EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,ShortMidRangeAssists,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Clear Path Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,Blocked3s,BlockedArc3,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,on,HeaveMakes,Arc3PctBlocked
1504,1610612742,Danny Fortson,Danny Fortson,1504,DAL,10069.0,168,11,333,333,111,88.0,58.0,666,22.0,33.0,16.0,22.0,8.0,11.0,5.0,2.0,6.0,24.0,44.0,30.0,78.0,355,16.0,26.0,11.0,43.0,9.0,15.0,18.0,36.0,12.0,36.0,28.0,6.0,3.0,1.0,4.0,1.0,3.0,9.0,6.0,26.0,1.0,9.0,33.0,3.0,45.0,33.0,78.0,2.0,6.0,4.0,2.0,3.0,2.0,8.0,1.0,1.0,1.0,11.0,1.0,19.0,45.0,5.0,4.0,36.0,6.0,16.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,36.0,111,6.0,0.25,0.6,0.5454545454545454,0.6153846153846154,0.6,0.5454545454545454,0.6153846153846154,0.6,0.6610169491525424,0.6935483870967742,0.75,0.13636363636363635,0.18181818181818182,17.283950617283953,0.2727272727272727,0.25,0.06666666666666667,0.28695652173913044,0.1793103448275862,0.2571428571428571,0.24,0.28,0.18823529411764706,0.2391304347826087,0.07692307692307693,0.2,0.2727272727272727,0.20512820512820512,0.3225806451612903,0.3333333333333333,0.27586206896551724,0.16666666666666666,0.14285714285714285,0.5,0.75,0.6666666666666666,0.8148148148148148,0.22727272727272727,0.11363636363636363,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.5,0.8461538461538461,0.7272727272727273,0.7333333333333333,0.7272727272727273,0.75,0.5410772727272727,0.5550363636363636,0.5367666666666667,0.2962962962962963,0.2962962962962963,0.5512820512820513,0.46153846153846156,3.6704545454545454,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,38176.0,636,1,1235,1242,348,356.0,179.0,2477,65.0,88.0,16.0,26.0,16.0,23.0,90.0,27.0,51.0,134.0,229.0,63.0,349.0,1383,24.0,36.0,20.0,68.0,26.0,54.0,28.0,80.0,204.0,64.0,40.0,9.0,13.0,4.0,17.0,1.0,10.0,38.0,7.0,46.0,1.0,17.0,45.0,14.0,76.0,54.0,130.0,11.0,22.0,18.0,4.0,15.0,12.0,10.0,2.0,3.0,,25.0,6.0,28.0,46.0,1.0,2.0,84.0,7.0,37.0,9.0,8.0,6.0,1.0,8.0,4.0,1.0,80.0,348,7.0,0.7611940298507462,0.8947368421052632,0.5851528384279476,0.6666666666666666,0.48148148148148145,0.5933609958506224,0.6486486486486487,0.4642857142857143,0.6232142857142857,0.7083333333333334,0.5633802816901409,0.039301310043668124,0.045454545454545456,21.078092605390463,0.6,0.32558139534883723,0.02702702702702703,0.11056511056511056,0.09725158562367865,0.125,0.0673076923076923,0.1141804788213628,0.09185441941074524,0.12396694214876033,0.08163265306122448,0.09268292682926829,0.07142857142857142,0.09352517985611511,0.1206896551724138,0.11842105263157894,0.12745098039215685,0.11764705882352941,0.11956521739130435,0.5,0.3651452282157676,0.7386363636363636,0.7738095238095238,0.7692307692307693,0.37344398340248963,0.21161825726141079,0.5294117647058824,0.54,0.9259259259259259,0.7027027027027027,0.6153846153846154,0.4107142857142857,0.6956521739130435,0.4149377593360996,0.470171784232365,0.522783870967742,0.4728330357142857,0.13653136531365315,0.14285714285714285,0.19484240687679083,0.22922636103151864,7.293886462882096,0.2817813765182186,42.0,2.0,2.0,4.0,10.0,1.0,2.0,6.0,12.0,1.0,2.0,18.0,10.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0.5,0.5,0.04979253112033195,0.044444444444444446,0.0196078431372549,0.05,0.4666666666666667,0.4883720930232558,0.6428571428571429,0.008298755186721992,1.0,1.0,1.0,0.04149377593360996,0.4,0.4,1.0,0.1875,0.02702702702702703,0.03571428571428571,0.4,25.058333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,39768.0,663,34,1298,1302,257,251.0,196.0,2600,32.0,48.0,6.0,11.0,2.0,5.0,29.0,72.0,166.0,117.0,243.0,84.0,372.0,1476,17.0,30.0,6.0,43.0,12.0,31.0,22.0,58.0,186.0,48.0,8.0,6.0,31.0,8.0,39.0,2.0,18.0,86.0,5.0,20.0,,32.0,102.0,13.0,147.0,25.0,172.0,4.0,19.0,13.0,6.0,20.0,16.0,16.0,3.0,4.0,3.0,36.0,6.0,47.0,60.0,3.0,3.0,96.0,7.0,43.0,7.0,26.0,22.0,3.0,26.0,18.0,,58.0,257,1.0,0.7948717948717948,0.8230088495575221,0.48148148148148145,0.5666666666666667,0.3870967741935484,0.488135593220339,0.4868421052631579,0.36,0.5473372781065089,0.5375,0.4672131147540984,0.024691358024691357,0.041666666666666664,24.621461487820934,0.5555555555555556,0.3611111111111111,,0.21610169491525424,0.04065040650406504,0.21621621621621623,0.04132231404958678,0.2161290322580645,0.040783034257748776,0.023255813953488372,0.027586206896551724,0.05963302752293578,0.0380952380952381,0.24025974025974026,0.22142857142857142,0.19101123595505617,0.1981981981981982,0.2702702702702703,0.02666666666666667,0.6923076923076923,0.16271186440677965,0.6666666666666666,0.6956521739130435,0.8125,0.09830508474576272,0.5627118644067797,0.43373493975903615,0.43902439024390244,0.8194444444444444,0.2894736842105263,0.5454545454545454,0.1,0.4,0.3389830508474576,0.46496058020477815,0.479794827586207,0.4692938775510204,0.13293051359516617,0.15412186379928317,0.11559139784946236,0.15591397849462366,13.125514403292179,0.19799691833590138,13.0,3.0,4.0,15.0,48.0,8.0,19.0,18.0,52.0,8.0,19.0,54.0,46.0,15.0,6.0,7.0,5.0,1.0,2.0,1.0,1.0,0.34615384615384615,0.36,0.17627118644067796,0.06896551724137931,0.012048192771084338,0.0625,0.4482758620689655,0.48148148148148145,0.6153846153846154,0.013559322033898305,0.75,0.75,1.0,0.16271186440677965,0.3125,0.3125,1.0,0.3333333333333333,0.21052631578947367,0.38,0.32608695652173914,26.351923076923075,1.0,4.0,1.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,0.125,0.21052631578947367,0.125,1.0,0.21052631578947367,0.019230769230769232,,,,,,,,,,,,,,,,,,True,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,21401.0,357,52,682,697,156,154.0,104.0,1379,23.0,38.0,12.0,14.0,4.0,9.0,24.0,12.0,35.0,42.0,97.0,12.0,120.0,757,13.0,19.0,2.0,31.0,6.0,23.0,4.0,19.0,36.0,48.0,20.0,2.0,27.0,6.0,33.0,2.0,13.0,72.0,2.0,20.0,,12.0,36.0,3.0,51.0,22.0,73.0,2.0,10.0,8.0,2.0,8.0,7.0,3.0,1.0,1.0,,11.0,3.0,16.0,32.0,2.0,2.0,14.0,,5.0,2.0,10.0,4.0,4.0,10.0,4.0,,19.0,156,4.0,0.42857142857142855,0.5625,0.4329896907216495,0.6842105263157895,0.2608695652173913,0.4576271186440678,0.725,0.28846153846153844,0.48,0.7380952380952381,0.3275862068965517,0.020618556701030927,0.02631578947368421,16.936488169364882,0.7272727272727273,0.13043478260869565,,0.14173228346456693,0.07692307692307693,0.16,0.043478260869565216,0.1458966565349544,0.0718954248366013,0.03076923076923077,0.08045977011494253,0.10185185185185185,0.02564102564102564,0.07317073170731707,0.1643835616438356,0.18181818181818182,0.15517241379310345,0.17647058823529413,0.03076923076923077,0.4,0.3220338983050847,0.6052631578947368,0.6216216216216216,0.43478260869565216,0.2033898305084746,0.2966101694915254,0.34285714285714286,0.34285714285714286,0.5833333333333334,0.7,0.8571428571428571,0.34615384615384615,0.4444444444444444,0.5,0.4864153846153846,0.525875,0.4737039999999999,0.04065040650406504,0.049019607843137254,0.25833333333333336,0.15833333333333333,8.963917525773196,0.2287390029325513,7.0,2.0,6.0,6.0,15.0,,2.0,8.0,21.0,1.0,3.0,24.0,14.0,6.0,4.0,11.0,,,1.0,2.0,1.0,0.38095238095238093,0.4,0.17796610169491525,0.041666666666666664,,0.14285714285714285,0.2916666666666667,0.30434782608695654,0.14285714285714285,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,0.1271186440677966,0.4,0.4,1.0,0.16666666666666666,,0.07692307692307693,0.42857142857142855,26.895238095238092,,,1.0,1.0,1.0,3.0,,,,,,1.0,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,1.0,0.05,1.0,1.0,0.038461538461538464,1.0,,,,,,,,True,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,62032.0,1034,13,2025,2036,512,532.0,291.0,4061,117.0,185.0,25.0,43.0,25.0,47.0,117.0,26.0,73.0,192.0,375.0,60.0,477.0,2254,34.0,58.0,7.0,75.0,46.0,117.0,20.0,121.0,160.0,224.0,52.0,28.0,94.0,22.0,116.0,7.0,37.0,254.0,14.0,52.0,,23.0,53.0,4.0,80.0,66.0,146.0,8.0,53.0,37.0,16.0,30.0,17.0,14.0,4.0,13.0,1.0,44.0,14.0,25.0,51.0,2.0,3.0,78.0,6.0,33.0,9.0,12.0,10.0,1.0,12.0,7.0,,121.0,512,2.0,0.4166666666666667,0.4819277108433735,0.512,0.5862068965517241,0.39316239316239315,0.5072992700729927,0.5862068965517241,0.39147286821705424,0.5335570469798657,0.5859375,0.42907801418439717,0.07466666666666667,0.10810810810810811,20.76109936575053,0.6818181818181818,0.05714285714285714,,0.07454289732770746,0.06718346253229975,0.10267857142857142,0.07608695652173914,0.08128342245989305,0.06889352818371608,0.061611374407582936,0.07623318385650224,0.06470588235294118,0.06578947368421052,0.05394190871369295,0.07920792079207921,0.08955223880597014,0.10119047619047619,0.10714285714285714,0.045714285714285714,0.5833333333333334,0.45012165450121655,0.6324324324324324,0.7090909090909091,0.5384615384615384,0.2846715328467153,0.17761557177615572,0.3561643835616438,0.3611111111111111,0.34615384615384615,0.7413793103448276,0.5813953488372093,0.3643410852713178,0.5319148936170213,0.537712895377129,0.5040639364303181,0.5162488888888889,0.46832265625,0.07534246575342465,0.08208955223880597,0.15723270440251572,0.25366876310272535,6.164533333333333,0.2528395061728395,49.0,2.0,9.0,9.0,27.0,,11.0,11.0,36.0,,12.0,33.0,26.0,9.0,15.0,43.0,4.0,2.0,3.0,1.0,1.0,0.3055555555555556,0.3142857142857143,0.08759124087591241,0.05982905982905983,0.0136986301369863,0.125,0.4188034188034188,0.44545454545454544,0.16326530612244897,0.021897810218978103,0.2222222222222222,0.2222222222222222,1.0,0.06569343065693431,0.3333333333333333,0.3333333333333333,1.0,0.08,,0.08527131782945736,0.34615384615384615,25.755555555555553,,3.0,,3.0,1.0,14.0,,,,1.0,,,0.25,,,0.2727272727272727,,,,,1.0,,,,,0.007751937984496124,,,,,,,,,True,,
696,1610612742,Travis Best,Travis Best,696,DAL,8740.0,146,13,294,294,125,115.0,42.0,588,7.0,8.0,,,,1.0,7.0,2.0,8.0,10.0,23.0,6.0,26.0,298,,,,,2.0,9.0,4.0,8.0,2.0,18.0,,1.0,23.0,2.0,25.0,,13.0,52.0,,2.0,,5.0,6.0,1.0,12.0,2.0,14.0,,7.0,6.0,1.0,,,3.0,,,,3.0,,5.0,12.0,,1.0,9.0,1.0,4.0,1.0,2.0,1.0,,2.0,2.0,,8.0,125,1.0,0.1,0.1,0.43478260869565216,,0.2222222222222222,0.4166666666666667,,0.2222222222222222,0.4642857142857143,,0.3333333333333333,0.043478260869565216,0.125,8.959537572254336,,0.1,,0.057692307692307696,0.018018018018018018,0.16666666666666666,,0.08208955223880597,0.014925373134328358,0.03333333333333333,,0.02127659574468085,,0.05128205128205128,,0.11764705882352941,0.13636363636363635,0.25,,1.0,0.3333333333333333,0.875,1.0,0.14285714285714285,0.2916666666666667,0.3333333333333333,0.25,0.25,,,,0.1111111111111111,,0.375,0.46606521739130435,,0.4002444444444444,0.14814814814814814,0.15384615384615385,,0.3076923076923077,8.891304347826088,0.42517006802721086,1.0,,,,1.0,,,,1.0,,,,,,2.0,8.0,1.0,,,1.0,,,,0.041666666666666664,,,,0.14285714285714285,0.14285714285714285,,,,,,0.041666666666666664,,,,,,,,68.1,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,29604.0,493,-31,959,961,229,219.0,130.0,1920,14.0,21.0,2.0,5.0,4.0,8.0,22.0,36.0,100.0,66.0,143.0,28.0,247.0,1079,4.0,12.0,4.0,18.0,15.0,37.0,18.0,66.0,72.0,60.0,6.0,7.0,33.0,9.0,42.0,2.0,14.0,93.0,5.0,6.0,,14.0,32.0,1.0,47.0,11.0,58.0,2.0,14.0,11.0,3.0,13.0,13.0,5.0,2.0,,,18.0,3.0,12.0,20.0,2.0,,33.0,,10.0,6.0,7.0,5.0,2.0,7.0,5.0,,66.0,229,2.0,0.5454545454545454,0.5714285714285714,0.46153846153846156,0.3333333333333333,0.40540540540540543,0.5069444444444444,0.4117647058823529,0.48,0.5301724137931034,0.47368421052631576,0.5416666666666666,0.04895104895104895,0.19047619047619047,22.461814914645103,0.7222222222222222,0.034482758620689655,,0.09580838323353294,0.016260162601626018,0.12727272727272726,0.04807692307692308,0.1036036036036036,0.023255813953488372,0.028037383177570093,,0.018292682926829267,0.023529411764705882,0.10317460317460317,0.07446808510638298,0.10526315789473684,0.10126582278481013,0.1935483870967742,0.01834862385321101,0.7142857142857143,0.09722222222222222,0.6666666666666666,0.8235294117647058,0.5,0.10185185185185185,0.46296296296296297,0.36,0.36363636363636365,0.6388888888888888,0.29411764705882354,0.4,0.16,0.5,0.4351851851851852,0.47605660377358494,0.45298571428571427,0.4590071428571429,0.04424778761061947,0.06535947712418301,0.0728744939271255,0.26720647773279355,14.11118881118881,0.23879040667361837,16.0,9.0,18.0,20.0,55.0,4.0,10.0,29.0,73.0,5.0,13.0,78.0,52.0,20.0,7.0,13.0,2.0,,2.0,,0.896551724137931,0.3972602739726027,0.4142857142857143,0.33796296296296297,0.09090909090909091,0.01,0.15789473684210525,0.7272727272727273,0.8,0.375,0.08333333333333333,0.5,0.5,1.0,0.25462962962962965,0.36363636363636365,0.36363636363636365,0.85,,0.23529411764705882,0.2,0.38461538461538464,25.65890410958904,1.0,4.0,2.0,6.0,3.0,6.0,,1.0,,1.0,,0.4,0.46153846153846156,0.25,1.0,0.4,,1.0,1.0,2.0,3.0,,0.058823529411764705,1.0,1.0,0.06,0.6666666666666666,9.0,,,,,,,True,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,31078.0,518,1,1024,1027,222,248.0,130.0,2051,18.0,35.0,1.0,1.0,4.0,8.0,31.0,27.0,55.0,64.0,121.0,39.0,221.0,1162,4.0,6.0,1.0,15.0,8.0,22.0,13.0,41.0,18.0,110.0,4.0,6.0,114.0,24.0,138.0,4.0,66.0,300.0,4.0,7.0,,11.0,13.0,1.0,25.0,11.0,36.0,2.0,10.0,10.0,,35.0,30.0,16.0,,5.0,4.0,51.0,14.0,15.0,27.0,,1.0,42.0,3.0,11.0,6.0,1.0,1.0,,2.0,1.0,,41.0,222,2.0,0.140625,0.14516129032258066,0.5289256198347108,0.6666666666666666,0.36363636363636365,0.5548780487804879,0.875,0.5,0.5926966292134831,0.875,0.5714285714285714,0.049586776859504134,0.14285714285714285,19.48936170212766,0.6862745098039216,0.02702702702702703,,0.034210526315789476,0.01891891891891892,0.10576923076923077,0.038834951456310676,0.049586776859504134,0.023255813953488372,0.027522935779816515,0.02727272727272727,0.006622516556291391,0.036585365853658534,,0.042735042735042736,0.0547945205479452,0.08860759493670886,0.16,0.02666666666666667,0.5,0.21341463414634146,0.5142857142857142,0.6,0.1111111111111111,0.18902439024390244,0.3353658536585366,0.4909090909090909,0.4909090909090909,0.2222222222222222,0.125,1.0,0.2857142857142857,0.5,0.47560975609756095,0.4920981707317073,0.48948,0.5149910714285715,0.06395348837209303,0.08527131782945736,0.06787330316742081,0.18552036199095023,10.497520661157028,0.216796875,19.0,1.0,4.0,17.0,39.0,2.0,4.0,18.0,43.0,2.0,6.0,21.0,39.0,17.0,20.0,36.0,8.0,,3.0,,0.3888888888888889,0.4186046511627907,0.4186046511627907,0.2621951219512195,0.03225806451612903,,0.047619047619047616,0.6129032258064516,0.6333333333333333,0.05263157894736842,0.024390243902439025,0.25,0.25,1.0,0.23780487804878048,0.4358974358974359,0.4358974358974359,0.35294117647058826,,0.25,0.14285714285714285,0.4358974358974359,24.890697674418604,2.0,4.0,2.0,4.0,,12.0,,11.0,,,,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,2.0,,,,,0.07142857142857142,,33.0,1.0,1.0,,,,,True,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,12825.0,214,-4,409,420,120,174.0,64.0,829,14.0,21.0,3.0,7.0,4.0,5.0,5.0,7.0,20.0,22.0,46.0,12.0,59.0,445,6.0,14.0,5.0,17.0,6.0,10.0,6.0,21.0,34.0,10.0,6.0,2.0,13.0,,13.0,,9.0,26.0,3.0,17.0,,12.0,20.0,1.0,33.0,20.0,53.0,1.0,8.0,7.0,1.0,6.0,5.0,5.0,,1.0,1.0,11.0,1.0,6.0,15.0,,2.0,18.0,,8.0,1.0,4.0,3.0,1.0,5.0,2.0,,21.0,120,2.0,0.7727272727272727,0.8947368421052632,0.4782608695652174,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6818181818181818,0.5267857142857143,0.5,0.7,0.043478260869565216,0.047619047619047616,13.757700205338809,0.5454545454545454,0.05263157894736842,,0.14925373134328357,0.09883720930232558,0.21052631578947367,0.1111111111111111,0.16753926701570682,0.10050251256281408,0.15,0.13636363636363635,0.056818181818181816,0.1,0.15,0.16279069767441862,0.13725490196078433,0.23076923076923078,0.16666666666666666,0.047619047619047616,0.4,0.44680851063829785,0.6666666666666666,0.7,0.7857142857142857,0.10638297872340426,0.425531914893617,0.35,0.35,0.8571428571428571,0.5,0.42857142857142855,0.45454545454545453,0.8,0.46808510638297873,0.4830765957446809,0.4676461538461539,0.5012545454545454,0.14545454545454545,0.14814814814814814,0.288135593220339,0.3559322033898305,8.884782608695655,0.293398533007335,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,2.0,1.0,,2.0,,1.0,1.0,1.0,0.02127659574468085,0.2,,0.14285714285714285,0.2,0.25,,,,,,0.02127659574468085,1.0,1.0,1.0,,,0.09090909090909091,1.0,24.5,,1.0,,1.0,,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,True,,
952,1610612742,Antoine Walker,Antoine Walker,952,DAL,34189.0,570,-44,1140,1140,280,306.0,152.0,2280,54.0,88.0,11.0,18.0,8.0,18.0,51.0,,7.0,69.0,146.0,23.0,197.0,1284,15.0,26.0,5.0,38.0,13.0,32.0,13.0,57.0,70.0,68.0,16.0,14.0,55.0,11.0,66.0,1.0,20.0,143.0,9.0,28.0,,22.0,62.0,17.0,101.0,37.0,138.0,7.0,18.0,14.0,4.0,23.0,14.0,15.0,,9.0,3.0,38.0,6.0,22.0,41.0,4.0,4.0,47.0,3.0,23.0,2.0,12.0,9.0,3.0,12.0,8.0,,57.0,280,2.0,0.5072463768115942,0.5737704918032787,0.4726027397260274,0.5769230769230769,0.40625,0.44387755102040816,0.5689655172413793,0.4074074074074074,0.4518348623853211,0.5428571428571428,0.4453125,0.0958904109589041,0.125,19.393939393939394,0.6052631578947368,0.3541666666666667,,0.15384615384615385,0.06572769953051644,0.1896551724137931,0.0703125,0.16184971098265896,0.06678700361010831,0.1044776119402985,0.07079646017699115,0.0335195530726257,0.07547169811320754,0.14492753623188406,0.20535714285714285,0.12418300653594772,0.2159090909090909,0.10714285714285714,0.07291666666666667,0.6666666666666666,0.4489795918367347,0.6136363636363636,0.7012987012987013,0.5370370370370371,0.2602040816326531,0.03571428571428571,,,,0.6206896551724138,0.6111111111111112,0.3333333333333333,0.4444444444444444,0.7040816326530612,0.5118153846153846,0.5306395833333334,0.4983009433962264,0.10648148148148148,0.13855421686746988,0.19289340101522842,0.2893401015228426,3.7,0.24561403508771928,15.0,2.0,8.0,10.0,42.0,3.0,18.0,12.0,50.0,3.0,22.0,33.0,42.0,10.0,10.0,26.0,7.0,,6.0,,0.9166666666666666,0.24,0.24,0.25510204081632654,0.058823529411764705,,0.045454545454545456,0.29411764705882354,0.3125,0.4,0.04081632653061224,0.25,0.2857142857142857,1.0,0.21428571428571427,0.23809523809523808,0.23809523809523808,0.9,0.2727272727272727,0.10344827586206896,0.3333333333333333,0.23809523809523808,25.497999999999998,1.0,5.0,1.0,6.0,,9.0,,,,,3.0,0.3333333333333333,0.2727272727272727,0.3333333333333333,1.0,0.2777777777777778,,,,1.0,4.0,,,,,0.07407407407407407,0.25,3.0,,,1.0,1.0,0.02,0.125,True,,
