EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,FTOffRebounds,Travels,Loose Ball Fouls,OffensiveGoaltends,OffFTReboundPct,ShortMidRangePctAssisted,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes,Corner3PctBlocked
1751,1610612756,Jahidi White,Jahidi White,1751,PHX,962.0,16,-12,31,33,4,12.0,4,64,1.0,1.0,1.0,1,3.0,5.0,41,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4,3.0,7,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.25,1.0,5.555555555555555,0.5,0.3,0.1111111111111111,0.3333333333333333,0.25,0.2,0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6203,1.0,1.0,0.4,0.12903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,7917.0,132,-37,256,254,101,111.0,28,510,11.0,12.0,22.0,35,12.0,71.0,290,2.0,16.0,12.0,3.0,8.0,17.0,1.0,23,11.0,34,8.0,12.0,16.0,1.0,6.0,4.0,3.0,4.0,101,,0.2727272727272727,0.3333333333333333,0.6285714285714286,0.6276595744680851,0.6481481481481481,0.8888888888888888,22.807017543859647,0.125,0.17894736842105263,0.10526315789473684,0.11538461538461539,0.1864406779661017,0.10784313725490197,0.13793103448275862,0.1111111111111111,0.10344827586206896,0.1724137931034483,0.2553191489361702,0.9166666666666666,0.9166666666666666,0.45454545454545453,0.5106382978723404,0.4981276595744681,0.11538461538461539,0.15,0.22535211267605634,0.39453125,3.0,3.0,5.0,6.0,8.0,14.0,3.0,9.0,2.0,5.0,1.0,3.0,7.0,2.0,5.0,12.0,7.0,8.0,10.0,17.0,3.0,4.0,24.0,32.0,15.0,8.0,7.0,3.0,1.0,9.0,3.0,12.0,3.0,4.0,1.0,4.0,27.0,5.0,3.0,6.0,6.0,7.0,1.0,6.0,4.0,1.0,1.0,11.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,24.0,1.0,0.4166666666666667,0.4166666666666667,0.875,0.5882352941176471,0.875,0.5,0.5217391304347826,0.2553191489361702,0.02857142857142857,0.07142857142857142,0.6363636363636364,0.21739130434782608,0.07142857142857142,0.09090909090909091,0.125,0.24324324324324326,0.25,0.17647058823529413,0.5,0.2978723404255319,0.5714285714285714,0.6153846153846154,0.19148936170212766,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10638297872340426,0.4,0.4,1.0,0.14893617021276595,0.42857142857142855,0.42857142857142855,1.0,0.375,1.0,0.3,0.8333333333333334,0.05,0.1,0.42857142857142855,0.5241857142857144,0.48526749999999996,0.3380281690140845,8.902857142857146,24.658333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,11867.0,198,-56,383,390,116,167.0,49,773,12.0,15.0,29.0,59,13.0,95.0,443,,5.0,12.0,1.0,5.0,7.0,1.0,12,6.0,18,2.0,8.0,15.0,1.0,8.0,,,,116,1.0,0.20689655172413793,0.20689655172413793,0.4915254237288136,0.5125,0.5459770114942529,0.4166666666666667,22.935779816513758,0.05555555555555555,0.04964539007092199,0.03787878787878788,0.02857142857142857,0.058823529411764705,0.03592814371257485,,,0.021739130434782608,0.02631578947368421,0.1875,0.8,0.9230769230769231,0.16666666666666666,0.45,0.465404605263158,0.09195402298850575,0.12121212121212122,0.05263157894736842,0.3028720626631854,,1.0,3.0,4.0,5.0,18.0,12.0,26.0,4.0,6.0,1.0,4.0,15.0,6.0,8.0,21.0,1.0,5.0,10.0,20.0,7.0,,23.0,46.0,15.0,,13.0,4.0,3.0,20.0,4.0,24.0,3.0,10.0,2.0,8.0,52.0,4.0,2.0,4.0,2.0,6.0,5.0,2.0,7.0,4.0,,13.0,,4.0,,,,,,,23.0,0.625,0.38095238095238093,0.42105263157894735,0.2,0.5,0.4166666666666667,0.42592592592592593,0.42592592592592593,0.2625,0.05084745762711865,0.05555555555555555,0.46153846153846156,0.08695652173913043,0.05555555555555555,0.058823529411764705,0.07692307692307693,0.08771929824561403,0.08108108108108109,0.05555555555555555,,0.225,0.2777777777777778,0.29411764705882354,0.325,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.075,0.6666666666666666,0.6666666666666666,0.75,0.1875,0.26666666666666666,0.26666666666666666,0.5,0.16666666666666666,,0.14814814814814814,0.75,0.037037037037037035,0.2222222222222222,0.3076923076923077,0.48369999999999996,0.4482847826086957,0.24210526315789474,10.967796610169492,28.199999999999996,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,2.0,2.0,1.0,0.14285714285714285,0.13333333333333333,0.1111111111111111,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,8100.0,135,-33,260,260,86,125.0,31,520,2.0,7.0,4.0,13,3.0,26.0,295,2.0,2.0,4.0,,1.0,13.0,,14,1.0,15,4.0,9.0,4.0,,2.0,,,,86,3.0,0.5,0.5,0.3076923076923077,0.4423076923076923,0.4642857142857143,1.0,11.60409556313993,,0.14285714285714285,0.010309278350515464,,0.1111111111111111,0.008695652173913044,,,0.13333333333333333,0.09090909090909091,0.2692307692307692,0.2857142857142857,0.3333333333333333,,0.7692307692307693,0.5374942307692308,0.07142857142857142,0.13333333333333333,0.07692307692307693,0.33076923076923076,,,1.0,3.0,,2.0,2.0,4.0,1.0,6.0,4.0,4.0,7.0,1.0,5.0,13.0,,,2.0,7.0,5.0,1.0,11.0,4.0,12.0,,7.0,4.0,1.0,4.0,3.0,7.0,3.0,3.0,,1.0,17.0,1.0,,2.0,,5.0,,2.0,1.0,3.0,,6.0,,2.0,,,,,,,11.0,0.8,0.38461538461538464,0.38461538461538464,,0.2857142857142857,,0.4166666666666667,0.4230769230769231,0.5,0.07692307692307693,,0.8333333333333334,0.02857142857142857,,0.02702702702702703,,0.1794871794871795,0.038461538461538464,,,0.07692307692307693,,,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.75,,,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.5714285714285714,,0.5100833333333333,0.4230769230769231,7.738461538461538,24.361538461538462,,,1.0,,,2.0,3.0,,,2.0,1.0,,0.4,0.14285714285714285,,,,,1.0,1.0,1.0,0.07692307692307693,0.14285714285714285,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,
2573,1610612756,Maciej Lampe,Maciej Lampe,2573,PHX,13495.0,225,-57,438,441,135,189.0,56,879,12.0,20.0,43.0,84,10.0,96.0,497,1.0,15.0,58.0,1.0,6.0,19.0,8.0,35,9.0,44,16.0,28.0,13.0,1.0,5.0,3.0,2.0,3.0,135,7.0,0.6744186046511628,0.725,0.5119047619047619,0.48863636363636365,0.5106382978723404,0.5357142857142857,21.88755020080321,0.4444444444444444,0.12101910828025478,0.040268456375838924,0.023809523809523808,0.1291866028708134,0.03664921465968586,0.0425531914893617,0.03571428571428571,0.12,0.11363636363636363,0.22727272727272727,0.6,0.6666666666666666,0.75,0.2727272727272727,0.4526920454545453,0.05434782608695652,0.056818181818181816,0.15625,0.3082191780821918,3.0,5.0,6.0,11.0,8.0,16.0,23.0,48.0,,2.0,1.0,,2.0,1.0,,4.0,7.0,13.0,11.0,26.0,2.0,4.0,26.0,28.0,,6.0,2.0,,2.0,6.0,3.0,9.0,1.0,3.0,1.0,2.0,21.0,8.0,2.0,3.0,1.0,8.0,4.0,5.0,7.0,3.0,,15.0,2.0,4.0,,,2.0,1.0,1.0,,26.0,,,,0.5384615384615384,0.4230769230769231,0.5384615384615384,0.39285714285714285,0.43333333333333335,0.045454545454545456,0.023809523809523808,,0.5333333333333333,0.15384615384615385,0.10256410256410256,,,0.12698412698412698,0.12195121951219512,0.046511627906976744,0.3333333333333333,0.18181818181818182,0.5,0.5,0.5454545454545454,0.4791666666666667,0.4791666666666667,0.8260869565217391,0.022727272727272728,,,,0.022727272727272728,,,,0.38461538461538464,0.6,0.39285714285714285,0.5454545454545454,0.03571428571428571,0.03571428571428571,,0.48894166666666666,0.48207857142857147,0.2708333333333333,11.829761904761904,24.049999999999997,,,,,,,,,2.0,2.0,,,,0.1,0.2727272727272727,,,,,,,,,,2.0,1.0,2.0,1.0,0.14285714285714285,0.125,,,,True,,,,,,,,,,,,,,,,
2560,1610612756,Zarko Cabarkapa,Zarko Cabarkapa,2560,PHX,4670.0,78,-15,156,157,31,65.0,25,313,7.0,11.0,9.0,21,2.0,23.0,171,,2.0,16.0,2.0,2.0,7.0,,7,4.0,11,2.0,5.0,5.0,1.0,3.0,,,,31,1.0,0.8888888888888888,0.8888888888888888,0.42857142857142855,0.4772727272727273,0.4791666666666667,0.3333333333333333,18.13186813186813,,0.1206896551724138,0.037037037037037035,0.1,0.08860759493670886,0.05405405405405406,,0.08333333333333333,0.2222222222222222,0.05,0.5,0.6363636363636364,0.7,1.0,0.5454545454545454,0.49782045454545454,0.125,0.13043478260869565,0.08695652173913043,0.1987179487179487,,1.0,1.0,1.0,1.0,5.0,1.0,5.0,,,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,,,2.0,2.0,,,1.0,1.0,1.0,4.0,,4.0,,3.0,,1.0,8.0,,1.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,,9.0,1.0,2.0,1.0,,,,,,2.0,,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.045454545454545456,0.047619047619047616,,0.5555555555555556,,0.05555555555555555,0.041666666666666664,0.125,0.1,,0.09090909090909091,,0.22727272727272727,0.2,0.2,0.22727272727272727,0.2,0.2,1.0,,,,,0.045454545454545456,1.0,1.0,,0.3333333333333333,,0.25,1.0,,,1.0,0.4264,0.4002,0.08695652173913043,7.066666666666667,24.8,,,,,,,3.0,,,,1.0,,,0.09090909090909091,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,5589.0,93,-18,183,183,55,66.0,22,366,2.0,6.0,3.0,13,6.0,27.0,204,,,,,,4.0,,6,1.0,7,5.0,14.0,9.0,,3.0,1.0,,1.0,55,4.0,,,0.23076923076923078,0.375,0.421875,,21.5311004784689,,0.06349206349206349,,,0.06896551724137931,,,,0.045454545454545456,0.058823529411764705,0.21428571428571427,0.3333333333333333,0.5,,0.75,0.5119517857142858,0.0967741935483871,0.1875,,0.3005464480874317,,1.0,,2.0,,1.0,1.0,6.0,,1.0,,5.0,14.0,4.0,5.0,15.0,,1.0,1.0,6.0,4.0,1.0,6.0,6.0,12.0,,14.0,5.0,3.0,12.0,1.0,13.0,,3.0,,9.0,27.0,2.0,,7.0,6.0,11.0,,9.0,2.0,2.0,,13.0,1.0,4.0,,,1.0,,,1.0,6.0,0.8,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,0.25,0.2727272727272727,0.5357142857142857,0.23076923076923078,1.0,0.8461538461538461,0.08333333333333333,,,,0.08333333333333333,0.1111111111111111,,,0.03571428571428571,,,0.21428571428571427,0.16666666666666666,0.16666666666666666,,0.03571428571428571,,,,0.5,0.35714285714285715,0.38461538461538464,0.8,1.0,,0.2,,,0.4,0.35714285714285715,0.5683,0.46527499999999994,0.2222222222222222,9.492307692307692,25.013333333333332,,,1.0,,,1.0,3.0,,1.0,1.0,,,0.25,0.3333333333333333,,,,,0.25,,1.0,0.06666666666666667,0.07142857142857142,,1.0,,,,0.14285714285714285,,1.0,,,True,,,,,,,,,,,,,,,,
458,1610612756,Howard Eisley,Howard Eisley,458,PHX,1621.0,27,-12,53,53,15,16.0,9,106,,,1.0,2,,5.0,61,,,,1.0,,1.0,,2,1.0,3,,,,,,,,,15,,,,0.5,0.35714285714285715,0.35714285714285715,,13.114754098360656,,0.0625,,0.14285714285714285,0.1,0.038461538461538464,,0.2,,0.2,,,,,0.7142857142857143,0.47805000000000003,,,,0.2830188679245283,,,,,,,1.0,2.0,,1.0,,1.0,4.0,,1.0,5.0,,,,,,,,2.0,3.0,,4.0,1.0,,5.0,1.0,6.0,,2.0,,3.0,13.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,0.2,0.2,,,,,,0.7142857142857143,,,1.0,0.25,,,,,,0.2,,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,0.5714285714285714,0.25,0.25,1.0,,,,,,,0.25,,,,21.35,25.659999999999997,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2051,1610612756,Donnell Harvey,Donnell Harvey,2051,PHX,3358.0,56,-12,110,109,41,55.0,10,219,5.0,9.0,7.0,17,3.0,17.0,108,,,6.0,,1.0,7.0,,9,1.0,10,8.0,12.0,4.0,,2.0,4.0,3.0,4.0,41,1.0,0.42857142857142855,0.42857142857142855,0.4117647058823529,0.4117647058823529,0.4473684210526316,,18.333333333333336,,0.16279069767441862,0.022727272727272728,,0.15789473684210525,0.02,0.1,,0.14285714285714285,,0.5294117647058824,0.5555555555555556,0.625,0.4,0.5294117647058824,0.4736294117647059,0.10526315789473684,0.10526315789473684,,0.37272727272727274,,1.0,1.0,2.0,1.0,2.0,1.0,6.0,,,,,,,,,,1.0,1.0,4.0,,,2.0,8.0,,,,,1.0,3.0,,3.0,,2.0,,1.0,6.0,2.0,,1.0,1.0,2.0,,,1.0,2.0,,3.0,1.0,1.0,,,,1.0,2.0,,2.0,,,,,0.25,,0.25,0.25,,0.058823529411764705,,0.6666666666666666,0.14285714285714285,,,,0.25,0.16666666666666666,,0.5,0.11764705882352941,0.5,0.5,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,1.0,,0.5,0.5,,,,0.6677,0.444975,0.11764705882352941,7.182352941176472,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,7375.0,123,-32,241,250,66,116.0,34,491,16.0,23.0,26.0,47,14.0,66.0,290,1.0,17.0,18.0,2.0,9.0,11.0,4.0,22,12.0,34,4.0,6.0,21.0,3.0,11.0,2.0,2.0,2.0,66,,0.34615384615384615,0.45,0.5531914893617021,0.5531914893617021,0.5892857142857143,0.6538461538461539,23.826714801444044,0.4,0.13095238095238096,0.11842105263157894,0.08695652173913043,0.1592920353982301,0.1111111111111111,0.03571428571428571,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.48936170212765956,0.6956521739130435,0.8888888888888888,0.375,0.48936170212765956,0.481836170212766,0.2,0.2,0.25757575757575757,0.27385892116182575,7.0,10.0,3.0,5.0,10.0,22.0,,2.0,,,,,,,,,8.0,12.0,7.0,13.0,,1.0,15.0,34.0,,12.0,,,6.0,4.0,4.0,8.0,3.0,4.0,,,20.0,7.0,2.0,3.0,1.0,5.0,2.0,3.0,5.0,2.0,,10.0,1.0,1.0,,,1.0,,1.0,,15.0,,,,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.5357142857142857,,0.1276595744680851,0.045454545454545456,0.5,0.2413793103448276,0.21052631578947367,0.13793103448275862,0.1,0.125,0.2727272727272727,0.13333333333333333,0.5,0.46808510638297873,0.45454545454545453,0.47619047619047616,0.0425531914893617,,,,,,,,,,,,0.8333333333333334,0.7,0.38461538461538464,0.6,,,,0.5246600000000001,0.4505692307692308,0.22727272727272727,4.587234042553192,,,,,,,,,,1.0,2.0,,,,0.21739130434782608,0.14285714285714285,,,,,,,,,,1.0,1.0,1.0,,0.08333333333333333,0.3,,,,True,,,,,,,,,,,,,,,,
