EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,ShortMidRangeAssists,LostBallSteals,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,BlockedLongMidRange,BlockingFouls,HeaveAttempts,FTOffRebounds,Travels,DefensiveGoaltends,OffFTReboundPct,Charge Fouls Drawn,Defensive 3 Seconds Violations,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,Fg3aBlocked,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101142,1610612752,Ronny Turiaf,Ronny Turiaf,101142,NYK,2876.0,48,-28.0,92,92,2.0,14,184,5.0,9.0,1.0,5.0,9,6.0,16,116,1.0,8.0,2.0,1.0,2.0,2.0,2.0,6.0,4.0,1.0,2.0,3.0,4.0,7,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,8.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.8,0.8,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.1111111111111111,13.513513513513512,0.6666666666666666,0.05263157894736842,0.09523809523809523,0.16666666666666666,0.06818181818181818,0.07692307692307693,0.10526315789473684,0.25,0.1111111111111111,0.25,0.5,1.0,0.5555555555555556,0.625,0.8,1.0,1.0,0.5200222222222223,0.6112,0.4166666666666667,0.4166666666666667,1.7999999999999998,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1497,1610612752,Chauncey Billups,Chauncey Billups,1497,NYK,751.0,13,-6.0,20,21,,6,41,,1.0,,,1,,3,26,,,,,,,,,,,1.0,1.0,,1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.375,0.375,,,18.51851851851852,1.0,0.1111111111111111,,,0.1111111111111111,,,,0.25,,,0.25,,,,,1.0,0.5122125,,,,2.2,,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,24.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,6726.0,112,-45.0,206,208,42.0,41,414,4.0,10.0,,8.0,23,6.0,43,244,2.0,4.0,12.0,1.0,5.0,9.0,2.0,23.0,2.0,4.0,7.0,11.0,2.0,13,3.0,1.0,1.0,2.0,4.0,8.0,12.0,,7.0,,6.0,,2.0,,,,,,,42.0,0.25,0.25,0.34782608695652173,0.45121951219512196,0.48863636363636365,0.043478260869565216,0.1,18.75,0.75,0.0875,0.021739130434782608,0.25,0.11458333333333333,0.015748031496062992,0.02564102564102564,,0.08823529411764706,0.18181818181818182,,0.24390243902439024,0.4,0.4444444444444444,0.25,,0.6829268292682927,0.5095317073170731,0.50405,0.046511627906976744,0.08,9.321739130434782,0.20388349514563106,6.0,14.0,7.0,18.0,12.0,14.0,6.0,0.5714285714285714,0.3888888888888889,0.3888888888888889,0.43902439024390244,0.34146341463414637,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,24.561111111111117,23.0,1.0,2.0,1.0,4.0,3.0,9.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,6.0,3.0,6.0,2.0,5.0,4.0,16.0,9.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,16.0,1.0,0.5,0.4,0.5,0.5,0.5454545454545454,0.5,0.6153846153846154,0.02702702702702703,0.14814814814814814,0.4,0.0975609756097561,0.25,0.25,1.0,0.21951219512195122,0.3333333333333333,0.3333333333333333,0.0975609756097561,0.25,0.25,1.0,0.16666666666666666,0.5,0.6666666666666666,0.5,0.18181818181818182,0.5,0.09090909090909091,0.36363636363636365,0.5,0.5078136363636364,0.13953488372093023,0.37209302325581395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,4615.0,77,-53.0,145,147,21.0,28,292,10.0,19.0,4.0,13.0,36,7.0,33,179,5.0,6.0,20.0,3.0,2.0,4.0,2.0,10.0,5.0,1.0,4.0,6.0,10.0,16,3.0,2.0,4.0,1.0,7.0,2.0,5.0,,11.0,,12.0,2.0,7.0,2.0,2.0,,2.0,1.0,1.0,21.0,0.23076923076923078,0.3,0.3611111111111111,0.3611111111111111,0.4024390243902439,0.08333333333333333,0.10526315789473684,26.519337016574585,0.42857142857142855,0.07142857142857142,0.07246376811594203,0.1111111111111111,0.07692307692307693,0.10752688172043011,0.10714285714285714,,0.041666666666666664,0.14285714285714285,0.5,0.5277777777777778,0.5263157894736842,0.5882352941176471,0.1,0.8,0.5277777777777778,0.4795138888888888,0.5665666666666667,0.17073170731707318,0.17073170731707318,8.086111111111112,0.14482758620689656,,,,,,,,,,,,,,,,,,14.0,2.0,3.0,1.0,5.0,2.0,12.0,,,,,,,,,,,9.0,2.0,6.0,,,1.0,5.0,,2.0,,2.0,,,,,2.0,,,,5.0,,,,0.3333333333333333,0.6,0.3333333333333333,0.6428571428571429,0.4166666666666667,0.06896551724137931,0.047619047619047616,,0.1388888888888889,0.2,0.25,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,,,,,,,0.5,0.6666666666666666,,,,0.4286833333333333,0.2727272727272727,0.15151515151515152,3.0,3.0,3.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.2,0.20833333333333334,0.25,0.125,0.18181818181818182,0.05,0.5,0.75,,,,,,,,,,,,,,,True,,,,,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,5087.0,85,-53.0,156,156,28.0,29,312,9.0,17.0,6.0,10.0,34,10.0,48,198,10.0,8.0,12.0,3.0,2.0,9.0,1.0,20.0,5.0,,14.0,15.0,7.0,22,2.0,1.0,5.0,1.0,7.0,3.0,11.0,3.0,10.0,2.0,13.0,2.0,4.0,2.0,2.0,,2.0,,,28.0,0.4,0.5714285714285714,0.29411764705882354,0.37254901960784315,0.41964285714285715,0.08823529411764706,0.11764705882352941,32.30769230769231,0.2857142857142857,0.21875,0.06756756756756757,,0.1917808219178082,0.0707070707070707,0.08823529411764706,0.08333333333333333,0.3448275862068966,,,0.3333333333333333,0.5294117647058824,0.6,0.4444444444444444,0.46153846153846156,0.6666666666666666,0.5111990196078431,0.5365791666666667,0.07547169811320754,0.1111111111111111,8.288235294117648,0.1794871794871795,5.0,14.0,6.0,17.0,9.0,14.0,5.0,0.5,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.27450980392156865,0.35714285714285715,0.35714285714285715,0.4,0.35714285714285715,24.69411764705882,17.0,2.0,3.0,1.0,5.0,,12.0,1.0,3.0,,,1.0,3.0,2.0,3.0,1.0,3.0,15.0,2.0,5.0,2.0,3.0,5.0,15.0,9.0,7.0,1.0,5.0,1.0,2.0,1.0,,1.0,,,3.0,15.0,3.0,0.3333333333333333,0.6666666666666666,0.4,0.4230769230769231,0.625,0.5,0.6818181818181818,0.03571428571428571,0.11764705882352941,,0.09803921568627451,0.2,0.25,,0.23529411764705882,,,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,,0.23076923076923078,0.3333333333333333,,0.375,0.6666666666666666,,0.375,0.6666666666666666,0.49023125,0.3125,0.3125,4.0,4.0,4.0,6.0,2.0,1.0,2.0,2.0,,1.0,0.4,0.2,0.3333333333333333,0.08,0.058823529411764705,0.125,0.1111111111111111,0.06451612903225806,,0.6666666666666666,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,True,,,,,,,,,,,
1853,1610612752,Anthony Carter,Anthony Carter,1853,NYK,788.0,13,2.0,23,20,3.0,7,43,1.0,3.0,2.0,1.0,3,,2,19,2.0,,2.0,,1.0,2.0,,5.0,1.0,,,,1.0,1,,,,,,,,,,,,,,1.0,,,1.0,1.0,,3.0,,,0.3333333333333333,0.25,0.25,,,13.793103448275863,,,0.1,,,0.06666666666666667,0.14285714285714285,,,,1.0,0.75,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.5745750000000001,0.5865,,,0.9333333333333335,0.13043478260869565,,1.0,,1.0,,1.0,,,,,0.25,0.25,,,,,24.1,8.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,,,,,,,0.5,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,
200761,1610612752,Shawne Williams,Shawne Williams,200761,NYK,2710.0,45,,85,87,29.0,17,172,1.0,2.0,1.0,2.0,5,4.0,20,90,2.0,2.0,2.0,,,,,,2.0,1.0,6.0,7.0,3.0,10,1.0,1.0,,,1.0,4.0,5.0,,5.0,1.0,6.0,,2.0,2.0,1.0,1.0,2.0,1.0,,29.0,0.5,0.5,0.4,0.6666666666666666,0.6666666666666666,,,15.686274509803921,1.0,0.23076923076923078,0.06060606060606061,0.125,0.20588235294117646,0.06,0.08333333333333333,,0.2222222222222222,,0.5,0.16666666666666666,0.5,0.5,,0.3333333333333333,0.75,0.5401874999999999,0.65535,0.14285714285714285,0.2857142857142857,11.72,0.3411764705882353,2.0,3.0,4.0,7.0,12.0,3.0,2.0,1.0,0.5714285714285714,0.5714285714285714,0.5833333333333334,0.25,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,24.02857142857143,12.0,1.0,2.0,,,1.0,3.0,2.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,8.0,,,,,,2.0,1.0,,,,1.0,1.0,8.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8,0.06666666666666667,0.375,0.3333333333333333,,,,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,,0.3333333333333333,1.0,0.6502499999999999,0.25,0.4,,1.0,,,1.0,,,,,,0.5,,,0.058823529411764705,0.08333333333333333,,0.1111111111111111,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,True,,,,,,,,,,,
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,3147.0,52,-4.0,94,94,31.0,23,188,2.0,4.0,1.0,3.0,10,2.0,11,112,2.0,,6.0,1.0,,3.0,,6.0,1.0,,4.0,6.0,2.0,8,,,4.0,,4.0,,4.0,1.0,4.0,,3.0,1.0,2.0,,,,,,,31.0,,,0.3,0.28125,0.3235294117647059,0.1,,17.355371900826448,,0.13333333333333333,0.02631578947368421,,0.11764705882352941,0.017543859649122806,0.06666666666666667,,0.16666666666666666,,,0.25,0.5,0.5,,0.3333333333333333,0.625,0.48505000000000004,0.46235000000000004,0.11764705882352941,0.18181818181818182,9.43,0.32978723404255317,1.0,4.0,1.0,6.0,3.0,3.0,1.0,1.0,0.16666666666666666,0.2,0.375,0.25,0.25,0.25,1.0,0.3333333333333333,30.433333333333334,15.0,,,,3.0,1.0,3.0,,2.0,,2.0,,1.0,,2.0,,1.0,2.0,,1.0,,4.0,,,,3.0,,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.07142857142857142,,0.1875,,,,0.1875,0.3333333333333333,0.3333333333333333,0.125,,,,,0.3333333333333333,,,,,0.4,0.4,,0.5490375000000001,0.18181818181818182,,1.0,1.0,,2.0,,2.0,1.0,,,2.0,0.5,0.3333333333333333,0.5,,,,0.25,0.1,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,0.2,,,True,,,,,,,,,,,
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,2834.0,47,-31.0,91,95,8.0,10,186,1.0,1.0,,2.0,7,1.0,5,107,,4.0,,,1.0,4.0,1.0,9.0,,,4.0,4.0,,4,2.0,,2.0,2.0,4.0,,,,3.0,,6.0,,3.0,3.0,2.0,,3.0,1.0,,8.0,1.0,1.0,0.2857142857142857,0.2,0.19230769230769232,,,16.037735849056602,0.5,0.10256410256410256,,,0.0784313725490196,,,,0.0625,,0.3333333333333333,0.1,1.0,1.0,1.0,,0.4,0.4752700000000001,,0.23076923076923078,0.3,12.514285714285718,0.08791208791208792,,3.0,,3.0,,3.0,,,,,0.3,0.3,,,,,24.8,,,,,2.0,1.0,4.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,3.0,,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,0.13333333333333333,,0.2,,,,0.4,0.25,0.25,,,,,,,,,,,,0.5,,0.45820000000000005,,,,,,,,,,1.0,,,,,,,,,0.125,,1.0,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,
2427,1610612752,Roger Mason Jr.,Roger Mason Jr.,2427,NYK,1080.0,18,10.0,33,34,22.0,7,67,,1.0,1.0,1.0,3,,5,33,1.0,,2.0,,,,,,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,,,,22.0,,,0.3333333333333333,0.5,0.5,,,12.195121951219512,,,0.09090909090909091,,,0.05555555555555555,0.16666666666666666,,,,,0.2,,,,1.0,0.6,0.48083,,,,11.166666666666666,0.6666666666666666,,,1.0,2.0,3.0,,,1.0,0.5,0.5,0.4,,,,,,23.4,10.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,3.0,,1.0,,2.0,,,,,,1.0,1.0,,,,,,2.0,,,,0.3333333333333333,,0.25,,0.25,,,,0.2,1.0,1.0,,0.2,,,0.4,0.5,0.5,1.0,,,,,0.25,,0.25,,,0.4510375,,0.4,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
