EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,Arc3FGA,FG3A,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,Corner3Assists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Corner3Frequency,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,BlockingFoulsDrawn,DefensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Defensive 3 Seconds Violations,SecondChanceArc3FGA,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceAtRimPctAssisted,Charge Fouls,on,SecondChanceArc3FGM,HeaveAttempts,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3
200796,1610612763,Leon Powe,Leon Powe,200796,MEM,691.0,12,-5.0,24,25,14.0,25.0,4.0,49,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,8.0,3.0,7.0,32,1.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,14.0,2.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.35,0.5,0.5,0.25,0.6666666666666666,35.71428571428571,0.16666666666666666,0.4,0.18181818181818182,0.15384615384615385,0.3333333333333333,0.16666666666666666,0.5,0.375,0.3333333333333333,1.0,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.375,0.48935000000000006,0.7248,0.5233333333333333,0.2857142857142857,0.7142857142857143,9.525,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,12509.0,208,-3.0,385,382,61.0,94.0,56.0,767,10.0,20.0,6.0,1.0,5.0,22.0,4.0,11.0,24.0,53.0,17.0,65.0,374,9.0,,6.0,2.0,7.0,3.0,7.0,30.0,3.0,14.0,14.0,43.0,17.0,60.0,27.0,22.0,2.0,7.0,61.0,2.0,0.625,0.6818181818181818,0.4528301886792453,0.2857142857142857,0.4444444444444444,0.2857142857142857,0.5158730158730159,0.3333333333333333,0.3888888888888889,0.05660377358490566,0.05,16.143497757847534,0.0782122905027933,0.32558139534883723,0.21764705882352942,0.07389162561576355,0.03571428571428571,0.1076923076923077,0.28,0.37037037037037035,0.5,0.5263157894736842,0.6,0.4074074074074074,0.2037037037037037,0.36363636363636365,0.36363636363636365,1.0,0.6666666666666666,0.7142857142857143,0.2,0.3888888888888889,0.44286574074074075,0.5230111111111111,0.4676857142857143,0.09230769230769231,0.1076923076923077,7.739622641509435,0.15844155844155844,2.0,10.0,1.0,1.0,3.0,18.0,4.0,1.0,10.0,2.0,12.0,2.0,4.0,2.0,4.0,26.0,1.0,2.0,23.0,6.0,7.0,4.0,3.0,6.0,1.0,2.0,3.0,4.0,9.0,1.0,2.0,10.0,2.0,21.0,3.0,2.0,2.0,2.0,4.0,11.0,9.0,7.0,2.0,9.0,4.0,0.3333333333333333,0.3333333333333333,0.018518518518518517,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.18110236220472442,0.041666666666666664,0.08620689655172414,0.06666666666666667,0.25,0.11764705882352941,0.16326530612244897,0.3888888888888889,0.4444444444444444,0.45454545454545453,0.5,0.5,0.018518518518518517,0.3333333333333333,0.18032786885245902,0.18333333333333332,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,1959.0,33,-16.0,63,61,6.0,21.0,9.0,124,2.0,5.0,,,,,1.0,5.0,3.0,10.0,1.0,7.0,83,,,,,,,,,,,,4.0,,4.0,,1.0,,,6.0,,,,0.3,,0.23076923076923078,,0.23076923076923078,,,,,21.126760563380284,,,0.18181818181818182,,,,,0.38461538461538464,0.4,0.4,,,0.38461538461538464,0.2,0.2,,,,,0.6153846153846154,0.4795615384615385,,0.33825,,,9.970000000000002,0.09523809523809523,,,2.0,3.0,,6.0,,2.0,3.0,1.0,4.0,,2.0,,1.0,9.0,,,4.0,,1.0,1.0,,,1.0,,2.0,,2.0,,1.0,2.0,,3.0,,,,,,,1.0,,1.0,1.0,1.0,,,0.23076923076923078,,,,,0.25,,,,0.2,0.25,0.3333333333333333,,1.0,,,,0.15384615384615385,,,,24.96666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,15356.0,256,-19.0,479,478,85.0,134.0,68.0,957,24.0,33.0,3.0,3.0,4.0,15.0,13.0,36.0,40.0,84.0,9.0,98.0,487,9.0,,11.0,3.0,12.0,2.0,11.0,44.0,6.0,7.0,7.0,23.0,7.0,30.0,9.0,15.0,1.0,11.0,85.0,1.0,0.55,0.5789473684210527,0.47619047619047616,0.25,0.4635416666666667,0.28125,0.47572815533980584,0.5,0.3235294117647059,0.07142857142857142,0.12121212121212122,20.0,0.0319634703196347,0.1206896551724138,0.107981220657277,0.028225806451612902,0.02702702702702703,0.05405405405405406,0.17142857142857143,0.34375,0.7272727272727273,0.8275862068965517,0.4583333333333333,0.15625,0.375,0.3611111111111111,0.3611111111111111,0.8461538461538461,0.2727272727272727,0.25,0.75,0.46875,0.4824953125,0.4676,0.46024374999999995,0.11224489795918367,0.11224489795918367,10.076190476190476,0.17745302713987474,3.0,3.0,1.0,12.0,4.0,36.0,4.0,1.0,2.0,,2.0,,1.0,,1.0,4.0,,,16.0,,6.0,4.0,2.0,4.0,,3.0,4.0,1.0,8.0,,,5.0,,18.0,,1.0,,1.0,1.0,7.0,3.0,1.0,2.0,3.0,2.0,0.4444444444444444,0.5,0.125,0.13333333333333333,0.5,,,0.1032258064516129,,0.014084507042253521,,0.05454545454545454,0.021739130434782608,0.2222222222222222,0.043478260869565216,0.6666666666666666,0.2,0.23076923076923078,,0.010416666666666666,1.0,0.06862745098039216,0.07777777777777778,23.641666666666666,11.0,,4.0,,,,4.0,0.11458333333333333,,3.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.25,0.25,0.021739130434782608,0.2727272727272727,0.2727272727272727,1.0,0.18181818181818182,0.5,1.0,0.25,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,2252.0,38,3.0,75,74,25.0,48.0,12.0,149,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,8.0,6.0,24.0,71,1.0,,2.0,2.0,2.0,4.0,14.0,,1.0,1.0,2.0,2.0,1.0,3.0,5.0,8.0,1.0,14.0,25.0,,,,0.75,1.0,0.6923076923076923,1.25,0.7058823529411765,1.0,1.1666666666666667,0.125,0.5,22.988505747126435,0.027777777777777776,0.14285714285714285,0.05714285714285714,0.023255813953488372,,0.07692307692307693,0.125,0.15384615384615385,0.5,1.0,,0.38461538461538464,0.07692307692307693,1.0,1.0,,1.0,0.25,1.0,0.5384615384615384,0.4497769230769231,0.7311,0.46819999999999995,0.08333333333333333,0.5833333333333334,7.7375,0.3333333333333333,1.0,4.0,5.0,5.0,1.0,12.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,,,7.0,,,,,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,,1.0,,,2.0,,,,,,3.0,,,,,,1.0,1.0,0.38461538461538464,,0.75,,,,,,,,,,0.16666666666666666,,0.8,0.8,,0.38461538461538464,1.0,0.1875,0.2727272727272727,25.5,,2.0,2.0,,,,2.0,,0.5,,,,,,2.0,,,2.0,3.0,,,,,,,,0.5,0.4,,1.0,0.4,,,,,,,,,,2.0,2.0,3.0,2.0,0.4,0.4,0.5,1.0,0.4,,,,,,,True,,,,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,3649.0,61,-22.0,116,116,26.0,43.0,20.0,232,5.0,10.0,3.0,,1.0,7.0,2.0,6.0,9.0,23.0,2.0,23.0,127,4.0,,4.0,,4.0,,3.0,10.0,1.0,5.0,2.0,5.0,5.0,10.0,3.0,3.0,1.0,3.0,26.0,,0.5555555555555556,0.7142857142857143,0.391304347826087,,0.4375,0.3,0.4423076923076923,0.5,0.3,0.043478260869565216,0.1,20.0,0.07936507936507936,0.09523809523809523,0.09615384615384616,0.07352941176470588,0.07692307692307693,0.05263157894736842,0.09090909090909091,0.4166666666666667,0.5,0.5555555555555556,0.4,0.2916666666666667,0.25,0.3333333333333333,0.3333333333333333,1.0,0.75,0.2,,0.4583333333333333,0.4588166666666667,0.49050000000000005,0.4827199999999999,0.17391304347826086,0.13043478260869565,8.621739130434781,0.22413793103448276,2.0,2.0,1.0,1.0,2.0,8.0,4.0,1.0,2.0,,2.0,,2.0,,,4.0,,,3.0,,,,,3.0,,1.0,,2.0,3.0,1.0,,8.0,,9.0,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.041666666666666664,,1.0,,,0.0967741935483871,,0.1111111111111111,,0.13333333333333333,0.1,,0.1,0.5,0.2857142857142857,0.2857142857142857,0.5,0.041666666666666664,0.6666666666666666,0.04,0.041666666666666664,24.0,,1.0,1.0,,,,,,0.2,,,,,,1.0,,,1.0,3.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,650.0,11,,24,23,14.0,22.0,5.0,47,2.0,2.0,1.0,2.0,2.0,1.0,,,2.0,3.0,,4.0,29,1.0,,2.0,2.0,3.0,,4.0,2.0,,1.0,1.0,2.0,1.0,3.0,,,,4.0,14.0,,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,17.24137931034483,0.1,0.2,0.18181818181818182,0.09090909090909091,,0.16666666666666666,0.25,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5928333333333334,0.7426,0.5928333333333334,0.5,1.0,2.4,0.5833333333333334,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.5,,,0.16666666666666666,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202397,1610612763,Ish Smith,Ish Smith,202397,MEM,507.0,8,-3.0,19,18,12.0,18.0,3.0,37,,,,,,3.0,,,2.0,3.0,,4.0,21,,,,,1.0,,,,,,,2.0,,2.0,,,,,12.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,18.181818181818183,,,0.25,,,,,,,,,1.0,,,,,,,,,0.37566666666666665,,0.3919,,,8.833333333333334,0.631578947368421,,2.0,,,,4.0,,,2.0,,2.0,,1.0,,1.0,4.0,,,2.0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,0.4,,,,,0.3333333333333333,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,12972.0,216,-22.0,400,399,63.0,88.0,56.0,799,11.0,25.0,2.0,2.0,4.0,18.0,13.0,31.0,30.0,74.0,18.0,84.0,410,6.0,1.0,5.0,6.0,14.0,6.0,18.0,14.0,11.0,3.0,3.0,16.0,4.0,20.0,19.0,22.0,1.0,18.0,63.0,1.0,0.23333333333333334,0.2413793103448276,0.40540540540540543,0.42857142857142855,0.4024390243902439,0.42857142857142855,0.45161290322580644,0.2777777777777778,0.5294117647058824,0.14864864864864866,0.28,22.844827586206897,0.016304347826086956,0.06666666666666667,0.08333333333333333,0.019417475728155338,,0.03278688524590164,0.037037037037037035,0.3048780487804878,0.44,0.6111111111111112,0.45454545454545453,0.21951219512195122,0.3780487804878049,0.41935483870967744,0.41935483870967744,0.15384615384615385,0.25,0.2857142857142857,0.5,0.4024390243902439,0.46833841463414627,0.4568,0.4194928571428572,0.05952380952380952,0.21428571428571427,10.358108108108109,0.1575,,6.0,8.0,8.0,2.0,46.0,2.0,8.0,27.0,2.0,29.0,1.0,10.0,6.0,11.0,60.0,1.0,,12.0,1.0,9.0,2.0,7.0,5.0,4.0,,8.0,5.0,13.0,,3.0,8.0,1.0,19.0,1.0,,1.0,3.0,,10.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.25,0.0975609756097561,0.2222222222222222,0.38461538461538464,0.1111111111111111,,0.08888888888888889,0.045454545454545456,0.016666666666666666,,0.08,0.10526315789473684,0.0851063829787234,0.1111111111111111,1.0,0.3333333333333333,0.42857142857142855,,0.0975609756097561,,0.10869565217391304,0.11904761904761904,24.7875,,,,1.0,1.0,,4.0,,,,,,,,2.0,,2.0,,6.0,,1.0,2.0,2.0,2.0,,,1.0,0.25,,,0.25,,,,,,,,,,2.0,,,2.0,0.25,0.25,1.0,,0.25,,2.0,0.1111111111111111,0.25,,,True,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,3175.0,53,4.0,108,102,36.0,48.0,13.0,210,,,,,,1.0,,,,1.0,3.0,3.0,92,,,,,,3.0,3.0,,,1.0,2.0,5.0,1.0,6.0,3.0,4.0,2.0,3.0,36.0,2.0,,,,,,,0.3,,0.75,,,4.958677685950414,0.024390243902439025,0.125,0.11363636363636363,0.019230769230769232,,,0.1111111111111111,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.3804166666666667,,,,1.0,7.5,0.3333333333333333,,,2.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,3.0,,,,,,,,1.0,,1.0,,1.0,4.0,,8.0,,1.0,,,,,,,,,,,,0.6666666666666666,,,,,0.10714285714285714,,0.07142857142857142,,0.08333333333333333,0.2,,0.14285714285714285,,,,,0.6666666666666666,,,,26.65,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
