EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,Fg2aBlocked,FTDefRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallTurnovers,Travels,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,Clear Path Fouls,SecondChanceAtRimFGM,PtsPutbacks,ShortMidRangeAssists,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,Loose Ball Fouls,OffThreePtRebounds,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,FTOffRebounds,Charge Fouls Drawn,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,on,Offensive Fouls,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends
101109,1610612743,Raymond Felton,Raymond Felton,101109,DEN,4885.0,81,9,162,161,74,62,18.0,323,2.0,7.0,2.0,4.0,6.0,4.0,5.0,1.0,1.0,3.0,8.0,1.0,2.0,4.0,10.0,18,3.0,9.0,6.0,35.0,164,1.0,3.0,6.0,2.0,5.0,4.0,16.0,4.0,16.0,6.0,3.0,1.0,7.0,3.0,1.0,9.0,4.0,13.0,3.0,1.0,8.0,1.0,30.0,1.0,7.0,8.0,8.0,4.0,2.0,2.0,5.0,1.0,5.0,1.0,6.0,1.0,3.0,2.0,5.0,6.0,9.0,1.0,3.0,1.0,16.0,74,1.0,1.0,0.2,0.2,0.6666666666666666,0.3333333333333333,0.4,0.375,0.5555555555555556,0.5,0.5370370370370371,0.5454545454545454,0.5645161290322581,0.5714285714285714,0.3333333333333333,0.1111111111111111,0.125,20.441988950276244,0.8333333333333334,0.13725490196078433,0.034482758620689655,0.1,0.05,0.18181818181818182,0.2,0.14285714285714285,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.25,0.18518518518518517,0.8,0.8,0.25,0.037037037037037035,0.2962962962962963,0.375,0.42857142857142855,0.6666666666666666,1.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.5,0.5925925925925926,0.42857142857142855,0.4750711538461538,0.52785,0.4859454545454545,0.1,0.14285714285714285,0.45714285714285713,8.055555555555555,26.37777777777778,0.4567901234567901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1733,1610612743,Al Harrington,Al Harrington,1733,DEN,2656.0,44,10,87,86,27,19,6.0,173,4.0,6.0,1.0,,2.0,,2.0,3.0,3.0,3.0,5.0,1.0,,,4.0,10,4.0,8.0,3.0,23.0,74,1.0,,2.0,1.0,3.0,,3.0,6.0,2.0,12.0,,,5.0,3.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,3.0,1.0,5.0,5.0,1.0,1.0,,,,,3.0,3.0,,3.0,,5.0,2.0,4.0,,2.0,,3.0,27,,,0.75,0.75,1.0,0.5,0.3333333333333333,0.5,0.4,,0.5555555555555556,0.3,0.575,0.3,0.4444444444444444,,,24.46808510638298,,0.03571428571428571,0.17647058823529413,0.08888888888888889,0.1,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,,,,0.1111111111111111,,,,0.16666666666666666,0.2777777777777778,0.6,0.6,1.0,1.0,0.2,0.6,,,0.7777777777777778,0.6,0.5497555555555557,0.61455,0.55902,0.1,0.16666666666666666,0.13043478260869565,4.84,24.637500000000003,0.3103448275862069,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.5,1.5,0.2,1.0,0.25,0.21428571428571427,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,6890.0,115,-2,225,225,92,67,23.0,450,2.0,4.0,2.0,2.0,3.0,3.0,15.0,3.0,2.0,1.0,4.0,1.0,,3.0,7.0,22,1.0,7.0,7.0,24.0,233,1.0,3.0,5.0,,5.0,2.0,8.0,4.0,10.0,3.0,,,4.0,1.0,,,2.0,2.0,2.0,,,,6.0,7.0,10.0,20.0,22.0,3.0,2.0,1.0,1.0,1.0,,3.0,4.0,,8.0,,15.0,6.0,9.0,,4.0,1.0,8.0,92,3.0,,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,,0.14285714285714285,0.3181818181818182,0.6,0.29310344827586204,0.3,0.36363636363636365,0.36363636363636365,0.2413793103448276,,,14.8,0.25,0.13157894736842105,0.2,0.15315315315315314,0.041666666666666664,0.17391304347826086,0.1724137931034483,0.1111111111111111,0.13793103448275862,0.5,0.6666666666666666,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.5,0.5172413793103449,0.2,0.2,,0.10344827586206896,0.13793103448275862,0.25,0.25,1.0,0.16666666666666666,0.2,0.2,0.3,,0.3793103448275862,0.25,0.46661034482758623,0.4644416666666667,0.535855,0.125,0.16,0.3333333333333333,13.759090909090908,24.057142857142853,0.4088888888888889,,,,,2.0,1.0,3.0,1.0,,,0.16666666666666666,0.16666666666666666,0.045454545454545456,,0.42857142857142855,0.23076923076923078,0.5,,,,,,,0.08333333333333333,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,0.2,0.25,0.02631578947368421,0.01904761904761905,0.07692307692307693,0.05,0.75,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,1176.0,20,-18,39,41,23,20,4.0,80,2.0,3.0,1.0,,3.0,,1.0,1.0,,,3.0,1.0,,3.0,2.0,7,,4.0,4.0,8.0,46,1.0,1.0,5.0,,3.0,3.0,5.0,2.0,2.0,,,,3.0,,,,,,,,,,,1.0,2.0,3.0,3.0,,,,,,,,,,2.0,,4.0,2.0,5.0,1.0,2.0,,5.0,23,,,0.5,0.5,,,,,0.2857142857142857,0.2,0.18181818181818182,0.125,0.2692307692307692,0.25,0.36363636363636365,,,28.88888888888889,,0.16666666666666666,0.2,0.17647058823529413,0.4,,,0.5,0.2727272727272727,0.6666666666666666,1.0,0.2727272727272727,,,,0.09090909090909091,,,,0.09090909090909091,0.2727272727272727,,,,0.5,0.125,,0.375,,0.6363636363636364,,0.4620318181818181,0.272075,0.43775000000000003,0.15384615384615385,0.2222222222222222,0.625,6.471428571428571,25.025000000000002,0.5897435897435898,,,,,1.0,3.0,,,,,,,0.42857142857142855,0.6666666666666666,,,0.5,,,,,,,0.125,,1.0,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,2869.0,48,5,92,92,33,27,8.0,184,4.0,5.0,1.0,,,2.0,3.0,,,,,,,,6.0,8,,,7.0,19.0,88,,1.0,1.0,,,6.0,8.0,8.0,4.0,,,,,,,2.0,,2.0,,,1.0,,4.0,3.0,2.0,6.0,8.0,2.0,1.0,1.0,,,,2.0,2.0,1.0,5.0,,6.0,8.0,8.0,,1.0,3.0,8.0,33,,3.0,0.6666666666666666,0.8,,,,,0.75,1.0,0.75,1.0,0.7916666666666666,1.0,,,,13.72549019607843,,0.06451612903225806,0.21428571428571427,0.1111111111111111,,0.2,0.08333333333333333,0.2,0.625,0.8,0.8,,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,,,1.0,,,,0.625,,0.47384999999999994,0.4576,0.4576,0.1111111111111111,0.1111111111111111,0.42105263157894735,7.637499999999999,,0.358695652173913,,,,,4.0,,1.0,,1.0,,1.0,1.0,,,0.2,0.2222222222222222,0.75,,,,,,,0.21052631578947367,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,7.0,4.0,,3.0,7.0,5.0,1.0,,0.06451612903225806,0.046511627906976744,0.09090909090909091,,0.7142857142857143,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,4.0,1.0,1.0,0.08333333333333333,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,2407.0,40,3,75,76,28,18,5.0,151,3.0,3.0,1.0,,1.0,1.0,3.0,1.0,,2.0,3.0,,,,4.0,7,2.0,4.0,1.0,15.0,80,,1.0,3.0,,,,2.0,4.0,4.0,6.0,,,3.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,4.0,6.0,6.0,1.0,1.0,,2.0,,,,2.0,,3.0,1.0,6.0,4.0,4.0,,1.0,1.0,2.0,28,,1.0,0.5,0.5,1.0,0.5,,0.5,0.5714285714285714,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.5769230769230769,0.25,0.36363636363636365,,,18.987341772151897,1.0,0.12903225806451613,0.15384615384615385,0.13636363636363635,0.14285714285714285,0.07692307692307693,0.18181818181818182,,0.2727272727272727,1.0,1.0,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.09090909090909091,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,,,,0.6363636363636364,0.6666666666666666,0.5317227272727273,,0.4991666666666667,0.08333333333333333,0.125,0.13333333333333333,11.014285714285714,24.025,0.37333333333333335,,,,,,,,,,,,,,,,0.18181818181818182,0.6666666666666666,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,3485.0,58,-15,114,116,62,46,14.0,230,4.0,8.0,6.0,1.0,7.0,2.0,4.0,,,,,,,,7.0,19,,,7.0,21.0,135,,4.0,12.0,,,7.0,15.0,8.0,6.0,,,,,,,4.0,,4.0,,,3.0,,8.0,2.0,7.0,9.0,12.0,,,,,,,,,,1.0,,5.0,5.0,10.0,,4.0,1.0,15.0,62,2.0,1.0,0.5714285714285714,0.6666666666666666,,,,,0.3684210526315789,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.4375,0.4411764705882353,,,,18.6046511627907,,0.18421052631578946,0.15384615384615385,0.17647058823529413,0.2,0.09090909090909091,0.23529411764705882,0.4,0.42105263157894735,0.5,0.8,0.3684210526315789,0.14285714285714285,0.2,1.0,0.21052631578947367,0.5,0.5,0.5,,,,,,,0.5,,,,0.42105263157894735,,0.46411052631578953,0.4317,0.47313333333333335,0.17391304347826086,0.17391304347826086,0.7142857142857143,6.757894736842107,,0.543859649122807,,,,,4.0,5.0,,,,,1.0,0.6666666666666666,0.2631578947368421,0.2857142857142857,,,0.5,,,,,,,0.19047619047619047,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,1.0,,,1.0,1.0,,1.0,0.375,0.047619047619047616,0.05357142857142857,,,,1.0,0.3333333333333333,,,2.0,2.0,1.0,,1.0,,,0.06666666666666667,1.0,,1.0,1.0,0.07142857142857142,0.07692307692307693,0.09090909090909091,,,,,,True,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,3875.0,65,-7,127,128,50,32,13.0,255,8.0,15.0,8.0,1.0,4.0,1.0,3.0,,,,,,,,10.0,22,,,11.0,31.0,139,,4.0,9.0,,,6.0,14.0,10.0,10.0,,,,,,,,1.0,1.0,1.0,,,,3.0,2.0,7.0,10.0,14.0,2.0,,2.0,2.0,,2.0,1.0,3.0,1.0,4.0,,4.0,13.0,17.0,,7.0,2.0,14.0,50,,2.0,0.5,0.5,,,,,0.45454545454545453,0.4444444444444444,0.45454545454545453,0.4444444444444444,0.5166666666666667,0.5384615384615384,,,,23.404255319148938,0.6666666666666666,0.16279069767441862,0.1,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.0625,,0.6818181818181818,0.5333333333333333,0.8,0.18181818181818182,0.25,0.25,,0.13636363636363635,0.3333333333333333,0.3333333333333333,,,,,,,,0.8888888888888888,,,,0.6818181818181818,,0.5492545454545454,0.5348,0.5885333333333334,0.25,0.25,0.45161290322580644,5.040909090909091,,0.3937007874015748,,,,,4.0,5.0,1.0,,,,,0.4,0.22727272727272727,,1.0,0.125,0.625,,,,,,,0.12903225806451613,1.0,4.0,,2.0,3.0,4.0,1.0,,,2.0,1.0,,,,,,,,0.3333333333333333,0.06818181818181818,0.05172413793103448,,0.14285714285714285,,0.5,0.5,4.0,,,,,,2.0,,,0.0625,,,,,,0.15384615384615385,,1.0,1.0,1.0,0.14285714285714285,,True,,,,,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,3964.0,66,3,130,128,45,23,15.0,258,8.0,11.0,4.0,1.0,4.0,2.0,4.0,1.0,,1.0,4.0,,,3.0,11.0,19,1.0,5.0,9.0,34.0,134,,5.0,8.0,,3.0,5.0,15.0,,22.0,3.0,,1.0,3.0,1.0,,5.0,4.0,9.0,3.0,1.0,3.0,1.0,22.0,1.0,4.0,5.0,9.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,,,3.0,7.0,11.0,3.0,1.0,3.0,15.0,45,,3.0,,,1.0,0.2,,0.25,0.5789473684210527,0.625,0.5208333333333334,0.45454545454545453,0.5535714285714286,0.5,0.20833333333333334,,,21.91780821917808,0.5,0.08888888888888889,0.05263157894736842,0.078125,,0.10526315789473684,0.125,,0.4583333333333333,0.7272727272727273,0.7272727272727273,0.16666666666666666,0.25,0.3333333333333333,,0.16666666666666666,0.5,0.5,,0.041666666666666664,0.16666666666666666,0.25,0.25,1.0,,0.36363636363636365,,0.2727272727272727,,0.6666666666666666,0.3333333333333333,0.5210717391304348,0.3958,0.52199,0.04,0.05,0.4411764705882353,7.152631578947369,29.1,0.34615384615384615,,,,,2.0,1.0,,,,,0.5,0.5,0.05263157894736842,0.25,,0.07692307692307693,,,,,,,,0.058823529411764705,,3.0,1.0,2.0,1.0,4.0,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,0.5,,0.022727272727272728,0.06666666666666667,,0.2222222222222222,1.0,,0.75,,,,,1.0,1.0,,1.0,,,,,3.0,,0.1875,0.07142857142857142,0.18181818181818182,,,,,0.2,True,,,,,,,,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,2243.0,37,2,74,72,26,21,9.0,146,1.0,3.0,1.0,,,2.0,6.0,3.0,2.0,3.0,8.0,,2.0,5.0,3.0,9,4.0,11.0,3.0,21.0,72,,1.0,2.0,3.0,7.0,3.0,14.0,2.0,4.0,9.0,3.0,1.0,7.0,3.0,1.0,2.0,,2.0,,,1.0,1.0,4.0,2.0,3.0,5.0,5.0,1.0,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,,5.0,3.0,5.0,1.0,1.0,1.0,14.0,26,,1.0,0.3333333333333333,0.3333333333333333,0.75,0.36363636363636365,0.42857142857142855,0.4,0.3333333333333333,0.5,0.45,0.6111111111111112,0.4772727272727273,0.6363636363636364,0.55,0.09090909090909091,0.125,30.120481927710845,0.6666666666666666,0.12,0.2,0.14285714285714285,0.2727272727272727,,,,0.15,0.3333333333333333,0.5,,,,,0.3,0.3333333333333333,0.3333333333333333,,0.15,0.4,0.375,0.42857142857142855,0.6666666666666666,,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.4,0.7,0.42857142857142855,0.46864210526315797,0.344,0.4604375,0.047619047619047616,0.1,0.6666666666666666,12.155555555555557,26.527272727272727,0.35135135135135137,1.0,1.0,,,,1.0,,,,,,,0.1111111111111111,,,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
