EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsPutbacks,Arc3Assists,AtRimAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyFg3Pct,ShortMidRangePctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls,Offensive Fouls Drawn,BlockedShortMidRange,OffLongMidRangeReboundPct,PenaltyFtPoints,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceCorner3FGA,SecondChanceFG3A,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,on,PenaltyArc3FGM,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Travels,PenaltyArc3Accuracy,Charge Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,2216.0,37,-21.0,62,64,20.0,24,12.0,126,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,8.0,1.0,5.0,6.0,15.0,77,2.0,2.0,1.0,4.0,3.0,2.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,9.0,3.0,1.0,2.0,20.0,1.0,0.2,0.2,0.375,0.25,0.34615384615384615,0.14285714285714285,0.4411764705882353,1.0,0.14285714285714285,0.38461538461538464,0.125,0.25,24.324324324324326,1.0,0.3076923076923077,0.5,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.25,0.25,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.6923076923076923,0.25,0.4578625,0.44321666666666665,0.23529411764705882,0.2727272727272727,0.16666666666666666,0.13333333333333333,0.13333333333333333,5.6875,27.22,0.3225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,224.0,4,-4.0,6,6,3.0,4,,12,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,14.285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,5882.0,98,4.0,166,170,21.0,26,24.0,336,7.0,11.0,2.0,3.0,12.0,9.0,,,,1.0,,12.0,32.0,,1.0,2.0,26.0,187,2.0,8.0,2.0,5.0,,4.0,6.0,,1.0,,4.0,7.0,2.0,9.0,,1.0,20.0,2.0,2.0,2.0,8.0,11.0,4.0,4.0,2.0,,4.0,21.0,,,,0.375,0.4,0.36363636363636365,0.4,0.37142857142857144,0.36363636363636365,0.4,0.030303030303030304,0.125,0.2727272727272727,19.270833333333336,1.0,0.3333333333333333,0.6363636363636364,0.875,0.36363636363636365,0.25,0.25,0.2727272727272727,,0.030303030303030304,,,,0.4,,,0.36363636363636365,,0.4512075757575758,0.42826000000000003,0.05714285714285714,0.058823529411764705,,0.3076923076923077,0.15384615384615385,8.440625,26.9,0.12650602409638553,3.0,5.0,1.0,2.0,3.0,10.0,18.0,6.0,2.0,6.0,4.0,1.0,2.0,11.0,1.0,14.0,5.0,19.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.75,1.0,0.3,0.3,0.1111111111111111,0.2,0.5,0.16666666666666666,0.05714285714285714,0.07142857142857142,0.13829787234042554,0.046511627906976744,0.17647058823529413,0.034482758620689655,0.15,0.19047619047619047,0.16,0.0625,0.08333333333333333,1.0,0.5714285714285714,1.0,0.2222222222222222,0.25,1.0,0.5,0.6,0.5,0.46807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,5232.0,87,21.0,147,150,17.0,23,19.0,297,5.0,7.0,,2.0,8.0,4.0,2.0,1.0,3.0,5.0,,8.0,19.0,4.0,7.0,3.0,31.0,157,,,,,1.0,3.0,10.0,12.0,5.0,3.0,3.0,12.0,1.0,13.0,,4.0,27.0,5.0,1.0,6.0,2.0,3.0,4.0,4.0,2.0,,3.0,17.0,1.0,0.5714285714285714,0.5714285714285714,0.42105263157894735,,0.5384615384615384,1.5,0.5535714285714286,,1.5,0.2692307692307692,0.15789473684210525,,20.35928143712575,0.8333333333333334,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.3076923076923077,0.25,0.4,0.15384615384615385,0.07692307692307693,0.19230769230769232,0.6,0.6,1.0,,1.0,,0.5384615384615384,0.6,0.5062269230769231,0.6138,0.07142857142857142,0.09523809523809523,,,0.0967741935483871,8.031578947368422,24.542857142857144,0.11564625850340136,,,,1.0,,1.0,6.0,,1.0,5.0,2.0,,,7.0,1.0,8.0,2.0,10.0,,,,,,,,0.375,0.375,,,,0.2,,0.11666666666666667,0.03389830508474576,,0.08433734939759036,0.028169014084507043,0.07142857142857142,0.041666666666666664,0.05555555555555555,0.10526315789473684,0.17391304347826086,,,,0.6,,0.25,0.25,,,,,0.4044,1.0,1.0,1.0,3.0,1.0,6.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.375,0.09090909090909091,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,1537.0,26,-13.0,44,44,13.0,21,8.0,88,5.0,6.0,3.0,,3.0,3.0,1.0,,,,,6.0,12.0,,1.0,,12.0,52,,6.0,3.0,4.0,,6.0,4.0,,,,2.0,1.0,1.0,2.0,,,5.0,,,,1.0,1.0,,,,,6.0,13.0,,,,0.5,0.75,0.46153846153846156,0.75,0.46153846153846156,1.0,0.75,0.07692307692307693,0.16666666666666666,,24.528301886792452,,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.23076923076923078,,,0.23076923076923078,0.07692307692307693,,,,,0.75,,,0.5384615384615384,,0.4994846153846154,0.55755,,,,0.5,0.5,8.174999999999999,24.2,0.29545454545454547,2.0,2.0,3.0,1.0,3.0,3.0,8.0,,1.0,1.0,,,2.0,5.0,,7.0,2.0,9.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,0.29411764705882354,,0.2222222222222222,0.2692307692307692,0.06896551724137931,,,0.2,0.4,0.2857142857142857,,0.4,,0.6,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.5445666666666666,,,,,,,,,,,,,,,0.6666666666666666,,,,,,2.0,0.25,0.2,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,4577.0,76,13.0,129,133,10.0,5,18.0,262,8.0,11.0,1.0,,,8.0,2.0,,1.0,4.0,,10.0,19.0,2.0,6.0,6.0,32.0,145,1.0,5.0,2.0,3.0,,4.0,10.0,6.0,4.0,1.0,,13.0,4.0,17.0,2.0,3.0,38.0,2.0,1.0,3.0,1.0,7.0,8.0,8.0,4.0,,4.0,10.0,1.0,0.3333333333333333,0.3333333333333333,0.5263157894736842,0.6666666666666666,0.52,0.6666666666666666,0.5517241379310345,0.625,0.6666666666666666,0.24,,,21.476510067114095,0.6666666666666666,0.44,0.7272727272727273,0.7272727272727273,,,,0.32,0.08,0.16,0.25,0.25,1.0,0.3333333333333333,,,0.68,0.25,0.521012,0.47866666666666663,0.13793103448275862,0.17391304347826086,,0.15625,0.125,8.473684210526315,24.73333333333333,0.07751937984496124,2.0,3.0,1.0,2.0,2.0,3.0,10.0,4.0,2.0,6.0,4.0,,4.0,4.0,2.0,10.0,5.0,15.0,1.0,2.0,1.0,2.0,,,,0.5,0.625,0.6666666666666666,0.6666666666666666,,0.4,,0.08163265306122448,0.0784313725490196,0.18181818181818182,0.11267605633802817,0.08196721311475409,0.07692307692307693,0.10526315789473684,,,0.2222222222222222,0.14285714285714285,0.25,,0.5,,0.25,0.25,0.5,1.0,0.6666666666666666,1.0,0.5781666666666666,1.0,,,4.0,,2.0,2.0,,1.0,1.0,,1.0,,,,,0.5,0.5,1.0,,1.0,0.1,,0.3333333333333333,,1.0,1.0,1.0,0.05263157894736842,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,4513.0,75,36.0,126,130,5.0,10,14.0,256,6.0,10.0,,11.0,15.0,6.0,,,,,,21.0,31.0,,,5.0,47.0,125,2.0,4.0,,,,1.0,18.0,,,,2.0,1.0,1.0,2.0,,,5.0,,,,3.0,4.0,6.0,7.0,4.0,,1.0,5.0,,,,0.6774193548387096,,0.6774193548387096,,0.6911764705882353,0.6666666666666666,0.5,,0.06451612903225806,0.2,23.943661971830988,,0.3225806451612903,0.6,0.75,0.4838709677419355,0.7333333333333333,0.7333333333333333,0.1935483870967742,,,,,,,,,0.3225806451612903,,0.46111290322580645,,0.11764705882352941,0.11764705882352941,,0.0851063829787234,0.02127659574468085,8.735483870967743,,0.03968253968253968,,,,4.0,1.0,2.0,24.0,,1.0,1.0,5.0,,5.0,8.0,1.0,14.0,5.0,19.0,1.0,1.0,,1.0,,,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5,,0.2,,0.14814814814814814,0.10416666666666667,0.23809523809523808,0.17333333333333334,0.08771929824561403,0.18181818181818182,0.10526315789473684,0.17647058823529413,0.05555555555555555,0.21052631578947367,0.15384615384615385,0.375,,0.6666666666666666,0.45454545454545453,0.6666666666666666,0.6666666666666666,0.75,,,,0.48145,,,,,1.0,1.0,1.0,,,,,,,,,0.125,,,,,,,,,,,,1.0,0.05555555555555555,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,3934.0,66,20.0,111,114,3.0,4,15.0,225,2.0,2.0,,,1.0,5.0,3.0,1.0,3.0,7.0,1.0,4.0,8.0,5.0,10.0,1.0,24.0,120,,,,,2.0,,4.0,15.0,7.0,3.0,,1.0,2.0,3.0,1.0,,8.0,,,,3.0,3.0,1.0,1.0,,,,3.0,1.0,0.5,0.5,0.5,,0.6388888888888888,,0.6388888888888888,,,0.5555555555555556,,,14.0625,,0.1111111111111111,1.0,1.0,0.05555555555555555,,,0.2777777777777778,0.16666666666666666,0.3888888888888889,0.42857142857142855,0.5,1.0,,0.5,0.5,0.6666666666666666,0.42857142857142855,0.501975,0.508275,,,,,,12.8,24.36,0.02702702702702703,,,,2.0,,,4.0,,1.0,,,,4.0,3.0,,7.0,,7.0,,,,,,,,0.5,0.5,,,,,,0.06666666666666667,,0.23529411764705882,0.11290322580645161,,,,0.13333333333333333,0.06666666666666667,,0.2727272727272727,0.16666666666666666,,,,0.4,0.4,1.0,,,,,2.0,,,1.0,,3.0,2.0,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.1,0.14285714285714285,1.0,,,,True,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,1145.0,19,-28.0,34,34,13.0,12,10.0,68,1.0,2.0,,,4.0,,,,,,,1.0,6.0,,,2.0,4.0,54,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,1.0,3.0,2.0,2.0,,,2.0,13.0,,,,0.16666666666666666,,0.16666666666666666,,0.2857142857142857,,0.5,,0.16666666666666666,,16.27906976744186,,0.3333333333333333,0.5,0.5,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,0.4211666666666667,0.5376,,,,,0.5,6.083333333333333,,0.38235294117647056,,,,,,,2.0,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,0.05263157894736842,0.16666666666666666,0.058823529411764705,0.04,,0.1111111111111111,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,0.25,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,
2804,1610612755,Andres Nocioni,Andres Nocioni,2804,PHI,150.0,2,-8.0,5,5,,1,,10,,,,,,,,,,1.0,,,,,1.0,,,10,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,,1.0,,,,,,,1.0,,0.58905,,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
