EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,OffThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Fouls,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGM,FtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,FTDefRebounds,Blocked2s,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,BlocksRecoveredPct,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,LostBallTurnovers,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChancePoints,SecondChanceTsPct,SecondChancePointsPct,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,BlockedShortMidRange,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,Travels,Technical Free Throw Trips,on,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,OffAtRimReboundPct,Fg2aBlocked,FTOffRebounds,Charge Fouls Drawn,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,HeaveMakes,HeaveAttempts,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,163.0,3,4,5,4.0,5,9,2,1.0,1.0,1.0,4.0,0.3333333333333333,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,923.0,15,28,29,14.0,10,57,21,2.0,2.0,3.0,14.0,0.13333333333333333,0.125,0.16666666666666666,0.5,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.125,1.0,0.1111111111111111,0.058823529411764705,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,2864.0,48,92,94,39.0,39,186,93,2.0,4.0,5.0,39.0,0.06666666666666667,0.10256410256410256,0.08333333333333333,0.42391304347826086,,8.0,1.0,1.0,2.0,2.0,4.0,,1.0,21.0,0.5,0.0625,0.027777777777777776,,,1.0,1.0,6.0,1.0,3.0,2.0,2.0,7.0,3.0,1.0,7.0,3.0,10.0,11.0,1.0,1.0,5.0,2.0,9.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,0.3,0.3,0.14285714285714285,0.3235294117647059,0.3235294117647059,0.5882352941176471,0.1,0.14285714285714285,0.2222222222222222,0.08333333333333333,0.07692307692307693,0.2857142857142857,0.058823529411764705,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.4117647058823529,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5882352941176471,0.2857142857142857,0.4666647058823529,0.3738,0.4980333333333334,19.142857142857142,24.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,1754.0,29,58,60,39.0,29,118,68,6.0,6.0,7.0,39.0,0.3157894736842105,0.2608695652173913,0.16666666666666666,0.6724137931034483,-10.0,7.0,,1.0,3.0,3.0,4.0,,2.0,32.30769230769231,0.75,,0.043478260869565216,,0.6,1.0,1.0,2.0,,,,2.0,3.0,2.0,7.0,9.0,2.0,3.0,28.0,1.0,8.0,2.0,4.0,3.0,3.0,2.0,,,3.0,,9.0,,,,1.0,,,1.0,,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.8333333333333334,0.8235294117647058,0.25,,,,,0.25,,0.08333333333333333,0.16666666666666666,0.5,0.5,,,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,,0.2,0.75,0.6666666666666666,0.42588750000000003,0.511,0.42945,6.344444444444445,25.433333333333334,5.0,6.0,1.0,5.0,6.0,1.0,1.0,8.0,6.0,1.0,8.0,23.0,10.0,3.0,3.0,2.0,1.0,1.0,1.0,6.0,11.0,1.0,2.0,4.0,1.0,1.0,1.0,23.0,4.0,0.5,0.75,0.75,0.7666666666666667,0.1111111111111111,0.2,0.5,0.8333333333333334,0.8333333333333334,0.4,1.0,1.0,1.0,0.6,0.8333333333333334,0.5,0.15384615384615385,0.2,0.8214285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,1254.0,21,39,40,14.0,27,79,41,2.0,4.0,4.0,14.0,0.13333333333333333,0.1875,0.16666666666666666,0.358974358974359,,4.0,,,,,,,,23.25581395348837,,,,,,,,3.0,1.0,3.0,2.0,2.0,4.0,1.0,,3.0,3.0,7.0,9.0,,1.0,3.0,,9.0,4.0,2.0,,,,,,1.0,,,,,1.0,2.0,,,,1.0,0.42857142857142855,0.42857142857142855,,0.45,0.45,0.7,,,1.0,,0.16666666666666666,1.0,,0.3,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.5,1.0,0.5,0.25,0.7,0.5,0.509665,,0.5103,20.133333333333333,24.842857142857138,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,3.0,,0.3333333333333333,,0.375,0.375,,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,1819.0,30,58,61,17.0,25,119,58,1.0,2.0,2.0,17.0,0.05,0.07692307692307693,,0.29310344827586204,3.0,5.0,,,2.0,1.0,2.0,1.0,1.0,19.047619047619047,1.0,,,,,,,,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,5.0,13.0,,,2.0,,3.0,4.0,1.0,,2.0,4.0,2.0,10.0,1.0,3.0,2.0,,,1.0,1.0,,,,0.5,0.4,0.4,0.6666666666666666,0.625,0.65,0.625,,,0.16666666666666666,,0.08333333333333333,0.16666666666666666,,,,,,0.125,1.0,1.0,1.0,0.5,0.25,0.25,,0.5,0.5,1.0,0.25,0.5346687499999999,,0.545925,2.0000000000000004,25.18,2.0,3.0,,,,,,3.0,,1.0,,3.0,4.0,3.0,2.0,2.0,,,,2.0,4.0,,2.0,,,,,3.0,,0.5,,0.75,0.75,,,0.375,0.6666666666666666,0.6666666666666666,,,,,,,,0.2,0.4,0.23076923076923078,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,1304.0,22,43,42,15.0,6,85,30,5.0,7.0,8.0,15.0,0.3125,0.3181818181818182,0.42857142857142855,0.3488372093023256,10.0,3.0,1.0,1.0,1.0,1.0,2.0,,,13.043478260869565,0.5,0.1111111111111111,0.05555555555555555,,,,1.0,2.0,,,,,,,1.0,3.0,,,4.0,,,,2.0,,,,,,,,,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,,,,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.4,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,0.3333333333333333,,0.42073333333333335,,,11.733333333333334,,,1.0,,,,,,2.0,,,2.0,2.0,,,,,,,,1.0,2.0,,1.0,,,,,2.0,,,,,1.0,,,0.3333333333333333,,,,,,,,,,0.25,0.25,0.5,,,,,1.0,,,,,,,,,,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,1329.0,22,48,45,23.0,10,93,34,1.0,1.0,2.0,23.0,0.07142857142857142,0.05263157894736842,0.14285714285714285,0.4791666666666667,16.0,2.0,,1.0,2.0,1.0,4.0,,3.0,34.0,0.5,,0.058823529411764705,,,3.0,,1.0,,,,,1.0,1.0,3.0,7.0,,1.0,14.0,,3.0,1.0,4.0,,1.0,,,5.0,8.0,4.0,19.0,,1.0,1.0,2.0,,,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,0.375,0.5384615384615384,0.125,,,,,,,0.375,0.125,,,,,,,,0.125,,,,,0.25,0.5,,0.47964375,,0.46071249999999997,7.257142857142857,26.4,2.0,3.0,,1.0,1.0,1.0,,8.0,1.0,,,2.0,2.0,,3.0,1.0,2.0,1.0,,7.0,11.0,1.0,6.0,,,,2.0,2.0,,,0.3333333333333333,0.25,0.25,0.125,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.25,1.0,,0.46153846153846156,0.5,0.14285714285714285,,2.0,,2.0,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.2,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,1294.0,22,41,42,14.0,6,83,44,3.0,5.0,6.0,14.0,0.25,0.2,,0.34146341463414637,-1.0,3.0,,1.0,,,,,,13.636363636363637,,,0.09090909090909091,,1.0,,,1.0,,,,,,,3.0,4.0,,,9.0,1.0,1.0,,4.0,,,,,,,,,1.0,,,,,1.0,1.0,,0.6666666666666666,1.0,,,,0.75,0.75,0.75,,,,0.125,,0.3333333333333333,,,0.25,,,,,,,,,,,,,,0.75,,0.5112,0.5821,0.5821,5.949999999999999,,3.0,3.0,1.0,1.0,1.0,,,3.0,1.0,,2.0,4.0,2.0,,,,,1.0,,3.0,4.0,,2.0,,,,,4.0,,,1.0,1.0,1.0,0.14285714285714285,,0.75,1.0,1.0,0.6666666666666666,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,,,,,1.0,,,,,,,,,2.0,4.0,1.0,0.4444444444444444,,,,,,0.3333333333333333,,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,504.0,8,14,16,7.0,9,30,24,1.0,2.0,2.0,7.0,0.5,0.5,1.0,0.5,-8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
