EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,FTDefRebounds,ShootingFouls,Fouls,DefFTReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,PtsAssisted2s,PtsUnassisted2s,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,on,PenaltyOffPoss,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,DefCorner3ReboundPct,HeaveAttempts,SecondChanceFtPoints,3SecondViolations,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,183.0,3,-4.0,7,6,6,1.0,13,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,25.0,0.5,0.3333333333333333,0.5,0.5,0.5,1.0,0.463825,2.6,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,183.0,3,-4.0,7,6,6,1.0,13,,,,2.0,8,,,1.0,2.0,2.0,1.0,,,25.0,0.5,0.3333333333333333,0.5,,,1.0,0.558825,,23.35,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,183.0,3,-4.0,7,6,6,1.0,13,,,2.0,,8,,,,,,,,,25.0,,,,,,,0.41275,13.15,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,1610612738,Troy Murphy,Troy Murphy,2211,BOS,183.0,3,-4.0,7,6,6,1.0,13,,,,,8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.25,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,183.0,3,-4.0,7,6,6,1.0,13,,,,,8,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,125.0,2,1.0,3,4,2,,7,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,20606.0,343,9.0,639,637,179,69.0,1276,38.0,41.0,101.0,47.0,672,41.0,11.0,5.0,40.0,45.0,0.31756756756756754,0.10891089108910891,0.15789473684210525,25.80195258019526,0.05813953488372093,0.1157556270096463,0.0847457627118644,0.25675675675675674,0.27702702702702703,0.5743243243243243,0.49355574324324325,9.598019801980197,25.082978723404253,6.0,2.0,7.0,4.0,16.0,30.0,0.2,0.04054054054054054,0.15384615384615385,8.0,25.0,18.0,38.0,47.0,187.0,44.0,50.0,4.0,0.46808510638297873,0.4782608695652174,0.46534653465346537,0.5304054054054054,0.577639751552795,0.16891891891891891,0.32,0.34782608695652173,0.25675675675675674,0.47368421052631576,0.5142857142857142,0.5,1.0,5.0,0.01818181818181818,0.017543859649122806,,16.0,25.0,5.0,59.0,13.0,5.0,24.0,0.5416666666666666,False,143.0,34.0,142.0,0.2237871674491393,21.0,1.0,1.0,6.0,7.0,3.0,2.0,1.0,2.0,18.0,3.0,5.0,2.0,8.0,21.0,30.0,3.0,6.0,5.0,21.0,14.0,28.0,3.0,10.0,4.0,41.0,57.0,6.0,2.0,18.0,9.0,6.0,3.0,9.0,2.0,4.0,31.0,2.0,12.0,5.0,7.0,3.0,8.0,11.0,1.0,3.0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,34.0,5.0,1.0,14.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,41.0,1.0,0.9047619047619048,0.44680851063829785,0.7142857142857143,0.3,0.44680851063829785,0.5,0.5,0.8076923076923077,0.4868421052631579,0.8076923076923077,0.5125,0.08,0.07894736842105263,0.13777777777777778,0.017391304347826087,0.0125,0.016666666666666666,0.022222222222222223,0.023255813953488372,0.07792207792207792,0.1724137931034483,0.16666666666666666,0.029850746268656716,0.75,0.5526315789473685,0.65625,0.47619047619047616,0.375,0.5,0.5,1.0,0.43902439024390244,0.43902439024390244,0.8888888888888888,0.07692307692307693,1.0,1.0,1.0,0.38461538461538464,0.6,1.0,0.18421052631578946,0.8571428571428571,0.05263157894736842,0.5,0.21052631578947367,0.25,0.43902439024390244,0.4996650000000001,0.4494328947368421,0.10062893081761007,0.12727272727272726,0.04081632653061224,0.11229946524064172,0.2192513368983957,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,20717.0,345,56.0,640,642,177,74.0,1282,62.0,2.0,104.0,3.0,645,2.0,11.0,13.0,38.0,49.0,0.028037383177570093,0.10576923076923077,0.16129032258064516,21.715076071922542,0.14130434782608695,0.10975609756097561,0.14754098360655737,0.5794392523364486,0.018691588785046728,0.6074766355140186,0.5139060747663551,6.7125,24.133333333333336,1.0,1.0,2.0,2.0,4.0,16.0,0.09090909090909091,0.009345794392523364,0.125,6.0,13.0,11.0,29.0,51.0,126.0,34.0,68.0,4.0,0.3333333333333333,0.3333333333333333,0.49038461538461536,0.4766355140186916,0.5080645161290323,0.12149532710280374,0.46153846153846156,0.5,0.27102803738317754,0.3793103448275862,0.3793103448275862,0.5454545454545454,1.0,11.0,0.02127659574468085,0.039711191335740074,,54.0,86.0,27.0,204.0,18.0,3.0,33.0,0.5454545454545454,False,134.0,38.0,133.0,0.209375,34.0,,4.0,5.0,8.0,,,,1.0,,,1.0,,1.0,,24.0,,6.0,,,9.0,17.0,,2.0,14.0,32.0,,,,,32.0,17.0,15.0,18.0,9.0,10.0,23.0,2.0,10.0,6.0,4.0,10.0,15.0,15.0,3.0,1.0,2.0,8.0,1.0,,3.0,1.0,1.0,1.0,3.0,2.0,38.0,4.0,,15.0,,6.0,,,,,,,,,,32.0,4.0,,,,,,,0.5294117647058824,,0.47368421052631576,,0.5925925925925926,0.07692307692307693,,0.09745762711864407,0.043478260869565216,0.06172839506172839,0.017241379310344827,0.04395604395604396,0.027777777777777776,0.05747126436781609,0.12903225806451613,0.11494252873563218,0.047619047619047616,,0.5483870967741935,0.6538461538461539,0.23529411764705882,0.5,,,,,,,0.5,,,,0.125,,,0.42105263157894735,0.625,0.05263157894736842,,0.05263157894736842,,,0.498,0.4317184210526316,0.1271186440677966,0.13043478260869565,,,0.25396825396825395,0.12903225806451613,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,10169.0,169,-22.0,316,312,120,33.0,628,18.0,5.0,37.0,14.0,331,2.0,5.0,5.0,16.0,22.0,0.27450980392156865,0.13513513513513514,0.1111111111111111,20.170454545454547,0.10204081632653061,0.07947019867549669,0.12903225806451613,0.35294117647058826,0.09803921568627451,0.6274509803921569,0.4874125,7.200000000000001,27.935714285714283,9.0,1.0,1.0,4.0,7.0,19.0,0.36363636363636365,0.17647058823529413,0.25,3.0,10.0,3.0,9.0,16.0,66.0,22.0,10.0,4.0,0.6875,0.7333333333333333,0.43243243243243246,0.5196078431372549,0.559322033898305,0.19607843137254902,0.3,0.42857142857142855,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,6.0,,0.04580152671755725,,2.0,2.0,2.0,4.0,7.0,5.0,12.0,0.5833333333333334,False,109.0,15.0,109.0,0.3449367088607595,10.0,1.0,2.0,3.0,5.0,6.0,,1.0,3.0,1.0,,,,3.0,7.0,13.0,1.0,3.0,,2.0,4.0,7.0,1.0,6.0,8.0,19.0,21.0,,2.0,1.0,,,,,,6.0,7.0,1.0,5.0,4.0,1.0,,2.0,5.0,4.0,,,1.0,2.0,,,1.0,,,,,18.0,2.0,,9.0,,1.0,4.0,,,2.0,,2.0,4.0,4.0,1.0,19.0,1.0,1.0,0.5,,0.16666666666666666,0.6363636363636364,0.3333333333333333,0.5714285714285714,0.25,0.4230769230769231,0.25,0.5588235294117647,0.3,,0.06862745098039216,0.05825242718446602,0.02857142857142857,0.08823529411764706,0.058823529411764705,,0.04878048780487805,0.038461538461538464,0.11428571428571428,0.05,1.0,0.5555555555555556,0.625,0.8,,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,1.0,0.5,0.5,,,,,,0.38461538461538464,0.6,0.23076923076923078,0.3333333333333333,0.23076923076923078,,0.5,0.5815,0.49002999999999997,0.15517241379310345,0.20454545454545456,,0.030303030303030304,0.2878787878787879,0.05555555555555555,3.0,,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,19662.0,328,44.0,603,604,156,70.0,1207,40.0,1.0,126.0,1.0,622,1.0,5.0,20.0,77.0,98.0,0.007874015748031496,0.03968253968253968,0.1,23.46041055718475,0.2702702702702703,0.2465277777777778,0.2916666666666667,0.31496062992125984,0.007874015748031496,0.3228346456692913,0.44133543307086615,10.130952380952383,25.1,,,,6.0,14.0,27.0,0.2727272727272727,,,11.0,37.0,19.0,49.0,56.0,134.0,64.0,48.0,1.0,0.5714285714285714,0.6274509803921569,0.4444444444444444,0.4409448818897638,0.47183098591549294,0.29133858267716534,0.2972972972972973,0.3055555555555556,0.3858267716535433,0.3877551020408163,0.3877551020408163,0.8421052631578947,7.0,21.0,0.125,0.07720588235294118,,14.0,23.0,4.0,55.0,8.0,1.0,19.0,0.42105263157894735,False,109.0,23.0,108.0,0.18076285240464346,26.0,5.0,9.0,9.0,9.0,,,,,,,,,1.0,,22.0,6.0,17.0,,16.0,14.0,23.0,,1.0,4.0,32.0,,,10.0,,9.0,8.0,1.0,8.0,2.0,14.0,51.0,3.0,17.0,12.0,5.0,4.0,7.0,11.0,,1.0,1.0,5.0,,1.0,2.0,3.0,,1.0,1.0,,29.0,,,12.0,,3.0,9.0,,,5.0,,4.0,9.0,3.0,,32.0,2.0,,,,,,0.35294117647058826,0.6086956521739131,0.35294117647058826,0.5833333333333334,0.4,0.5925925925925926,0.02702702702702703,,0.2383177570093458,0.06481481481481481,0.11688311688311688,0.03333333333333333,0.0379746835443038,0.15217391304347827,0.18571428571428572,0.15,0.34523809523809523,0.046875,0.3333333333333333,0.65,0.7222222222222222,0.5384615384615384,0.18181818181818182,,,,,,,0.5294117647058824,0.5555555555555556,,,,,,0.375,1.0,,,0.041666666666666664,,,0.495864705882353,0.4406291666666666,0.08633093525179857,0.08695652173913043,,0.11940298507462686,0.23880597014925373,0.23076923076923078,,4.0,2.0,,,,,,,
