EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,FTDefRebounds,DefFTReboundPct,PtsPutbacks,SelfOReb,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,BlockingFouls,Charge Fouls Drawn,BlockedAtRim,OffCorner3ReboundPct,Charge Fouls,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveAttempts
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,8569.0,143,-17.0,259,261,41,74,25.0,520,4.0,9.0,1.0,1.0,5.0,8.0,5.0,13.0,6.0,9.0,1.0,1.0,3.0,4.0,14.0,30.0,6.0,9.0,19.0,65.0,287,2.0,2.0,1.0,1.0,2.0,9.0,2.0,4.0,3.0,4.0,7.0,20.0,2.0,26.0,9.0,9.0,9.0,6.0,3.0,36.0,12.0,48.0,9.0,3.0,16.0,9.0,11.0,108.0,1.0,1.0,7.0,20.0,27.0,2.0,29.0,8.0,3.0,5.0,11.0,4.0,10.0,6.0,1.0,1.0,17.0,1.0,3.0,2.0,8.0,1.0,19.0,1.0,1.0,2.0,22.0,1.0,2.0,5.0,1.0,4.0,20.0,41,3.0,4.0,0.07142857142857142,0.07142857142857142,0.5,0.6666666666666666,1.0,0.75,0.6666666666666666,0.4666666666666667,1.0,0.5,0.5897435897435898,1.1666666666666667,0.8125,0.65625,1.125,0.8333333333333334,0.23076923076923078,0.1,0.2222222222222222,0.07692307692307693,22.413793103448278,0.6470588235294118,0.20618556701030927,0.010752688172043012,0.4666666666666667,0.041666666666666664,0.24107142857142858,0.017094017094017096,0.02631578947368421,0.05263157894736842,0.12,0.2,0.28125,0.46153846153846156,0.5,0.23076923076923078,0.4444444444444444,0.5714285714285714,0.20512820512820512,0.625,0.625,0.2,0.3333333333333333,0.38461538461538464,0.4166666666666667,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.46153846153846156,0.6666666666666666,0.4634012820512821,0.4195,0.44448125,0.13636363636363635,0.14705882352941177,0.1,0.13846153846153847,0.3076923076923077,10.03,25.88888888888889,0.1583011583011583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,2345.0,39,-14.0,74,71,14,21,8.0,145,,2.0,,,3.0,5.0,3.0,8.0,,2.0,,1.0,,,6.0,15.0,,2.0,2.0,14.0,79,,1.0,,1.0,,,,2.0,,,1.0,1.0,2.0,10.0,,,2.0,,,8.0,,8.0,,,2.0,3.0,3.0,16.0,,,1.0,5.0,6.0,,6.0,,,,4.0,,3.0,1.0,1.0,,5.0,2.0,,,1.0,,5.0,,1.0,,5.0,,,1.0,1.0,,1.0,14,1.0,,0.16666666666666666,0.16666666666666666,,,,,,0.4,,,0.35294117647058826,,,0.3684210526315789,,0.16666666666666666,0.11764705882352941,,,,28.235294117647058,0.8,0.18518518518518517,,0.125,,0.17142857142857143,,,,0.16666666666666666,0.2,0.1875,,0.5,0.11764705882352941,,,0.29411764705882354,0.6,0.6,,0.47058823529411764,0.375,0.375,0.11764705882352941,,,,,,0.5,,,,,0.23529411764705882,,0.43187352941176477,0.52795,0.38680000000000003,0.10526315789473684,0.0625,0.3333333333333333,,0.07142857142857142,13.013333333333332,25.6,0.1891891891891892,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,10371.0,173,-35.0,314,316,49,89,31.0,630,4.0,7.0,,,7.0,12.0,4.0,18.0,6.0,19.0,,1.0,1.0,2.0,15.0,37.0,8.0,26.0,4.0,58.0,348,2.0,4.0,,1.0,,4.0,1.0,4.0,1.0,3.0,,5.0,24.0,6.0,24.0,,19.0,6.0,4.0,3.0,1.0,4.0,,1.0,,1.0,2.0,9.0,,,1.0,4.0,5.0,,5.0,5.0,2.0,3.0,1.0,,1.0,3.0,,,4.0,,,4.0,12.0,2.0,5.0,,2.0,,4.0,,,2.0,,,5.0,49,3.0,,0.8,0.8,1.0,0.3076923076923077,,0.3333333333333333,0.3076923076923077,0.40540540540540543,0.5,0.25,0.42857142857142855,0.4,0.35714285714285715,0.4461538461538462,0.4,0.35714285714285715,0.4126984126984127,0.10810810810810811,0.14285714285714285,,19.602272727272727,0.25,0.03389830508474576,,0.043478260869565216,,0.03546099290780142,,,,,0.06976744186046512,0.022222222222222223,0.05263157894736842,,0.1111111111111111,0.5714285714285714,0.6666666666666666,0.19047619047619047,0.5833333333333334,0.7777777777777778,0.7142857142857143,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.30158730158730157,0.3157894736842105,0.3333333333333333,1.0,,,0.2,,,0.2857142857142857,0.5,0.5238095238095238,0.3157894736842105,0.4792412698412699,0.42183333333333334,0.5161,0.03076923076923077,0.05128205128205128,,0.06896551724137931,0.08620689655172414,12.332432432432432,25.346153846153843,0.15605095541401273,1.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,0.07692307692307693,0.25,0.14285714285714285,0.05263157894736842,0.75,0.1111111111111111,0.2857142857142857,0.3333333333333333,1.0,0.2857142857142857,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,1480.0,25,-10.0,47,46,10,20,3.0,93,,,,,,,3.0,6.0,,,,,,,3.0,6.0,,,,6.0,53,,,,,,,2.0,2.0,,,,4.0,6.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,2.0,5.0,,1.0,1.0,,,,,,,,,4.0,10,,,1.0,1.0,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,11.76470588235294,,,,0.2,,0.045454545454545456,,,,,,,,1.0,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,0.39838333333333337,,0.3872,,,,,0.6666666666666666,17.46666666666667,,0.2127659574468085,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,2485.0,41,-3.0,78,78,9,30,8.0,156,3.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,,,,,,,5.0,8.0,,,2.0,12.0,85,2.0,3.0,,,,4.0,,,,,,,8.0,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,2.0,,8.0,8.0,2.0,10.0,1.0,,1.0,1.0,,,1.0,1.0,,2.0,,,5.0,5.0,,3.0,,,,3.0,1.0,,2.0,,,,9,,,0.8,1.0,,,,,,0.625,0.6666666666666666,,0.625,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,,,,12.222222222222221,0.5,0.27586206896551724,0.06451612903225806,,,0.24242424242424243,0.05263157894736842,,,0.3333333333333333,0.5555555555555556,0.07142857142857142,,,0.5,0.75,0.75,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,1.0,,,,,1.0,0.6666666666666666,,,,,,0.5,,0.48319999999999996,0.5352666666666667,,0.2222222222222222,0.2222222222222222,,0.3333333333333333,,5.200000000000001,,0.11538461538461539,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.1111111111111111,0.14285714285714285,0.3333333333333333,1.0,0.5,,,,,,True,,,,,,,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,7811.0,130,-28.0,232,235,32,54,23.0,467,8.0,12.0,3.0,4.0,6.0,7.0,,2.0,,,,,,,14.0,21.0,,,2.0,30.0,257,3.0,4.0,,,,6.0,3.0,4.0,,,,6.0,24.0,4.0,,,,,4.0,,,,,,,,,,5.0,9.0,2.0,9.0,11.0,14.0,25.0,5.0,3.0,2.0,3.0,1.0,1.0,6.0,2.0,1.0,9.0,1.0,1.0,8.0,18.0,1.0,7.0,1.0,,,8.0,,,4.0,,,6.0,32,3.0,,0.8571428571428571,0.9230769230769231,,,,,,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,0.75,0.6,0.75,0.75,,0.19047619047619047,0.25,,13.076923076923077,0.3333333333333333,0.09782608695652174,0.10112359550561797,0.1111111111111111,0.22727272727272727,0.1,0.12612612612612611,0.1111111111111111,0.2222222222222222,0.043478260869565216,0.08571428571428572,0.14705882352941177,0.125,,0.5714285714285714,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.8571428571428571,1.0,1.0,0.09523809523809523,,,,,,,1.0,0.75,,,,,,0.5714285714285714,,0.4876,0.555025,0.423225,0.16,0.16,,0.2,0.2,5.476190476190476,,0.13793103448275862,,1.0,1.0,,,,,1.0,3.0,,0.14285714285714285,,,0.75,,,,,0.25,1.0,,,,2.0,,5.0,2.0,5.0,2.0,1.0,2.0,0.07142857142857142,0.12,,0.4,0.3333333333333333,1.0,1.0,3.0,0.25,,True,,,,,,,,,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,8081.0,135,-29.0,241,243,35,56,25.0,484,13.0,25.0,2.0,6.0,2.0,10.0,4.0,12.0,,,,,,,19.0,47.0,,,16.0,54.0,267,2.0,7.0,,,4.0,8.0,2.0,3.0,,,9.0,13.0,30.0,8.0,,,,,9.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,3.0,5.0,1.0,8.0,10.0,8.0,18.0,2.0,1.0,1.0,2.0,,,4.0,2.0,,6.0,2.0,1.0,8.0,13.0,2.0,17.0,1.0,3.0,,19.0,1.0,,8.0,,2.0,13.0,35,,2.0,0.7894736842105263,0.8333333333333334,,,,,,0.40425531914893614,0.2857142857142857,0.6666666666666666,0.40425531914893614,0.2857142857142857,0.6666666666666666,0.48214285714285715,0.4444444444444444,0.8125,,0.19148936170212766,0.28,,22.962962962962962,0.3333333333333333,0.08791208791208792,0.054945054945054944,0.05555555555555555,0.13043478260869565,0.08256880733944955,0.07017543859649122,0.02564102564102564,0.1111111111111111,0.13043478260869565,0.08333333333333333,0.0625,0.06666666666666667,,0.5319148936170213,0.52,0.7222222222222222,0.2127659574468085,0.2,0.25,1.0,0.2553191489361702,0.3333333333333333,0.3333333333333333,,,,,0.8571428571428571,0.3333333333333333,,,,,,0.5319148936170213,,0.4534978723404256,0.49615,0.49560000000000004,0.14814814814814814,0.14814814814814814,,0.14814814814814814,0.24074074074074073,7.5,,0.14522821576763487,1.0,2.0,2.0,,,,,2.0,,,0.2,,,0.6923076923076923,,,,,0.6666666666666666,1.0,,1.0,0.25,2.0,,3.0,2.0,3.0,1.0,,,0.10344827586206896,0.043478260869565216,,0.3333333333333333,0.5,,,1.0,0.2,,True,,,,,,,,,,,,,,
2584,1610612740,Willie Green,Willie Green,2584,NOH,1350.0,22,-4.0,46,44,4,7,3.0,90,,,,,2.0,4.0,2.0,5.0,,,,,,,4.0,9.0,,,,8.0,47,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,2.0,,3.0,,3.0,2.0,2.0,,,,,1.0,,,1.0,,,2.0,5.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,4,,,0.5,0.5,,,,,,0.4444444444444444,,,0.4444444444444444,,,0.4444444444444444,,,,,,,20.408163265306122,,,,0.3333333333333333,,0.08333333333333333,,,,,,,0.4,,,,,0.4444444444444444,0.5,0.5,0.5,0.5555555555555556,0.4,0.4,,,,,,,,,,,,,,0.4367666666666667,,,0.1111111111111111,0.1111111111111111,,,,13.933333333333334,,0.08695652173913043,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,8582.0,143,-31.0,255,260,41,77,25.0,515,10.0,19.0,2.0,3.0,3.0,10.0,7.0,17.0,3.0,9.0,,,1.0,2.0,20.0,46.0,5.0,12.0,7.0,62.0,288,2.0,4.0,,,,4.0,2.0,5.0,1.0,2.0,2.0,9.0,16.0,24.0,15.0,,9.0,3.0,3.0,8.0,2.0,10.0,2.0,,5.0,2.0,1.0,22.0,,2.0,4.0,14.0,20.0,2.0,22.0,6.0,4.0,2.0,3.0,,2.0,3.0,1.0,1.0,6.0,1.0,1.0,4.0,11.0,,9.0,1.0,1.0,1.0,12.0,2.0,,6.0,,1.0,9.0,41,2.0,,0.4,0.4444444444444444,1.0,0.4166666666666667,,0.5,0.4166666666666667,0.43478260869565216,0.5,0.4,0.47413793103448276,0.5,0.5,0.49206349206349204,0.5,0.5625,0.20689655172413793,0.06521739130434782,0.05263157894736842,,24.210526315789473,0.5,0.14736842105263157,0.020833333333333332,0.23529411764705882,,0.16071428571428573,0.016666666666666666,,,0.08333333333333333,0.11428571428571428,0.2222222222222222,0.2857142857142857,,0.3275862068965517,0.5263157894736842,0.5555555555555556,0.1724137931034483,0.3,0.375,,0.29310344827586204,0.4117647058823529,0.4117647058823529,0.15517241379310345,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,,,,0.2857142857142857,0.5,0.5344827586206896,0.3333333333333333,0.4600215517241379,0.456625,0.3480142857142857,0.0967741935483871,0.12,,0.06451612903225806,0.14516129032258066,9.332608695652173,25.316666666666666,0.1607843137254902,0.5714285714285714,1.0,2.0,2.0,3.0,,,,,,0.2,,,0.4,0.05172413793103448,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,,2.0,0.5,4.0,2.0,1.0,1.0,1.0,,,,0.03125,0.041666666666666664,0.06896551724137931,,,1.0,,,,1.0,True,,,,,,,,,,,,,,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,622.0,10,-4.0,19,20,5,11,3.0,39,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,23,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,5,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,9.090909090909092,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5086,,,,,,,,2.2,,0.2631578947368421,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,2.0,,,,,,1.0,,,,2.0,,,True,,,,,,,,,,,,,,
