EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,FTDefRebounds,Blocked2s,BlockedLongMidRange,Blocks,DefFTReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,PenaltyAtRimAccuracy,PtsPutbacks,Charge Fouls,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,BlockingFouls,Charge Fouls Drawn,DefensiveGoaltends,PenaltyCorner3FGM,Blocked3s,BlockedArc3,OffensiveGoaltends,PenaltyCorner3Accuracy,3SecondViolations,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,11655.0,194,-32.0,345,341,85,83,35.0,686,4.0,10.0,1.0,1.0,9.0,15.0,11.0,19.0,1.0,3.0,1.0,2.0,5.0,10.0,1.0,2.0,3.0,5.0,24.0,44.0,6.0,13.0,30.0,96.0,384,2.0,2.0,1.0,3.0,2.0,9.0,8.0,12.0,3.0,7.0,15.0,40.0,2.0,46.0,12.0,6.0,10.0,5.0,5.0,37.0,11.0,48.0,8.0,3.0,15.0,13.0,9.0,107.0,1.0,1.0,7.0,20.0,27.0,2.0,29.0,1.0,11.0,4.0,7.0,12.0,3.0,9.0,6.0,1.0,3.0,1.0,18.0,2.0,4.0,3.0,10.0,1.0,28.0,1.0,2.0,2.0,36.0,2.0,3.0,10.0,1.0,6.0,37.0,83,3.0,4.0,0.041666666666666664,0.041666666666666664,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.42857142857142855,0.46153846153846156,0.5454545454545454,1.0,0.6666666666666666,0.5789473684210527,0.7,0.6578947368421053,0.6458333333333334,0.75,0.7222222222222222,0.22807017543859648,0.11363636363636363,0.3,0.06666666666666667,0.05263157894736842,23.49869451697128,0.6666666666666666,0.15873015873015872,0.008403361344537815,0.22580645161290322,0.027777777777777776,0.17197452229299362,0.012903225806451613,0.02702702702702703,0.037037037037037035,0.10526315789473684,0.19607843137254902,0.16216216216216217,0.23076923076923078,0.2,0.047619047619047616,0.17543859649122806,0.4,0.5714285714285714,0.2631578947368421,0.6,0.6428571428571429,0.1111111111111111,0.3333333333333333,0.5789473684210527,0.6111111111111112,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.17543859649122806,0.5,0.5,0.6,0.2,1.0,0.2,0.4,0.5,1.0,0.10526315789473684,0.2631578947368421,0.6,0.40350877192982454,0.5,0.45742280701754384,0.46926666666666667,0.4419842105263158,0.16666666666666666,0.19230769230769232,0.07142857142857142,0.09375,0.4166666666666667,10.865909090909092,25.361538461538462,0.2463768115942029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,4041.0,67,-14.0,113,112,33,28,12.0,225,1.0,4.0,,1.0,1.0,2.0,2.0,7.0,,1.0,,,,4.0,,1.0,,1.0,4.0,13.0,,5.0,1.0,9.0,129,1.0,2.0,,1.0,,2.0,1.0,2.0,,1.0,,2.0,6.0,2.0,,,4.0,,2.0,5.0,,5.0,,,2.0,2.0,1.0,10.0,,,2.0,6.0,10.0,,10.0,,1.0,,1.0,2.0,,1.0,2.0,,1.0,,4.0,1.0,1.0,,2.0,1.0,4.0,,,,2.0,,,1.0,,,2.0,31,,,0.75,0.75,,,,,,0.3076923076923077,0.5,0.5,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.23684210526315788,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.15384615384615385,0.25,0.5,,18.253968253968253,0.5,0.13333333333333333,,0.125,,0.13114754098360656,,,,0.14285714285714285,0.07692307692307693,0.16666666666666666,0.07692307692307693,0.3333333333333333,,0.2222222222222222,0.25,0.3333333333333333,0.1111111111111111,0.5,1.0,1.0,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.05555555555555555,,,,0.2222222222222222,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,0.5,,0.44810000000000005,0.46525,0.43455,0.05263157894736842,0.07142857142857142,,0.2222222222222222,0.2222222222222222,11.323076923076924,25.16,0.2920353982300885,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,8081.0,135,-29.0,241,243,35,56,25.0,484,3.0,5.0,,,7.0,12.0,4.0,17.0,1.0,5.0,,1.0,5.0,14.0,,,1.0,2.0,14.0,34.0,6.0,19.0,4.0,50.0,267,2.0,4.0,,,,4.0,1.0,4.0,1.0,3.0,,5.0,24.0,4.0,18.0,,14.0,5.0,4.0,3.0,1.0,4.0,,1.0,,1.0,2.0,9.0,,,,4.0,4.0,,4.0,,4.0,1.0,3.0,1.0,,1.0,3.0,1.0,,,4.0,,,3.0,11.0,2.0,4.0,,2.0,,4.0,,,2.0,,,5.0,35,3.0,,0.8571428571428571,0.8571428571428571,1.0,0.3157894736842105,,0.3333333333333333,0.3157894736842105,0.4117647058823529,0.5,0.25,0.4339622641509434,0.5,0.35714285714285715,0.45454545454545453,0.5,0.35714285714285715,0.3584905660377358,0.11764705882352941,0.2,0.25,,21.85185185185185,0.25,0.04395604395604396,,,,0.03669724770642202,,,,,0.08333333333333333,0.03125,,,,0.09433962264150944,0.6,0.75,0.22641509433962265,0.5833333333333334,0.7777777777777778,0.7142857142857143,0.32075471698113206,0.23529411764705882,0.23529411764705882,0.09433962264150944,0.2,0.25,1.0,0.2641509433962264,0.35714285714285715,0.38461538461538464,1.0,,,,,,,0.14285714285714285,0.2857142857142857,0.5,0.4528301886792453,0.35714285714285715,0.4664622641509434,0.36019999999999996,0.5161,0.03636363636363636,0.05555555555555555,,0.08,0.1,12.879411764705882,25.542105263157893,0.14522821576763487,2.0,,,,,,1.0,1.0,0.2857142857142857,1.0,2.0,1.0,0.10526315789473684,0.2,0.07142857142857142,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,12763.0,213,-42.0,375,373,89,90,38.0,748,19.0,34.0,2.0,6.0,6.0,16.0,6.0,18.0,,,,,,,,,,,31.0,68.0,,,33.0,95.0,417,2.0,7.0,,,4.0,8.0,4.0,6.0,,,16.0,24.0,52.0,10.0,,,,,10.0,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,4.0,7.0,6.0,12.0,19.0,11.0,30.0,,4.0,2.0,2.0,5.0,,1.0,7.0,2.0,4.0,,12.0,3.0,5.0,14.0,25.0,4.0,29.0,1.0,3.0,,36.0,4.0,,16.0,,4.0,24.0,87,1.0,4.0,0.8387096774193549,0.8666666666666667,,,,,,0.45588235294117646,0.2857142857142857,0.6666666666666666,0.45588235294117646,0.2857142857142857,0.6666666666666666,0.5654761904761905,0.4444444444444444,0.8571428571428571,,0.14705882352941177,0.23529411764705882,0.125,,23.02158273381295,0.4166666666666667,0.08571428571428572,0.05303030303030303,0.16666666666666666,0.1,0.10227272727272728,0.06395348837209303,0.05128205128205128,0.06896551724137931,0.1,0.09259259259259259,0.06521739130434782,0.1724137931034483,0.14285714285714285,,0.5,0.5588235294117647,0.7307692307692307,0.23529411764705882,0.375,0.42857142857142855,0.8333333333333334,0.2647058823529412,0.3333333333333333,0.3333333333333333,,,,,,,,,0.8571428571428571,0.3333333333333333,,,,,,,,0.5,,0.44761764705882356,0.49615,0.4791666666666667,0.2,0.2,,0.08421052631578947,0.25263157894736843,7.545588235294118,,0.23733333333333334,3.0,1.0,3.0,,3.0,0.1111111111111111,0.7894736842105263,1.0,0.5,3.0,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,0.1,0.018867924528301886,0.18181818181818182,0.3333333333333333,0.5,,,,,,,,,,True,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,9319.0,155,-44.0,269,271,51,63,29.0,540,8.0,10.0,3.0,3.0,6.0,11.0,,2.0,,,,,,,,,,,14.0,23.0,,,3.0,31.0,306,3.0,3.0,,,,6.0,3.0,6.0,,,,6.0,22.0,6.0,,,,,4.0,,,,,,,,,,5.0,9.0,2.0,9.0,11.0,14.0,25.0,,3.0,2.0,1.0,3.0,,1.0,5.0,2.0,2.0,2.0,8.0,,,14.0,24.0,1.0,9.0,1.0,1.0,,8.0,,,4.0,,,6.0,51,2.0,,0.7857142857142857,0.9166666666666666,,,,,,0.6086956521739131,1.0,0.5,0.6086956521739131,1.0,0.5,0.5740740740740741,1.0,0.5,,0.17391304347826086,0.2,0.18181818181818182,,11.589403973509933,0.375,0.09183673469387756,0.09,0.07142857142857142,0.17857142857142858,0.0873015873015873,0.109375,0.15151515151515152,0.18181818181818182,0.041666666666666664,0.10256410256410256,0.11428571428571428,0.08695652173913043,,,0.43478260869565216,0.8,1.0,0.4782608695652174,0.5454545454545454,0.6666666666666666,1.0,0.08695652173913043,,,,,,,,,,,1.0,1.0,,,,,,,,0.43478260869565216,,0.4682086956521739,0.5988,0.4293166666666666,0.14814814814814814,0.14814814814814814,,0.1935483870967742,0.1935483870967742,5.852173913043478,,0.1895910780669145,2.0,,4.0,,4.0,,0.625,,0.3333333333333333,2.0,,3.0,,,,1.0,4.0,,2.0,2.0,2.0,0.0625,0.05714285714285714,0.16666666666666666,0.5,,1.0,1.0,1.0,,,,,,,True,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,82.0,1,-3.0,6,4,6,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,11638.0,194,-47.0,342,342,86,83,33.0,684,12.0,21.0,3.0,5.0,3.0,12.0,6.0,16.0,4.0,7.0,,3.0,2.0,12.0,,,,3.0,21.0,49.0,6.0,19.0,12.0,72.0,385,3.0,5.0,,,3.0,9.0,5.0,12.0,2.0,6.0,5.0,21.0,20.0,22.0,18.0,,12.0,2.0,2.0,15.0,3.0,18.0,2.0,1.0,8.0,5.0,2.0,39.0,1.0,4.0,6.0,20.0,27.0,5.0,32.0,3.0,6.0,4.0,2.0,3.0,,2.0,4.0,,1.0,1.0,7.0,1.0,2.0,4.0,13.0,,12.0,1.0,1.0,1.0,16.0,4.0,,8.0,,2.0,21.0,84,2.0,1.0,0.47619047619047616,0.5555555555555556,1.0,0.3157894736842105,,0.3333333333333333,0.3157894736842105,0.42857142857142855,0.6,0.4166666666666667,0.4411764705882353,0.6,0.4444444444444444,0.4864864864864865,0.75,0.525,0.27941176470588236,0.04081632653061224,0.047619047619047616,0.08333333333333333,,21.164021164021165,0.42857142857142855,0.15625,0.03361344537815126,0.2,0.02857142857142857,0.16455696202531644,0.032467532467532464,0.05555555555555555,0.04,0.10810810810810811,0.16,0.1951219512195122,0.2608695652173913,,0.07894736842105263,0.3088235294117647,0.5714285714285714,0.6,0.17647058823529413,0.25,0.2727272727272727,0.3333333333333333,0.23529411764705882,0.375,0.375,0.10294117647058823,0.5714285714285714,0.5714285714285714,1.0,0.17647058823529413,0.16666666666666666,0.16666666666666666,1.0,1.0,0.6,,,,,0.16666666666666666,0.16666666666666666,,0.5882352941176471,0.16666666666666666,0.46379705882352934,0.48038,0.422425,0.1111111111111111,0.1509433962264151,,0.125,0.2916666666666667,8.86938775510204,24.942105263157895,0.25146198830409355,5.0,1.0,2.0,,3.0,0.14285714285714285,0.4166666666666667,0.6666666666666666,0.2777777777777778,3.0,,,,,,0.6,6.0,1.0,,2.0,1.0,0.02564102564102564,0.022727272727272728,,0.3333333333333333,,2.0,,,2.0,1.0,1.0,1.0,0.6666666666666666,,True,,,,,,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,2514.0,42,8.0,73,72,20,13,6.0,145,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,4.0,4.0,,,1.0,9.0,73,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,3.0,6.0,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,2.0,8.0,11.0,1.0,12.0,,,,,,,,3.0,,,,3.0,,,2.0,5.0,2.0,2.0,,,,3.0,1.0,,2.0,,,3.0,20,,,0.75,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.5,,,,,,10.0,,0.24242424242424243,0.041666666666666664,0.3333333333333333,,0.2564102564102564,0.03125,,,0.21428571428571427,0.2,0.3333333333333333,0.25,0.5,,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,,0.494975,0.5951,0.5556,0.4,0.4,,0.2222222222222222,0.3333333333333333,4.35,,0.273972602739726,1.0,1.0,,,,0.3333333333333333,0.5,,1.0,1.0,,,,,,1.0,2.0,,,,,0.16666666666666666,,,,,,,1.0,,,,,,1.0,True,,,,,,
2584,1610612740,Willie Green,Willie Green,2584,NOH,2599.0,43,-8.0,76,73,24,22,5.0,149,1.0,2.0,,,2.0,6.0,1.0,7.0,,,,,1.0,3.0,1.0,1.0,,,4.0,15.0,1.0,3.0,1.0,12.0,82,,,1.0,1.0,,3.0,,3.0,,,1.0,1.0,6.0,2.0,3.0,,3.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,1.0,,2.0,,3.0,1.0,4.0,,,,,,,,,,,,,,,5.0,8.0,,1.0,,,,2.0,,,,,1.0,1.0,24,,1.0,0.75,0.75,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.26666666666666666,,,0.3055555555555556,1.5,,0.3157894736842105,1.5,0.125,0.16666666666666666,0.06666666666666667,,,0.14285714285714285,23.170731707317074,,,,0.16666666666666666,0.08333333333333333,0.05263157894736842,0.030303030303030304,,,,,,0.2222222222222222,,,0.1111111111111111,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3888888888888889,0.14285714285714285,0.16666666666666666,,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,1.0,,,,0.2777777777777778,0.3333333333333333,0.4187111111111111,,0.3305666666666667,,,,0.25,0.08333333333333333,11.92,26.033333333333335,0.3157894736842105,,1.0,,,,0.25,1.0,1.0,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,True,,,,,,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,738.0,12,-3.0,23,22,8,6,3.0,45,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,25,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,4.0,,1.0,,,,2.0,,,1.0,,,1.0,8,1.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,4.0,,0.25,,,,0.2222222222222222,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,0.34782608695652173,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,True,,,,,,
