EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,ThreePtAssists,Arc3Assists,Corner3Assists,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,FTOffRebounds,BlockedCorner3,OffFTReboundPct,on,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Clear Path Fouls
693,1610612747,Joe Smith,Joe Smith,693,LAL,259.0,4.0,-2.0,6.0,7.0,2.0,2.0,,13.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
689,1610612747,Theo Ratliff,Theo Ratliff,689,LAL,54.0,1.0,2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,4614.0,77.0,-6.0,130.0,130.0,14.0,8.0,27.0,260.0,6.0,11.0,5.0,7.0,,,9.0,17.0,3.0,6.0,18.0,34.0,15.0,51.0,144.0,8.0,11.0,5.0,21.0,2.0,3.0,2.0,6.0,20.0,16.0,8.0,3.0,2.0,4.0,1.0,,1.0,10.0,5.0,7.0,1.0,9.0,1.0,11.0,13.0,24.0,1.0,,,,,5.0,,1.0,5.0,1.0,2.0,4.0,,9.0,2.0,14.0,,17.0,3.0,9.0,2.0,,,2.0,2.0,2.0,,,6.0,14.0,,0.5555555555555556,0.7142857142857143,0.5294117647058824,0.7272727272727273,0.6666666666666666,0.5294117647058824,0.7272727272727273,0.6666666666666666,0.6219512195121951,0.8076923076923077,0.75,0.08823529411764706,0.09090909090909091,0.11764705882352941,28.220858895705522,,0.3333333333333333,0.21951219512195122,0.1346153846153846,0.058823529411764705,0.22727272727272727,0.1724137931034483,0.16216216216216217,0.3333333333333333,,0.1,0.4,0.125,0.3333333333333333,0.19047619047619047,0.09090909090909091,,0.07692307692307693,1.0,0.3235294117647059,0.5454545454545454,0.6,0.3333333333333333,0.5,0.5294117647058824,0.6,0.6666666666666666,0.17647058823529413,0.5,0.5,0.6666666666666666,0.6363636363636364,0.7142857142857143,0.2,,,0.3235294117647059,0.43547647058823524,0.498275,0.36010000000000003,0.225,0.225,0.4117647058823529,0.11764705882352941,6.685294117647058,0.1076923076923077,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.17647058823529413,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.25,False,1.0,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,6901.0,115.0,-13.0,201.0,206.0,59.0,51.0,36.0,407.0,11.0,20.0,1.0,4.0,3.0,3.0,4.0,12.0,2.0,8.0,17.0,40.0,10.0,50.0,220.0,2.0,9.0,,7.0,5.0,9.0,1.0,14.0,18.0,16.0,2.0,2.0,9.0,10.0,6.0,3.0,,21.0,2.0,6.0,5.0,13.0,1.0,19.0,8.0,27.0,1.0,1.0,,5.0,5.0,3.0,,,8.0,1.0,2.0,2.0,,9.0,2.0,13.0,,13.0,3.0,8.0,1.0,1.0,,,1.0,1.0,,1.0,14.0,59.0,1.0,0.5294117647058824,0.5625,0.425,0.2222222222222222,0.5555555555555556,0.40816326530612246,0.35,0.5909090909090909,0.46296296296296297,0.35,0.6363636363636364,0.05,0.05,0.08333333333333333,25.30612244897959,0.625,0.14285714285714285,0.22033898305084745,0.07792207792207792,0.16666666666666666,0.058823529411764705,0.20224719101123595,0.07207207207207207,0.043478260869565216,0.125,0.06666666666666667,,0.3076923076923077,0.11764705882352941,0.2413793103448276,0.19047619047619047,0.1111111111111111,0.037037037037037035,1.0,0.40816326530612246,0.55,0.5789473684210527,0.6363636363636364,0.24489795918367346,0.3333333333333333,0.36363636363636365,0.25,0.16326530612244897,0.25,0.25,0.5,0.4,0.25,,0.2727272727272727,1.0,0.5918367346938775,0.45865918367346936,0.5079571428571429,0.44316818181818185,0.14814814814814814,0.17777777777777778,0.14,0.28,7.385,0.2935323383084577,1.0,8.0,1.0,,1.0,2.0,9.0,1.0,1.0,2.0,6.0,,,8.0,1.0,1.0,,1.0,,1.0,,,,,1.0,0.2222222222222222,0.5,0.2222222222222222,0.1836734693877551,0.07407407407407407,0.16326530612244897,0.125,0.125,1.0,0.1,0.09090909090909091,,0.125,,25.53333333333333,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,0.02040816326530612,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,False,,1.0,1.0,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,890.0,15.0,-19.0,27.0,32.0,19.0,23.0,2.0,59.0,,,,,,,,2.0,,2.0,,4.0,,3.0,40.0,,,,,,3.0,,3.0,,,,1.0,1.0,1.0,,,1.0,2.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,3.0,19.0,,,,,,,0.21428571428571427,,0.25,0.21428571428571427,,0.25,0.25,,0.5,24.13793103448276,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,0.2857142857142857,,,,,,,,,0.42857142857142855,0.4183285714285714,,0.4232666666666667,,,,1.0,14.625,0.7037037037037037,1.0,3.0,,1.0,3.0,1.0,3.0,,1.0,3.0,,3.0,,3.0,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.3333333333333333,,27.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,1.0
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,7537.0,126.0,-17.0,223.0,227.0,72.0,66.0,42.0,450.0,9.0,10.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,15.0,15.0,28.0,7.0,46.0,242.0,1.0,3.0,2.0,7.0,4.0,7.0,4.0,12.0,14.0,16.0,2.0,2.0,5.0,5.0,4.0,1.0,,10.0,,2.0,5.0,6.0,,11.0,3.0,14.0,,4.0,4.0,4.0,3.0,2.0,1.0,,6.0,,,2.0,1.0,6.0,1.0,9.0,,10.0,2.0,5.0,2.0,2.0,,,2.0,1.0,,,12.0,72.0,,0.4666666666666667,0.5,0.5357142857142857,0.3333333333333333,0.5714285714285714,0.47560975609756095,0.625,0.4444444444444444,0.5111111111111111,0.7,0.5454545454545454,0.07142857142857142,0.1,,18.75,0.6666666666666666,,0.0967741935483871,0.023809523809523808,0.15625,,0.11702127659574468,0.016260162601626018,,,0.06060606060606061,,0.07142857142857142,,0.16129032258064516,0.18181818181818182,0.1,,0.5,0.24390243902439024,0.9,1.0,0.3333333333333333,0.07317073170731707,0.6666666666666666,0.6666666666666666,,0.36585365853658536,0.26666666666666666,0.2857142857142857,1.0,0.25,1.0,,0.2222222222222222,1.0,0.5609756097560976,0.4682268292682926,0.46806666666666663,0.4416888888888889,0.11363636363636363,0.16129032258064516,0.15217391304347827,0.2608695652173913,11.085714285714287,0.32286995515695066,3.0,10.0,1.0,,2.0,3.0,13.0,1.0,,2.0,9.0,,,10.0,3.0,,,,,,,1.0,,1.0,1.0,0.23076923076923078,,0.23076923076923078,0.3170731707317073,,0.24390243902439024,0.3,0.3,1.0,0.25,0.2222222222222222,,0.3,,25.161538461538463,,3.0,,1.0,1.0,,,,,,,,1.0,0.06666666666666667,0.07317073170731707,,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,0.125,False,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,1388.0,23.0,-16.0,46.0,45.0,27.0,26.0,7.0,91.0,,,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,61.0,,,,,1.0,2.0,1.0,3.0,2.0,,,,3.0,3.0,1.0,1.0,1.0,6.0,,,1.0,,,1.0,,1.0,,1.0,,2.0,2.0,,,,2.0,1.0,1.0,,,,,3.0,,2.0,,,,,,,,,,,3.0,27.0,,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.375,,0.5,,,,11.320754716981131,1.0,,,,0.25,,0.125,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.38343333333333335,,0.38725,,,,1.0,18.833333333333332,0.5869565217391305,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
201234,1610612747,Trey Johnson,Trey Johnson,201234,LAL,539.0,9.0,-9.0,17.0,17.0,12.0,12.0,3.0,34.0,,,,,,,,,,2.0,,2.0,1.0,1.0,19.0,,,,,,2.0,,,,,,,,1.0,,,,3.0,,,1.0,,2.0,3.0,,3.0,,,,,,,,,,,,1.0,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,12.0,1.0,,,,,,,,,0.125,,,,,,20.0,,0.6666666666666666,,,0.3333333333333333,,0.2,,,,,,,,,0.5,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,0.41713333333333336,,0.41713333333333336,0.25,0.3333333333333333,,,20.0,0.7058823529411765,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,,,,25.5,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2440,1610612747,Matt Barnes,Matt Barnes,2440,LAL,6550.0,109.0,-4.0,192.0,193.0,50.0,45.0,38.0,385.0,13.0,18.0,5.0,7.0,4.0,6.0,,1.0,,4.0,13.0,23.0,4.0,36.0,199.0,5.0,7.0,1.0,11.0,4.0,6.0,1.0,15.0,16.0,10.0,10.0,2.0,4.0,4.0,3.0,1.0,,8.0,3.0,8.0,4.0,11.0,2.0,17.0,11.0,28.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,,6.0,,1.0,11.0,,21.0,1.0,8.0,,7.0,1.0,3.0,2.0,1.0,,1.0,2.0,2.0,,,15.0,50.0,1.0,0.6153846153846154,1.0,0.5652173913043478,0.7142857142857143,0.6666666666666666,0.48484848484848486,0.7142857142857143,0.7,0.5,0.6875,0.6818181818181818,0.08695652173913043,0.1111111111111111,,17.72151898734177,0.5,0.3333333333333333,0.18333333333333332,0.11428571428571428,0.14285714285714285,0.08108108108108109,0.17045454545454544,0.102803738317757,0.14285714285714285,0.1,0.10344827586206896,0.125,0.23076923076923078,0.1875,0.16129032258064516,0.15789473684210525,0.1111111111111111,0.0625,1.0,0.5454545454545454,0.7222222222222222,0.8125,0.6153846153846154,0.030303030303030304,,,,0.12121212121212122,,,,1.0,0.7142857142857143,,0.6,0.6666666666666666,0.8484848484848485,0.5311590909090909,0.6082599999999999,0.5257799999999999,0.08571428571428572,0.12,0.3055555555555556,0.4166666666666667,5.186956521739131,0.2604166666666667,1.0,7.0,,1.0,3.0,2.0,10.0,,2.0,4.0,6.0,,,7.0,1.0,2.0,,1.0,,2.0,,1.0,,1.0,1.0,0.2,0.5,0.2,0.30303030303030304,0.06896551724137931,0.21212121212121213,0.14285714285714285,0.14285714285714285,1.0,,0.3,0.3333333333333333,0.14285714285714285,,24.5,1.0,3.0,1.0,,,,,,,,,,,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,0.1,,,,,,,,,,,,,,False,1.0,1.0,1.0,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,2982.0,50.0,-4.0,92.0,96.0,49.0,47.0,16.0,188.0,4.0,6.0,1.0,2.0,2.0,3.0,3.0,11.0,1.0,1.0,8.0,18.0,7.0,26.0,101.0,2.0,4.0,4.0,8.0,4.0,10.0,3.0,11.0,6.0,10.0,2.0,2.0,4.0,6.0,2.0,,2.0,14.0,1.0,5.0,4.0,1.0,,5.0,8.0,13.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,6.0,,5.0,3.0,,5.0,1.0,7.0,,8.0,2.0,5.0,,,,,,,,,11.0,49.0,,0.375,0.42857142857142855,0.4444444444444444,0.5,0.4,0.5,0.5,0.4,0.5909090909090909,0.6666666666666666,0.5,0.1111111111111111,,0.18181818181818182,25.925925925925924,0.6666666666666666,,0.047619047619047616,0.15151515151515152,0.3076923076923077,0.07142857142857142,0.14705882352941177,0.1276595744680851,0.25,0.13333333333333333,0.1,,,,0.1111111111111111,0.2,0.6666666666666666,0.125,,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.5,0.5789473684210527,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.05263157894736842,1.0,1.0,,0.5,0.5,,0.3,0.6666666666666666,0.3684210526315789,0.4446421052631579,0.488225,0.43635,0.22727272727272727,0.23809523809523808,0.3076923076923077,0.4230769230769231,6.311111111111111,0.532608695652174,,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,1.0,0.05263157894736842,0.08333333333333333,,,,,,,,,,22.3,1.0,1.0,,,,,2.0,2.0,,,,,,,0.05263157894736842,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,0.6666666666666666,False,,,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,5637.0,94.0,9.0,162.0,166.0,34.0,29.0,33.0,328.0,,1.0,,,,,,1.0,,2.0,,4.0,,9.0,162.0,,1.0,,,,,,6.0,,,,,10.0,14.0,5.0,2.0,3.0,32.0,,1.0,3.0,6.0,,9.0,1.0,10.0,,3.0,2.0,2.0,2.0,1.0,,,3.0,,,2.0,1.0,6.0,,1.0,,,,,,,,,,,,,6.0,34.0,1.0,,,,,,0.28125,,0.5,0.28125,,0.5,,,,9.405940594059405,0.6666666666666666,,0.10714285714285714,0.016666666666666666,0.12,,0.1111111111111111,0.010869565217391304,0.05,,,,0.07692307692307693,0.06666666666666667,0.14285714285714285,0.058823529411764705,0.25,,,0.0625,,,,0.0625,,,,0.125,,,,,,,,,0.8125,0.462290625,0.4314,0.4132,,,,0.6666666666666666,12.825,0.20987654320987653,2.0,9.0,1.0,1.0,5.0,3.0,12.0,1.0,2.0,6.0,6.0,3.0,,9.0,2.0,1.0,,,,1.0,,,,,0.6666666666666666,0.25,0.3333333333333333,0.25,0.75,,0.5625,0.2222222222222222,0.2222222222222222,0.5,0.5,0.8333333333333334,0.2,0.2222222222222222,,24.766666666666666,1.0,3.0,1.0,,,,4.0,2.0,2.0,,,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,0.16666666666666666,,,,1.0,,,,,,,,,,False,,1.0,1.0,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
693,1610612747,Joe Smith,Joe Smith,693,LAL,388.0,6.0,-4.0,15.0,14.0,14.0,14.0,3.0,29.0,,,,,,,,,,2.0,,2.0,,,14.0,,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,11.11111111111111,,,,,,0.25,,0.125,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.33475,,0.33475,,,,,16.85,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,259.0,4.0,-2.0,10.0,9.0,10.0,9.0,3.0,19.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,30.769230769230766,1.0,,1.0,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.6474,0.7467,0.6474,,,,,,1.0,,1.0,,,1.0,,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,0.5,,,,,0.5,,,,23.5,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,0.5,1.0,1.0,,,,,,,,,,,,False,,,,
