EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,Corner3Assists,Charge Fouls,BlockingFoulsDrawn,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Offensive Fouls,on,SecondChanceFtPoints,Travels,Charge Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Loose Ball Fouls Drawn,3SecondViolations,SecondChanceAtRimPctAssisted
1889,1610612757,Andre Miller,Andre Miller,1889,POR,2775.0,46.0,-19.0,81.0,81,13.0,43.0,5.0,162,7.0,9.0,1.0,1.0,2.0,3.0,7.0,2.0,7.0,1.0,1.0,2.0,12.0,23.0,1.0,3.0,8.0,35.0,101.0,2.0,2.0,4.0,3.0,7.0,6.0,18.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,8.0,1.0,10.0,1.0,1.0,3.0,2.0,7.0,13.0,2.0,2.0,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5217391304347826,0.5,0.5192307692307693,0.5,0.5666666666666667,0.5833333333333334,0.11538461538461539,0.043478260869565216,0.14285714285714285,35.95505617977528,0.5,0.08,0.07142857142857142,0.05263157894736842,0.047619047619047616,0.2,0.2857142857142857,0.34615384615384615,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.2692307692307692,0.42857142857142855,0.5,0.3333333333333333,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.038461538461538464,0.07692307692307693,0.5,0.5,1.0,0.5,0.5,0.5,0.46153846153846156,0.5,0.496748076923077,0.5284,0.546775,0.10714285714285714,0.12,0.2,8.504347826086956,23.900000000000002,0.16049382716049382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,6565.0,109.0,-42.0,196.0,187,65.0,61.0,22.0,383,8.0,11.0,6.0,3.0,4.0,8.0,18.0,7.0,20.0,,,,23.0,49.0,,,4.0,50.0,249.0,6.0,6.0,17.0,,12.0,24.0,22.0,,,,1.0,3.0,3.0,3.0,,6.0,7.0,6.0,13.0,11.0,24.0,5.0,1.0,2.0,1.0,3.0,2.0,5.0,6.0,8.0,8.0,1.0,6.0,,,2.0,1.0,12.0,65.0,1.0,1.0,0.5217391304347826,0.6,,,,0.46938775510204084,0.35294117647058826,0.46938775510204084,0.35294117647058826,0.4807692307692308,0.3333333333333333,,0.02040816326530612,0.05555555555555555,25.675675675675674,0.4,0.13043478260869565,0.1111111111111111,0.17333333333333334,0.11,0.09523809523809523,0.2,0.22448979591836735,0.7272727272727273,0.7272727272727273,0.5,0.3673469387755102,0.4444444444444444,0.47058823529411764,0.5,0.40816326530612246,0.35,0.35,,,,,,1.0,0.23529411764705882,0.75,0.22448979591836735,,0.45119795918367345,0.6608,0.4669764705882353,0.0392156862745098,0.0392156862745098,0.24,11.120408163265306,,0.33163265306122447,3.0,3.0,6.0,6.0,4.0,7.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,0.5,0.5,0.42857142857142855,0.2413793103448276,0.10810810810810811,0.26666666666666666,0.037037037037037035,0.08333333333333333,0.15384615384615385,0.125,0.06666666666666667,0.2727272727272727,0.14285714285714285,0.16,0.6666666666666666,0.5714285714285714,0.5,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,8264.0,138.0,-24.0,246.0,240,78.0,85.0,26.0,486,5.0,5.0,1.0,1.0,1.0,6.0,13.0,7.0,12.0,3.0,4.0,11.0,18.0,30.0,4.0,14.0,8.0,56.0,283.0,4.0,5.0,6.0,6.0,25.0,6.0,30.0,6.0,10.0,4.0,2.0,11.0,17.0,6.0,2.0,40.0,1.0,10.0,11.0,2.0,13.0,1.0,,3.0,1.0,1.0,1.0,4.0,7.0,13.0,14.0,2.0,13.0,1.0,,3.0,4.0,25.0,78.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.5,0.2857142857142857,0.3076923076923077,0.6,0.8333333333333334,0.5454545454545454,0.7307692307692307,0.56,0.78125,0.3181818181818182,0.06666666666666667,0.15384615384615385,19.06474820143885,0.75,0.1388888888888889,0.01282051282051282,0.09009009009009009,0.01639344262295082,0.034482758620689655,0.16666666666666666,0.11363636363636363,1.0,1.0,0.2,0.29545454545454547,0.46153846153846156,0.5454545454545454,,0.2727272727272727,0.5833333333333334,0.5833333333333334,0.06818181818181818,0.25,0.36363636363636365,0.4,0.5,0.2,0.07692307692307693,1.0,0.4318181818181818,0.4,0.451906976744186,0.5432,0.4357,0.08695652173913043,0.09375,0.44642857142857145,11.540000000000001,25.871428571428574,0.3170731707317073,1.0,2.0,7.0,,1.0,,,1.0,,2.0,,4.0,1.0,,,,,,0.5,0.7,0.7,,0.022727272727272728,,,0.03571428571428571,,0.125,0.125,,,,,0.2857142857142857,1.0,0.125,1.0,1.0,3.0,7.0,1.0,1.0,3.0,7.0,6.0,1.0,1.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.07142857142857142,0.09090909090909091,0.16666666666666666,0.2,1.0,1.0,0.5384615384615384,0.42857142857142855,0.07142857142857142,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,4562.0,76.0,2.0,133.0,128,47.0,34.0,15.0,261,1.0,4.0,,,1.0,,2.0,,2.0,1.0,3.0,9.0,1.0,8.0,3.0,10.0,6.0,17.0,142.0,,,1.0,2.0,2.0,2.0,,6.0,9.0,3.0,,3.0,5.0,2.0,1.0,12.0,1.0,4.0,10.0,2.0,12.0,1.0,,1.0,1.0,1.0,,2.0,5.0,7.0,4.0,,9.0,1.0,2.0,3.0,1.0,2.0,47.0,,1.0,1.0,1.0,0.6666666666666666,0.3,0.3,0.125,,0.3055555555555556,,0.40476190476190477,0.25,0.5555555555555556,,,15.2317880794702,0.5,0.09523809523809523,0.023809523809523808,0.15384615384615385,0.031746031746031744,0.06666666666666667,0.14285714285714285,0.2222222222222222,0.25,0.25,1.0,0.1111111111111111,,,,0.1111111111111111,,,0.05555555555555555,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.3333333333333333,,0.7777777777777778,0.3333333333333333,0.49617500000000003,0.5475,0.42536666666666667,0.15,0.3,0.11764705882352941,7.0625,25.02,0.3533834586466165,,,,,1.0,6.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,0.2608695652173913,0.047619047619047616,,,0.07142857142857142,,0.06666666666666667,0.07692307692307693,0.13333333333333333,0.5,,1.0,,,,,1.0,,1.0,,1.0,,2.0,3.0,,,2.0,1.0,,,,,,,,,,,1.0,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,5760.0,96.0,-20.0,171.0,169,55.0,62.0,17.0,340,6.0,9.0,1.0,,,4.0,6.0,1.0,3.0,6.0,3.0,10.0,11.0,18.0,4.0,16.0,3.0,37.0,203.0,2.0,1.0,3.0,2.0,10.0,8.0,14.0,9.0,8.0,3.0,2.0,4.0,4.0,3.0,1.0,8.0,1.0,5.0,8.0,1.0,9.0,3.0,,2.0,1.0,1.0,1.0,3.0,3.0,9.0,4.0,,4.0,,,2.0,,10.0,55.0,4.0,,0.36363636363636365,0.4,0.75,0.25,0.2857142857142857,0.6111111111111112,0.3333333333333333,0.5,0.36363636363636365,0.5138888888888888,0.4166666666666667,0.47058823529411764,0.1111111111111111,,20.3125,0.6666666666666666,0.09090909090909091,0.0196078431372549,0.08641975308641975,0.012345679012345678,0.0625,,0.2647058823529412,0.6666666666666666,0.8571428571428571,0.5,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.25,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.29411764705882354,0.3,0.3,0.6666666666666666,0.3333333333333333,,,0.7352941176470589,0.375,0.5217375000000001,0.6141,0.47552777777777777,0.05555555555555555,0.1,0.2702702702702703,6.261111111111111,28.918750000000003,0.3216374269005848,1.0,2.0,7.0,2.0,,2.0,,3.0,,1.0,1.0,,1.0,4.0,2.0,2.0,4.0,2.0,1.0,1.1666666666666667,1.1666666666666667,0.07692307692307693,,,,,,0.15789473684210525,0.1111111111111111,0.10526315789473684,,,0.5,,1.0,0.1891891891891892,,,1.0,4.0,1.0,1.0,2.0,8.0,3.0,2.0,,,,,1.0,,,,1.0,0.25,,,0.25,,,,0.36363636363636365,0.25,,4.0,,,,0.36363636363636365,1.0,1.0,1.0,1.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,1.0,0.25,,True,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,3899.0,65.0,-16.0,122.0,116,50.0,51.0,15.0,238,5.0,7.0,2.0,2.0,3.0,,2.0,,2.0,4.0,1.0,5.0,5.0,11.0,1.0,9.0,6.0,19.0,141.0,3.0,2.0,5.0,,7.0,4.0,6.0,3.0,5.0,1.0,,1.0,2.0,,,5.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,3.0,3.0,,6.0,,,3.0,,7.0,50.0,1.0,,0.4,0.4,1.0,0.1111111111111111,0.1111111111111111,0.45454545454545453,0.4,0.325,0.35,0.41304347826086957,0.35,0.45,,,18.43971631205674,0.3333333333333333,0.041666666666666664,,0.045454545454545456,0.015625,,,0.35,0.7142857142857143,0.7142857142857143,0.4,0.1,,,,0.1,,,0.2,0.25,0.2,0.2,1.0,0.4,0.3,0.6666666666666666,0.8,0.2,0.50092,0.47977500000000006,0.47734499999999996,0.13043478260869565,0.21428571428571427,0.3684210526315789,6.163636363636363,24.066666666666666,0.4098360655737705,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,0.3333333333333333,0.2,0.2,0.05,0.043478260869565216,,,0.07142857142857142,,,0.1111111111111111,0.058823529411764705,,,,,0.5,0.10526315789473684,,2.0,1.0,4.0,,2.0,1.0,5.0,,,,1.0,1.0,1.0,,,,,,0.2,,,,0.4,,,0.4,0.25,,1.0,,,,0.1,,,,,,,,,,,,,,True,,,,,,,,
202419,1610612757,Chris Johnson,Chris Johnson,202419,POR,1026.0,17.0,13.0,28.0,32,8.0,9.0,3.0,60,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,22.0,,,,,,2.0,,,,,,,,,,,,4.0,4.0,,4.0,,,,,,,,2.0,3.0,,,,,,,,,8.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,3.2258064516129035,,0.2,,0.16,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.6958,,,,,,0.4,,0.2857142857142857,,,,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
948,1610612757,Marcus Camby,Marcus Camby,948,POR,2868.0,48.0,-10.0,82.0,83,19.0,35.0,8.0,165,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,5.0,8.0,,,,10.0,86.0,3.0,2.0,3.0,,4.0,6.0,4.0,,,,,,,,,,4.0,4.0,8.0,6.0,14.0,1.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,4.0,19.0,,,0.6,1.0,,,,0.625,0.6666666666666666,0.625,0.6666666666666666,0.625,0.6666666666666666,,,,8.51063829787234,,0.14814814814814814,0.13793103448275862,0.13953488372093023,0.13333333333333333,0.25,0.09090909090909091,0.375,1.0,1.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.375,,0.4677875,0.5703,0.48933333333333334,,,0.4,8.8875,,0.23170731707317074,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,,,,,,4.0,4.0,,4.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.125,0.125,0.16666666666666666,,0.2,,0.25,0.125,0.08333333333333333,0.25,0.3333333333333333,0.5,1.0,1.0,0.4,,,,,,,,,,,,,,,2.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2222,1610612757,Gerald Wallace,Gerald Wallace,2222,POR,5436.0,91.0,-6.0,166.0,158,55.0,45.0,19.0,324,6.0,13.0,1.0,3.0,8.0,,,,1.0,2.0,1.0,6.0,6.0,14.0,1.0,8.0,18.0,33.0,186.0,1.0,3.0,9.0,7.0,13.0,4.0,8.0,3.0,6.0,1.0,3.0,5.0,6.0,1.0,1.0,13.0,3.0,11.0,16.0,4.0,20.0,2.0,,1.0,1.0,4.0,,5.0,3.0,7.0,12.0,1.0,20.0,,,9.0,1.0,13.0,55.0,1.0,1.0,0.3333333333333333,0.4,1.0,0.125,0.125,0.42857142857142855,0.3333333333333333,0.3409090909090909,0.2727272727272727,0.515625,0.43333333333333335,0.36363636363636365,0.21428571428571427,,19.78609625668449,0.2,0.22916666666666666,0.061224489795918366,0.2028985507246377,0.05063291139240506,,0.10526315789473684,0.5909090909090909,0.46153846153846156,0.6,0.3333333333333333,,,,,0.045454545454545456,,,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,1.0,0.7272727272727273,0.375,0.9545454545454546,0.16666666666666666,0.561131818181818,0.6405,0.5554772727272727,0.2903225806451613,0.391304347826087,0.3939393939393939,2.8071428571428574,24.2875,0.3313253012048193,1.0,1.0,2.0,2.0,1.0,3.0,,2.0,3.0,,,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,0.14285714285714285,0.03333333333333333,0.07142857142857142,0.15384615384615385,,0.1111111111111111,0.21428571428571427,0.4,0.125,0.2,,,,1.0,0.06060606060606061,,,,1.0,,,,2.0,,,,1.0,1.0,3.0,2.0,,,,,,,,0.3333333333333333,,,,0.09090909090909091,,,1.0,,,1.0,0.09090909090909091,,,,,0.23076923076923078,,,,,,,,1.0,True,,,,,,,,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,165.0,3.0,2.0,5.0,6,,,,11,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,20.0,,1.0,,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.411,,,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
