EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyPoints,Fg2aBlocked,OffThreePtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,PenaltyTurnovers,Loose Ball Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffCorner3ReboundPct,SecondChanceAtRimFGM,PenaltyFtPoints,PtsPutbacks,BadPassOutOfBoundsTurnovers,Offensive Fouls,SecondChanceAtRimAccuracy,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,PtsUnassisted3s,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct
2804,1610612755,Andres Nocioni,Andres Nocioni,2804,PHI,160.0,3,-3,4,4,,4.0,,8,,,,1.0,,,,,1.0,,,,6,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,25.0,,0.5,0.3333333333333333,1.0,,,,,,1.0,,,,,0.4127,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,6027.0,100,-18,169,176,41.0,65.0,26.0,345,6.0,10.0,6.0,8.0,2.0,,15.0,10.0,24.0,17.0,10.0,48.0,199,6.0,5.0,12.0,15.0,5.0,4.0,9.0,3.0,2.0,1.0,2.0,22.0,4.0,,5.0,5.0,4.0,2.0,4.0,4.0,10.0,12.0,6.0,,41.0,0.4166666666666667,0.4634146341463415,0.5217391304347826,0.4146341463414634,25.252525252525253,,0.06666666666666667,0.058823529411764705,,0.13333333333333333,0.24390243902439024,0.6,0.75,0.14634146341463414,0.1951219512195122,0.04878048780487805,0.36585365853658536,,0.6585365853658537,0.46224999999999994,0.424505,0.13333333333333333,0.21428571428571427,,9.0625,25.894117647058824,0.24260355029585798,3.0,2.0,4.0,8.0,,1.0,,,,,,,,0.4,0.4,0.5,,0.04,,,,,0.5,0.5,,0.08333333333333333,,,2.0,1.0,2.0,2.0,12.0,2.0,,,2.0,2.0,1.0,2.0,1.0,1.0,4.0,,,2.0,12.0,,0.5,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.5,0.08333333333333333,0.2,,0.5,,,,,0.08,,0.5,,0.18181818181818182,,0.512525,0.25,1.0,1.0,1.0,5.0,,2.0,5.0,6.0,1.0,2.0,9.0,5.0,,1.0,1.0,,,0.5,0.35294117647058826,0.4,0.35294117647058826,,,0.14285714285714285,0.125,0.125,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,,0.45454545454545453,0.4,0.3333333333333333,,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,False,9.0,,,,,,,,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,1200.0,20,2,34,34,12.0,11.0,4.0,68,1.0,1.0,2.0,1.0,,,,2.0,4.0,,,4.0,33,,,2.0,,,,,,,,,,2.0,,3.0,4.0,,,2.0,2.0,,,,,12.0,0.5,0.5,0.5,,12.5,,0.18181818181818182,0.15,0.2857142857142857,,0.25,1.0,1.0,0.5,0.25,,,,0.25,0.41675,,,,,9.8,,0.35294117647058826,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,0.058823529411764705,0.1111111111111111,0.05,0.125,0.14285714285714285,1.0,0.5,0.5,1.0,0.5,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,0.4129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,False,,,,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,5004.0,83,-9,139,143,35.0,58.0,21.0,282,3.0,3.0,8.0,6.0,,,,11.0,17.0,,3.0,25.0,166,2.0,,16.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,5.0,1.0,9.0,12.0,,,7.0,12.0,5.0,4.0,2.0,,35.0,0.6470588235294118,0.6470588235294118,0.6578947368421053,,12.962962962962962,0.125,0.10204081632653061,0.11428571428571428,0.2,,0.17647058823529413,1.0,1.0,0.47058823529411764,0.35294117647058826,,,,0.17647058823529413,0.42338235294117643,0.3998,0.10526315789473684,0.10526315789473684,,10.911764705882353,,0.2517985611510791,6.0,,2.0,6.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,0.2727272727272727,0.3,0.3333333333333333,0.05,0.14285714285714285,0.0410958904109589,,0.05555555555555555,0.5,0.75,0.75,0.16666666666666666,0.08,,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,,2.0,,1.0,2.0,1.0,1.0,,3.0,2.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,,,,,,0.09523809523809523,0.07142857142857142,,0.1,,0.3333333333333333,,0.5,1.0,0.48895,0.12,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,False,,1.0,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,5233.0,87,-17,148,150,52.0,76.0,25.0,298,3.0,7.0,4.0,5.0,4.0,1.0,4.0,4.0,16.0,8.0,6.0,35.0,176,1.0,3.0,8.0,4.0,13.0,1.0,14.0,,4.0,5.0,4.0,29.0,5.0,,5.0,7.0,3.0,2.0,6.0,8.0,3.0,7.0,1.0,,52.0,0.25,0.6041666666666666,0.6296296296296297,0.3333333333333333,17.24137931034483,,0.09803921568627451,0.06756756756756757,0.11764705882352941,0.06666666666666667,0.2916666666666667,0.42857142857142855,0.5,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.25,0.625,0.48626875,0.5614,0.04,0.058823529411764705,,9.087499999999999,24.3375,0.35135135135135137,,1.0,1.0,,2.0,,2.0,,,,,,,,,,0.02857142857142857,,0.024390243902439025,0.034482758620689655,,,,,,0.02857142857142857,,,1.0,,2.0,,14.0,2.0,,2.0,1.0,2.0,2.0,1.0,,,3.0,,,,14.0,,,,,1.125,1.0833333333333333,0.125,0.14285714285714285,0.25,0.6666666666666666,,0.041666666666666664,,,0.10526315789473684,0.18181818181818182,,,0.25,,0.37534999999999996,0.4,1.0,3.0,,4.0,,2.0,2.0,7.0,,3.0,15.0,4.0,,1.0,2.0,,1.0,0.7142857142857143,0.875,1.0,0.875,,,,0.2,0.2,,0.75,0.75,1.0,1.0,1.0,0.5,,,0.5,1.0,1.0,,,5.0,,,,,2.0,,2.0,,,,1.0,,,,,,False,6.0,,1.0,1.0,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,4483.0,75,-3,130,135,41.0,49.0,17.0,265,6.0,12.0,8.0,4.0,1.0,,3.0,10.0,24.0,4.0,2.0,31.0,135,9.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,,,9.0,7.0,1.0,13.0,15.0,2.0,,6.0,8.0,3.0,2.0,,,41.0,0.4166666666666667,0.5178571428571429,0.5344827586206896,0.14285714285714285,19.463087248322147,0.16666666666666666,0.15217391304347827,0.17647058823529413,0.07142857142857142,0.13333333333333333,0.42857142857142855,0.5,0.6,0.2857142857142857,0.14285714285714285,0.03571428571428571,0.10714285714285714,,0.5714285714285714,0.47335178571428577,0.49665499999999996,,,,7.3,25.375,0.3153846153846154,3.0,,6.0,16.0,2.0,5.0,2.0,,1.0,1.0,,1.0,,0.8,0.8,0.6,0.03389830508474576,0.22727272727272727,0.029850746268656716,,0.13333333333333333,,0.375,0.6,1.0,0.1935483870967742,4.0,3.0,6.0,3.0,5.0,4.0,13.0,6.0,,,2.0,,,,,,,,2.0,,13.0,,0.6,0.4444444444444444,0.6,0.55,0.5909090909090909,0.25,0.16666666666666666,0.375,,,0.08695652173913043,,,0.23529411764705882,,0.6666666666666666,0.8,0.6,0.5,0.51188,0.41935483870967744,1.0,,,3.0,,1.0,1.0,3.0,,1.0,9.0,3.0,,,,,,1.0,0.75,1.0,0.75,,,0.42857142857142855,0.25,0.3333333333333333,1.0,,,,1.0,1.0,1.0,,,0.1,1.0,1.0,,3.0,2.0,,,,0.75,1.0,,1.0,0.25,,,,,,,,,False,,,,,0.6666666666666666,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,4946.0,82,-25,137,140,43.0,53.0,22.0,277,2.0,4.0,,9.0,1.0,,4.0,6.0,13.0,5.0,3.0,18.0,176,5.0,1.0,10.0,4.0,5.0,4.0,9.0,2.0,2.0,1.0,2.0,22.0,7.0,4.0,16.0,17.0,2.0,1.0,3.0,5.0,5.0,4.0,2.0,,43.0,0.46153846153846156,0.4166666666666667,0.45,0.2777777777777778,16.149068322981364,0.5714285714285714,0.15555555555555556,0.18181818181818182,0.14285714285714285,0.1,0.2222222222222222,0.5,0.5,,0.5,0.05555555555555555,0.2222222222222222,,0.5,0.4414166666666667,0.43968333333333326,0.1,0.13333333333333333,,13.076923076923077,25.06,0.31386861313868614,,,2.0,2.0,,5.0,1.0,,,,,,,0.16666666666666666,0.16666666666666666,1.0,,0.23809523809523808,0.013513513513513514,,0.2777777777777778,,,,,0.1111111111111111,,1.0,1.0,1.0,1.0,4.0,8.0,,1.0,,1.0,3.0,3.0,3.0,,,6.0,,,,8.0,,1.0,0.8,1.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.07142857142857142,,,,0.19047619047619047,,,,0.16666666666666666,1.0,0.3359,0.4444444444444444,4.0,,,1.0,,,1.0,1.0,,,3.0,1.0,,2.0,4.0,,,1.0,0.2,,0.2,,,,0.4444444444444444,0.4444444444444444,0.25,,,,0.25,0.25,1.0,,,0.16666666666666666,,0.25,0.25,,,,1.0,,,,,,,,,1.0,,,,,,False,,,,,,1.0,1.0,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,1948.0,32,-16,55,56,18.0,22.0,9.0,111,1.0,3.0,4.0,2.0,,,,2.0,9.0,,,4.0,67,5.0,,2.0,,2.0,,2.0,,2.0,,,4.0,4.0,,5.0,8.0,,,3.0,4.0,1.0,,,,18.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,,15.625,,0.19047619047619047,0.15625,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.4444444444444444,0.2222222222222222,,,,0.3333333333333333,0.4322888888888889,0.42826000000000003,,,,9.066666666666666,,0.32727272727272727,1.0,,2.0,2.0,2.0,1.0,3.0,,,,,,,0.5,1.0,0.16666666666666666,0.07692307692307693,0.09090909090909091,0.0625,,0.2,,0.25,0.25,1.0,0.5,3.0,1.0,2.0,1.0,6.0,2.0,4.0,1.0,,,,1.0,,,1.0,,1.0,,,,4.0,,0.16666666666666666,0.4,0.16666666666666666,0.4,0.4,0.1111111111111111,0.3333333333333333,,1.0,,0.125,0.09090909090909091,,0.1,,,0.5,0.4,0.5,0.46395000000000003,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,0.3333333333333333,,,,,,,,,,,,,False,,,,,,,1.0,1.0,1.0
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,4946.0,82,-28,139,144,36.0,52.0,24.0,283,12.0,22.0,10.0,12.0,,,1.0,19.0,44.0,1.0,4.0,42.0,176,12.0,,12.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,5.0,1.0,7.0,18.0,3.0,1.0,3.0,8.0,8.0,7.0,3.0,,36.0,0.4318181818181818,0.4222222222222222,0.4375,0.022222222222222223,30.90909090909091,0.16666666666666666,0.1111111111111111,0.09523809523809523,0.07692307692307693,0.2,0.4888888888888889,0.5454545454545454,0.631578947368421,0.2222222222222222,0.26666666666666666,,0.022222222222222223,,0.5111111111111111,0.48058666666666666,0.4793416666666667,0.06382978723404255,0.06521739130434782,,7.722727272727272,25.1,0.2589928057553957,3.0,2.0,10.0,26.0,8.0,1.0,11.0,2.0,1.0,1.0,,1.0,1.0,0.6842105263157895,0.8666666666666667,0.5555555555555556,0.12307692307692308,0.05555555555555555,0.14285714285714285,0.14814814814814814,0.07142857142857142,1.0,0.3,0.3333333333333333,0.6666666666666666,0.23809523809523808,7.0,3.0,5.0,4.0,7.0,7.0,16.0,4.0,3.0,3.0,2.0,1.0,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,16.0,2.0,0.5714285714285714,0.5833333333333334,0.5714285714285714,0.5833333333333334,0.6153846153846154,0.09090909090909091,0.13636363636363635,0.1,0.3333333333333333,0.25,0.1,0.1111111111111111,0.2222222222222222,0.09090909090909091,0.13636363636363635,0.5833333333333334,1.0,0.4166666666666667,0.6,0.5481166666666667,0.38095238095238093,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.3333333333333333,4.0,2.0,8.0,,,0.5714285714285714,1.0,,1.0,,,,,,,,,,False,,,,,,,,,
2804,1610612755,Andres Nocioni,Andres Nocioni,2804,PHI,463.0,8,-4,13,15,,3.0,2.0,28,,,,,1.0,,1.0,,,2.0,,,14,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,18.75,,0.25,0.25,,,,,,,,0.5,0.5,,1.0,0.5448,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,,,,,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,350.0,6,3,11,12,7.0,1.0,,23,,,,1.0,,,,,1.0,,,,8,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,7.0,,,,,9.090909090909092,,,,,,,,,,1.0,,,,,0.3571,0.3571,,,,14.7,,0.6363636363636364,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
