EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,Travels,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,DefFTReboundPct,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,BlockingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveAttempts,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,3063.0,51,29.0,96,93,47.0,37,8.0,189,1.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,1.0,4.0,1.0,2,4.0,9.0,14.0,92,1.0,6.0,3.0,2.0,12.0,6.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1,1.0,1.0,3.0,47.0,1.0,0.4444444444444444,0.16666666666666666,0.4444444444444444,0.5,0.6363636363636364,0.25,0.6363636363636364,0.25,0.8181818181818182,12.5,1.0,0.043478260869565216,0.16666666666666666,0.07692307692307693,0.06896551724137931,0.025,0.1,0.06666666666666667,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5454545454545454,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.25,0.8181818181818182,0.5,0.4807045454545454,0.48125,0.21428571428571427,12.85,25.211111111111112,0.4895833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,11692.0,195,47.0,334,337,110.0,85,45.0,671,5.0,,1.0,,,,,,,,6.0,17,,,19.0,341,,,4.0,4.0,,,,1.0,1.0,2.0,1.0,,,5.0,3.0,6.0,18.0,24.0,14.0,38.0,,,1.0,1.0,6.0,11.0,18,11.0,2.0,4.0,110.0,,,,,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.4523809523809524,0.5,,6.958762886597938,0.16666666666666666,0.1232876712328767,0.14634146341463414,0.057692307692307696,0.12834224598930483,0.08176100628930817,0.02702702702702703,0.14,0.16666666666666666,0.14814814814814814,0.29411764705882354,0.058823529411764705,,,,,,,,,,,,,,0.6470588235294118,,0.5219529411764706,0.5193333333333333,0.21052631578947367,3.558823529411765,,0.32934131736526945,6.0,11.0,3.0,5.0,1.0,3.0,7.0,3.0,6.0,6.0,1.0,3.0,2.0,8.0,4.0,2.0,1.0,10.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,8.0,3.0,1.0,13.0,8.0,5.0,13.0,9.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0.5,0.11764705882352941,0.09090909090909091,0.2,0.09090909090909091,0.09345794392523364,0.10714285714285714,0.06666666666666667,0.10204081632653061,0.13333333333333333,0.0625,0.14285714285714285,0.1111111111111111,0.6923076923076923,0.6470588235294118,0.5454545454545454,0.6,0.6666666666666666,0.8333333333333334,0.6,0.3333333333333333,1.0,0.3333333333333333,0.55856,0.15,0.15,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,11191.0,187,19.0,338,334,111.0,94,47.0,672,9.0,2.0,4.0,2.0,10.0,4.0,2.0,10.0,,2.0,12.0,21,4.0,20.0,38.0,344,1.0,6.0,13.0,10.0,9.0,10.0,2.0,9.0,5.0,14.0,4.0,6.0,3.0,33.0,,3.0,13.0,16.0,2.0,18.0,8.0,6.0,10.0,8.0,14.0,7.0,18,6.0,,13.0,109.0,0.75,0.2,0.16666666666666666,0.2,0.5714285714285714,0.43902439024390244,0.4642857142857143,0.4523809523809524,0.4642857142857143,0.4878048780487805,14.249363867684478,0.7142857142857143,0.10833333333333334,0.08108108108108109,,0.10191082802547771,0.01282051282051282,,0.13513513513513514,0.05263157894736842,0.043478260869565216,0.21951219512195122,0.0975609756097561,0.5,0.5,0.24390243902439024,0.2,0.2,1.0,0.24390243902439024,0.2,0.2,0.5,0.2857142857142857,0.14285714285714285,,0.6829268292682927,0.2,0.49300731707317064,0.5159357142857143,0.34210526315789475,7.966666666666667,24.275000000000002,0.32840236686390534,6.0,8.0,,,4.0,5.0,2.0,1.0,2.0,6.0,5.0,8.0,,14.0,,1.0,,2.0,,1.0,4.0,2.0,1.0,6.0,,,,3.0,2.0,,,,,,,,,0.5833333333333334,0.5833333333333334,0.5,0.625,0.4166666666666667,0.5,0.047619047619047616,,0.1111111111111111,,0.01834862385321101,,0.02702702702702703,0.02564102564102564,,0.13333333333333333,0.14285714285714285,0.043478260869565216,,0.1951219512195122,0.75,0.75,0.6666666666666666,,,,0.35714285714285715,0.8,0.52395,0.047619047619047616,0.09090909090909091,0.15789473684210525,4.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.25,0.4444444444444444,0.5,0.25,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,13003.0,217,54.0,389,386,179.0,138,48.0,775,21.0,11.0,31.0,1.0,2.0,2.0,8.0,19.0,2.0,8.0,43.0,85,9.0,21.0,157.0,397,3.0,10.0,65.0,66.0,6.0,19.0,8.0,21.0,7.0,28.0,6.0,15.0,4.0,63.0,4.0,4.0,32.0,44.0,12.0,56.0,4.0,3.0,4.0,,13.0,4.0,10,40.0,,65.0,177.0,0.2222222222222222,0.42857142857142855,0.3,0.42857142857142855,0.5058823529411764,0.5330188679245284,0.44565217391304346,0.6085271317829457,0.5603448275862069,0.19811320754716982,31.981981981981978,0.3076923076923077,0.21621621621621623,0.08695652173913043,0.07017543859649122,0.18556701030927836,0.0625,0.05128205128205128,0.16,0.2037037037037037,0.058823529411764705,0.19811320754716982,0.29245283018867924,0.3548387096774194,0.36666666666666664,0.018867924528301886,0.5,0.5,,0.1792452830188679,0.42105263157894735,0.42105263157894735,0.25,0.043478260869565216,0.17391304347826086,0.25,0.5094339622641509,0.42105263157894735,0.43003915094339623,0.4282576086956522,0.4140127388535032,9.615294117647059,25.423809523809524,0.4601542416452442,23.0,33.0,2.0,6.0,10.0,16.0,44.0,4.0,11.0,10.0,16.0,36.0,24.0,20.0,4.0,6.0,2.0,7.0,1.0,1.0,9.0,3.0,1.0,7.0,1.0,1.0,,54.0,25.0,6.0,5.0,4.0,,5.0,2.0,,6.0,0.23255813953488372,0.24390243902439024,0.36363636363636365,0.4444444444444444,0.36363636363636365,0.4166666666666667,0.07058823529411765,0.09090909090909091,0.09523809523809523,0.07142857142857142,0.058823529411764705,0.06666666666666667,0.07692307692307693,0.04,0.1111111111111111,0.29545454545454547,0.16666666666666666,0.021739130434782608,0.4,0.3113207547169811,0.696969696969697,0.7666666666666667,0.34782608695652173,0.5454545454545454,0.3333333333333333,,0.34782608695652173,0.625,0.4641625,0.2032520325203252,0.24509803921568626,0.06369426751592357,9.0,,,1.0,,,,2.0,21.0,1.0,1.0,2.0,4.0,,8.0,1.0,,0.42857142857142855,0.47368421052631576,0.2222222222222222,,,,,,0.5,8.0,1.0,2.0,1.0,1.0,0.03225806451612903,0.6153846153846154,,,,,,,,,,,,,,,,True,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,16316.0,272,62.0,488,486,187.0,153,63.0,974,1.0,5.0,12.0,8.0,19.0,8.0,9.0,18.0,3.0,5.0,7.0,14,17.0,37.0,78.0,491,6.0,13.0,26.0,8.0,51.0,18.0,9.0,2.0,,2.0,,1.0,1.0,4.0,2.0,7.0,19.0,27.0,3.0,30.0,6.0,6.0,1.0,1.0,4.0,7.0,24,7.0,1.0,26.0,185.0,1.0,0.4594594594594595,0.46153846153846156,0.4594594594594595,0.5,0.6372549019607843,0.6111111111111112,0.6727272727272727,0.65,0.7254901960784313,10.535714285714286,0.25,0.10160427807486631,0.12962962962962962,0.029411764705882353,0.1078838174273859,0.013452914798206279,0.043478260869565216,0.0847457627118644,0.08823529411764706,0.1282051282051282,0.0196078431372549,0.23529411764705882,0.4166666666666667,0.4166666666666667,0.37254901960784315,0.42105263157894735,0.42105263157894735,1.0,0.35294117647058826,0.5,0.5,1.0,0.4444444444444444,0.2777777777777778,0.6,0.7450980392156863,0.5,0.5148411764705882,0.5007083333333333,0.3333333333333333,18.007142857142856,24.313513513513513,0.3831967213114754,1.0,1.0,1.0,1.0,1.0,1.0,13.0,2.0,2.0,7.0,2.0,5.0,4.0,6.0,2.0,,,1.0,,,3.0,1.0,,1.0,1.0,1.0,1.0,13.0,,3.0,2.0,1.0,,2.0,1.0,,2.0,0.42857142857142855,0.5,1.0,0.4,0.7,0.7,,,,,0.0064516129032258064,,,0.015625,,0.13333333333333333,0.13333333333333333,,0.5,0.0196078431372549,1.0,1.0,,0.2,1.0,,0.05555555555555555,1.0,0.5531,0.019230769230769232,,0.08974358974358974,1.0,1.0,2.0,3.0,1.0,1.0,3.0,,,,,,,1.0,,5.0,0.3333333333333333,1.0,1.0,,0.6,0.4,0.5,1.0,0.2,0.375,1.0,,,,1.0,,0.058823529411764705,1.0,1.0,4.0,1.0,1.0,0.02631578947368421,,,,,,,,,,True,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,2307.0,38,17.0,68,67,29.0,28,8.0,135,1.0,,,,1.0,,1.0,7.0,,2.0,1.0,3,1.0,8.0,5.0,52,,2.0,,2.0,3.0,7.0,1.0,2.0,3.0,5.0,1.0,,1.0,13.0,,1.0,6.0,8.0,1.0,9.0,,,3.0,2.0,3.0,,3,2.0,2.0,,29.0,1.0,0.125,,0.125,0.3333333333333333,0.22727272727272727,,0.22727272727272727,,0.7272727272727273,18.18181818181818,1.0,0.20689655172413793,0.14285714285714285,,0.19444444444444445,0.03225806451612903,,0.4,0.08333333333333333,0.25,0.09090909090909091,,,,0.09090909090909091,,,,0.6363636363636364,0.14285714285714285,0.14285714285714285,1.0,,1.0,,0.9090909090909091,0.14285714285714285,0.5250272727272727,0.394275,,3.6,25.674999999999997,0.4264705882352941,1.0,2.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,0.05555555555555555,0.14285714285714285,,,,0.14285714285714285,,0.125,,0.18181818181818182,0.5,0.5,,0.3333333333333333,1.0,,,,0.5619666666666666,,,0.4,,,,,2.0,,2.0,,,2.0,,,1.0,,,2.0,,,,,,,,,0.6666666666666666,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,1254.0,21,,39,40,14.0,27,4.0,79,1.0,1.0,4.0,,,,,2.0,,1.0,1.0,5,,2.0,2.0,41,,1.0,,,,2.0,,,,,,,,,1.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,,,,14.0,,,,,0.2,0.14285714285714285,,0.14285714285714285,,0.2857142857142857,20.930232558139537,0.5,,,0.14285714285714285,,0.05,0.2,,,,0.14285714285714285,0.5714285714285714,0.25,0.25,,,,,0.2857142857142857,,,,,0.5,,0.2857142857142857,,0.39698571428571433,0.36595,,19.639999999999997,25.3,0.358974358974359,,,,,,,,,1.0,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3738,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,0.5,0.5,,,,,,,True,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,10017.0,167,47.0,298,297,94.0,52,42.0,595,7.0,7.0,25.0,,,,,1.0,,1.0,25.0,57,,1.0,79.0,283,,1.0,25.0,16.0,,1.0,,4.0,2.0,6.0,1.0,2.0,1.0,14.0,4.0,4.0,20.0,27.0,18.0,45.0,4.0,,6.0,2.0,10.0,6.0,7,22.0,,24.0,92.0,,,,,0.43859649122807015,0.43103448275862066,0.3888888888888889,0.5337837837837838,0.5208333333333334,0.017241379310344827,24.41860465116279,0.6,0.18018018018018017,0.12903225806451613,0.12121212121212122,0.16901408450704225,0.13333333333333333,0.17391304347826086,0.06666666666666667,0.17073170731707318,0.125,0.1206896551724138,0.43103448275862066,0.28,0.28,,,,,0.017241379310344827,,,,,0.05555555555555555,,0.4482758620689655,,0.45743448275862064,0.4750777777777777,0.31645569620253167,9.142105263157895,26.0,0.31543624161073824,16.0,25.0,6.0,9.0,7.0,10.0,29.0,7.0,11.0,19.0,7.0,17.0,11.0,34.0,12.0,4.0,1.0,14.0,,2.0,4.0,1.0,,2.0,,,,34.0,16.0,2.0,4.0,2.0,2.0,4.0,3.0,,1.0,0.68,0.8947368421052632,0.6363636363636364,0.4117647058823529,0.6363636363636364,0.6785714285714286,0.07017543859649122,0.12,0.14285714285714285,,0.13725490196078433,0.1724137931034483,0.2,0.06976744186046512,,0.275,0.14285714285714285,0.06896551724137931,0.75,0.43103448275862066,0.64,0.7272727272727273,0.5625,0.8181818181818182,0.6666666666666666,,0.5555555555555556,0.7,0.5082636363636364,0.2222222222222222,0.22535211267605634,0.24050632911392406,2.0,,,,,,,5.0,,1.0,4.0,,4.0,,2.0,1.0,,0.2857142857142857,0.3333333333333333,1.0,0.8571428571428571,,,,,,3.0,1.0,,,,,0.2727272727272727,2.0,,,,,,,,,,,,,,,True,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,10502.0,175,58.0,321,319,144.0,110,41.0,640,31.0,8.0,22.0,1.0,2.0,1.0,3.0,13.0,2.0,7.0,46.0,91,4.0,15.0,151.0,326,2.0,8.0,72.0,66.0,6.0,13.0,3.0,13.0,10.0,23.0,3.0,10.0,1.0,56.0,3.0,11.0,19.0,30.0,10.0,40.0,5.0,2.0,8.0,5.0,13.0,6.0,12,38.0,1.0,70.0,142.0,0.5,0.26666666666666666,0.25,0.26666666666666666,0.5054945054945055,0.49056603773584906,0.52,0.5852713178294574,0.6,0.14150943396226415,38.586956521739125,0.6153846153846154,0.1623931623931624,0.2894736842105263,0.07317073170731707,0.1935483870967742,0.07042253521126761,0.038461538461538464,0.1794871794871795,0.21428571428571427,0.3448275862068966,0.29245283018867924,0.20754716981132076,0.36363636363636365,0.36363636363636365,0.018867924528301886,0.5,0.5,1.0,0.12264150943396226,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.02,0.14,0.2857142857142857,0.5,0.23076923076923078,0.4741981132075472,0.4742360000000001,0.4768211920529801,8.132967032967032,24.786666666666665,0.4485981308411215,22.0,38.0,7.0,11.0,11.0,17.0,47.0,9.0,15.0,27.0,23.0,42.0,20.0,26.0,10.0,6.0,2.0,7.0,,3.0,5.0,,2.0,3.0,1.0,2.0,,55.0,27.0,3.0,4.0,1.0,2.0,5.0,3.0,,2.0,0.2826086956521739,0.3170731707317073,0.6,0.5476190476190477,0.6176470588235294,0.7105263157894737,0.06593406593406594,0.10526315789473684,0.06451612903225806,,0.06930693069306931,0.030303030303030304,0.12903225806451613,0.05405405405405406,0.13333333333333333,0.08333333333333333,0.1111111111111111,0.0625,0.6,0.3584905660377358,0.5789473684210527,0.6470588235294118,0.45454545454545453,0.6470588235294118,0.6363636363636364,0.14285714285714285,0.34,0.6470588235294118,0.5352363636363635,0.2222222222222222,0.24545454545454545,0.17880794701986755,16.0,,,,2.0,1.0,2.0,6.0,6.0,7.0,3.0,1.0,3.0,,8.0,2.0,0.5,0.5161290322580645,0.5517241379310345,0.125,0.125,,,,0.11764705882352941,,,,,,1.0,,,1.0,,,1.0,,0.0625,,,,1.0,1.0,1.0,1.0,0.5,1.0,True,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,252.0,4,-8.0,8,7,3.0,2,,15,,,1.0,,,,,,,,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2,,,,3.0,,,,,,,,,,,25.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4174,,,17.1,,0.375,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
