EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGA,Corner3Assists,LostBallSteals,Charge Fouls,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTDefRebounds,SecondChanceTurnovers,BlockedShortMidRange,AtRimPctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,on,SecondChanceFtPoints,Offensive Fouls,Travels,Charge Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,3SecondViolations
1889,1610612757,Andre Miller,Andre Miller,1889,POR,579.0,10.0,15.0,16,5.0,1,1.0,31,3.0,4.0,3.0,4.0,3.0,9.0,17.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.8,0.5,0.25,0.25,27.77777777777778,0.14285714285714285,0.2,0.1,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.75,1.0,0.3333333333333333,0.386925,0.4237,0.2222222222222222,8.375,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,3333.0,56.0,97.0,93,39.0,20,12.0,190,4.0,8.0,16.0,27.0,4.0,36.0,128.0,10.0,,12.0,16.0,16.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,8.0,5.0,13.0,5.0,4.0,,,12.0,39.0,,0.5,0.5714285714285714,0.5925925925925926,0.5925925925925926,0.6206896551724138,0.6,0.037037037037037035,0.125,27.027027027027025,0.14285714285714285,0.1,0.21621621621621623,0.10869565217391304,0.1111111111111111,0.2857142857142857,0.2962962962962963,0.5,0.5714285714285714,0.5,0.44187407407407403,0.4830500000000001,0.3333333333333333,12.177777777777779,0.4020618556701031,-19.0,5.0,5.0,2.0,2.0,3.0,3.0,7.0,14.0,2.0,2.0,4.0,6.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,1.0,0.6,1.0,0.6,1.0,0.3125,0.125,0.25,0.08333333333333333,0.25,0.1111111111111111,0.4,0.16666666666666666,0.1,0.18518518518518517,1.0,1.0,0.4,0.5185185185185185,0.5,0.5,0.5714285714285714,1.0,1.0,0.3,1.0,0.18518518518518517,0.7237,0.06896551724137931,0.06896551724137931,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,4562.0,76.0,133.0,128,47.0,34,15.0,261,3.0,8.0,12.0,19.0,5.0,35.0,142.0,4.0,5.0,17.0,4.0,20.0,2.0,7.0,11.0,3.0,26.0,1.0,5.0,5.0,2.0,7.0,9.0,9.0,,2.0,17.0,47.0,2.0,0.16666666666666666,0.16666666666666666,0.631578947368421,0.5555555555555556,0.5645161290322581,0.7727272727272727,0.10526315789473684,0.25,22.516556291390728,0.11904761904761904,0.023809523809523808,0.07692307692307693,0.031746031746031744,0.06666666666666667,0.14285714285714285,0.2962962962962963,0.375,0.5,,0.45953076923076935,0.4573562500000001,0.4857142857142857,10.510526315789473,0.3533834586466165,2.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,7.0,2.0,4.0,7.0,3.0,,1.0,,,,,,,3.0,3.0,2.0,1.0,6.0,1.0,3.0,0.5,0.75,0.7,0.75,0.7,,0.047619047619047616,,0.07142857142857142,,0.06666666666666667,,,,0.14814814814814814,1.0,1.0,0.25,0.25925925925925924,0.7142857142857143,0.7142857142857143,0.2,0.2,1.0,0.125,1.0,0.4444444444444444,0.5432,0.10344827586206896,0.14285714285714285,0.2,1.0,2.0,7.0,1.0,1.0,2.0,4.0,2.0,8.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,6.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.5,0.25,1.0,0.5,0.2857142857142857,0.2962962962962963,0.125,0.14285714285714285,1.0,0.15384615384615385,0.037037037037037035,0.25925925925925924,0.2857142857142857,0.3333333333333333,0.5,0.2,1.0,1.0,0.5,0.5,0.3333333333333333,27.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,4851.0,81.0,142.0,139,52.0,37,16.0,281,,2.0,1.0,8.0,6.0,17.0,153.0,1.0,2.0,2.0,2.0,,,3.0,5.0,2.0,12.0,1.0,4.0,10.0,2.0,12.0,4.0,9.0,2.0,1.0,2.0,52.0,1.0,1.0,1.0,0.125,0.3055555555555556,0.40476190476190477,0.25,,,14.19753086419753,0.08888888888888889,0.022222222222222223,0.14492753623188406,0.029850746268656716,0.058823529411764705,0.13333333333333333,0.1111111111111111,,,,0.49617500000000003,0.42536666666666667,0.11764705882352941,7.0625,0.36619718309859156,1.0,1.0,4.0,,,,1.0,,2.0,,,,,,1.0,6.0,,2.0,1.0,1.0,,2.0,1.0,5.0,1.0,7.0,,3.0,,,,,,0.25,0.045454545454545456,,0.06666666666666667,,0.058823529411764705,0.125,0.5,,0.2222222222222222,0.25,0.25,1.0,0.1111111111111111,,,,,,0.3333333333333333,,0.7777777777777778,0.5475,0.15,0.3,,1.0,3.0,9.0,,1.0,,1.0,3.0,10.0,,1.0,,2.0,6.0,3.0,,9.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,0.6666666666666666,0.3,,,0.3,0.5555555555555556,,,0.5,0.07692307692307693,0.05555555555555555,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,,,0.3333333333333333,,0.3333333333333333,25.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,4462.0,74.0,129.0,127,45.0,36,14.0,256,4.0,6.0,10.0,17.0,3.0,35.0,142.0,3.0,2.0,10.0,6.0,14.0,2.0,4.0,4.0,2.0,8.0,1.0,4.0,7.0,1.0,8.0,4.0,4.0,,,10.0,45.0,,0.3,0.3333333333333333,0.5882352941176471,0.5333333333333333,0.546875,0.4166666666666667,0.11764705882352941,,23.80952380952381,0.09523809523809523,0.024390243902439025,0.09375,0.016129032258064516,0.06666666666666667,,0.2,0.6666666666666666,0.6666666666666666,0.25,0.5159071428571429,0.47117777777777786,0.2857142857142857,6.564705882352942,0.3488372093023256,-1.0,5.0,8.0,1.0,1.0,,,1.0,3.0,2.0,2.0,7.0,1.0,2.0,,2.0,,3.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,5.0,,2.0,1.0,0.3333333333333333,0.875,0.36363636363636365,0.875,0.09090909090909091,,,,,0.17647058823529413,0.125,,,0.26666666666666666,0.625,0.8333333333333334,0.4,0.1,0.3333333333333333,0.3333333333333333,,0.25,1.0,,,0.7,0.5626,0.0625,0.10526315789473684,0.2,5.0,3.0,8.0,,1.0,1.0,5.0,4.0,13.0,1.0,2.0,2.0,8.0,9.0,3.0,2.0,6.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,0.75,0.3076923076923077,0.5,0.25,0.36363636363636365,0.43333333333333335,,,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.26666666666666666,0.375,0.375,0.6666666666666666,0.25,,,0.45454545454545453,0.2,0.5,30.146153846153844,3.0,,,,,3.0,1.0,3.0,1.0,0.3333333333333333,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.25,0.2,0.2,0.2,1.0,0.25,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,970.0,16.0,32.0,27,20.0,13,5.0,59,,1.0,,2.0,2.0,2.0,35.0,2.0,,,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,,20.0,,,,,,0.25,,,,15.384615384615383,0.2,,0.09090909090909091,0.058823529411764705,,,0.3333333333333333,,,,0.47143333333333337,0.40355,,5.8,0.625,-5.0,,1.0,,1.0,,1.0,,,,2.0,,,,1.0,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,0.14285714285714285,,0.2,,,,,,0.3333333333333333,,,,,,,,0.5,,0.5,,0.6666666666666666,0.3784,0.25,0.3333333333333333,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,0.5,0.3333333333333333,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,True,,,,,,,,,,,,,
202419,1610612757,Chris Johnson,Chris Johnson,202419,POR,840.0,14.0,22.0,25,8.0,7,3.0,47,,,,,,,15.0,,,,,,,,,,,,4.0,4.0,,4.0,,,,,,8.0,,,,,,,,,,,0.25,,0.21052631578947367,,,0.5,,,,,,,,,0.36363636363636365,13.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
948,1610612757,Marcus Camby,Marcus Camby,948,POR,1661.0,28.0,49.0,48,11.0,16,3.0,97,1.0,2.0,3.0,5.0,,6.0,39.0,3.0,,4.0,4.0,2.0,,,,,,2.0,3.0,5.0,3.0,8.0,,,,,4.0,11.0,,0.6666666666666666,1.0,0.6,0.6,0.6,0.6666666666666666,,,9.25925925925926,0.15,0.125,0.10344827586206896,0.13636363636363635,0.16666666666666666,0.125,0.4,0.5,0.5,1.0,0.46782,0.48933333333333334,0.6666666666666666,7.540000000000001,0.22448979591836735,12.0,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,3.0,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.16666666666666666,0.25,0.3333333333333333,,0.16666666666666666,,,0.5,0.4,1.0,1.0,0.5,0.2,,,,0.5,1.0,0.6666666666666666,1.0,0.4,0.525,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,0.5,,,,,,2.0,,,,0.5,,,,,,,,,True,,,,,,,,,,,,,
2222,1610612757,Gerald Wallace,Gerald Wallace,2222,POR,2819.0,47.0,85.0,84,33.0,19,11.0,169,,1.0,4.0,13.0,6.0,14.0,92.0,7.0,3.0,5.0,6.0,2.0,3.0,3.0,3.0,1.0,6.0,,5.0,8.0,1.0,9.0,4.0,8.0,,,5.0,33.0,,0.75,0.75,0.3076923076923077,0.2857142857142857,0.3888888888888889,0.2777777777777778,0.23076923076923078,1.0,22.68041237113402,0.19230769230769232,,0.16216216216216217,0.02564102564102564,,,0.07142857142857142,,,,0.5252464285714286,0.5018142857142858,0.35714285714285715,4.723076923076923,0.38823529411764707,,4.0,10.0,,,1.0,5.0,,2.0,,,,1.0,,1.0,1.0,,1.0,1.0,3.0,,4.0,2.0,1.0,,1.0,,4.0,,0.14285714285714285,,0.14285714285714285,,0.09090909090909091,0.09090909090909091,,,0.5,0.1,0.125,,,0.7142857142857143,0.4,0.5,0.75,0.14285714285714285,,,,,,0.7142857142857143,0.2,0.7857142857142857,,0.2222222222222222,0.23529411764705882,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.07142857142857142,,,0.25,0.6666666666666666,,0.07142857142857142,,,,,,,,,,25.6,,,,,,,,,,,,,,,,2.0,,,0.2,0.3333333333333333,,,,,,,,3.0,True,,,,,,,,,,,,,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,178.0,3.0,6.0,7,,1,,13,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,33.333333333333336,1.0,,0.25,,,,,,,,0.411,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
