EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,AtRimAssists,FG3APct,Arc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,FTDefRebounds,SelfOReb,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,NonShootingPenaltyNonTakeFouls,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,DefArc3ReboundPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,Travels,Charge Fouls,DefensiveGoaltends,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101142,1610612752,Ronny Turiaf,Ronny Turiaf,101142,NYK,910.0,15,-1.0,26,28,2.0,1.0,3.0,54,1.0,1.0,1.0,1.0,2.0,4.0,27,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,13.793103448275863,1.0,1.0,1.0,1.0,1.0,1.0,0.7852,0.6666666666666666,0.6666666666666666,0.1,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1497,1610612752,Chauncey Billups,Chauncey Billups,1497,NYK,140.0,2,5.0,4,5,,,,9,,,,,,,1,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,20.0,,,,,,1.0,0.5406,,,,,1.0,1.0,1.0,1.0,1.0,1.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200761,1610612752,Shawne Williams,Shawne Williams,200761,NYK,6067.0,101,15.0,194,197,80.0,55.0,32.0,391,1.0,4.0,4.0,10.0,6.0,32.0,194,4.0,4.0,1.0,5.0,1.0,1.0,11.0,1.0,4.0,8.0,7.0,8.0,2.0,4.0,2.0,4.0,2.0,,80.0,0.5,0.6666666666666666,0.4,0.5416666666666666,0.5714285714285714,14.035087719298247,0.5,0.16666666666666666,0.25,0.3333333333333333,,0.75,0.5312645833333334,0.07692307692307693,0.16666666666666666,11.51,0.41237113402061853,5.0,14.0,5.0,1.0,0.5833333333333334,0.20833333333333334,23.835714285714285,1.0,1.0,4.0,1.0,1.0,2.0,5.0,4.0,9.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,6.0,2.0,3.0,1.0,2.0,7.0,1.0,4.0,3.0,6.0,5.0,16.0,4.0,18.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,9.0,10.0,4.0,14.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,16.0,2.0,1.0,0.42857142857142855,0.5,0.5,0.42857142857142855,0.6666666666666666,0.25,0.7,0.55,0.7,0.6153846153846154,0.1,0.25,0.75,0.140625,0.046153846153846156,0.0625,0.029411764705882353,0.125,0.04040404040404041,0.03225806451612903,0.07142857142857142,0.05,0.043478260869565216,0.15,0.13636363636363635,0.13636363636363635,0.2,0.041666666666666664,1.0,1.0,1.0,0.20833333333333334,0.4,0.4,0.5,0.375,0.4444444444444444,0.4444444444444444,1.0,0.4,0.4,1.0,0.2,0.2,0.2,1.0,1.0,0.4,0.25,0.3,0.6666666666666666,0.3,0.3333333333333333,0.4,0.5604333333333332,0.5717249999999999,0.21875,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,1408.0,23,1.0,44,47,8.0,,4.0,91,,,,3.0,,,41,,2.0,1.0,3.0,1.0,,7.0,1.0,2.0,,1.0,2.0,1.0,,,,,,8.0,,,,,,16.666666666666668,,,,,,0.4,0.46532999999999997,0.16666666666666666,0.25,11.433333333333332,0.18181818181818182,1.0,2.0,1.0,2.0,0.4,0.2,24.6,,,,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.125,,,,0.08333333333333333,,,,,,0.2222222222222222,,,,0.4,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,0.5,,,,0.45820000000000005,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,4738.0,79,5.0,153,154,69.0,52.0,25.0,307,7.0,15.0,15.0,32.0,21.0,66.0,158,8.0,5.0,2.0,7.0,,2.0,16.0,3.0,8.0,4.0,18.0,24.0,9.0,,,1.0,1.0,,69.0,0.26666666666666666,0.3076923076923077,0.46875,0.5113636363636364,0.6111111111111112,34.831460674157306,1.0,0.3409090909090909,0.4666666666666667,0.5384615384615384,0.42857142857142855,0.6136363636363636,0.5015579545454545,0.1836734693877551,0.24324324324324326,9.043750000000001,0.45098039215686275,10.0,12.0,10.0,2.0,0.2727272727272727,0.22727272727272727,24.799999999999997,4.0,3.0,4.0,,2.0,8.0,15.0,1.0,2.0,,,1.0,4.0,1.0,3.0,1.0,2.0,5.0,4.0,8.0,1.0,3.0,18.0,7.0,11.0,1.0,3.0,14.0,31.0,22.0,12.0,4.0,4.0,2.0,1.0,2.0,5.0,1.0,15.0,17.0,7.0,24.0,4.0,2.0,2.0,5.0,3.0,,1.0,2.0,,1.0,,1.0,1.0,5.0,,,31.0,5.0,0.8,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5,0.6363636363636364,0.5,0.6071428571428571,0.6428571428571429,0.775,0.0625,0.13333333333333333,0.625,0.3,0.10416666666666667,0.1,0.07692307692307693,0.26666666666666666,0.0945945945945946,0.15384615384615385,,0.08333333333333333,0.0625,0.3333333333333333,0.15789473684210525,0.42105263157894735,0.5,0.045454545454545456,,,,0.3409090909090909,0.5333333333333333,0.5333333333333333,0.125,0.045454545454545456,0.5,0.5,1.0,0.4,0.4,0.75,0.36363636363636365,,0.2727272727272727,0.3333333333333333,,0.2857142857142857,0.75,0.07142857142857142,,0.14285714285714285,0.5,0.4,0.5485928571428572,0.4824821428571429,0.2727272727272727,0.4696969696969697,1.0,2.0,2.0,7.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.1,0.1,0.5,,,,,,,,,,,,,,,True,,,,,,,
1853,1610612752,Anthony Carter,Anthony Carter,1853,NYK,2346.0,39,19.0,73,73,28.0,37.0,12.0,146,2.0,4.0,6.0,10.0,2.0,17.0,56,6.0,4.0,2.0,6.0,1.0,,14.0,1.0,3.0,1.0,3.0,2.0,,,,,,,28.0,0.5,0.5,0.6,0.625,0.6538461538461539,18.6046511627907,,0.3333333333333333,0.5,0.5,0.5,0.5,0.4504666666666666,,,10.95,0.3835616438356164,2.0,2.0,2.0,4.0,0.16666666666666666,0.16666666666666666,24.85,1.0,,,,1.0,4.0,5.0,,,,,,1.0,,,,,1.0,,1.0,,,,2.0,2.0,,,2.0,6.0,6.0,3.0,,1.0,,,,,,6.0,6.0,,6.0,2.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,1.0,,,6.0,1.0,1.0,0.5,,,0.5,,1.0,,1.0,,1.0,,,0.6666666666666666,0.1875,,,,0.16666666666666666,,,,,,0.125,0.25,0.16666666666666666,,0.08333333333333333,,,,0.4166666666666667,0.8,0.8,0.5,,,,,0.5,0.5,1.0,1.0,,,,,,,,,,,0.5,0.6016,0.41165,,0.35294117647058826,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,2984.0,50,21.0,97,97,51.0,33.0,20.0,194,1.0,5.0,4.0,11.0,2.0,16.0,101,4.0,4.0,,4.0,,,8.0,3.0,3.0,4.0,6.0,3.0,2.0,,,,,,51.0,0.5,0.5,0.36363636363636365,0.3888888888888889,0.42105263157894735,18.487394957983195,,0.2777777777777778,0.2,0.2,,0.6666666666666666,0.4989735294117647,0.10526315789473684,0.16666666666666666,7.345454545454545,0.5257731958762887,4.0,7.0,3.0,3.0,0.3888888888888889,0.2222222222222222,26.442857142857143,3.0,,,2.0,4.0,1.0,2.0,1.0,3.0,,,2.0,1.0,,,,3.0,2.0,,4.0,,,,2.0,3.0,,5.0,,4.0,4.0,6.0,,1.0,1.0,1.0,,3.0,1.0,,4.0,4.0,8.0,5.0,1.0,4.0,,,1.0,3.0,,,1.0,2.0,,2.0,,,,4.0,,1.0,0.2857142857142857,,,0.3333333333333333,,0.6666666666666666,,0.25,,0.25,0.09090909090909091,,,,0.0967741935483871,0.2,,0.03333333333333333,0.0625,0.1875,,,,,,,,0.2222222222222222,0.5,0.6666666666666666,1.0,0.1111111111111111,0.5,0.5,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.75,,,,,,,0.25,,0.375,,0.3333333333333333,0.5362750000000001,0.51365,,0.25,,,,,,,3.0,2.0,1.0,,,0.6,,0.2222222222222222,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.14285714285714285,0.25,0.25,0.16666666666666666,0.3333333333333333,,,True,,,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,3278.0,55,-7.0,105,107,35.0,21.0,14.0,212,6.0,10.0,6.0,19.0,10.0,22.0,112,4.0,,3.0,3.0,2.0,,9.0,2.0,5.0,5.0,10.0,12.0,6.0,,,,,,35.0,0.3333333333333333,0.4,0.3157894736842105,0.3157894736842105,0.4583333333333333,23.577235772357724,,0.5263157894736842,0.6,0.6,0.3333333333333333,0.5263157894736842,0.4435631578947368,0.2608695652173913,0.2608695652173913,6.152631578947368,0.3333333333333333,,,,,,,,1.0,2.0,4.0,,6.0,,3.0,,,,,,,,,,,,1.0,1.0,,,4.0,2.0,6.0,,,3.0,7.0,8.0,,2.0,,1.0,,2.0,1.0,5.0,4.0,10.0,3.0,13.0,,,,3.0,2.0,1.0,1.0,1.0,,,2.0,,,1.0,,,7.0,1.0,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.05263157894736842,,0.6,0.11764705882352941,0.025,0.5555555555555556,0.10526315789473684,0.20930232558139536,0.05084745762711865,0.05263157894736842,,,0.1,0.1,0.21428571428571427,,1.0,0.3157894736842105,,,,0.15789473684210525,,,,,,,,,,,1.0,,,,,0.6666666666666666,0.5,,,,,,,0.46008333333333334,0.18181818181818182,0.3181818181818182,,1.0,1.0,2.0,,1.0,1.0,,2.0,,,0.25,0.1111111111111111,,1.0,1.0,,,,,,1.0,,0.16666666666666666,,,0.5,,,True,,,,,,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,2710.0,45,,85,87,29.0,12.0,17.0,172,2.0,4.0,4.0,7.0,4.0,21.0,90,4.0,1.0,3.0,4.0,1.0,1.0,11.0,,1.0,5.0,4.0,4.0,1.0,,,,,,29.0,0.5,0.5,0.5714285714285714,0.5,0.5526315789473685,19.607843137254903,,0.23529411764705882,0.5,0.5,0.5,0.8235294117647058,0.5374411764705882,0.05555555555555555,0.125,7.314285714285715,0.3411764705882353,9.0,10.0,9.0,,0.5882352941176471,0.5294117647058824,24.93,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,3.0,1.0,1.0,1.0,3.0,3.0,,,1.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,11.0,4.0,3.0,,3.0,,,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,1.0,1.0,,,5.0,,,,,,1.0,,,11.0,1.0,0.3333333333333333,0.3,1.0,0.25,0.3,,0.6666666666666666,1.5,0.5,1.5,0.6111111111111112,,,1.0,0.038461538461538464,0.030303030303030304,0.125,,0.058823529411764705,0.02,,,0.06666666666666667,,0.125,,,,0.058823529411764705,1.0,1.0,1.0,0.11764705882352941,0.5,0.5,,0.058823529411764705,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,0.2857142857142857,0.5,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.48465,0.5624428571428571,0.14285714285714285,0.5238095238095238,,,,,6.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,0.2,,,True,,,,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,3175.0,53,14.0,102,103,50.0,34.0,21.0,205,8.0,16.0,8.0,18.0,2.0,18.0,102,12.0,,,,,,,,1.0,4.0,3.0,2.0,,3.0,2.0,4.0,1.0,,50.0,0.75,1.0,0.4444444444444444,0.4444444444444444,0.47368421052631576,16.129032258064516,0.25,0.8888888888888888,0.5,0.5333333333333333,0.75,0.8888888888888888,0.5187444444444445,,,2.583333333333333,0.49019607843137253,,,,,,,,5.0,3.0,6.0,,1.0,,1.0,,,,,,,,,,,,3.0,5.0,,,6.0,3.0,7.0,,,2.0,8.0,4.0,,4.0,,2.0,,1.0,7.0,2.0,2.0,4.0,8.0,12.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,,1.0,,1.0,8.0,1.0,,,,,,0.6,0.42857142857142855,0.6,0.42857142857142855,0.6,0.5,0.1111111111111111,0.0625,1.0,0.06060606060606061,0.2,0.2,0.05555555555555555,0.09302325581395349,0.1509433962264151,0.3,,0.1111111111111111,0.07142857142857142,,0.08333333333333333,0.09090909090909091,0.2,0.05555555555555555,,,,0.05555555555555555,,,,,,,,,,,1.0,,,,,0.8571428571428571,0.5,,,,,,0.6086199999999999,0.5503714285714285,0.3333333333333333,0.4444444444444444,,1.0,3.0,,,,,2.0,,1.0,1.0,,,0.25,0.6,,,,,,,,,1.0,,,0.2,1.0,0.3333333333333333,True,,,,,,,
