EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LostBallSteals,Offensive Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,FTOffRebounds,Technical Free Throw Trips,Defensive 3 Seconds Violations,OffFTReboundPct,Charge Fouls,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy
200796,1610612763,Leon Powe,Leon Powe,200796,MEM,843.0,14,-9.0,28,28,14,25,5.0,56,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,8.0,3.0,7.0,41,1.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,14,2.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.35,0.5,0.5,0.25,0.6666666666666666,29.41176470588235,0.15384615384615385,0.4,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.375,0.3333333333333333,1.0,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.375,0.48935000000000006,0.7248,0.5233333333333333,0.2857142857142857,0.7142857142857143,9.525,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,4858.0,81,-12.0,147,148,58,68,29.0,295,7.0,12.0,3.0,4.0,8.0,9.0,3.0,5.0,13.0,26.0,4.0,30.0,145,5.0,2.0,8.0,7.0,14.0,2.0,16.0,18.0,1.0,9.0,5.0,17.0,11.0,28.0,10.0,4.0,,16.0,58,,0.6923076923076923,0.75,0.5,0.5,0.4642857142857143,0.4666666666666667,0.5,0.5714285714285714,0.5,0.038461538461538464,,21.34831460674157,0.12857142857142856,0.2,0.22857142857142856,0.12643678160919541,0.1724137931034483,0.1,0.2222222222222222,0.42857142857142855,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.32142857142857145,0.17857142857142858,0.6,0.6,1.0,0.5,0.5333333333333333,0.5,0.5,0.42976785714285715,0.4246083333333333,0.43210333333333334,0.26666666666666666,0.5333333333333333,7.365384615384615,0.3945578231292517,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,11.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,2.0,8.0,3.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,0.6,0.5,0.07142857142857142,0.1111111111111111,0.625,1.0,0.24444444444444444,0.11764705882352941,0.09090909090909091,0.2,0.21428571428571427,0.25,0.2727272727272727,0.14285714285714285,0.07692307692307693,0.75,0.3333333333333333,0.375,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.07142857142857142,25.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,5166.0,86,2.0,165,162,58,55,28.0,327,5.0,10.0,1.0,2.0,2.0,6.0,2.0,8.0,9.0,24.0,2.0,38.0,177,4.0,,2.0,4.0,6.0,1.0,12.0,10.0,1.0,3.0,3.0,11.0,3.0,14.0,2.0,3.0,1.0,12.0,58,1.0,0.5555555555555556,0.5555555555555556,0.375,0.6666666666666666,0.4864864864864865,0.55,0.5,0.25,0.5454545454545454,0.041666666666666664,,20.512820512820515,0.046153846153846156,0.125,0.13253012048192772,0.038461538461538464,0.10526315789473684,,0.10526315789473684,0.2702702702702703,0.5,0.5,0.6,0.16216216216216217,0.21621621621621623,0.25,0.25,1.0,0.25,0.2,1.0,0.6216216216216216,0.5037271428571429,0.4506666666666666,0.41804374999999994,0.05263157894736842,0.3157894736842105,8.6,0.3515151515151515,,2.0,8.0,,4.0,13.0,1.0,,4.0,8.0,,6.0,10.0,,10.0,,,2.0,20.0,,8.0,,,3.0,3.0,1.0,1.0,1.0,,,,2.0,,2.0,2.0,5.0,,,,1.0,,,,,,0.25,0.25,0.35135135135135137,0.16666666666666666,0.5,,0.13559322033898305,,0.05,,0.12,0.08,0.3333333333333333,0.2,,,0.3333333333333333,0.4,,0.21621621621621623,,,0.4,0.02702702702702703,0.041666666666666664,28.96923076923077,3.0,5.0,3.0,1.0,6.0,1.0,18.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,0.46153846153846156,0.25,0.5454545454545454,0.13513513513513514,0.6,0.6,1.0,0.375,0.375,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,2252.0,38,3.0,75,74,25,48,12.0,149,3.0,5.0,1.0,,1.0,5.0,1.0,4.0,5.0,14.0,,10.0,71,3.0,,2.0,,4.0,,,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,25,,0.4,0.4,0.35714285714285715,,0.35714285714285715,,0.35714285714285715,0.3333333333333333,,0.07142857142857142,0.2,16.091954022988507,0.027777777777777776,0.14285714285714285,0.05714285714285714,0.023255813953488372,,0.07692307692307693,0.125,0.35714285714285715,0.6,0.75,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.25,0.25,1.0,0.3333333333333333,0.25,,0.35714285714285715,0.42169285714285715,0.3942333333333334,0.317175,0.2,,8.8,0.3333333333333333,1.0,1.0,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,0.16666666666666666,,,0.2,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,8490.0,142,-5.0,269,265,91,108,48.0,534,5.0,11.0,4.0,1.0,2.0,15.0,3.0,4.0,17.0,30.0,10.0,56.0,283,4.0,,9.0,4.0,8.0,4.0,18.0,,5.0,3.0,9.0,16.0,3.0,19.0,12.0,13.0,1.0,18.0,91,,,,0.5666666666666667,0.5,0.5609756097560976,0.7,0.5957446808510638,0.9,0.75,0.16666666666666666,0.36363636363636365,17.1875,0.02564102564102564,0.2,0.12213740458015267,0.02127659574468085,,0.041666666666666664,0.1875,0.2682926829268293,0.45454545454545453,0.7142857142857143,,0.36585365853658536,0.0975609756097561,0.75,0.75,,0.8,0.2,0.5,0.5365853658536586,0.44022317073170736,0.52154,0.42668,0.16071428571428573,0.32142857142857145,7.346666666666667,0.3382899628252788,3.0,9.0,11.0,1.0,2.0,11.0,3.0,1.0,2.0,34.0,2.0,11.0,21.0,4.0,25.0,2.0,2.0,3.0,54.0,,7.0,,1.0,5.0,2.0,7.0,5.0,2.0,,2.0,,9.0,,3.0,6.0,11.0,,,,6.0,2.0,2.0,,2.0,2.0,0.75,0.9,0.2682926829268293,0.06666666666666667,0.7777777777777778,,0.08139534883720931,,0.03571428571428571,,0.12121212121212122,0.05714285714285714,0.05555555555555555,0.23076923076923078,0.06666666666666667,1.0,0.6,0.6428571428571429,,0.2682926829268293,0.75,0.2,0.2,0.13043478260869565,0.17142857142857143,25.5,,,4.0,2.0,4.0,2.0,6.0,,4.0,10.0,8.0,1.0,1.0,0.5,0.36363636363636365,1.0,0.36363636363636365,,,,,0.36363636363636365,0.36363636363636365,0.5,1.0,0.36363636363636365,,4.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,5248.0,87,4.0,168,163,59,64,25.0,331,8.0,17.0,2.0,2.0,6.0,13.0,7.0,15.0,19.0,45.0,10.0,51.0,179,3.0,1.0,3.0,5.0,15.0,3.0,16.0,26.0,3.0,5.0,2.0,6.0,5.0,11.0,9.0,13.0,,16.0,59,,0.6842105263157895,0.7222222222222222,0.4222222222222222,0.3333333333333333,0.44565217391304346,0.40625,0.49038461538461536,0.375,0.4444444444444444,0.06666666666666667,0.17647058823529413,29.743589743589745,0.07352941176470588,0.0625,0.07317073170731707,0.06493506493506493,,0.14285714285714285,0.08695652173913043,0.3695652173913043,0.47058823529411764,0.5714285714285714,0.75,0.2826086956521739,0.32608695652173914,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.6666666666666666,0.375,0.3333333333333333,0.391304347826087,0.46525869565217376,0.4452,0.45844375000000004,0.058823529411764705,0.3137254901960784,9.015555555555554,0.35119047619047616,1.0,4.0,1.0,,1.0,1.0,1.0,,1.0,12.0,2.0,1.0,3.0,,3.0,,,,6.0,,4.0,,,4.0,,4.0,2.0,2.0,,2.0,,6.0,1.0,1.0,8.0,11.0,,1.0,,7.0,7.0,4.0,3.0,7.0,4.0,0.3333333333333333,0.3333333333333333,0.021739130434782608,,0.6666666666666666,,0.08,,0.05555555555555555,,0.14285714285714285,0.043478260869565216,,,,0.5714285714285714,0.3076923076923077,0.3076923076923077,0.25,0.021739130434782608,0.5,,0.0625,0.1346153846153846,0.13725490196078433,24.0,,,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,1.0,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,6493.0,108,-2.0,206,198,70,64,36.0,404,4.0,5.0,2.0,,1.0,8.0,,,8.0,13.0,1.0,17.0,207,4.0,,6.0,1.0,5.0,,2.0,10.0,1.0,3.0,6.0,14.0,5.0,19.0,5.0,1.0,,2.0,70,,0.625,0.8333333333333334,0.6153846153846154,0.2,0.38095238095238093,0.1,0.40476190476190477,0.6,0.1,0.07692307692307693,0.2,9.387755102040815,0.034482758620689655,0.17647058823529413,0.14285714285714285,0.04716981132075472,,0.05128205128205128,0.15384615384615385,0.23809523809523808,0.8,1.0,0.75,0.38095238095238093,,,,,0.4,0.1,,0.6190476190476191,0.4997026315789473,0.47518749999999993,0.46464375,0.35294117647058826,0.11764705882352941,5.876923076923077,0.33980582524271846,1.0,4.0,4.0,1.0,3.0,8.0,3.0,1.0,5.0,6.0,4.0,2.0,3.0,3.0,6.0,2.0,1.0,,15.0,2.0,8.0,,1.0,2.0,,2.0,2.0,,,,,2.0,,,1.0,5.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,0.75,0.6,0.38095238095238093,,1.0,,0.125,0.10526315789473684,0.05555555555555555,,0.11538461538461539,0.17857142857142858,,0.25,0.1,,0.5,0.5,0.5,0.19047619047619047,0.5,0.2,0.3,0.047619047619047616,0.07692307692307693,32.5875,,4.0,,,,,,2.0,,1.0,2.0,,1.0,,,,,0.19047619047619047,,,,,,,,,,,,,,2.0,,,,,,,2.0,0.2222222222222222,0.2,,,,,,True,,,,,,,,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,1336.0,22,13.0,51,49,19,27,8.0,100,2.0,3.0,1.0,2.0,2.0,2.0,,,2.0,5.0,2.0,6.0,48,1.0,2.0,4.0,2.0,3.0,,4.0,2.0,,2.0,1.0,4.0,2.0,6.0,1.0,2.0,,4.0,19,,0.5,1.0,0.4,0.6666666666666666,0.3333333333333333,0.5,0.42857142857142855,1.0,0.5,,,13.793103448275863,0.09523809523809523,0.1111111111111111,0.15384615384615385,0.08333333333333333,,0.18181818181818182,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,,,,1.0,0.5,1.0,0.6666666666666666,0.50518,0.7426,0.5928333333333334,0.6666666666666666,0.6666666666666666,3.6399999999999997,0.37254901960784315,1.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,3.0,,,,,1.0,,,,1.0,,1.0,,1.0,2.0,4.0,1.0,,,1.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,0.16666666666666666,,1.0,,0.17647058823529413,,,,0.3333333333333333,0.16666666666666666,,,,1.0,,,,0.16666666666666666,1.0,,0.25,0.14285714285714285,0.16666666666666666,65.4,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202397,1610612763,Ish Smith,Ish Smith,202397,MEM,507.0,8,-3.0,19,18,12,18,3.0,37,,,,,,3.0,,,2.0,3.0,,4.0,21,,,,,1.0,,,,,,,2.0,,2.0,,,,,12,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,18.181818181818183,,,0.25,,,,,,,,,1.0,,,,,,,,,0.37566666666666665,,0.3919,,,8.833333333333334,0.631578947368421,,2.0,,,,,,,,4.0,,,2.0,,2.0,,,,4.0,,2.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.4,,,,,0.3333333333333333,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,189.0,3,-2.0,5,6,3,3,1.0,11,,1.0,1.0,,1.0,,,2.0,,3.0,,,6,1.0,,,,2.0,,,,1.0,,,,,,,,,,3,,,,,,,,,,,0.3333333333333333,1.0,50.0,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,1.0,0.5,,0.3333333333333333,0.4577,0.5605,0.4869,,,14.466666666666667,0.6,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
