EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FTDefRebounds,FG3APct,DefFTReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted3s,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,on,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,LongMidRangeAssists,DefTwoPtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Corner3Assists,AtRimAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,FTOffRebounds,SelfOReb,BlockingFouls,Offensive Fouls,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,ShortMidRangeAssists,BlockingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,SecondChanceTurnovers,DefensiveGoaltends
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,234.0,4,8,9,8,8.0,2,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,8,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,20.0,0.3333333333333333,1.0,0.5,0.5,0.4,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.53915,0.53915,1.0,1.0,10.95,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,234.0,4,8,9,8,8.0,2,17,,,,,,,,,,,10,,,,,,,,,,,,,,,,1.0,,1.0,,,,8,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,0.51555,0.51555,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,1610612753,Malik Allen,Malik Allen,2124,ORL,234.0,4,8,9,8,8.0,2,17,,,,,,,1.0,,1.0,,10,,,,,1.0,,,,,,,,,,,,,,,,,8,,,,,,,,,,10.0,,,,,,,,,,,,1.0,,,,,,0.3935,0.3935,,,14.9,1.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,1610612753,Gilbert Arenas,Gilbert Arenas,2240,ORL,234.0,4,8,9,8,8.0,2,17,,1.0,,,,1.0,,,1.0,3.0,10,,,,,1.0,3.0,,,,,,,,,,,,,,,3.0,8,,,,0.75,,0.75,0.75,,0.75,20.0,,,,,,,,,0.5,,,,,,0.5,,1.0,0.435125,0.435125,,1.0,2.3,1.0,1.0,1.0,1.0,1.0,1.0,,0.5,,0.5,0.5,24.4,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,234.0,4,8,9,8,8.0,2,17,,,,,,,,,,5.0,10,,,3.0,,,5.0,,,,,,,,,,,,,,,5.0,8,,,,0.75,1.5,0.75,0.8333333333333334,1.5,0.8333333333333334,30.0,,,,,,,,,,,,,,,,,1.0,0.5214,0.5214,0.6,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,,1.0,1.0,25.75,,,,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52425,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101138,1610612753,Brandon Bass,Brandon Bass,101138,ORL,8351.0,139,250,261,82,75.0,25,511,5.0,8.0,1.0,3.0,3.0,4.0,26.0,16.0,38.0,44.0,250,1.0,5.0,5.0,6.0,8.0,17.0,6.0,,1.0,2.0,1.0,5.0,5.0,7.0,3.0,13.0,12.0,25.0,3.0,1.0,17.0,82,0.42105263157894735,0.2,0.75,0.42105263157894735,0.2,0.75,0.5,0.35714285714285715,0.85,18.085106382978726,0.08641975308641975,0.10344827586206896,0.10869565217391304,0.10236220472440945,0.09448818897637795,0.07317073170731707,0.11428571428571428,0.08333333333333333,0.21052631578947367,0.625,0.7142857142857143,0.6842105263157895,0.6,0.3333333333333333,0.5,0.75,0.21052631578947367,0.44527105263157896,0.45763750000000003,0.11363636363636363,0.38636363636363635,13.594736842105261,0.328,,,,,,,,,,,,2.0,7.0,1.0,,,,,,,,,,,,,,,,12.0,,,5.0,,9.0,13.0,1.0,1.0,,,,,,,0.5141,False,-19.0,2.0,4.0,9.0,3.0,26.0,2.0,1.0,1.0,10.0,2.0,4.0,2.0,3.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,0.8125,0.8125,0.05263157894736842,0.125,0.25,0.5714285714285714,0.10204081632653061,0.2222222222222222,0.09090909090909091,0.125,0.03571428571428571,0.12962962962962962,0.2,0.6,0.6,0.10526315789473684,0.5,0.6666666666666666,1.0,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.13953488372093023,0.13953488372093023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,7208.0,120,221,220,103,75.0,34,441,5.0,7.0,1.0,1.0,3.0,3.0,15.0,14.0,27.0,40.0,236,2.0,3.0,4.0,9.0,12.0,27.0,14.0,,3.0,6.0,2.0,15.0,,,3.0,11.0,,11.0,1.0,,27.0,103,0.5185185185185185,0.6666666666666666,0.75,0.36904761904761907,0.4,0.4772727272727273,0.40217391304347827,0.4,0.5208333333333334,20.622568093385215,,0.1875,,0.10784313725490197,,,,0.21428571428571427,0.16666666666666666,0.7142857142857143,0.7142857142857143,0.35714285714285715,0.2,1.0,0.13636363636363635,1.0,0.5238095238095238,0.47659285714285715,0.49017499999999997,0.1,0.675,12.529629629629632,0.4660633484162896,13.0,8.0,15.0,10.0,13.0,,0.35714285714285715,,0.30952380952380953,0.36363636363636365,25.38666666666667,4.0,8.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.06666666666666667,0.1,0.06666666666666667,0.07692307692307693,0.07692307692307693,0.125,0.07692307692307693,,1.0,9.0,,2.0,6.0,3.0,9.0,12.0,1.0,1.0,1.0,,1.0,0.2,,,0.52628,False,16.0,1.0,5.0,8.0,,14.0,1.0,3.0,,8.0,1.0,4.0,2.0,3.0,2.0,,7.0,5.0,,,,1.0,4.0,1.0,,,,,1.0,,,,0.5,0.5,0.037037037037037035,,0.2,0.5714285714285714,0.09302325581395349,,,0.08333333333333333,0.08333333333333333,0.1,,,0.6,0.11904761904761904,0.2,0.25,,0.5333333333333333,0.5333333333333333,0.5,0.08888888888888889,0.13333333333333333,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.047619047619047616,1.0,0.2,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,8841.0,147,263,262,94,94.0,44,525,2.0,9.0,2.0,5.0,,4.0,,2.0,10.0,28.0,273,2.0,5.0,6.0,,5.0,2.0,4.0,4.0,1.0,3.0,,7.0,2.0,7.0,4.0,17.0,10.0,27.0,5.0,2.0,2.0,94,0.2,0.4,,0.36666666666666664,0.3333333333333333,,0.42424242424242425,0.42857142857142855,0.1,10.793650793650794,0.08139534883720931,0.13333333333333333,0.047619047619047616,0.136,0.0703125,0.07407407407407407,0.05555555555555555,0.13636363636363635,0.3,0.2222222222222222,0.2857142857142857,,0.8333333333333334,0.4,0.4444444444444444,,0.9666666666666667,0.53461,0.4877666666666667,0.21428571428571427,0.07142857142857142,2.05,0.3574144486692015,18.0,4.0,20.0,4.0,18.0,,0.6666666666666666,,0.6,0.4444444444444444,25.260000000000005,6.0,16.0,3.0,6.0,,6.0,,3.0,6.0,0.3,,0.3,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,1.0,6.0,,1.0,2.0,15.0,8.0,6.0,1.0,1.0,0.8333333333333334,,0.8333333333333334,0.16666666666666666,,,0.52726,False,31.0,,1.0,,2.0,,2.0,2.0,2.0,13.0,3.0,,,1.0,,,1.0,,,2.0,2.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,,0.2,0.2222222222222222,,,0.1368421052631579,0.05714285714285714,,0.09523809523809523,0.125,0.16,0.125,1.0,,0.03333333333333333,,,,,,,0.0625,0.16666666666666666,2.0,,,1.0,,,,,,2.0,,,0.06666666666666667,,,,1.0,1.0,1.0,1.0,0.14285714285714285,0.125,0.05,,,,,,,,,,,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,12550.0,209,370,371,133,112.0,55,741,8.0,17.0,1.0,2.0,1.0,3.0,14.0,13.0,38.0,55.0,355,1.0,6.0,4.0,4.0,8.0,27.0,16.0,,4.0,22.0,2.0,48.0,,1.0,3.0,18.0,1.0,19.0,8.0,4.0,27.0,133,0.34210526315789475,0.16666666666666666,0.5,0.34558823529411764,0.14285714285714285,0.4,0.36666666666666664,0.25,0.45,18.72146118721461,0.008130081300813009,0.07142857142857142,,0.07526881720430108,0.005076142131979695,0.02127659574468085,,0.058823529411764705,0.25,0.47058823529411764,0.47058823529411764,0.20588235294117646,0.2857142857142857,0.5,0.12,0.3333333333333333,0.6911764705882353,0.49509926470588245,0.49633799999999995,0.07272727272727272,0.4909090909090909,8.876315789473686,0.35945945945945945,23.0,12.0,30.0,17.0,23.0,4.0,0.4411764705882353,0.36363636363636365,0.3382352941176471,0.48,25.060000000000002,9.0,18.0,1.0,5.0,3.0,7.0,4.0,15.0,5.0,0.23333333333333334,0.23529411764705882,0.23333333333333334,0.21739130434782608,0.21739130434782608,0.25,0.21739130434782608,,,8.0,,1.0,7.0,6.0,11.0,14.0,3.0,3.0,0.2857142857142857,,0.2,,,,0.4757928571428571,False,8.0,2.0,7.0,3.0,2.0,10.0,,18.0,6.0,11.0,4.0,5.0,4.0,2.0,1.0,,7.0,3.0,1.0,,3.0,,4.0,1.0,,,,,1.0,,,,0.38461538461538464,0.38461538461538464,,,,0.7142857142857143,0.0763888888888889,,,0.037037037037037035,0.044444444444444446,0.1111111111111111,0.125,,0.5,0.10294117647058823,0.2857142857142857,0.2857142857142857,,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.05555555555555555,0.09523809523809523,7.0,1.0,5.0,2.0,11.0,,1.0,,,,,1.0,0.10294117647058823,1.0,0.14285714285714285,0.2,,,,,,,,2.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.2,,,,,,,,,,,,
2240,1610612753,Gilbert Arenas,Gilbert Arenas,2240,ORL,4629.0,77,136,138,45,23.0,19,274,10.0,14.0,2.0,3.0,3.0,6.0,10.0,15.0,29.0,40.0,152,2.0,4.0,7.0,4.0,10.0,10.0,30.0,4.0,2.0,12.0,2.0,26.0,,4.0,2.0,10.0,4.0,14.0,1.0,1.0,10.0,45,0.5172413793103449,0.5,0.4,0.45,0.7,0.2857142857142857,0.47619047619047616,0.7,0.3333333333333333,30.379746835443036,0.10526315789473684,0.09090909090909091,,0.14925373134328357,0.06896551724137931,0.058823529411764705,,,0.35,0.7142857142857143,0.7142857142857143,0.25,0.6,0.6666666666666666,0.42857142857142855,0.5,0.625,0.50722,0.4919607142857143,0.175,0.25,8.579310344827586,0.33088235294117646,10.0,4.0,11.0,4.0,10.0,,0.275,,0.25,0.2857142857142857,25.290909090909096,6.0,14.0,1.0,2.0,,2.0,,3.0,2.0,0.18181818181818182,,0.18181818181818182,0.2,0.2,,0.2,1.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,6.0,1.0,1.0,0.5,1.0,0.5,0.2,1.0,,0.5638099999999999,False,-1.0,2.0,5.0,3.0,,,,10.0,1.0,8.0,,5.0,2.0,1.0,3.0,,6.0,3.0,,,,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,0.8333333333333334,0.17777777777777778,0.18181818181818182,,,0.23076923076923078,0.21739130434782608,0.2857142857142857,1.0,,0.125,0.4,0.4,,0.3,0.3,,0.07317073170731707,0.1,1.0,,,,7.0,,1.0,,,1.0,,1.0,0.025,,,,,3.0,,,,0.1,0.13043478260869565,,,2.0,,,,,,,,,,,,,,,,,
