EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,SecondChanceFG2A,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PtsPutbacks,Charge Fouls,DefensiveGoaltends,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,LostBallSteals,BlockingFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Loose Ball Fouls Drawn,on,PenaltyDefPoss,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,Corner3Assists,PenaltyTurnovers,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,BlockingFouls,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceFtPoints,OffCorner3ReboundPct,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101142,1610612752,Ronny Turiaf,Ronny Turiaf,101142,NYK,1675.0,28,3,50,50,3.0,5.0,100,4.0,5.0,4.0,5.0,1.0,9.0,51,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,0.5,0.5,0.8,0.8,0.75,0.2,0.2,10.909090909090908,0.08,0.06666666666666667,0.5,0.13793103448275862,0.047619047619047616,0.14285714285714285,0.16666666666666666,0.3333333333333333,1.0,0.5,1.0,0.8,1.0,0.5,1.0,0.63998,0.16666666666666666,0.16666666666666666,0.9399999999999998,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612752,Chauncey Billups,Chauncey Billups,1497,NYK,2071.0,35,1,60,60,3.0,9.0,120,,1.0,1.0,5.0,2.0,10.0,63,,2.0,,3.0,4.0,1.0,9.0,,,2.0,2.0,,2.0,1.0,,2.0,1.0,,,,,3.0,,,0.2,0.36363636363636365,0.4166666666666667,,,21.42857142857143,0.06666666666666667,,,0.058823529411764705,,,,,,,0.09090909090909091,,,,0.6363636363636364,0.5027045454545455,0.08333333333333333,0.16666666666666666,15.320000000000002,0.05,1.0,1.0,3.0,1.0,2.0,5.0,2.0,6.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5454545454545454,0.6666666666666666,0.2,0.09090909090909091,0.09090909090909091,1.0,1.0,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.4,0.4,0.5,0.4,0.2,24.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200761,1610612752,Shawne Williams,Shawne Williams,200761,NYK,140.0,2,5,4,5,,,9,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,1142.0,19,7,34,34,3.0,3.0,68,,1.0,,3.0,,,33,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,3.0,,,,,,,,8.108108108108109,,0.1,,,0.07142857142857142,,,,,,0.3333333333333333,,,,0.3333333333333333,0.38010000000000005,,,5.2,0.08823529411764706,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,1548.0,26,2,44,43,1.0,6.0,87,1.0,3.0,3.0,6.0,3.0,12.0,45,2.0,4.0,2.0,3.0,4.0,2.0,9.0,1.0,,1.0,2.0,2.0,4.0,3.0,,4.0,2.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4090909090909091,0.46153846153846156,0.3333333333333333,0.6666666666666666,31.372549019607842,0.05,0.07692307692307693,,0.041666666666666664,0.09523809523809523,0.14285714285714285,0.1111111111111111,,,,0.2727272727272727,0.3333333333333333,1.0,,0.7272727272727273,0.5188181818181818,0.15384615384615385,0.25,10.033333333333333,0.022727272727272728,,,3.0,1.0,1.0,4.0,1.0,5.0,,,3.0,,4.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,3.0,3.0,4.0,,1.0,0.2,0.2,,0.45454545454545453,0.6666666666666666,,,,,,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.25,0.25,1.0,0.25,,24.520000000000003,1.0,1.0,,,,0.5,0.5358,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.125,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.3825,0.16666666666666666,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,701.0,12,-1,22,22,2.0,3.0,44,1.0,2.0,2.0,4.0,,7.0,22,,4.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,,,0.5,0.7,0.7,,,24.0,,0.1111111111111111,,,0.1,0.3333333333333333,,,,,0.4,0.5,0.5,,0.6,0.47141,,,4.925,0.09090909090909091,1.0,2.0,,,1.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,1.0,1.0,,3.0,,1.0,1.0,1.0,,0.2,,,,0.4,0.5,0.5,,,0.2,1.0,1.0,1.0,1.0,,24.4,1.0,1.0,1.0,,0.5,1.0,0.5259,1.0,,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,0.2857142857142857,2.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,1931.0,32,-4,56,55,3.0,9.0,111,5.0,6.0,11.0,15.0,4.0,26.0,62,12.0,10.0,1.0,1.0,2.0,,5.0,1.0,,8.0,8.0,2.0,10.0,2.0,,4.0,2.0,2.0,2.0,2.0,2.0,3.0,0.5454545454545454,0.6,0.7333333333333333,0.7333333333333333,0.7647058823529411,0.06666666666666667,0.16666666666666666,30.769230769230766,0.2962962962962963,0.05,,0.25806451612903225,0.07142857142857142,,0.25,,,1.0,0.4,0.8333333333333334,1.0,0.2,0.4,0.5200866666666667,0.11764705882352941,0.11764705882352941,10.82,0.05357142857142857,1.0,1.0,8.0,,,,,,,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,2.0,3.0,1.0,2.0,2.0,,,,1.0,,0.3333333333333333,0.6,0.2,0.06666666666666667,1.0,1.0,0.5333333333333333,,,,,,,0.07692307692307693,,1.0,1.0,,,,1.0,,1.0,5.0,,1.0,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,0.125,0.2,0.625,0.625,0.8,1.0,,0.6534,0.07692307692307693,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,751.0,13,-6,20,21,,6.0,41,,1.0,,2.0,,,26,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,11.11111111111111,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5170666666666667,,,9.5,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,23.4,,,,,,,0.6483,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,396.0,7,-2,10,10,,4.0,20,,1.0,,1.0,,,12,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,6.666666666666667,0.2,0.2,,0.2,0.125,,,,,,1.0,,,,1.0,0.6177,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,0.6177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101142,1610612752,Ronny Turiaf,Ronny Turiaf,101142,NYK,2806.0,47,-33,91,92,2.0,13.0,183,4.0,7.0,4.0,7.0,6.0,14.0,115,8.0,,,1.0,3.0,,8.0,3.0,1.0,2.0,3.0,3.0,6.0,6.0,,8.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.7,,,11.926605504587155,0.05263157894736842,0.06818181818181818,0.16666666666666666,0.06818181818181818,0.05555555555555555,0.058823529411764705,,0.25,,0.5,1.0,0.5714285714285714,0.5714285714285714,1.0,1.0,0.524,0.5,0.5,1.842857142857143,0.02197802197802198,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,,1.0,1.0,3.0,1.0,4.0,,,,,,,0.6666666666666666,,0.11764705882352941,,,,,,,,,,,,,1.0,1.0,,0.2222222222222222,,1.0,0.6112,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,False,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
