EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Travels,Offensive Fouls,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,FTOffRebounds,BlockingFouls,Loose Ball Fouls,Technical Free Throw Trips,AtRimPctBlocked,OffFTReboundPct,LongMidRangePctAssisted,BlockedAtRim,OffThreePtRebounds,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffCorner3ReboundPct,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,HeaveMakes,HeaveAttempts,ShortMidRangeAssists,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,OffArc3ReboundPct,StepOutOfBoundsTurnovers,on,SecondChanceTurnovers,SelfOReb,Charge Fouls Drawn,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,Charge Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,516.0,9,3,15,15,2.0,1,1,30,1.0,1.0,2.0,1.0,3.0,3.0,17,3.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,18.75,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.58645,24.400000000000002,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,1532.0,26,-10,45,54,26.0,34,4,99,,,1.0,,1.0,2.0,60,,1.0,2.0,1.0,26.0,,,,0.5,0.5,0.5,6.0,,,,,0.5,0.5,0.542475,24.6,0.5777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.07692307692307693,0.3,0.3333333333333333,0.0625,1.0,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,1.0,1.0,0.4956,0.4956,1.0,1.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,3114.0,52,3,92,98,45.0,48,10,190,,1.0,9.0,7.0,10.0,43.0,110,12.0,9.0,,,45.0,0.5714285714285714,0.7,0.7,0.6730769230769231,0.6935483870967742,0.38461538461538464,35.57692307692307,0.038461538461538464,,,,0.34615384615384615,0.6538461538461539,0.4393230769230769,24.96,0.4891304347826087,1.0,3.0,7.0,16.0,1.0,1.0,7.0,4.0,10.0,18.0,10.0,,3.0,8.0,2.0,19.0,,2.0,4.0,7.0,,7.0,,1.0,,6.0,3.0,4.0,18.0,0.4375,1.0,0.4,1.25,0.6538461538461539,1.1666666666666667,0.6428571428571429,0.17391304347826086,,0.18181818181818182,0.17647058823529413,,,,0.3333333333333333,0.125,0.14285714285714285,0.25,0.11538461538461539,0.3333333333333333,0.5,0.516,0.4353461538461539,0.16279069767441862,0.4186046511627907,9.525,4.0,7.0,1.0,1.0,3.0,5.0,2.0,6.0,7.0,1.0,1.0,3.0,3.0,8.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,9.0,7.0,1.0,5.0,1.0,3.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,9.0,2.0,1.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0625,0.3333333333333333,0.8333333333333334,0.25,0.5,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.5,1.0,1.0,0.5,1.0,1.0,0.38461538461538464,0.6,0.23076923076923078,1.0,0.7777777777777778,0.13333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,1971.0,33,3,58,62,32.0,39,6,120,,,,,,10.0,64,,,,,32.0,,,,0.5555555555555556,0.5555555555555556,,18.46153846153846,,,,,,0.4444444444444444,0.46473333333333333,,0.5517241379310345,1.0,2.0,5.0,9.0,1.0,2.0,2.0,4.0,7.0,8.0,2.0,2.0,1.0,3.0,1.0,7.0,2.0,,3.0,5.0,2.0,7.0,,2.0,,3.0,,2.0,8.0,0.5555555555555556,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,0.21428571428571427,0.13333333333333333,,0.12,0.1,,0.25,0.3333333333333333,,,,0.2222222222222222,0.5,0.5,0.50105,0.45435714285714285,0.2,0.8,7.344444444444445,4.0,4.0,1.0,1.0,3.0,3.0,,3.0,,,,,,,,,,,,,8.0,,,,2.0,,1.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,,0.8,1.0,,,,,0.3333333333333333,1.0,,0.4444444444444444,1.0,1.0,0.75,0.3333333333333333,,,,,,0.5,1.0,,,,,0.42857142857142855,1.0,,,,,,1.0,1.0,0.2,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,3605.0,60,-7,106,114,45.0,61,14,220,,,,,,17.0,130,,,,,45.0,,,,0.4444444444444444,0.5333333333333333,,13.934426229508198,,,,,,0.3333333333333333,0.4688,,0.42452830188679247,1.0,4.0,4.0,9.0,,1.0,4.0,2.0,6.0,10.0,2.0,,1.0,1.0,1.0,3.0,2.0,2.0,5.0,7.0,3.0,10.0,,2.0,,2.0,3.0,8.0,10.0,0.4444444444444444,,0.3333333333333333,,0.3333333333333333,0.5,0.45454545454545453,0.2,0.07142857142857142,0.16666666666666666,0.1891891891891892,0.045454545454545456,,0.3333333333333333,0.1111111111111111,0.2,0.125,0.25,0.4444444444444444,0.25,0.5,0.6272,0.4472833333333333,0.23529411764705882,0.5882352941176471,6.566666666666666,1.0,3.0,,,,1.0,2.0,2.0,,,,,,9.0,,,4.0,,,6.0,6.0,,,4.0,,,,,,,,,,1.0,7.0,1.0,,,13.0,2.0,4.0,,,,,,,3.0,4.0,0.75,0.75,,,0.4444444444444444,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2222222222222222,1.0,1.0,,,,,,,,,,0.16666666666666666,,,,,0.18181818181818182,0.18181818181818182,1.0,1.0,0.25,,,1.0,1.0,2.0,1.0,0.6666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,839.0,14,-4,25,26,3.0,2,3,51,,,,,,4.0,35,,,,,3.0,,,,0.5,0.6666666666666666,,10.714285714285714,,,,,,0.5,0.43320000000000003,,0.12,,,1.0,2.0,,1.0,,,,,,,,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,4.0,,,,,1.0,2.0,,0.5,,,,,,,0.2,0.25,1.0,0.3333333333333333,0.1,,,,0.3333333333333333,1.0,,,,,0.4999,,,,8.450000000000001,,1.0,,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,2.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,0.5,,,,0.5,1.0,1.0,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,1846.0,31,3,53,53,20.0,19,9,106,,,2.0,,2.0,18.0,63,,2.0,3.0,1.0,20.0,,,,0.6153846153846154,0.6,0.15384615384615385,23.80952380952381,,,,,0.15384615384615385,0.6153846153846154,0.5060615384615385,25.5,0.37735849056603776,2.0,2.0,8.0,11.0,1.0,2.0,3.0,4.0,4.0,9.0,12.0,2.0,4.0,7.0,3.0,18.0,1.0,1.0,2.0,3.0,4.0,7.0,2.0,,,,1.0,2.0,9.0,0.7272727272727273,0.5,1.0,0.5,0.8,0.75,0.9,0.13333333333333333,0.08333333333333333,0.5,0.17647058823529413,0.16,,,,0.2857142857142857,0.5,,0.15384615384615385,1.0,1.0,,0.54915,0.16666666666666666,0.5,7.1,5.0,6.0,1.0,2.0,3.0,3.0,1.0,3.0,,,,,1.0,2.0,,,1.0,,1.0,1.0,4.0,,,,3.0,1.0,3.0,,,,,,,,4.0,,1.0,,5.0,3.0,,,,,,,,,,0.25,0.2857142857142857,,,,,,,,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.4,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,1.0,0.5,,,,,0.6,1.0,0.2,,,0.2,0.23076923076923078,,,0.3333333333333333,,,,,,,,,,,3.0,1.0,0.23076923076923078,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,126.0,2,-2,3,5,,3,2,8,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,2634.0,44,3,78,83,38.0,56,12,161,1.0,6.0,7.0,5.0,13.0,21.0,88,15.0,4.0,,,38.0,1.0,0.38461538461538464,0.36363636363636365,0.5,0.525,0.6842105263157895,22.82608695652174,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.3684210526315789,0.8421052631578947,0.53211875,29.638461538461538,0.48717948717948717,,2.0,2.0,6.0,,,3.0,1.0,1.0,13.0,2.0,,,2.0,,4.0,,,2.0,2.0,,2.0,,1.0,,1.0,4.0,7.0,13.0,0.3333333333333333,,1.0,0.5,0.9166666666666666,0.5,0.9285714285714286,0.09523809523809523,,,0.06666666666666667,,,0.2,,0.1111111111111111,,,0.10526315789473684,,,0.6045750000000001,0.5500375,0.14285714285714285,0.6190476190476191,8.016666666666667,2.0,3.0,,,1.0,1.0,,1.0,4.0,,,3.0,4.0,2.0,1.0,3.0,,3.0,5.0,2.0,2.0,,3.0,,2.0,,1.0,,,,,,,1.0,2.0,,,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,1.0,0.5,0.5,0.3333333333333333,0.6,,,,,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.05263157894736842,,,0.5714285714285714,0.5714285714285714,1.0,,,,,,,0.16666666666666666,1.0,0.6666666666666666,0.75,0.75,,,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,,,True,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,933.0,16,-12,27,31,10.0,20,6,58,,2.0,,,2.0,,38,,,,,10.0,,,,,,0.6666666666666666,8.823529411764705,0.6666666666666666,,,,,0.6666666666666666,0.48856666666666665,23.049999999999997,0.37037037037037035,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,0.495,,,21.1,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.14285714285714285,,,,,1.0,,,,,,,,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,
