EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,PtsPutbacks,LostBallSteals,BlockingFouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,StepOutOfBoundsTurnovers,BlockedLongMidRange,3SecondViolations,Corner3PctBlocked,on,DefensiveGoaltends,OffensiveGoaltends
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,489.0,8,16,16,4,7,2.0,32,1.0,1.0,1.0,1.0,2.0,2,16,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1,1.0,2,1.0,2.0,2.0,1.0,1.0,2.0,4,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,11.11111111111111,1.0,0.25,0.16666666666666666,0.5,0.5,0.5,1.0,1.0,1.0,0.3547,0.3009,0.3009,1.0,1.0,14.45,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,35390.0,590,1069,1055,310,304,130.0,2124,109.0,49.0,106.0,128.0,270.0,446,1036,8.0,17.0,38.0,49.0,78.0,201.0,122.0,5.0,12.0,118,8.0,126,17.0,32.0,104.0,9.0,,191.0,295,1.0,0.4765625,0.4765625,0.4740740740740741,0.47058823529411764,0.6282051282051282,0.5016339869281046,0.6739130434782609,0.6630434782608695,0.5889487870619946,0.74,0.7557251908396947,34.514003294892916,0.32432432432432434,0.014749262536873156,0.016666666666666666,0.007042253521126761,0.3562091503267974,0.3464052287581699,0.46226415094339623,0.4666666666666667,0.6938775510204082,0.4403264705882353,0.422971875,0.4396190217391305,0.08520179372197309,0.45067264573991034,11.08148148148148,0.2899906454630496,177.0,33.0,55.0,3.0,15.0,21.0,46.0,2.0,8.0,1.0,1.0,2.0,4.0,15.0,28.0,4.0,5.0,6.0,10.0,17.0,36.0,139.0,5.0,6.0,7.0,8.0,14.0,79.0,134.0,48.0,3.0,28.0,15.0,24.0,21.0,19.0,40.0,14.0,5.0,12.0,4.0,5.0,99.0,3.0,22.0,84.0,2.0,7.0,7.0,28.0,4.0,18.0,20.0,4.0,10.0,3.0,48.0,6.0,16.0,3.0,1.0,4.0,2.0,147.0,7.0,9.0,44.0,1.0,27.0,7.0,5.0,2.0,7.0,6.0,1.0,21.0,0.9411764705882353,0.4722222222222222,0.8333333333333334,0.5714285714285714,0.4722222222222222,0.11764705882352941,0.08888888888888889,0.2,0.11009174311926606,0.009433962264150943,0.5833333333333334,0.22105263157894736,0.1527777777777778,0.02127659574468085,0.20229007633587787,0.02247191011235955,0.018518518518518517,0.018518518518518517,0.030303030303030304,0.2523364485981308,0.20634920634920634,0.2108843537414966,0.15178571428571427,0.15625,0.014705882352941176,0.8571428571428571,0.17973856209150327,0.6,0.75,0.42424242424242425,0.42201834862385323,0.4742268041237113,0.2826086956521739,0.026143790849673203,0.25,0.25,1.0,0.0915032679738562,0.5357142857142857,0.5357142857142857,0.9333333333333333,0.13043478260869565,0.043478260869565216,1.0,1.0,0.21739130434782608,0.8,1.0,0.22826086956521738,0.7142857142857143,0.043478260869565216,0.5,0.10869565217391304,0.6,0.2973856209150327,0.5357142857142857,0.1308139534883721,0.14332247557003258,0.02702702702702703,24.466666666666665,,,,,,,,,,,,,,,,,,,True,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,36559.0,609,1095,1103,320,318,134.0,2198,112.0,2.0,10.0,93.0,199.0,223,1121,14.0,30.0,32.0,25.0,50.0,65.0,114.0,28.0,6.0,78,39.0,117,23.0,45.0,41.0,6.0,3.0,65.0,308,7.0,0.6129032258064516,0.6627906976744186,0.46733668341708545,0.4666666666666667,0.5,0.4603960396039604,0.45161290322580644,0.5,0.504524886877828,0.48484848484848486,0.5701754385964912,20.176848874598072,0.17647058823529413,0.08022922636103152,0.07910750507099391,0.09554140127388536,0.5544554455445545,0.04950495049504951,0.2,0.2,0.5,0.4768891089108912,0.5332903846153847,0.46953999999999996,0.14349775784753363,0.2914798206278027,5.739195979899499,0.2922374429223744,98.0,47.0,77.0,18.0,12.0,18.0,44.0,,2.0,,,,,,1.0,,1.0,,,,3.0,37.0,,1.0,4.0,,,15.0,72.0,,,1.0,,17.0,27.0,17.0,44.0,14.0,3.0,18.0,4.0,5.0,105.0,11.0,27.0,45.0,14.0,16.0,12.0,19.0,4.0,10.0,11.0,2.0,9.0,3.0,30.0,1.0,8.0,,1.0,2.0,1.0,43.0,5.0,,20.0,,4.0,16.0,6.0,10.0,19.0,10.0,,4.0,,,,,,0.01485148514851485,0.08542713567839195,0.06493506493506493,0.10714285714285714,,0.6333333333333333,0.11392405063291139,0.18,0.0763888888888889,0.13211009174311927,0.07692307692307693,0.0594059405940594,0.06956521739130435,0.10344827586206896,0.03389830508474576,0.11851851851851852,0.176056338028169,0.19469026548672566,0.13513513513513514,0.15217391304347827,0.5263157894736842,0.3811881188118812,0.6103896103896104,0.6527777777777778,0.6595744680851063,0.39285714285714285,0.44,0.5681818181818182,0.009900990099009901,,,,0.0049504950495049506,,,,0.5806451612903226,,,,0.03225806451612903,,,0.36,0.6666666666666666,,,,,0.39603960396039606,,0.09216589861751152,0.09345794392523364,,23.366666666666664,9.0,14.0,4.0,1.0,1.0,3.0,3.0,0.5,0.2222222222222222,,,,,,,,,,True,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,25356.0,423,788,768,375,358,103.0,1556,33.0,34.0,67.0,60.0,118.0,246,766,3.0,10.0,19.0,18.0,40.0,114.0,72.0,5.0,,22,5.0,27,15.0,31.0,38.0,1.0,1.0,102.0,360,7.0,0.6,0.6,0.5084745762711864,0.3,0.45,0.5571428571428572,0.46875,0.527027027027027,0.5985221674876847,0.5277777777777778,0.6086956521739131,24.722838137472284,,0.02262443438914027,0.015060240963855422,0.030927835051546393,0.18857142857142858,0.38285714285714284,0.5074626865671642,0.5151515151515151,0.5882352941176471,0.4784477011494252,0.4693136363636363,0.47605405405405427,0.07723577235772358,0.4634146341463415,12.602542372881357,0.47588832487309646,166.0,12.0,18.0,2.0,3.0,6.0,14.0,11.0,18.0,1.0,1.0,6.0,9.0,14.0,39.0,2.0,5.0,8.0,25.0,25.0,57.0,51.0,3.0,6.0,4.0,14.0,34.0,36.0,48.0,69.0,6.0,38.0,14.0,4.0,32.0,13.0,45.0,10.0,3.0,19.0,5.0,8.0,103.0,,10.0,12.0,2.0,18.0,13.0,9.0,3.0,7.0,11.0,3.0,2.0,2.0,20.0,2.0,6.0,1.0,,,1.0,60.0,1.0,3.0,15.0,,14.0,1.0,,1.0,1.0,1.0,,7.0,0.92,0.43859649122807015,0.5,0.4117647058823529,0.44642857142857145,0.32571428571428573,0.03389830508474576,0.1111111111111111,0.030303030303030304,0.014925373134328358,0.45,0.05217391304347826,0.08130081300813008,,0.06232294617563739,,0.028169014084507043,,,0.04225352112676056,0.056338028169014086,0.056818181818181816,0.09473684210526316,0.03571428571428571,0.024390243902439025,1.0,0.10285714285714286,0.6666666666666666,0.75,0.75,0.42424242424242425,0.4375,0.5,0.10285714285714286,0.6111111111111112,0.6111111111111112,1.0,0.22285714285714286,0.358974358974359,0.3684210526315789,0.8571428571428571,0.125,0.0625,1.0,1.0,0.3125,0.4,1.0,0.08108108108108109,0.5,0.12162162162162163,0.6666666666666666,0.33783783783783783,0.32,0.42857142857142855,0.3684210526315789,0.07936507936507936,0.11363636363636363,,24.55263157894737,,,5.0,,,,,,,1.0,1.0,0.017543859649122806,0.02564102564102564,,,,,,True,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,44665.0,744,1346,1346,425,407,167.0,2692,12.0,12.0,21.0,21.0,46.0,195,1368,1.0,2.0,26.0,3.0,8.0,42.0,8.0,6.0,7.0,84,11.0,95,19.0,36.0,31.0,1.0,1.0,36.0,410,4.0,0.19047619047619047,0.19047619047619047,0.45652173913043476,0.5,0.375,0.531055900621118,0.7647058823529411,0.2926829268292683,0.5571428571428572,0.7647058823529411,0.40384615384615385,15.078328981723237,0.1590909090909091,0.014457831325301205,0.018032786885245903,0.022099447513812154,0.07453416149068323,0.13043478260869565,0.5714285714285714,0.6,0.25,0.5116412499999999,0.5234269230769231,0.5015925,0.13333333333333333,0.2153846153846154,12.008695652173914,0.31575037147102525,135.0,6.0,13.0,,1.0,3.0,3.0,3.0,13.0,,1.0,1.0,6.0,40.0,102.0,8.0,14.0,5.0,27.0,43.0,115.0,24.0,8.0,15.0,,6.0,33.0,18.0,34.0,108.0,21.0,101.0,40.0,7.0,111.0,42.0,153.0,29.0,13.0,40.0,33.0,38.0,348.0,5.0,21.0,56.0,5.0,40.0,21.0,39.0,13.0,28.0,17.0,2.0,11.0,1.0,56.0,7.0,19.0,,1.0,1.0,,30.0,1.0,,4.0,1.0,10.0,9.0,6.0,3.0,10.0,6.0,,6.0,0.8372093023255814,0.3739130434782609,0.5333333333333333,0.18181818181818182,0.37719298245614036,0.7142857142857143,0.15217391304347827,0.15384615384615385,0.3333333333333333,0.047619047619047616,0.6964285714285714,0.1206896551724138,0.11666666666666667,0.02564102564102564,0.11956521739130435,0.00909090909090909,0.008064516129032258,0.019867549668874173,0.045454545454545456,0.11678832116788321,0.1111111111111111,0.13218390804597702,0.12408759124087591,0.09302325581395349,0.05747126436781609,0.6,0.08074534161490683,0.46153846153846156,0.5454545454545454,,0.25,0.375,0.3333333333333333,0.08074534161490683,0.23076923076923078,0.23076923076923078,1.0,0.6335403726708074,0.39215686274509803,0.39215686274509803,0.825,,0.058823529411764705,,,0.8235294117647058,0.5714285714285714,0.875,0.07317073170731707,0.3333333333333333,0.14634146341463414,0.16666666666666666,0.6585365853658537,0.18518518518518517,0.7950310559006211,0.39603960396039606,0.030303030303030304,0.08163265306122448,0.008620689655172414,25.007826086956523,,,19.0,4.0,2.0,1.0,,,,1.0,,,,1.0,,,,,True,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,7324.0,122,214,224,52,57,25.0,438,16.0,4.0,5.0,18.0,36.0,59,244,,,,2.0,6.0,9.0,2.0,2.0,,7,2.0,9,8.0,11.0,17.0,,1.0,9.0,51,1.0,0.05555555555555555,0.05555555555555555,0.5,,0.3333333333333333,0.51,,0.25,0.5363636363636364,,0.375,24.066390041493776,,0.02631578947368421,0.018518518518518517,0.027777777777777776,0.32,0.1,0.8,0.8,0.25,0.4867234693877551,,0.4857571428571429,,0.15254237288135594,6.419444444444443,0.24299065420560748,-12.0,10.0,15.0,,2.0,3.0,4.0,,1.0,,,,,5.0,13.0,,2.0,,2.0,5.0,14.0,8.0,,2.0,,,2.0,5.0,34.0,,15.0,13.0,5.0,5.0,9.0,5.0,14.0,4.0,1.0,2.0,4.0,3.0,33.0,,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,3.0,,1.0,,,,,12.0,2.0,,4.0,,3.0,,,,,,,3.0,,0.35714285714285715,,,0.35714285714285715,0.28,0.1388888888888889,0.2,0.125,,0.6666666666666666,0.056179775280898875,0.07142857142857142,,0.05982905982905983,,0.043478260869565216,,,0.03125,0.037037037037037035,0.1,0.09523809523809523,,0.045454545454545456,,0.3,0.6666666666666666,0.8333333333333334,,0.25,0.2857142857142857,,0.02,,,,0.26,0.38461538461538464,0.38461538461538464,,,,,,1.0,,,0.375,0.6666666666666666,,,0.25,,0.58,0.38461538461538464,0.07692307692307693,0.10526315789473684,,26.157142857142865,,,,1.0,1.0,,,,,,,,,,,,,,True,,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,16044.0,267,468,480,60,49,56.0,948,2.0,1.0,6.0,2.0,15.0,75,491,,1.0,5.0,,1.0,2.0,2.0,1.0,1.0,13,1.0,14,13.0,35.0,12.0,,4.0,2.0,58,3.0,0.5,0.5,0.13333333333333333,,,0.47183098591549294,0.15,,0.4934210526315789,0.22727272727272727,0.16666666666666666,16.257088846880908,0.1111111111111111,0.006535947712418301,0.004329004329004329,0.015384615384615385,0.028169014084507043,0.08450704225352113,0.16666666666666666,0.16666666666666666,1.0,0.5475314285714286,0.5296,0.490525,0.06666666666666667,0.02666666666666667,9.18,0.1282051282051282,-40.0,1.0,7.0,,,1.0,,9.0,19.0,,3.0,,2.0,12.0,37.0,1.0,6.0,,2.0,21.0,56.0,8.0,1.0,9.0,2.0,,4.0,2.0,2.0,48.0,15.0,36.0,12.0,3.0,6.0,6.0,12.0,6.0,,2.0,2.0,2.0,30.0,,4.0,8.0,,7.0,4.0,7.0,1.0,6.0,3.0,,1.0,,10.0,,,,,1.0,,10.0,,,4.0,,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,0.7619047619047619,0.375,0.1111111111111111,,0.38181818181818183,0.7887323943661971,0.2,0.2857142857142857,0.5,,0.7,0.04419889502762431,0.09523809523809523,,0.053811659192825115,,,,,0.020833333333333332,0.03333333333333333,0.0684931506849315,0.09375,0.1,,1.0,0.09859154929577464,0.14285714285714285,0.2,,,,,0.2676056338028169,0.47368421052631576,0.47368421052631576,0.5555555555555556,0.5211267605633803,0.32432432432432434,0.32432432432432434,0.9166666666666666,,0.3,,,0.6,0.16666666666666666,1.0,0.2,,0.4,,0.4,,0.8873239436619719,0.3333333333333333,0.05333333333333334,0.21052631578947367,,24.925,,,3.0,,,,,,,1.0,,,,,1.0,,,,True,,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,1862.0,31,57,58,14,31,6.0,115,,,,,,7,65,,,3.0,,,1.0,,,1.0,1,,1,5.0,8.0,2.0,,1.0,1.0,14,1.0,,,,,,1.0,1.5,,0.875,1.5,0.5,11.11111111111111,0.25,,,,,,,,,0.593,0.58605,,0.42857142857142855,0.14285714285714285,,0.24561403508771928,6.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,2.0,3.0,1.0,1.0,1.0,,,,1.0,,6.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,,1.0,1.0,1.0,2.0,,,,3.0,1.0,,,,1.0,,2.0,,,,,1.0,,,,,,,1.0,1.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,,,,24.066666666666666,,,1.0,4.0,,,,,,,,,,,,,,,True,,
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,36977.0,616,1113,1113,336,301,133.0,2226,6.0,,6.0,55.0,89.0,158,1120,18.0,29.0,48.0,11.0,16.0,34.0,82.0,41.0,6.0,106,66.0,172,33.0,68.0,74.0,12.0,3.0,34.0,324,3.0,0.7454545454545455,1.0,0.6179775280898876,0.6206896551724138,0.6875,0.6179775280898876,0.6206896551724138,0.6875,0.6422764227642277,0.631578947368421,0.7083333333333334,10.705789056304521,0.17647058823529413,0.11815561959654179,0.1301775147928994,0.08053691275167785,0.06741573033707865,0.06741573033707865,,,,0.5560460674157303,0.5927359999999999,0.6084875,0.3037974683544304,0.21518987341772153,2.741573033707865,0.3018867924528302,114.0,54.0,77.0,27.0,11.0,15.0,1.0,,,,,,,,,,,,,,,48.0,,,12.0,,,12.0,28.0,,,,,8.0,6.0,1.0,7.0,,1.0,3.0,1.0,2.0,15.0,25.0,28.0,72.0,4.0,12.0,6.0,1.0,,,12.0,,1.0,2.0,13.0,2.0,1.0,1.0,9.0,7.0,2.0,72.0,5.0,,35.0,,4.0,17.0,6.0,9.0,17.0,12.0,,3.0,,,,,,,0.0898876404494382,0.09090909090909091,0.16666666666666666,,0.07692307692307693,0.18556701030927836,0.1917808219178082,0.15625,0.18726591760299627,0.18478260869565216,0.11320754716981132,0.184,0.05714285714285714,0.17094017094017094,0.18253968253968253,0.2,0.22123893805309736,0.09090909090909091,0.15384615384615385,0.7058823529411765,0.8651685393258427,0.7012987012987013,0.7714285714285715,0.7407407407407407,0.16666666666666666,0.2,1.0,,,,,,,,,0.9310344827586207,,,,,,,0.9375,0.7333333333333333,,,,,0.8651685393258427,,0.29411764705882354,0.29411764705882354,,,18.0,28.0,6.0,2.0,3.0,,,0.6666666666666666,0.2222222222222222,,,,,,,2.0,2.0,,True,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,6149.0,102,177,182,68,79,27.0,359,4.0,,,6.0,13.0,20,202,2.0,6.0,7.0,1.0,3.0,2.0,8.0,14.0,1.0,16,16.0,32,8.0,14.0,13.0,,,2.0,68,5.0,0.6666666666666666,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.43478260869565216,0.3888888888888889,0.16666666666666666,13.461538461538462,0.16666666666666666,0.2857142857142857,0.21052631578947367,0.2608695652173913,0.3076923076923077,,,,,0.5256384615384615,0.52015,0.4053333333333333,0.35,0.1,3.038461538461539,0.384180790960452,15.0,5.0,9.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,8.0,,,3.0,,,,4.0,,,,,1.0,,2.0,2.0,2.0,,,,,6.0,2.0,9.0,6.0,1.0,1.0,1.0,2.0,1.0,,3.0,,2.0,2.0,5.0,3.0,,,1.0,,1.0,22.0,2.0,,12.0,,,4.0,3.0,1.0,4.0,2.0,,,,,,,,,0.07692307692307693,,0.25,,0.4,0.08955223880597014,0.36,0.07407407407407407,0.16304347826086957,0.38461538461538464,0.23076923076923078,0.09090909090909091,,0.1111111111111111,0.09090909090909091,0.07407407407407407,0.2777777777777778,0.5714285714285714,0.2,0.5,0.6923076923076923,0.5555555555555556,0.5555555555555556,0.6,0.25,0.3333333333333333,1.0,,,,,,,,,0.6666666666666666,,,,,,,0.3333333333333333,,,,,,0.6923076923076923,,0.5217391304347826,0.5217391304347826,,,2.0,4.0,,,,,,0.5,,,,,,,,,,,True,,
