EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,FTDefRebounds,Blocked2s,BlockedLongMidRange,Blocks,DefFTReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,PenaltyAtRimAccuracy,LongMidRangePctBlocked,OffCorner3ReboundPct,PtsPutbacks,BlockingFouls,Charge Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,OffAtRimReboundPct,BlocksRecoveredPct,BlockedAtRim,DefensiveGoaltends,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,3SecondViolations,on,Charge Fouls Drawn,HeaveAttempts
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,13353.0,223,-34.0,399,400,110,134.0,40.0,799,4.0,10.0,1.0,1.0,12.0,19.0,11.0,21.0,2.0,4.0,1.0,2.0,1.0,3.0,6.0,12.0,1.0,2.0,3.0,6.0,27.0,50.0,8.0,16.0,32.0,110.0,458,2.0,2.0,2.0,4.0,2.0,12.0,10.0,14.0,4.0,9.0,18.0,50.0,2.0,52.0,15.0,9.0,12.0,6.0,4.0,51.0,12.0,63.0,8.0,4.0,23.0,15.0,13.0,138.0,1.0,2.0,8.0,25.0,33.0,3.0,36.0,1.0,10.0,4.0,6.0,14.0,3.0,10.0,7.0,2.0,4.0,1.0,21.0,2.0,6.0,3.0,11.0,1.0,31.0,1.0,2.0,3.0,41.0,3.0,8.0,2.0,8.0,47.0,108,4.0,6.0,0.037037037037037035,0.037037037037037035,0.625,0.5,0.5,0.4444444444444444,0.5,0.54,1.0,0.7142857142857143,0.5909090909090909,0.8333333333333334,0.6956521739130435,0.6369047619047619,0.8571428571428571,0.7205882352941176,0.24242424242424243,0.08,0.3,0.05263157894736842,23.648648648648646,0.6666666666666666,0.18382352941176472,0.014705882352941176,0.21052631578947367,0.02631578947368421,0.1896551724137931,0.017241379310344827,0.023809523809523808,0.0196078431372549,0.03571428571428571,0.14634146341463414,0.22448979591836735,0.17391304347826086,0.23333333333333334,0.125,0.04,0.15151515151515152,0.4,0.5714285714285714,0.2878787878787879,0.631578947368421,0.6666666666666666,0.08333333333333333,0.3181818181818182,0.5238095238095238,0.5238095238095238,0.06060606060606061,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,0.5,0.16666666666666666,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.13043478260869565,0.3333333333333333,0.2608695652173913,0.5,0.3939393939393939,0.5,0.45344621212121206,0.5082875,0.4418586956521739,0.13157894736842105,0.13793103448275862,0.1111111111111111,0.10909090909090909,0.45454545454545453,10.988,25.2125,0.2756892230576441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,4211.0,70,-5.0,121,122,46,40.0,9.0,243,1.0,3.0,,1.0,3.0,5.0,3.0,10.0,,,,,,,,1.0,,,,1.0,7.0,18.0,,1.0,7.0,21.0,132,1.0,3.0,,,,2.0,2.0,6.0,,1.0,4.0,8.0,8.0,6.0,,,1.0,,2.0,8.0,,8.0,,,3.0,1.0,4.0,16.0,,1.0,4.0,3.0,9.0,1.0,10.0,,1.0,,1.0,1.0,,1.0,1.0,,,,2.0,,1.0,,4.0,1.0,5.0,,,,9.0,1.0,2.0,,2.0,8.0,44,2.0,2.0,0.5714285714285714,0.5714285714285714,,,,,,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.2857142857142857,0.43478260869565216,0.3333333333333333,0.3888888888888889,0.05263157894736842,0.1111111111111111,0.3333333333333333,0.2,19.083969465648853,0.5,0.06521739130434782,0.02564102564102564,0.23529411764705882,,0.1111111111111111,0.019230769230769232,,0.05263157894736842,,,0.09090909090909091,0.08695652173913043,0.25,0.2,,0.15789473684210525,0.3333333333333333,0.5,0.2631578947368421,0.6,0.75,0.6666666666666666,0.5263157894736842,0.3,0.3,,,,,0.05263157894736842,,,,0.3333333333333333,,,,,,,,,,0.14285714285714285,,0.21052631578947367,,0.4110921052631579,0.4295,0.39617857142857144,0.09523809523809523,0.1,,0.09523809523809523,0.38095238095238093,12.31111111111111,25.8,0.38016528925619836,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,8582.0,143,-31.0,255,260,41,77.0,25.0,515,3.0,5.0,,,4.0,9.0,4.0,17.0,2.0,6.0,,,,1.0,5.0,17.0,,1.0,1.0,2.0,11.0,31.0,7.0,23.0,2.0,45.0,288,1.0,3.0,,1.0,,2.0,1.0,4.0,1.0,3.0,,5.0,20.0,2.0,21.0,,17.0,5.0,4.0,3.0,1.0,4.0,,1.0,,1.0,2.0,9.0,,,1.0,4.0,5.0,,5.0,,4.0,1.0,3.0,1.0,,1.0,3.0,1.0,,,4.0,,,3.0,10.0,2.0,4.0,,2.0,,2.0,,1.0,,,5.0,41,2.0,,0.9090909090909091,0.9090909090909091,1.0,0.30434782608695654,,0.3333333333333333,0.30434782608695654,0.3548387096774194,0.3333333333333333,0.25,0.39814814814814814,0.25,0.35714285714285715,0.4090909090909091,0.25,0.35714285714285715,0.42592592592592593,0.12903225806451613,0.2,0.3333333333333333,20.70175438596491,0.25,0.042105263157894736,,0.058823529411764705,,0.044642857142857144,,,,,,0.08571428571428572,0.027777777777777776,0.07142857142857142,,,0.09259259259259259,0.6,0.75,0.16666666666666666,0.4444444444444444,0.6666666666666666,0.75,0.3148148148148148,0.23529411764705882,0.23529411764705882,0.1111111111111111,0.3333333333333333,0.4,1.0,0.3148148148148148,0.29411764705882354,0.3125,1.0,,,,,,0.25,,,0.14285714285714285,,0.2857142857142857,0.5,0.5185185185185185,0.29411764705882354,0.4768324074074074,0.42183333333333334,0.5161,0.01818181818181818,0.03125,,0.044444444444444446,0.1111111111111111,13.232258064516127,25.260869565217387,0.1607843137254902,2.0,,,,,,1.0,1.0,0.2857142857142857,1.0,2.0,1.0,0.08695652173913043,0.16666666666666666,0.058823529411764705,0.5,,,,,,,,,,,,,,,,,,,,True,,
2584,1610612740,Willie Green,Willie Green,2584,NOH,2739.0,46,-7.0,82,78,34,42.0,7.0,160,2.0,3.0,,,4.0,7.0,1.0,4.0,1.0,3.0,,1.0,,2.0,,4.0,,2.0,,1.0,7.0,14.0,1.0,7.0,3.0,20.0,99,,,,3.0,,,1.0,3.0,,3.0,1.0,3.0,10.0,4.0,3.0,,4.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,4.0,7.0,,2.0,,,,4.0,,1.0,,1.0,3.0,34,,1.0,0.7142857142857143,0.7142857142857143,1.0,0.14285714285714285,,,0.14285714285714285,0.5,,0.3333333333333333,0.40476190476190477,,0.16666666666666666,0.43478260869565216,,0.21428571428571427,0.3333333333333333,0.07142857142857142,,,25.0,,,,,0.08333333333333333,,0.030303030303030304,,,,,,,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5,0.19047619047619047,0.25,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.19047619047619047,,,,,,0.3333333333333333,,,0.6666666666666666,,,0.3333333333333333,,0.16666666666666666,,0.47619047619047616,,0.46161904761904765,0.53725,0.45110000000000006,0.045454545454545456,0.06666666666666667,,,0.15,9.657142857142857,24.699999999999996,0.4146341463414634,,,,,,,1.0,1.0,,,,1.0,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,True,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,14458.0,241,-39.0,428,429,115,142.0,42.0,857,16.0,29.0,3.0,5.0,4.0,16.0,8.0,19.0,4.0,7.0,,,2.0,3.0,3.0,14.0,,,1.0,4.0,28.0,64.0,7.0,21.0,16.0,93.0,487,3.0,6.0,,,5.0,11.0,6.0,15.0,3.0,7.0,7.0,28.0,28.0,28.0,21.0,,14.0,3.0,4.0,16.0,4.0,20.0,2.0,2.0,8.0,5.0,3.0,44.0,2.0,5.0,7.0,23.0,32.0,7.0,39.0,3.0,8.0,6.0,2.0,3.0,,2.0,4.0,,1.0,1.0,7.0,1.0,2.0,5.0,16.0,,15.0,1.0,1.0,1.0,22.0,,10.0,,3.0,28.0,113,4.0,1.0,0.5,0.56,1.0,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.4375,0.5,0.4,0.45294117647058824,0.5,0.4772727272727273,0.4946808510638298,0.6875,0.56,0.24705882352941178,0.0625,0.06896551724137931,0.125,20.964360587002098,0.42857142857142855,0.1513157894736842,0.034013605442176874,0.17073170731707318,0.046511627906976744,0.15544041450777202,0.03684210526315789,0.046511627906976744,0.017241379310344827,0.03225806451612903,0.09302325581395349,0.15384615384615385,0.19298245614035087,0.1935483870967742,0.1,0.06666666666666667,0.3411764705882353,0.5517241379310345,0.5925925925925926,0.18823529411764706,0.25,0.2857142857142857,0.25,0.2235294117647059,0.42105263157894735,0.42105263157894735,0.08235294117647059,0.5714285714285714,0.5714285714285714,1.0,0.16470588235294117,0.21428571428571427,0.21428571428571427,1.0,0.8333333333333334,0.6,,,,,,,0.13636363636363635,0.6666666666666666,0.18181818181818182,0.25,0.5882352941176471,0.21428571428571427,0.4587705882352941,0.47228333333333333,0.4066181818181818,0.10989010989010989,0.14285714285714285,,0.11827956989247312,0.3010752688172043,8.3109375,25.033333333333335,0.26869158878504673,8.0,2.0,2.0,,3.0,0.15384615384615385,0.5,0.625,0.36363636363636365,4.0,,,,,,0.5,,0.08333333333333333,6.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.043478260869565216,0.3333333333333333,,,,,,,True,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,10056.0,168,-40.0,295,296,67,79.0,29.0,591,8.0,12.0,3.0,4.0,9.0,14.0,,2.0,,,,,,,,,,,,,17.0,28.0,,,3.0,37.0,333,3.0,4.0,,,,6.0,4.0,7.0,,,,8.0,30.0,4.0,,,,,5.0,,,,,,,,,,3.0,10.0,1.0,11.0,14.0,13.0,27.0,,6.0,4.0,2.0,4.0,1.0,2.0,6.0,2.0,2.0,2.0,10.0,,2.0,14.0,25.0,1.0,8.0,1.0,1.0,,9.0,,5.0,,,8.0,67,3.0,,0.8823529411764706,0.9375,,,,,,0.6071428571428571,0.75,0.5714285714285714,0.6071428571428571,0.75,0.5714285714285714,0.578125,0.75,0.5714285714285714,,0.17857142857142858,0.25,0.14285714285714285,12.80487804878049,0.4,0.10784313725490197,0.09259259259259259,0.03225806451612903,0.10714285714285714,0.09022556390977443,0.09558823529411764,0.11764705882352941,0.075,0.09090909090909091,0.041666666666666664,0.10810810810810811,0.14634146341463414,0.04,,,0.42857142857142855,0.6666666666666666,0.8888888888888888,0.5,0.6428571428571429,0.75,1.0,0.07142857142857142,,,,,,,,,,,1.0,0.75,,,,,,,,,,,0.42857142857142855,,0.45771071428571425,0.56645,0.3773714285714286,0.15625,0.15625,,0.16216216216216217,0.21621621621621623,6.007142857142857,,0.2271186440677966,1.0,2.0,5.0,,5.0,0.2857142857142857,0.75,,0.14285714285714285,1.0,,3.0,,,,1.0,,0.16666666666666666,2.0,1.0,,1.0,,,2.0,3.0,,0.08823529411764706,0.6,3.0,1.0,0.3333333333333333,,,,True,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,2041.0,34,5.0,64,60,27,42.0,6.0,124,,,,,,1.0,6.0,10.0,,,,,,,,,,,,,6.0,11.0,,,,12.0,76,,,,,,,2.0,4.0,,,,4.0,12.0,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,1.0,3.0,5.0,1.0,6.0,,1.0,1.0,,,,,,,,,,,,4.0,6.0,,2.0,2.0,,,,,,,,4.0,25,,,1.0,1.0,,,,,,0.5454545454545454,,0.5,0.5454545454545454,,0.5,0.5454545454545454,,0.5,,0.09090909090909091,,,15.277777777777779,,0.17647058823529413,,0.1111111111111111,,0.15384615384615385,,,,,,0.5,0.2222222222222222,0.14285714285714285,,,,,,0.09090909090909091,,,,0.9090909090909091,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,0.4079363636363636,,0.39019999999999994,,,,,0.3333333333333333,16.436363636363637,,0.421875,,1.0,,,,0.3333333333333333,,1.0,,,,,,,,,0.1,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,True,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,11638.0,194,-47.0,342,342,86,83.0,33.0,684,19.0,34.0,2.0,6.0,6.0,14.0,5.0,15.0,,,,,,,,,,,,,30.0,63.0,,,31.0,91.0,385,2.0,7.0,,,4.0,8.0,4.0,5.0,,,16.0,24.0,50.0,10.0,,,,,10.0,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,3.0,7.0,5.0,11.0,16.0,10.0,26.0,,4.0,2.0,2.0,5.0,,1.0,7.0,2.0,4.0,,12.0,3.0,5.0,13.0,24.0,4.0,28.0,1.0,3.0,,34.0,,15.0,,4.0,24.0,84,1.0,4.0,0.8333333333333334,0.8620689655172413,,,,,,0.47619047619047616,0.2857142857142857,0.8,0.47619047619047616,0.2857142857142857,0.8,0.5833333333333334,0.4444444444444444,0.9230769230769231,,0.15873015873015872,0.23529411764705882,0.14285714285714285,23.80952380952381,0.4166666666666667,0.0859375,0.058823529411764705,0.16666666666666666,0.08571428571428572,0.10126582278481013,0.06493506493506493,0.05555555555555555,0.022727272727272728,0.08,0.10810810810810811,0.1,0.04878048780487805,0.17391304347826086,0.14285714285714285,,0.5396825396825397,0.5588235294117647,0.7307692307692307,0.2222222222222222,0.42857142857142855,0.5,0.8333333333333334,0.23809523809523808,0.3333333333333333,0.3333333333333333,,,,,,,,,0.8571428571428571,0.3333333333333333,,,,,,,,,,,0.5396825396825397,,0.4515412698412698,0.49615,0.5038,0.20270270270270271,0.20270270270270271,,0.08791208791208792,0.26373626373626374,7.117460317460317,,0.25146198830409355,3.0,,3.0,,3.0,,0.7894736842105263,1.0,0.6,3.0,,,,,,1.0,,0.1,2.0,,1.0,4.0,,,2.0,1.0,,0.10256410256410256,0.3333333333333333,1.0,,0.5,,,,True,,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,1207.0,20,1.0,34,36,9,20.0,6.0,70,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,,,1.0,5.0,43,1.0,1.0,,,,2.0,,,,,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,2.0,,2.0,2.0,2.0,4.0,,2.0,1.0,1.0,,,,,,,,,,,2.0,4.0,,1.0,,,,2.0,,1.0,,,1.0,9,1.0,,0.5,0.5,,,,,,1.0,1.0,,1.0,1.0,,0.8333333333333334,1.0,0.5,,,,,7.317073170731708,,0.16666666666666666,0.18181818181818182,,,0.125,0.125,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.45120000000000005,0.3938,,0.3333333333333333,0.3333333333333333,,0.4,0.2,6.550000000000001,,0.2647058823529412,,,3.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,3.0,,0.3333333333333333,1.0,3.0,,,,,,True,,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,3659.0,61,,109,112,33,51.0,10.0,221,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,6.0,8.0,,,2.0,14.0,125,1.0,1.0,,,,2.0,1.0,2.0,,,1.0,3.0,12.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,2.0,8.0,11.0,1.0,12.0,1.0,1.0,1.0,,,,,3.0,,,,3.0,,,7.0,9.0,2.0,4.0,,,,7.0,,3.0,,1.0,3.0,33,,1.0,1.0,1.0,,,,,,0.75,1.0,0.5,0.75,1.0,0.5,0.6363636363636364,0.5,0.5,,,,,11.382113821138212,,0.18604651162790697,0.02702702702702703,0.2857142857142857,,0.2,0.02127659574468085,,,,0.23076923076923078,0.18181818181818182,0.15789473684210525,,0.6666666666666666,0.5,0.625,0.8,0.8,0.25,0.5,0.5,1.0,0.125,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,0.625,,0.47451250000000006,0.4727,0.476,0.3,0.3,,0.14285714285714285,0.21428571428571427,5.075000000000001,,0.30275229357798167,2.0,1.0,,,,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,0.5,,,,,,1.0,,,,,,0.09090909090909091,,,1.0,1.0,,,1.0,True,,
