EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFtPoints,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Fg2aBlocked,ShortMidRangeAssists,FTDefRebounds,SelfOReb,BadPassSteals,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,SelfORebPct,AtRimPctAssisted,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,ShortMidRangePctBlocked,PenaltyCorner3Frequency,on,SecondChanceCorner3FGA,Charge Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,Clear Path Fouls,BlockingFoulsDrawn,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,HeaveMakes,DefensiveGoaltends,3SecondViolations
101122,1610612754,Danny Granger,Danny Granger,101122,IND,2797.0,47,-33,89,87,20,8,12,176,2.0,3.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,2.0,3.0,5.0,1.0,1.0,6.0,11,4.0,7.0,5.0,29,107,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,6.0,2.0,10.0,12.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,1.0,5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,6.0,1.0,1.0,3.0,6.0,20,0.16666666666666666,0.2,1.0,0.5714285714285714,0.5714285714285714,0.5454545454545454,0.6666666666666666,1.0,0.6666666666666666,0.5,0.6666666666666666,0.725,0.5,0.75,0.3888888888888889,22.77227722772277,0.6666666666666666,0.0625,0.02702702702702703,0.15384615384615385,0.08888888888888889,0.020833333333333332,0.1,0.16666666666666666,0.1,0.18181818181818182,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5,0.5,0.25,0.1111111111111111,0.5,0.5,1.0,0.2777777777777778,0.6,0.6,1.0,0.25,1.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0.5555555555555556,0.6,0.48066666666666663,0.45425000000000004,0.39411666666666667,0.15,0.23076923076923078,0.13793103448275862,0.20689655172413793,13.490909090909092,24.32857142857143,0.2247191011235955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2964.0,49,9,85,84,14,7,12,169,1.0,1.0,,,,,,1.0,,,,,,,2.0,4,,,3.0,7,86,,1.0,,2.0,,,,,,2.0,2.0,,,,,1.0,1.0,2.0,,,5.0,4.0,1.0,8.0,9.0,7.0,16,1.0,1.0,2.0,,2.0,1.0,,3.0,,4.0,6.0,4.0,,4.0,,,2.0,,14,0.5,0.5,,,,0.5,,,0.5,,,0.5833333333333334,0.5,,,9.183673469387756,0.6666666666666666,0.21621621621621623,0.13333333333333333,0.125,0.2,0.13953488372093023,0.14285714285714285,,0.3333333333333333,0.125,0.25,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,0.25,,0.466675,0.3864,,0.3333333333333333,0.3333333333333333,0.2857142857142857,,8.275,,0.16470588235294117,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,0.2,0.15384615384615385,0.14285714285714285,0.125,0.1111111111111111,0.25,0.25,0.25,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,3016.0,50,7,92,88,20,16,14,180,4.0,11.0,2.0,3.0,1.0,2.0,1.0,4.0,,,,1.0,,,5.0,17,,1.0,5.0,15,87,2.0,4.0,,4.0,1.0,3.0,,,2.0,4.0,6.0,,4.0,1.0,,2.0,1.0,3.0,,1.0,7.0,4.0,,4.0,5.0,5.0,10,2.0,1.0,1.0,,1.0,1.0,,2.0,,5.0,9.0,5.0,,7.0,1.0,,4.0,2.0,20,0.4,0.6666666666666666,,,,0.29411764705882354,0.5,0.3333333333333333,0.2777777777777778,0.5,0.3333333333333333,0.35714285714285715,0.5,0.3333333333333333,0.05555555555555555,21.296296296296294,0.5,0.14285714285714285,0.11764705882352941,,0.1111111111111111,0.1,0.3333333333333333,0.3333333333333333,0.07142857142857142,,0.6111111111111112,0.36363636363636365,0.5,0.2222222222222222,0.25,0.25,1.0,,,,,0.05555555555555555,,,,0.75,0.6666666666666666,,0.6666666666666666,0.5,,0.6666666666666666,,0.4701388888888889,0.5146666666666667,0.39133333333333337,0.19047619047619047,0.2,0.26666666666666666,0.13333333333333333,6.694117647058825,26.7,0.21739130434782608,,2.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,0.0625,,0.058823529411764705,0.08333333333333333,,,,0.1111111111111111,,,,3.0,1.0,1.0,3.0,1.0,1.0,0.17647058823529413,0.2727272727272727,0.5,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,2101.0,35,-5,62,64,9,6,10,126,2.0,3.0,1.0,1.0,,,1.0,5.0,1.0,1.0,1.0,1.0,,,3.0,8,2.0,2.0,1.0,13,74,1.0,2.0,,2.0,,,,1.0,1.0,4.0,2.0,6.0,,1.0,1.0,2.0,1.0,3.0,1.0,,7.0,,1.0,3.0,4.0,,4,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,,,1.0,1.0,9,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.375,0.5,,0.6,0.5,,0.5909090909090909,0.5,0.5,0.2,16.0,1.0,0.13636363636363635,,0.1111111111111111,0.12903225806451613,,,0.125,0.25,0.125,0.3,0.6666666666666666,0.6666666666666666,0.5,0.2,0.2,,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.5,1.0,,,,,0.5,1.0,0.44742999999999994,0.44925000000000004,,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.07692307692307693,14.175,24.65,0.14516129032258066,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201985,1610612754,AJ Price,AJ Price,201985,IND,4798.0,80,-15,149,148,32,18,20,297,2.0,3.0,1.0,1.0,,,3.0,11.0,,1.0,7.0,15.0,1.0,2.0,6.0,19,7.0,16.0,9.0,42,161,1.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,8.0,2.0,10.0,6.0,2.0,14.0,7.0,2.0,4.0,6.0,3.0,1.0,16.0,1.0,1.0,4.0,5.0,2.0,7,3.0,2.0,5.0,,3.0,2.0,2.0,7.0,4.0,1.0,5.0,10.0,1.0,10.0,,,3.0,8.0,32,0.16666666666666666,0.2,0.2857142857142857,0.4375,0.4666666666666667,0.3157894736842105,0.5,0.3333333333333333,0.4714285714285714,0.8333333333333334,0.5,0.5384615384615384,0.8333333333333334,0.6666666666666666,0.45714285714285713,26.900584795321638,0.7142857142857143,0.07017543859649122,0.01818181818181818,0.06666666666666667,0.06944444444444445,0.02631578947368421,0.06666666666666667,0.06666666666666667,0.13043478260869565,,0.08571428571428572,0.6666666666666666,0.6666666666666666,0.3142857142857143,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.02857142857142857,,,,0.42857142857142855,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,,,0.4,0.5428571428571428,0.5,0.4551161764705882,0.5047833333333333,0.39416249999999997,0.1282051282051282,0.13636363636363635,0.11904761904761904,0.19047619047619047,13.25263157894737,27.449999999999996,0.21476510067114093,1.0,5.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,0.047619047619047616,,,0.0625,,,,0.14285714285714285,0.2,0.2,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,0.11764705882352941,,,,,,,,True,,,,,,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,1281.0,21,-19,43,45,15,8,4,88,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1,,2.0,1.0,3,49,,,,,1.0,1.0,1.0,,2.0,,2.0,,,1.0,,,,,,,,,1.0,1.0,3.0,,3,,,2.0,,,2.0,2.0,4.0,1.0,2.0,3.0,2.0,,2.0,,,1.0,2.0,15,,,,,,1.0,,1.0,0.3333333333333333,,0.5,0.375,,0.5,0.6666666666666666,17.391304347826086,0.5,0.05555555555555555,,0.25,0.09090909090909091,,,,0.2,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.5,0.6666666666666666,,0.5364166666666667,,0.49029999999999996,0.25,0.5,,0.6666666666666666,14.6,24.9,0.3488372093023256,,,,,,,,1.0,,1.0,,2.0,2.0,,,2.0,1.0,,,,,,,,0.5,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,2612.0,44,18,81,80,14,9,10,161,,1.0,,,,,3.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,6,2.0,7.0,4.0,16,80,,,1.0,3.0,,,1.0,2.0,2.0,4.0,2.0,6.0,,6.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,1.0,4.0,5.0,,5,1.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,4.0,1.0,5.0,,,,2.0,14,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,0.5,,,0.46153846153846156,1.5,,0.5333333333333333,1.5,0.5,0.5384615384615384,17.204301075268816,1.0,0.13333333333333333,,0.2,0.14285714285714285,,,0.1111111111111111,0.125,0.2,0.07692307692307693,,,0.38461538461538464,0.6,0.6,0.6666666666666666,0.07692307692307693,1.0,1.0,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,,,1.0,,,1.0,0.6153846153846154,0.16666666666666666,0.48521538461538455,,0.4089,0.07142857142857142,,0.1875,0.125,15.516666666666667,25.057142857142857,0.1728395061728395,,,,,1.0,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,0.125,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,1241.0,21,1,37,35,7,6,5,72,2.0,2.0,,,1.0,1.0,,1.0,,2.0,,,,,3.0,7,,2.0,3.0,9,36,,,,,1.0,1.0,2.0,1.0,3.0,2.0,4.0,,,,,,1.0,1.0,1.0,,3.0,1.0,,,,1.0,1,,,,,,1.0,,1.0,,1.0,4.0,2.0,,3.0,1.0,,2.0,3.0,7,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,,1.0,0.3333333333333333,,0.3333333333333333,0.45,,0.5,0.2222222222222222,26.19047619047619,,,0.08333333333333333,,,0.05263157894736842,,,,,0.2222222222222222,1.0,1.0,0.1111111111111111,,,,0.2222222222222222,,,,,,,,,,,0.3333333333333333,1.0,,0.4444444444444444,,0.4910611111111111,,0.5358833333333334,0.2,0.25,,0.3333333333333333,6.557142857142857,23.6,0.1891891891891892,1.0,4.0,,,,,,,,1.0,,,,,,,,,,0.2,,,,,,0.4444444444444444,0.25,0.3333333333333333,,1.0,,,,,,0.14285714285714285,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.25,0.6666666666666666,True,,,,,,,,,,,,
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,2097.0,35,-25,71,72,19,8,7,143,1.0,3.0,,1.0,,,,5.0,,,,,,,1.0,9,,,5.0,7,87,,2.0,,,,1.0,,2.0,2.0,,2.0,,,,,,,,,,,1.0,,4.0,4.0,3.0,7,,,1.0,,,1.0,1.0,2.0,1.0,2.0,4.0,7.0,,6.0,,,3.0,2.0,19,,,,,,0.1111111111111111,,,0.1111111111111111,,,0.2916666666666667,,0.5,,17.94871794871795,0.5,0.13793103448275862,0.043478260869565216,,0.11428571428571428,0.0967741935483871,,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,0.5,0.5555555555555556,,,,,,,,,,,,0.5,,,,,,0.3333333333333333,,0.4720444444444444,0.5012,0.5012,0.25,0.25,,0.2857142857142857,11.666666666666666,,0.2676056338028169,,1.0,,,,2.0,,,,,2.0,,,,,,,,0.25,0.2,,0.14285714285714285,1.0,0.21428571428571427,,0.1111111111111111,,,,1.0,,,,,,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,1083.0,18,-13,36,37,10,4,6,73,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,1.0,5,,,3.0,5,38,1.0,1.0,,2.0,,,,2.0,2.0,,2.0,,2.0,,,,,,,,,1.0,,2.0,2.0,1.0,3,1.0,1.0,,,,1.0,,1.0,1.0,3.0,4.0,3.0,,6.0,,,2.0,2.0,10,,,,,,0.2,1.0,,0.2,1.0,,0.3125,1.0,0.5,,20.930232558139537,,0.125,0.05263157894736842,,0.09523809523809523,0.045454545454545456,,0.3333333333333333,0.3333333333333333,,0.6,0.3333333333333333,0.5,0.2,,,,,,,,,,,,1.0,1.0,,,,,0.6,,0.48458000000000007,0.6066,,0.2857142857142857,0.2857142857142857,0.4,0.4,5.28,,0.2777777777777778,,1.0,,,,,,,,1.0,,3.0,3.0,,,3.0,1.0,,,,0.1111111111111111,,,,0.3333333333333333,0.2,,,,1.0,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,
