EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallSteals,Loose Ball Fouls,Offensive Fouls Drawn,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Charge Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,PenaltyFg3Pct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,BlockingFoulsDrawn,LongMidRangePctBlocked,Corner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,on,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,Clear Path Fouls,Technical Free Throw Trips
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,19184.0,320.0,-30,565.0,569.0,82.0,73.0,78.0,1134.0,35.0,54.0,15.0,22.0,6.0,6.0,18.0,43.0,4.0,8.0,57.0,105.0,30.0,144.0,620,19.0,32.0,7.0,45.0,8.0,9.0,6.0,22.0,66.0,48.0,24.0,6.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,18.0,6.0,29.0,1.0,17.0,36.0,7.0,60.0,36.0,96.0,5.0,5.0,5.0,3.0,1.0,2.0,17.0,1.0,6.0,20.0,4.0,6.0,16.0,1.0,33.0,1.0,7.0,36.0,1.0,36.0,4.0,19.0,1.0,14.0,7.0,1.0,6.0,14.0,9.0,1.0,1.0,22.0,82.0,1.0,1.0,0.5789473684210527,0.7333333333333333,0.5428571428571428,0.59375,0.8888888888888888,0.5428571428571428,0.59375,0.8888888888888888,0.5950413223140496,0.6428571428571429,0.9166666666666666,0.05714285714285714,0.037037037037037035,0.09302325581395349,21.396054628224583,0.15,0.5384615384615384,0.06666666666666667,0.1956521739130435,0.13488372093023257,0.2236842105263158,0.08695652173913043,0.20384615384615384,0.12323943661971831,0.25806451612903225,0.10526315789473684,0.06493506493506493,0.0625,0.14285714285714285,0.16981132075471697,0.2545454545454545,0.17105263157894737,0.23636363636363636,0.19047619047619047,0.11904761904761904,0.6428571428571429,0.5142857142857142,0.6481481481481481,0.6730769230769231,0.4857142857142857,0.4095238095238095,0.4186046511627907,0.46153846153846156,0.7222222222222222,0.0761904761904762,0.5,0.5,0.75,0.6875,0.6818181818181818,0.2,0.6666666666666666,1.0,0.5142857142857142,0.47257333333333323,0.5191448275862068,0.45665555555555554,0.15833333333333333,0.15833333333333333,0.3125,0.1527777777777778,5.116190476190478,0.14513274336283186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,8501.0,142.0,-19,246.0,248.0,42.0,51.0,40.0,494.0,10.0,20.0,1.0,5.0,2.0,2.0,6.0,14.0,1.0,6.0,17.0,40.0,9.0,46.0,274,2.0,8.0,,7.0,3.0,4.0,,6.0,18.0,16.0,2.0,2.0,13.0,,13.0,,,5.0,7.0,1.0,26.0,1.0,6.0,,5.0,19.0,1.0,25.0,7.0,32.0,2.0,2.0,,4.0,,4.0,3.0,,,7.0,1.0,2.0,6.0,,15.0,,2.0,13.0,,12.0,2.0,7.0,,2.0,2.0,,,2.0,1.0,,1.0,6.0,42.0,1.0,,0.5294117647058824,0.5625,0.425,0.25,0.75,0.37,0.3888888888888889,0.42857142857142855,0.41818181818181815,0.3888888888888889,0.42857142857142855,0.05,0.1,,20.875420875420875,0.5714285714285714,0.1,,0.2375,0.0625,0.14285714285714285,0.02857142857142857,0.20869565217391303,0.05343511450381679,0.03571428571428571,0.10344827586206896,0.05128205128205128,0.041666666666666664,,0.2857142857142857,0.17391304347826086,0.25,0.12,0.2,0.06896551724137931,0.5,0.4,0.5,0.5555555555555556,0.5,0.28,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.12,0.16666666666666666,0.16666666666666666,,0.5555555555555556,0.2,,0.2857142857142857,1.0,0.6,0.46019299999999996,0.49378571428571433,0.4619142857142857,0.12727272727272726,0.15555555555555556,0.15217391304347827,0.13043478260869565,6.482500000000002,0.17073170731707318,1.0,10.0,1.0,1.0,3.0,1.0,10.0,1.0,1.0,3.0,3.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,0.1,1.0,0.1,0.2,0.2,0.1,0.1,1.0,0.1111111111111111,1.0,1.0,0.42857142857142855,0.1,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,11580.0,193.0,-10,351.0,350.0,55.0,36.0,43.0,701.0,14.0,19.0,4.0,6.0,3.0,4.0,4.0,8.0,3.0,11.0,21.0,38.0,6.0,66.0,373,4.0,7.0,1.0,12.0,4.0,6.0,1.0,15.0,20.0,22.0,8.0,1.0,10.0,3.0,13.0,2.0,1.0,4.0,3.0,3.0,29.0,2.0,8.0,,2.0,10.0,,12.0,10.0,22.0,2.0,5.0,2.0,4.0,,2.0,2.0,2.0,,6.0,,2.0,,,9.0,,,11.0,,11.0,3.0,7.0,,3.0,1.0,,2.0,6.0,3.0,,2.0,15.0,55.0,2.0,,0.47619047619047616,0.5882352941176471,0.5526315789473685,0.5714285714285714,0.6666666666666666,0.5454545454545454,0.6875,0.7,0.559322033898305,0.75,0.75,0.02631578947368421,,0.125,16.290726817042607,0.6666666666666666,,,0.08196721311475409,0.05970149253731343,0.044444444444444446,0.05555555555555555,0.0718562874251497,0.058823529411764705,0.05555555555555555,0.04,0.08333333333333333,0.08,,0.07692307692307693,0.1111111111111111,0.06382978723404255,0.058823529411764705,,0.07407407407407407,0.5,0.34545454545454546,0.7368421052631579,0.7368421052631579,0.42857142857142855,0.14545454545454545,0.5,0.5714285714285714,0.75,0.2,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.75,0.6666666666666666,,0.4,0.75,0.6545454545454545,0.50207,0.47236666666666666,0.573275,0.11864406779661017,0.16666666666666666,0.18181818181818182,0.22727272727272727,8.578947368421053,0.15669515669515668,6.0,11.0,1.0,1.0,3.0,6.0,17.0,1.0,1.0,4.0,18.0,11.0,6.0,3.0,2.0,1.0,,1.0,0.35294117647058826,1.0,0.35294117647058826,0.3090909090909091,0.2,0.5454545454545454,0.5454545454545454,1.0,0.125,1.0,1.0,0.3,0.5454545454545454,24.78235294117647,6.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.5,0.10909090909090909,0.1,0.6666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,5545.0,92.0,-21,156.0,156.0,20.0,12.0,29.0,312.0,8.0,9.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,7.0,11.0,18.0,2.0,27.0,185,1.0,2.0,2.0,4.0,2.0,2.0,,4.0,10.0,12.0,2.0,2.0,5.0,1.0,6.0,1.0,,3.0,2.0,,13.0,,2.0,,2.0,3.0,,5.0,2.0,7.0,,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,6.0,,,1.0,1.0,5.0,,1.0,6.0,,5.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,,,4.0,20.0,,,0.45454545454545453,0.5,0.6111111111111112,0.5,1.0,0.4032258064516129,0.5,0.4,0.4090909090909091,0.6666666666666666,0.4,0.1111111111111111,0.1111111111111111,,20.418848167539267,0.6666666666666666,,,0.06666666666666667,0.034482758620689655,0.1,,0.07692307692307693,0.023529411764705882,,,0.09090909090909091,,,,,0.13636363636363635,0.07142857142857142,0.16666666666666666,,1.0,0.2903225806451613,0.8888888888888888,1.0,0.375,0.06451612903225806,0.5,0.5,,0.22580645161290322,0.2857142857142857,0.3333333333333333,1.0,0.5,1.0,,0.4,1.0,0.7096774193548387,0.4876783333333333,0.4243,0.5567,0.09090909090909091,0.15,0.14814814814814814,0.14814814814814814,9.18888888888889,0.1282051282051282,1.0,9.0,,,2.0,1.0,13.0,,,3.0,3.0,9.0,1.0,,,,,1.0,0.07692307692307693,,0.07692307692307693,0.41935483870967744,0.2903225806451613,0.1111111111111111,0.1111111111111111,1.0,,,,0.4,0.1111111111111111,25.861538461538466,4.0,1.0,,,,,,,,0.12903225806451613,0.2,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,13996.0,233.0,-20,422.0,422.0,69.0,67.0,53.0,844.0,8.0,13.0,,1.0,1.0,1.0,1.0,4.0,7.0,20.0,16.0,37.0,11.0,64.0,462,,2.0,,,3.0,6.0,6.0,12.0,20.0,12.0,,2.0,27.0,4.0,31.0,4.0,,15.0,5.0,7.0,66.0,,,,3.0,12.0,,15.0,,15.0,,11.0,11.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,3.0,,15.0,,,13.0,1.0,14.0,,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,,,12.0,69.0,4.0,2.0,0.625,0.625,0.43243243243243246,,0.5,0.5096153846153846,,0.375,0.5423728813559322,,0.5,0.05405405405405406,0.07692307692307693,0.25,12.783505154639176,0.6666666666666666,,,0.08955223880597014,,0.05555555555555555,,0.0797872340425532,,,,,,,0.075,0.06818181818181818,0.12,0.05,0.07142857142857142,,1.0,0.25,0.6153846153846154,0.6666666666666666,0.375,0.07692307692307693,0.25,0.3333333333333333,1.0,0.38461538461538464,0.35,0.35,0.8571428571428571,0.3333333333333333,,,0.125,1.0,0.5384615384615384,0.47407019230769226,0.47409999999999997,0.39895625,0.07142857142857142,0.0975609756097561,,0.1875,12.275675675675675,0.16350710900473933,5.0,12.0,,,2.0,7.0,15.0,,1.0,2.0,18.0,12.0,5.0,,,3.0,,0.8571428571428571,0.4666666666666667,,0.4666666666666667,0.28846153846153844,0.23076923076923078,0.4166666666666667,0.4166666666666667,0.8,,,,0.25,0.4166666666666667,25.206666666666663,3.0,,,,,,,,,0.057692307692307696,,,1.0,,2.0,1.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,True,,,,,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,5167.0,86.0,-3,143.0,145.0,13.0,7.0,26.0,288.0,,1.0,,,,,,1.0,1.0,3.0,1.0,5.0,,14.0,155,,1.0,,,,,,6.0,,2.0,,,10.0,2.0,12.0,1.0,1.0,2.0,5.0,3.0,26.0,,1.0,,3.0,4.0,,7.0,1.0,8.0,,2.0,,3.0,1.0,3.0,1.0,,,4.0,,,2.0,2.0,5.0,,,1.0,,,,,,,,,,,,,,6.0,13.0,1.0,,,,0.2,,,0.4666666666666667,,1.5,0.4666666666666667,,1.5,,,,10.795454545454545,0.75,,,0.08,0.019230769230769232,0.13043478260869565,,0.0958904109589041,0.0125,0.05555555555555555,,,,,0.07142857142857142,,0.125,0.0625,0.2857142857142857,,,0.06666666666666667,,,,0.06666666666666667,,,,0.2,0.3333333333333333,0.3333333333333333,,,,,,,0.7333333333333333,0.50976,0.5028,0.5178,,,,0.42857142857142855,14.280000000000001,0.09090909090909091,2.0,5.0,,,1.0,4.0,10.0,,1.0,2.0,9.0,5.0,2.0,2.0,,1.0,,0.75,0.4,,0.4,0.6666666666666666,0.3333333333333333,0.4,0.4,0.5,,,,0.5,0.4,23.72,5.0,1.0,1.0,2.0,,,,,1.0,0.3333333333333333,0.5,1.0,,,2.0,1.0,3.0,0.4,0.4,1.0,0.5,1.0,1.0,,,,,,,,True,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,14570.0,243.0,-24,435.0,439.0,68.0,65.0,51.0,874.0,11.0,19.0,1.0,1.0,,1.0,21.0,37.0,17.0,39.0,49.0,95.0,18.0,134.0,476,2.0,4.0,2.0,9.0,3.0,12.0,5.0,11.0,38.0,60.0,,3.0,17.0,6.0,23.0,5.0,1.0,6.0,6.0,5.0,52.0,,2.0,,7.0,17.0,,24.0,2.0,26.0,,12.0,8.0,14.0,2.0,9.0,6.0,5.0,1.0,20.0,2.0,2.0,8.0,2.0,15.0,,,24.0,1.0,22.0,2.0,9.0,3.0,2.0,1.0,,1.0,2.0,1.0,,,11.0,68.0,1.0,3.0,0.3877551020408163,0.3877551020408163,0.5157894736842106,0.5,0.25,0.47540983606557374,0.4375,0.16666666666666666,0.5075757575757576,0.5,0.2619047619047619,0.031578947368421054,0.05263157894736842,0.05405405405405406,30.64516129032258,0.7,,,0.11888111888111888,0.012269938650306749,0.11864406779661017,,0.1188118811881188,0.009523809523809525,0.02127659574468085,,0.017543859649122806,,,0.08888888888888889,0.11627906976744186,0.14545454545454545,0.11363636363636363,0.13333333333333333,,0.5,0.1557377049180328,0.5789473684210527,0.6111111111111112,0.36363636363636365,0.30327868852459017,0.5675675675675675,0.6,0.2857142857142857,0.319672131147541,0.4358974358974359,0.4358974358974359,0.5294117647058824,0.125,1.0,1.0,0.05555555555555555,,0.3770491803278688,0.4398959016393442,0.45820714285714287,0.38905833333333334,0.06976744186046512,0.08823529411764706,0.06716417910447761,0.08208955223880597,11.574736842105265,0.15632183908045977,6.0,24.0,1.0,3.0,6.0,6.0,27.0,1.0,4.0,6.0,9.0,24.0,6.0,4.0,1.0,1.0,,0.5,0.2222222222222222,0.25,0.2222222222222222,0.22131147540983606,0.19672131147540983,0.25,0.2608695652173913,0.5,0.375,0.3333333333333333,,0.3333333333333333,0.25,25.329629629629633,3.0,,,,,,,,,0.02459016393442623,,,3.0,,,1.0,9.0,,,,0.125,,,2.0,1.0,1.0,0.07407407407407407,0.3333333333333333,0.041666666666666664,,True,,,,,,
201234,1610612747,Trey Johnson,Trey Johnson,201234,LAL,348.0,6.0,-5,9.0,10.0,,,1.0,19.0,,,,,,,,,1.0,2.0,1.0,2.0,1.0,3.0,11,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,30.0,,1.0,,,,0.5,0.5,0.25,0.16666666666666666,,,,1.0,,,,,0.5,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,0.4143,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2440,1610612747,Matt Barnes,Matt Barnes,2440,LAL,4749.0,79.0,-9,134.0,137.0,15.0,13.0,26.0,271.0,7.0,10.0,2.0,4.0,1.0,2.0,,1.0,,4.0,7.0,15.0,4.0,18.0,148,2.0,4.0,1.0,5.0,1.0,2.0,1.0,3.0,10.0,4.0,4.0,1.0,3.0,1.0,4.0,,1.0,2.0,1.0,,9.0,3.0,3.0,,3.0,9.0,,12.0,6.0,18.0,,2.0,,2.0,,1.0,3.0,1.0,,5.0,,1.0,9.0,1.0,16.0,1.0,1.0,8.0,,7.0,1.0,3.0,1.0,2.0,1.0,,1.0,2.0,2.0,,,3.0,15.0,,1.0,0.7142857142857143,1.0,0.4666666666666667,0.5,0.5,0.35,0.5,0.3333333333333333,0.391304347826087,0.5,0.375,0.06666666666666667,0.1,,16.867469879518072,0.4,,,0.1956521739130435,0.058823529411764705,0.16666666666666666,0.125,0.1875,0.08,0.058823529411764705,0.13333333333333333,,0.1111111111111111,0.16666666666666666,0.3,0.23076923076923078,0.13043478260869565,0.16666666666666666,0.16666666666666666,,1.0,0.5,0.7,0.7777777777777778,0.7142857142857143,0.05,,,,0.2,,,,1.0,0.5,,0.6666666666666666,0.5,0.75,0.531995,0.51535,0.6029333333333334,0.13636363636363635,0.17647058823529413,0.2777777777777778,0.16666666666666666,6.886666666666668,0.11194029850746269,,2.0,,,,,5.0,,,1.0,,2.0,,2.0,,1.0,,,,,,0.25,0.1,,,,,,,,,23.32,3.0,1.0,,,,,,,,0.15,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,12274.0,205.0,-8,364.0,369.0,46.0,41.0,43.0,733.0,10.0,20.0,3.0,9.0,3.0,5.0,12.0,29.0,6.0,19.0,28.0,68.0,15.0,74.0,395,3.0,10.0,3.0,9.0,4.0,8.0,1.0,9.0,34.0,22.0,4.0,4.0,18.0,2.0,20.0,2.0,,11.0,1.0,6.0,42.0,2.0,12.0,2.0,8.0,16.0,1.0,25.0,16.0,41.0,2.0,2.0,,7.0,1.0,1.0,3.0,6.0,2.0,10.0,1.0,,7.0,,19.0,,,22.0,1.0,20.0,,8.0,2.0,11.0,7.0,,4.0,12.0,10.0,,,9.0,46.0,2.0,1.0,0.6071428571428571,0.6538461538461539,0.4117647058823529,0.3,0.5,0.42142857142857143,0.3,0.5,0.4625,0.375,0.5,0.058823529411764705,0.1,0.06896551724137931,21.634615384615383,0.7,0.16666666666666666,0.25,0.14035087719298245,0.08633093525179857,0.16666666666666666,0.05405405405405406,0.14814814814814814,0.07954545454545454,0.10256410256410256,0.10909090909090909,0.044444444444444446,0.07692307692307693,,0.15151515151515152,0.05555555555555555,0.2,0.21212121212121213,0.06666666666666667,0.05405405405405406,0.8333333333333334,0.2857142857142857,0.5,0.5555555555555556,0.7,0.4142857142857143,0.41379310344827586,0.4444444444444444,0.3333333333333333,0.2714285714285714,0.3157894736842105,0.3157894736842105,1.0,0.9,0.3333333333333333,0.3333333333333333,0.625,0.6,0.3142857142857143,0.43483857142857146,0.5228111111111111,0.505525,0.10256410256410256,0.10526315789473684,0.12162162162162163,0.12162162162162163,8.866176470588234,0.12637362637362637,,,,,,1.0,2.0,,,,3.0,,,2.0,6.0,3.0,,1.0,0.5,,0.5,0.02857142857142857,,,,,,,,,,22.75,2.0,,,,3.0,1.0,,,,0.02857142857142857,,,,,1.0,,,0.5,0.5,1.0,,,,,,,,,,1.0,True,,,,,,
