EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,DefensiveGoaltends,Corner3PctBlocked,HeaveMakes
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,5248.0,87,-23.0,149,164,57,75,20,313,5.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,8.0,12.0,1.0,2.0,6.0,25,172,1.0,1.0,2.0,2.0,4.0,1.0,6.0,10.0,12.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,9,2.0,11,4.0,1.0,3.0,2.0,5.0,8.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,54,1.0,0.75,0.8571428571428571,1.0,0.5,0.5,0.6666666666666666,1.0,0.5,0.6785714285714286,1.0,0.4,0.7352941176470589,1.0,0.625,0.14285714285714285,0.16666666666666666,1.0,9.289617486338797,0.08450704225352113,0.02857142857142857,0.25,0.10843373493975904,0.023529411764705882,0.07407407407407407,0.041666666666666664,0.0625,0.12903225806451613,0.2727272727272727,0.5,0.35714285714285715,1.0,1.0,0.8,0.14285714285714285,0.35714285714285715,0.6,0.6,0.6666666666666666,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.2,0.5,1.0,0.4671535714285714,0.5753,0.49330999999999997,0.13333333333333333,0.15384615384615385,0.08,0.4,9.658333333333333,24.55,0.3825503355704698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,31772.0,530,58.0,956,960,175,247,144,1916,37.0,91.0,17.0,48.0,6.0,11.0,28.0,2.0,5.0,,,,,51.0,124.0,,,37.0,139,987,18.0,54.0,50.0,7.0,14.0,,11.0,25.0,60.0,42.0,,30.0,,,13.0,32.0,40.0,20.0,88.0,55.0,20.0,67.0,95,68.0,163,16.0,6.0,10.0,30.0,63.0,42.0,2.0,3.0,51.0,4.0,24.0,4.0,33.0,21.0,1.0,33.0,15.0,25.0,172,5.0,0.5882352941176471,0.8333333333333334,,,,0.4112903225806452,0.3333333333333333,0.5,0.4112903225806452,0.3333333333333333,0.5,0.46959459459459457,0.3968253968253968,0.5952380952380952,,0.10483870967741936,0.10714285714285714,14.574187884108866,0.17819148936170212,0.14627659574468085,0.2597402597402597,0.19205298013245034,0.13359528487229863,0.11504424778761062,0.12931034482758622,0.2235294117647059,0.18857142857142858,0.24561403508771928,0.45454545454545453,0.7338709677419355,0.4065934065934066,0.4567901234567901,0.5405405405405406,0.22580645161290322,0.04032258064516129,0.4,0.4,0.5,,,,,,0.8888888888888888,0.3541666666666667,0.7857142857142857,0.5454545454545454,,0.7338709677419355,,0.5172620967741935,0.5473063829787235,0.49425,0.16666666666666666,0.16666666666666666,0.3597122302158273,0.17985611510791366,3.420967741935484,,0.18305439330543932,12.0,14.0,8.0,6.0,2.0,4.0,8.0,13.0,8.0,10.0,12.0,1.0,5.0,7.0,1.0,7.0,19.0,1.0,4.0,2.0,1.0,7.0,2.0,4.0,4.0,11.0,1.0,4.0,2.0,0.10989010989010989,0.631578947368421,0.32,0.09774436090225563,0.14201183431952663,0.19148936170212766,0.10112359550561797,0.09090909090909091,0.3,0.16666666666666666,0.42857142857142855,0.48,0.75,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,2166.0,36,-10.0,63,66,11,13,12,129,,,,,,,2.0,2.0,4.0,1.0,,,2.0,2.0,6.0,,3.0,2.0,6,68,,1.0,,,,,2.0,2.0,,4.0,,,2.0,,1.0,4.0,8.0,1.0,20.0,,1.0,4.0,5,,5,1.0,,1.0,2.0,3.0,4.0,1.0,,2.0,,1.0,,,,,,,2.0,11,,,,,,,0.3333333333333333,,,0.2222222222222222,,,0.3,,1.0,0.3333333333333333,0.16666666666666666,0.5,16.455696202531644,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,0.25,0.25,,,,,,0.2222222222222222,0.4444444444444444,0.5,0.5,,0.1111111111111111,0.2222222222222222,,,,,,,,,0.3333333333333333,,0.47036666666666677,,,0.1,0.14285714285714285,,0.3333333333333333,14.166666666666666,24.233333333333334,0.1746031746031746,,,4.0,3.0,1.0,,3.0,,,,2.0,,1.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,30093.0,502,62.0,908,909,164,234,135,1817,56.0,101.0,5.0,8.0,9.0,17.0,53.0,24.0,61.0,3.0,,19.0,67.0,99.0,215.0,19.0,70.0,77.0,332,935,11.0,19.0,38.0,13.0,32.0,12.0,19.0,48.0,42.0,156.0,30.0,10.0,65.0,19.0,24.0,70.0,98.0,33.0,224.0,9.0,6.0,34.0,40,18.0,58,16.0,10.0,6.0,12.0,23.0,56.0,,3.0,91.0,10.0,46.0,3.0,8.0,6.0,1.0,8.0,5.0,46.0,161,,0.21212121212121213,0.22340425531914893,0.5263157894736842,0.2714285714285714,0.27941176470588236,0.4604651162790698,0.5789473684210527,0.40625,0.4473684210526316,0.5166666666666667,0.32954545454545453,0.5092592592592593,0.5588235294117647,0.4444444444444444,0.24561403508771928,0.11162790697674418,0.16981132075471697,33.76623376623377,0.0947075208913649,0.02564102564102564,0.08333333333333333,0.09280742459396751,0.037815126050420166,0.019801980198019802,0.06306306306306306,0.060240963855421686,0.13333333333333333,0.11320754716981132,0.625,0.3543859649122807,0.5544554455445545,0.6436781609195402,0.23214285714285715,0.18596491228070175,0.21403508771929824,0.39344262295081966,0.4,0.25,0.010526315789473684,0.23508771929824562,0.2835820895522388,0.2878787878787879,0.5263157894736842,0.26666666666666666,0.625,0.38636363636363635,0.5294117647058824,,0.6,0.2923076923076923,0.4899906028368795,0.4815973684210526,0.444609756097561,0.14330218068535824,0.18326693227091634,0.1144578313253012,0.14457831325301204,8.134883720930231,26.258571428571425,0.18061674008810572,19.0,7.0,28.0,19.0,9.0,15.0,22.0,9.0,,6.0,27.0,4.0,21.0,13.0,2.0,6.0,40.0,4.0,7.0,,1.0,,3.0,,,1.0,,,1.0,0.13861386138613863,0.675,,0.072,0.03067484662576687,0.022988505747126436,0.08333333333333333,0.04878048780487805,,0.043795620437956206,0.3584905660377358,0.4318181818181818,0.10526315789473684,0.2,2.0,3.0,9.0,1.0,12.0,3.0,11.0,1.0,27.0,2.0,1.0,1.0,2.0,3.0,0.2727272727272727,0.08333333333333333,0.014285714285714285,0.01639344262295082,0.014925373134328358,0.06666666666666667,0.3,0.3333333333333333,1.0,0.2727272727272727,0.08333333333333333,,,,,,,,,,,,True,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,5580.0,93,16.0,160,175,41,58,20,335,7.0,10.0,3.0,5.0,2.0,3.0,3.0,5.0,11.0,,,,1.0,12.0,24.0,,1.0,6.0,30,162,4.0,7.0,9.0,2.0,4.0,1.0,2.0,6.0,18.0,6.0,,6.0,,,1.0,2.0,3.0,2.0,7.0,9.0,2.0,5.0,9,9.0,18,2.0,2.0,,7.0,8.0,6.0,,,9.0,1.0,5.0,,6.0,5.0,,6.0,4.0,6.0,38,,0.75,1.0,,,,0.5,0.5714285714285714,0.5,0.48,0.5714285714285714,0.4,0.5172413793103449,0.5625,0.5,0.04,0.041666666666666664,,18.324607329842934,0.07042253521126761,0.14754098360655737,0.125,0.08045977011494253,0.10714285714285714,0.11538461538461539,0.13636363636363635,,0.06896551724137931,0.07692307692307693,0.6666666666666666,0.4,0.7,0.7,0.5714285714285714,0.12,0.44,0.45454545454545453,0.5,1.0,,0.04,,,,0.7142857142857143,0.6,0.6,0.6666666666666666,,0.44,,0.4557541666666667,0.5226142857142857,0.42219999999999996,0.1724137931034483,0.17857142857142858,0.3,0.2,10.104166666666666,59.5,0.25625,,1.0,1.0,1.0,,,,,2.0,,3.0,,3.0,3.0,1.0,,6.0,1.0,1.0,,,,1.0,,,1.0,,,,,0.5,0.5,,0.21052631578947367,0.125,,,0.3333333333333333,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.09090909090909091,,,,,,0.2,,,,,,,,,,,,,True,,,,,,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,10771.0,180,33.0,341,324,93,149,50,665,,3.0,,,,3.0,,10.0,25.0,9.0,3.0,11.0,25.0,10.0,28.0,14.0,34.0,6.0,68,362,,2.0,3.0,2.0,6.0,12.0,5.0,30.0,16.0,4.0,42.0,,25.0,11.0,,8.0,11.0,5.0,25.0,,2.0,6.0,9,1.0,10,7.0,3.0,4.0,15.0,24.0,6.0,,,6.0,,1.0,1.0,3.0,3.0,,3.0,2.0,30.0,93,2.0,0.8,0.8,1.0,0.4117647058823529,0.4117647058823529,0.35714285714285715,,0.3333333333333333,0.5,0.375,0.6944444444444444,0.515625,0.375,0.725,0.5483870967741935,,,18.159203980099505,0.05454545454545454,,0.08695652173913043,0.06015037593984962,0.005952380952380952,,0.02857142857142857,0.08,0.06,0.10526315789473684,0.6666666666666666,0.04838709677419355,,,,,0.4032258064516129,0.4,0.4,0.8,0.14516129032258066,0.4032258064516129,0.44,0.44,1.0,,,0.16666666666666666,,0.16666666666666666,0.5967741935483871,0.44,0.47165887096774195,0.45788333333333325,0.4709777777777777,0.015873015873015872,0.034482758620689655,0.04411764705882353,0.4411764705882353,16.814285714285713,25.011764705882353,0.2727272727272727,,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,6.0,1.0,5.0,3.0,1.0,1.0,9.0,,2.0,,,2.0,,1.0,,,,,1.0,,0.6666666666666666,0.1,0.022727272727272728,,,0.034482758620689655,,,,,,,,,1.0,2.0,6.0,9.0,1.0,2.0,7.0,,,,,1.0,2.0,0.5,0.5833333333333334,,,,,0.5,0.5,1.0,0.5,0.6666666666666666,3.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,True,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,30081.0,501,71.0,906,911,164,228,136,1817,30.0,50.0,9.0,14.0,2.0,3.0,29.0,18.0,43.0,19.0,2.0,10.0,30.0,58.0,122.0,18.0,49.0,33.0,203,931,10.0,16.0,30.0,7.0,18.0,12.0,12.0,41.0,76.0,40.0,51.0,12.0,30.0,10.0,11.0,18.0,29.0,10.0,69.0,14.0,7.0,50.0,62,20.0,82,15.0,10.0,5.0,13.0,28.0,42.0,4.0,,38.0,4.0,17.0,4.0,8.0,5.0,,8.0,6.0,41.0,161,3.0,0.6551724137931034,0.7307692307692307,0.9444444444444444,0.3673469387755102,0.3673469387755102,0.47540983606557374,0.625,0.3888888888888889,0.49707602339181284,0.5652173913043478,0.48333333333333334,0.5398936170212766,0.6,0.5694444444444444,0.28654970760233917,0.09016393442622951,0.06896551724137931,19.105312208760484,0.1400560224089636,0.039886039886039885,0.0945945945945946,0.13225058004640372,0.042105263157894736,0.02,0.11009174311926606,0.14634146341463414,0.1566265060240964,0.09259259259259259,0.75,0.29239766081871343,0.6,0.7142857142857143,0.6333333333333333,0.1695906432748538,0.25146198830409355,0.4186046511627907,0.42857142857142855,0.7777777777777778,0.1111111111111111,0.17543859649122806,0.3333333333333333,0.3333333333333333,0.9,0.6086956521739131,0.6428571428571429,0.1,0.6666666666666666,0.06666666666666667,0.5789473684210527,0.3333333333333333,0.4793371345029241,0.521135,0.4347333333333333,0.09239130434782608,0.1259259259259259,0.1477832512315271,0.2019704433497537,9.48360655737705,24.781632653061227,0.18101545253863136,10.0,4.0,11.0,7.0,4.0,2.0,6.0,6.0,5.0,4.0,9.0,3.0,7.0,8.0,,2.0,17.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,,,4.0,0.16,0.5294117647058824,0.22727272727272727,0.04838709677419355,0.06097560975609756,0.022988505747126436,0.03488372093023256,0.07894736842105263,0.1,0.04878048780487805,0.3448275862068966,0.37037037037037035,0.5,0.1111111111111111,2.0,2.0,5.0,4.0,10.0,2.0,7.0,5.0,3.0,,,,,,0.2857142857142857,0.4166666666666667,,0.023255813953488372,,0.08695652173913043,0.21739130434782608,0.4,1.0,0.3333333333333333,0.4,8.0,1.0,0.42105263157894735,0.42105263157894735,1.0,0.5,,,,,,True,,,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,25342.0,422,42.0,768,758,117,170,117,1526,30.0,71.0,6.0,21.0,7.0,11.0,34.0,15.0,36.0,1.0,1.0,,,60.0,141.0,,1.0,37.0,157,790,7.0,24.0,20.0,8.0,18.0,1.0,4.0,20.0,90.0,30.0,,10.0,,,17.0,15.0,24.0,9.0,57.0,24.0,17.0,67.0,91,30.0,121,8.0,6.0,2.0,18.0,45.0,32.0,,,45.0,5.0,24.0,1.0,6.0,6.0,,6.0,5.0,20.0,117,3.0,0.75,0.8181818181818182,,,,0.425531914893617,0.2916666666666667,0.4444444444444444,0.4225352112676056,0.2916666666666667,0.42105263157894735,0.4845679012345679,0.37037037037037035,0.45454545454545453,0.007042253521126761,0.12056737588652482,0.058823529411764705,20.52689352360044,0.22259136212624583,0.07894736842105263,0.288135593220339,0.23333333333333334,0.07073170731707316,0.023529411764705882,0.1956521739130435,0.2153846153846154,0.24305555555555555,0.2619047619047619,0.8333333333333334,0.5,0.4225352112676056,0.5357142857142857,0.7333333333333333,0.23943661971830985,0.2535211267605634,0.4166666666666667,0.4166666666666667,0.8666666666666667,0.007042253521126761,,,,,0.875,0.2857142857142857,0.5789473684210527,0.6363636363636364,0.05263157894736842,0.5070422535211268,,0.46318169014084504,0.5235045454545454,0.42878947368421055,0.14906832298136646,0.15,0.12738853503184713,0.12738853503184713,7.409929078014184,23.4,0.15234375,15.0,6.0,9.0,6.0,3.0,1.0,5.0,5.0,7.0,3.0,13.0,2.0,5.0,12.0,,8.0,25.0,1.0,1.0,,3.0,8.0,5.0,,,,1.0,6.0,1.0,0.2112676056338028,0.52,0.3888888888888889,0.04716981132075472,0.12413793103448276,0.05405405405405406,0.046875,0.047619047619047616,0.35294117647058826,0.046153846153846156,0.4411764705882353,0.46875,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.07142857142857142,,,,True,,,,,,,
2586,1610612741,Keith Bogans,Keith Bogans,2586,CHI,16957.0,283,41.0,501,506,36,42,79,1007,3.0,6.0,,1.0,,,,,3.0,31.0,5.0,15.0,27.0,3.0,9.0,25.0,58.0,,81,493,,1.0,9.0,,,9.0,,9.0,6.0,,75.0,,27.0,15.0,1.0,10.0,12.0,4.0,26.0,1.0,2.0,13.0,15,4.0,19,9.0,3.0,6.0,10.0,24.0,11.0,6.0,,2.0,,,1.0,3.0,3.0,,3.0,1.0,9.0,36,1.0,1.0,1.0,1.0,0.43103448275862066,0.43103448275862066,0.3333333333333333,,,0.6044776119402985,0.5625,0.5,0.5955882352941176,0.5625,0.45,0.8656716417910447,0.1111111111111111,,12.458471760797343,0.06280193236714976,0.004975124378109453,0.045454545454545456,0.05976095617529881,0.014184397163120567,0.017857142857142856,0.047619047619047616,0.09302325581395349,0.0594059405940594,0.03333333333333333,0.3333333333333333,0.08955223880597014,0.5,0.6,1.0,,0.04477611940298507,,,,0.4626865671641791,0.40298507462686567,0.5555555555555556,0.5555555555555556,1.0,0.125,,,,0.5555555555555556,0.9552238805970149,0.5555555555555556,0.5822723880597014,0.5545125,0.5819,,,0.1111111111111111,0.1111111111111111,7.522222222222222,24.21206896551724,0.0718562874251497,,,2.0,2.0,,3.0,3.0,3.0,,1.0,5.0,,3.0,2.0,1.0,2.0,7.0,3.0,,1.0,1.0,,,1.0,1.0,,,,1.0,0.16666666666666666,0.7142857142857143,,0.037037037037037035,,,0.05660377358490566,,0.07142857142857142,0.02631578947368421,,,,,4.0,2.0,3.0,2.0,4.0,3.0,7.0,3.0,,,,,,,0.42857142857142855,0.3333333333333333,,,,0.5,0.375,0.6666666666666666,1.0,0.4444444444444444,0.5,10.0,1.0,0.3225806451612903,0.3225806451612903,1.0,0.2,,,1.0,0.25,1.0,True,,,,,,,
703,1610612741,Kurt Thomas,Kurt Thomas,703,CHI,850.0,14,,28,27,17,19,7,55,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,3.0,,,,4,35,1.0,1.0,2.0,1.0,2.0,,,2.0,2.0,2.0,,2.0,,,,1.0,2.0,1.0,5.0,3.0,,1.0,1,3.0,4,1.0,1.0,,,,,,,,,,,,,,,,2.0,17,,0.5,1.0,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,,,,8.108108108108109,0.25,0.2727272727272727,,0.16666666666666666,0.2,0.5,,,0.5,,,0.6666666666666666,1.0,1.0,0.5,,0.3333333333333333,,,,,,,,,1.0,1.0,0.5,1.0,,0.6666666666666666,,0.4612333333333334,0.4164,0.42069999999999996,,,0.5,0.5,7.5,,0.6071428571428571,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
