EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Corner3FGA,FG3A,FG3APct,Corner3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGM,ShortMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyTurnovers,BlockedShortMidRange,LongMidRangeAssists,Steals,BadPassSteals,DefShortMidRangeReboundPct,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,OffArc3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,HeaveAttempts,Technical Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangePctBlocked,PenaltyCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends
200796,1610612763,Leon Powe,Leon Powe,200796,MEM,843.0,14,-9.0,28,28,14.0,25.0,5.0,56,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,8.0,3.0,7.0,41,1.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,14.0,2.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.35,0.5,0.5,0.25,0.6666666666666666,29.41176470588235,0.15384615384615385,0.4,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.375,0.3333333333333333,1.0,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.375,0.48935000000000006,0.7248,0.5233333333333333,0.2857142857142857,0.7142857142857143,9.525,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,93.0,2,-5.0,2,3,,3.0,,5,,,,,,,,1.0,,1.0,,,5,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,50.0,,,1.0,,,,,,,,,,1.0,,,,,,,,0.3754,,,,,17.6,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,245.0,4,-9.0,6,6,,3.0,1.0,12,,1.0,,,,,,1.0,,2.0,,,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.49635,,,,,9.5,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,691.0,12,-5.0,24,25,14.0,25.0,4.0,49,,,,,,2.0,,,,2.0,,,32,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,14.0,,,,,,,,,,,,,7.142857142857142,,0.2,0.09090909090909091,,,,0.25,,,,,1.0,,,,,,,,,0.4022,,0.4022,,,6.6,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,843.0,14,-9.0,28,28,14.0,25.0,5.0,56,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,12.0,41,1.0,,5.0,2.0,2.0,2.0,9.0,,,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,9.0,14.0,,,,1.0,1.0,1.0,1.1666666666666667,1.0,1.25,1.125,,,26.470588235294116,0.07692307692307693,0.2,0.16666666666666666,0.06666666666666667,,0.16666666666666666,,0.2,1.0,1.0,,0.2,,,,,0.5,0.3333333333333333,1.0,0.8,0.5164899999999999,0.66015,0.5140166666666667,0.4166666666666667,0.75,4.5,0.5,1.0,0.14285714285714285,,,3.0,0.6,,24.566666666666666,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,290.0,5,-3.0,9,8,4.0,5.0,3.0,17,,,,,,1.0,,,1.0,1.0,,5.0,17,,,,,,,3.0,,,,,,,,1.0,,,3.0,4.0,,,,1.0,,1.25,1.5,1.25,,1.5,,,15.384615384615383,,,,,,,,,,,,0.5,,,,,,,,0.5,0.47655000000000003,,0.6108,,0.6,10.1,0.4444444444444444,,,,,1.0,0.5,,24.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,0.5,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,152.0,3,-4.0,4,3,,,1.0,7,,,,,,,,,,,,,9,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,598.0,10,,22,22,14.0,22.0,4.0,44,2.0,2.0,1.0,2.0,2.0,1.0,,,2.0,3.0,,4.0,27,1.0,,2.0,2.0,3.0,,4.0,2.0,,1.0,1.0,2.0,1.0,3.0,,,,4.0,14.0,,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,15.384615384615383,0.1,0.2,0.2,0.09090909090909091,,0.16666666666666666,0.25,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5928333333333334,0.7426,0.5928333333333334,0.5,1.0,2.4,0.6363636363636364,1.0,0.2,,,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202397,1610612763,Ish Smith,Ish Smith,202397,MEM,460.0,8,-1.0,17,17,10.0,17.0,2.0,34,,,,,,3.0,,,2.0,3.0,,4.0,19,,,,,1.0,,,,,,,2.0,,2.0,,,,,10.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,15.789473684210526,,,0.25,,,,,,,,,1.0,,,,,,,,,0.37566666666666665,,0.3919,,,8.833333333333334,0.5882352941176471,2.0,0.4,1.0,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,2.0,,2.0,,1.0,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,30410.0,507,-2.0,944,945,259.0,289.0,138.0,1889,24.0,54.0,4.0,8.0,14.0,35.0,23.0,57.0,60.0,146.0,44.0,197.0,1002,8.0,3.0,18.0,20.0,38.0,19.0,68.0,22.0,19.0,5.0,14.0,43.0,7.0,50.0,48.0,53.0,6.0,61.0,248.0,2.0,0.18333333333333332,0.1864406779661017,0.410958904109589,0.5263157894736842,0.4180327868852459,0.5104166666666666,0.47129186602870815,0.5294117647058824,0.5862068965517241,0.13013698630136986,0.25925925925925924,21.707538601271573,0.01282051282051282,0.11570247933884298,0.09722222222222222,0.01293103448275862,0.007246376811594203,0.020689655172413793,0.10344827586206896,0.29508196721311475,0.4444444444444444,0.6,0.2916666666666667,0.1912568306010929,0.3114754098360656,0.40350877192982454,0.40350877192982454,0.17391304347826086,0.26666666666666666,0.2916666666666667,0.5714285714285714,0.4972677595628415,0.46795710382513667,0.5183766666666667,0.4420791666666666,0.09137055837563451,0.34517766497461927,9.898630136986302,0.274364406779661,28.0,0.09003215434083602,0.09009009009009009,2.0,37.0,0.20218579234972678,0.01092896174863388,25.475675675675678,1.0,13.0,10.0,35.0,2.0,6.0,3.0,9.0,11.0,3.0,3.0,7.0,3.0,10.0,98.0,27.0,6.0,2.0,35.0,10.0,69.0,14.0,83.0,5.0,26.0,180.0,20.0,13.0,10.0,7.0,30.0,19.0,39.0,,21.0,7.0,0.8181818181818182,0.2972972972972973,0.42857142857142855,0.3,0.2972972972972973,0.375,0.5,0.6666666666666666,0.07894736842105263,0.14705882352941177,0.37142857142857144,0.43333333333333335,0.1912568306010929,0.2857142857142857,0.2857142857142857,0.8,0.25,0.4,0.3333333333333333,0.5,0.1875,0.3333333333333333,0.2857142857142857,0.10344827586206896,0.12650602409638553,1.0,3.0,3.0,3.0,2.0,0.6666666666666666,1.0,0.013513513513513514,0.04,8.0,,27.0,14.0,4.0,0.10465116279069768,False,1.0,1.0,1.0,1.0,9.0,16.0,1.0,1.0,2.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,7.0,3.0,1.0,0.14285714285714285,0.02702702702702703,0.030303030303030304,0.009345794392523364,0.02197802197802198,0.5,0.5,1.0,1.0,0.06666666666666667,1.0,1.0,0.020833333333333332,,,,,,,,,,,,,,,
