EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,HeaveAttempts,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,BlockedCorner3,StepOutOfBoundsTurnovers,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,on,3SecondViolations
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,1616.0,27,-14.0,50,47,12,10,4.0,97,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,9,68,1.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2,3.0,5,1.0,1.0,12.0,1.0,15,5.0,2.0,1.0,5.0,1.0,2.0,1.0,4.0,12,2.0,1.0,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,10.909090909090908,0.5,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.09090909090909091,0.15,0.6666666666666666,0.25,0.25,0.5,0.5,0.5,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.40995,0.3009,0.3009,0.4,0.4,0.4444444444444444,0.4444444444444444,8.05,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,31908.0,532,170.0,986,965,339,330,119.0,1951,41.0,60.0,31.0,77.0,40.0,80.0,112.0,217.0,139.0,423,1029,8.0,14.0,8.0,45.0,48.0,77.0,72.0,192.0,98.0,126.0,3.0,9.0,54.0,12.0,99,12.0,111,10.0,9.0,19.0,,30,92.0,6.0,1.0,148.0,7.0,46.0,25.0,182.0,324,1.0,19.0,0.4375,0.44545454545454544,0.5161290322580645,0.5714285714285714,0.6233766233766234,0.5546875,0.7708333333333334,0.6666666666666666,0.6433021806853583,0.7857142857142857,0.752,32.826475849731665,0.375,0.19014084507042253,0.03180212014134275,0.022556390977443608,0.19863013698630136,0.028846153846153848,0.009433962264150943,0.021739130434782608,0.25471698113207547,0.234375,0.6833333333333333,0.8367346938775511,0.5121951219512195,0.30078125,0.4025974025974026,0.44285714285714284,0.3125,0.5,0.5063291139240507,0.65,0.38671875,0.44854765625000004,0.458475,0.43911500000000003,0.15878378378378377,0.1796875,0.10638297872340426,0.45390070921985815,10.019815668202765,0.3438133874239351,2.0,3.0,15.0,21.0,2.0,9.0,1.0,2.0,2.0,4.0,18.0,30.0,6.0,8.0,6.0,9.0,20.0,39.0,7.0,10.0,8.0,13.0,57.0,3.0,4.0,30.0,18.0,19.0,18.0,21.0,39.0,12.0,9.0,12.0,1.0,5.0,99.0,33.0,4.0,1.0,28.0,3.0,14.0,18.0,3.0,14.0,3.0,46.0,4.0,13.0,2.0,1.0,5.0,2.0,10.0,1.0,8.0,6.0,1.0,1.0,8.0,7.0,1.0,0.95,0.5128205128205128,0.7,0.6153846153846154,0.5128205128205128,0.15234375,0.08755760368663594,0.18333333333333332,0.09090909090909091,0.0125,0.6086956521739131,0.21428571428571427,0.06976744186046512,0.02197802197802198,0.024390243902439025,0.1724137931034483,0.13186813186813187,0.2066115702479339,0.24242424242424243,0.038461538461538464,0.875,0.06451612903225806,0.03515625,0.2222222222222222,0.2222222222222222,1.0,0.1171875,0.6,0.6,0.9444444444444444,0.125,0.6666666666666666,0.08333333333333333,0.5,1.0,0.3333333333333333,0.75,1.0,0.23333333333333334,0.7142857142857143,0.044444444444444446,0.5,0.1,0.6666666666666666,0.6,0.025,24.543589743589738,,,,,,,,,,,,,,True,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,23933.0,399,103.0,737,728,317,309,103.0,1465,32.0,51.0,25.0,64.0,,1.0,57.0,116.0,29.0,143,751,9.0,22.0,5.0,23.0,22.0,50.0,15.0,59.0,72.0,42.0,10.0,20.0,27.0,4.0,53,30.0,83,16.0,12.0,11.0,1.0,36,29.0,5.0,2.0,34.0,4.0,16.0,3.0,59.0,305,9.0,3.0,0.631578947368421,0.72,0.49137931034482757,0.4090909090909091,0.44,0.4830508474576271,0.4090909090909091,0.4230769230769231,0.5375939849624061,0.46,0.5,17.90341578327444,0.16666666666666666,0.13043478260869565,0.09049773755656108,0.09900990099009901,0.14626865671641792,0.09316770186335403,0.14432989690721648,0.09210526315789473,0.2465753424657534,0.4322033898305085,0.6274509803921569,0.6808510638297872,0.71875,0.5423728813559322,0.390625,0.43103448275862066,0.00847457627118644,,,,0.4491525423728814,0.4867521367521367,0.5542,0.46540000000000004,0.12307692307692308,0.125,0.16083916083916083,0.4125874125874126,5.1112068965517246,0.43012211668928085,6.0,13.0,12.0,19.0,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,2.0,,,14.0,,,10.0,13.0,7.0,20.0,7.0,,6.0,3.0,4.0,47.0,22.0,9.0,4.0,12.0,2.0,8.0,7.0,1.0,4.0,2.0,19.0,1.0,6.0,,2.0,2.0,1.0,,,8.0,3.0,,5.0,10.0,5.0,,,,,,,0.01694915254237288,0.08620689655172414,0.0784313725490196,0.09375,,0.631578947368421,0.171875,0.05084745762711865,0.046153846153846156,0.12,0.046875,0.08571428571428572,0.18556701030927836,0.12903225806451613,0.18,0.5,0.52,0.00847457627118644,,,,0.00847457627118644,,,,0.5909090909090909,0.46153846153846156,,,,,,,0.36538461538461536,0.631578947368421,0.019230769230769232,,0.019230769230769232,,,,40.15,1.0,2.0,2.0,0.16666666666666666,,,,,,,,,,True,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,41038.0,684,148.0,1259,1245,449,436,156.0,2504,19.0,31.0,28.0,55.0,39.0,87.0,86.0,173.0,70.0,368,1330,4.0,13.0,4.0,24.0,20.0,46.0,41.0,138.0,88.0,84.0,,6.0,20.0,,34,6.0,40,26.0,16.0,23.0,,44,57.0,2.0,2.0,83.0,1.0,24.0,16.0,126.0,434,7.0,9.0,0.5116279069767442,0.5116279069767442,0.49710982658959535,0.3076923076923077,0.43478260869565216,0.5559701492537313,0.45454545454545453,0.5511363636363636,0.5928338762214984,0.5,0.6192660550458715,23.6731843575419,,0.054945054945054944,0.016574585635359115,,0.06126126126126126,0.01098901098901099,0.0273972602739726,,0.05185185185185185,0.11567164179104478,0.6129032258064516,0.6785714285714286,0.5789473684210527,0.20522388059701493,0.509090909090909,0.5384615384615384,0.3246268656716418,0.4482758620689655,0.45348837209302323,0.5384615384615384,0.4701492537313433,0.48550243445692887,0.50115625,0.48335170454545473,0.08247422680412371,0.12244897959183673,0.06521739130434782,0.375,11.947976878612717,0.3566322478157268,1.0,4.0,4.0,9.0,19.0,36.0,2.0,3.0,8.0,12.0,23.0,59.0,2.0,6.0,11.0,30.0,42.0,95.0,4.0,9.0,19.0,42.0,111.0,15.0,,58.0,23.0,7.0,43.0,24.0,67.0,16.0,8.0,23.0,6.0,14.0,158.0,14.0,2.0,10.0,18.0,4.0,13.0,14.0,3.0,5.0,4.0,32.0,3.0,9.0,1.0,,,1.0,4.0,,3.0,,2.0,1.0,3.0,2.0,2.0,0.8809523809523809,0.4421052631578947,0.4444444444444444,0.4523809523809524,0.44680851063829785,0.35447761194029853,0.04046242774566474,0.0967741935483871,0.05454545454545454,0.011494252873563218,0.5625,0.07329842931937172,,0.017699115044247787,,0.06363636363636363,0.05042016806722689,0.08904109589041095,0.022222222222222223,0.015503875968992248,0.6666666666666666,0.42857142857142855,0.13432835820895522,0.5277777777777778,0.5277777777777778,1.0,0.22014925373134328,0.3898305084745763,0.39655172413793105,0.782608695652174,0.18181818181818182,0.25,0.13636363636363635,0.6666666666666666,1.0,0.2727272727272727,0.3333333333333333,1.0,0.10227272727272728,0.4444444444444444,0.13636363636363635,0.6666666666666666,0.3409090909090909,0.36666666666666664,0.39655172413793105,,24.368421052631575,1.0,,,1.0,1.0,0.010526315789473684,0.01694915254237288,,,,,,,True,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,17162.0,286,-19.0,520,523,93,103,59.0,1043,24.0,47.0,15.0,34.0,1.0,11.0,40.0,92.0,21.0,131,608,3.0,5.0,,6.0,7.0,15.0,11.0,28.0,,80.0,3.0,3.0,11.0,,23,6.0,29,6.0,6.0,6.0,1.0,19,32.0,,4.0,27.0,3.0,10.0,5.0,28.0,92,2.0,5.0,,,0.43478260869565216,0.6,0.4666666666666667,0.4296875,0.5,0.38636363636363635,0.46785714285714286,0.5,0.4827586206896552,27.350427350427353,,0.07333333333333333,0.018633540372670808,0.0379746835443038,0.10222222222222223,0.025,,0.03773584905660377,0.11538461538461539,0.3671875,0.5106382978723404,0.631578947368421,,0.265625,0.4411764705882353,0.5,0.0859375,0.09090909090909091,0.1,,0.6484375,0.4953607142857142,0.4326,0.49594499999999997,0.07407407407407407,0.10101010101010101,0.04580152671755725,0.21374045801526717,5.803260869565219,0.17884615384615385,1.0,1.0,3.0,7.0,3.0,5.0,,,,,7.0,31.0,,1.0,1.0,7.0,10.0,36.0,,1.0,1.0,7.0,15.0,15.0,,29.0,7.0,14.0,34.0,22.0,56.0,15.0,7.0,19.0,5.0,10.0,134.0,12.0,2.0,,10.0,4.0,8.0,10.0,4.0,2.0,,20.0,1.0,6.0,,,2.0,3.0,,,,,,,,,,0.5,0.2777777777777778,,0.14285714285714285,0.29411764705882354,0.28125,0.15217391304347827,0.19148936170212766,0.11764705882352941,0.09090909090909091,0.5,0.16,0.019230769230769232,0.04081632653061224,0.038461538461538464,0.02127659574468085,0.0784313725490196,0.15789473684210525,0.16666666666666666,0.03278688524590164,,,0.0390625,0.6,0.6,1.0,0.2421875,0.22580645161290322,0.22580645161290322,0.2857142857142857,0.16666666666666666,1.0,,,,0.16666666666666666,,,0.3181818181818182,0.42857142857142855,,,0.3181818181818182,0.14285714285714285,0.2413793103448276,,26.68888888888889,2.0,,,,,,,1.0,,,,,,True,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,25356.0,423,166.0,788,768,375,358,103.0,1556,3.0,5.0,,4.0,5.0,11.0,8.0,20.0,24.0,103,766,1.0,1.0,,20.0,2.0,7.0,18.0,40.0,4.0,12.0,3.0,3.0,31.0,4.0,48,6.0,54,26.0,13.0,10.0,3.0,23,25.0,1.0,1.0,30.0,1.0,4.0,10.0,34.0,360,4.0,6.0,0.25,0.25,0.4,1.0,0.2857142857142857,0.4540229885057471,1.0,0.3055555555555556,0.5099009900990099,1.0,0.425531914893617,14.523281596452328,0.14285714285714285,0.13478260869565217,0.013574660633484163,0.02702702702702703,0.12464589235127478,0.018072289156626505,0.010309278350515464,0.012048192771084338,0.13636363636363635,0.05747126436781609,0.6,0.6,,0.04597701149425287,,,0.12643678160919541,0.45454545454545453,0.5,0.4,0.8275862068965517,0.5081773255813953,0.5266,0.5039557142857144,0.054945054945054944,0.17391304347826086,0.1941747572815534,0.3883495145631068,13.080000000000002,0.47588832487309646,,,1.0,3.0,3.0,11.0,,1.0,1.0,6.0,18.0,56.0,6.0,8.0,5.0,23.0,21.0,67.0,6.0,9.0,6.0,29.0,51.0,12.0,,55.0,18.0,2.0,61.0,31.0,92.0,21.0,10.0,23.0,18.0,20.0,215.0,13.0,3.0,13.0,25.0,3.0,18.0,5.0,1.0,7.0,,30.0,4.0,18.0,,1.0,1.0,,,1.0,7.0,5.0,,2.0,8.0,4.0,,0.8095238095238095,0.31343283582089554,0.6666666666666666,0.20689655172413793,0.3181818181818182,0.7701149425287356,0.1,,0.25,0.09090909090909091,0.8333333333333334,0.10569105691056911,0.018867924528301886,0.014084507042253521,0.07142857142857142,0.1267605633802817,0.14084507042253522,0.1368421052631579,,0.05660377358490566,0.5,,0.12643678160919541,0.2727272727272727,0.2727272727272727,1.0,0.6436781609195402,0.32142857142857145,0.32142857142857145,0.7777777777777778,,,0.1,,,0.8,0.75,0.8333333333333334,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6388888888888888,0.21739130434782608,0.32727272727272727,0.014705882352941176,25.21641791044776,1.0,1.0,,,,,,1.0,1.0,,,,,True,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,6070.0,101,-29.0,186,189,47,43,22.0,375,,,,,,,,,5.0,32,220,,,2.0,5.0,,,2.0,2.0,,,,,1.0,2.0,6,,6,5.0,2.0,2.0,,13,5.0,1.0,1.0,6.0,,2.0,1.0,2.0,45,1.0,1.0,,,,,,0.75,0.75,,0.7619047619047619,0.8333333333333334,0.25,10.0,0.3333333333333333,0.022222222222222223,,,0.0625,,,,0.047619047619047616,,,,,,,,,,,,1.0,0.5637,0.5739,0.4912,0.1,1.0,0.15625,0.0625,,0.25268817204301075,,,,,6.0,9.0,,1.0,,2.0,3.0,9.0,1.0,1.0,,1.0,9.0,18.0,1.0,2.0,,3.0,24.0,3.0,,9.0,3.0,,1.0,,1.0,,,1.0,,,2.0,3.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.8888888888888888,0.5,0.5,,0.5,1.0,,,,,,0.15789473684210525,,,,,,0.15384615384615385,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,,0.5,1.0,1.0,,,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,24.466666666666665,,,,,,,,,,,,,,True,
978,1610612742,Peja Stojakovic,Peja Stojakovic,978,DAL,17858.0,298,59.0,544,535,174,143,64.0,1079,3.0,7.0,6.0,9.0,7.0,18.0,16.0,34.0,7.0,114,580,2.0,2.0,3.0,13.0,2.0,6.0,2.0,42.0,22.0,10.0,2.0,1.0,21.0,3.0,26,3.0,29,12.0,9.0,8.0,,15,5.0,,,9.0,,3.0,,42.0,171,,,0.6875,0.7333333333333333,0.47058823529411764,1.0,0.3333333333333333,0.5459183673469388,0.5,0.5882352941176471,0.5588235294117647,0.5909090909090909,0.5833333333333334,17.799352750809064,0.23076923076923078,0.12280701754385964,0.006329113924050633,0.02247191011235955,0.09387755102040816,0.012145748987854251,0.016129032258064516,0.03225806451612903,0.14754098360655737,0.07142857142857142,0.42857142857142855,0.6,0.3333333333333333,0.09183673469387756,0.6666666666666666,0.6666666666666666,0.1836734693877551,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.7244897959183674,0.5105644329896908,0.55025,0.5052426470588235,0.0392156862745098,0.08108108108108109,0.11403508771929824,0.3684210526315789,12.291176470588235,0.31985294117647056,,,,2.0,7.0,22.0,,4.0,3.0,8.0,18.0,42.0,2.0,4.0,9.0,20.0,25.0,64.0,2.0,8.0,12.0,28.0,72.0,3.0,2.0,41.0,18.0,2.0,5.0,2.0,7.0,,2.0,4.0,,1.0,16.0,2.0,,3.0,4.0,3.0,4.0,4.0,,,,8.0,,4.0,,,,,,1.0,2.0,,,2.0,2.0,,1.0,0.96,0.390625,0.25,0.42857142857142855,0.3968253968253968,0.6530612244897959,0.058823529411764705,0.2857142857142857,,,0.5,0.02702702702702703,,,,0.10416666666666667,0.11290322580645161,0.017857142857142856,0.05555555555555555,,,0.6666666666666666,0.22448979591836735,0.3181818181818182,0.3333333333333333,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.43902439024390244,1.0,,,0.4,,,0.4,0.5,1.0,0.058823529411764705,,0.23529411764705882,0.375,0.5882352941176471,0.45,0.43902439024390244,0.015384615384615385,24.625000000000004,1.0,,,,2.0,0.03125,0.023809523809523808,,,1.0,0.045454545454545456,,,True,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,1687.0,28,-1.0,52,55,13,30,6.0,107,,,,,,,,,1.0,7,64,,,,3.0,,,1.0,1.0,,,,,,1.0,1,,1,1.0,,4.0,4.0,7,2.0,,1.0,2.0,,,1.0,1.0,13,1.0,1.0,,,,,,1.0,1.5,,0.875,1.5,0.5,12.06896551724138,0.25,,,,,,,,,,,,,,,,,,,,1.0,0.593,0.58605,,,,0.42857142857142855,0.14285714285714285,,0.25,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,2.0,3.0,1.0,1.0,,,6.0,,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,3.0,1.0,,,,1.0,,,,,,,,,,,1.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,1.0,1.0,1.0,,,,,,,,,,0.5,,24.066666666666666,,,,,,,,,,,,,,True,
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,23632.0,394,128.0,729,719,317,294,95.0,1448,33.0,50.0,1.0,5.0,,1.0,34.0,56.0,31.0,99,726,13.0,22.0,11.0,37.0,11.0,17.0,12.0,34.0,50.0,18.0,19.0,34.0,37.0,3.0,60,53.0,113,9.0,5.0,24.0,1.0,42,51.0,11.0,2.0,43.0,4.0,20.0,4.0,34.0,305,3.0,3.0,0.7352941176470589,1.0,0.6071428571428571,0.5909090909090909,0.6470588235294118,0.6071428571428571,0.5909090909090909,0.6470588235294118,0.6513157894736842,0.6379310344827587,0.68,9.44976076555024,0.11538461538461539,0.18316831683168316,0.16113744075829384,0.17117117117117117,0.178125,0.16459627329192547,0.14772727272727273,0.18823529411764706,0.20270270270270271,0.8928571428571429,0.66,0.8461538461538461,0.7272727272727273,0.08928571428571429,0.2,0.25,0.017857142857142856,,,,0.8928571428571429,0.5778857142857142,0.5837117647058824,0.6053411764705882,0.2777777777777778,0.2777777777777778,0.37373737373737376,0.3434343434343434,1.9714285714285718,0.4348422496570645,13.0,20.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,18.0,,,12.0,4.0,2.0,6.0,1.0,1.0,2.0,,2.0,14.0,20.0,2.0,4.0,1.0,,1.0,3.0,,,,4.0,,,,7.0,3.0,2.0,,,11.0,3.0,1.0,7.0,11.0,7.0,,,,,,,,0.21428571428571427,0.22,0.2,,0.25,0.1694915254237288,0.18518518518518517,0.15942028985507245,0.11538461538461539,0.203125,0.140625,0.1978021978021978,0.07407407407407407,0.2,0.6363636363636364,1.0,,,,,,,,,0.9090909090909091,0.65,,,,,,,0.9411764705882353,0.6875,,,,,,,,,,,0.3076923076923077,,,,1.0,,,,,,True,
