EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,PenaltyTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,HeaveAttempts,SecondChanceFtPoints,3SecondViolations,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,on,DefensiveGoaltends,OffCorner3ReboundPct,Blocked3s,BlockedArc3,BlockedLongMidRange
406,1610612738,Shaquille O'Neal,Shaquille O'Neal,406,BOS,70.0,3,,5,1.0,-4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,304.0,9,7.0,19,5.0,-3.0,10.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,11.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,18.181818181818183,,,,,0.3333333333333333,,0.2,,,,,,,,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,0.463825,,,,,,,,2.6,25.2,0.1,,,,,,,,,,,,,,False,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,6238.0,188,73.0,378,104.0,-37.0,190.0,63.0,18.0,8.0,14.0,1.0,2.0,2.0,4.0,3.0,7.0,1.0,6.0,4.0,7.0,,1.0,1.0,2.0,,2.0,,,,2.0,12.0,27.0,4.0,9.0,11.0,47.0,209.0,1.0,3.0,,1.0,2.0,3.0,6.0,1.0,4.0,15.0,16.0,8.0,12.0,,2.0,,,3.0,1.0,,1.0,,,,,1.0,2.0,,2.0,2.0,4.0,3.0,9.0,2.0,11.0,1.0,4.0,3.0,1.0,5.0,,1.0,4.0,3.0,4.0,,9.0,,7.0,2.0,14.0,,,1.0,10.0,,,,,15.0,1.0,,7.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,15.0,63.0,3.0,0.6666666666666666,0.7272727272727273,1.0,0.4444444444444444,,0.25,0.5714285714285714,0.4444444444444444,0.3333333333333333,0.5,0.5,0.25,0.45,0.5465116279069767,0.25,0.5769230769230769,0.25,0.1111111111111111,0.14285714285714285,0.14285714285714285,,24.644549763033176,0.5555555555555556,0.5,0.06779661016949153,0.029850746268656716,0.05263157894736842,,0.061855670103092786,0.024691358024691357,0.047619047619047616,,0.038461538461538464,,,,0.17391304347826086,0.07407407407407407,0.06666666666666667,1.0,0.3888888888888889,0.5714285714285714,0.6666666666666666,0.875,0.19444444444444445,0.42857142857142855,0.5,,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.19444444444444445,0.5714285714285714,0.5714285714285714,1.0,0.05555555555555555,,,,0.5,0.5,0.25,,,,,,0.4,0.5,0.2,0.5,0.2,,0.6388888888888888,,0.4860455882352941,0.5672999999999999,0.4638125,0.16666666666666666,0.21212121212121213,,0.0425531914893617,0.3191489361702128,6.688888888888889,27.53333333333333,0.33157894736842103,6.0,1.0,1.0,,2.0,,,,,,,,,False,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,6158.0,185,71.0,367,103.0,-44.0,182.0,55.0,19.0,1.0,7.0,,,,,5.0,10.0,5.0,11.0,,,,,,,,1.0,,,,1.0,11.0,28.0,,1.0,2.0,24.0,210.0,1.0,1.0,,,2.0,3.0,5.0,,1.0,6.0,14.0,8.0,,,,,,4.0,4.0,3.0,7.0,2.0,1.0,3.0,,1.0,17.0,1.0,1.0,4.0,9.0,,13.0,3.0,16.0,,2.0,2.0,,2.0,,1.0,4.0,1.0,1.0,1.0,6.0,,8.0,,11.0,,,1.0,4.0,,,1.0,,5.0,1.0,,3.0,,,,,,,,,6.0,55.0,1.0,0.6363636363636364,0.6363636363636364,,,,,,0.39285714285714285,1.0,0.6,0.3793103448275862,1.0,0.5,0.3870967741935484,1.0,0.5,0.034482758620689655,0.14285714285714285,0.2857142857142857,0.2,,18.137254901960784,0.3333333333333333,,0.140625,0.014925373134328358,0.11428571428571428,0.07142857142857142,0.13131313131313133,0.024691358024691357,,,0.04,,0.1111111111111111,0.08333333333333333,0.2,0.07407407407407407,,,0.2413793103448276,0.14285714285714285,0.2,,0.3448275862068966,0.5,0.625,0.4,0.3793103448275862,0.45454545454545453,0.45454545454545453,1.0,,,,,0.034482758620689655,,,,,,,,,,,,,,,,0.16666666666666666,,0.27586206896551724,,0.41688571428571425,0.4008,0.38552,0.0967741935483871,0.1,,0.08333333333333333,0.25,10.392857142857142,40.8,0.3021978021978022,,2.0,,0.25,1.0,,,,,,,1.0,0.14285714285714285,False,1.0,0.16666666666666666,,,
2211,1610612738,Troy Murphy,Troy Murphy,2211,BOS,183.0,6,6.0,13,3.0,-4.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.5,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,5173.0,149,44.0,303,86.0,-35.0,154.0,43.0,15.0,1.0,4.0,,,,,3.0,5.0,5.0,8.0,1.0,4.0,,,,1.0,1.0,4.0,,2.0,,1.0,9.0,17.0,2.0,8.0,2.0,26.0,165.0,,,,2.0,,2.0,2.0,,2.0,4.0,2.0,16.0,6.0,,,4.0,1.0,1.0,9.0,,9.0,,,3.0,1.0,5.0,18.0,,,5.0,5.0,,10.0,,10.0,,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,1.0,3.0,,6.0,,2.0,,4.0,,1.0,,,2.0,,,1.0,,,,,,,,,4.0,43.0,1.0,0.1111111111111111,0.1111111111111111,1.0,0.25,,,0.25,0.5294117647058824,,1.0,0.48,,0.5,0.5,,0.5,0.32,0.058823529411764705,,,0.125,16.86046511627907,0.3333333333333333,,0.11627906976744186,,0.16666666666666666,,0.136986301369863,,,,,,0.125,0.2857142857142857,0.05,0.18181818181818182,,,0.16,0.25,0.25,,0.2,0.6,0.6,,0.32,0.625,0.7142857142857143,0.2,0.16,0.25,0.25,1.0,0.16,0.25,0.3333333333333333,1.0,,,,,,1.0,,,,,0.25,,0.25,,0.48,0.25,0.44746,0.4761,0.4448,0.038461538461538464,0.05555555555555555,,,0.15384615384615385,11.976470588235294,24.099999999999998,0.2792207792207792,,2.0,,0.125,,,,1.0,,0.125,0.25,,,False,,,,,
2420,1610612738,Nenad Krstic,Nenad Krstic,2420,BOS,2905.0,90,37.0,176,48.0,-12.0,86.0,25.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,4.0,7.0,,,2.0,10.0,99.0,1.0,1.0,,,2.0,1.0,2.0,,,4.0,6.0,2.0,,,2.0,,,,2.0,,2.0,,,,,2.0,4.0,1.0,4.0,3.0,3.0,1.0,7.0,5.0,12.0,,,,,2.0,,,1.0,,2.0,,3.0,1.0,4.0,,6.0,,,1.0,4.0,,,1.0,,3.0,1.0,,2.0,,,4.0,2.0,2.0,4.0,2.0,,4.0,25.0,,0.75,1.0,,,,,,0.5714285714285714,1.0,0.5,0.5714285714285714,1.0,0.5,0.625,1.0,0.6666666666666666,,,,,,11.34020618556701,0.6666666666666666,0.25,0.11538461538461539,0.125,0.17647058823529413,0.2,0.13953488372093023,0.13513513513513514,0.08333333333333333,0.2857142857142857,0.07692307692307693,0.25,0.3,,,0.18181818181818182,,0.5,0.42857142857142855,1.0,1.0,0.6666666666666666,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,,,,,0.42857142857142855,,0.4842142857142857,,0.515,0.25,0.25,,0.2,0.4,10.099999999999998,,0.29069767441860467,2.0,1.0,,0.16666666666666666,,,,,,,,,,False,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,3019.0,95,36.0,194,50.0,-28.0,99.0,47.0,8.0,3.0,4.0,,,3.0,3.0,3.0,8.0,2.0,10.0,,,,,,,1.0,4.0,,,1.0,3.0,8.0,22.0,1.0,4.0,6.0,25.0,111.0,1.0,2.0,,,2.0,7.0,13.0,1.0,3.0,21.0,10.0,6.0,,3.0,,4.0,1.0,4.0,1.0,,1.0,,,1.0,,,2.0,,,2.0,7.0,,9.0,,9.0,,3.0,1.0,2.0,5.0,,3.0,2.0,,2.0,1.0,7.0,1.0,2.0,,7.0,1.0,2.0,,4.0,,,,,6.0,,,2.0,,1.0,1.0,,,2.0,2.0,,21.0,47.0,3.0,0.625,0.625,,0.25,,0.3333333333333333,0.25,0.36363636363636365,0.5,0.5384615384615384,0.36538461538461536,0.5,0.53125,0.43103448275862066,0.5,0.5833333333333334,0.15384615384615385,0.18181818181818182,0.25,0.125,0.2,33.64485981308411,0.7142857142857143,,0.2,,0.11764705882352941,,0.17307692307692307,,,,,,0.05555555555555555,0.3333333333333333,0.36363636363636365,0.15384615384615385,,1.0,0.15384615384615385,0.75,1.0,0.6666666666666666,0.3076923076923077,0.375,0.42857142857142855,0.6666666666666666,0.38461538461538464,0.2,0.25,0.5,,,,,0.15384615384615385,0.25,0.25,,,,,,,,,,0.1875,1.0,,,0.1875,0.3333333333333333,0.3076923076923077,0.25,0.4350442307692308,0.39095,0.43739062500000003,0.07142857142857142,0.08333333333333333,,0.08,0.84,11.49090909090909,25.3,0.47474747474747475,4.0,5.0,1.0,,,,,,,,,,,False,,,1.0,1.0,1.0
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,3432.0,107,47.0,218,57.0,-9.0,111.0,43.0,10.0,2.0,7.0,,,,2.0,3.0,4.0,2.0,4.0,,,,,,,,1.0,,,,1.0,7.0,15.0,,1.0,6.0,20.0,114.0,,,,,,3.0,6.0,,1.0,10.0,2.0,12.0,,,,1.0,,,9.0,4.0,13.0,,4.0,5.0,3.0,1.0,30.0,,2.0,5.0,3.0,2.0,10.0,2.0,12.0,,,,,1.0,1.0,,2.0,,1.0,,3.0,1.0,,1.0,5.0,,1.0,1.0,7.0,1.0,,1.0,,9.0,1.0,,3.0,,2.0,,,,,,,10.0,43.0,,0.14285714285714285,0.14285714285714285,,,,,,0.4666666666666667,,0.5,0.4375,,0.42857142857142855,0.5,,0.5,0.0625,,,,,19.00826446280992,0.3333333333333333,0.4,0.06666666666666667,0.05714285714285714,0.22727272727272727,,0.11940298507462686,0.05,,,0.13333333333333333,,0.045454545454545456,,0.14285714285714285,0.25,,,0.4375,0.2857142857142857,0.2857142857142857,,0.25,0.75,0.75,,0.25,0.5,0.5,0.5,,,,,0.0625,,,,,,,,,,,,0.2857142857142857,,,,0.14285714285714285,,0.5,,0.399240625,,0.33962142857142863,0.16666666666666666,0.17647058823529413,,,0.5,8.54,24.5,0.38738738738738737,4.0,1.0,2.0,0.16666666666666666,,,,,,,,,,False,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,3867.0,112,41.0,231,64.0,10.0,119.0,31.0,11.0,,1.0,,,,,2.0,3.0,3.0,6.0,1.0,2.0,,1.0,,1.0,4.0,6.0,1.0,1.0,,,5.0,10.0,5.0,8.0,5.0,30.0,116.0,3.0,3.0,1.0,2.0,9.0,,1.0,,1.0,2.0,4.0,6.0,6.0,9.0,2.0,6.0,4.0,1.0,2.0,1.0,3.0,,1.0,,,2.0,7.0,1.0,1.0,2.0,3.0,,5.0,2.0,7.0,,,,,2.0,1.0,1.0,1.0,,1.0,,3.0,,1.0,,2.0,,,,3.0,,,,1.0,6.0,,2.0,2.0,,,,,,,,,2.0,31.0,,0.4,0.5,0.4,0.625,0.5,,0.625,0.5,1.0,,0.6944444444444444,0.9,,0.725,0.9,0.3333333333333333,0.4444444444444444,0.1,,,0.16666666666666666,17.293233082706767,0.6666666666666666,,0.07894736842105263,0.024390243902439025,0.06896551724137931,0.125,0.07462686567164178,0.04081632653061224,0.0625,,,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.06666666666666667,,,,0.05555555555555555,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,0.6,0.6666666666666666,0.1111111111111111,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,,,0.2,,,0.2,1.0,,,,0.5,,,,0.5,0.6666666666666666,0.48053888888888885,0.46253,0.459675,0.1,0.16666666666666666,,0.3,0.06666666666666667,14.209999999999999,24.9125,0.2605042016806723,2.0,2.0,,0.2222222222222222,,,,,,,,,,False,,,,,
406,1610612738,Shaquille O'Neal,Shaquille O'Neal,406,BOS,651.0,17,6.0,34,11.0,4.0,17.0,5.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,17.0,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,2.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,5.0,,1.0,1.0,,,,,,0.5,,,0.5,,,0.3333333333333333,,,,,,,,15.789473684210526,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.57695,0.4856,,0.3333333333333333,0.3333333333333333,,,,4.4,,0.29411764705882354,,,,,,,,,,,,,,False,,,,,
979,1610612738,Jermaine O'Neal,Jermaine O'Neal,979,BOS,860.0,27,7.0,52,14.0,-2.0,25.0,7.0,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,2.0,30.0,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,3.0,1.0,4.0,,,,,1.0,,1.0,,,,,1.0,,2.0,,4.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,7.0,2.0,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,14.814814814814813,1.0,,0.16666666666666666,0.09090909090909091,0.2,,0.17647058823529413,0.09090909090909091,,,1.0,,0.25,,0.16666666666666666,0.25,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,0.5865333333333334,0.4975,0.4975,,,,,,1.1666666666666667,,0.28,,1.0,,,,,,,,,,,,False,,,,,
