EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PtsUnassisted3s,PtsPutbacks,LongMidRangeAssists,SelfOReb,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,FTDefRebounds,BlockingFoulsDrawn,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,LongMidRangePctBlocked,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Travels,Charge Fouls,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,on,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,SecondChanceArc3PctAssisted,Arc3PctBlocked,SecondChanceTurnovers
101138,1610612753,Brandon Bass,Brandon Bass,101138,ORL,1917.0,32,-8.0,66,70,38,29.0,6,136,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,7.0,7.0,17.0,66,1.0,1.0,4.0,5.0,2.0,10.0,10.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,10.0,38,1.0,1.0,0.7142857142857143,0.8,0.7142857142857143,0.8,0.7727272727272727,0.5,0.8333333333333334,15.714285714285715,0.0625,0.07142857142857142,0.06666666666666667,0.09090909090909091,0.08333333333333333,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.7142857142857143,0.6,0.6,1.0,0.2,1.0,0.14285714285714285,0.4323714285714286,0.43992000000000003,0.36363636363636365,0.36363636363636365,0.058823529411764705,0.5882352941176471,15.557142857142859,0.5757575757575758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,7208.0,120,16.0,221,220,103,75.0,34,441,5.0,7.0,3.0,3.0,1.0,5.0,8.0,15.0,14.0,27.0,9.0,40.0,236,,4.0,9.0,12.0,6.0,27.0,14.0,,,,11.0,1.0,,1.0,4.0,8.0,9.0,12.0,4.0,1.0,,,1.0,,,27.0,103,0.5,0.5,0.5185185185185185,0.75,0.36904761904761907,0.4772727272727273,0.40217391304347827,0.4,0.5208333333333334,20.622568093385215,,,,,,,0.16666666666666666,0.7142857142857143,0.7142857142857143,0.6,0.11904761904761904,0.2,0.25,,0.35714285714285715,0.5333333333333333,0.5333333333333333,0.5,0.13636363636363635,1.0,0.5238095238095238,0.47659285714285715,0.49017499999999997,0.08888888888888889,0.13333333333333333,0.1,0.675,12.529629629629632,0.4660633484162896,1.0,1.0,2.0,1.0,2.0,1.0,13.0,1.0,1.0,8.0,1.0,15.0,2.0,3.0,2.0,1.0,10.0,14.0,3.0,13.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,3.0,15.0,3.0,8.0,11.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.1,0.06666666666666667,0.6666666666666666,0.4,0.35714285714285715,0.037037037037037035,0.2,0.5714285714285714,0.09302325581395349,0.1875,0.10784313725490197,0.08333333333333333,0.08333333333333333,0.1,0.21428571428571427,0.047619047619047616,0.30952380952380953,0.07692307692307693,0.07692307692307693,1.0,0.2,1.0,1.0,0.2,0.2,0.09090909090909091,0.36363636363636365,0.125,0.07692307692307693,0.52628,25.38666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,5697.0,95,29.0,171,171,69,54.0,27,342,1.0,8.0,,4.0,,,,,1.0,8.0,6.0,20.0,187,2.0,4.0,,4.0,2.0,2.0,,1.0,4.0,5.0,19.0,4.0,1.0,3.0,6.0,11.0,7.0,6.0,2.0,,,,,,,2.0,69,,,0.125,,0.35,,0.43478260869565216,0.4,0.125,11.881188118811881,0.08,0.041666666666666664,0.06756756756756757,0.05555555555555555,0.047619047619047616,,0.4,0.125,0.16666666666666666,,,,,,,,,,0.5714285714285714,,1.0,0.54162,0.4906642857142858,0.09090909090909091,0.2,0.2,0.1,1.8375,0.40350877192982454,1.0,4.0,2.0,,,4.0,10.0,,,3.0,4.0,12.0,1.0,4.0,,,3.0,2.0,9.0,10.0,4.0,2.0,2.0,1.0,3.0,,1.0,,7.0,2.0,12.0,14.0,,,,1.0,,,,1.0,,,,,,1.0,,2.0,1.0,0.75,0.3333333333333333,,0.3333333333333333,0.25,0.25,0.6,0.25,,,0.1935483870967742,0.14285714285714285,0.18421052631578946,0.2,0.11764705882352941,0.22857142857142856,0.16666666666666666,0.1,0.5,0.4,0.4,0.75,1.0,0.25,,,,,0.42857142857142855,,0.4,0.5125,25.183333333333337,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.25,0.05,0.16666666666666666,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,4182.0,70,18.0,131,128,74,51.0,22,259,4.0,7.0,1.0,2.0,2.0,3.0,2.0,6.0,8.0,16.0,4.0,32.0,126,2.0,4.0,4.0,6.0,4.0,21.0,6.0,,,,8.0,3.0,1.0,2.0,3.0,7.0,3.0,6.0,2.0,,,,,,,21.0,74,0.375,0.375,0.5,0.6666666666666666,0.4666666666666667,0.5,0.48484848484848486,1.0,0.525,23.376623376623375,,,,,,,0.23333333333333334,0.5714285714285714,0.5714285714285714,0.5,0.1,0.6666666666666666,0.6666666666666666,,0.2,0.3333333333333333,0.3333333333333333,0.5,0.11764705882352941,0.5,0.7,0.4901216666666666,0.4887764705882353,0.0625,0.1111111111111111,0.125,0.65625,9.13125,0.5648854961832062,1.0,1.0,3.0,,3.0,3.0,11.0,,2.0,8.0,4.0,14.0,1.0,1.0,,3.0,11.0,10.0,3.0,11.0,3.0,,7.0,,7.0,,,4.0,14.0,1.0,5.0,8.0,3.0,,2.0,,,1.0,,3.0,2.0,,,,,1.0,,1.0,1.0,0.25,0.2857142857142857,0.2727272727272727,0.2857142857142857,1.0,1.0,0.4666666666666667,,,1.0,0.09433962264150944,0.125,0.09836065573770492,,0.058823529411764705,0.13793103448275862,0.14285714285714285,0.1,0.36666666666666664,0.2727272727272727,0.2727272727272727,0.3333333333333333,1.0,1.0,1.0,,,0.17647058823529413,0.47058823529411764,0.25,0.2727272727272727,0.4983,25.12142857142857,9.0,,3.0,,,,1.0,,,,,1.0,1.0,2.0,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2240,1610612753,Gilbert Arenas,Gilbert Arenas,2240,ORL,2501.0,42,-6.0,71,75,18,10.0,9,146,6.0,7.0,2.0,2.0,1.0,1.0,1.0,6.0,8.0,14.0,1.0,23.0,93,,5.0,2.0,3.0,1.0,5.0,,,2.0,2.0,6.0,1.0,1.0,,3.0,8.0,1.0,1.0,1.0,,,,,,,5.0,18,,,0.5714285714285714,0.6666666666666666,0.55,0.4,0.575,1.25,0.5,28.75,0.09523809523809523,,0.06896551724137931,0.07692307692307693,,,0.35,0.8571428571428571,0.8571428571428571,,0.05,1.0,1.0,,0.3,0.16666666666666666,0.16666666666666666,,0.4,1.0,0.65,0.5091574999999999,0.49612,0.05,0.07142857142857142,0.21739130434782608,0.21739130434782608,9.521428571428572,0.2535211267605634,1.0,1.0,,,,2.0,6.0,1.0,,2.0,2.0,6.0,1.0,1.0,1.0,,2.0,16.0,3.0,6.0,2.0,,9.0,1.0,10.0,1.0,,7.0,21.0,1.0,3.0,4.0,2.0,,2.0,1.0,1.0,,,3.0,1.0,,,1.0,,,,,,0.5,0.3333333333333333,,0.3333333333333333,1.0,1.25,0.3,,,0.6666666666666666,0.13043478260869565,0.125,0.12903225806451613,,0.3333333333333333,0.06666666666666667,,,0.3,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,0.5,,0.4,,0.3333333333333333,0.598525,25.350000000000005,3.0,2.0,1.0,1.0,,,,,0.16666666666666666,,0.1,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,4050.0,68,19.0,128,126,68,57.0,22,254,7.0,11.0,4.0,6.0,2.0,4.0,2.0,7.0,11.0,22.0,4.0,32.0,127,,7.0,5.0,11.0,4.0,17.0,2.0,1.0,2.0,3.0,10.0,7.0,,7.0,3.0,4.0,6.0,6.0,2.0,,,,,,,17.0,68,0.09090909090909091,0.1,0.5,0.45454545454545453,0.45161290322580644,0.40625,0.47058823529411764,0.875,0.4473684210526316,24.025974025974026,0.05714285714285714,0.03333333333333333,0.046153846153846156,,0.041666666666666664,,0.3548387096774194,0.6363636363636364,0.7777777777777778,0.14285714285714285,0.12903225806451613,0.5,0.5,,0.22580645161290322,0.2857142857142857,0.3333333333333333,,0.375,0.6666666666666666,0.6451612903225806,0.48834137931034494,0.5100178571428572,0.06060606060606061,0.08333333333333333,0.21875,0.53125,8.745454545454544,0.53125,2.0,2.0,2.0,1.0,1.0,1.0,7.0,,,4.0,2.0,9.0,2.0,3.0,1.0,1.0,5.0,20.0,6.0,6.0,1.0,3.0,6.0,3.0,9.0,2.0,1.0,3.0,21.0,,7.0,7.0,3.0,,1.0,,,2.0,,3.0,1.0,,,,,1.0,,,1.0,1.0,0.2222222222222222,0.2,0.25,0.6666666666666666,0.875,0.2903225806451613,0.13636363636363635,,1.0,0.12962962962962962,,0.11475409836065574,,0.0625,0.2,,0.06451612903225806,0.22580645161290322,0.14285714285714285,0.14285714285714285,1.0,0.5,1.0,,0.25,,0.0625,0.25,,0.16666666666666666,0.61515,28.799999999999997,,2.0,2.0,2.0,,,,0.18181818181818182,,0.2,0.16666666666666666,1.0,1.0,,,,0.5,0.5,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,3143.0,52,-2.0,93,96,37,32.0,13,189,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,11.0,106,,,1.0,2.0,,5.0,2.0,1.0,1.0,2.0,10.0,,,,2.0,6.0,,,,,,,,,,5.0,37,1.0,1.0,0.5,0.5,0.7857142857142857,0.625,0.7857142857142857,,0.625,6.5420560747663545,0.037037037037037035,0.07142857142857142,0.04878048780487805,0.07692307692307693,0.07692307692307693,,0.14285714285714285,1.0,1.0,1.0,,,,,0.14285714285714285,,,,0.25,1.0,0.8571428571428571,0.530775,0.47590000000000005,,,,0.45454545454545453,11.15,0.3978494623655914,,,2.0,,1.0,1.0,3.0,,,1.0,3.0,5.0,,,,1.0,2.0,,9.0,2.0,1.0,,,1.0,1.0,1.0,,,3.0,1.0,4.0,8.0,,,,,,,,,,,,,,,,,,1.0,0.6,0.5,0.75,,,0.7142857142857143,,,,0.1111111111111111,0.125,0.11363636363636363,,0.2857142857142857,0.08695652173913043,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.25,0.25,,0.5,,31.660000000000004,,,,,,,,,,,,2.0,1.0,3.0,,0.75,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,True,,,,,,,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,1143.0,19,6.0,37,35,20,8.0,5,72,1.0,2.0,,,,,,,1.0,2.0,,2.0,37,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,20,1.0,1.0,0.5,,0.2,,0.2,,,12.195121951219512,,,,,,,0.4,0.5,0.5,1.0,,,,,,,,,,,1.0,0.47196999999999995,0.406275,,,,,1.85,0.5405405405405406,,,2.0,1.0,2.0,,1.0,,,,,3.0,,,1.0,,2.0,,,1.0,,,,1.0,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,0.058823529411764705,,0.05555555555555555,,,0.1,,0.4,0.2,,,,,,,1.0,,1.0,,,,0.2487,24.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.5,,,,,,True,,,,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,5868.0,98,21.0,176,169,77,59.0,30,345,17.0,20.0,6.0,8.0,2.0,10.0,,,19.0,30.0,36.0,74.0,188,13.0,25.0,6.0,10.0,20.0,32.0,20.0,3.0,12.0,15.0,41.0,,,,2.0,10.0,36.0,48.0,21.0,4.0,1.0,1.0,4.0,4.0,1.0,32.0,77,0.5263157894736842,0.7692307692307693,0.6333333333333333,0.6,0.6129032258064516,0.5454545454545454,0.6981132075471698,0.8333333333333334,0.6666666666666666,30.288461538461537,0.2553191489361702,0.08571428571428572,0.18292682926829268,0.21428571428571427,0.07142857142857142,1.0,0.6451612903225806,0.85,0.85,0.5294117647058824,0.3225806451612903,0.2,0.2222222222222222,0.5,,,,,0.7272727272727273,0.75,0.6774193548387096,0.48388000000000003,0.5015,0.4375,0.44680851063829785,0.33783783783783783,0.43243243243243246,3.3299999999999996,0.4375,6.0,6.0,,,,,1.0,,,1.0,,1.0,6.0,6.0,,,1.0,18.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,3.0,19.0,26.0,2.0,1.0,1.0,8.0,,1.0,,10.0,2.0,,2.0,4.0,,5.0,2.0,1.0,4.0,,,,,1.0,1.0,0.03225806451612903,0.03333333333333333,0.1,0.2,0.2753623188405797,0.25,0.2716049382716049,0.4,0.38095238095238093,0.18421052631578946,0.2,,0.03225806451612903,,,,1.0,1.0,,,,,0.09090909090909091,,,0.6108333333333333,58.2,,12.0,,,1.0,,2.0,,0.3333333333333333,0.2,,,,4.0,,0.5,,,,,,,,0.5,,,1.0,,,,,1.0,,,,,2.0,3.0,2.0,1.0,0.14285714285714285,True,,,,,,,
2124,1610612753,Malik Allen,Malik Allen,2124,ORL,204.0,3,-7.0,6,6,6,,1,12,,,,,,,,,,,1.0,1.0,8,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,2.0,,,,,,,1.0,1.0,6,,,,,,,0.5,0.5,0.5,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
