EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,BlockingFouls,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Travels,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,on,Charge Fouls,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Charge Fouls Drawn
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,3239.0,54,-9.0,103,101,67.0,47.0,11.0,204,4.0,7.0,1.0,1.0,3.0,5.0,1.0,7.0,2.0,5.0,7.0,19.0,6.0,20.0,123.0,1.0,2.0,2.0,5.0,11.0,2.0,12.0,6.0,8.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,13.0,1.0,2.0,2.0,10.0,3.0,15.0,3.0,18.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,6.0,1.0,5.0,1.0,8.0,4.0,6.0,5.0,1.0,6.0,1.0,12.0,67.0,0.42857142857142855,0.5,0.3684210526315789,0.5,0.45454545454545453,0.3684210526315789,0.5,0.45454545454545453,0.43478260869565216,0.5,0.5,0.10526315789473684,0.2857142857142857,22.88135593220339,0.25,0.375,0.2777777777777778,0.08,0.2857142857142857,0.045454545454545456,0.27906976744186046,0.06382978723404255,0.16666666666666666,0.06666666666666667,0.2222222222222222,0.4666666666666667,0.08333333333333333,0.5,0.2,0.1,0.16666666666666666,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.5,0.3684210526315789,0.14285714285714285,0.2,0.2631578947368421,0.4,0.4,0.5,0.5,1.0,0.45454545454545453,0.6,0.3684210526315789,0.47230000000000005,0.5305,0.48899999999999993,0.17391304347826086,0.17391304347826086,0.1,0.6,7.2368421052631575,0.6504854368932039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,4123.0,69,8.0,128,126,51.0,37.0,18.0,254,4.0,8.0,,,2.0,3.0,3.0,8.0,3.0,5.0,10.0,21.0,8.0,40.0,143.0,1.0,2.0,2.0,4.0,10.0,3.0,14.0,8.0,12.0,,1.0,7.0,1.0,8.0,,1.0,3.0,17.0,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,,3.0,,,2.0,3.0,2.0,2.0,5.0,,7.0,1.0,12.0,3.0,1.0,1.0,,1.0,,14.0,51.0,0.4,0.4,0.47619047619047616,0.5,0.4,0.48484848484848486,0.5,0.39285714285714285,0.5131578947368421,0.5,0.4375,0.047619047619047616,,28.08219178082192,1.0,0.2,0.022222222222222223,,0.07692307692307693,0.045454545454545456,0.034482758620689655,0.015384615384615385,,0.07142857142857142,,0.05,,,0.1111111111111111,,,0.24242424242424243,0.5,0.5714285714285714,0.25,0.24242424242424243,0.375,0.375,0.15151515151515152,0.6,0.6,0.3333333333333333,,,0.21428571428571427,0.6666666666666666,0.6060606060606061,0.486408064516129,0.3899,0.44805,0.08333333333333333,0.125,0.05,0.35,7.7523809523809515,0.3984375,2.0,1.0,4.0,10.0,1.0,3.0,4.0,12.0,1.0,4.0,6.0,6.0,1.0,2.0,7.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.5,0.3333333333333333,0.25,0.3,0.36363636363636365,0.125,0.6666666666666666,0.06060606060606061,0.30303030303030304,0.4,0.4,0.5,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.42857142857142855,28.683333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,5899.0,98,-19.0,184,185,79.0,63.0,25.0,369,6.0,14.0,1.0,4.0,2.0,5.0,1.0,4.0,2.0,6.0,9.0,24.0,12.0,42.0,217.0,1.0,6.0,2.0,4.0,10.0,6.0,17.0,6.0,12.0,2.0,2.0,5.0,3.0,8.0,3.0,,4.0,19.0,1.0,3.0,2.0,9.0,2.0,13.0,4.0,17.0,1.0,,,1.0,,1.0,,5.0,8.0,,11.0,,14.0,4.0,1.0,,1.0,1.0,,17.0,79.0,0.3333333333333333,0.375,0.375,0.16666666666666666,0.4,0.40540540540540543,0.14285714285714285,0.3235294117647059,0.47674418604651164,0.14285714285714285,0.4,0.08333333333333333,,20.754716981132074,,0.18181818181818182,0.15,0.047619047619047616,0.1111111111111111,0.03125,0.14102564102564102,0.042105263157894736,0.04,0.045454545454545456,0.17647058823529413,0.043478260869565216,0.25,,0.2,0.05,,0.3783783783783784,0.42857142857142855,0.5,0.3333333333333333,0.10810810810810811,0.25,0.25,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.5,0.5714285714285714,0.25,0.29411764705882354,0.4,0.7297297297297297,0.5248694444444444,0.5051166666666667,0.492725,0.1,0.14814814814814814,0.047619047619047616,0.40476190476190477,6.845833333333334,0.42934782608695654,5.0,2.0,1.0,8.0,,5.0,4.0,13.0,1.0,7.0,9.0,3.0,,1.0,7.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,0.75,0.3076923076923077,0.14285714285714285,0.3333333333333333,0.35135135135135137,0.14285714285714285,,0.13513513513513514,0.21621621621621623,0.125,0.125,,0.11764705882352941,0.29411764705882354,,0.14285714285714285,27.746153846153845,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.08695652173913043,0.6,0.6,1.0,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,3826.0,64,-7.0,117,116,61.0,46.0,21.0,233,3.0,3.0,,,2.0,2.0,1.0,6.0,4.0,7.0,8.0,16.0,2.0,30.0,143.0,1.0,3.0,2.0,5.0,8.0,,19.0,4.0,12.0,2.0,2.0,2.0,1.0,3.0,1.0,,,7.0,1.0,1.0,1.0,8.0,2.0,11.0,2.0,13.0,1.0,,,,,,,3.0,5.0,,2.0,,2.0,1.0,,,,,,19.0,61.0,0.25,0.2857142857142857,0.5,0.3333333333333333,0.625,0.4666666666666667,0.25,0.6785714285714286,0.4838709677419355,0.25,0.6785714285714286,0.125,0.3333333333333333,21.98581560283688,,0.4,0.21052631578947367,0.022222222222222223,0.07692307692307693,0.047619047619047616,0.17647058823529413,0.030303030303030304,0.043478260869565216,,,0.14285714285714285,0.42857142857142855,0.2,,0.0625,,0.1,1.0,1.0,,0.2,0.16666666666666666,0.25,0.23333333333333334,0.5714285714285714,0.5714285714285714,0.25,,,0.14285714285714285,1.0,0.5666666666666667,0.48181999999999997,0.40625,0.4846678571428571,0.03225806451612903,0.058823529411764705,0.06666666666666667,0.6333333333333333,11.45625,0.5213675213675214,4.0,1.0,4.0,10.0,3.0,5.0,4.0,14.0,3.0,6.0,9.0,3.0,,,10.0,4.0,1.0,1.0,1.0,,1.0,,2.0,,,,0.75,0.2857142857142857,0.5,0.2857142857142857,0.4666666666666667,,1.0,0.13333333333333333,0.3333333333333333,0.4,0.4,0.75,0.07142857142857142,0.35714285714285715,0.6,0.4,24.87857142857143,,,,1.0,,,,,,,,,,,,1.0,0.2,0.25,,,,,,,,,,,,,,True,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,7351.0,123,-12.0,229,229,105.0,84.0,32.0,458,1.0,1.0,1.0,1.0,,,3.0,3.0,2.0,3.0,6.0,7.0,8.0,38.0,260.0,1.0,1.0,8.0,1.0,1.0,5.0,16.0,6.0,6.0,2.0,,2.0,,2.0,,,,4.0,5.0,2.0,1.0,9.0,2.0,12.0,7.0,19.0,,,1.0,1.0,,1.0,,4.0,18.0,,7.0,1.0,10.0,3.0,1.0,1.0,,1.0,1.0,16.0,105.0,0.5,0.6,0.8571428571428571,1.0,1.0,0.6,0.8333333333333334,0.6875,0.6333333333333333,0.8,0.7272727272727273,,,11.69811320754717,,0.15384615384615385,0.11392405063291139,0.025974025974025976,0.047619047619047616,0.11627906976744186,0.1,0.058333333333333334,0.03125,0.1,0.22727272727272727,0.125,,,0.07692307692307693,,1.0,0.04,1.0,1.0,,0.12,1.0,1.0,0.12,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,,,0.76,0.4969159999999999,0.513725,0.4950125,0.10714285714285714,0.3,0.21052631578947367,0.42105263157894735,9.814285714285715,0.4585152838427948,5.0,2.0,4.0,13.0,3.0,5.0,6.0,18.0,3.0,7.0,18.0,,,,13.0,4.0,,2.0,1.0,1.0,,,,,2.0,2.0,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.72,,0.3333333333333333,0.2,0.52,0.3076923076923077,0.3076923076923077,1.0,0.25,0.625,0.6,0.3076923076923077,24.849999999999998,2.0,,2.0,2.0,,1.0,,,2.0,0.03571428571428571,0.4,0.4,1.0,0.6666666666666666,,,0.15384615384615385,,1.0,1.0,3.0,3.0,0.5,0.5,1.0,,,,,,,True,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,3933.0,66,-25.0,126,125,65.0,54.0,16.0,251,2.0,4.0,,1.0,,1.0,,,,,2.0,4.0,7.0,14.0,142.0,,1.0,,,1.0,3.0,3.0,4.0,,,,,1.0,1.0,1.0,,,3.0,,,1.0,5.0,,6.0,,6.0,,1.0,,1.0,,2.0,,2.0,5.0,1.0,6.0,,9.0,4.0,,,,,,3.0,65.0,1.0,1.0,0.5,,,0.35,,,0.5,,0.3,,,11.03448275862069,0.5,,0.11627906976744186,,0.1,,0.11320754716981132,,,,,0.17647058823529413,0.16666666666666666,0.25,,,,0.4,0.5,0.5,1.0,,,,,,,,1.0,,0.3333333333333333,,1.0,0.4928450000000001,,0.4496,0.3076923076923077,0.5714285714285714,,0.21428571428571427,2.0,0.5158730158730159,,,1.0,6.0,,2.0,1.0,6.0,,2.0,3.0,,,,6.0,1.0,,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.6,,,,0.6,0.16666666666666666,0.16666666666666666,1.0,,0.6666666666666666,,0.16666666666666666,25.133333333333336,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,4267.0,71,5.0,134,135,61.0,52.0,16.0,269,10.0,16.0,1.0,1.0,4.0,7.0,4.0,11.0,1.0,5.0,15.0,32.0,10.0,40.0,137.0,1.0,2.0,3.0,5.0,14.0,9.0,19.0,6.0,24.0,,4.0,7.0,5.0,12.0,4.0,1.0,6.0,29.0,,1.0,3.0,4.0,1.0,8.0,1.0,9.0,,3.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,,9.0,,14.0,4.0,,,,,,19.0,61.0,0.2,0.2,0.46875,0.5,0.35714285714285715,0.4411764705882353,0.5,0.3333333333333333,0.4878048780487805,0.5,0.4523809523809524,0.125,0.09090909090909091,30.718954248366014,0.5,0.1,0.08163265306122448,0.025,0.3,,0.11864406779661017,0.014925373134328358,0.058823529411764705,,,0.047619047619047616,0.2,,0.42857142857142855,,,0.47058823529411764,0.625,0.7692307692307693,0.2,0.3235294117647059,0.36363636363636365,0.4,0.14705882352941177,0.2,0.2,,0.5,1.0,0.4666666666666667,0.5714285714285714,0.5294117647058824,0.48137058823529405,,0.48378000000000004,0.10526315789473684,0.1111111111111111,0.075,0.475,6.3187500000000005,0.4552238805970149,2.0,1.0,,,,,,2.0,,1.0,,,,,,,1.0,,4.0,2.0,2.0,2.0,,,3.0,3.0,,,,,0.058823529411764705,0.1875,0.25,0.058823529411764705,,,,,0.06666666666666667,,,,23.55,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,True,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,60.0,1,,1,2,1.0,2.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,1980.0,33,1.0,59,61,11.0,12.0,8.0,120,6.0,8.0,3.0,4.0,1.0,2.0,1.0,3.0,,,7.0,11.0,,14.0,70.0,3.0,4.0,6.0,1.0,3.0,,2.0,8.0,6.0,6.0,1.0,1.0,,1.0,,,,2.0,,5.0,,2.0,2.0,4.0,5.0,9.0,2.0,1.0,,1.0,,2.0,,1.0,2.0,,6.0,2.0,3.0,2.0,1.0,1.0,,1.0,,2.0,11.0,0.5714285714285714,1.0,0.6363636363636364,0.75,0.3333333333333333,0.6363636363636364,0.75,0.3333333333333333,0.5833333333333334,0.75,0.3333333333333333,0.09090909090909091,0.3333333333333333,19.402985074626866,0.5,0.6666666666666666,0.11764705882352941,0.25,,,0.09090909090909091,0.15625,0.16666666666666666,,,0.14285714285714285,0.25,,,0.6666666666666666,,0.7272727272727273,0.75,0.75,0.5,0.2727272727272727,0.3333333333333333,0.5,,,,,1.0,0.75,0.6666666666666666,0.5,0.7272727272727273,0.5026454545454545,0.602325,0.44179999999999997,0.18181818181818182,0.18181818181818182,0.42857142857142855,0.14285714285714285,2.872727272727273,0.1864406779661017,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,0.5,,,,,,,,,,,,1.0,,,,1.0,,,,,,True,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,1807.0,30,-1.0,56,58,24.0,23.0,11.0,114,5.0,9.0,3.0,5.0,1.0,2.0,,4.0,,,5.0,13.0,,10.0,59.0,3.0,5.0,6.0,1.0,2.0,,2.0,6.0,4.0,4.0,4.0,1.0,1.0,2.0,,1.0,,5.0,1.0,5.0,,3.0,,3.0,7.0,10.0,1.0,,1.0,2.0,,2.0,2.0,3.0,3.0,,4.0,1.0,1.0,1.0,,,,,,2.0,24.0,0.6,1.0,0.38461538461538464,0.6,0.5,0.38461538461538464,0.6,0.5,0.38461538461538464,0.6,0.5,0.3076923076923077,0.5,22.388059701492537,,,0.125,0.18518518518518517,,0.16666666666666666,0.0967741935483871,0.18181818181818182,0.21428571428571427,0.16666666666666666,0.2857142857142857,0.1111111111111111,,,,0.25,,0.6923076923076923,0.5555555555555556,0.7142857142857143,0.6,0.3076923076923077,,,,,,,1.0,0.6,1.0,0.5,0.6923076923076923,0.5049076923076924,0.6168000000000001,0.59635,0.07692307692307693,0.07692307692307693,0.6,0.2,2.9692307692307693,0.42857142857142855,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,0.18181818181818182,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,True,,,,,,,,
