EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,Blocked3s,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGA,Corner3PctBlocked,PenaltyCorner3Frequency,HeaveMakes,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3SecondViolations,on,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3PctAssisted
2446,1610612741,Rasual Butler,Rasual Butler,2446,CHI,186.0,3,,7,6,7.0,5,,13,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,2139.0,36,18.0,66,61,14.0,18,12.0,127,3.0,6.0,,,1.0,1.0,3.0,2.0,3.0,,,,,,,5.0,12.0,,,5.0,15.0,55,,,,,5.0,1.0,2.0,2.0,4.0,8.0,2.0,,,,,3.0,,,,,,,,,4.0,1.0,12.0,13.0,4.0,17.0,,,,,,,1.0,1.0,,2.0,4.0,,,6.0,1.0,2.0,1.0,1.0,,,1.0,,4.0,14.0,,1.0,0.8,0.8,,,,,0.4166666666666667,,0.5,0.4166666666666667,,0.5,0.5,0.8333333333333334,0.6666666666666666,,0.25,0.16666666666666666,20.0,,0.5454545454545454,0.18181818181818182,0.1111111111111111,0.41935483870967744,0.12903225806451613,0.16666666666666666,0.14285714285714285,0.2857142857142857,1.0,0.5833333333333334,0.14285714285714285,,0.5,0.5,0.6,1.0,0.25,0.25,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,0.5,1.0,0.5,,0.43879166666666664,,0.53895,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.26666666666666666,7.666666666666667,,0.21212121212121213,5.0,,,,,,,,1.0,,0.3333333333333333,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,1.0,True,,,,,
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,5135.0,86,1.0,153,151,58.0,77,25.0,304,5.0,8.0,1.0,1.0,2.0,2.0,3.0,3.0,6.0,,1.0,1.0,2.0,,,8.0,17.0,1.0,3.0,3.0,22.0,159,1.0,2.0,,,2.0,3.0,8.0,2.0,8.0,12.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,4.0,2.0,3.0,5.0,4.0,9.0,3.0,1.0,2.0,1.0,,1.0,,1.0,3.0,5.0,6.0,1.0,,5.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,8.0,58.0,,,0.75,0.8571428571428571,1.0,0.3333333333333333,,0.3333333333333333,0.47058823529411764,0.5,0.375,0.475,0.5,0.3,0.5,0.5,0.36363636363636365,0.15,0.11764705882352941,,12.23404255319149,1.0,0.047619047619047616,0.057971014492753624,0.13333333333333333,0.0641025641025641,0.04597701149425287,0.03125,0.08695652173913043,,,0.1111111111111111,0.18181818181818182,0.5,0.4,0.625,0.625,0.8,0.15,0.3,0.5,0.5,0.6666666666666666,0.05,,,,0.1,0.5,0.5,1.0,0.5,1.0,,,,0.2,1.0,0.55,0.5,0.4998131578947368,0.5624,0.46989444444444445,0.09523809523809523,0.1111111111111111,0.09090909090909091,0.36363636363636365,8.376470588235293,29.03333333333333,0.3790849673202614,,,,,,,,,,1.0,0.6666666666666666,,,0.07142857142857142,,,,,,,,1.0,2.0,,,1.0,,1.0,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1.0,,0.1,,,,,False,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,26192.0,437,42.0,796,785,134.0,189,124.0,1581,33.0,78.0,15.0,41.0,6.0,11.0,26.0,2.0,4.0,,,,,,,47.0,108.0,,,26.0,120.0,825,16.0,46.0,,,41.0,7.0,13.0,6.0,20.0,54.0,40.0,,28.0,,,11.0,31.0,7.0,38.0,5.0,19.0,4.0,8.0,83.0,45.0,14.0,52.0,72.0,57.0,129.0,13.0,6.0,7.0,11.0,1.0,5.0,5.0,16.0,26.0,51.0,32.0,1.0,2.0,37.0,19.0,2.0,24.0,14.0,1.0,9.0,24.0,13.0,20.0,134.0,3.0,1.0,0.574468085106383,0.8181818181818182,,,,,0.4351851851851852,0.34782608695652173,0.5384615384615384,0.4351851851851852,0.34782608695652173,0.5384615384615384,0.48,0.3942307692307692,0.5882352941176471,,0.10185185185185185,0.11538461538461539,14.767932489451477,0.6875,0.17049180327868851,0.14285714285714285,0.22950819672131148,0.18032786885245902,0.13411764705882354,0.14,0.10344827586206896,0.13829787234042554,0.24615384615384617,0.15753424657534246,0.20454545454545456,0.5416666666666666,0.7222222222222222,0.4230769230769231,0.4782608695652174,0.5151515151515151,0.24074074074074073,0.037037037037037035,0.5,0.5,0.5,,,,,,,,,0.8913043478260869,0.36585365853658536,,,,0.8461538461538461,0.5454545454545454,0.7222222222222222,,0.5135444444444445,0.5470794871794872,0.5042538461538462,0.15447154471544716,0.15447154471544716,0.3416666666666667,0.16666666666666666,3.4703703703703703,,0.16834170854271358,9.0,12.0,6.0,8.0,,6.0,1.0,,3.0,3.0,0.07692307692307693,0.2857142857142857,0.10909090909090909,0.19230769230769232,0.11764705882352941,0.29411764705882354,0.16,,12.0,,,,,,2.0,4.0,2.0,4.0,0.46153846153846156,0.5,,,,,,,,1.0,,,,,,,,,,,,,4.0,0.09523809523809523,0.75,,,,,,4.0,1.0,False,,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,1507.0,25,,45,45,16.0,24,7.0,90,,,,,,,1.0,1.0,3.0,,1.0,,2.0,,,2.0,4.0,,3.0,2.0,6.0,45,,,,,,1.0,2.0,2.0,4.0,2.0,2.0,,,2.0,,,3.0,2.0,5.0,2.0,,1.0,2.0,12.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,3.0,3.0,1.0,,2.0,1.0,,,,,,,,4.0,15.0,1.0,,0.5,0.5,,,,,0.5,,0.5,0.2857142857142857,,0.5,0.375,,0.6666666666666666,0.42857142857142855,,,16.9811320754717,,,,0.14285714285714285,0.047619047619047616,,,,,,,0.16666666666666666,,,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,,,0.2857142857142857,,,,,,,,,,,0.42857142857142855,,0.4792285714285714,,0.39935,0.125,0.2,,0.6666666666666666,17.65,24.433333333333337,0.35555555555555557,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,False,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,28298.0,472,45.0,858,845,144.0,221,131.0,1703,35.0,83.0,9.0,28.0,9.0,16.0,38.0,20.0,44.0,,1.0,,,,,72.0,165.0,,1.0,43.0,187.0,883,10.0,31.0,,,28.0,10.0,23.0,8.0,28.0,102.0,42.0,,14.0,,,20.0,17.0,11.0,28.0,8.0,11.0,1.0,5.0,67.0,29.0,21.0,71.0,102.0,36.0,138.0,9.0,6.0,3.0,13.0,2.0,5.0,14.0,27.0,18.0,47.0,38.0,,,54.0,27.0,3.0,6.0,6.0,,,6.0,5.0,28.0,143.0,3.0,3.0,0.7083333333333334,0.7846153846153846,,,,,0.43636363636363634,0.3225806451612903,0.43478260869565216,0.43373493975903615,0.3225806451612903,0.4166666666666667,0.4921052631578947,0.3888888888888889,0.4666666666666667,0.006024096385542169,0.12121212121212122,0.21686746987951808,21.27450980392157,0.48148148148148145,0.21646341463414634,0.08504398826979472,0.30434782608695654,0.23173803526448364,0.07658643326039387,0.12727272727272726,0.031578947368421054,0.19,0.21428571428571427,0.23417721518987342,0.2708333333333333,0.8333333333333334,0.5,0.42168674698795183,0.5384615384615384,0.6571428571428571,0.2289156626506024,0.26506024096385544,0.45454545454545453,0.45454545454545453,0.85,0.006024096385542169,,,,,,,,0.9032258064516129,0.32142857142857145,,,,0.6666666666666666,0.5625,0.5060240963855421,,0.4626753012048193,0.5252481481481481,0.45511666666666667,0.1443850267379679,0.14516129032258066,0.1497326203208556,0.1497326203208556,7.5624242424242425,23.4,0.16783216783216784,8.0,6.0,10.0,3.0,,8.0,,5.0,8.0,1.0,0.05263157894736842,0.45454545454545453,0.05172413793103448,0.06172839506172839,0.05555555555555555,0.38095238095238093,0.0410958904109589,,17.0,,,,1.0,,3.0,3.0,5.0,6.0,0.4473684210526316,0.4722222222222222,,,,,,,,1.0,,,,,,,,,,,,,6.0,0.045454545454545456,0.6470588235294118,1.0,,0.041666666666666664,,,,1.0,False,1.0,0.058823529411764705,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,27725.0,462,46.0,845,834,152.0,223,132.0,1679,30.0,53.0,9.0,14.0,2.0,5.0,29.0,15.0,38.0,5.0,16.0,6.0,23.0,1.0,4.0,55.0,120.0,11.0,39.0,32.0,175.0,874,10.0,17.0,1.0,6.0,27.0,5.0,17.0,10.0,35.0,68.0,42.0,30.0,14.0,23.0,6.0,12.0,17.0,8.0,25.0,4.0,9.0,2.0,6.0,58.0,14.0,7.0,39.0,51.0,21.0,72.0,16.0,11.0,5.0,9.0,2.0,8.0,7.0,16.0,15.0,28.0,38.0,4.0,,35.0,16.0,3.0,8.0,5.0,,3.0,8.0,6.0,33.0,151.0,2.0,2.0,0.6181818181818182,0.7083333333333334,0.9090909090909091,0.28205128205128205,0.16666666666666666,0.28205128205128205,0.4583333333333333,0.5882352941176471,0.29411764705882354,0.449685534591195,0.5,0.46296296296296297,0.5,0.54,0.546875,0.24528301886792453,0.1,0.18867924528301888,19.00497512437811,0.5625,0.12341772151898735,0.04216867469879518,0.10144927536231885,0.11948051948051948,0.04719101123595506,0.06790123456790123,0.011235955056179775,0.09473684210526316,0.07352941176470588,0.16339869281045752,0.10416666666666667,0.75,0.3333333333333333,0.5660377358490566,0.6976744186046512,0.6,0.18238993710691823,0.2389937106918239,0.39473684210526316,0.40540540540540543,0.7333333333333333,0.10062893081761007,0.3125,0.3125,1.0,0.14465408805031446,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.6086956521739131,0.6428571428571429,0.17391304347826086,0.25,1.0,0.18518518518518517,0.4,0.5786163522012578,0.2608695652173913,0.4783908805031447,0.5026675,0.4485111111111111,0.09302325581395349,0.12030075187969924,0.15428571428571428,0.2,8.9075,24.784615384615385,0.17988165680473372,4.0,7.0,5.0,4.0,,1.0,1.0,1.0,1.0,1.0,0.034482758620689655,0.21739130434782608,0.061946902654867256,0.024691358024691357,0.05405405405405406,0.09523809523809523,0.05063291139240506,,10.0,,2.0,9.0,10.0,3.0,4.0,2.0,4.0,3.0,0.3448275862068966,0.35714285714285715,0.08695652173913043,,0.3333333333333333,4.0,5.0,,,1.0,,,0.5,,0.02631578947368421,,0.4444444444444444,,,,,,,0.07692307692307693,0.5,1.0,,0.037037037037037035,,,1.0,,False,,,1.0,1.0,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,27885.0,465,45.0,849,836,146.0,224,132.0,1685,51.0,96.0,5.0,7.0,9.0,14.0,46.0,21.0,52.0,,4.0,15.0,59.0,2.0,9.0,90.0,194.0,15.0,63.0,77.0,302.0,883,10.0,16.0,2.0,11.0,34.0,13.0,26.0,21.0,50.0,36.0,144.0,27.0,10.0,57.0,15.0,24.0,65.0,22.0,87.0,15.0,30.0,15.0,20.0,196.0,9.0,4.0,32.0,36.0,15.0,51.0,14.0,10.0,4.0,29.0,3.0,22.0,12.0,41.0,9.0,18.0,60.0,,4.0,90.0,47.0,2.0,7.0,6.0,1.0,,7.0,4.0,50.0,145.0,1.0,1.0,0.2,0.21176470588235294,0.6,0.23809523809523808,0.18181818181818182,0.2459016393442623,0.4639175257731959,0.625,0.5,0.4377431906614786,0.48148148148148145,0.3918918918918919,0.5084745762711864,0.53125,0.5208333333333334,0.245136186770428,0.12371134020618557,0.16666666666666666,33.16880552813425,0.7073170731707317,0.1,0.02702702702702703,0.06060606060606061,0.09326424870466321,0.0334075723830735,0.030864197530864196,0.02197802197802198,0.07,0.07142857142857142,0.13333333333333333,0.08695652173913043,0.5714285714285714,0.3735408560311284,0.53125,0.6375,0.19607843137254902,0.17898832684824903,0.20233463035019456,0.40384615384615385,0.40384615384615385,0.2857142857142857,0.01556420233463035,,,,0.22957198443579765,0.2542372881355932,0.25862068965517243,0.6,0.25925925925925924,0.7142857142857143,0.3333333333333333,0.2222222222222222,1.0,0.3783783783783784,0.6428571428571429,0.6186770428015564,0.2631578947368421,0.4911082352941177,0.48335,0.45473285714285716,0.16040955631399317,0.20434782608695654,0.11258278145695365,0.16556291390728478,7.772164948453608,26.05396825396825,0.17196702002355713,8.0,6.0,,5.0,4.0,7.0,,,,,0.17391304347826086,,0.05172413793103448,0.025,0.05405405405405406,,0.04,0.2,18.0,,2.0,11.0,11.0,18.0,7.0,10.0,2.0,11.0,0.391304347826087,0.47368421052631576,0.07407407407407407,,0.2972972972972973,1.0,1.0,2.0,1.0,4.0,3.0,,0.09090909090909091,0.015873015873015872,,0.01694915254237288,0.09090909090909091,,2.0,,,,,0.047619047619047616,0.1111111111111111,,,,,1.0,1.0,,False,,,,,
2586,1610612741,Keith Bogans,Keith Bogans,2586,CHI,16685.0,278,17.0,494,498,37.0,60,77.0,992,3.0,6.0,,1.0,,,,,3.0,10.0,31.0,13.0,23.0,1.0,2.0,3.0,9.0,23.0,54.0,1.0,76.0,497,,1.0,2.0,6.0,6.0,,,,3.0,6.0,,69.0,,23.0,13.0,1.0,10.0,2.0,12.0,2.0,4.0,3.0,3.0,26.0,1.0,2.0,13.0,15.0,3.0,18.0,9.0,3.0,6.0,5.0,,3.0,1.0,6.0,10.0,24.0,12.0,6.0,,4.0,1.0,1.0,3.0,3.0,,,3.0,1.0,3.0,37.0,1.0,1.0,1.0,1.0,1.0,0.42592592592592593,0.3333333333333333,0.42592592592592593,0.3333333333333333,,,0.5952380952380952,0.42857142857142855,0.21428571428571427,0.5846153846153846,0.42857142857142855,0.1875,0.8571428571428571,0.1111111111111111,0.16666666666666666,11.993243243243244,0.8333333333333334,0.06598984771573604,0.0049261083743842365,0.05,0.06329113924050633,0.01079136690647482,,0.017857142857142856,0.05084745762711865,0.07142857142857142,0.07291666666666667,0.03571428571428571,0.3333333333333333,0.09523809523809523,0.5,0.6,1.0,,0.047619047619047616,,,,0.49206349206349204,0.3225806451612903,0.3225806451612903,1.0,0.36507936507936506,0.5652173913043478,0.5652173913043478,1.0,0.14285714285714285,,0.2857142857142857,0.5,1.0,,,0.9523809523809523,0.5652173913043478,0.5830944444444444,0.56205,0.5936142857142858,0.015625,0.1,0.07894736842105263,0.039473684210526314,7.522222222222222,24.17037037037037,0.07489878542510121,,2.0,,1.0,,2.0,1.0,1.0,,1.0,,,0.02666666666666667,,0.043478260869565216,0.08333333333333333,0.027777777777777776,,,1.0,4.0,2.0,7.0,,,,,,,,0.5714285714285714,0.25,0.2857142857142857,,1.0,,,3.0,,,0.14285714285714285,,,,,,,,,,,,,5.0,,0.7142857142857143,,,1.0,,False,,,1.0,0.2,1.0
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,9164.0,153,28.0,294,276,75.0,136,44.0,570,,2.0,,,,1.0,2.0,8.0,19.0,3.0,8.0,11.0,19.0,1.0,1.0,8.0,23.0,14.0,27.0,5.0,63.0,320,,,1.0,1.0,3.0,2.0,4.0,5.0,27.0,12.0,4.0,39.0,,19.0,11.0,,6.0,3.0,9.0,1.0,4.0,1.0,1.0,21.0,,3.0,7.0,11.0,1.0,12.0,2.0,,2.0,7.0,1.0,6.0,1.0,8.0,15.0,21.0,4.0,,,5.0,1.0,1.0,3.0,3.0,,,3.0,2.0,27.0,74.0,2.0,1.0,0.75,0.75,0.9285714285714286,0.5185185185185185,1.0,0.5185185185185185,0.34782608695652173,,0.5,0.58,1.5,0.8461538461538461,0.5961538461538461,1.5,0.8666666666666667,0.54,,,17.391304347826086,0.875,0.07608695652173914,,0.13636363636363635,0.08771929824561403,0.007142857142857143,,,0.06896551724137931,0.10526315789473684,0.06818181818181818,0.11764705882352941,0.6666666666666666,0.04,,,,0.04,0.38,0.42105263157894735,0.42105263157894735,0.75,0.16,0.375,0.375,1.0,0.38,0.5789473684210527,0.5789473684210527,0.9090909090909091,,,1.0,1.0,1.0,0.07692307692307693,,0.58,0.5789473684210527,0.47431200000000007,0.57105,0.49015384615384616,0.0196078431372549,0.041666666666666664,0.047619047619047616,0.42857142857142855,16.382608695652173,24.85185185185185,0.25510204081632654,,1.0,1.0,,,1.0,,,2.0,,,0.125,0.027777777777777776,,0.043478260869565216,0.2,,,,,,6.0,9.0,3.0,2.0,1.0,,,,,,,0.46153846153846156,5.0,6.0,,,1.0,1.0,,0.6666666666666666,,,,0.8333333333333334,,,,,,,,,3.0,,0.23076923076923078,,,1.0,,False,,,1.0,0.3333333333333333,
703,1610612741,Kurt Thomas,Kurt Thomas,703,CHI,2183.0,36,-14.0,68,68,38.0,48,13.0,136,4.0,5.0,2.0,3.0,1.0,1.0,,2.0,3.0,,,,1.0,,,6.0,8.0,,1.0,,12.0,85,2.0,3.0,,,4.0,2.0,3.0,,4.0,8.0,4.0,,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,5.0,,3.0,3.0,5.0,8.0,1.0,1.0,,1.0,1.0,,1.0,2.0,4.0,5.0,,,,,,,,,,,,,4.0,38.0,,,0.6666666666666666,1.0,,,,,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.125,0.2,12.5,0.5,0.16666666666666666,0.1724137931034483,,0.125,0.13513513513513514,0.21428571428571427,0.14285714285714285,0.125,,0.2222222222222222,,,0.5555555555555556,0.8,1.0,0.5,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,0.1111111111111111,,,,1.0,0.6666666666666666,,,,0.3333333333333333,1.0,0.6666666666666666,,0.4835333333333333,0.4968333333333333,0.4214333333333333,,,0.3333333333333333,0.3333333333333333,8.075000000000001,26.1,0.5588235294117647,,,,,,1.0,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,1840.0,31,13.0,56,55,5.0,31,9.0,111,2.0,3.0,1.0,1.0,,,,,,,,,,,,2.0,3.0,,,1.0,5.0,53,1.0,1.0,,,3.0,,,,,4.0,,,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,3.0,1.0,,1.0,,,,,,2.0,2.0,4.0,,,3.0,2.0,,3.0,2.0,1.0,,3.0,,,5.0,,,1.0,1.0,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.625,1.5,,,,,6.153846153846153,,,0.047619047619047616,0.25,0.08333333333333333,0.03571428571428571,,0.16666666666666666,,,,0.16666666666666666,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,0.5398999999999999,0.7211,,0.5,0.5,0.6,,1.7333333333333334,,0.08928571428571429,1.0,,,,,,,,,1.0,,,,,,0.5,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,False,,,,,
2446,1610612741,Rasual Butler,Rasual Butler,2446,CHI,211.0,4,2.0,7,7,,7,1.0,14,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,6,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,12.5,,,,0.5,0.3333333333333333,,,,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.54495,,,,,,,,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
