EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,3SecondViolations,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,Defensive 3 Seconds Violations,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,OffensiveGoaltends
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,18704.0,312,-32,573,591,104,118,80,1164,14.0,33.0,1.0,4.0,5.0,9.0,19,15.0,36.0,7.0,18.0,1.0,3.0,2.0,3.0,38,88,7.0,18.0,28.0,125,616,2.0,5.0,1.0,3.0,7.0,9.0,14.0,2.0,3.0,10.0,34.0,10.0,66.0,21.0,2.0,18.0,7.0,11.0,39.0,6.0,45.0,4.0,2.0,18.0,8.0,13.0,96.0,3.0,1.0,7.0,18.0,1.0,26,4.0,30,1.0,8.0,1.0,7.0,12.0,4.0,10.0,8.0,1.0,2.0,1.0,2.0,20.0,4.0,10.0,1.0,21.0,29.0,4.0,4.0,2.0,33.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,31.0,97,2.0,1.0,0.13157894736842105,0.13513513513513514,1.0,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.3888888888888889,0.4318181818181818,0.4,0.6428571428571429,0.45754716981132076,0.4375,0.7058823529411765,0.5122950819672131,0.4375,0.7727272727272727,0.16981132075471697,0.125,0.24242424242424243,0.15789473684210525,21.32132132132132,0.6,0.07142857142857142,0.041666666666666664,0.09137055837563451,0.01195219123505976,0.0958904109589041,0.09259259259259259,0.010714285714285714,0.011494252873563218,0.010638297872340425,0.014285714285714285,0.10144927536231885,0.08928571428571429,0.08333333333333333,0.09433962264150944,0.1,0.02040816326530612,1.0,0.3113207547169811,0.42424242424242425,0.56,0.14285714285714285,0.1792452830188679,0.47368421052631576,0.5625,0.33962264150943394,0.4166666666666667,0.4166666666666667,0.2,0.16981132075471697,0.3888888888888889,0.3888888888888889,1.0,0.125,0.375,0.3333333333333333,1.0,0.29411764705882354,0.8,0.17647058823529413,0.6666666666666666,0.4811320754716981,0.3888888888888889,0.4745834905660377,0.45770625,0.4514,0.11764705882352941,0.13861386138613863,0.056,0.272,9.950000000000001,24.894444444444446,0.18150087260034903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,18562.0,309,-17,562,584,95,129,81,1146,18.0,32.0,8.0,5.0,9.0,10.0,32,5.0,14.0,,,,,,,33,78,,,28.0,94,592,5.0,11.0,,,11.0,6.0,11.0,,,7.0,19.0,44.0,22.0,,8.0,,,4.0,13.0,8.0,21.0,7.0,1.0,5.0,3.0,5.0,50.0,18.0,3.0,13.0,35.0,5.0,53,21.0,74,,9.0,4.0,5.0,7.0,,2.0,5.0,1.0,5.0,,,12.0,3.0,15.0,4.0,25.0,39.0,,3.0,,40.0,2.0,17.0,4.0,14.0,7.0,16.0,12.0,19.0,91,,4.0,0.6666666666666666,0.7586206896551724,,,,,,0.4230769230769231,0.45454545454545453,0.5454545454545454,0.4230769230769231,0.45454545454545453,0.5454545454545454,0.4845360824742268,0.4583333333333333,0.5588235294117647,,0.05128205128205128,,0.125,16.69218989280245,0.5833333333333334,0.4166666666666667,0.15,0.17766497461928935,0.0728744939271255,0.18055555555555555,0.17843866171003717,0.06338028169014084,0.04597701149425287,0.0967741935483871,0.07462686567164178,0.1746031746031746,0.23333333333333334,0.13513513513513514,0.12244897959183673,0.30434782608695654,,0.75,0.41025641025641024,0.5625,0.5625,0.6111111111111112,0.41025641025641024,0.3125,0.35714285714285715,0.1794871794871795,0.35714285714285715,0.35714285714285715,1.0,,,,,0.7272727272727273,,,,0.8181818181818182,0.5555555555555556,,,0.41025641025641024,,0.4581679487179488,0.5011454545454546,0.4700363636363637,0.1827956989247312,0.1827956989247312,0.11702127659574468,0.20212765957446807,7.2666666666666675,,0.16903914590747332,4.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,0.6,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,7086.0,118,3,222,229,57,47,32,451,3.0,7.0,1.0,1.0,3.0,,9,2.0,4.0,6.0,11.0,1.0,2.0,2.0,2.0,5,20,8.0,13.0,4.0,38,248,1.0,1.0,1.0,2.0,5.0,1.0,6.0,3.0,3.0,1.0,12.0,6.0,4.0,24.0,2.0,11.0,6.0,2.0,4.0,3.0,7.0,3.0,,2.0,2.0,,17.0,1.0,,3.0,5.0,1.0,9,1.0,10,1.0,3.0,1.0,2.0,2.0,,1.0,2.0,,1.0,1.0,1.0,4.0,1.0,11.0,,16.0,4.0,,1.0,,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,12.0,54,2.0,1.0,0.6,0.75,1.0,0.6153846153846154,0.5,1.0,0.6153846153846154,0.25,1.0,0.16666666666666666,0.5151515151515151,0.8333333333333334,0.6111111111111112,0.5428571428571428,0.8333333333333334,0.6,0.3939393939393939,0.1,0.2857142857142857,,15.175097276264593,0.5,0.125,,0.06666666666666667,0.012048192771084338,0.08333333333333333,0.07207207207207207,0.010752688172043012,,0.02857142857142857,,,0.041666666666666664,0.15384615384615385,0.06666666666666667,0.16666666666666666,0.05555555555555555,1.0,0.21212121212121213,0.42857142857142855,0.6,0.6666666666666666,0.2727272727272727,,,0.12121212121212122,0.5,0.5,0.5,0.3333333333333333,0.5454545454545454,0.5454545454545454,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,1.0,0.6060606060606061,0.5454545454545454,0.5018606060606059,0.5302166666666667,0.5024666666666666,0.058823529411764705,0.09523809523809523,0.13157894736842105,0.3157894736842105,8.245,24.74615384615385,0.25675675675675674,1.0,,1.0,,1.0,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,0.06060606060606061,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,True,,,,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,3034.0,51,-44,94,98,11,41,14,192,5.0,8.0,1.0,1.0,1.0,1.0,4,2.0,6.0,,,,,,,8,18,,,2.0,18,124,2.0,3.0,,,4.0,1.0,2.0,,,,2.0,12.0,4.0,,2.0,,,1.0,3.0,,3.0,,,3.0,,,6.0,3.0,,1.0,2.0,,3,3.0,6,,2.0,1.0,1.0,2.0,,,1.0,,2.0,,,3.0,1.0,5.0,,6.0,3.0,,,,2.0,,1.0,,,,,,2.0,11,,,0.75,0.8571428571428571,,,,,,0.4444444444444444,0.6666666666666666,0.5,0.4444444444444444,0.6666666666666666,0.5,0.47368421052631576,0.6666666666666666,0.5,,0.05555555555555555,0.125,,19.642857142857142,0.6666666666666666,,,0.09090909090909091,0.06382978723404255,0.08333333333333333,0.08823529411764706,0.057692307692307696,0.05263157894736842,0.1111111111111111,,0.16666666666666666,,,0.14285714285714285,,,,0.4444444444444444,0.625,0.7142857142857143,0.6,0.2222222222222222,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,0.5,1.0,,,0.4444444444444444,,0.4483388888888889,0.41126666666666667,0.4541,0.05263157894736842,0.05263157894736842,0.2222222222222222,0.1111111111111111,8.499999999999998,,0.11702127659574468,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,20995.0,350,-47,638,665,114,146,94,1303,33.0,58.0,14.0,6.0,9.0,2.0,20,7.0,16.0,,1.0,,,,,42,94,1.0,7.0,27.0,114,698,12.0,18.0,,,27.0,9.0,14.0,,1.0,12.0,30.0,48.0,36.0,3.0,12.0,1.0,,11.0,20.0,,20.0,,,16.0,1.0,3.0,40.0,12.0,1.0,5.0,15.0,3.0,23,15.0,38,2.0,25.0,15.0,10.0,14.0,3.0,11.0,10.0,,3.0,,2.0,24.0,4.0,16.0,,43.0,29.0,,2.0,3.0,41.0,1.0,16.0,5.0,4.0,2.0,5.0,3.0,29.0,107,5.0,4.0,0.5714285714285714,0.6666666666666666,1.0,0.14285714285714285,,,0.14285714285714285,0.44680851063829785,0.6666666666666666,0.6428571428571429,0.4306930693069307,0.6666666666666666,0.6,0.47107438016528924,0.675,0.625,0.06930693069306931,0.11702127659574468,0.1206896551724138,0.2,19.43699731903485,0.5833333333333334,0.21428571428571427,0.037037037037037035,0.06944444444444445,0.042704626334519574,0.05952380952380952,0.06666666666666667,0.04375,0.019801980198019802,0.05660377358490566,0.05405405405405406,0.039473684210526314,,0.15384615384615385,0.01694915254237288,0.16,0.0425531914893617,0.6,0.5742574257425742,0.5689655172413793,0.6470588235294118,0.5454545454545454,0.19801980198019803,0.1,0.125,0.15841584158415842,0.4375,0.4375,0.5714285714285714,0.009900990099009901,,,,0.7777777777777778,,,,0.6,0.6666666666666666,,,0.6435643564356436,,0.5166559405940594,0.53860625,0.5450333333333334,0.13793103448275862,0.14678899082568808,0.23684210526315788,0.2631578947368421,6.065957446808512,23.971428571428568,0.1786833855799373,11.0,3.0,4.0,3.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,0.7857142857142857,1.0,6.0,,1.0,,0.0594059405940594,0.16666666666666666,0.16666666666666666,1.0,0.06666666666666667,,1.0,,2.0,0.05128205128205128,0.07142857142857142,0.36363636363636365,,True,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,4383.0,73,-43,132,152,44,64,21,284,3.0,4.0,4.0,,,1.0,3,,,2.0,4.0,,,2.0,2.0,4,7,3.0,7.0,,17,171,4.0,5.0,,,8.0,,,2.0,2.0,,6.0,,8.0,9.0,8.0,4.0,2.0,,1.0,,1.0,,,,,1.0,2.0,4.0,,6.0,1.0,1.0,8,5.0,13,2.0,1.0,1.0,,,,,,,,,,,,1.0,,4.0,3.0,1.0,1.0,,,,,,3.0,2.0,3.0,1.0,6.0,37,,,,,1.0,0.42857142857142855,,1.0,0.42857142857142855,0.5714285714285714,0.8,,0.6071428571428571,0.8,1.5,0.6071428571428571,0.8,1.5,0.5,,,,9.032258064516128,,0.3333333333333333,,0.02702702702702703,0.07017543859649122,0.2727272727272727,0.11864406779661017,0.06944444444444445,,0.15384615384615385,,0.058823529411764705,,,0.29411764705882354,0.2,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.75,0.75,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,0.2857142857142857,0.5,0.5,1.0,0.8,,,,,,1.0,1.0,0.7857142857142857,0.5,0.5359892857142857,0.5671,0.5502750000000001,,,0.47058823529411764,0.35294117647058826,4.1571428571428575,24.271428571428572,0.3333333333333333,3.0,,,,,,1.0,,,,1.0,,,0.75,1.0,3.0,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.06666666666666667,,,0.16666666666666666,True,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,19314.0,322,-30,582,603,104,101,89,1185,27.0,54.0,21.0,3.0,6.0,22.0,56,12.0,28.0,1.0,4.0,,,,,61,138,1.0,4.0,51.0,176,632,17.0,30.0,,,43.0,7.0,19.0,,,17.0,31.0,54.0,68.0,3.0,28.0,4.0,1.0,12.0,16.0,3.0,19.0,2.0,1.0,9.0,2.0,5.0,41.0,25.0,,12.0,49.0,2.0,63,27.0,90,8.0,5.0,4.0,1.0,9.0,1.0,5.0,7.0,2.0,4.0,,1.0,16.0,2.0,12.0,1.0,28.0,41.0,,,,63.0,1.0,20.0,8.0,6.0,5.0,6.0,5.0,26.0,97,3.0,4.0,0.4426229508196721,0.574468085106383,1.0,0.25,,,0.25,0.4420289855072464,0.5666666666666667,0.3684210526315789,0.44014084507042256,0.5666666666666667,0.3684210526315789,0.5029585798816568,0.5972222222222222,0.5172413793103449,0.028169014084507043,0.08695652173913043,0.18518518518518517,0.03571428571428571,27.007299270072995,0.5625,0.14285714285714285,,0.2413793103448276,0.09615384615384616,0.16,0.21942446043165467,0.09215017064846416,0.18085106382978725,0.07291666666666667,0.014285714285714285,0.2,0.31666666666666665,0.2191780821917808,0.18867924528301888,0.09090909090909091,0.11764705882352941,0.8333333333333334,0.38028169014084506,0.5,0.6136363636363636,0.4074074074074074,0.39436619718309857,0.39285714285714285,0.4074074074074074,0.19718309859154928,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.028169014084507043,0.25,0.25,1.0,0.7,,,,0.3157894736842105,0.5,,,0.4084507042253521,0.25,0.4503172535211267,0.5196821428571429,0.44987368421052626,0.12422360248447205,0.12738853503184713,0.24431818181818182,0.17613636363636365,7.561594202898551,25.299999999999997,0.17869415807560138,13.0,9.0,1.0,1.0,6.0,2.0,4.0,,,,1.0,,0.36363636363636365,0.6190476190476191,,,,,8.0,,,,,,,,1.0,2.0,0.06060606060606061,0.04,0.07692307692307693,0.125,True,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,10310.0,172,-7,312,322,30,55,42,634,15.0,20.0,1.0,2.0,2.0,1.0,8,7.0,21.0,,1.0,,,,,23,49,1.0,6.0,4.0,53,314,1.0,4.0,,,2.0,2.0,4.0,,1.0,2.0,6.0,28.0,18.0,3.0,2.0,1.0,,5.0,2.0,,2.0,,,1.0,,1.0,4.0,5.0,,5.0,14.0,,19,5.0,24,1.0,4.0,3.0,1.0,,,,4.0,1.0,,,1.0,4.0,,5.0,,14.0,6.0,1.0,1.0,,9.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,6.0,30,2.0,1.0,0.6086956521739131,0.6363636363636364,1.0,0.16666666666666666,,,0.16666666666666666,0.46938775510204084,0.25,0.5,0.44545454545454544,0.25,0.4,0.4491525423728814,0.25,0.5,0.10909090909090909,0.10204081632653061,0.15,0.25,17.355371900826448,,,,0.12727272727272726,0.034482758620689655,0.15151515151515152,0.13286713286713286,0.030864197530864196,0.0196078431372549,0.0625,0.021739130434782608,0.07894736842105263,0.03571428571428571,0.22727272727272727,0.21052631578947367,0.07142857142857142,0.038461538461538464,0.5,0.36363636363636365,0.75,0.8823529411764706,0.5333333333333333,0.14545454545454545,0.125,0.16666666666666666,0.38181818181818183,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.01818181818181818,,,,0.25,,,,0.4,1.0,,,0.4727272727272727,,0.4968272727272728,0.469025,0.5756600000000001,0.06896551724137931,0.07692307692307693,0.03773584905660377,0.11320754716981132,9.816326530612244,23.866666666666664,0.09615384615384616,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,5.0,,1.0,,0.09090909090909091,0.2,0.2,1.0,0.2,,,,,,,,,True,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,306.0,5,-5,10,9,1,3,3,19,1.0,1.0,,,,,1,,,,,,,,,1,2,,,,2,15,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,1,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,,23.076923076923077,,,,0.25,,,0.16666666666666666,,,,,0.3333333333333333,,,,,,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.5745,0.446,,,,,,4.0,,0.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,2281.0,38,-13,65,72,10,26,14,137,1.0,4.0,1.0,,,3.0,3,1.0,1.0,,5.0,,,,,5,8,,5.0,4.0,14,80,,1.0,,,,,,,,,,,10.0,,,5.0,,1.0,4.0,1.0,5.0,,1.0,2.0,1.0,1.0,11.0,1.0,,4.0,1.0,,5,1.0,6,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,3.0,,,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,10,,,,,,,,,,0.625,,,0.38461538461538464,,,0.4666666666666667,,,0.38461538461538464,0.125,0.25,,17.5,,,,0.05263157894736842,0.03333333333333333,0.36363636363636365,0.16666666666666666,0.025,,0.08333333333333333,,0.14285714285714285,,,0.3333333333333333,0.4,,1.0,0.3076923076923077,0.25,0.3333333333333333,,0.23076923076923078,1.0,1.0,0.07692307692307693,1.0,1.0,,0.38461538461538464,,,,1.0,,,,,,,,0.6923076923076923,,0.43236538461538465,0.3086,,0.14285714285714285,0.2222222222222222,,,7.6,25.979999999999997,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
