EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,PtsAssisted2s,Blocked2s,BlockedLongMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,AtRimPctAssisted,PenaltyAtRimAccuracy,FTDefRebounds,DefFTReboundPct,PtsPutbacks,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Charge Fouls,Corner3FGM,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,HeaveAttempts
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,5090.0,85,4,155,152,58,67,15.0,307,1.0,2.0,,,7.0,9.0,6.0,10.0,4.0,1.0,2.0,3.0,5.0,,,2.0,4.0,14.0,21.0,5.0,9.0,14.0,57.0,174,,,1.0,1.0,5.0,7.0,9.0,3.0,6.0,10.0,33.0,26.0,6.0,9.0,5.0,3.0,1.0,21.0,6.0,27.0,3.0,3.0,10.0,5.0,6.0,60.0,,1.0,3.0,8.0,11.0,1.0,12.0,,5.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,,7.0,1.0,2.0,,1.0,,14.0,,,,18.0,1.0,1.0,4.0,,5.0,30.0,56,,3.0,0.4,0.5555555555555556,1.0,0.5,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7166666666666667,1.5,0.7666666666666667,0.7368421052631579,1.25,0.7619047619047619,0.3,0.047619047619047616,0.5,,,26.315789473684212,0.5714285714285714,0.14545454545454545,0.023809523809523808,0.25,,0.16417910447761194,0.01694915254237288,,,0.05,0.25,0.13333333333333333,0.3333333333333333,,,0.06666666666666667,0.5,1.0,0.3,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.6,0.6,0.13333333333333333,0.16666666666666666,0.6,0.6,,,,1.0,,,,0.13333333333333333,0.26666666666666666,0.5,0.36666666666666664,0.6,0.43169500000000005,0.62535,0.4234666666666667,0.12121212121212122,0.16666666666666666,,0.08771929824561403,0.5789473684210527,11.857142857142856,24.822222222222223,0.3741935483870968,,2.0,,,,0.07142857142857142,0.07142857142857142,0.14285714285714285,,,,,,,,,,,,,,,,,,0.045454545454545456,,,,2.0,,2.0,,,,0.5,0.5,1.0,False,1.0,1.0,1.0,1.0,0.5,,,,,,,
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,2894.0,48,5,90,87,26,20,7.0,177,1.0,3.0,,,2.0,3.0,2.0,3.0,1.0,,,,2.0,,,,1.0,5.0,9.0,,3.0,6.0,16.0,89,1.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,3.0,6.0,,,2.0,,,4.0,,4.0,,,,2.0,2.0,8.0,,1.0,2.0,4.0,8.0,1.0,9.0,,,,,4.0,,3.0,,,1.0,,4.0,1.0,,,1.0,,5.0,,,,9.0,,,3.0,1.0,,3.0,24,1.0,,,,,,,0.5555555555555556,1.0,1.0,0.4166666666666667,1.0,0.5,0.5,1.0,0.5,0.25,,,,,20.408163265306122,1.0,0.13333333333333333,0.041666666666666664,0.15384615384615385,,0.13953488372093023,0.030303030303030304,,,0.125,0.08333333333333333,0.2,0.1111111111111111,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.16666666666666666,,,,,,,,,,,0.5,,0.5,,0.4671708333333333,0.3668,0.445225,0.25,0.25,0.25,0.125,0.1875,9.47777777777778,24.866666666666664,0.28888888888888886,,4.0,,,,0.4,0.4,0.5,,,,1.0,,2.0,0.5,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,False,,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,2560.0,43,-7,82,81,17,35,8.0,163,,,,,1.0,1.0,1.0,5.0,4.0,,,1.0,5.0,,1.0,1.0,1.0,2.0,6.0,3.0,9.0,,13.0,91,1.0,2.0,,1.0,2.0,,1.0,1.0,1.0,,3.0,,9.0,,5.0,1.0,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,1.0,2.0,,2.0,,1.0,,,,,,,,3.0,17,1.0,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.43333333333333335,0.3333333333333333,0.75,0.43333333333333335,0.3333333333333333,0.75,0.6,,,,,17.391304347826086,1.0,0.07692307692307693,,0.2,,0.0967741935483871,,,,,0.25,,0.3333333333333333,,,,,,0.06666666666666667,1.0,1.0,0.3333333333333333,0.2,0.2,0.26666666666666666,0.3333333333333333,0.2,0.25,1.0,,,,0.3333333333333333,,,,0.5,1.0,0.6,0.2,0.46873,0.42183333333333334,0.396475,,,,0.15384615384615385,0.23076923076923078,15.0,25.555555555555557,0.2073170731707317,,4.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,0.5,0.6666666666666666,1.0,False,,,,,,2.0,0.2222222222222222,0.25,0.2,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,2476.0,41,-11,80,77,29,45,8.0,157,,,,,,1.0,4.0,8.0,,,,,,,,,,4.0,9.0,,,,8.0,100,,,,,,1.0,3.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,2.0,3.0,1.0,4.0,,2.0,2.0,,,,,,,,,,,,4.0,8.0,,2.0,2.0,,,,,,,,,2.0,27,,,,,,,,0.4444444444444444,,0.3333333333333333,0.4444444444444444,,0.3333333333333333,0.4444444444444444,,0.3333333333333333,,0.1111111111111111,,,0.125,10.0,,0.10526315789473684,,0.1111111111111111,,0.10714285714285714,,,,,0.16666666666666666,0.125,,0.3333333333333333,,,,,0.1111111111111111,,,0.8888888888888888,0.5,0.5714285714285714,,,,,,,,,,,,,,,,,0.4086,,0.4113,,,,,0.25,16.155555555555555,,0.3625,,8.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,1.0,0.16666666666666666,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,4394.0,73,-1,132,132,41,50,11.0,264,4.0,6.0,1.0,2.0,3.0,4.0,1.0,1.0,,,,,,,,,,8.0,11.0,,,3.0,19.0,144,1.0,2.0,,,2.0,1.0,2.0,,,1.0,3.0,2.0,,,,,,2.0,,2.0,,,2.0,,,4.0,,3.0,2.0,10.0,13.0,3.0,16.0,2.0,2.0,1.0,1.0,,,,4.0,,,,4.0,,,5.0,8.0,2.0,5.0,,,,8.0,2.0,,4.0,,1.0,3.0,41,,1.0,,,,,,0.7272727272727273,0.5,0.5,0.7272727272727273,0.5,0.5,0.6785714285714286,0.3333333333333333,0.5,,,,,,12.32876712328767,,0.2127659574468085,0.075,0.18181818181818182,,0.20689655172413793,0.05555555555555555,0.1111111111111111,,0.2,0.26666666666666666,0.17647058823529413,0.125,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.75,0.75,0.09090909090909091,1.0,1.0,,,,,,1.0,0.5,,,,,,,,0.5454545454545454,,0.4894727272727273,0.56655,0.476,0.3076923076923077,0.3076923076923077,,0.10526315789473684,0.15789473684210525,4.754545454545454,,0.3106060606060606,2.0,14.0,1.0,,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.75,0.5,1.0,0.16666666666666666,2.0,,,,,1.0,1.0,1.0,2.0,0.16666666666666666,,,1.0,,,,,,,,,,,False,,,,,,,,,,,,
2584,1610612740,Willie Green,Willie Green,2584,NOH,3026.0,50,-8,94,88,34,35,8.0,182,1.0,2.0,,,6.0,8.0,1.0,6.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,,2.0,8.0,16.0,2.0,8.0,3.0,25.0,110,,,1.0,4.0,3.0,1.0,3.0,,4.0,,2.0,6.0,6.0,,5.0,1.0,1.0,2.0,2.0,4.0,,2.0,1.0,,1.0,10.0,,,,,1.0,,1.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,,,2.0,,2.0,5.0,6.0,,4.0,,,,5.0,1.0,,3.0,,,2.0,34,,,1.0,0.25,0.25,,0.25,0.5,,0.3333333333333333,0.4583333333333333,0.375,0.14285714285714285,0.4807692307692308,0.375,0.14285714285714285,0.3333333333333333,0.0625,,,0.16666666666666666,26.923076923076923,0.5,,,,,,,,,,,,,,,0.08333333333333333,0.5,0.5,0.3333333333333333,0.75,0.75,0.25,0.16666666666666666,0.2,0.125,0.20833333333333334,0.2,0.2,1.0,,,0.25,0.75,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,,0.4166666666666667,0.2,0.46068749999999997,0.53725,0.45099285714285714,0.11538461538461539,0.16666666666666666,,0.12,0.08,11.06875,24.599999999999998,0.3617021276595745,,10.0,,,,0.625,0.625,0.5,1.0,,,1.0,,1.0,0.25,,,,1.0,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,False,,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,4402.0,73,1,133,133,48,63,13.0,266,4.0,9.0,1.0,1.0,1.0,4.0,3.0,7.0,3.0,,3.0,1.0,4.0,,,,2.0,8.0,20.0,3.0,7.0,9.0,34.0,154,1.0,1.0,,,4.0,2.0,6.0,2.0,5.0,4.0,14.0,10.0,9.0,,4.0,1.0,1.0,2.0,2.0,4.0,,2.0,,1.0,1.0,10.0,1.0,2.0,2.0,5.0,8.0,3.0,11.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,6.0,,,,12.0,,,5.0,,1.0,14.0,46,1.0,,1.0,0.42857142857142855,,0.4,0.42857142857142855,0.4,1.0,0.3333333333333333,0.46296296296296297,1.0,0.45454545454545453,0.5151515151515151,1.0,0.5384615384615384,0.25925925925925924,0.05,0.1111111111111111,,,22.14765100671141,1.0,0.1,0.05128205128205128,0.2,0.06666666666666667,0.11666666666666667,0.05555555555555555,0.1111111111111111,,0.05263157894736842,0.06666666666666667,0.1875,0.16666666666666666,0.25,0.07142857142857142,0.3333333333333333,0.4444444444444444,0.5,0.14814814814814814,0.25,0.25,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.14814814814814814,0.25,0.25,1.0,1.0,1.0,,,,,0.2727272727272727,0.18181818181818182,,0.5925925925925926,0.25,0.4329648148148148,0.5721,0.40565,0.15625,0.2,,0.11764705882352941,0.4117647058823529,8.919999999999998,24.87142857142857,0.3609022556390977,4.0,6.0,,,,0.375,0.42857142857142855,,0.6666666666666666,0.36363636363636365,2.0,0.25,0.5,1.0,0.16666666666666666,2.0,,,,,,,,,0.08333333333333333,,0.16666666666666666,,,2.0,,2.0,,,,0.6666666666666666,0.6666666666666666,1.0,False,,2.0,,,0.6666666666666666,,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,3444.0,57,2,106,102,38,27,9.0,208,5.0,9.0,,,,2.0,1.0,6.0,,,,,,,,,,6.0,17.0,,,10.0,22.0,111,,,,,2.0,1.0,2.0,,,4.0,6.0,,,,,,3.0,1.0,,1.0,,,,1.0,,2.0,2.0,1.0,1.0,3.0,4.0,3.0,7.0,,1.0,,1.0,2.0,,,3.0,,2.0,,5.0,1.0,3.0,5.0,10.0,3.0,7.0,,1.0,,10.0,,,4.0,,1.0,6.0,36,1.0,1.0,,,,,,0.35294117647058826,,0.5,0.35294117647058826,,0.5,0.5,1.0,0.75,,0.17647058823529413,0.3333333333333333,,,23.47826086956522,0.4,0.07142857142857142,0.03125,0.125,0.16666666666666666,0.08,0.06818181818181818,,0.14285714285714285,0.0625,0.13333333333333333,,0.16666666666666666,,,0.5294117647058824,0.5555555555555556,0.8333333333333334,0.11764705882352941,,,0.35294117647058826,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,0.5294117647058824,,0.4120588235294118,,0.373,0.19047619047619047,0.19047619047619047,,0.09090909090909091,0.2727272727272727,8.68235294117647,,0.3584905660377358,1.0,12.0,1.0,,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,0.05555555555555555,0.2,1.0,,2.0,,,,,,,,,False,,,,,,,,,,,,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,1554.0,26,-3,45,45,11,20,6.0,90,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,2.0,,,1.0,5.0,55,1.0,1.0,,,2.0,,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,2.0,,3.0,3.0,2.0,5.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,2.0,7.0,1.0,1.0,,,,2.0,,,1.0,,,1.0,11,1.0,,,,,,,1.0,1.0,,1.0,1.0,,0.8333333333333334,1.0,0.5,,,,,,7.692307692307692,,0.2,0.14285714285714285,,,0.15,0.1,0.3333333333333333,,,0.4,0.25,,,,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,0.45120000000000005,0.3938,,0.3333333333333333,0.3333333333333333,,0.4,0.2,6.550000000000001,,0.24444444444444444,,2.0,3.0,,3.0,0.5,0.5,,,,,1.0,,,,,,,,3.0,,3.0,,,0.3333333333333333,,,1.0,,,,,,,,,,,False,,,,,,,,,,,,
201607,1610612740,Patrick Ewing,Patrick Ewing,201607,NOH,125.0,2,-1,4,4,4,4,,8,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,3.0,6,,,,,,,,1.0,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4,,,1.0,1.0,,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,0.45555,,0.45555,,,,,1.0,,24.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,False,,1.0,,,1.0,,,,,,,
202347,1610612740,Quincy Pondexter,Quincy Pondexter,202347,NOH,125.0,2,-1,4,4,4,4,,8,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,2.0,,2.0,6,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,,,,,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,,,75.0,,,,1.0,,1.0,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,0.57685,,0.57685,,,,,1.0,0.4,40.45,1.0,1.0,2.0,,,,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,1.0
