EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,SelfOReb,Travels,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,FTDefRebounds,DefFTReboundPct,BlockingFoulsDrawn,Corner3FGM,PenaltyCorner3FGA,Charge Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimPctAssisted,Loose Ball Fouls,Fg3aBlocked,Loose Ball Fouls Drawn,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,on,BlockingFouls,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy
1889,1610612757,Andre Miller,Andre Miller,1889,POR,11613.0,194.0,-26.0,332.0,335,64.0,95,31.0,667,15.0,21.0,1.0,2.0,4.0,6.0,15.0,8.0,21.0,1.0,4.0,9.0,1.0,2.0,1.0,2.0,29.0,57.0,4.0,10.0,19.0,89.0,374.0,1.0,3.0,1.0,2.0,2.0,7.0,5.0,13.0,1.0,2.0,8.0,21.0,12.0,46.0,12.0,9.0,4.0,3.0,26.0,7.0,33.0,4.0,3.0,19.0,2.0,5.0,73.0,1.0,4.0,4.0,10.0,14.0,5.0,19.0,2.0,1.0,1.0,9.0,2.0,8.0,4.0,1.0,1.0,13.0,1.0,4.0,6.0,17.0,1.0,18.0,1.0,24.0,1.0,3.0,8.0,3.0,21.0,64.0,2.0,3.0,0.20689655172413793,0.20689655172413793,1.0,0.4,0.5,0.5,0.4,0.5087719298245614,0.3333333333333333,0.38461538461538464,0.5223880597014925,0.5,0.43333333333333335,0.564935064935065,0.5833333333333334,0.5,0.14925373134328357,0.05263157894736842,0.047619047619047616,0.13333333333333333,24.390243902439025,0.6923076923076923,0.08695652173913043,0.034482758620689655,0.09523809523809523,0.029411764705882353,0.08917197452229299,0.03333333333333333,0.03333333333333333,0.06521739130434782,0.041666666666666664,0.14285714285714285,0.024390243902439025,0.10869565217391304,0.09090909090909091,0.1111111111111111,0.31343283582089554,0.7142857142857143,0.75,0.2,0.22388059701492538,0.4,0.46153846153846156,0.3333333333333333,0.31343283582089554,0.38095238095238093,0.38095238095238093,0.125,0.014925373134328358,0.13432835820895522,0.4444444444444444,0.4444444444444444,1.0,0.2,0.4,0.5,1.0,0.26666666666666666,0.5,0.13333333333333333,0.5,0.4626865671641791,0.4444444444444444,0.49061212121212133,0.50635,0.49569285714285716,0.10810810810810811,0.125,0.07865168539325842,0.23595505617977527,8.782456140350877,25.45,0.1927710843373494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,11400.0,190.0,-23.0,325.0,327,63.0,89,31.0,652,15.0,23.0,6.0,2.0,5.0,13.0,35.0,9.0,24.0,,,,,,,,37.0,82.0,,,17.0,91.0,363.0,3.0,8.0,,,2.0,8.0,5.0,13.0,,,4.0,14.0,48.0,26.0,,,,4.0,5.0,2.0,7.0,2.0,,4.0,,1.0,16.0,3.0,7.0,6.0,12.0,18.0,10.0,28.0,5.0,3.0,2.0,2.0,,,3.0,2.0,2.0,5.0,1.0,2.0,4.0,11.0,,23.0,2.0,20.0,,,9.0,1.0,14.0,63.0,1.0,1.0,0.6486486486486487,0.7058823529411765,,,,,,0.45121951219512196,0.375,0.38461538461538464,0.45121951219512196,0.375,0.38461538461538464,0.4945652173913043,0.4,0.4666666666666667,,0.04878048780487805,0.13043478260869565,0.02857142857142857,26.795580110497237,0.4,0.10714285714285714,0.0603448275862069,0.14634146341463414,0.09090909090909091,0.11764705882352941,0.06711409395973154,0.16666666666666666,0.021739130434782608,,0.07407407407407407,0.07317073170731707,0.1590909090909091,0.15151515151515152,0.125,0.2804878048780488,0.6521739130434783,0.75,0.7333333333333333,0.4268292682926829,0.37142857142857144,0.38235294117647056,0.46153846153846156,0.2926829268292683,0.375,0.375,0.7777777777777778,,,,,,0.75,,,,0.38461538461538464,0.4,,,0.2804878048780488,,0.4581,0.5298833333333334,0.4739923076923077,0.0989010989010989,0.0989010989010989,0.08791208791208792,0.15384615384615385,8.913414634146342,,0.19384615384615383,3.0,6.0,2.0,1.0,1.0,8.0,6.0,2.0,8.0,5.0,1.0,1.0,0.025,0.3,0.04878048780487805,0.625,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,2775.0,46.0,-19.0,81.0,81,13.0,43,5.0,162,1.0,1.0,,,,2.0,3.0,,2.0,2.0,1.0,3.0,,,,2.0,3.0,6.0,1.0,5.0,2.0,11.0,101.0,,,,,,,,,,2.0,,,,6.0,3.0,3.0,1.0,,2.0,,2.0,,,2.0,,,4.0,,,,5.0,6.0,,6.0,1.0,1.0,,,,,,,,,,,5.0,6.0,,3.0,,3.0,,,,2.0,,13.0,,,,,1.0,0.2,,,0.2,0.5,,,0.4090909090909091,,,0.4230769230769231,,,0.45454545454545453,,,,13.48314606741573,,0.2,,,,0.13157894736842105,,,,,0.14285714285714285,0.25,0.2,,,0.09090909090909091,1.0,1.0,,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.18181818181818182,,,,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,0.5454545454545454,0.3333333333333333,0.45760454545454543,,0.348675,,,,,11.583333333333334,24.16,0.16049382716049382,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,579.0,10.0,,15.0,16,5.0,1,1.0,31,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,0.25,,,,,,,11.11111111111111,,,,0.3333333333333333,,0.1,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3883,,,0.5,0.5,,,15.5,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,4230.0,70.0,-29.0,118.0,125,34.0,52,11.0,243,1.0,2.0,,,,,,1.0,1.0,4.0,2.0,8.0,,1.0,,2.0,2.0,3.0,3.0,12.0,1.0,14.0,155.0,,,,1.0,,,,,,5.0,,,2.0,2.0,9.0,8.0,2.0,1.0,4.0,1.0,5.0,1.0,,2.0,2.0,,11.0,,,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,,4.0,,1.0,1.0,6.0,1.0,4.0,1.0,2.0,,,1.0,,,34.0,1.0,,0.5,0.5,1.0,0.25,,,0.25,0.6666666666666666,,,0.43333333333333335,,,0.4375,,,0.8,0.3333333333333333,0.5,,15.267175572519083,0.25,0.04878048780487805,,,,0.03773584905660377,,,,,,0.05555555555555555,0.07142857142857142,,,0.13333333333333333,0.5,1.0,1.0,,,,,0.06666666666666667,1.0,1.0,,0.26666666666666666,0.5333333333333333,0.25,0.25,1.0,,1.0,,,,,0.4,,0.9333333333333333,0.25,0.5144766666666667,0.4596,0.51237,0.0625,0.25,,,8.533333333333333,23.983333333333334,0.288135593220339,,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,0.5,,,,,1.0,3.0,1.0,0.25,0.25,1.0,0.6,,,,,,,,True,,,,,,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,9900.0,165.0,-11.0,285.0,286,54.0,73,26.0,571,11.0,15.0,3.0,2.0,3.0,4.0,11.0,3.0,7.0,6.0,2.0,8.0,1.0,1.0,,1.0,18.0,33.0,7.0,14.0,12.0,69.0,312.0,2.0,3.0,1.0,1.0,1.0,8.0,3.0,7.0,,1.0,2.0,8.0,24.0,12.0,21.0,8.0,2.0,1.0,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,,1.0,1.0,3.0,4.0,1.0,5.0,3.0,2.0,1.0,2.0,,2.0,2.0,,,4.0,,1.0,5.0,14.0,1.0,13.0,2.0,15.0,1.0,,7.0,1.0,8.0,54.0,4.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,,0.5,0.5454545454545454,0.6666666666666666,0.42857142857142855,0.6063829787234043,0.875,0.375,0.6388888888888888,1.0,0.4444444444444444,0.2978723404255319,0.030303030303030304,0.06666666666666667,,18.412698412698415,0.5,0.030927835051546393,0.009900990099009901,0.02702702702702703,,0.029850746268656716,0.007874015748031496,,0.02564102564102564,,0.09523809523809523,,0.023809523809523808,0.03225806451612903,,0.3191489361702128,0.7333333333333333,0.7857142857142857,0.6363636363636364,0.23404255319148937,0.36363636363636365,0.36363636363636365,0.5,0.14893617021276595,0.42857142857142855,0.42857142857142855,1.0,0.1276595744680851,0.1702127659574468,0.25,0.25,1.0,0.75,0.25,1.0,1.0,0.375,0.6666666666666666,0.125,,0.6170212765957447,0.25,0.500822340425532,0.6006666666666667,0.47235625000000003,0.1320754716981132,0.1794871794871795,0.11594202898550725,0.11594202898550725,7.2272727272727275,24.064285714285713,0.18947368421052632,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,0.047619047619047616,,0.6666666666666666,,,3.0,5.0,,1.0,0.8333333333333334,0.8333333333333334,1.0,,0.5,,,,,,,True,,,,,,,,,,,,,
202419,1610612757,Chris Johnson,Chris Johnson,202419,POR,88.0,1.0,,1.0,3,1.0,1,,4,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
948,1610612757,Marcus Camby,Marcus Camby,948,POR,7815.0,130.0,-21.0,226.0,226,29.0,48,22.0,452,4.0,10.0,7.0,1.0,3.0,,2.0,1.0,2.0,1.0,,,,,,,5.0,14.0,1.0,1.0,,13.0,249.0,2.0,8.0,,,,4.0,1.0,3.0,,,,2.0,6.0,4.0,3.0,,,,8.0,,8.0,,,4.0,3.0,1.0,16.0,1.0,11.0,9.0,19.0,35.0,12.0,47.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,,,5.0,,2.0,7.0,16.0,,4.0,1.0,2.0,,,1.0,,2.0,29.0,,,0.6,1.0,1.0,1.0,,,1.0,0.35714285714285715,0.25,0.3333333333333333,0.43333333333333335,0.25,0.3333333333333333,0.40625,0.25,0.3333333333333333,0.06666666666666667,,,,8.366533864541834,0.6,0.25,0.13253012048192772,0.32142857142857145,0.05263157894736842,0.2692307692307692,0.11764705882352941,0.047619047619047616,0.15151515151515152,0.06666666666666667,0.2,0.4166666666666667,0.15625,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.4,0.4,0.5,0.13333333333333333,,,,0.13333333333333333,0.5,0.5,1.0,0.06666666666666667,,,,,0.875,,,,1.0,0.3333333333333333,,,0.7333333333333333,,0.5527366666666667,0.6074999999999999,0.5426666666666667,0.0625,0.06666666666666667,0.3076923076923077,0.15384615384615385,4.435714285714286,22.8,0.12831858407079647,2.0,4.0,1.0,,2.0,8.0,3.0,5.0,8.0,4.0,,1.0,0.1724137931034483,,0.1111111111111111,0.5,0.2857142857142857,7.0,0.875,,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,True,,,,,,,,,,,,,
2222,1610612757,Gerald Wallace,Gerald Wallace,2222,POR,9665.0,161.0,-1.0,277.0,276,57.0,73,28.0,553,18.0,23.0,2.0,4.0,4.0,1.0,6.0,1.0,5.0,3.0,2.0,9.0,,,,2.0,20.0,34.0,2.0,12.0,14.0,60.0,297.0,3.0,3.0,,,,6.0,5.0,5.0,,2.0,2.0,12.0,20.0,20.0,6.0,9.0,2.0,4.0,8.0,6.0,14.0,2.0,4.0,1.0,3.0,4.0,34.0,1.0,4.0,7.0,24.0,34.0,5.0,39.0,6.0,4.0,2.0,3.0,1.0,2.0,7.0,1.0,1.0,10.0,1.0,1.0,6.0,15.0,3.0,15.0,,16.0,,,7.0,1.0,12.0,57.0,1.0,1.0,0.5,0.5882352941176471,1.0,0.16666666666666666,,,0.16666666666666666,0.5882352941176471,1.0,1.0,0.5,1.0,0.7142857142857143,0.5555555555555556,1.0,0.75,0.2608695652173913,0.11764705882352941,0.08695652173913043,0.3333333333333333,20.711974110032365,0.3,0.2376237623762376,0.04,0.21212121212121213,0.03571428571428571,0.23134328358208955,0.0390625,0.038461538461538464,0.045454545454545456,0.047619047619047616,0.16,0.25,0.275,0.19230769230769232,0.2857142857142857,0.5,0.782608695652174,0.8571428571428571,0.5555555555555556,0.13043478260869565,0.16666666666666666,0.25,,0.10869565217391304,0.2,0.2,,0.06521739130434782,0.1956521739130435,0.2222222222222222,0.25,1.0,0.6666666666666666,,,,0.5714285714285714,1.0,0.2857142857142857,,0.7608695652173914,0.2222222222222222,0.5504967391304347,0.5609000000000001,0.57445,0.1320754716981132,0.17073170731707318,0.1,0.2,4.885294117647058,24.766666666666666,0.20577617328519857,2.0,6.0,,,,2.0,2.0,,2.0,2.0,,,0.03333333333333333,,,1.0,1.0,3.0,0.2727272727272727,2.0,,,1.0,,,,,,,1.0,1.0,1.0,0.08333333333333333,0.1111111111111111,True,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,4081.0,68.0,-28.0,125.0,118,53.0,29,18.0,243,5.0,6.0,3.0,3.0,3.0,5.0,11.0,6.0,16.0,,,,,,,,16.0,33.0,,,2.0,34.0,161.0,2.0,3.0,,,,4.0,5.0,13.0,,,,10.0,16.0,16.0,,,,,1.0,,1.0,,,1.0,,,2.0,2.0,4.0,5.0,6.0,11.0,6.0,17.0,3.0,3.0,,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,8.0,,6.0,1.0,4.0,,,1.0,1.0,10.0,53.0,1.0,1.0,0.5,0.5714285714285714,,,,,,0.48484848484848486,0.6666666666666666,0.38461538461538464,0.48484848484848486,0.6666666666666666,0.38461538461538464,0.4857142857142857,0.5,0.35714285714285715,,,,,27.083333333333336,0.5,0.25,0.10810810810810811,0.2631578947368421,0.08,0.2558139534883721,0.0967741935483871,0.18181818181818182,0.18181818181818182,0.11764705882352941,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.26666666666666666,0.25,0.18181818181818182,0.8333333333333334,0.8333333333333334,0.4,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.6,0.48484848484848486,0.375,0.375,0.5,,,,,,1.0,,,,0.23076923076923078,1.0,,,0.18181818181818182,,0.44322424242424235,0.7237,0.46780000000000005,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.29411764705882354,12.560606060606062,,0.424,2.0,4.0,2.0,,,2.0,1.0,1.0,2.0,1.0,,,,,0.11764705882352941,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,False,1.0,,,,,,,,,,,,
