EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PtsPutbacks,HeaveAttempts,BlockedAtRim,BlockedShortMidRange,Defensive 3 Seconds Violations,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceFtPoints,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,Loose Ball Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
406,1610612738,Shaquille O'Neal,Shaquille O'Neal,406,BOS,541.0,9,4,14,14,5.0,6.0,2.0,28,,,1.0,,13,,,,,,1.0,5.0,,,,12.5,,,,,,,0.4856,8.3,,0.35714285714285715,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4856,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
979,1610612738,Jermaine O'Neal,Jermaine O'Neal,979,BOS,1058.0,18,-3,30,34,6.0,5.0,2.0,64,3.0,,3.0,,36,,,,2.0,3.0,3.0,6.0,,,,18.75,,0.125,,1.0,,1.0,0.5865333333333334,1.1666666666666667,,0.2,1.0,,1.0,,,,,,,,1.0,,2.0,4.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,,1.0,,1.0,1.0,,,2.0,,1.0,3.0,5.0,,,,2.0,,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,,,,0.5,,0.2,0.09090909090909091,,0.07142857142857142,,,0.25,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,0.4975,0.4975,0.25,0.25,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,15868.0,264,38,480,483,64.0,105.0,55.0,963,30.0,33.0,72.0,39.0,501,33.0,8.0,3.0,31.0,34.0,28.0,63.0,0.35135135135135137,0.1111111111111111,0.2,24.999999999999996,0.047619047619047616,0.11666666666666667,0.06818181818181818,0.2702702702702703,0.2972972972972973,0.6216216216216216,0.5125279279279279,9.329166666666667,24.956410256410255,0.13333333333333333,14.0,1.0,2.0,5.0,15.0,14.0,27.0,16.0,1.0,2.0,33.0,19.0,23.0,146.0,2.0,4.0,19.0,4.0,11.0,2.0,4.0,,14.0,30.0,36.0,54.0,3.0,16.0,14.0,6.0,20.0,3.0,7.0,46.0,,3.0,25.0,3.0,3.0,1.0,8.0,3.0,5.0,8.0,2.0,5.0,7.0,3.0,2.0,15.0,3.0,,12.0,21.0,,3.0,,27.0,4.0,11.0,1.0,2.0,,,,2.0,1.0,14.0,2.0,,0.45454545454545453,0.46875,0.9473684210526315,0.48717948717948717,0.5,0.48717948717948717,0.4583333333333333,0.5,0.36363636363636365,0.5540540540540541,0.8636363636363636,0.4666666666666667,0.5991735537190083,0.8636363636363636,0.4666666666666667,0.06666666666666667,0.037037037037037035,0.5333333333333333,0.1875,0.14124293785310735,0.016483516483516484,,0.013574660633484163,,,0.08771929824561403,0.15217391304347827,0.17567567567567569,0.0196078431372549,0.5,0.4666666666666667,0.5833333333333334,0.5,0.13513513513513514,0.3333333333333333,0.35714285714285715,0.2,0.24324324324324326,0.5185185185185185,0.5384615384615384,0.5,0.48484848484848486,0.48484848484848486,0.9375,0.13333333333333333,0.5,0.13333333333333333,0.5,0.48484848484848486,0.52684375,0.46025999999999995,0.10833333333333334,0.13924050632911392,0.13013698630136986,0.0958904109589041,6.0,2.0,2.0,7.0,3.0,2.0,5.0,1.0,2.0,1.0,4.0,0.027777777777777776,,0.05405405405405406,0.18181818181818182,0.13333333333333333,1.0,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,0.015625,0.5,0.5,1.0,0.09090909090909091,1.0,0.5,,,,,,3.0,5.0,5.0,,2.0,0.7142857142857143,,,0.45454545454545453,0.6,1.0,2.0,1.0,1.0,1.0,1.0,,False,2.0,0.04878048780487805,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,14460.0,241,55,440,444,59.0,94.0,53.0,884,45.0,1.0,76.0,1.0,444,1.0,9.0,7.0,23.0,32.0,26.0,58.0,0.012987012987012988,0.11842105263157894,0.17777777777777778,21.713147410358566,0.11666666666666667,0.10267857142857142,0.11904761904761904,0.5844155844155844,0.012987012987012988,0.5974025974025974,0.5291766233766234,6.644736842105263,24.6,0.1340909090909091,25.0,1.0,2.0,3.0,9.0,8.0,22.0,,,,36.0,,14.0,86.0,,6.0,,1.0,6.0,,,6.0,8.0,28.0,44.0,,,,37.0,21.0,58.0,14.0,10.0,137.0,1.0,8.0,16.0,,9.0,2.0,7.0,4.0,3.0,12.0,6.0,11.0,9.0,1.0,1.0,21.0,1.0,2.0,3.0,7.0,,1.0,,24.0,2.0,9.0,4.0,,,,,,,8.0,3.0,2.0,0.3888888888888889,0.3888888888888889,,,,,0.47368421052631576,,0.16666666666666666,0.4675324675324675,,0.16666666666666666,0.48863636363636365,,0.4444444444444444,0.1111111111111111,,0.5714285714285714,,0.0975609756097561,0.047619047619047616,0.029411764705882353,0.04455445544554455,0.024390243902439025,0.03571428571428571,0.07407407407407407,0.11904761904761904,0.10294117647058823,0.0625,,0.5555555555555556,0.6756756756756757,0.28,0.11688311688311688,0.3333333333333333,0.375,1.0,0.2857142857142857,0.36363636363636365,0.36363636363636365,0.5,,,,0.3333333333333333,0.5,,,,0.5055857142857143,0.4070833333333333,0.10714285714285714,0.10843373493975904,,0.09302325581395349,,,,1.0,7.0,6.0,21.0,2.0,,,1.0,0.029411764705882353,0.1111111111111111,,,,,4.0,,,,,,,,0.0847457627118644,,,,0.5714285714285714,,,,,,,,,1.0,,,1.0,,,,0.14285714285714285,,,,2.0,,,,,False,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,3883.0,65,-6,116,116,34.0,48.0,14.0,232,9.0,,16.0,,146,,3.0,2.0,10.0,13.0,5.0,34.0,,0.1875,0.3333333333333333,15.789473684210526,0.14285714285714285,0.1724137931034483,0.125,0.5625,,0.5625,0.495775,7.3,,0.29310344827586204,4.0,1.0,3.0,1.0,3.0,1.0,4.0,,,,6.0,,4.0,16.0,1.0,1.0,2.0,2.0,5.0,,,,4.0,10.0,2.0,,,,,,,,,,,3.0,8.0,,3.0,,1.0,1.0,,,,,3.0,,,3.0,1.0,,3.0,9.0,,1.0,,4.0,,2.0,,,,,,,,4.0,3.0,,0.8333333333333334,1.0,,,,,0.375,1.0,0.4,0.375,1.0,0.4,0.4444444444444444,1.0,0.4,,,,,0.18181818181818182,0.07142857142857142,,0.058823529411764705,,,0.21428571428571427,0.09090909090909091,0.21052631578947367,,,0.4444444444444444,0.6666666666666666,0.75,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.25,1.0,,,,0.6,0.3333333333333333,,,,0.6407,0.5097400000000001,0.1111111111111111,0.1111111111111111,0.125,0.25,,,,,,,,1.0,,1.0,1.0,0.07692307692307693,0.16666666666666666,,,,1.0,1.0,,,2.0,,,,,0.1111111111111111,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,False,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,3198.0,53,-29,97,92,27.0,38.0,8.0,189,2.0,2.0,7.0,3.0,121,2.0,,,1.0,4.0,1.0,26.0,0.3,,,13.084112149532709,,0.02702702702702703,,0.2,0.2,0.5,0.46827499999999994,11.799999999999999,23.866666666666664,0.27835051546391754,2.0,,,2.0,3.0,1.0,2.0,,,1.0,5.0,1.0,2.0,15.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,,10.0,3.0,,,2.0,2.0,4.0,2.0,2.0,10.0,,3.0,1.0,,3.0,1.0,2.0,,2.0,2.0,,2.0,1.0,,,3.0,,2.0,1.0,4.0,,,,2.0,,,1.0,,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.7142857142857143,1.0,,0.65,1.0,,0.6818181818181818,1.0,0.5,,,0.6666666666666666,,0.037037037037037035,0.08333333333333333,,0.061224489795918366,0.2222222222222222,,,0.1,,0.25,,1.0,1.0,,0.3,0.6666666666666666,0.6666666666666666,,0.2,0.5,0.5,,,,,,,1.0,,,0.4691,0.54255,,,0.13333333333333333,0.13333333333333333,1.0,,,,,,,1.0,1.0,,,,,0.1,,,1.0,1.0,1.0,,2.0,,,,,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,15548.0,259,33,470,474,63.0,103.0,54.0,944,29.0,1.0,99.0,1.0,492,1.0,3.0,15.0,58.0,75.0,18.0,62.0,0.01,0.030303030303030304,0.10344827586206896,23.076923076923077,0.2459016393442623,0.22943722943722944,0.2857142857142857,0.29,0.01,0.3,0.44012999999999997,10.735353535353532,25.1,0.13404255319148936,20.0,4.0,4.0,9.0,28.0,16.0,42.0,,,1.0,45.0,,15.0,105.0,6.0,12.0,15.0,8.0,13.0,,1.0,2.0,18.0,50.0,40.0,,,,11.0,8.0,19.0,7.0,6.0,46.0,6.0,11.0,38.0,5.0,17.0,3.0,15.0,10.0,5.0,7.0,2.0,6.0,7.0,1.0,,14.0,1.0,3.0,10.0,20.0,1.0,2.0,,19.0,,8.0,2.0,5.0,,,,5.0,1.0,18.0,1.0,1.0,0.5555555555555556,0.625,,,,,0.45454545454545453,0.5,0.6153846153846154,0.45,0.5,0.5714285714285714,0.4772727272727273,0.5357142857142857,0.5625,,,0.5,0.3125,0.2235294117647059,0.061452513966480445,0.15384615384615385,0.0779816513761468,0.021739130434782608,0.18181818181818182,0.18518518518518517,0.1111111111111111,0.323943661971831,0.06,0.2,0.6896551724137931,0.7692307692307693,0.5,0.28,0.32142857142857145,0.32142857142857145,0.1111111111111111,0.42,0.38095238095238093,0.38095238095238093,0.875,,,,0.2857142857142857,1.0,0.07142857142857142,,,0.5042583333333334,0.4305857142857143,0.07407407407407407,0.07476635514018691,0.14285714285714285,0.17142857142857143,,,,,1.0,2.0,3.0,,,2.0,1.0,0.04225352112676056,0.15789473684210525,,,,5.0,6.0,,,10.0,,3.0,2.0,,0.11290322580645161,,,,0.5,0.8333333333333334,,3.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,False,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,14979.0,250,50,450,455,54.0,100.0,52.0,905,14.0,26.0,38.0,37.0,463,26.0,5.0,7.0,21.0,23.0,16.0,53.0,0.49333333333333335,0.13157894736842105,0.2857142857142857,17.092337917485267,0.11475409836065574,0.08695652173913043,0.07142857142857142,0.18666666666666668,0.3466666666666667,0.68,0.5290353333333333,10.686842105263157,24.448648648648646,0.12,9.0,1.0,1.0,1.0,4.0,8.0,20.0,14.0,,4.0,18.0,22.0,17.0,119.0,2.0,6.0,16.0,2.0,4.0,,4.0,12.0,16.0,20.0,16.0,63.0,3.0,14.0,14.0,2.0,16.0,1.0,8.0,34.0,,2.0,13.0,1.0,2.0,,10.0,7.0,3.0,4.0,1.0,3.0,1.0,1.0,,5.0,,,7.0,12.0,,,,17.0,1.0,3.0,5.0,1.0,,,,1.0,,16.0,,5.0,0.5555555555555556,0.5882352941176471,0.9545454545454546,0.5945945945945946,,0.5945945945945946,0.47368421052631576,0.3333333333333333,0.5,0.68,0.65,0.25,0.7195121951219512,0.6818181818181818,0.5714285714285714,0.25,,0.8,0.0625,0.07692307692307693,0.011976047904191617,,0.00980392156862745,,,0.1111111111111111,0.046511627906976744,0.06944444444444445,,,0.6428571428571429,0.9,0.5555555555555556,0.05333333333333334,0.25,0.3333333333333333,,0.26666666666666666,0.4,0.4,0.625,0.5384615384615384,0.5384615384615384,0.9285714285714286,0.125,1.0,0.5,,0.5384615384615384,0.502935,0.5135125,0.05194805194805195,0.075,0.13445378151260504,0.13445378151260504,11.0,2.0,,4.0,1.0,2.0,4.0,,,,1.0,,0.21052631578947367,0.14666666666666667,0.2,,,1.0,8.0,,2.0,,1.0,,,0.03389830508474576,0.7272727272727273,0.7272727272727273,1.0,0.1,,,3.0,,,,,1.0,2.0,3.0,,2.0,0.75,,,0.2,0.5,1.0,2.0,2.0,1.0,1.0,1.0,,False,1.0,0.02702702702702703,1.0
979,1610612738,Jermaine O'Neal,Jermaine O'Neal,979,BOS,10772.0,180,63,330,333,17.0,31.0,38.0,663,19.0,,40.0,,312,,8.0,7.0,21.0,35.0,15.0,17.0,,0.2,0.3684210526315789,13.101604278074866,0.15555555555555556,0.096045197740113,0.11764705882352941,0.475,,0.475,0.47718499999999997,7.3825,,0.051515151515151514,10.0,,1.0,7.0,13.0,3.0,8.0,,,,20.0,,8.0,48.0,6.0,11.0,13.0,,1.0,,,,,28.0,12.0,,,,7.0,1.0,8.0,1.0,4.0,17.0,,12.0,10.0,4.0,14.0,,2.0,,2.0,2.0,,1.0,4.0,1.0,,6.0,1.0,,22.0,29.0,,1.0,2.0,9.0,3.0,6.0,,16.0,,,,16.0,7.0,,1.0,,0.7,0.875,,,,,0.5,0.5454545454545454,,0.5,0.5454545454545454,,0.5581395348837209,0.5909090909090909,,,0.125,0.3333333333333333,0.3076923076923077,0.07575757575757576,0.09302325581395349,,0.08,0.12121212121212122,,,0.125,0.10714285714285714,,0.4375,0.5263157894736842,0.8333333333333334,0.4,0.325,0.5384615384615384,0.5384615384615384,1.0,0.2,0.375,0.42857142857142855,1.0,,,,1.0,,,,,0.53789,0.5717,0.13953488372093023,0.13953488372093023,0.2708333333333333,,,,,,,1.0,2.0,1.0,2.0,2.0,4.0,0.07692307692307693,0.2727272727272727,,,,4.0,8.0,,,8.0,,13.0,3.0,1.0,0.09090909090909091,,,,0.7272727272727273,0.5,,1.0,2.0,,0.4,,,,,,3.0,,,,,,,,,,,,1.0,False,,,
2420,1610612738,Nenad Krstic,Nenad Krstic,2420,BOS,452.0,8,-10,12,12,,6.0,1.0,24,,,1.0,,16,,,,,,,,,,,7.692307692307692,,,,,,,0.3883,18.9,,,,,,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
406,1610612738,Shaquille O'Neal,Shaquille O'Neal,406,BOS,180.0,3,-4,5,6,2.0,,,11,1.0,,1.0,,10,,,,,,,2.0,,,,20.0,,,,1.0,,1.0,0.6683,0.5,,0.4,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
