EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Travels,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,Technical Free Throw Trips,Defensive 3 Seconds Violations,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3Assists,FTOffRebounds,Charge Fouls Drawn,ShortMidRangePctBlocked,OffFTReboundPct,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceAtRimPctAssisted,on,PtsUnassisted3s,HeaveMakes,HeaveAttempts,SecondChanceArc3FGA,SecondChanceArc3Frequency,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,8281.0,138,-6.0,258,251,77.0,55.0,28.0,509,14.0,22.0,3.0,6.0,2.0,4.0,7.0,16.0,1.0,6.0,22.0,44.0,4.0,48.0,258,4.0,9.0,8.0,4.0,8.0,8.0,28.0,16.0,4.0,1.0,9.0,2.0,11.0,2.0,7.0,2.0,24.0,2.0,10.0,5.0,21.0,2.0,28.0,12.0,40.0,2.0,3.0,3.0,5.0,2.0,4.0,6.0,1.0,11.0,2.0,4.0,4.0,10.0,2.0,2.0,1.0,9.0,1.0,1.0,1.0,8.0,4.0,9.0,5.0,4.0,9.0,8.0,8.0,75.0,3.0,0.6363636363636364,0.7,0.5,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5,0.022727272727272728,0.045454545454545456,20.48611111111111,0.45454545454545453,0.2222222222222222,0.21,0.11494252873563218,0.29411764705882354,0.08333333333333333,0.2222222222222222,0.10810810810810811,0.13043478260869565,0.14285714285714285,0.08333333333333333,0.125,0.23529411764705882,0.14285714285714285,0.25806451612903225,0.3333333333333333,0.2,0.09523809523809523,0.8888888888888888,0.5,0.6363636363636364,0.6666666666666666,0.7142857142857143,0.36363636363636365,0.4375,0.4375,0.5714285714285714,0.13636363636363635,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5007477272727273,0.5828333333333333,0.48601249999999996,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,5.9363636363636365,0.29844961240310075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,6055.0,101,25.0,188,183,44.0,40.0,19.0,371,9.0,9.0,,,2.0,2.0,,5.0,3.0,7.0,12.0,21.0,23.0,62.0,167,,,4.0,3.0,5.0,21.0,10.0,14.0,,,10.0,1.0,11.0,1.0,6.0,3.0,23.0,1.0,,3.0,9.0,2.0,14.0,1.0,15.0,,8.0,5.0,10.0,,8.0,3.0,2.0,13.0,,3.0,4.0,6.0,,,2.0,22.0,,1.0,1.0,27.0,10.0,2.0,1.0,1.0,2.0,1.0,19.0,42.0,,0.4166666666666667,0.4166666666666667,0.5714285714285714,,0.6,0.527027027027027,,0.6428571428571429,0.6326530612244898,0.4,0.75,,,29.66507177033493,0.7692307692307693,0.2857142857142857,0.10975609756097561,,0.23076923076923078,0.05,0.12631578947368421,0.013157894736842105,,,,,0.07407407407407407,0.1,0.16,0.375,,,0.5,0.24324324324324326,1.0,1.0,0.5555555555555556,0.13513513513513514,,,,0.1891891891891892,0.42857142857142855,0.42857142857142855,,,0.2857142857142857,1.0,0.6756756756756757,0.5316864864864865,0.64835,0.5029928571428571,0.22727272727272727,0.35714285714285715,0.06451612903225806,0.3387096774193548,9.238095238095237,0.23404255319148937,2.0,7.0,3.0,1.0,2.0,3.0,9.0,5.0,16.0,3.0,4.0,1.0,2.0,12.0,15.0,9.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0,0.3125,0.5,0.3125,0.43243243243243246,0.125,0.1891891891891892,0.2857142857142857,0.2857142857142857,1.0,0.24324324324324326,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2857142857142857,0.5,0.3333333333333333,24.49375,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,4585.0,76,-8.0,142,137,47.0,25.0,20.0,279,2.0,5.0,,,1.0,2.0,,,2.0,3.0,4.0,8.0,10.0,18.0,146,,,,2.0,3.0,12.0,6.0,2.0,,1.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,1.0,,1.0,6.0,,7.0,1.0,8.0,,4.0,,4.0,,4.0,1.0,,5.0,,3.0,2.0,4.0,,,,12.0,1.0,,,12.0,2.0,1.0,1.0,,1.0,,10.0,45.0,,0.75,0.75,0.5,,0.6666666666666666,0.4,,0.6666666666666666,0.5625,,0.75,0.125,0.2,12.883435582822086,0.8,,0.13333333333333333,,0.1111111111111111,0.06666666666666667,0.12962962962962962,0.014925373134328358,,,,0.1111111111111111,0.14285714285714285,0.1875,0.06666666666666667,0.16666666666666666,,,,0.5,0.4,0.5,0.5,,,,,0.3,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.5,0.7,0.55898,,0.6165333333333334,0.16666666666666666,0.2,,0.6666666666666666,7.3375,0.33098591549295775,,2.0,,,,,,,2.0,,,,,8.0,,,,,4.0,,,,4.0,3.0,,,,,0.2,,0.2,,,,,,,,,,,,23.25,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,2030.0,34,-12.0,67,65,34.0,23.0,9.0,132,,,,,,,1.0,4.0,1.0,3.0,2.0,7.0,1.0,8.0,76,,1.0,,1.0,2.0,6.0,2.0,2.0,,,1.0,,1.0,,,,2.0,,,1.0,3.0,,4.0,,4.0,,,,,,,2.0,,2.0,,,3.0,5.0,,,1.0,1.0,,,,1.0,,,,,,,6.0,33.0,,0.5,0.5,0.2857142857142857,,0.5,0.2916666666666667,,0.5,0.2916666666666667,,0.5,,,17.94871794871795,,,0.16666666666666666,,0.25,,0.18181818181818182,,,,,,0.3333333333333333,0.16666666666666666,0.1111111111111111,,0.5,,,,,,,0.3333333333333333,0.25,0.25,1.0,0.25,0.3333333333333333,0.3333333333333333,,,,,0.4166666666666667,0.42039583333333336,0.3821,0.40106,,,,0.75,13.6,0.5074626865671642,,1.0,,,,1.0,4.0,1.0,5.0,,,1.0,3.0,1.0,3.0,4.0,1.0,1.0,,,1.0,,,,1.0,0.2,0.3333333333333333,0.2,0.4166666666666667,,0.08333333333333333,,,,0.3333333333333333,0.25,0.25,1.0,,,,0.25,24.560000000000002,1.0,,1.0,3.0,1.0,1.0,0.6,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,8724.0,145,-6.0,273,265,78.0,56.0,30.0,538,5.0,10.0,2.0,5.0,2.0,3.0,,2.0,10.0,24.0,15.0,36.0,4.0,34.0,271,3.0,7.0,8.0,3.0,10.0,10.0,26.0,4.0,4.0,1.0,6.0,2.0,8.0,1.0,5.0,,18.0,3.0,6.0,3.0,14.0,3.0,20.0,10.0,30.0,,2.0,2.0,2.0,2.0,2.0,5.0,,7.0,1.0,4.0,7.0,21.0,,,2.0,11.0,5.0,1.0,,7.0,,5.0,3.0,2.0,5.0,2.0,10.0,76.0,3.0,0.8666666666666667,1.0,0.4166666666666667,0.42857142857142855,0.3,0.4166666666666667,0.42857142857142855,0.3,0.425,0.5,0.38461538461538464,0.027777777777777776,,15.081967213114755,0.2857142857142857,0.3333333333333333,0.13333333333333333,0.06593406593406594,0.15789473684210525,0.1111111111111111,0.13709677419354838,0.07627118644067797,0.08333333333333333,0.10344827586206896,0.02631578947368421,0.1111111111111111,0.14285714285714285,0.08108108108108109,0.18181818181818182,0.15384615384615385,0.16666666666666666,,0.4,0.2777777777777778,0.5,0.5,0.6,0.05555555555555555,,,,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.7142857142857143,0.4,0.3,0.6666666666666666,0.2777777777777778,0.45012777777777774,0.4761666666666667,0.47424,,,0.23529411764705882,0.29411764705882354,13.327777777777776,0.2857142857142857,,,,,,,,,,,2.0,,,4.0,,,,1.0,,1.0,,,4.0,3.0,,,,,,0.1111111111111111,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,0.5,0.125,,,,True,,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,5638.0,94,-2.0,179,175,41.0,26.0,16.0,354,1.0,1.0,,,,,,2.0,3.0,5.0,4.0,8.0,2.0,22.0,171,,,,,2.0,6.0,6.0,2.0,,,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,1.0,3.0,12.0,,15.0,1.0,16.0,,2.0,1.0,3.0,,1.0,,2.0,3.0,,,5.0,6.0,,,,3.0,,1.0,,2.0,1.0,3.0,3.0,,3.0,2.0,6.0,41.0,1.0,0.75,0.75,0.5,,,0.5882352941176471,,0.6,0.6111111111111112,,0.6,,,10.714285714285715,1.0,,0.15384615384615385,0.016666666666666666,0.21428571428571427,,0.16304347826086957,0.0136986301369863,,0.047619047619047616,,,0.034482758620689655,0.14814814814814814,0.3181818181818182,0.18181818181818182,0.3333333333333333,,0.6666666666666666,0.058823529411764705,1.0,1.0,1.0,0.11764705882352941,,,,0.29411764705882354,0.6,0.6,,,,,0.5882352941176471,0.5326117647058823,,0.52232,0.05555555555555555,0.1111111111111111,,0.2727272727272727,14.075,0.22905027932960895,3.0,4.0,,2.0,2.0,1.0,5.0,4.0,9.0,,,2.0,3.0,,12.0,5.0,1.0,,1.0,,1.0,,,,1.0,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5294117647058824,,0.23529411764705882,0.75,0.75,1.0,0.29411764705882354,0.2,0.2,1.0,,0.4,1.0,0.2,23.988888888888887,,0.6666666666666666,,1.0,,2.0,0.2,,,,,,,,,,True,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,7871.0,131,-22.0,244,236,69.0,55.0,26.0,480,13.0,21.0,1.0,1.0,5.0,6.0,9.0,17.0,4.0,14.0,26.0,52.0,17.0,72.0,256,4.0,4.0,9.0,5.0,8.0,19.0,12.0,40.0,,7.0,13.0,4.0,17.0,,4.0,6.0,38.0,,,,6.0,,6.0,,6.0,,4.0,1.0,6.0,3.0,4.0,7.0,2.0,13.0,1.0,3.0,4.0,8.0,,1.0,1.0,18.0,,2.0,,21.0,8.0,2.0,,2.0,2.0,,19.0,68.0,1.0,0.23076923076923078,0.23076923076923078,0.5,1.0,0.625,0.49107142857142855,1.0,0.65,0.5454545454545454,0.9,0.7307692307692307,0.1346153846153846,0.2857142857142857,29.259259259259256,0.46153846153846156,,0.06521739130434782,,,,0.05504587155963303,,,,,,0.0625,0.09375,0.03571428571428571,,,,,0.375,0.6190476190476191,0.8666666666666667,0.3076923076923077,0.30357142857142855,0.5294117647058824,0.5625,0.1111111111111111,0.25,0.2857142857142857,0.2857142857142857,0.25,1.0,0.6,0.8333333333333334,0.44642857142857145,0.472175,0.35769999999999996,0.541305,0.12698412698412698,0.13559322033898305,0.125,0.2638888888888889,8.594230769230768,0.2827868852459016,,,,,,1.0,4.0,1.0,4.0,,1.0,1.0,2.0,6.0,3.0,4.0,1.0,3.0,3.0,2.0,,1.0,3.0,2.0,1.0,0.25,0.5,0.25,0.07142857142857142,,,,,,0.07142857142857142,0.25,0.25,1.0,,,,0.25,25.15,,0.25,1.0,2.0,,,0.2,0.5,4.0,,,0.058823529411764705,,1.0,1.0,1.0,True,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,270.0,4,-1.0,8,7,,,2.0,15,,,,,,,,,,,,,1.0,1.0,6,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,30.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.51105,,,0.3333333333333333,1.0,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,25.75,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,101.0,2,2.0,3,4,,,,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,65.0,1,,3,2,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
