EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyArc3FGM,PtsUnassisted3s,Steals,LostBallSteals,Clear Path Fouls,Blocked3s,BlockedArc3,PenaltyArc3Accuracy,SecondChanceCorner3FGA,BadPassSteals,BlockingFouls,Offensive Fouls Drawn,SecondChanceCorner3Frequency,Loose Ball Fouls,Technical Free Throw Trips,LostBallTurnovers,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,BlockedAtRim,LongMidRangePctBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Defensive 3 Seconds Violations,on,Loose Ball Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,HeaveAttempts,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,5167.0,86,-3,143,145,13,7,26.0,288,7.0,13.0,5.0,9.0,9.0,14.0,2.0,4.0,18.0,31.0,12.0,48.0,155,8.0,13.0,3.0,19.0,20.0,16.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,6.0,10.0,1.0,1.0,9.0,1.0,11.0,17.0,28.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,10.0,1.0,1.0,14.0,15.0,3.0,9.0,2.0,2.0,2.0,2.0,13,0.5555555555555556,0.7142857142857143,0.5806451612903226,0.6153846153846154,0.5806451612903226,0.6153846153846154,0.6486486486486487,0.6785714285714286,0.06451612903225806,0.14285714285714285,23.295454545454547,0.5,0.3333333333333333,0.18,0.19230769230769232,0.043478260869565216,0.21428571428571427,0.136986301369863,0.2,0.3333333333333333,0.06666666666666667,0.15789473684210525,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.25,0.20833333333333334,0.0625,0.18181818181818182,1.0,0.41935483870967744,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.45161290322580644,0.6428571428571429,0.75,0.6666666666666666,0.12903225806451613,0.5,0.5,0.5,0.6923076923076923,0.5555555555555556,0.2,0.41935483870967744,0.46022580645161293,0.53175,0.24324324324324326,0.24324324324324326,0.3958333333333333,5.796774193548388,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,7560.0,126,8,218,223,57,51,38.0,441,13.0,22.0,,3.0,7.0,12.0,2.0,9.0,22.0,43.0,13.0,63.0,220,1.0,7.0,,5.0,24.0,20.0,,2.0,9.0,1.0,10.0,1.0,,6.0,,21.0,2.0,4.0,,5.0,18.0,,23.0,6.0,29.0,1.0,,3.0,,9.0,1.0,4.0,3.0,10.0,,1.0,15.0,18.0,4.0,11.0,,,,,57,0.5454545454545454,0.5454545454545454,0.5116279069767442,0.14285714285714285,0.4716981132075472,0.3125,0.525,0.3125,0.046511627906976744,0.08333333333333333,26.037735849056606,,,0.24,0.05063291139240506,0.14705882352941177,0.05,0.21100917431192662,0.05042016806722689,,0.15,0.029411764705882353,0.06666666666666667,,0.3333333333333333,0.10526315789473684,0.2571428571428571,0.17391304347826086,0.038461538461538464,,0.41509433962264153,0.5909090909090909,0.6190476190476191,0.6923076923076923,0.22641509433962265,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.16981132075471697,0.2222222222222222,0.2222222222222222,0.5,0.375,,,0.6037735849056604,0.4547245283018868,0.47084000000000004,0.18333333333333332,0.22,0.07936507936507936,7.311627906976744,0.26146788990825687,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,10.0,1.0,1.0,5.0,8.0,1.0,3.0,2.0,15.0,6.0,9.0,1.0,3.0,6.0,6.0,1.0,15.0,2.0,1.0,0.2,1.0,0.3333333333333333,0.2,0.625,0.5909090909090909,0.625,0.18867924528301888,0.045454545454545456,0.6666666666666666,0.09090909090909091,0.018867924528301886,1.0,1.0,1.0,0.16981132075471697,0.1111111111111111,0.1111111111111111,1.0,0.125,1.0,1.0,0.18181818181818182,1.0,0.09090909090909091,1.0,0.18181818181818182,0.1111111111111111,0.4760045454545454,0.23809523809523808,25.689999999999998,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,1334.0,22,-12,39,44,20,28,4.0,83,,1.0,,,1.0,3.0,,1.0,1.0,5.0,2.0,7.0,54,,1.0,,,2.0,,,1.0,2.0,,2.0,,,1.0,1.0,4.0,,1.0,,,,3.0,3.0,1.0,4.0,,,,,,,,1.0,3.0,,,1.0,2.0,,1.0,,,1.0,,20,1.0,1.0,0.2,,0.25,,0.3181818181818182,,0.2,0.3333333333333333,24.444444444444443,1.0,,,0.07142857142857142,,,,0.043478260869565216,,,0.2,,,,,,,,,0.1,,,,0.3,0.3333333333333333,0.5,1.0,0.1,,,,,,,0.6,0.450195,0.4111,0.09090909090909091,0.16666666666666666,,8.86,0.5128205128205128,,,,,,,1.0,5.0,,,4.0,1.0,5.0,,,1.0,4.0,1.0,4.0,,5.0,,5.0,1.0,,,,,5.0,,,0.2,,0.25,0.2,0.25,0.3125,0.3125,0.5,,,,,,,,0.5,0.2,0.2,,,,,,,,,0.5,0.2,0.43505,0.7142857142857143,26.82,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,8722.0,145,-2,252,256,58,58,43.0,508,,1.0,,,,1.0,1.0,3.0,1.0,5.0,,20.0,274,,1.0,,,,2.0,,,15.0,5.0,20.0,2.0,3.0,6.0,4.0,45.0,,1.0,,5.0,8.0,,13.0,1.0,14.0,,1.0,1.0,,5.0,,,2.0,8.0,,,3.0,,,,,,,,58,,,0.2,,0.43478260869565216,,0.43478260869565216,,,,9.210526315789474,,,0.10126582278481013,0.011363636363636364,0.13157894736842105,,0.1111111111111111,0.007407407407407408,0.037037037037037035,,,,,0.08695652173913043,0.10526315789473684,0.10810810810810811,0.04,,,0.043478260869565216,,,,0.043478260869565216,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,,,0.8260869565217391,0.48552391304347825,0.4314,,,,14.280000000000001,0.23015873015873015,,,2.0,6.0,1.0,1.0,4.0,12.0,,1.0,5.0,6.0,18.0,,2.0,,,2.0,6.0,,6.0,15.0,12.0,4.0,5.0,4.0,4.0,,6.0,1.0,0.8333333333333334,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.782608695652174,,0.8,0.3076923076923077,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.5217391304347826,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,,,,,0.16666666666666666,1.0,0.8333333333333334,0.3333333333333333,0.4132,0.3,24.383333333333333,1.0,3.0,5.0,2.0,,,,0.2,1.0,3.0,2.0,3.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,3085.0,51,-11,90,90,24,29,10.0,180,,1.0,,1.0,4.0,8.0,4.0,12.0,8.0,21.0,8.0,27.0,112,,1.0,3.0,3.0,8.0,8.0,,1.0,3.0,1.0,4.0,1.0,,2.0,,9.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,2.0,2.0,,4.0,,,,1.0,,,4.0,10.0,,4.0,1.0,1.0,1.0,1.0,24,0.5,0.5,0.38095238095238093,,0.38,,0.4482758620689655,0.375,0.047619047619047616,0.125,32.35294117647059,,,0.08695652173913043,0.03571428571428571,0.07692307692307693,,0.08333333333333333,0.023255813953488372,,0.1,,,,0.1,0.25,,,,1.0,0.04,,,,0.32,0.5,0.5714285714285714,0.25,0.48,0.3333333333333333,0.3333333333333333,0.75,0.5,,,0.2,0.42150999999999994,0.55715,0.13793103448275862,0.16,0.1111111111111111,14.042857142857141,0.26666666666666666,,,,1.0,,,1.0,3.0,,,2.0,1.0,4.0,,1.0,1.0,7.0,1.0,2.0,2.0,7.0,3.0,3.0,1.0,1.0,2.0,2.0,,7.0,,1.0,0.25,,0.5,0.25,0.14285714285714285,0.2777777777777778,0.35,0.16,,0.5,0.2,0.04,,,,0.12,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.2222222222222222,0.3333333333333333,0.4274611111111111,0.25925925925925924,26.0,1.0,,3.0,1.0,,,,0.5,1.0,2.0,,,0.5,1.0,2.0,,,,,,,,,True,,,,,,,,,,,,,,,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,6932.0,116,-9,200,203,39,40,38.0,403,7.0,9.0,,,1.0,3.0,4.0,12.0,12.0,24.0,3.0,48.0,227,,2.0,2.0,5.0,14.0,10.0,,2.0,4.0,1.0,5.0,1.0,,3.0,,11.0,1.0,1.0,1.0,6.0,6.0,,12.0,3.0,15.0,1.0,1.0,3.0,,8.0,1.0,,3.0,9.0,,1.0,5.0,5.0,1.0,3.0,2.0,,2.0,1.0,39,0.5833333333333334,0.5833333333333334,0.5,,0.5113636363636364,0.5,0.5217391304347826,0.625,0.08333333333333333,,21.951219512195124,,0.14285714285714285,0.0967741935483871,0.014492753623188406,0.2,0.02564102564102564,0.13043478260869565,0.018518518518518517,,,0.041666666666666664,0.03125,,,,0.2,0.2222222222222222,0.043478260869565216,0.5,0.20454545454545456,0.7777777777777778,0.875,0.42857142857142855,0.06818181818181818,0.3333333333333333,0.3333333333333333,,0.2727272727272727,0.3333333333333333,0.36363636363636365,1.0,,,,0.6590909090909091,0.4937784090909091,0.4325,0.06521739130434782,0.11538461538461539,0.10416666666666667,10.4875,0.195,1.0,1.0,2.0,5.0,,,5.0,15.0,1.0,1.0,3.0,7.0,20.0,1.0,1.0,2.0,3.0,1.0,3.0,,7.0,21.0,15.0,5.0,1.0,5.0,3.0,,7.0,1.0,1.0,0.35,1.0,0.3333333333333333,0.35,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.45454545454545453,0.1111111111111111,0.625,0.16666666666666666,0.11363636363636363,0.4,0.4,1.0,0.3409090909090909,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,,,0.5,0.3333333333333333,0.45234166666666664,0.14583333333333334,24.71,1.0,,4.0,,,,,0.3333333333333333,,4.0,1.0,,,,,2.0,1.0,1.0,2.0,0.08333333333333333,,,,True,,,,,,,,,,,,,,,
2440,1610612747,Matt Barnes,Matt Barnes,2440,LAL,6051.0,101,19,174,175,34,25,34.0,349,11.0,16.0,4.0,6.0,,1.0,,3.0,11.0,20.0,4.0,26.0,165,4.0,6.0,1.0,9.0,14.0,8.0,8.0,2.0,4.0,1.0,5.0,,1.0,3.0,,11.0,3.0,6.0,,3.0,10.0,1.0,14.0,9.0,23.0,1.0,,3.0,,5.0,,1.0,7.0,16.0,1.0,1.0,9.0,7.0,1.0,3.0,2.0,1.0,2.0,2.0,34,0.6363636363636364,1.0,0.55,0.6666666666666666,0.4074074074074074,0.6666666666666666,0.43333333333333335,0.6428571428571429,0.1,,16.27906976744186,0.3333333333333333,,0.15873015873015872,0.09230769230769231,0.125,0.09090909090909091,0.14942528735632185,0.09183673469387756,0.14285714285714285,0.125,0.03571428571428571,0.07692307692307693,0.14285714285714285,0.1875,0.1875,0.12903225806451613,0.11764705882352941,0.07142857142857142,1.0,0.5925925925925926,0.6875,0.7857142857142857,0.6363636363636364,0.037037037037037035,,,,0.1111111111111111,,,,1.0,0.6666666666666666,,0.8518518518518519,0.5288481481481482,0.583525,0.10344827586206896,0.13636363636363635,0.34615384615384615,4.785,0.19540229885057472,2.0,4.0,,3.0,,,,4.0,,,,,7.0,,,2.0,4.0,,,1.0,5.0,,4.0,,1.0,2.0,2.0,,5.0,,,,,,,0.5,0.5,0.5,0.25925925925925924,0.125,0.4,0.14285714285714285,0.1111111111111111,,,,0.14814814814814814,,,,,,,1.0,0.5,,,,,0.45147499999999996,0.19230769230769232,24.4,,,4.0,2.0,,,,,,2.0,,2.0,,,,,,,1.0,,1.0,1.0,,True,,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,359.0,6,2,12,10,1,3,4.0,22,1.0,1.0,,,,,,,1.0,1.0,,2.0,9,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,1,1.0,1.0,1.0,,1.0,,1.0,,,,18.75,,,0.5,,,,0.2,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.7099,,,,,2.2,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,4158.0,69,2,125,127,42,47,18.0,252,5.0,7.0,2.0,4.0,3.0,11.0,2.0,4.0,10.0,22.0,8.0,31.0,143,3.0,5.0,3.0,9.0,10.0,10.0,4.0,2.0,8.0,5.0,13.0,4.0,1.0,3.0,4.0,31.0,3.0,6.0,,4.0,4.0,1.0,9.0,9.0,18.0,2.0,,,,1.0,,1.0,2.0,5.0,,,7.0,10.0,,5.0,,,,,42,0.5,0.625,0.45454545454545453,0.6,0.5,0.6,0.5535714285714286,0.6428571428571429,0.09090909090909091,0.18181818181818182,20.13888888888889,0.16666666666666666,,0.12903225806451613,0.15384615384615385,0.25,0.13636363636363635,0.1702127659574468,0.14754098360655737,0.4444444444444444,0.058823529411764705,0.07692307692307693,0.1111111111111111,0.25,0.09090909090909091,0.14285714285714285,0.15384615384615385,0.3,0.2,,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.4,0.4782608695652174,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.17391304347826086,0.5,0.5,0.5,0.8,0.5,,0.34782608695652173,0.4530260869565218,0.5225799999999999,0.17857142857142858,0.18518518518518517,0.2903225806451613,6.927272727272728,0.336,1.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,4.0,8.0,,,4.0,12.0,3.0,,,1.0,1.0,,,12.0,2.0,1.0,1.0,,,1.0,0.5,0.5,0.6,0.043478260869565216,,1.0,0.16666666666666666,0.043478260869565216,1.0,1.0,1.0,,,,,,,,0.25,0.5,,,,,0.4192625,0.3870967741935484,22.3,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,True,,,,,,,,,,,,,,,
693,1610612747,Joe Smith,Joe Smith,693,LAL,242.0,4,-4,7,7,2,2,,14,,,,,,,,1.0,,1.0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3866,,,,,17.4,0.2857142857142857,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3866,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
