EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceTurnovers,Blocked3s,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,DefCorner3ReboundPct,Corner3PctBlocked,PenaltyCorner3FGM,HeaveMakes,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,on,3SecondViolations,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,15624.0,260,-15,449,472,127,174,63,921,13.0,18.0,2.0,2.0,3.0,3.0,5.0,8.0,20.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,21.0,43.0,3.0,7.0,13.0,64.0,472,2.0,5.0,1.0,1.0,7.0,7.0,17.0,2.0,7.0,21.0,34.0,8.0,9.0,4.0,5.0,2.0,3.0,12.0,3.0,15.0,3.0,2.0,4.0,6.0,33.0,7.0,10.0,17.0,27.0,7.0,34.0,12.0,5.0,7.0,3.0,1.0,3.0,1.0,4.0,1.0,8.0,14.0,14.0,1.0,2.0,1.0,17.0,1.0,4.0,5.0,6.0,2.0,2.0,2.0,6.0,3.0,17.0,124,2.0,1.0,0.8095238095238095,0.8947368421052632,1.0,0.42857142857142855,1.0,0.42857142857142855,0.4883720930232558,0.4,0.4117647058823529,0.51,0.5833333333333334,0.3684210526315789,0.5517241379310345,0.5833333333333334,0.45652173913043476,0.14,0.06976744186046512,0.05555555555555555,0.4,11.466165413533833,0.75,0.09444444444444444,0.040229885057471264,0.19607843137254902,0.11688311688311688,0.03167420814479638,0.05,0.02702702702702703,0.03896103896103896,0.07142857142857142,0.04,0.14864864864864866,0.23255813953488372,0.5,0.36,0.7222222222222222,0.7647058823529411,0.7692307692307693,0.1,0.4,0.4,0.4,0.875,0.04,0.5,0.5,1.0,0.1,0.4,0.4,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.15789473684210525,1.0,0.05263157894736842,0.05263157894736842,0.5,0.4,0.4916030612244898,0.4911916666666667,0.43827499999999997,0.07547169811320754,0.08695652173913043,0.109375,0.328125,10.337209302325581,26.557142857142853,0.2828507795100223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,5248.0,87,-23,149,164,57,75,20,313,4.0,16.0,2.0,10.0,1.0,4.0,5.0,,2.0,,,,,,,,,4.0,23.0,,,10.0,18.0,172,2.0,12.0,,,9.0,1.0,6.0,,4.0,6.0,4.0,4.0,,4.0,,,2.0,6.0,1.0,7.0,1.0,6.0,,,15.0,13.0,2.0,13.0,18.0,15.0,33.0,4.0,,4.0,2.0,,,2.0,4.0,1.0,4.0,9.0,10.0,1.0,1.0,1.0,14.0,,6.0,1.0,7.0,6.0,,1.0,7.0,2.0,6.0,54,1.0,1.0,0.5,1.0,,,,,0.17391304347826086,0.16666666666666666,0.16666666666666666,0.17391304347826086,0.16666666666666666,0.16666666666666666,0.3,0.3,0.3333333333333333,,0.08695652173913043,,0.4,18.579234972677593,0.5,0.18309859154929578,0.18571428571428572,0.16666666666666666,0.18072289156626506,0.17647058823529413,0.2222222222222222,0.1875,0.14814814814814814,0.125,0.125,0.25806451612903225,0.18181818181818182,0.2857142857142857,0.6956521739130435,0.25,0.25,0.5,0.21739130434782608,0.08695652173913043,,,,,,,,,,,,0.8333333333333334,0.2,,,,0.6666666666666666,0.25,,,0.6956521739130435,,0.48231304347826087,0.5147727272727273,0.391,0.20689655172413793,0.20689655172413793,0.5,0.3333333333333333,3.9869565217391307,,0.3825503355704698,5.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.6,0.13333333333333333,0.125,0.14285714285714285,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,5811.0,97,-3,171,178,31,42,19,349,4.0,6.0,,,,,4.0,4.0,21.0,1.0,2.0,,2.0,10.0,,1.0,2.0,10.0,31.0,3.0,12.0,10.0,39.0,167,,,1.0,3.0,3.0,1.0,2.0,2.0,6.0,8.0,2.0,18.0,3.0,,10.0,2.0,1.0,18.0,4.0,22.0,2.0,7.0,1.0,10.0,48.0,2.0,3.0,5.0,8.0,2.0,10.0,6.0,4.0,2.0,7.0,1.0,4.0,5.0,12.0,2.0,3.0,12.0,12.0,,1.0,,11.0,1.0,5.0,1.0,,,,,,,8.0,31,1.0,1.0,0.1,0.1,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3225806451612903,,0.5,0.3372093023255814,0.5,0.25,0.40625,0.5,0.5714285714285714,0.27906976744186046,0.03225806451612903,0.16666666666666666,,30.76923076923077,0.5833333333333334,0.08928571428571429,0.03389830508474576,0.13636363636363635,0.10256410256410256,0.02666666666666667,0.0625,,0.02857142857142857,,0.125,0.12,0.16666666666666666,,0.13953488372093023,0.6666666666666666,0.8,,0.09302325581395349,0.4883720930232558,0.19047619047619047,0.19047619047619047,,0.046511627906976744,0.5,0.5,,0.23255813953488372,0.2,0.2,0.5,,,0.3333333333333333,,,,,,0.5,0.4186046511627907,0.2,0.4580302325581396,0.642075,0.40123749999999997,0.10638297872340426,0.14285714285714285,0.07692307692307693,0.20512820512820512,14.693548387096772,25.091666666666665,0.18128654970760233,,,,1.0,3.0,,2.0,1.0,1.0,,,,,0.038461538461538464,2.0,1.0,2.0,6.0,2.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,9936.0,166,-16,281,298,96,132,44,579,17.0,30.0,,1.0,5.0,8.0,13.0,6.0,17.0,,1.0,,5.0,30.0,1.0,3.0,15.0,27.0,60.0,5.0,31.0,34.0,103.0,309,1.0,3.0,1.0,4.0,10.0,9.0,17.0,15.0,15.0,36.0,6.0,48.0,15.0,,25.0,5.0,7.0,23.0,5.0,28.0,4.0,11.0,1.0,11.0,61.0,1.0,2.0,10.0,12.0,1.0,13.0,4.0,1.0,3.0,11.0,,6.0,3.0,14.0,5.0,7.0,13.0,25.0,,,2.0,39.0,2.0,15.0,4.0,4.0,2.0,,2.0,4.0,3.0,34.0,93,,3.0,0.1111111111111111,0.1111111111111111,1.0,0.16129032258064516,0.25,0.19230769230769232,0.45,0.3333333333333333,0.5294117647058824,0.3791208791208791,0.35714285714285715,0.328125,0.4724770642201835,0.5,0.45,0.34065934065934067,0.11666666666666667,0.23333333333333334,,36.1764705882353,0.7857142857142857,0.08,0.008620689655172414,0.06666666666666667,0.07741935483870968,0.006802721088435374,0.022727272727272728,,,0.04878048780487805,0.05714285714285714,0.12244897959183673,0.07692307692307693,0.75,0.32967032967032966,0.5666666666666667,0.7391304347826086,0.17647058823529413,0.14285714285714285,0.18681318681318682,0.35294117647058826,0.35294117647058826,,0.01098901098901099,,,,0.32967032967032966,0.16666666666666666,0.1724137931034483,1.0,0.14285714285714285,,0.42857142857142855,0.3333333333333333,1.0,0.25,0.625,,0.46875,0.6703296703296703,0.2,0.47182588235294115,0.4851833333333333,0.4527942307692308,0.1523809523809524,0.2054794520547945,0.0970873786407767,0.34951456310679613,8.353333333333333,31.48709677419355,0.3416370106761566,5.0,,,1.0,5.0,,,,1.0,,,,,0.024390243902439025,4.0,,1.0,,1.0,1.0,0.3076923076923077,0.3076923076923077,,0.14285714285714285,,1.0,1.0,5.0,1.0,1.0,1.0,0.06666666666666667,0.03225806451612903,0.03333333333333333,0.06666666666666667,0.03125,,,,,,,,,,,,,True,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,10489.0,175,-16,296,321,69,97,38,617,17.0,21.0,6.0,8.0,4.0,5.0,9.0,9.0,18.0,,,,,,,,,29.0,48.0,,,4.0,62.0,313,8.0,12.0,,,17.0,6.0,12.0,,,12.0,42.0,16.0,,10.0,,,,4.0,1.0,5.0,1.0,3.0,,1.0,11.0,11.0,4.0,18.0,29.0,14.0,43.0,2.0,1.0,1.0,3.0,,2.0,5.0,8.0,1.0,14.0,21.0,9.0,1.0,,,8.0,2.0,5.0,,15.0,13.0,,2.0,16.0,10.0,12.0,66,,,0.7241379310344828,0.875,,,,,0.6041666666666666,0.6666666666666666,0.5,0.6041666666666666,0.6666666666666666,0.5,0.6078431372549019,0.6538461538461539,0.5,,,,,17.151162790697676,0.375,0.15384615384615385,0.10476190476190476,0.1111111111111111,0.1437908496732026,0.1044776119402985,0.21428571428571427,0.08695652173913043,0.05555555555555555,0.09090909090909091,0.24324324324324326,0.1276595744680851,0.09375,0.625,0.4375,0.8095238095238095,0.8095238095238095,0.5294117647058824,0.1875,0.375,0.5,0.5,1.0,,,,,,,,,0.6666666666666666,0.75,,,,0.4166666666666667,0.8,,,0.4375,,0.4712770833333333,0.49554,0.430175,0.09803921568627451,0.09803921568627451,0.27419354838709675,0.1935483870967742,9.218750000000002,,0.23310810810810811,1.0,3.0,7.0,,1.0,,,2.0,2.0,0.5384615384615384,0.10344827586206896,0.08695652173913043,0.16666666666666666,,3.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,True,,,,,,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,4244.0,71,-20,126,129,16,34,12,255,1.0,2.0,,,,,1.0,2.0,13.0,1.0,4.0,,5.0,9.0,2.0,3.0,,3.0,16.0,6.0,13.0,,24.0,142,,1.0,2.0,3.0,6.0,,,,,,4.0,2.0,15.0,,9.0,5.0,,2.0,1.0,3.0,1.0,2.0,,,7.0,,,3.0,3.0,,3.0,1.0,1.0,,4.0,1.0,2.0,3.0,7.0,1.0,2.0,8.0,3.0,,1.0,,,,,,,,,,,,,16,,,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.46153846153846156,0.1875,,,0.41379310344827586,0.75,,0.41379310344827586,0.75,,0.4482758620689655,,,,24.82758620689655,0.5714285714285714,0.06976744186046512,,,0.05454545454545454,,,,,0.1111111111111111,,0.09523809523809523,,,0.06896551724137931,0.5,0.5,,0.034482758620689655,0.4482758620689655,0.15384615384615385,0.15384615384615385,1.0,0.13793103448275862,0.25,0.3333333333333333,1.0,0.3103448275862069,0.5555555555555556,0.5555555555555556,0.8,,,0.75,0.6666666666666666,1.0,,,,,0.5172413793103449,0.5555555555555556,0.47080862068965507,0.5137833333333334,,,,0.25,,16.287499999999998,24.915384615384614,0.12698412698412698,,,,,2.0,,,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,0.07692307692307693,,,,1.0,1.0,,,,,,0.25,,,,,True,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,10665.0,178,11,301,320,98,123,49,621,9.0,16.0,2.0,3.0,1.0,3.0,7.0,7.0,15.0,1.0,6.0,1.0,7.0,13.0,2.0,2.0,8.0,17.0,38.0,8.0,19.0,8.0,66.0,312,2.0,4.0,2.0,3.0,12.0,2.0,8.0,9.0,4.0,23.0,24.0,10.0,21.0,2.0,11.0,6.0,3.0,9.0,4.0,13.0,4.0,5.0,,4.0,30.0,4.0,5.0,15.0,22.0,5.0,27.0,11.0,7.0,4.0,1.0,2.0,,3.0,4.0,2.0,4.0,11.0,14.0,,2.0,,12.0,,4.0,2.0,1.0,1.0,,,1.0,1.0,23.0,95,3.0,2.0,0.7058823529411765,0.75,0.875,0.42105263157894735,0.6666666666666666,0.3888888888888889,0.4473684210526316,0.5,0.25,0.5087719298245614,0.7142857142857143,0.5588235294117647,0.5238095238095238,0.75,0.575,0.3333333333333333,0.07894736842105263,0.1875,,18.50828729281768,0.25,0.11811023622047244,0.03305785123966942,0.13513513513513514,0.12195121951219512,0.03355704697986577,0.04081632653061224,0.038461538461538464,0.021739130434782608,0.0975609756097561,0.16666666666666666,0.1,0.13793103448275862,1.0,0.2807017543859649,0.5625,0.6923076923076923,0.6666666666666666,0.12280701754385964,0.2631578947368421,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.10526315789473684,0.16666666666666666,0.16666666666666666,1.0,0.22807017543859648,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.42857142857142855,0.6666666666666666,0.2857142857142857,1.0,1.0,0.17647058823529413,0.3333333333333333,0.058823529411764705,0.47058823529411764,0.6140350877192983,0.5454545454545454,0.47897946428571425,0.5231714285714286,0.45677500000000004,0.06557377049180328,0.09523809523809523,0.18181818181818182,0.3484848484848485,9.842105263157896,26.036842105263162,0.32558139534883723,2.0,1.0,2.0,1.0,1.0,,1.0,,,0.16666666666666666,0.03571428571428571,0.045454545454545456,,0.034482758620689655,1.0,,1.0,3.0,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,,4.0,5.0,1.0,,,,0.5555555555555556,,,0.5,,,,,,,,0.125,,1.0,1.0,0.5,1.0,True,,,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,5437.0,91,6,161,158,55,67,25,319,10.0,23.0,4.0,8.0,3.0,6.0,7.0,6.0,11.0,,,,,,,,,20.0,41.0,,,14.0,54.0,158,4.0,8.0,,,11.0,4.0,9.0,,4.0,12.0,20.0,20.0,,6.0,,,5.0,4.0,1.0,5.0,1.0,4.0,,,11.0,9.0,5.0,15.0,22.0,10.0,32.0,,,,2.0,1.0,,4.0,6.0,3.0,4.0,12.0,15.0,1.0,,,23.0,3.0,11.0,2.0,,,,,,,12.0,55,2.0,2.0,0.5,0.5882352941176471,,,,,0.4878048780487805,0.5,0.4444444444444444,0.4878048780487805,0.5,0.4444444444444444,0.5294117647058824,0.5,0.46153846153846156,,0.12195121951219512,0.21739130434782608,,29.23076923076923,0.3333333333333333,0.22388059701492538,0.12857142857142856,0.3125,0.24096385542168675,0.11235955056179775,0.2,0.07142857142857142,0.047619047619047616,0.16666666666666666,0.3076923076923077,0.23333333333333334,0.16666666666666666,,0.5609756097560976,0.43478260869565216,0.5555555555555556,0.5,0.17073170731707318,0.2682926829268293,0.5454545454545454,0.5454545454545454,0.6666666666666666,,,,,,,,,1.0,0.5,,,,0.6666666666666666,0.5,,,0.5609756097560976,,0.4551292682926829,0.5556833333333333,0.4639333333333333,0.22448979591836735,0.22448979591836735,0.2037037037037037,0.2222222222222222,7.436585365853658,,0.3416149068322981,3.0,1.0,2.0,,2.0,,3.0,2.0,,0.5,0.05263157894736842,0.09090909090909091,,,4.0,,,,,,0.5714285714285714,0.5714285714285714,0.25,,,,,,,,,,,,,,,1.0,,,,,0.75,,,,,,True,,,,,,,
2586,1610612741,Keith Bogans,Keith Bogans,2586,CHI,406.0,7,-2,12,13,6,12,2,25,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,3.0,,,10,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,6,,,,,,,,,,,,,,,,,,1.0,,,,20.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,0.5,0.5,1.0,,0.6035,0.5853,0.593175,,,,,,24.133333333333336,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
703,1610612741,Kurt Thomas,Kurt Thomas,703,CHI,3104.0,52,-20,96,99,40,52,17,195,1.0,1.0,,,,,2.0,4.0,8.0,,,,,1.0,,,,6.0,11.0,,1.0,,12.0,110,1.0,2.0,,,2.0,1.0,2.0,,,2.0,12.0,,,,1.0,,1.0,,2.0,2.0,2.0,,,,6.0,5.0,1.0,8.0,9.0,6.0,15.0,,,,2.0,,1.0,,2.0,,6.0,10.0,,,,,,,,,3.0,1.0,,2.0,3.0,2.0,2.0,40,1.0,,1.0,1.0,,,,,0.5454545454545454,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.08333333333333333,0.09090909090909091,,0.5,12.06896551724138,1.0,0.22857142857142856,0.14285714285714285,0.1,0.2,0.1276595744680851,0.1,0.2222222222222222,0.125,0.3,0.16666666666666666,0.23076923076923078,0.125,0.6666666666666666,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,,0.08333333333333333,,,,,,,,,,,,,0.16666666666666666,,0.3906791666666667,0.3823,0.42395,,,0.16666666666666666,0.16666666666666666,15.090909090909092,26.9,0.4166666666666667,,1.0,,,1.0,1.0,,1.0,,,0.08333333333333333,,0.5,,1.0,,,,,,0.5,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,
