EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,FtPoints,SecondChanceFG2A,PenaltyFtPoints,Fg2aBlocked,FTDefRebounds,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Charge Fouls Drawn,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,HeaveMakes,SecondChanceCorner3Frequency,on,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,OffensiveGoaltends
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,12334.0,206,14,370,372,130.0,114,30.0,742,1.0,2.0,11.0,4.0,21.0,,8.0,7.0,12.0,32.0,72.0,388,1.0,,2.0,12.0,37.0,12.0,18.0,12.0,15.0,8.0,2.0,33.0,,8.0,9.0,17.0,2.0,19.0,11.0,8.0,6.0,5.0,10.0,4.0,11.0,19.0,2.0,23.0,37.0,130.0,1.0,0.5833333333333334,,0.6022727272727273,0.8571428571428571,0.6363636363636364,0.8333333333333334,0.7272727272727273,16.08910891089109,0.6,0.07758620689655173,,0.13333333333333333,0.09659090909090909,0.007142857142857143,,0.08333333333333333,0.05555555555555555,0.1,0.045454545454545456,0.5,0.5,0.25,0.4772727272727273,,0.2857142857142857,0.5714285714285714,0.8636363636363636,0.5264378048780488,0.62685,0.5310791666666667,0.5138888888888888,7.983333333333333,26.678124999999998,0.35135135135135137,4.0,19.0,,13.0,2.0,,25.0,6.0,1.0,,1.0,1.0,1.0,0.16666666666666666,0.25,,0.09090909090909091,0.2,1.0,0.09090909090909091,0.12244897959183673,0.35294117647058826,5.0,6.0,,,1.0,1.0,4.0,3.0,9.0,13.0,,,8.0,2.0,36.0,,2.0,8.0,3.0,1.0,2.0,1.0,,3.0,4.0,,,0.14285714285714285,0.14285714285714285,0.9230769230769231,0.40625,0.6666666666666666,0.4,,,,0.020833333333333332,,,,0.13636363636363635,0.8333333333333334,1.0,,0.25,0.3333333333333333,1.0,0.36363636363636365,0.36363636363636365,1.0,0.42857142857142855,0.42857142857142855,0.8888888888888888,,0.07142857142857142,,0.75,0.4444444444444444,,,5.0,,3.0,,2.0,1.0,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,2.0,6.0,,,,6.0,,0.16666666666666666,,,,,0.625,,,,,,,0.08333333333333333,,,1.0,0.07142857142857142,1.0,1.0,1.0,True,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,1294.0,22,-1,41,42,14.0,6,3.0,83,,2.0,2.0,1.0,3.0,,,,2.0,5.0,9.0,44,,,,1.0,,,3.0,1.0,1.0,1.0,,2.0,,2.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,14.0,,,,0.6428571428571429,,0.6428571428571429,,0.7142857142857143,20.454545454545453,0.5,0.08333333333333333,,0.25,0.15,,,,,0.3333333333333333,0.2857142857142857,,,0.2857142857142857,0.42857142857142855,,1.0,,0.7142857142857143,0.5074857142857143,,0.6543,,17.9,24.22,0.34146341463414637,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,1.0,,2.0,3.0,,,,,9.0,,,2.0,,,,,,,1.0,,,,,1.0,0.6,,0.6,,,,,,,,,,,,,,,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,22608.0,377,-32,672,663,100.0,72,87.0,1335,4.0,20.0,20.0,2.0,41.0,3.0,8.0,8.0,27.0,61.0,69.0,705,3.0,,1.0,10.0,11.0,12.0,41.0,17.0,21.0,7.0,8.0,46.0,3.0,4.0,22.0,27.0,4.0,31.0,10.0,7.0,10.0,10.0,16.0,1.0,11.0,26.0,,11.0,11.0,100.0,,0.2962962962962963,,0.3806818181818182,0.4090909090909091,0.38333333333333336,0.4230769230769231,0.6931818181818182,13.784135240572171,0.625,0.07746478873239436,0.011811023622047244,0.058823529411764705,0.07386363636363637,0.012269938650306749,0.025974025974025976,0.08163265306122448,0.1,0.07547169811320754,0.22727272727272727,0.2,0.2,0.22727272727272727,0.4659090909090909,0.5,0.18181818181818182,0.7272727272727273,0.7386363636363636,0.5203835227272727,0.5132166666666668,0.4817363636363636,0.15942028985507245,14.848148148148148,24.64262295081967,0.1488095238095238,3.0,2.0,3.0,2.0,,1.0,4.0,,6.0,2.0,4.0,6.0,4.0,,,0.0625,0.046511627906976744,,0.6666666666666666,0.03409090909090909,,,2.0,4.0,1.0,,,2.0,5.0,,12.0,17.0,,,3.0,4.0,51.0,,,12.0,4.0,3.0,2.0,1.0,,3.0,6.0,2.0,,0.25,0.25,1.0,0.2786885245901639,0.3,0.2786885245901639,,,,0.013888888888888888,0.009523809523809525,0.017857142857142856,,0.045454545454545456,0.5,0.5,,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,1.0,0.2926829268292683,0.2926829268292683,1.0,0.16666666666666666,,,,0.2926829268292683,,,3.0,,,,1.0,2.0,,,1.0,,1.0,1.0,2.0,,,,2.0,,,,2.0,,,,,,,0.375,,,,1.0,,,,,,,,,,,False,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,32136.0,536,86,928,934,218.0,166,121.0,1862,,1.0,,,,,,18.0,48.0,,55.0,933,,3.0,6.0,,12.0,12.0,,7.0,10.0,2.0,2.0,23.0,28.0,16.0,41.0,59.0,35.0,94.0,8.0,6.0,4.0,2.0,13.0,5.0,26.0,48.0,5.0,28.0,12.0,218.0,,0.375,0.5,0.375,0.5,0.45081967213114754,0.6,,6.91588785046729,0.3076923076923077,0.10301507537688442,0.08722741433021806,0.14285714285714285,0.11176470588235295,0.07727272727272727,0.07216494845360824,0.11764705882352941,0.10948905109489052,0.18181818181818182,0.020833333333333332,,,,,,,,0.6875,0.5087479166666666,0.5684125,0.4615833333333334,0.21818181818181817,3.308333333333333,,0.2349137931034483,14.0,19.0,17.0,6.0,7.0,2.0,27.0,12.0,31.0,22.0,9.0,31.0,19.0,0.14583333333333334,0.21428571428571427,0.11764705882352941,0.08,0.05714285714285714,0.6129032258064516,0.2916666666666667,0.2033898305084746,0.2033898305084746,16.0,33.0,15.0,2.0,5.0,2.0,,,,,6.0,12.0,,24.0,,10.0,,,3.0,2.0,3.0,6.0,4.0,2.0,9.0,1.0,1.0,0.6666666666666666,0.9230769230769231,,,,,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.05042016806722689,0.1076923076923077,0.0449438202247191,0.17391304347826086,0.6875,0.48484848484848486,0.5517241379310345,0.6875,0.14285714285714285,0.18181818181818182,,,,,,,,0.8823529411764706,0.8333333333333334,0.4,,,0.21818181818181817,6.0,,,,,1.0,,2.0,,2.0,,6.0,7.0,2.0,,1.0,,2.0,,,,2.0,,0.12121212121212122,,,0.4,0.16666666666666666,,1.0,0.07446808510638298,0.5,,,,0.06666666666666667,,,1.0,0.030303030303030304,,,,False,1.0,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,18314.0,305,65,556,550,181.0,152,70.0,1106,2.0,5.0,27.0,12.0,25.0,3.0,2.0,15.0,28.0,52.0,91.0,565,5.0,6.0,9.0,14.0,33.0,16.0,25.0,21.0,29.0,13.0,8.0,66.0,2.0,3.0,16.0,19.0,2.0,21.0,16.0,10.0,14.0,11.0,18.0,6.0,15.0,29.0,,10.0,33.0,179.0,3.0,0.5357142857142857,0.6666666666666666,0.54375,0.717391304347826,0.5481927710843374,0.717391304347826,0.65,15.756630265210608,0.7777777777777778,0.07920792079207921,0.011904761904761904,0.05,0.07251908396946564,0.007936507936507936,,0.06349206349206349,0.07042253521126761,0.02564102564102564,0.0625,0.4,0.4,0.3375,0.3125,0.375,0.5217391304347826,0.08695652173913043,0.775,0.5150049999999999,0.540225,0.5312217391304348,0.3626373626373626,7.9678571428571425,24.28846153846153,0.3255395683453237,13.0,4.0,3.0,,1.0,,7.0,4.0,,,,,,0.03571428571428571,0.07692307692307693,,0.10294117647058823,0.09523809523809523,,0.1625,0.04819277108433735,0.12903225806451613,8.0,10.0,,4.0,5.0,5.0,12.0,7.0,7.0,19.0,1.0,6.0,7.0,14.0,54.0,,,7.0,8.0,7.0,,,1.0,6.0,4.0,2.0,,0.4666666666666667,0.4666666666666667,0.9473684210526315,0.36538461538461536,0.5,0.36538461538461536,0.3333333333333333,0.3125,0.375,,0.017241379310344827,,0.022727272727272728,0.125,0.8,0.8,0.5,0.38461538461538464,0.4166666666666667,1.0,0.4444444444444444,0.4444444444444444,1.0,0.28,0.28,0.8571428571428571,,0.21739130434782608,0.8,0.5833333333333334,0.28,0.06593406593406594,,,1.0,3.0,,1.0,2.0,3.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,0.017543859649122806,0.2,1.0,,,,,,,,2.0,,0.25,False,,1.0,1.0,0.2,0.5,1.0,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,40045.0,667,38,1193,1183,312.0,239,154.0,2376,30.0,77.0,6.0,3.0,50.0,6.0,16.0,106.0,214.0,56.0,359.0,1238,6.0,24.0,55.0,19.0,95.0,150.0,50.0,62.0,88.0,32.0,24.0,202.0,15.0,13.0,88.0,112.0,28.0,140.0,23.0,18.0,24.0,14.0,42.0,11.0,20.0,37.0,1.0,89.0,95.0,310.0,3.0,0.4953271028037383,0.43636363636363634,0.5037037037037037,0.42567567567567566,0.559748427672956,0.5163043478260869,0.2074074074074074,26.258205689277897,0.5714285714285714,0.18604651162790697,0.03640776699029126,0.1015625,0.16805324459234608,0.04409171075837742,0.04065040650406504,0.125,0.21428571428571427,0.07446808510638298,0.2851851851851852,0.38961038961038963,0.39473684210526316,0.022222222222222223,0.18518518518518517,0.2,0.04054054054054054,0.21621621621621623,0.5296296296296297,0.46702444444444446,0.5048770833333333,0.44916959459459455,0.2646239554317549,9.474299065420563,25.22678571428571,0.26152556580050296,50.0,87.0,24.0,32.0,11.0,11.0,117.0,52.0,19.0,15.0,2.0,19.0,11.0,0.0514018691588785,0.06,0.3793103448275862,0.2206896551724138,0.17647058823529413,0.5789473684210527,0.18518518518518517,0.17207792207792208,0.20717131474103587,56.0,87.0,13.0,16.0,27.0,20.0,3.0,1.0,17.0,20.0,11.0,33.0,5.0,62.0,36.0,12.0,,17.0,26.0,17.0,6.0,10.0,5.0,5.0,18.0,3.0,4.0,0.29245283018867924,0.31,0.6,0.35714285714285715,0.2631578947368421,0.35714285714285715,0.4583333333333333,0.4666666666666667,0.5,0.06451612903225806,0.018404907975460124,0.05263157894736842,0.03968253968253968,0.32222222222222224,0.6436781609195402,0.7,0.4107142857142857,0.4,0.425531914893617,0.06666666666666667,0.5,0.5,0.6666666666666666,0.34,0.34,0.5882352941176471,0.43333333333333335,0.36486486486486486,0.5925925925925926,0.3333333333333333,0.34,0.09192200557103064,7.0,4.0,5.0,24.0,,9.0,5.0,10.0,2.0,2.0,3.0,1.0,5.0,1.0,,15.0,5.0,10.0,,,2.0,10.0,,0.08045977011494253,0.012987012987012988,,0.5384615384615384,0.14285714285714285,0.25,1.0,0.05555555555555555,0.3,,,1.0,0.0975609756097561,0.017543859649122806,,3.0,0.0625,,,,False,,,2.0,0.3333333333333333,,,2.0,0.3333333333333333,1.0,,
2592,1610612748,James Jones,James Jones,2592,MIA,16064.0,268,70,480,479,184.0,151,63.0,959,5.0,12.0,19.0,8.0,18.0,1.0,5.0,7.0,14.0,37.0,78.0,480,3.0,2.0,5.0,13.0,26.0,8.0,18.0,2.0,2.0,1.0,1.0,4.0,1.0,7.0,19.0,27.0,3.0,30.0,6.0,6.0,1.0,1.0,4.0,1.0,7.0,24.0,1.0,7.0,26.0,182.0,5.0,0.5,0.4,0.6372549019607843,0.6111111111111112,0.6727272727272727,0.65,0.7254901960784313,10.68840579710145,0.25,0.10270270270270271,0.006535947712418301,0.12962962962962962,0.1087866108786611,0.013636363636363636,,0.08620689655172414,0.08823529411764706,0.1282051282051282,0.23529411764705882,0.4166666666666667,0.4166666666666667,0.37254901960784315,0.35294117647058826,0.2,0.4444444444444444,0.2777777777777778,0.7450980392156863,0.5148411764705882,0.5531,0.5007083333333333,0.3333333333333333,18.007142857142856,24.313513513513513,0.38333333333333336,1.0,13.0,2.0,4.0,,1.0,13.0,,2.0,1.0,,2.0,1.0,,,0.058823529411764705,0.13559322033898305,0.13333333333333333,0.5,0.0196078431372549,0.019230769230769232,,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,9.0,17.0,2.0,7.0,6.0,6.0,51.0,2.0,,9.0,,,,2.0,,,3.0,1.0,,0.42857142857142855,0.5,1.0,0.4594594594594595,0.46153846153846156,0.4594594594594595,1.0,0.7,0.7,0.029850746268656716,0.016129032258064516,0.044444444444444446,,0.0196078431372549,1.0,1.0,,1.0,1.0,0.6,0.42105263157894735,0.42105263157894735,1.0,0.5,0.5,1.0,0.2,0.05555555555555555,1.0,0.375,0.5,0.08974358974358974,1.0,3.0,,,,,,,1.0,,,1.0,1.0,1.0,,,4.0,3.0,,,1.0,2.0,,,,,1.0,,0.6,,,,1.0,,1.0,,0.02631578947368421,1.0,,,2.0,,0.4,False,,1.0,1.0,0.3333333333333333,0.5,1.0,,,,1.0,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,3779.0,63,10,113,111,46.0,40,17.0,224,,1.0,1.0,,13.0,2.0,5.0,2.0,6.0,14.0,16.0,110,2.0,1.0,1.0,5.0,5.0,4.0,13.0,3.0,7.0,1.0,1.0,18.0,2.0,3.0,8.0,12.0,2.0,14.0,,,3.0,2.0,4.0,1.0,2.0,6.0,,2.0,5.0,46.0,2.0,0.3333333333333333,1.0,0.4,0.4166666666666667,0.4,0.4166666666666667,0.7,18.18181818181818,0.75,0.18604651162790697,0.06060606060606061,0.23076923076923078,0.19642857142857142,0.038461538461538464,0.13333333333333333,0.38461538461538464,0.10526315789473684,0.3333333333333333,0.05,,,0.05,0.65,0.4,,0.8333333333333334,0.9,0.5105,0.572475,0.3961416666666666,0.3125,5.483333333333333,25.62142857142857,0.40707964601769914,1.0,,3.0,,1.0,1.0,,,,,,,,0.16666666666666666,,0.25,0.09090909090909091,,,0.05,,,2.0,4.0,2.0,1.0,1.0,,,,4.0,4.0,2.0,4.0,1.0,,12.0,4.0,,4.0,4.0,1.0,1.0,,1.0,,1.0,,,,,1.0,0.2857142857142857,0.2,0.2857142857142857,0.6666666666666666,0.4,0.4,,,,0.1,0.2,0.5,0.6666666666666666,,,,,,,,0.3076923076923077,0.3076923076923077,1.0,0.4,0.16666666666666666,1.0,,0.3076923076923077,0.25,2.0,1.0,,,,3.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,0.25,,,1.0,,0.2,,,,,,,,,,,,,,,False,,,,,,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,37397.0,623,28,1112,1106,231.0,156,149.0,2218,47.0,104.0,,,3.0,,2.0,110.0,235.0,3.0,300.0,1139,,20.0,38.0,2.0,62.0,76.0,3.0,13.0,18.0,8.0,3.0,41.0,30.0,18.0,76.0,104.0,42.0,146.0,14.0,8.0,13.0,4.0,25.0,5.0,25.0,38.0,2.0,65.0,61.0,229.0,2.0,0.46808510638297873,0.5263157894736842,0.46218487394957986,0.5,0.528169014084507,0.5849056603773585,0.012605042016806723,24.102964118564742,0.52,0.1735159817351598,0.07575757575757576,0.1592920353982301,0.1705989110707804,0.07939508506616257,0.07377049180327869,0.1773049645390071,0.15384615384615385,0.16666666666666666,0.4369747899159664,0.4519230769230769,0.4519230769230769,,0.012605042016806723,,,0.05,0.36134453781512604,0.4429363445378152,0.5310448275862069,0.46476500000000004,0.20666666666666667,10.228510638297873,25.366666666666664,0.2077338129496403,48.0,80.0,35.0,22.0,14.0,10.0,99.0,50.0,14.0,10.0,4.0,14.0,9.0,0.059574468085106386,0.125,0.37037037037037035,0.19148936170212766,0.13793103448275862,0.6428571428571429,0.20168067226890757,0.17793594306049823,0.17985611510791366,48.0,83.0,26.0,11.0,19.0,15.0,,,,,20.0,50.0,,144.0,,24.0,,,5.0,4.0,2.0,12.0,5.0,6.0,12.0,2.0,2.0,0.6545454545454545,0.7346938775510204,,,,,0.5714285714285714,0.5714285714285714,0.6097560975609756,0.09022556390977443,0.057692307692307696,0.1,0.043859649122807015,0.3487394957983193,0.5783132530120482,0.64,0.5,0.3125,0.35714285714285715,0.851063829787234,,,,,,,0.7428571428571429,0.475,0.5789473684210527,,,0.16666666666666666,15.0,,10.0,,,1.0,2.0,9.0,3.0,1.0,1.0,1.0,2.0,1.0,,7.0,,3.0,,,,2.0,,0.0963855421686747,,,0.5769230769230769,0.13333333333333333,,,0.1016949152542373,0.5333333333333333,1.0,,,0.06060606060606061,,1.0,,,,,,False,3.0,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,37716.0,629,37,1133,1124,281.0,213,145.0,2257,29.0,70.0,3.0,1.0,31.0,4.0,12.0,126.0,252.0,34.0,376.0,1175,5.0,33.0,69.0,13.0,110.0,176.0,31.0,46.0,69.0,26.0,11.0,161.0,26.0,21.0,60.0,81.0,36.0,117.0,24.0,14.0,28.0,19.0,47.0,9.0,17.0,40.0,5.0,83.0,108.0,279.0,3.0,0.5,0.4782608695652174,0.4825174825174825,0.4573170731707317,0.5497076023391813,0.5445544554455446,0.11888111888111888,29.900076863950808,0.5957446808510638,0.13636363636363635,0.06598984771573604,0.17796610169491525,0.14516129032258066,0.06566604127579738,0.088,0.14,0.14285714285714285,0.19540229885057472,0.24475524475524477,0.4142857142857143,0.4142857142857143,0.01048951048951049,0.10839160839160839,0.0975609756097561,0.012195121951219513,0.14634146341463414,0.506993006993007,0.48197307692307706,0.5154706896551724,0.4688219512195123,0.2925531914893617,8.283730158730158,24.90294117647059,0.24801412180052956,71.0,100.0,36.0,35.0,22.0,,126.0,59.0,14.0,6.0,5.0,16.0,9.0,0.0873015873015873,0.09859154929577464,,0.125,0.12903225806451613,0.5625,0.24825174825174826,0.18208955223880596,0.19732441471571907,69.0,111.0,28.0,17.0,27.0,28.0,2.0,,6.0,8.0,20.0,64.0,3.0,76.0,15.0,20.0,,6.0,23.0,10.0,9.0,9.0,8.0,10.0,19.0,4.0,1.0,0.30158730158730157,0.3275862068965517,0.625,0.23529411764705882,0.23076923076923078,0.23529411764705882,0.5555555555555556,0.5975609756097561,0.6530612244897959,0.06474820143884892,0.02666666666666667,0.04950495049504951,0.06299212598425197,0.3881118881118881,0.6216216216216216,0.71875,0.37681159420289856,0.39436619718309857,0.4375,0.20689655172413793,0.6666666666666666,0.6666666666666666,1.0,0.1935483870967742,0.1935483870967742,0.5,0.6829268292682927,0.32926829268292684,0.6296296296296297,,0.1935483870967742,0.1702127659574468,16.0,3.0,15.0,9.0,,13.0,4.0,9.0,2.0,8.0,,6.0,1.0,2.0,2.0,12.0,,7.0,2.0,2.0,3.0,6.0,,0.13513513513513514,,,0.5714285714285714,0.25,0.25,,0.09243697478991597,0.21428571428571427,,,2.0,0.10526315789473684,0.05555555555555555,,1.0,0.022727272727272728,1.0,,0.024390243902439025,False,,1.0,3.0,0.6,1.0,1.0,2.0,0.5,1.0,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,1570.0,26,1,51,52,25.0,33,5.0,103,1.0,4.0,1.0,1.0,4.0,,3.0,1.0,5.0,5.0,2.0,49,,,1.0,4.0,,,4.0,,,,,,,,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,,2.0,3.0,,,,25.0,,0.2,,0.1,,0.1,,0.5,21.428571428571427,0.5,0.05555555555555555,,,0.05263157894736842,0.04,,,0.14285714285714285,,0.4,0.25,0.25,0.1,0.4,,0.2,0.6,0.5,0.43809000000000003,0.3738,0.4667800000000001,,19.639999999999997,24.660000000000004,0.49019607843137253,1.0,,1.0,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,0.08333333333333333,,0.1111111111111111,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.2,,,0.25,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,919.0,15,-8,29,29,,11,2.0,58,,,,,,,,2.0,4.0,,4.0,37,,,,,,2.0,,1.0,1.0,,1.0,2.0,1.0,,,3.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,3.0,1.0,1.0,,,,0.5,,0.5,,0.5,,,16.129032258064516,,,0.09090909090909091,,,0.09090909090909091,0.2,,,,,,,,,,,,1.0,0.48725,0.5788,,,2.1,,,,,1.0,,1.0,3.0,,,,,,,,0.25,,1.0,,,,,,,2.0,4.0,1.0,,,,,,,,1.0,2.0,,2.0,,2.0,,,,,,,1.0,,1.0,,,0.5,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.5,0.6666666666666666,0.5,,,,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.25,,,1.0,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,1634.0,27,-10,48,52,13.0,22,8.0,100,,,,,,,,1.0,3.0,,8.0,66,,,1.0,,3.0,2.0,,,,,,,,,4.0,4.0,,4.0,,,,,1.0,1.0,1.0,3.0,,4.0,3.0,13.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5833333333333334,0.5,,12.280701754385966,,0.36363636363636365,,,0.3333333333333333,,,0.5,0.3333333333333333,,,,,,,,,,0.3333333333333333,0.42873333333333336,,0.3806,0.375,4.533333333333333,,0.2708333333333333,2.0,6.0,,3.0,2.0,,7.0,1.0,,,,,,0.6666666666666666,0.5,,0.3333333333333333,,,0.6666666666666666,0.25,0.25,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,0.3333333333333333,,,,0.5,1.0,,,,,,,,,,,,,0.25,,,2.0,,,,,,,,,1.0,1.0,,,,1.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
