EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,OffThreePtRebounds,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyCorner3FGM,SelfOReb,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,SelfORebPct,PenaltyCorner3Accuracy,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,Offensive Fouls,DefensiveGoaltends,SecondChanceArc3Frequency,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,on,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,7779.0,130,-42.0,230,232,60.0,78.0,38.0,462,7.0,12.0,2.0,3.0,9.0,1.0,11.0,1.0,3.0,1.0,1.0,5.0,17.0,2.0,5.0,11.0,32.0,6.0,20.0,14.0,54.0,266,1.0,2.0,1.0,2.0,4.0,2.0,7.0,2.0,6.0,2.0,12.0,8.0,14.0,9.0,9.0,17.0,5.0,2.0,9.0,6.0,15.0,5.0,1.0,3.0,3.0,3.0,36.0,1.0,6.0,1.0,8.0,8.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,6.0,15.0,19.0,2.0,8.0,1.0,1.0,12.0,60.0,1.0,0.36363636363636365,0.36363636363636365,0.5,0.3,0.3333333333333333,0.3,0.34375,0.5,0.2857142857142857,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.45,0.5,0.42857142857142855,0.38461538461538464,0.0625,0.16666666666666666,23.44322344322344,0.5,0.1111111111111111,0.07692307692307693,0.02857142857142857,0.061946902654867256,0.037037037037037035,0.13636363636363635,0.06896551724137931,0.125,0.23076923076923078,0.5833333333333334,0.7,0.42857142857142855,0.17307692307692307,0.3333333333333333,0.3333333333333333,0.21153846153846154,0.09090909090909091,0.09090909090909091,1.0,0.057692307692307696,0.3333333333333333,0.3333333333333333,1.0,0.3269230769230769,0.29411764705882354,0.29411764705882354,0.4,0.3333333333333333,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.4,0.6153846153846154,0.29411764705882354,0.4574382352941177,0.512525,0.42212083333333333,0.15254237288135594,0.21052631578947367,0.047619047619047616,0.07407407407407407,0.2222222222222222,9.7,25.814999999999998,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,1785.0,30,-11.0,54,55,14.0,11.0,5.0,109,1.0,1.0,,2.0,3.0,,3.0,,,,,,,,,3.0,7.0,,,,6.0,57,1.0,1.0,,,2.0,,,,,,,4.0,2.0,,,,,,,,,,,,,,,3.0,2.0,,5.0,6.0,,,,1.0,,,,1.0,,1.0,,3.0,3.0,1.0,,,,,,,14.0,,0.6666666666666666,1.0,,,,,0.42857142857142855,1.0,,0.42857142857142855,1.0,,0.42857142857142855,1.0,,,,,13.333333333333334,1.0,,0.11764705882352941,0.2,0.15625,0.2,,,,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,,,,,,,,,,,,,,,,,0.14285714285714285,,0.4049285714285714,0.4129,,,,,0.3333333333333333,,12.185714285714285,,0.25925925925925924,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.038461538461538464,0.03333333333333333,0.09090909090909091,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,4907.0,82,-11.0,140,140,28.0,55.0,24.0,280,4.0,4.0,1.0,8.0,11.0,2.0,8.0,,,,,,,,,14.0,23.0,,,6.0,34.0,164,3.0,5.0,,1.0,7.0,2.0,5.0,,,3.0,7.0,8.0,20.0,,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,3.0,8.0,1.0,12.0,18.0,,,,,,,2.0,,1.0,2.0,,7.0,12.0,7.0,8.0,,3.0,,1.0,7.0,28.0,1.0,0.2857142857142857,0.36363636363636365,,,,,0.6086956521739131,0.6,0.4,0.6086956521739131,0.6,0.4,0.6296296296296297,0.5833333333333334,0.5,,,,17.058823529411764,,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.15384615384615385,0.15,0.6666666666666666,0.17391304347826086,1.0,1.0,0.25,0.4782608695652174,0.7272727272727273,0.7272727272727273,0.34782608695652173,0.25,0.25,0.5,,,,,,,,,,0.2,,,,0.17391304347826086,,0.4367565217391305,0.5550250000000001,0.45964,0.11538461538461539,0.11538461538461539,,0.20588235294117646,0.20588235294117646,10.913043478260871,,0.2,1.0,1.0,6.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,0.08064516129032258,0.0759493670886076,0.0625,0.06666666666666667,0.5,0.25,0.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.058823529411764705,0.11764705882352941,0.07692307692307693,0.07142857142857142,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,4660.0,78,-19.0,137,136,45.0,73.0,25.0,273,3.0,5.0,,,4.0,1.0,5.0,3.0,6.0,,2.0,4.0,4.0,2.0,2.0,4.0,14.0,7.0,10.0,3.0,32.0,163,,2.0,,,,,,3.0,4.0,2.0,11.0,,8.0,15.0,6.0,4.0,4.0,1.0,9.0,1.0,10.0,,1.0,3.0,4.0,2.0,21.0,,4.0,,4.0,5.0,3.0,2.0,1.0,2.0,,2.0,1.0,,,3.0,2.0,6.0,8.0,2.0,4.0,,1.0,,1.0,11.0,45.0,1.0,,,0.7142857142857143,0.7,0.75,0.7,0.2857142857142857,,,0.6041666666666666,,1.125,0.6153846153846154,,1.1,0.4166666666666667,0.07142857142857142,,17.901234567901234,0.6666666666666666,,0.08695652173913043,,0.0625,0.11764705882352941,0.08333333333333333,0.058823529411764705,,0.20833333333333334,0.6,0.6,,0.16666666666666666,,,0.20833333333333334,0.2,0.2,,0.25,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,0.5,,,0.5,0.5,1.0,0.625,1.0,0.47785000000000005,0.37534999999999996,0.5571375,0.04,0.06666666666666667,,,0.34375,10.128571428571428,24.28,0.3284671532846715,,,,1.0,1.0,,,,,,,0.016129032258064516,0.012987012987012988,0.03125,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.09090909090909091,0.5,,,,,,,,,,,True,,,,,,,,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,4704.0,78,-14.0,142,146,42.0,46.0,18.0,288,5.0,9.0,4.0,4.0,9.0,3.0,9.0,,1.0,,,3.0,3.0,2.0,2.0,12.0,27.0,3.0,4.0,,33.0,148,3.0,4.0,,,6.0,6.0,11.0,2.0,2.0,,18.0,16.0,8.0,9.0,,3.0,3.0,6.0,3.0,1.0,4.0,1.0,,3.0,,,9.0,4.0,11.0,1.0,16.0,18.0,2.0,1.0,1.0,,,,,,,,,2.0,4.0,2.0,,,,,,18.0,42.0,,0.6666666666666666,0.6666666666666666,1.0,0.75,1.0,0.75,0.4444444444444444,0.75,0.5454545454545454,0.532258064516129,0.75,0.6923076923076923,0.532258064516129,0.75,0.6923076923076923,0.12903225806451613,0.2222222222222222,0.1111111111111111,19.1358024691358,,0.16666666666666666,0.22916666666666666,0.16,0.2054794520547945,0.2222222222222222,0.14285714285714285,0.3125,0.2857142857142857,0.2903225806451613,0.5555555555555556,0.625,0.6,0.2903225806451613,0.4444444444444444,0.8,0.2903225806451613,0.3333333333333333,0.375,0.6666666666666666,0.03225806451612903,,,,0.0967741935483871,1.0,1.0,1.0,,0.3076923076923077,,0.15384615384615385,1.0,0.41935483870967744,1.0,0.45822096774193544,0.48929999999999996,0.4889038461538462,,,,0.18181818181818182,0.5454545454545454,9.71111111111111,25.3,0.29577464788732394,2.0,2.0,,1.0,2.0,,,,,,,0.015873015873015872,0.027777777777777776,,0.1111111111111111,,0.75,0.5,1.0,3.0,1.0,,,2.0,,0.1111111111111111,0.058823529411764705,,,0.75,,,,0.4444444444444444,,,0.1111111111111111,0.25,0.5,,,,,,,,True,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,4723.0,79,-33.0,137,136,31.0,44.0,25.0,273,2.0,4.0,1.0,,,2.0,7.0,,1.0,,,1.0,6.0,,2.0,4.0,11.0,1.0,7.0,4.0,15.0,172,1.0,2.0,1.0,,2.0,2.0,3.0,,2.0,1.0,5.0,2.0,6.0,3.0,,6.0,1.0,,5.0,3.0,8.0,1.0,2.0,1.0,3.0,1.0,19.0,5.0,7.0,2.0,14.0,17.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,,,6.0,1.0,4.0,7.0,6.0,6.0,,3.0,,,5.0,31.0,,0.25,0.25,1.0,0.14285714285714285,,0.14285714285714285,0.36363636363636365,0.5,0.6666666666666666,0.3055555555555556,0.3333333333333333,0.4,0.35714285714285715,0.3333333333333333,0.4166666666666667,0.3888888888888889,,,16.265060240963855,0.3333333333333333,0.4,0.15217391304347827,0.2777777777777778,0.1875,0.13333333333333333,0.16666666666666666,0.15789473684210525,,0.2222222222222222,0.5,0.5,,,,,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.5,0.05555555555555555,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,,0.2,,0.4,,0.6111111111111112,0.16666666666666666,0.4472305555555556,0.40875,0.44902,0.14285714285714285,0.21428571428571427,,0.13333333333333333,0.3333333333333333,11.872727272727275,25.014285714285716,0.22627737226277372,,1.0,,2.0,3.0,,,,,,,0.03389830508474576,0.0379746835443038,0.03225806451612903,0.3125,,,0.3333333333333333,,1.0,1.0,,,,,0.05,,0.07692307692307693,,1.0,,,1.0,,,,,0.2,,1.0,1.0,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,2216.0,37,-21.0,62,64,20.0,24.0,12.0,126,2.0,4.0,2.0,2.0,5.0,,3.0,,,,,,,,,4.0,12.0,,,,8.0,77,2.0,7.0,,,4.0,2.0,5.0,,,,4.0,4.0,4.0,,,,,1.0,2.0,,2.0,,,2.0,,,4.0,1.0,4.0,,5.0,9.0,,,,,,,,,,,,2.0,4.0,1.0,,,,,,4.0,20.0,,0.5,1.0,,,,,0.3333333333333333,0.2857142857142857,0.4,0.3333333333333333,0.2857142857142857,0.4,0.3333333333333333,0.2857142857142857,0.4,,0.08333333333333333,0.25,16.216216216216218,,,0.15384615384615385,0.07692307692307693,0.1282051282051282,0.14285714285714285,0.25,0.09090909090909091,,0.3333333333333333,0.5,0.6666666666666666,,0.4166666666666667,0.4,0.4,0.25,,,,,,,,,,,,,0.4,,,,0.3333333333333333,,0.43715833333333337,0.48200000000000004,0.42826000000000003,,,,0.5,0.5,8.908333333333333,,0.3225806451612903,2.0,4.0,4.0,3.0,4.0,,,,,,,0.09090909090909091,0.075,,0.125,,1.0,0.5714285714285714,0.5,1.0,,,,,,,0.2222222222222222,0.07692307692307693,,0.5,,,,,,,,,,,,1.0,,1.0,1.0,1.0,True,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,5494.0,92,-41.0,161,165,30.0,43.0,29.0,326,13.0,25.0,5.0,3.0,10.0,1.0,10.0,,,,,,1.0,,,17.0,45.0,,1.0,5.0,39.0,195,4.0,8.0,,2.0,10.0,4.0,8.0,,,2.0,10.0,22.0,12.0,,,1.0,,3.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,6.0,2.0,10.0,23.0,3.0,1.0,2.0,3.0,,1.0,3.0,2.0,3.0,6.0,,4.0,9.0,10.0,8.0,2.0,4.0,,1.0,10.0,30.0,1.0,0.6470588235294118,0.7857142857142857,,,,,0.37777777777777777,0.5,0.5,0.3695652173913043,0.5,0.5,0.3979591836734694,0.5,0.5555555555555556,0.021739130434782608,0.06666666666666667,0.08,28.350515463917528,0.5,0.4,0.1111111111111111,0.08695652173913043,0.1038961038961039,0.1111111111111111,0.07142857142857142,0.13636363636363635,,0.5434782608695652,0.52,0.5652173913043478,0.6153846153846154,0.21739130434782608,0.3,0.3333333333333333,0.21739130434782608,0.1,0.1,1.0,,,,,0.021739130434782608,,,,,0.625,,,,0.5652173913043478,,0.4816326086956523,0.4917833333333333,0.5623374999999999,0.08333333333333333,0.0851063829787234,,0.2564102564102564,0.2564102564102564,6.975555555555553,25.1,0.18633540372670807,3.0,7.0,6.0,9.0,13.0,2.0,1.0,1.0,,1.0,1.0,0.11688311688311688,0.13978494623655913,0.1388888888888889,0.10526315789473684,1.0,0.6666666666666666,0.875,0.42857142857142855,4.0,4.0,2.0,,1.0,2.0,0.25,0.15789473684210525,0.045454545454545456,0.2727272727272727,0.8,,3.0,,0.1,0.11538461538461539,,,0.2,,,,,,,,,True,,,,,,,,,,,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,1752.0,29,-24.0,61,56,19.0,13.0,12.0,117,,,,,1.0,,3.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,4.0,1.0,5.0,,3.0,67,,,2.0,,,,,1.0,2.0,,3.0,,,3.0,,4.0,1.0,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,3.0,19.0,,,,1.0,0.2,0.5,0.2,,,,0.16666666666666666,,0.75,0.16666666666666666,,0.75,0.5555555555555556,,,13.333333333333334,,,0.05555555555555555,,0.03571428571428571,0.14285714285714285,,,,,,,,0.1111111111111111,,,0.3333333333333333,,,,0.1111111111111111,,,,0.4444444444444444,0.25,0.25,1.0,0.5,,0.5,0.5,1.0,0.5555555555555556,0.25,0.4555666666666666,0.5838,0.5747249999999999,,,,,1.0,14.850000000000001,24.619999999999997,0.3114754098360656,,,,1.0,1.0,,,,,,,0.03333333333333333,0.02631578947368421,,,,,,,,,,,,1.0,,0.14285714285714285,,,,,,,,,,,,,1.0,,,0.5,,,,True,,,,,,,,,,,,,
2804,1610612755,Andres Nocioni,Andres Nocioni,2804,PHI,409.0,7,,11,13,,2.0,2.0,24,,,,,,,,,1.0,,,,,,,,,,1.0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,14.285714285714285,,,0.25,,0.25,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.50055,,,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,
