EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,FTDefRebounds,Blocked2s,BlockedLongMidRange,Blocks,DefFTReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,OffAtRimReboundPct,BlocksRecoveredPct,PtsPutbacks,BlockingFouls,BlockedAtRim,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffensiveGoaltends,on,HeaveAttempts
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,15004.0,250,-27,449,446,124.0,143.0,44.0,895,5.0,11.0,1.0,1.0,14.0,21.0,14.0,26.0,2.0,5.0,1.0,2.0,1.0,3.0,7.0,14.0,1.0,2.0,4.0,7.0,33.0,58.0,9.0,19.0,39.0,132.0,506,2.0,2.0,2.0,4.0,2.0,12.0,11.0,16.0,5.0,10.0,22.0,59.0,2.0,64.0,15.0,12.0,14.0,7.0,5.0,55.0,14.0,69.0,10.0,4.0,23.0,18.0,14.0,152.0,1.0,2.0,10.0,27.0,37.0,3.0,40.0,1.0,11.0,4.0,7.0,14.0,4.0,10.0,8.0,2.0,4.0,1.0,22.0,2.0,6.0,3.0,11.0,1.0,39.0,1.0,2.0,4.0,49.0,2.0,3.0,12.0,2.0,9.0,56.0,122.0,4.0,7.0,0.030303030303030304,0.030303030303030304,0.5555555555555556,0.47368421052631576,0.5,0.5,0.47368421052631576,0.5689655172413793,1.0,0.6875,0.6038961038961039,0.8333333333333334,0.7115384615384616,0.6581632653061225,0.8571428571428571,0.7435897435897436,0.24675324675324675,0.08620689655172414,0.2727272727272727,0.047619047619047616,0.038461538461538464,24.04809619238477,0.6363636363636364,0.17419354838709677,0.013605442176870748,0.23255813953488372,0.022222222222222223,0.18686868686868688,0.015625,0.022727272727272728,0.016666666666666666,0.03125,0.13043478260869565,0.2033898305084746,0.18,0.2571428571428571,0.125,0.03571428571428571,0.14285714285714285,0.45454545454545453,0.625,0.2727272727272727,0.6666666666666666,0.7,0.07142857142857142,0.33766233766233766,0.5384615384615384,0.56,0.06493506493506493,0.4,0.4,1.0,0.18181818181818182,0.5,0.5,0.42857142857142855,0.16666666666666666,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.11538461538461539,0.3333333333333333,0.2692307692307692,0.5714285714285714,0.38961038961038963,0.5,0.4513136363636364,0.5082875,0.43576346153846157,0.15730337078651685,0.17647058823529413,0.09523809523809523,0.09090909090909091,0.44696969696969696,11.217241379310343,25.25263157894737,0.27616926503340755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,4527.0,75,2,134,131,55.0,41.0,11.0,265,1.0,3.0,,1.0,3.0,6.0,2.0,8.0,,1.0,,,,,,4.0,,1.0,,1.0,6.0,17.0,,5.0,8.0,20.0,147,1.0,2.0,,1.0,,2.0,2.0,5.0,,1.0,5.0,9.0,6.0,6.0,,,4.0,,2.0,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,3.0,3.0,8.0,1.0,9.0,,1.0,,1.0,3.0,,1.0,,,2.0,,3.0,1.0,1.0,,3.0,,7.0,,,,11.0,,1.0,3.0,,2.0,9.0,53.0,2.0,2.0,0.5,0.5,,,,,,0.35294117647058826,0.5,0.4,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.35185185185185186,0.3333333333333333,0.4444444444444444,0.22727272727272727,0.11764705882352941,0.3333333333333333,0.16666666666666666,,20.689655172413794,1.0,0.06976744186046512,0.02631578947368421,0.15789473684210525,,0.0967741935483871,0.019230769230769232,,0.05,,0.14285714285714285,0.07142857142857142,,0.1875,,,0.13636363636363635,0.3333333333333333,0.5,0.2727272727272727,0.5,0.6,0.6666666666666666,0.36363636363636365,0.25,0.25,0.045454545454545456,,,,0.18181818181818182,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,0.16666666666666666,,0.36363636363636365,,0.43205454545454547,0.46525,0.391675,0.12,0.15,,0.1,0.45,11.2,25.16,0.41044776119402987,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,8569.0,143,-17,259,261,41.0,74.0,25.0,520,3.0,4.0,,,6.0,11.0,4.0,18.0,2.0,6.0,,,,,6.0,15.0,,1.0,1.0,2.0,13.0,33.0,8.0,21.0,4.0,54.0,287,2.0,4.0,,1.0,,4.0,1.0,4.0,1.0,2.0,,5.0,22.0,4.0,24.0,,15.0,6.0,4.0,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,,,,4.0,4.0,,4.0,,5.0,2.0,3.0,1.0,,1.0,3.0,1.0,,,4.0,,,3.0,11.0,2.0,5.0,,2.0,,4.0,,,2.0,,,5.0,41.0,3.0,,0.8461538461538461,0.8461538461538461,1.0,0.38095238095238093,,0.5,0.38095238095238093,0.3939393939393939,0.5,0.25,0.46296296296296297,0.4,0.4166666666666667,0.48214285714285715,0.4,0.4166666666666667,0.3888888888888889,0.12121212121212122,0.25,0.2727272727272727,,20.689655172413794,0.25,0.041237113402061855,,,,0.03571428571428571,,,,,,0.075,0.03125,,,,0.07407407407407407,0.75,1.0,0.2037037037037037,0.5454545454545454,0.75,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.4,1.0,0.2777777777777778,0.4,0.42857142857142855,1.0,,,,,,0.2,,,,,0.3333333333333333,0.5,0.46296296296296297,0.4,0.47696944444444445,0.42183333333333334,0.5201416666666666,0.03571428571428571,0.05714285714285714,,0.07407407407407407,0.09259259259259259,13.41212121212121,25.18095238095238,0.1583011583011583,2.0,,,,,,1.0,0.3333333333333333,1.0,2.0,1.0,0.09523809523809523,0.16666666666666666,0.06666666666666667,1.0,0.5,,,,,,,,,,,,,,,,,,,True,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,2359.0,39,-3,75,72,33.0,46.0,7.0,147,,,,,,,6.0,11.0,,,,,,,,,,,,,6.0,11.0,,,,12.0,90,,,,,,,2.0,4.0,,,,4.0,12.0,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,1.0,2.0,4.0,1.0,5.0,,1.0,1.0,,,,,,,,,,,,5.0,7.0,,1.0,1.0,,,,,,,,,4.0,31.0,,,1.0,1.0,,,,,,0.5454545454545454,,0.5,0.5454545454545454,,0.5,0.5454545454545454,,0.5,,0.09090909090909091,,,0.09090909090909091,13.253012048192772,,0.1111111111111111,,0.1,,0.10714285714285714,,,,,,0.2,0.16666666666666666,0.125,,,,,,,,,,1.0,0.5454545454545454,0.6,,,,,,,,,,,,,,,,,,,,,,,0.4144272727272727,,0.4111,,,,,0.3333333333333333,17.763636363636365,,0.44,,1.0,,,,0.3333333333333333,,,,,,,,,1.0,,1.0,0.25,,,,,,,,,,,,,,,,,True,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,4360.0,73,11,132,132,45.0,52.0,11.0,264,3.0,4.0,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,6.0,8.0,,,1.0,13.0,143,,,,,,,1.0,2.0,,,1.0,3.0,12.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,3.0,14.0,18.0,1.0,19.0,1.0,1.0,1.0,,1.0,,,3.0,,1.0,,4.0,,,10.0,13.0,2.0,4.0,,,,5.0,1.0,,2.0,,1.0,3.0,45.0,,1.0,1.0,1.0,,,,,,0.75,,0.5,0.75,,0.5,0.65,,0.5,,,,,,9.655172413793103,0.25,0.28,0.02702702702702703,0.3333333333333333,,0.288135593220339,0.02040816326530612,,,,0.26666666666666666,0.4117647058823529,0.16666666666666666,0.14285714285714285,1.0,0.5,0.5,0.75,0.75,0.375,0.6666666666666666,0.6666666666666666,1.0,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.4650875,,0.476,0.2222222222222222,0.2222222222222222,,,0.23076923076923078,5.5875,,0.3409090909090909,2.0,1.0,1.0,,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,1.0,0.5,,,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,True,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,9914.0,165,-31,294,294,66.0,76.0,29.0,588,8.0,11.0,3.0,4.0,9.0,14.0,,1.0,,,,,,,,,,,,,17.0,26.0,,,4.0,38.0,332,3.0,4.0,,,,6.0,5.0,7.0,,,,10.0,30.0,4.0,,,,,5.0,,,,,,,,,,5.0,11.0,1.0,11.0,14.0,16.0,30.0,,5.0,3.0,2.0,4.0,1.0,2.0,6.0,2.0,2.0,2.0,10.0,,2.0,15.0,27.0,1.0,9.0,1.0,1.0,,11.0,1.0,,6.0,,,10.0,66.0,3.0,,0.8823529411764706,0.9375,,,,,,0.6538461538461539,0.75,0.7142857142857143,0.6538461538461539,0.75,0.7142857142857143,0.6129032258064516,0.75,0.7142857142857143,,0.19230769230769232,0.2727272727272727,0.14285714285714285,,12.5,0.4,0.11,0.10476190476190476,0.03225806451612903,0.17857142857142858,0.0916030534351145,0.12030075187969924,0.14285714285714285,0.07894736842105263,0.17391304347826086,0.038461538461538464,0.10256410256410256,0.17142857142857143,0.038461538461538464,,,0.4230769230769231,0.7272727272727273,1.0,0.5384615384615384,0.6428571428571429,0.75,1.0,0.038461538461538464,,,,,,,,,,,1.0,0.75,,,,,,,,,,,0.4230769230769231,,0.45883076923076926,0.56645,0.3985,0.1935483870967742,0.1935483870967742,,0.15789473684210525,0.2631578947368421,5.8307692307692305,,0.22448979591836735,1.0,2.0,4.0,,4.0,0.3333333333333333,0.75,0.14285714285714285,1.0,,3.0,,,,,1.0,,,1.0,3.0,1.0,,0.09375,0.75,2.0,2.0,3.0,0.2,0.3333333333333333,,,,,,True,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,11655.0,194,-32,345,341,85.0,83.0,35.0,686,18.0,33.0,2.0,6.0,5.0,14.0,6.0,16.0,,,,,,,,,,,,,29.0,63.0,,,30.0,88.0,384,2.0,7.0,,,2.0,6.0,4.0,5.0,,,14.0,22.0,48.0,10.0,,,,,10.0,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,3.0,7.0,6.0,10.0,17.0,10.0,27.0,,3.0,1.0,2.0,4.0,,1.0,7.0,2.0,3.0,,11.0,3.0,5.0,13.0,24.0,4.0,25.0,1.0,3.0,,33.0,3.0,,14.0,,4.0,22.0,83.0,1.0,4.0,0.8275862068965517,0.8571428571428571,,,,,,0.4603174603174603,0.2857142857142857,0.8,0.4603174603174603,0.2857142857142857,0.8,0.5641025641025641,0.375,0.9166666666666666,,0.15873015873015872,0.24242424242424243,0.14285714285714285,,23.237597911227155,0.36363636363636365,0.07936507936507936,0.058823529411764705,0.1935483870967742,0.08333333333333333,0.10191082802547771,0.06451612903225806,0.05405405405405406,0.022727272727272728,0.07407407407407407,0.10526315789473684,0.09803921568627451,0.02702702702702703,0.19230769230769232,0.2,,0.5238095238095238,0.5454545454545454,0.72,0.2222222222222222,0.35714285714285715,0.4166666666666667,0.8,0.25396825396825395,0.375,0.375,,,,,,,,,0.8571428571428571,0.3333333333333333,,,,,,,,,,,0.5238095238095238,,0.449,0.49615,0.5038,0.1891891891891892,0.1891891891891892,,0.06818181818181818,0.25,7.373015873015873,,0.2463768115942029,3.0,1.0,3.0,,3.0,0.16666666666666666,0.7777777777777778,0.6,3.0,,,,,,1.0,1.0,,,2.0,1.0,,,0.10526315789473684,0.3333333333333333,2.0,,1.0,0.1111111111111111,0.5,1.0,,,,,True,
2584,1610612740,Willie Green,Willie Green,2584,NOH,3528.0,59,-4,107,102,43.0,46.0,9.0,209,2.0,3.0,,,5.0,8.0,1.0,6.0,1.0,3.0,,1.0,,2.0,1.0,5.0,1.0,3.0,,1.0,8.0,17.0,2.0,8.0,4.0,26.0,123,,,1.0,4.0,,3.0,1.0,5.0,,3.0,1.0,3.0,8.0,8.0,6.0,,5.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,2.0,1.0,,,3.0,,2.0,6.0,11.0,,6.0,,1.0,,6.0,,,2.0,,1.0,3.0,43.0,,1.0,0.5,0.5,1.0,0.25,0.25,,0.25,0.47058823529411764,,0.2,0.44,0.375,0.125,0.4642857142857143,0.375,0.16666666666666666,0.32,0.058823529411764705,,,0.16666666666666666,26.495726495726498,0.3333333333333333,,,0.07142857142857142,,0.021739130434782608,,,,,,,,0.09090909090909091,,,0.12,0.6666666666666666,0.6666666666666666,0.32,0.625,0.625,0.4,0.24,0.16666666666666666,0.2,0.12,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,0.2,1.0,,,0.25,,,0.75,0.3333333333333333,1.0,0.25,,0.125,,0.44,0.2,0.44891400000000004,0.53725,0.4192625,0.07407407407407407,0.10526315789473684,,0.11538461538461539,0.11538461538461539,10.505882352941176,24.774999999999995,0.40186915887850466,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,13353.0,223,-34,399,400,110.0,134.0,40.0,799,16.0,28.0,3.0,5.0,4.0,16.0,7.0,17.0,4.0,6.0,,,2.0,3.0,3.0,14.0,,,1.0,4.0,27.0,61.0,7.0,20.0,16.0,91.0,458,3.0,6.0,,,5.0,11.0,6.0,15.0,3.0,7.0,7.0,28.0,26.0,28.0,21.0,,14.0,3.0,4.0,15.0,4.0,19.0,2.0,2.0,8.0,4.0,3.0,42.0,2.0,5.0,7.0,19.0,27.0,7.0,34.0,3.0,7.0,5.0,2.0,1.0,,1.0,4.0,,,1.0,5.0,1.0,1.0,3.0,14.0,,15.0,1.0,1.0,1.0,22.0,4.0,,10.0,,3.0,28.0,108.0,4.0,1.0,0.48148148148148145,0.5416666666666666,1.0,0.35,,0.42857142857142855,0.35,0.4426229508196721,0.5,0.4,0.46296296296296297,0.5,0.4772727272727273,0.5055555555555555,0.6875,0.56,0.24691358024691357,0.06557377049180328,0.07142857142857142,0.125,,21.17117117117117,0.2,0.13970588235294118,0.03676470588235294,0.18421052631578946,0.05263157894736842,0.14942528735632185,0.040229885057471264,0.047619047619047616,0.0196078431372549,0.03571428571428571,0.0975609756097561,0.14285714285714285,0.17391304347826086,0.2,0.125,0.07142857142857142,0.345679012345679,0.5714285714285714,0.6153846153846154,0.19753086419753085,0.25,0.2857142857142857,0.25,0.20987654320987653,0.4117647058823529,0.4117647058823529,0.07407407407407407,0.6666666666666666,0.6666666666666666,1.0,0.1728395061728395,0.21428571428571427,0.21428571428571427,1.0,0.8333333333333334,0.6,,,,,,,0.13636363636363635,0.6666666666666666,0.18181818181818182,0.25,0.5925925925925926,0.21428571428571427,0.45881358024691354,0.47228333333333333,0.4066181818181818,0.11494252873563218,0.14925373134328357,,0.12087912087912088,0.3076923076923077,8.095081967213115,25.09,0.2756892230576441,8.0,1.0,1.0,,2.0,0.09090909090909091,0.5,0.36363636363636365,4.0,,,,,,0.5714285714285714,0.5,,,1.0,1.0,,,0.046511627906976744,0.5,6.0,3.0,,0.1,,1.0,,1.0,1.0,1.0,True,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,1405.0,23,-2,40,41,11.0,20.0,6.0,81,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,,,1.0,5.0,51,1.0,1.0,,,,2.0,,,,,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,2.0,,3.0,3.0,2.0,5.0,,2.0,1.0,1.0,,,,,,,,,,,2.0,6.0,,1.0,,,,2.0,,,1.0,,,1.0,11.0,1.0,,0.5,0.5,,,,,,1.0,1.0,,1.0,1.0,,0.8333333333333334,1.0,0.5,,,,,,6.382978723404256,,0.21428571428571427,0.15384615384615385,,,0.16666666666666666,0.1111111111111111,0.3333333333333333,,,,0.4,0.3333333333333333,,,,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.45120000000000005,0.3938,,0.3333333333333333,0.3333333333333333,,0.4,0.2,6.550000000000001,,0.275,,,3.0,,3.0,,1.0,,,,,,,,,,,,,3.0,,,0.3333333333333333,1.0,,,3.0,,,,,,,,True,
