EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,OffensiveGoaltends,OffLongMidRangeReboundPct,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,3SecondViolations,on,3pt And 1 Free Throw Trips
101126,1610612760,Nate Robinson,Nate Robinson,101126,OKC,341.0,6,11,11,1.0,22,1.0,1.0,1.0,1.0,2.0,14,1.0,1.0,0.6666666666666666,1.0,1.0,25.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4605666666666666,15.0,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,26925.0,449,856,854,126.0,1710,71.0,5.0,60.0,148.0,65.0,905,60.0,9.0,0.3051643192488263,0.060810810810810814,0.014084507042253521,27.805362462760673,0.3333333333333333,0.023474178403755867,0.28169014084507044,0.4694835680751174,0.4818807511737089,11.667567567567568,25.056923076923077,-12.0,242.0,247.0,28.0,35.0,4.0,6.0,4.0,5.0,14.0,42.0,29.0,1.0,1.0,22.0,2.0,9.0,10.0,20.0,71.0,23.0,87.0,298.0,5.0,10.0,2.0,9.0,8.0,24.0,15.0,30.0,10.0,21.0,37.0,97.0,80.0,62.0,57.0,12.0,6.0,22.0,2.0,25.0,9.0,34.0,2.0,7.0,11.0,5.0,9.0,77.0,2.0,5.0,1.0,17.0,60.0,7.0,84.0,8.0,92.0,1.0,6.0,3.0,3.0,16.0,1.0,6.0,9.0,5.0,10.0,25.0,2.0,11.0,16.0,27.0,1.0,2.0,70.0,1.0,2.0,101.0,6.0,6.0,32.0,3.0,14.0,8.0,2.0,1.0,5.0,1.0,3.0,10.0,7.0,93.0,238.0,1.0,9.0,0.5633802816901409,0.5882352941176471,0.8260869565217391,0.35384615384615387,0.2222222222222222,0.47619047619047616,0.35384615384615387,0.4797297297297297,0.5,0.5,0.4953051643192488,0.42105263157894735,0.5882352941176471,0.572265625,0.5217391304347826,0.6857142857142857,0.03076923076923077,0.08571428571428572,0.11904761904761904,0.03333333333333333,0.64,0.25925925925925924,0.05,0.18126888217522658,0.015479876160990712,0.18478260869565216,0.020618556701030927,0.18203309692671396,0.016666666666666666,0.030927835051546393,0.021052631578947368,0.025974025974025976,0.14492753623188406,0.19298245614035087,0.22784810126582278,0.15492957746478872,0.2857142857142857,0.009259259259259259,0.7,0.1643192488262911,0.8,0.875,0.5714285714285714,0.19718309859154928,0.3333333333333333,0.3783783783783784,0.35714285714285715,0.4084507042253521,0.4142857142857143,0.6551724137931034,0.2,0.2,1.0,0.36666666666666664,0.3793103448275862,0.8181818181818182,0.3157894736842105,0.6666666666666666,0.25,0.47368421052631576,0.2222222222222222,1.0,0.09803921568627451,0.8,0.0196078431372549,0.39215686274509803,0.5,0.36666666666666664,0.538875,0.46350294117647056,0.1446280991735537,0.1839080459770115,0.04411764705882353,0.08053691275167785,0.32550335570469796,0.2827102803738318,,,,,,,,,,,,,,,,,,,,,,True,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,25376.0,423,804,802,116.0,1606,63.0,3.0,26.0,188.0,29.0,842,26.0,15.0,0.1336405529953917,0.0797872340425532,,32.90870488322717,0.2903225806451613,0.013824884792626729,0.11981566820276497,0.4838709677419355,0.4823006944444444,8.759574468085107,25.120689655172413,-9.0,208.0,205.0,38.0,76.0,6.0,12.0,10.0,19.0,15.0,49.0,22.0,2.0,,7.0,2.0,4.0,2.0,11.0,75.0,9.0,72.0,249.0,10.0,24.0,2.0,4.0,9.0,35.0,20.0,50.0,2.0,11.0,29.0,75.0,24.0,126.0,9.0,18.0,6.0,7.0,,56.0,15.0,71.0,13.0,2.0,24.0,5.0,27.0,157.0,8.0,19.0,,8.0,27.0,1.0,36.0,27.0,63.0,6.0,18.0,12.0,6.0,31.0,7.0,17.0,21.0,,14.0,52.0,2.0,16.0,4.0,35.0,3.0,5.0,62.0,,1.0,88.0,5.0,1.0,35.0,,11.0,3.0,,,3.0,,,3.0,2.0,74.0,205.0,6.0,9.0,0.16,0.16666666666666666,0.3333333333333333,0.3103448275862069,0.5,0.18181818181818182,0.3103448275862069,0.39893617021276595,0.4166666666666667,0.4,0.4078341013824885,0.4642857142857143,0.3770491803278688,0.4806201550387597,0.546875,0.4807692307692308,,0.15789473684210525,0.061224489795918366,,0.5961538461538461,0.038461538461538464,,0.08544303797468354,0.0625,0.1,0.08695652173913043,0.08838383838383838,0.06818181818181818,0.0449438202247191,0.08045977011494253,0.10810810810810811,0.05343511450381679,0.08333333333333333,0.14285714285714285,0.125,,0.05128205128205128,0.6666666666666666,0.35023041474654376,0.5,0.59375,0.18421052631578946,0.22580645161290322,0.30612244897959184,0.32608695652173914,0.06666666666666667,0.3492063492063492,0.3492063492063492,0.18181818181818182,0.6666666666666666,0.6666666666666666,1.0,0.2692307692307692,0.2692307692307692,0.14285714285714285,0.42857142857142855,0.5,,0.14285714285714285,0.5,,0.3114754098360656,0.5263157894736842,,0.18032786885245902,0.18181818181818182,0.2692307692307692,0.4801795454545454,0.47332,0.1417004048582996,0.16055045871559634,,0.14056224899598393,0.30120481927710846,0.25870646766169153,2.0,1.0,3.0,1.0,2.0,2.0,0.0625,,,,,,,,,,,,,,,True,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,29424.0,490,931,933,133.0,1864,64.0,1.0,,144.0,1.0,1016,,10.0,0.006896551724137931,0.06944444444444445,0.015625,17.003676470588236,0.4413793103448276,0.006896551724137931,,0.38620689655172413,0.46803206896551713,9.889583333333333,22.5,-25.0,247.0,262.0,35.0,55.0,18.0,30.0,9.0,15.0,7.0,25.0,25.0,,1.0,,,,,,67.0,,33.0,167.0,20.0,38.0,,,15.0,55.0,16.0,31.0,,1.0,15.0,47.0,92.0,42.0,,,34.0,,,3.0,,3.0,,,2.0,,1.0,6.0,9.0,37.0,1.0,16.0,57.0,4.0,77.0,47.0,124.0,7.0,4.0,2.0,2.0,11.0,1.0,5.0,10.0,1.0,6.0,21.0,4.0,4.0,39.0,64.0,2.0,1.0,28.0,3.0,,40.0,2.0,,18.0,,3.0,52.0,,,33.0,,17.0,52.0,37.0,47.0,243.0,5.0,3.0,0.6865671641791045,0.92,,,,,,0.4652777777777778,0.5263157894736842,0.5161290322580645,0.46206896551724136,0.5263157894736842,0.5,0.5091463414634146,0.5851063829787234,0.573170731707317,,0.10909090909090909,0.12,,0.5238095238095238,0.13333333333333333,0.045454545454545456,0.15966386554621848,0.11077844311377245,0.16666666666666666,0.08490566037735849,0.16114790286975716,0.10454545454545454,0.15306122448979592,0.14285714285714285,0.08139534883720931,0.1527777777777778,0.1746031746031746,0.14942528735632185,0.16,0.19047619047619047,0.1044776119402985,0.7115384615384616,0.3793103448275862,0.6363636363636364,0.7142857142857143,0.4857142857142857,0.1724137931034483,0.28,0.3181818181818182,0.8571428571428571,0.390625,0.3968253968253968,0.92,,,,,,,0.7894736842105263,0.6,0.05555555555555555,,,,0.46875,0.6,0.03125,,,,0.5313399999999999,0.4745046875,0.11180124223602485,0.1125,,0.32934131736526945,0.281437125748503,0.2653061224489796,,4.0,1.0,6.0,4.0,,0.057971014492753624,2.0,3.0,1.0,0.1,,,,,,,,,,,True,
201935,1610612760,James Harden,James Harden,201935,OKC,14431.0,241,471,470,76.0,941,7.0,6.0,25.0,25.0,31.0,551,25.0,1.0,0.5535714285714286,0.04,,14.38721136767318,0.125,0.10714285714285714,0.44642857142857145,0.8392857142857143,0.5407598214285715,6.504,24.670967741935478,21.0,208.0,190.0,11.0,16.0,1.0,1.0,3.0,5.0,,2.0,6.0,3.0,5.0,7.0,,2.0,3.0,10.0,17.0,10.0,24.0,88.0,1.0,2.0,1.0,3.0,4.0,9.0,4.0,6.0,6.0,15.0,4.0,30.0,6.0,28.0,30.0,,,7.0,1.0,23.0,7.0,30.0,6.0,1.0,14.0,1.0,8.0,67.0,1.0,3.0,,3.0,26.0,4.0,33.0,4.0,37.0,,10.0,8.0,2.0,10.0,,7.0,4.0,2.0,3.0,14.0,,1.0,14.0,31.0,,1.0,21.0,1.0,2.0,24.0,1.0,1.0,10.0,,2.0,6.0,,,3.0,,3.0,6.0,3.0,30.0,205.0,8.0,1.0,0.17647058823529413,0.17647058823529413,1.0,0.3225806451612903,0.3333333333333333,0.4,0.3225806451612903,0.68,0.5,0.6666666666666666,0.5714285714285714,0.5,0.6190476190476191,0.6492537313432836,0.6428571428571429,0.6521739130434783,0.03225806451612903,,0.5,0.04,0.7142857142857143,0.2222222222222222,,0.16049382716049382,0.02054794520547945,0.057692307692307696,0.018518518518518517,0.13551401869158877,0.02,,0.021739130434782608,0.02127659574468085,0.14925373134328357,0.1864406779661017,0.1388888888888889,0.07894736842105263,,,0.5,0.2857142857142857,0.6875,0.6875,0.18181818181818182,0.03571428571428571,,,,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.5,0.5,1.0,0.28,0.2916666666666667,1.0,0.2,1.0,1.0,0.4,,,0.23809523809523808,0.6,0.23809523809523808,0.47619047619047616,0.3,0.28,0.5054875,0.5383880952380952,0.15384615384615385,0.29411764705882354,,0.10227272727272728,0.3409090909090909,0.4416135881104034,,,,5.0,1.0,,0.045454545454545456,,,,,1.0,1.0,3.0,2.0,0.2,1.0,1.0,0.6,,,True,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,2915.0,49,86,86,11.0,172,1.0,2.0,6.0,1.0,8.0,115,5.0,,0.8888888888888888,,,10.204081632653061,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.8888888888888888,0.5305,18.9,28.587500000000002,3.0,10.0,16.0,,,,,,,,,,2.0,1.0,2.0,,,,1.0,,4.0,,12.0,,,,,,,,,1.0,2.0,,3.0,,,12.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,,4.0,,4.0,,,,,,,,1.0,,,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,3.0,10.0,,,,,1.0,0.5,,0.5,0.5714285714285714,,,,0.6666666666666666,,0.75,0.6666666666666666,,0.75,,,,,,,,0.06666666666666667,,0.2857142857142857,,0.10810810810810811,,,,,,0.13333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5,0.5,,0.4,,0.5799,,,,,0.25,0.11627906976744186,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,True,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,4048.0,67,127,131,17.0,258,3.0,1.0,9.0,16.0,10.0,174,6.0,2.0,0.38461538461538464,0.125,,23.28767123287671,0.11538461538461539,0.038461538461538464,0.34615384615384615,0.6153846153846154,0.4994021739130434,7.23125,35.339999999999996,-16.0,39.0,57.0,5.0,6.0,,,,,1.0,7.0,1.0,,1.0,4.0,,,,4.0,7.0,4.0,6.0,32.0,1.0,3.0,,1.0,,2.0,,3.0,,5.0,,,2.0,12.0,9.0,3.0,,4.0,,6.0,6.0,12.0,5.0,1.0,2.0,1.0,3.0,30.0,3.0,1.0,,1.0,3.0,,4.0,4.0,8.0,,5.0,4.0,1.0,1.0,2.0,1.0,4.0,,,5.0,1.0,,2.0,4.0,,1.0,6.0,,1.0,7.0,1.0,,4.0,,,,,,,,,,,,38.0,,,0.14285714285714285,0.14285714285714285,0.75,0.4,,,0.5714285714285714,0.4375,0.3333333333333333,,0.5,0.25,,0.5517241379310345,0.25,,,,0.2857142857142857,,0.2,,,0.07317073170731707,0.03333333333333333,0.0625,0.21428571428571427,0.07017543859649122,0.09090909090909091,,0.09090909090909091,0.25,0.15384615384615385,0.05555555555555555,,0.09090909090909091,,,,0.23076923076923078,0.8333333333333334,0.8333333333333334,0.2,0.2692307692307692,0.14285714285714285,0.2,,0.3333333333333333,0.3333333333333333,,,,,0.4444444444444444,0.4444444444444444,0.75,,,,,,,,,0.125,0.5,,0.6666666666666666,0.5189333333333334,0.42508,0.13793103448275862,0.21052631578947367,,0.0625,,0.30708661417322836,,,,1.0,,,,,,,,,1.0,,1.0,0.25,,,,3.0,,True,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,832.0,14,30,30,4.0,60,1.0,,,3.0,,31,,,,,,8.823529411764705,0.3333333333333333,,,0.6666666666666666,0.5048,6.233333333333333,,5.0,12.0,21.0,,2.0,,1.0,,2.0,,,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,12.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.09090909090909091,0.1111111111111111,,,0.08333333333333333,0.08333333333333333,0.25,,,,0.25,,,,,1.0,0.6666666666666666,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,0.4736,0.547,,,,,,0.4,,,,1.0,,,,,,,,,,,,,,,,,,True,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,15929.0,265,494,498,60.0,992,13.0,13.0,7.0,33.0,20.0,505,7.0,1.0,0.37735849056603776,0.030303030303030304,,12.255772646536412,0.24528301886792453,0.24528301886792453,0.1320754716981132,0.6981132075471698,0.5477198113207546,9.245454545454544,23.479999999999997,-43.0,60.0,96.0,13.0,17.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,,,1.0,,,19.0,3.0,10.0,57.0,3.0,4.0,,1.0,2.0,8.0,3.0,6.0,,1.0,4.0,10.0,26.0,12.0,9.0,,2.0,,,9.0,1.0,10.0,1.0,,3.0,2.0,4.0,21.0,,7.0,,6.0,23.0,,29.0,7.0,36.0,1.0,12.0,9.0,3.0,6.0,1.0,2.0,5.0,1.0,4.0,11.0,,,8.0,16.0,1.0,,5.0,,,10.0,,,3.0,,2.0,4.0,,,3.0,,1.0,4.0,3.0,8.0,57.0,,1.0,0.6842105263157895,0.7222222222222222,1.0,0.15,,,0.15,0.5757575757575758,0.75,0.5,0.44339622641509435,0.6,0.42857142857142855,0.49137931034482757,0.6666666666666666,0.5555555555555556,,0.058823529411764705,,,0.5454545454545454,,,0.11057692307692307,0.03608247422680412,0.125,,0.11328125,0.028,0.06818181818181818,0.05555555555555555,,0.10588235294117647,0.08695652173913043,0.14814814814814814,0.125,0.125,0.03333333333333333,0.75,0.32075471698113206,0.7647058823529411,0.8125,0.6153846153846154,0.05660377358490566,0.3333333333333333,0.3333333333333333,,0.38461538461538464,0.38461538461538464,1.0,0.23076923076923078,0.23076923076923078,1.0,,,,0.6,1.0,0.6666666666666666,0.2,,,0.42857142857142855,0.6666666666666666,0.14285714285714285,,,,0.53515,0.4420928571428571,0.05357142857142857,0.08333333333333333,,0.14035087719298245,0.17543859649122806,0.1214574898785425,1.0,1.0,,1.0,,,0.010416666666666666,,,,,,,,,,,,,,,True,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,7369.0,123,232,234,41.0,466,2.0,,,21.0,,265,,2.0,,0.09523809523809523,,10.638297872340425,0.09523809523809523,,,0.7619047619047619,0.5372333333333332,3.6285714285714286,,10.0,84.0,73.0,8.0,16.0,4.0,6.0,3.0,6.0,3.0,3.0,2.0,,,,,,,,13.0,,7.0,33.0,5.0,7.0,,,1.0,11.0,3.0,6.0,,,3.0,9.0,12.0,14.0,,,8.0,,,4.0,2.0,6.0,2.0,,1.0,1.0,2.0,14.0,4.0,11.0,,3.0,5.0,2.0,10.0,15.0,25.0,2.0,2.0,2.0,,2.0,,1.0,4.0,1.0,1.0,6.0,2.0,5.0,12.0,23.0,,2.0,9.0,,,8.0,2.0,,5.0,,,2.0,,,1.0,,1.0,2.0,1.0,9.0,84.0,4.0,,0.46153846153846156,0.6666666666666666,,,,,,0.6190476190476191,0.7142857142857143,0.5,0.6190476190476191,0.7142857142857143,0.5,0.6875,0.7857142857142857,0.6428571428571429,,0.125,,,0.3333333333333333,0.25,,0.058823529411764705,0.1506849315068493,0.09090909090909091,0.13333333333333333,0.06779661016949153,0.14563106796116504,0.24,0.1111111111111111,0.11538461538461539,0.03333333333333333,0.05263157894736842,0.11764705882352941,0.08333333333333333,0.1111111111111111,0.3333333333333333,0.5,0.7619047619047619,0.5,0.5714285714285714,0.375,0.14285714285714285,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.8571428571428571,0.6666666666666666,,,,,1.0,0.5,,,,,0.58308,0.50365,0.20833333333333334,0.20833333333333334,,0.3333333333333333,0.2727272727272727,0.3620689655172414,1.0,,1.0,2.0,,,0.1,,,1.0,0.25,,,,2.0,,,,,,,True,
