EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeAssists,Travels,BlockingFouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGA,SecondChanceFtPoints,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,on,Charge Fouls,BlockingFoulsDrawn,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,3780.0,63,-21,125,122,69,53.0,14.0,247,9.0,12.0,5.0,6.0,4.0,4.0,2.0,7.0,1.0,4.0,12.0,23.0,4.0,28.0,160.0,5.0,6.0,10.0,6.0,10.0,12.0,10.0,14.0,8.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,7.0,1.0,9.0,2.0,12.0,7.0,19.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,6.0,1.0,3.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,6.0,3.0,3.0,6.0,3.0,12.0,68,1.0,0.4166666666666667,0.625,0.5217391304347826,0.8333333333333334,0.6,0.5217391304347826,0.8333333333333334,0.6,0.56,0.8333333333333334,0.6,0.043478260869565216,0.14285714285714285,21.52777777777778,0.6666666666666666,0.25,0.2647058823529412,0.17073170731707318,0.16666666666666666,0.25,0.12280701754385964,0.2222222222222222,0.25,0.0625,0.14285714285714285,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.5,0.5217391304347826,0.75,0.75,0.3333333333333333,0.30434782608695654,0.2857142857142857,0.3333333333333333,0.5,0.17391304347826086,0.25,0.25,1.0,1.0,0.8333333333333334,0.4,1.0,0.5217391304347826,0.5202739130434783,0.6372199999999999,0.51053,0.08,0.08,0.35714285714285715,0.42857142857142855,5.708695652173914,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,2584.0,43,18,83,81,34,24.0,15.0,164,4.0,5.0,,,3.0,3.0,1.0,5.0,2.0,4.0,7.0,14.0,7.0,33.0,87.0,,1.0,,5.0,10.0,18.0,6.0,8.0,,1.0,4.0,3.0,7.0,1.0,3.0,17.0,,1.0,,2.0,3.0,1.0,4.0,,3.0,1.0,2.0,2.0,,,2.0,,1.0,1.0,4.0,,,6.0,,,9.0,4.0,1.0,1.0,,1.0,,16.0,33,,0.42857142857142855,0.42857142857142855,0.5,,0.5,0.6190476190476191,,0.6153846153846154,0.66,,0.6428571428571429,0.07142857142857142,,27.0,1.0,0.4,,,0.09090909090909091,0.02564102564102564,0.02127659574468085,,,,,,,0.2,,,0.23809523809523808,0.8,1.0,0.5,0.23809523809523808,0.2,0.2,1.0,0.19047619047619047,0.5,0.5,,,,0.23076923076923078,1.0,0.5714285714285714,0.477025,0.5243249999999999,0.4663833333333333,0.16666666666666666,0.23529411764705882,,0.5454545454545454,8.97857142857143,0.40963855421686746,1.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,7.0,1.0,2.0,3.0,2.0,9.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.75,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.2,0.07142857142857142,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.19047619047619047,0.75,0.75,0.6666666666666666,0.5,0.15384615384615385,0.5,0.07692307692307693,1.0,1.0,27.91428571428571,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,4391.0,73,-18,138,138,65,44.0,21.0,276,3.0,9.0,1.0,2.0,2.0,5.0,1.0,4.0,3.0,4.0,7.0,17.0,8.0,31.0,166.0,1.0,4.0,2.0,4.0,9.0,14.0,6.0,8.0,2.0,1.0,4.0,3.0,7.0,,3.0,17.0,2.0,2.0,9.0,1.0,12.0,3.0,15.0,,3.0,,2.0,1.0,1.0,1.0,3.0,,1.0,4.0,7.0,,,13.0,1.0,1.0,12.0,3.0,,,,,,14.0,64,1.0,0.42857142857142855,0.5,0.4117647058823529,0.25,0.4444444444444444,0.4791666666666667,0.25,0.3333333333333333,0.5172413793103449,0.25,0.40625,0.058823529411764705,,19.753086419753085,0.6666666666666666,0.1,0.21951219512195122,0.03636363636363636,0.14285714285714285,0.2,0.0410958904109589,0.0625,0.041666666666666664,,0.3,0.2,0.1875,,,,0.375,0.3333333333333333,0.375,0.6666666666666666,0.16666666666666666,0.25,0.25,,0.16666666666666666,0.75,0.75,0.3333333333333333,0.5,0.5,0.4166666666666667,0.4,0.6666666666666666,0.5284760869565218,0.5776,0.47609999999999997,0.11538461538461539,0.15789473684210525,0.06451612903225806,0.45161290322580644,6.341176470588236,0.47101449275362317,2.0,2.0,,,,1.0,5.0,,3.0,3.0,7.0,,,3.0,6.0,6.0,3.0,,1.0,4.0,1.0,3.0,,1.0,3.0,1.0,3.0,0.6666666666666666,0.42857142857142855,,0.5,0.2916666666666667,0.1111111111111111,0.05555555555555555,0.09090909090909091,0.08333333333333333,1.0,1.0,1.0,0.20833333333333334,0.2,0.2,,,,,0.25,,0.25,29.585714285714285,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,6643.0,111,-22,212,210,110,78.0,34.0,422,3.0,3.0,,,2.0,2.0,3.0,13.0,6.0,11.0,12.0,27.0,7.0,46.0,250.0,1.0,4.0,2.0,8.0,14.0,31.0,6.0,18.0,2.0,2.0,4.0,1.0,5.0,,1.0,11.0,1.0,2.0,11.0,3.0,16.0,2.0,18.0,1.0,1.0,,,,2.0,,2.0,,,7.0,11.0,,1.0,5.0,,,7.0,3.0,1.0,1.0,,1.0,,31.0,109,,0.25,0.2727272727272727,0.4444444444444444,0.25,0.5714285714285714,0.42391304347826086,0.2,0.6086956521739131,0.45918367346938777,0.2,0.625,0.07407407407407407,0.15384615384615385,20.318725099601597,,0.2727272727272727,0.16417910447761194,0.012195121951219513,0.1111111111111111,0.15294117647058825,0.017543859649122806,,0.027777777777777776,,0.058823529411764705,0.13043478260869565,0.25925925925925924,0.1111111111111111,0.038461538461538464,,0.06521739130434782,1.0,1.0,,0.2826086956521739,0.23076923076923078,0.2727272727272727,0.6666666666666666,0.2391304347826087,0.5454545454545454,0.5454545454545454,0.16666666666666666,,,0.08695652173913043,1.0,0.4782608695652174,0.4592163043478261,0.4028666666666667,0.45618478260869566,0.061224489795918366,0.1,0.043478260869565216,0.6739130434782609,12.318518518518518,0.5188679245283019,,5.0,1.0,,1.0,5.0,14.0,4.0,8.0,5.0,19.0,1.0,4.0,9.0,3.0,12.0,3.0,,,14.0,5.0,1.0,2.0,1.0,1.0,,,0.8,0.2631578947368421,0.4444444444444444,0.2631578947368421,0.41304347826086957,,0.03125,,0.10869565217391304,,,,0.30434782608695654,0.35714285714285715,0.35714285714285715,0.8,0.2,0.043478260869565216,,0.34782608695652173,0.5,0.35714285714285715,24.784210526315793,1.0,1.0,3.0,1.0,,0.1111111111111111,1.0,1.0,0.05263157894736842,0.2,0.1111111111111111,,,,,,,,,True,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,3602.0,60,-24,119,118,58,50.0,17.0,237,8.0,12.0,,,4.0,5.0,1.0,7.0,1.0,5.0,10.0,24.0,11.0,31.0,141.0,,1.0,,4.0,10.0,16.0,2.0,18.0,,4.0,6.0,3.0,9.0,2.0,5.0,21.0,,2.0,2.0,,4.0,,4.0,,2.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,,,10.0,,1.0,14.0,5.0,,,,,,16.0,58,,0.1,0.1,0.4166666666666667,,0.4,0.38461538461538464,,0.36363636363636365,0.4696969696969697,,0.5,0.16666666666666666,0.14285714285714285,27.536231884057973,0.6,,0.05405405405405406,,0.25,0.08888888888888889,,,,,,0.07142857142857142,0.07142857142857142,,,,0.46153846153846156,0.6666666666666666,0.8888888888888888,0.125,0.2692307692307692,0.14285714285714285,0.16666666666666666,,0.19230769230769232,0.2,0.2,,,,0.45454545454545453,0.8,0.5384615384615384,0.47947115384615385,,0.5121318181818182,0.16129032258064516,0.1724137931034483,,0.5161290322580645,6.995833333333334,0.48739495798319327,,1.0,,,,,1.0,,1.0,,2.0,,,1.0,8.0,,,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,0.07692307692307693,0.25,,,0.038461538461538464,,,,0.038461538461538464,,,,,,,0.09090909090909091,,,24.25,,,,,2.0,0.5,,,,,,2.0,,,,,,,,True,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,3826.0,64,-7,117,116,61,46.0,21.0,233,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,8.0,19.0,143.0,1.0,1.0,5.0,,,8.0,,2.0,2.0,,1.0,,1.0,,,2.0,2.0,1.0,4.0,,5.0,6.0,11.0,,1.0,1.0,,,,,,,,1.0,8.0,2.0,,5.0,1.0,,10.0,3.0,,,,,,8.0,61,2.0,,,1.0,1.0,,0.55,0.5,0.5,0.6333333333333333,0.625,0.6666666666666666,,,10.638297872340425,,,0.10526315789473684,0.044444444444444446,0.07692307692307693,0.09803921568627451,0.09090909090909091,0.07142857142857142,0.043478260869565216,,0.2,0.14285714285714285,,,,,0.1,1.0,1.0,,,,,,,,,,0.5,1.0,,,1.0,0.50779,0.4498,0.4481,0.23076923076923078,0.75,0.2631578947368421,0.42105263157894735,3.5,0.5213675213675214,1.0,1.0,,,,2.0,8.0,1.0,3.0,3.0,9.0,1.0,1.0,3.0,5.0,9.0,,,,8.0,2.0,,,4.0,,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9,,0.19047619047619047,0.125,0.1,1.0,1.0,1.0,0.8,0.25,0.25,1.0,,,,1.0,0.3333333333333333,0.25,25.333333333333332,1.0,,,,2.0,0.125,,,,,0.4,,1.0,3.0,0.5,,,,,True,,,,,,,,,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,2030.0,34,-12,67,65,34,23.0,9.0,132,1.0,3.0,,1.0,1.0,1.0,,,1.0,7.0,2.0,10.0,2.0,6.0,76.0,,2.0,2.0,1.0,5.0,4.0,4.0,,,,,1.0,1.0,,,3.0,2.0,,2.0,,2.0,2.0,4.0,,,,,,2.0,,2.0,,2.0,1.0,5.0,,1.0,3.0,2.0,,2.0,,,,,,,4.0,33,,1.0,1.0,0.2,,0.2,0.2,,0.2,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,16.666666666666668,,,0.1111111111111111,0.07692307692307693,,0.09090909090909091,0.058823529411764705,0.16666666666666666,0.14285714285714285,,,,0.2222222222222222,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.7,0.14285714285714285,0.14285714285714285,1.0,0.5,,0.2,1.0,0.3,0.44810999999999995,0.4376,0.46701999999999994,,,0.3333333333333333,0.6666666666666666,13.540000000000001,0.5074626865671642,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,,,,True,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,392.0,7,1,14,15,12,4.0,3.0,29,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,2.0,,5.0,14.0,,,,1.0,2.0,2.0,2.0,,,,2.0,,2.0,,2.0,4.0,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,12,,1.0,1.0,0.5,,0.5,0.4166666666666667,,0.25,0.4166666666666667,,0.25,,,41.17647058823529,,,0.14285714285714285,,,0.125,,,,,,,0.2,,,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,,,,,,0.25,1.0,0.8333333333333334,0.49165000000000003,,0.5106125,,,,0.4,10.2,0.8571428571428571,,1.0,,,1.0,1.0,3.0,,1.0,1.0,4.0,,,2.0,,3.0,,,,3.0,1.0,,,,1.0,,,1.0,0.25,,0.25,0.6666666666666666,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.25,,0.25,,0.3333333333333333,28.075,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,2239.0,37,-27,68,70,39,40.0,10.0,138,1.0,2.0,,1.0,,1.0,,1.0,,1.0,1.0,4.0,4.0,9.0,95.0,,2.0,,,2.0,5.0,2.0,,,,,1.0,1.0,,,3.0,,,4.0,,4.0,,4.0,,,,,,1.0,,1.0,,,3.0,6.0,,1.0,3.0,,,4.0,1.0,,,,,,5.0,39,1.0,1.0,1.0,0.25,,,0.3125,,0.375,0.45,,0.5,,,13.580246913580247,,,0.23529411764705882,,,0.17391304347826086,,,,,,0.5,0.2,,,,0.25,0.5,0.5,1.0,0.125,,,,0.125,,,,0.5,,0.25,,0.75,0.5034124999999999,0.3765,0.5273749999999999,0.1111111111111111,0.2,,0.5555555555555556,6.925000000000001,0.5735294117647058,1.0,1.0,,1.0,1.0,,3.0,,1.0,1.0,4.0,,1.0,2.0,2.0,3.0,,,,3.0,,1.0,,,,,1.0,1.0,0.25,0.5,0.25,0.5,,,,0.125,1.0,1.0,1.0,0.375,,,,,0.25,1.0,0.25,,,24.6,,,3.0,,1.0,,,1.0,,,,,,,,,,,,True,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,1328.0,22,6,40,37,23,2.0,9.0,77,4.0,6.0,2.0,3.0,3.0,5.0,,1.0,,,4.0,7.0,,8.0,35.0,2.0,3.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,1.0,,,,,,,3.0,,2.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,6.0,23,,0.5,1.0,0.5714285714285714,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.5,0.14285714285714285,1.0,14.583333333333334,,0.5,0.125,0.15789473684210525,,0.1,0.1111111111111111,0.2,0.2222222222222222,,0.2,,0.14285714285714285,,0.5,,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,,,,,1.0,0.6666666666666666,0.8333333333333334,0.6,0.8571428571428571,0.5596142857142857,0.6731333333333334,0.5671666666666666,,,0.5,0.75,2.2142857142857144,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
