EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefCorner3ReboundPct,HeaveAttempts,SecondChanceFtPoints,3SecondViolations,3pt And 1 Free Throw Trips,FTOffRebounds,OffFTReboundPct,on,DefensiveGoaltends,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,4.0,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,20606.0,637,179.0,1276,343.0,9.0,639.0,143.0,69.0,21.0,38.0,1.0,1.0,6.0,7.0,8.0,25.0,18.0,38.0,3.0,6.0,2.0,2.0,1.0,2.0,18.0,41.0,3.0,5.0,2.0,8.0,47.0,101.0,21.0,47.0,30.0,187.0,672.0,3.0,6.0,5.0,7.0,21.0,14.0,28.0,3.0,10.0,4.0,41.0,44.0,50.0,57.0,6.0,2.0,41.0,18.0,11.0,16.0,9.0,25.0,6.0,3.0,9.0,2.0,5.0,59.0,1.0,4.0,5.0,31.0,4.0,40.0,5.0,45.0,2.0,12.0,5.0,7.0,13.0,3.0,8.0,11.0,1.0,5.0,3.0,24.0,4.0,5.0,16.0,2.0,30.0,2.0,4.0,1.0,34.0,1.0,2.0,4.0,1.0,34.0,5.0,1.0,14.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,41.0,142.0,4.0,1.0,0.46808510638297873,0.4782608695652174,0.9047619047619048,0.44680851063829785,0.7142857142857143,0.3,0.44680851063829785,0.46534653465346537,0.5,0.5,0.5304054054054054,0.8076923076923077,0.4868421052631579,0.577639751552795,0.8076923076923077,0.5125,0.31756756756756754,0.10891089108910891,0.15789473684210525,0.08,0.07894736842105263,25.80195258019526,0.5416666666666666,0.2,0.13777777777777778,0.017391304347826087,0.05813953488372093,0.01818181818181818,0.1157556270096463,0.017543859649122806,0.0125,0.016666666666666666,0.022222222222222223,0.023255813953488372,0.07792207792207792,0.1724137931034483,0.16666666666666666,0.0847457627118644,0.029850746268656716,0.75,0.25675675675675674,0.5526315789473685,0.65625,0.47619047619047616,0.16891891891891891,0.32,0.34782608695652173,0.375,0.25675675675675674,0.47368421052631576,0.5142857142857142,0.5,0.04054054054054054,0.5,0.5,1.0,0.27702702702702703,0.43902439024390244,0.43902439024390244,0.8888888888888888,0.07692307692307693,1.0,0.15384615384615385,1.0,1.0,0.38461538461538464,0.6,1.0,0.18421052631578946,0.8571428571428571,0.05263157894736842,0.5,0.21052631578947367,0.25,0.5743243243243243,0.43902439024390244,0.49355574324324325,0.4996650000000001,0.4494328947368421,0.10062893081761007,0.12727272727272726,0.04081632653061224,0.11229946524064172,0.2192513368983957,9.598019801980197,25.082978723404253,0.2237871674491393,,,,,,,,True,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,17084.0,533,142.0,1065,285.0,50.0,532.0,112.0,63.0,29.0,52.0,,4.0,3.0,4.0,5.0,11.0,9.0,24.0,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,43.0,87.0,,3.0,24.0,110.0,536.0,,6.0,,2.0,,5.0,10.0,,2.0,14.0,24.0,32.0,54.0,,,,2.0,,10.0,47.0,24.0,71.0,16.0,8.0,15.0,8.0,24.0,166.0,1.0,9.0,10.0,16.0,,26.0,10.0,36.0,2.0,8.0,5.0,3.0,14.0,7.0,12.0,10.0,2.0,2.0,1.0,24.0,2.0,4.0,4.0,1.0,12.0,,2.0,,36.0,1.0,1.0,2.0,2.0,38.0,4.0,,15.0,,6.0,,,,,,,,,,24.0,111.0,4.0,4.0,0.37209302325581395,0.37209302325581395,,,,,,0.4942528735632184,,0.5,0.4777777777777778,,0.4166666666666667,0.514018691588785,,0.6,0.03333333333333333,0.11494252873563218,0.17307692307692307,0.09090909090909091,,21.688741721854303,0.5833333333333334,,0.08080808080808081,0.045454545454545456,0.13157894736842105,0.024390243902439025,0.0948905109489051,0.04184100418410042,0.07142857142857142,0.020833333333333332,0.0375,0.03333333333333333,0.056338028169014086,0.1,0.09090909090909091,0.1346153846153846,0.05555555555555555,,0.5777777777777777,0.5576923076923077,0.6744186046511628,0.27586206896551724,0.12222222222222222,0.45454545454545453,0.5,0.6,0.26666666666666666,0.375,0.375,0.5555555555555556,0.011111111111111112,,,,0.022222222222222223,,,,0.5,,0.125,,,0.125,,,0.3333333333333333,0.75,0.08333333333333333,,0.08333333333333333,,0.6111111111111112,,0.5281083333333333,0.498,0.46522916666666664,0.1485148514851485,0.15306122448979592,,,0.21818181818181817,6.486206896551724,24.133333333333336,0.21052631578947367,0.125,,,,,,,True,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,4738.0,154,74.0,313,79.0,-29.0,159.0,79.0,14.0,4.0,8.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,,,,2.0,1.0,5.0,,,,3.0,7.0,15.0,3.0,9.0,6.0,29.0,171.0,1.0,1.0,,,2.0,3.0,4.0,,5.0,5.0,11.0,8.0,6.0,9.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,2.0,3.0,3.0,,6.0,2.0,8.0,,1.0,1.0,,4.0,,2.0,1.0,,2.0,,5.0,,,2.0,2.0,9.0,,,1.0,8.0,,,,,7.0,1.0,,3.0,,1.0,3.0,,,1.0,,2.0,3.0,3.0,1.0,11.0,79.0,4.0,1.0,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,,,0.5,0.4666666666666667,1.0,0.75,0.4791666666666667,1.0,0.3333333333333333,0.5370370370370371,1.0,0.5,0.375,0.2,0.25,0.25,,18.497109826589597,0.8,,0.0625,0.041666666666666664,0.13043478260869565,,0.08450704225352113,0.03125,,0.07142857142857142,0.05555555555555555,,0.05,0.08333333333333333,0.0625,0.2,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.75,0.16666666666666666,0.5,0.6666666666666666,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,1.0,0.20833333333333334,0.2,0.2,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,,0.3333333333333333,,0.7083333333333334,0.5,0.48479285714285714,0.5716,0.4992166666666667,0.11538461538461539,0.17647058823529413,,0.06896551724137931,0.3793103448275862,6.446666666666667,30.511111111111106,0.4968553459119497,,3.0,,,,,,True,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,17587.0,542,143.0,1082,293.0,37.0,540.0,96.0,61.0,23.0,34.0,5.0,8.0,7.0,7.0,9.0,30.0,18.0,46.0,,,,,,,,1.0,,,,1.0,50.0,110.0,,1.0,19.0,119.0,561.0,6.0,14.0,,,15.0,12.0,21.0,,1.0,4.0,28.0,58.0,42.0,,,10.0,1.0,,4.0,13.0,9.0,22.0,8.0,1.0,7.0,2.0,4.0,53.0,6.0,13.0,18.0,45.0,6.0,69.0,19.0,88.0,3.0,17.0,12.0,5.0,7.0,2.0,6.0,9.0,,1.0,1.0,16.0,1.0,4.0,12.0,,25.0,1.0,2.0,3.0,20.0,,1.0,1.0,,23.0,,,9.0,,3.0,5.0,,,3.0,,2.0,5.0,1.0,,28.0,95.0,1.0,2.0,0.58,0.6444444444444445,,,,,,0.45454545454545453,0.42857142857142855,0.5714285714285714,0.45045045045045046,0.42857142857142855,0.5454545454545454,0.483739837398374,0.46875,0.56,0.009009009009009009,0.03636363636363636,0.08823529411764706,0.03333333333333333,,22.622950819672134,0.4375,0.3157894736842105,0.23684210526315788,0.06565656565656566,0.2608695652173913,0.12,0.24324324324324326,0.07661290322580645,0.125,0.019230769230769232,0.04054054054054054,0.14634146341463414,0.1864406779661017,0.1346153846153846,0.34177215189873417,0.2826086956521739,0.05454545454545454,0.2,0.3063063063063063,0.6764705882352942,0.7419354838709677,0.5217391304347826,0.2702702702702703,0.3,0.3103448275862069,0.1111111111111111,0.4144144144144144,0.391304347826087,0.391304347826087,0.8888888888888888,,,,,0.009009009009009009,,,,0.5714285714285714,0.625,,,,,,,0.3181818181818182,1.0,,,0.045454545454545456,,0.3153153153153153,,0.43814594594594586,0.49017857142857146,0.42769999999999997,0.075,0.07563025210084033,,0.12605042016806722,0.23529411764705882,10.6,25.1,0.17777777777777778,0.21739130434782608,,3.0,2.0,,,,True,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,6871.0,210,82.0,419,115.0,-41.0,209.0,76.0,25.0,4.0,11.0,1.0,1.0,1.0,3.0,4.0,9.0,1.0,8.0,,,,,,,,1.0,,,,1.0,9.0,28.0,,1.0,4.0,22.0,257.0,2.0,2.0,,,4.0,4.0,10.0,,1.0,,8.0,12.0,6.0,,,2.0,,,6.0,,1.0,1.0,,1.0,,,,3.0,1.0,3.0,3.0,11.0,,14.0,4.0,18.0,,2.0,2.0,,1.0,,1.0,4.0,1.0,,1.0,5.0,1.0,1.0,5.0,,11.0,,1.0,1.0,8.0,,1.0,2.0,,6.0,,,3.0,,,,,,,,,,,,8.0,76.0,3.0,,0.6666666666666666,0.75,,,,,,0.32142857142857145,1.0,0.4,0.3103448275862069,1.0,0.36363636363636365,0.34375,1.0,0.36363636363636365,0.034482758620689655,0.21428571428571427,0.36363636363636365,0.2222222222222222,,15.61181434599156,0.2,,0.14102564102564102,0.039473684210526314,0.1111111111111111,0.0625,0.13333333333333333,0.043478260869565216,0.07407407407407407,,0.03571428571428571,0.07692307692307693,0.13333333333333333,0.05,0.21428571428571427,0.05555555555555555,,,0.3793103448275862,0.36363636363636365,0.5714285714285714,0.75,0.3103448275862069,0.4444444444444444,0.5714285714285714,0.5,0.27586206896551724,0.125,0.125,1.0,,,,,0.034482758620689655,,,,0.5,1.0,,,,,,,0.2727272727272727,0.3333333333333333,,,0.09090909090909091,,0.41379310344827586,,0.4676357142857143,0.6407,0.45269000000000004,0.09375,0.0967741935483871,,0.18181818181818182,0.36363636363636365,8.307142857142857,40.8,0.36363636363636365,0.2222222222222222,1.0,,1.0,,,,True,,,,,
2420,1610612738,Nenad Krstic,Nenad Krstic,2420,BOS,1212.0,39,17.0,75,20.0,-25.0,36.0,10.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,2.0,2.0,,,,4.0,49.0,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,1.0,1.0,3.0,,3.0,,,,,1.0,,,,,1.0,,1.0,,1.0,3.0,,4.0,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,2.0,1.0,,2.0,10.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,7.894736842105263,1.0,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,,,,0.3333333333333333,,,,,0.5,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,0.50055,,0.6128,,,,,0.5,9.95,,0.2777777777777778,0.5,,,,,,,True,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,6513.0,192,78.0,396,109.0,-62.0,204.0,69.0,19.0,3.0,7.0,1.0,1.0,,1.0,3.0,4.0,3.0,6.0,2.0,5.0,,,,1.0,3.0,8.0,2.0,2.0,,2.0,9.0,17.0,5.0,13.0,5.0,38.0,239.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,,3.0,3.0,5.0,,18.0,15.0,,2.0,8.0,3.0,2.0,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,,4.0,3.0,4.0,,7.0,4.0,11.0,2.0,3.0,,3.0,5.0,2.0,4.0,5.0,1.0,1.0,,10.0,2.0,4.0,2.0,1.0,6.0,,,1.0,6.0,,,,,6.0,,,2.0,,1.0,,,,,,,,,,3.0,68.0,,,,,1.0,0.38461538461538464,1.0,,0.38461538461538464,0.5294117647058824,1.0,0.5,0.55,1.3333333333333333,0.2,0.5757575757575758,1.3333333333333333,0.35714285714285715,0.43333333333333335,0.11764705882352941,0.2857142857142857,,,19.11111111111111,0.5,,0.07017543859649122,0.0547945205479452,0.13043478260869565,,0.0875,0.04081632653061224,0.08695652173913043,0.09090909090909091,,,0.05263157894736842,0.11764705882352941,0.047619047619047616,0.1875,0.15384615384615385,,0.23333333333333334,0.42857142857142855,0.6,,0.13333333333333333,0.75,0.75,,0.2,0.5,0.5,,0.16666666666666666,0.4,0.4,1.0,0.26666666666666666,0.375,0.375,1.0,0.3333333333333333,1.0,,,,0.6666666666666666,1.0,1.0,0.2,,0.2,,0.4,,0.6666666666666666,0.375,0.46950000000000003,0.515725,0.42926000000000003,0.0625,0.10526315789473684,,0.21052631578947367,0.13157894736842105,10.4,23.99230769230769,0.3382352941176471,,,,,,,,True,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,16942.0,522,140.0,1047,282.0,49.0,525.0,100.0,53.0,9.0,14.0,,1.0,1.0,1.0,1.0,4.0,8.0,20.0,8.0,12.0,2.0,2.0,,1.0,15.0,28.0,1.0,2.0,1.0,5.0,18.0,38.0,23.0,40.0,17.0,122.0,536.0,2.0,6.0,3.0,4.0,16.0,2.0,4.0,1.0,6.0,12.0,19.0,20.0,16.0,66.0,3.0,2.0,28.0,15.0,5.0,16.0,3.0,19.0,1.0,2.0,10.0,2.0,4.0,41.0,,2.0,8.0,15.0,1.0,24.0,2.0,26.0,,10.0,7.0,3.0,5.0,1.0,3.0,1.0,,2.0,,6.0,,1.0,7.0,,14.0,,,,16.0,,2.0,1.0,2.0,17.0,1.0,1.0,3.0,1.0,5.0,1.0,,,1.0,,,1.0,,,19.0,99.0,1.0,5.0,0.5555555555555556,0.5882352941176471,0.9565217391304348,0.575,0.75,0.16666666666666666,0.575,0.47368421052631576,0.3333333333333333,0.5,0.6730769230769231,0.65,0.35,0.711764705882353,0.6818181818181818,0.59375,0.5128205128205128,0.13157894736842105,0.2857142857142857,0.25,,15.555555555555557,0.8333333333333334,0.05263157894736842,0.08021390374331551,0.011235955056179775,0.1095890410958904,,0.08846153846153847,0.008849557522123894,0.031746031746031744,,,,0.11475409836065574,0.043478260869565216,0.075,0.06,,,0.1794871794871795,0.6428571428571429,0.9,0.5555555555555556,0.05128205128205128,0.25,0.3333333333333333,,0.2564102564102564,0.4,0.4,0.625,0.15384615384615385,0.6666666666666666,0.6666666666666666,1.0,0.358974358974359,0.5357142857142857,0.5357142857142857,0.9333333333333333,0.1,,0.2,1.0,1.0,0.2,0.5,1.0,0.1,1.0,0.1,,0.5,0.2,0.6923076923076923,0.5357142857142857,0.5299743589743589,0.502935,0.530405,0.05,0.075,0.025,0.13114754098360656,0.1557377049180328,10.686842105263157,24.404999999999998,0.19047619047619047,0.21739130434782608,,3.0,,1.0,,,True,,,,,
406,1610612738,Shaquille O'Neal,Shaquille O'Neal,406,BOS,462.0,14,6.0,28,8.0,-4.0,14.0,7.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,18.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,7.142857142857142,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6683,,,,,,,,0.5,,0.5,,,,,,,,True,,,,,
