EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Fg2aBlocked,FTDefRebounds,Travels,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Offensive Fouls Drawn,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,3SecondViolations,OffFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,HeaveAttempts,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,OffensiveGoaltends,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101109,1610612743,Raymond Felton,Raymond Felton,101109,DEN,4259.0,71,-28,144,147,95,87,15.0,291,2.0,8.0,1.0,6.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,8.0,1.0,1.0,5.0,6.0,17.0,3.0,9.0,8.0,29.0,177,1.0,4.0,13.0,1.0,6.0,8.0,19.0,4.0,8.0,3.0,6.0,8.0,3.0,6.0,1.0,7.0,1.0,4.0,2.0,15.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0,10.0,1.0,12.0,1.0,1.0,3.0,3.0,15.0,91,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.35294117647058826,0.3076923076923077,0.40384615384615385,0.2894736842105263,0.46774193548387094,0.3958333333333333,0.34615384615384615,22.0125786163522,0.75,0.05,0.09090909090909091,0.06451612903225806,0.10526315789473684,0.0625,0.16666666666666666,0.3076923076923077,0.25,0.25,0.5,0.15384615384615385,0.25,0.25,0.19230769230769232,0.6,0.6,0.3333333333333333,0.038461538461538464,0.3076923076923077,0.375,0.375,0.3333333333333333,1.0,0.3157894736842105,0.16666666666666666,0.05263157894736842,0.2631578947368421,0.2,0.6538461538461539,0.375,0.4901788461538462,0.4827,0.4742947368421053,0.10714285714285714,0.15789473684210525,0.6551724137931034,8.047058823529412,24.544444444444444,0.6597222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1733,1610612743,Al Harrington,Al Harrington,1733,DEN,242.0,4,1,7,7,7,7,1.0,14,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,3485.0,58,-15,114,116,62,46,14.0,230,1.0,2.0,1.0,2.0,1.0,1.0,2.0,9.0,,,1.0,4.0,1.0,,3.0,4.0,12.0,1.0,4.0,4.0,15.0,135,1.0,3.0,5.0,,3.0,,6.0,4.0,4.0,3.0,,4.0,1.0,,2.0,2.0,2.0,,,6.0,3.0,4.0,9.0,9.0,1.0,1.0,,,,1.0,1.0,,7.0,,10.0,,2.0,,4.0,,,1.0,1.0,6.0,62,0.5,0.5,1.0,0.25,,0.25,0.3333333333333333,0.6,0.34375,0.375,0.4166666666666667,0.375,0.25,14.728682170542635,,0.10526315789473684,0.23076923076923078,0.13725490196078433,0.058823529411764705,0.25,0.2,0.125,0.5,1.0,1.0,0.0625,1.0,1.0,0.5625,0.2222222222222222,0.2222222222222222,,,0.25,0.25,0.25,1.0,0.25,0.25,0.5,,0.375,,0.375,0.25,0.469771875,0.44901250000000004,0.51771875,0.058823529411764705,0.07692307692307693,0.4,14.558333333333332,25.15,0.543859649122807,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,0.3333333333333333,0.25,0.25,0.08333333333333333,0.5,0.5,0.2727272727272727,1.0,1.0,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,6597.0,110,-9,213,216,66,51,14.0,429,2.0,9.0,1.0,4.0,,3.0,5.0,8.0,1.0,,5.0,10.0,,1.0,2.0,7.0,20.0,5.0,11.0,12.0,41.0,223,,3.0,10.0,1.0,2.0,2.0,11.0,4.0,10.0,15.0,,10.0,5.0,9.0,1.0,10.0,1.0,4.0,3.0,21.0,1.0,9.0,13.0,14.0,4.0,4.0,,3.0,,3.0,6.0,1.0,7.0,,14.0,,15.0,,16.0,,,6.0,2.0,11.0,62,0.2857142857142857,0.2857142857142857,1.0,0.45454545454545453,0.5,0.45454545454545453,0.35,0.3,0.46774193548387094,0.375,0.5256410256410257,0.39285714285714285,0.3548387096774194,19.650655021834062,0.5,0.11392405063291139,0.03225806451612903,0.09090909090909091,0.125,0.043478260869565216,,0.2903225806451613,0.2222222222222222,0.4,1.0,0.0967741935483871,,,0.25806451612903225,0.625,0.625,,0.03225806451612903,0.3225806451612903,0.5,0.5555555555555556,1.0,,0.3333333333333333,0.25,,0.16666666666666666,0.5,0.6451612903225806,0.5,0.516024193548387,,0.5100750000000001,0.16216216216216217,0.23076923076923078,0.2682926829268293,9.899999999999999,24.70909090909091,0.30985915492957744,,1.0,,5.0,3.0,,,,,,,,2.0,,,,0.25,0.4444444444444444,0.6,0.038461538461538464,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.09090909090909091,0.3333333333333333,0.1,0.05555555555555555,0.011111111111111112,0.5,0.23076923076923078,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,8890.0,148,-28,292,297,125,105,27.0,589,9.0,15.0,5.0,9.0,6.0,18.0,9.0,17.0,,,,,,,,24.0,50.0,,,11.0,59.0,322,,10.0,20.0,,,9.0,29.0,36.0,12.0,,,,,8.0,,8.0,,6.0,1.0,16.0,7.0,25.0,33.0,39.0,2.0,1.0,1.0,3.0,3.0,4.0,7.0,1.0,10.0,,18.0,,10.0,,18.0,,,7.0,2.0,29.0,121,0.75,0.8181818181818182,,,,,0.48,0.5,0.48,0.5,0.5,0.5370370370370371,,20.496894409937887,0.42857142857142855,0.24509803921568626,0.175,0.22535211267605634,0.28,0.07142857142857142,0.4166666666666667,0.3,0.6,0.75,0.6666666666666666,0.36,0.3333333333333333,0.375,0.34,0.5294117647058824,0.5294117647058824,0.8888888888888888,,,,,,,0.45,0.5555555555555556,,,,0.3,,0.453634,0.5115666666666666,0.45927500000000004,0.12280701754385964,0.12280701754385964,0.4915254237288136,8.982000000000001,,0.4280821917808219,3.0,4.0,7.0,5.0,1.0,,2.0,1.0,,1.0,2.0,1.0,4.0,0.75,0.75,0.5833333333333334,0.1,0.2,0.1,0.2,0.5,0.6666666666666666,0.11864406779661017,4.0,,1.0,1.0,6.0,1.0,,,2.0,,0.1111111111111111,,0.03571428571428571,0.045454545454545456,,0.22727272727272727,1.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,1.0,1.0,0.04807692307692308,0.07142857142857142,0.03571428571428571,0.029411764705882353,0.041666666666666664,0.75,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,4356.0,73,-25,145,148,44,46,12.0,293,4.0,8.0,1.0,1.0,2.0,7.0,3.0,5.0,2.0,2.0,2.0,9.0,1.0,,3.0,9.0,20.0,3.0,11.0,4.0,31.0,158,1.0,2.0,6.0,1.0,5.0,1.0,8.0,6.0,12.0,9.0,,9.0,2.0,5.0,2.0,7.0,1.0,2.0,2.0,16.0,1.0,5.0,6.0,6.0,,,,2.0,2.0,1.0,3.0,1.0,4.0,,8.0,,1.0,1.0,4.0,,2.0,1.0,,8.0,44,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.2,0.2727272727272727,0.45,0.3333333333333333,0.43548387096774194,0.3181818181818182,0.453125,0.3181818181818182,0.3548387096774194,21.739130434782606,0.6666666666666666,0.09615384615384616,0.05555555555555555,0.08571428571428572,0.14814814814814814,,0.16666666666666666,0.25806451612903225,0.5,0.8,0.25,0.22580645161290322,0.2857142857142857,0.5,0.16129032258064516,0.6,0.75,0.6666666666666666,0.06451612903225806,0.2903225806451613,0.2222222222222222,0.2222222222222222,1.0,0.5,0.09090909090909091,1.0,0.18181818181818182,0.2727272727272727,,0.6129032258064516,0.2222222222222222,0.4738,0.272075,0.4530090909090909,0.03125,0.047619047619047616,0.25806451612903225,8.355,24.736363636363638,0.30344827586206896,,1.0,1.0,7.0,,,,,,,,,1.0,,,,0.35,0.375,,0.0625,,,0.03225806451612903,,,1.0,,,,,1.0,,,0.42857142857142855,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,0.5,0.5,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,1807.0,30,10,58,57,31,28,4.0,115,1.0,1.0,1.0,1.0,,,3.0,3.0,,,,,,,,4.0,4.0,,,3.0,11.0,65,,1.0,1.0,,,2.0,4.0,4.0,4.0,,,,,1.0,,1.0,,,,2.0,,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,1.0,3.0,,3.0,,4.0,,4.0,,,1.0,1.0,4.0,31,0.5,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,,11.290322580645162,,0.058823529411764705,,0.037037037037037035,0.125,,,0.25,1.0,1.0,,,,,0.75,1.0,1.0,0.6666666666666666,,,,,,,1.0,1.0,,,,0.25,,0.44972500000000004,0.4576,0.4576,0.2,0.2,0.36363636363636365,14.0,,0.5344827586206896,1.0,1.0,2.0,,,,3.0,2.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,,,,0.6666666666666666,,0.18181818181818182,1.0,,1.0,,2.0,,,,1.0,,,,,0.1111111111111111,,,1.0,1.0,,2.0,2.0,1.0,,1.0,,,0.13333333333333333,0.3333333333333333,,0.25,,1.0,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,6828.0,114,-38,226,232,86,69,21.0,458,14.0,28.0,4.0,10.0,2.0,4.0,3.0,8.0,,,,,,,,19.0,40.0,,,15.0,53.0,249,,6.0,12.0,,,7.0,19.0,24.0,14.0,,,,,5.0,3.0,8.0,2.0,4.0,1.0,19.0,5.0,13.0,20.0,30.0,4.0,3.0,1.0,3.0,2.0,4.0,7.0,2.0,6.0,2.0,11.0,,19.0,1.0,31.0,3.0,,13.0,4.0,19.0,82,0.631578947368421,0.7058823529411765,,,,,0.475,0.5,0.475,0.5,0.49074074074074076,0.475,,24.4,0.42857142857142855,0.1566265060240964,0.1724137931034483,0.16071428571428573,0.17073170731707318,0.14285714285714285,0.25,0.7,0.5,0.7,0.7142857142857143,0.1,0.5,0.5,0.2,0.375,0.375,0.6666666666666666,,,,,,,0.8333333333333334,0.4,,,,0.7,,0.5341549999999999,0.5639,0.5582250000000001,0.26,0.26,0.3584905660377358,5.3100000000000005,,0.3805309734513274,4.0,7.0,11.0,8.0,2.0,,3.0,3.0,,,3.0,1.0,3.0,0.5714285714285714,0.5714285714285714,0.55,0.2,0.2857142857142857,0.3333333333333333,0.17857142857142858,0.3333333333333333,,0.20754716981132076,4.0,,,1.0,10.0,1.0,1.0,,3.0,,,,0.045454545454545456,0.08256880733944955,,0.07142857142857142,0.5714285714285714,2.0,3.0,4.0,8.0,1.0,1.0,3.0,,,0.09195402298850575,0.13157894736842105,0.05,0.06896551724137931,0.05,0.5,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.07692307692307693,0.5,,True,,,,,,,,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,6844.0,114,-16,223,226,85,64,23.0,449,12.0,16.0,3.0,5.0,,2.0,2.0,8.0,1.0,,1.0,4.0,,1.0,2.0,14.0,26.0,2.0,5.0,8.0,42.0,231,,5.0,9.0,1.0,2.0,8.0,21.0,2.0,26.0,6.0,,4.0,1.0,7.0,5.0,12.0,4.0,2.0,5.0,29.0,3.0,4.0,7.0,9.0,5.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,,7.0,,10.0,1.0,10.0,,,2.0,3.0,19.0,81,0.07142857142857142,0.07142857142857142,1.0,0.4,0.5,0.4,0.5384615384615384,0.5555555555555556,0.5483870967741935,0.5909090909090909,0.5833333333333334,0.65625,0.16129032258064516,16.46586345381526,0.6,0.04819277108433735,0.1,0.061946902654867256,0.04878048780487805,0.15,,0.5161290322580645,0.75,0.9230769230769231,0.08333333333333333,0.06451612903225806,,,0.25806451612903225,0.25,0.2857142857142857,,0.03225806451612903,0.12903225806451613,0.25,0.25,1.0,,0.45454545454545453,0.6,,0.18181818181818182,0.5,0.6774193548387096,0.25,0.528683870967742,0.5282,0.49554999999999993,0.06060606060606061,0.07142857142857142,0.5,7.365384615384615,24.46,0.3811659192825112,2.0,3.0,4.0,5.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.19230769230769232,0.1875,,0.07142857142857142,,,0.09523809523809523,1.0,,,2.0,2.0,,1.0,,2.0,,0.5,,0.09090909090909091,0.01904761904761905,,,0.3333333333333333,1.0,,,,1.0,,,,,,,,,0.1,1.0,1.0,,1.0,0.125,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,0.1111111111111111,1.0,,True,,,,,,,,,,,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,1142.0,19,8,38,39,24,22,4.0,77,,1.0,,,,1.0,1.0,2.0,2.0,2.0,2.0,4.0,,2.0,4.0,1.0,4.0,3.0,6.0,2.0,13.0,43,,,1.0,3.0,6.0,2.0,11.0,,2.0,6.0,3.0,3.0,2.0,1.0,,1.0,,,1.0,2.0,,2.0,3.0,3.0,,,,1.0,1.0,2.0,3.0,2.0,1.0,,1.0,,2.0,,4.0,,,1.0,1.0,11.0,24,,,0.6666666666666666,0.5,0.5,0.6,0.25,,0.55,0.6428571428571429,0.5416666666666666,0.6111111111111112,0.6,36.58536585365854,0.3333333333333333,0.14285714285714285,,0.1,,,,0.1,,,,0.1,,,0.2,0.5,0.5,,0.2,0.4,0.5,0.6666666666666666,0.5,,,,0.2857142857142857,0.5714285714285714,0.5,0.7,0.6666666666666666,0.44586111111111104,,0.47822499999999996,0.09090909090909091,0.2,0.8461538461538461,10.725000000000001,27.166666666666668,0.631578947368421,,,,1.0,1.0,,,,,,,,,,,,0.25,1.0,0.5,,,,,,1.0,,,,1.0,,,1.0,0.16666666666666666,,0.25,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,0.5,0.5,1.0,0.5,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,
