EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PtsAssisted2s,Fg2aBlocked,ShootingFouls,Fouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,LongMidRangePctBlocked,DefShortMidRangeReboundPct,LongMidRangePctAssisted,PenaltyAtRimFGA,Corner3Assists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,SecondChanceFG2M,SecondChanceFG2A,BadPassSteals,DeadBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceShotQualityAvg,PenaltyAtRimFGM,BlockedShortMidRange,AtRimPctBlocked,OffArc3ReboundPct,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,Loose Ball Fouls,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,PtsPutbacks,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,BlockingFouls,Charge Fouls Drawn,Charge Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveAttempts
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,1405.0,23,-2.0,40,41,11.0,20.0,6.0,81,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,6.0,2.0,3.0,3.0,15.0,51,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,6.0,3.0,3.0,2.0,1.0,6.0,1.0,7.0,1.0,3.0,1.0,2.0,15.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,7.0,11.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.8333333333333334,0.6818181818181818,1.0,0.875,0.3333333333333333,27.659574468085108,1.0,0.14285714285714285,0.07692307692307693,0.1111111111111111,0.05555555555555555,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.1111111111111111,1.0,1.0,0.2222222222222222,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,0.6666666666666666,0.5,0.4444444444444444,0.5,0.45485555555555557,0.42888333333333334,0.1,0.14285714285714285,0.13333333333333333,0.4666666666666667,10.433333333333334,24.7,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,613.0,10,6.0,17,15,2.0,,1.0,32,,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,3.0,12,,,,,,,,,2.0,,,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,3.0,,,,2.0,,,,,,1.0,,1.0,,0.75,,,,11.11111111111111,,0.14285714285714285,0.25,0.1,0.16666666666666666,0.25,,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3883,,0.5,,,,19.4,,0.11764705882352941,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,691.0,12,,19,19,3.0,10.0,3.0,38,,,,,2.0,3.0,,,,,,,2.0,3.0,,,,4.0,26,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,3.0,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,13.043478260869565,,0.16666666666666666,,0.1,,,,,,,,,,,1.0,0.6666666666666666,1.0,,,,,,,,,,,,0.41453333333333336,0.3899,,,,,15.866666666666667,,0.15789473684210525,,,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,1207.0,20,1.0,34,36,9.0,20.0,6.0,70,1.0,2.0,,1.0,,1.0,,,1.0,2.0,,,1.0,4.0,1.0,2.0,5.0,10.0,43,2.0,2.0,,2.0,,,2.0,2.0,,3.0,,2.0,1.0,1.0,1.0,2.0,,,,1.0,5.0,,1.0,3.0,1.0,4.0,,,,,,,,,3.0,6.0,3.0,,2.0,9.0,,1.0,0.5,,0.5,0.25,,0.4166666666666667,,0.5555555555555556,1.0,0.3333333333333333,0.3333333333333333,21.951219512195124,,0.08333333333333333,,0.125,0.0625,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,,,0.16666666666666666,,,,,,,0.3333333333333333,0.5,0.5,,,0.6666666666666666,0.5,0.44094999999999995,0.34719999999999995,0.3333333333333333,0.42857142857142855,0.2,0.2,7.574999999999999,26.049999999999997,0.2647058823529412,,,2.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,1554.0,26,-3.0,45,45,11.0,20.0,6.0,90,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,1.0,5.0,55,,2.0,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,3.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,,,,1.0,,,1.0,2.0,1.0,,1.0,11.0,,,,,,1.0,,1.0,,0.8333333333333334,1.0,0.5,,7.692307692307692,,0.2,0.14285714285714285,0.15,0.1,,,0.25,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,0.5,,0.45120000000000005,,0.3333333333333333,0.3333333333333333,0.4,0.2,6.550000000000001,,0.24444444444444444,,,2.0,,2.0,7.0,,0.5,0.5,,,0.4,,,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3938,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,738.0,12,-3.0,23,22,8.0,6.0,3.0,45,1.0,3.0,,1.0,,1.0,,,,,,,1.0,5.0,,,2.0,4.0,25,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,,2.0,8.0,,,,,,0.2,1.0,0.2,1.0,0.3333333333333333,,1.0,,28.0,,0.125,,0.1111111111111111,0.1,,,,0.6,0.3333333333333333,1.0,0.2,,,0.2,,,,,,,,,,,,0.6,,0.37414000000000003,0.3997,0.16666666666666666,0.16666666666666666,,0.5,6.5600000000000005,,0.34782608695652173,,,2.0,2.0,1.0,3.0,,1.0,1.0,0.4,,0.25,,1.0,,1.0,,,,,,0.3333333333333333,,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,1610612740,Willie Green,Willie Green,2584,NOH,815.0,14,-10.0,25,23,6.0,9.0,2.0,48,,,1.0,1.0,1.0,4.0,1.0,2.0,,1.0,,,2.0,5.0,1.0,3.0,2.0,9.0,36,,,,1.0,,1.0,,,,3.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,,,6.0,,1.0,0.3333333333333333,,0.3333333333333333,0.4,,0.4375,,0.5,,,0.375,32.14285714285714,,,,,,,,,,,,0.125,1.0,1.0,0.5,0.25,0.25,0.25,0.5,0.5,1.0,0.125,,,,,0.375,,0.5009,0.5070749999999999,0.1111111111111111,0.16666666666666666,,,16.08,23.599999999999998,0.24,,,4.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.64035,,,,,,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,622.0,10,-4.0,19,20,5.0,11.0,3.0,39,,,,,1.0,2.0,,,,2.0,,,1.0,2.0,,2.0,,2.0,23,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,5.0,,,,,,0.5,,0.25,,0.25,1.0,,0.5,22.727272727272727,1.0,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,0.5,,,,,0.5,,0.43585,,,,1.0,,14.3,28.2,0.2631578947368421,,,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,0.383,,,,,,,,,,,,,,1.0,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,125.0,2,,3,4,,4.0,,7,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,13599.0,227,-25.0,409,405,113.0,123.0,38.0,814,4.0,10.0,13.0,19.0,13.0,23.0,1.0,4.0,6.0,12.0,3.0,5.0,30.0,52.0,7.0,16.0,36.0,117.0,455,,10.0,10.0,15.0,4.0,8.0,20.0,52.0,58.0,12.0,9.0,12.0,6.0,49.0,13.0,62.0,9.0,20.0,17.0,12.0,137.0,1.0,25.0,35.0,2.0,37.0,10.0,6.0,12.0,9.0,3.0,20.0,1.0,4.0,35.0,45.0,11.0,8.0,49.0,111.0,6.0,0.5714285714285714,0.4375,0.5,0.4375,0.5769230769230769,0.6666666666666666,0.5955882352941176,0.6956521739130435,0.6551724137931034,0.8333333333333334,0.7285714285714285,0.23529411764705882,23.67256637168142,0.6,0.1773049645390071,0.007462686567164179,0.19444444444444445,0.011494252873563218,,0.125,0.1702127659574468,0.14705882352941177,0.4,0.5714285714285714,0.27941176470588236,0.6842105263157895,0.7222222222222222,0.3382352941176471,0.5652173913043478,0.5909090909090909,0.058823529411764705,0.25,0.25,1.0,0.17647058823529413,0.5,0.5,0.21739130434782608,0.6,0.38235294117647056,0.5,0.4508448529411765,0.4366608695652173,0.16455696202531644,0.18032786885245902,0.08547008547008547,0.4444444444444444,11.307692307692305,25.35625,0.2762836185819071,2.0,0.1111111111111111,2.0,5.0,3.0,11.0,1.0,0.03333333333333333,0.03333333333333333,0.09615384615384616,0.043478260869565216,0.2222222222222222,,,4.0,1.0,10.0,,4.0,,0.2564102564102564,0.025,,0.16666666666666666,,0.5,,2.0,2.0,4.0,8.0,1.0,,,,,1.0,0.8333333333333334,,0.024390243902439025,,0.5082875,,,0.3,0.03571428571428571,,2.0,3.0,2.0,4.0,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.13043478260869565,,,,False,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,0.5,0.05263157894736842,0.2727272727272727,0.041666666666666664,0.16666666666666666,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,
