EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Charge Fouls,FTOffRebounds,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,on,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,DefensiveGoaltends,HeaveMakes
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,5437.0,91,6.0,161,158,55,67,25,319,4.0,8.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,7.0,17.0,1.0,3.0,3.0,20,158,1.0,2.0,2.0,2.0,7.0,2.0,2.0,6.0,10.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,4.0,3.0,4.0,7,4.0,11,2.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,5.0,6.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,55,0.7142857142857143,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.5,0.2857142857142857,0.425,0.5,0.2222222222222222,0.45454545454545453,0.5,0.3,0.15,0.058823529411764705,0.3333333333333333,12.820512820512821,1.0,0.05970149253731343,0.05714285714285714,0.1875,0.08433734939759036,0.0449438202247191,0.02857142857142857,0.07142857142857142,0.09523809523809523,0.041666666666666664,0.1,0.25,0.5,0.4,0.5,0.5,0.75,0.15,0.3,0.5,0.5,0.6666666666666666,0.05,0.1,0.5,0.5,1.0,0.5,1.0,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111,0.55,0.5,0.501628947368421,0.5624,0.45786875,0.09523809523809523,0.1111111111111111,0.1,0.3,8.517647058823528,29.03333333333333,0.3416149068322981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,25342.0,422,42.0,768,758,117,170,117,1526,32.0,76.0,15.0,40.0,5.0,10.0,25.0,2.0,4.0,,,,,,46.0,105.0,,,23.0,115,790,16.0,44.0,40.0,6.0,12.0,,3.0,15.0,52.0,40.0,,28.0,,,11.0,30.0,7.0,37.0,5.0,18.0,4.0,8.0,81.0,44.0,13.0,51.0,68,55.0,123,13.0,6.0,7.0,11.0,5.0,16.0,4.0,26.0,51.0,30.0,3.0,1.0,33.0,4.0,18.0,1.0,22.0,12.0,1.0,22.0,12.0,15.0,117,0.5652173913043478,0.8125,,,,0.4380952380952381,0.36363636363636365,0.5,0.4380952380952381,0.36363636363636365,0.5,0.4791666666666667,0.40816326530612246,0.5357142857142857,,0.10476190476190476,0.08,14.81888035126235,0.6875,0.16943521594684385,0.14473684210526316,0.22033898305084745,0.17777777777777778,0.13414634146341464,0.14482758620689656,0.1891891891891892,0.10588235294117647,0.14130434782608695,0.1527777777777778,0.19047619047619047,0.5454545454545454,0.7238095238095238,0.42105263157894735,0.47761194029850745,0.5,0.23809523809523808,0.0380952380952381,0.5,0.5,0.5,,,,,,0.9090909090909091,0.375,0.8333333333333334,0.5,,,0.7238095238095238,,0.5098361904761904,0.5459947368421052,0.493525,0.15126050420168066,0.15126050420168066,0.34782608695652173,0.13043478260869565,3.5038095238095237,,0.15234375,12.0,8.0,2.0,11.0,4.0,8.0,1.0,5.0,6.0,1.0,1.0,3.0,2.0,4.0,1.0,9.0,1.0,4.0,3.0,0.11842105263157894,0.2222222222222222,0.10377358490566038,0.109375,0.09523809523809523,0.24615384615384617,0.29411764705882354,0.16666666666666666,0.48,0.5217391304347826,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,2057.0,34,,60,60,16,17,7,120,4.0,4.0,,,,,1.0,2.0,5.0,1.0,,,1.0,,7.0,10.0,,2.0,3.0,17,59,,,,1.0,2.0,,2.0,4.0,2.0,12.0,,,1.0,,,6.0,1.0,7.0,1.0,1.0,1.0,4.0,15.0,,2.0,,2,,2,4.0,2.0,2.0,,,1.0,,,3.0,4.0,,1.0,3.0,1.0,2.0,,,,,,,4.0,15,0.14285714285714285,0.14285714285714285,,,,0.7,,0.5,0.5833333333333334,,0.5,0.6538461538461539,,0.6666666666666666,0.16666666666666666,,,20.0,,,,0.2,0.07142857142857142,,,,,,,0.2222222222222222,,0.3333333333333333,1.0,1.0,,0.08333333333333333,0.4166666666666667,0.4,0.4,,0.08333333333333333,0.08333333333333333,,,,,,,,,,0.5,,0.49847083333333325,,0.39935,0.15384615384615385,0.18181818181818182,,0.23529411764705882,12.08,23.8,0.26666666666666666,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,30437.0,507,63.0,924,906,158,239,143,1830,38.0,89.0,9.0,28.0,10.0,17.0,41.0,22.0,47.0,1.0,1.0,,,,77.0,177.0,,1.0,48.0,202,938,10.0,31.0,33.0,11.0,25.0,1.0,10.0,32.0,110.0,44.0,,14.0,,,23.0,17.0,11.0,28.0,8.0,11.0,1.0,5.0,67.0,33.0,22.0,83.0,115,40.0,155,9.0,6.0,3.0,13.0,5.0,28.0,3.0,18.0,49.0,42.0,1.0,,60.0,6.0,28.0,5.0,7.0,7.0,,7.0,5.0,32.0,157,0.7142857142857143,0.7857142857142857,,,,0.4350282485875706,0.3225806451612903,0.44,0.43258426966292135,0.3225806451612903,0.4230769230769231,0.4926829268292683,0.4230769230769231,0.48484848484848486,0.0056179775280898875,0.12994350282485875,0.07317073170731707,21.181818181818183,0.4642857142857143,0.23714285714285716,0.09090909090909091,0.28205128205128205,0.24532710280373832,0.07991803278688525,0.1286549707602339,0.07777777777777778,0.0392156862745098,0.19626168224299065,0.25882352941176473,0.2545454545454545,0.7142857142857143,0.5,0.42696629213483145,0.5428571428571428,0.6842105263157895,0.2303370786516854,0.2640449438202247,0.46808510638297873,0.4782608695652174,0.8181818181818182,0.0056179775280898875,,,,,0.9032258064516129,0.32142857142857145,0.6538461538461539,0.5882352941176471,0.038461538461538464,,0.5056179775280899,,0.4610651685393259,0.5252481481481481,0.4615653846153846,0.14,0.1407035175879397,0.16336633663366337,0.15841584158415842,7.569491525423729,23.4,0.170995670995671,17.0,13.0,3.0,6.0,10.0,3.0,2.0,15.0,8.0,2.0,,9.0,5.0,,,,2.0,7.0,3.0,0.21348314606741572,0.43478260869565216,0.048,0.05194805194805195,0.041666666666666664,0.2465753424657534,0.34782608695652173,0.03896103896103896,0.4146341463414634,0.4473684210526316,0.6470588235294118,5.0,1.0,4.0,0.02127659574468085,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,28625.0,477,63.0,872,855,151,226,138,1727,32.0,55.0,9.0,14.0,3.0,6.0,31.0,15.0,39.0,20.0,3.0,7.0,26.0,10.0,57.0,125.0,13.0,46.0,37.0,190,890,10.0,17.0,28.0,6.0,19.0,13.0,12.0,39.0,72.0,42.0,36.0,14.0,26.0,7.0,12.0,16.0,9.0,25.0,5.0,8.0,2.0,6.0,59.0,16.0,9.0,39.0,52,23.0,75,15.0,10.0,5.0,11.0,9.0,19.0,2.0,15.0,30.0,43.0,1.0,5.0,41.0,5.0,20.0,3.0,9.0,5.0,1.0,9.0,6.0,37.0,150,0.631578947368421,0.72,0.9230769230769231,0.2826086956521739,0.2826086956521739,0.456,0.5882352941176471,0.3157894736842105,0.4473684210526316,0.5,0.421875,0.5026455026455027,0.5384615384615384,0.5131578947368421,0.26900584795321636,0.096,0.03225806451612903,20.0,0.5789473684210527,0.11926605504587157,0.046511627906976744,0.1232876712328767,0.12,0.049891540130151846,0.06748466257668712,0.034482758620689655,0.02127659574468085,0.09375,0.15625,0.12,0.6666666666666666,0.3216374269005848,0.5818181818181818,0.7111111111111111,0.625,0.18128654970760233,0.22807017543859648,0.38461538461538464,0.39473684210526316,0.7333333333333333,0.11695906432748537,0.15204678362573099,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.6086956521739131,0.6428571428571429,0.1875,0.5,0.09375,0.3125,0.5906432748538012,0.2692307692307692,0.47749736842105267,0.5026675,0.44751250000000004,0.10752688172043011,0.14285714285714285,0.14736842105263157,0.20526315789473684,8.8784,24.830434782608698,0.1731651376146789,10.0,5.0,4.0,7.0,4.0,5.0,2.0,8.0,2.0,1.0,1.0,1.0,5.0,1.0,,3.0,,,3.0,0.18181818181818182,0.18181818181818182,0.05982905982905983,0.05333333333333334,0.07142857142857142,0.07042253521126761,0.13043478260869565,0.05813953488372093,0.3225806451612903,0.3333333333333333,0.5,1.0,,2.0,0.02564102564102564,,6.0,2.0,1.0,1.0,4.0,4.0,1.0,6.0,5.0,3.0,0.16666666666666666,0.38461538461538464,0.3,0.3,1.0,0.08695652173913043,0.17391304347826086,0.25,1.0,0.3333333333333333,0.4,,,,,,,,,,,,,True,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,28509.0,475,59.0,868,849,143,222,137,1717,51.0,94.0,5.0,6.0,9.0,14.0,46.0,21.0,54.0,4.0,,16.0,58.0,10.0,90.0,194.0,16.0,62.0,72.0,300,886,10.0,14.0,32.0,13.0,26.0,10.0,18.0,50.0,34.0,146.0,27.0,10.0,57.0,16.0,25.0,69.0,22.0,91.0,15.0,32.0,15.0,22.0,204.0,8.0,4.0,32.0,36,13.0,49,17.0,12.0,5.0,28.0,21.0,40.0,8.0,8.0,18.0,59.0,,,87.0,11.0,45.0,2.0,6.0,5.0,1.0,6.0,4.0,50.0,142,0.18888888888888888,0.2,0.5625,0.25806451612903225,0.26229508196721313,0.4639175257731959,0.7142857142857143,0.5,0.4453125,0.52,0.4444444444444444,0.5085616438356164,0.5517241379310345,0.5434782608695652,0.2421875,0.12886597938144329,0.17391304347826086,31.980676328502415,0.7,0.0963855421686747,0.02346041055718475,0.058823529411764705,0.09,0.02826086956521739,0.024691358024691357,0.023529411764705882,0.02127659574468085,0.06862745098039216,0.12738853503184713,0.08695652173913043,0.6666666666666666,0.3671875,0.5425531914893617,0.6623376623376623,0.17647058823529413,0.1796875,0.2109375,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.015625,0.2265625,0.27586206896551724,0.2807017543859649,0.5625,0.24,0.8333333333333334,0.3888888888888889,0.6428571428571429,,0.2777777777777778,0.609375,0.2807017543859649,0.49100529411764704,0.49148529411764713,0.4725485714285715,0.15517241379310345,0.19736842105263158,0.10666666666666667,0.16666666666666666,8.025257731958764,25.964516129032262,0.16474654377880185,18.0,6.0,7.0,5.0,,3.0,4.0,12.0,7.0,5.0,,,2.0,1.0,4.0,,,,1.0,0.18085106382978725,,0.04201680672268908,0.04054054054054054,0.044444444444444446,0.0684931506849315,,0.024390243902439025,0.391304347826087,0.47368421052631576,0.1111111111111111,1.0,,,,,,2.0,,2.0,9.0,2.0,2.0,11.0,2.0,21.0,0.18181818181818182,0.2,,,,0.08,0.36,0.2222222222222222,1.0,,0.2,1.0,1.0,3.0,2.0,4.0,0.016129032258064516,0.017241379310344827,0.2,,,,,True,,,,,,,
2586,1610612741,Keith Bogans,Keith Bogans,2586,CHI,16682.0,278,14.0,493,497,41,63,77,990,3.0,6.0,,1.0,,,,,3.0,31.0,5.0,13.0,23.0,2.0,3.0,9.0,23.0,54.0,1.0,76,498,,1.0,6.0,,,7.0,,3.0,6.0,,69.0,,23.0,13.0,1.0,10.0,2.0,12.0,2.0,4.0,3.0,3.0,26.0,1.0,2.0,13.0,15,3.0,18,9.0,3.0,6.0,5.0,3.0,6.0,,10.0,24.0,12.0,1.0,6.0,4.0,,1.0,1.0,3.0,3.0,,3.0,1.0,3.0,41,1.0,1.0,1.0,0.42592592592592593,0.42592592592592593,0.3333333333333333,,,0.5952380952380952,0.42857142857142855,0.21428571428571427,0.5846153846153846,0.42857142857142855,0.1875,0.8571428571428571,0.1111111111111111,,11.993243243243244,0.8333333333333334,0.06565656565656566,0.0048543689320388345,0.05,0.06302521008403361,0.010714285714285714,,,0.017543859649122806,0.05084745762711865,0.07216494845360824,0.037037037037037035,0.3333333333333333,0.09523809523809523,0.5,0.6,1.0,,0.047619047619047616,,,,0.49206349206349204,0.36507936507936506,0.5652173913043478,0.5652173913043478,1.0,0.14285714285714285,,,,0.7142857142857143,0.2857142857142857,0.9523809523809523,0.5652173913043478,0.5830944444444444,0.56205,0.5936142857142858,0.015625,0.1,0.07894736842105263,0.039473684210526314,7.522222222222222,24.17037037037037,0.08316430020283976,,,,2.0,,1.0,,1.0,2.0,3.0,1.0,,,1.0,,,,,1.0,0.16666666666666666,,0.02702702702702703,0.044444444444444446,,0.07142857142857142,0.07692307692307693,0.027777777777777776,,,,1.0,,1.0,,,10.0,4.0,1.0,1.0,2.0,,2.0,6.0,1.0,,0.3333333333333333,0.14285714285714285,0.3225806451612903,0.3225806451612903,1.0,0.5714285714285714,0.2857142857142857,0.5,1.0,0.2,,,,,,,,,,1.0,0.25,1.0,,True,,,,,,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,10007.0,167,49.0,319,299,69,122,45,618,,1.0,,,,,2.0,11.0,22.0,9.0,3.0,9.0,18.0,6.0,11.0,25.0,12.0,27.0,4.0,62,323,,,3.0,2.0,4.0,9.0,4.0,26.0,18.0,4.0,36.0,,18.0,9.0,,5.0,4.0,9.0,1.0,3.0,1.0,1.0,22.0,,3.0,9.0,13,1.0,14,2.0,,2.0,9.0,6.0,11.0,1.0,17.0,24.0,4.0,,1.0,4.0,,1.0,1.0,3.0,3.0,,3.0,2.0,26.0,68,0.8181818181818182,0.8181818181818182,1.0,0.4444444444444444,0.4444444444444444,0.44,,0.5,0.5576923076923077,1.5,0.8461538461538461,0.5740740740740741,1.5,0.8666666666666667,0.5192307692307693,,,17.615176151761517,0.8181818181818182,0.08333333333333333,,0.1111111111111111,0.08888888888888889,0.006993006993006993,,,,0.08571428571428572,0.07547169811320754,0.09523809523809523,0.6666666666666666,0.019230769230769232,,,,0.038461538461538464,0.4230769230769231,0.5,0.5,0.8181818181818182,0.17307692307692307,0.34615384615384615,0.5,0.5,1.0,,,,,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.5,0.47308557692307696,0.55065,0.49300769230769226,0.018867924528301886,0.038461538461538464,0.04838709677419355,0.41935483870967744,16.992000000000004,24.85925925925926,0.21630094043887146,,,3.0,1.0,1.0,,2.0,2.0,3.0,,,2.0,,1.0,,,,,2.0,,0.14285714285714285,0.02631578947368421,0.045454545454545456,,0.1,0.16666666666666666,,,,,,,1.0,,,3.0,,1.0,1.0,1.0,5.0,1.0,1.0,6.0,,1.0,0.6666666666666666,0.3333333333333333,0.375,1.0,,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,,1.0,,,,0.037037037037037035,,,,,,0.1111111111111111,True,,,,,,,
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,1623.0,27,13.0,49,47,5,23,8,96,2.0,3.0,1.0,1.0,,,,,,,,,,,2.0,3.0,,,1.0,5,45,1.0,1.0,3.0,,,,,,4.0,,,,,,,,,,,,,,,1.0,1.0,,1,1.0,2,1.0,,1.0,,,,,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,5,1.0,1.0,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.8333333333333334,1.5,,,,,5.2631578947368425,,,0.05263157894736842,0.16666666666666666,0.05,0.04,,,0.2,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5398999999999999,0.7211,,0.3333333333333333,0.3333333333333333,0.6,,1.7333333333333334,,0.10204081632653061,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,2139.0,36,18.0,66,61,14,18,12,127,2.0,3.0,2.0,2.0,,,1.0,1.0,2.0,,,,,,3.0,6.0,,,,6,55,3.0,3.0,6.0,,1.0,,,,2.0,4.0,,4.0,,,1.0,1.0,,1.0,,1.0,,,2.0,3.0,,2.0,3,5.0,8,,,,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,,,,,,2.0,2.0,,2.0,2.0,,14,0.3333333333333333,1.0,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,0.16666666666666666,1.0,8.75,1.0,0.09090909090909091,0.13636363636363635,,0.06451612903225806,0.16129032258064516,0.3333333333333333,0.1111111111111111,,0.14285714285714285,0.08333333333333333,,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,,,,,,0.6666666666666666,1.0,,,,,0.5,,0.46466666666666673,0.5025666666666667,0.4299,,,1.0,,7.516666666666667,,0.21212121212121213,,,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,0.2222222222222222,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
