EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,BadPassSteals,PenaltyTurnovers,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,PtsUnassisted3s,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,PenaltyFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,HeaveAttempts,Fg3aBlocked,Charge Fouls,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Travels,DefensiveGoaltends,Defensive 3 Seconds Violations
101142,1610612752,Ronny Turiaf,Ronny Turiaf,101142,NYK,3846.0,64,-27,122,121,3,1.0,18.0,243,8.0,12.0,1.0,8.0,12.0,6.0,22.0,144,1.0,12.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,4.0,3.0,3.0,6.0,4.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,1.0,6.0,2.0,4.0,5.0,4.0,1.0,5.0,3.0,1.0,3,0.75,0.75,0.6666666666666666,0.6666666666666666,0.7857142857142857,0.08333333333333333,0.08333333333333333,11.724137931034484,0.6666666666666666,0.057692307692307696,0.07692307692307693,0.375,0.1,0.05970149253731343,0.08333333333333333,0.2,0.05263157894736842,0.08333333333333333,0.4,0.3333333333333333,0.6,1.0,0.6666666666666666,0.7272727272727273,0.75,1.0,1.0,0.5723250000000001,0.6112,0.2857142857142857,0.2857142857142857,1.4666666666666668,0.02459016393442623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1497,1610612752,Chauncey Billups,Chauncey Billups,1497,NYK,1548.0,26,2,44,43,1,,6.0,87,,1.0,,1.0,3.0,,5.0,45,,,2.0,,3.0,1.0,4.0,1.0,1.0,1.0,9.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1,,,0.3333333333333333,0.3125,0.3125,,,17.647058823529413,,,,,,,,,,,,,,0.125,,,,,0.75,0.510475,,,,10.966666666666667,0.022727272727272728,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,0.2,0.2,0.625,0.125,1.0,1.0,0.125,0.125,0.5,0.25,0.25,1.0,0.25,24.380000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200761,1610612752,Shawne Williams,Shawne Williams,200761,NYK,4738.0,79,5,153,154,69,52.0,25.0,307,,2.0,,2.0,5.0,3.0,19.0,158,1.0,2.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,11.0,2.0,,4.0,4.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,,3.0,4.0,7.0,1.0,3.0,1.0,,4.0,,1.0,3.0,1.0,1.0,3.0,1.0,,69,0.5,1.0,0.4,0.5,0.5277777777777778,0.2,0.5,11.797752808988763,0.6666666666666666,0.08,0.041666666666666664,,0.06666666666666667,0.02702702702702703,0.038461538461538464,0.1,,0.05263157894736842,,,0.3333333333333333,0.125,,,,,0.8125,0.540459375,0.5604333333333332,0.058823529411764705,0.16666666666666666,10.680000000000001,0.45098039215686275,1.0,1.0,2.0,7.0,2.0,4.0,4.0,11.0,12.0,4.0,2.0,2.0,,1.0,0.36363636363636365,0.36363636363636365,0.6875,0.0625,1.0,1.0,0.125,0.4375,0.25,0.5,0.5,1.0,0.5,23.781818181818178,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,3.0,6.0,2.0,11.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.5625,0.8333333333333334,0.6111111111111112,0.15789473684210525,1.0,0.5,0.5,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,0.375,0.6666666666666666,0.375,0.3333333333333333,0.55273125,0.2631578947368421,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,3124.0,52,-37,100,100,3,,16.0,200,2.0,3.0,1.0,3.0,10.0,1.0,7.0,117,1.0,6.0,,,1.0,1.0,2.0,,1.0,,5.0,1.0,,2.0,2.0,1.0,3.0,2.0,,1.0,,2.0,1.0,3.0,,,,2.0,,,4.0,,2.0,3.0,2.0,,3.0,1.0,,3,1.0,1.0,0.3,0.23076923076923078,0.23333333333333334,,,15.0,0.3333333333333333,0.043478260869565216,0.02040816326530612,,0.03636363636363636,0.01639344262295082,,0.1,,0.047619047619047616,,,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,1.0,0.46153846153846156,0.4970961538461539,0.4588,0.13333333333333333,0.16666666666666666,8.2,0.03,,4.0,3.0,1.0,,2.0,,3.0,,2.0,,,1.0,,,,0.23076923076923078,0.3076923076923077,,,0.23076923076923078,0.07692307692307693,0.15384615384615385,,,,,24.266666666666666,,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,0.125,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.4262,,,1.0,1.0,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,9330.0,156,-40,294,292,80,60.0,50.0,586,15.0,32.0,10.0,24.0,62.0,29.0,104.0,332,16.0,14.0,34.0,7.0,15.0,4.0,19.0,1.0,8.0,5.0,42.0,9.0,1.0,26.0,28.0,13.0,41.0,5.0,2.0,7.0,4.0,6.0,3.0,13.0,6.0,16.0,3.0,26.0,2.0,,34.0,5.0,13.0,2.0,2.0,,3.0,1.0,,80,0.2916666666666667,0.35,0.3870967741935484,0.42613636363636365,0.5049019607843137,0.11290322580645161,0.1875,32.57790368271955,0.5384615384615384,0.23214285714285715,0.07758620689655173,0.047619047619047616,0.20300751879699247,0.07407407407407407,0.12280701754385964,0.043478260869565216,0.17142857142857143,0.3404255319148936,,0.2,0.3333333333333333,0.36363636363636365,0.46875,0.5769230769230769,0.4,0.5,0.6590909090909091,0.5063136363636362,0.5360566666666667,0.13541666666666666,0.18571428571428572,8.154838709677419,0.272108843537415,1.0,7.0,23.0,4.0,8.0,22.0,9.0,26.0,18.0,22.0,8.0,2.0,2.0,0.6666666666666666,0.34615384615384615,0.34615384615384615,0.29545454545454547,0.07954545454545454,0.14285714285714285,0.16666666666666666,0.26136363636363635,0.045454545454545456,0.25,0.36363636363636365,0.36363636363636365,0.625,0.36363636363636365,24.742307692307694,5.0,8.0,1.0,,,1.0,1.0,4.0,2.0,4.0,8.0,1.0,4.0,28.0,13.0,2.0,5.0,15.0,37.0,8.0,3.0,1.0,,2.0,1.0,6.0,,37.0,6.0,0.25,0.4,0.5,0.475,0.6111111111111112,0.5833333333333334,0.74,0.13333333333333333,,0.34782608695652173,0.34782608695652173,0.25,0.25,1.0,,0.2,0.25,,0.2777777777777778,0.05555555555555555,,0.2222222222222222,0.5,0.4840777777777778,0.2692307692307692,0.3557692307692308,3.0,4.0,,0.08695652173913043,0.125,6.0,4.0,9.0,8.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6153846153846154,0.14285714285714285,0.2,0.125,0.06521739130434782,0.027777777777777776,0.06451612903225806,0.06666666666666667,0.6,0.16666666666666666,0.8,,,,,,,,,,,True,,,
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,3478.0,58,3,109,108,56,38.0,23.0,217,,4.0,1.0,2.0,9.0,,10.0,125,1.0,4.0,,,3.0,,3.0,,2.0,,6.0,1.0,1.0,4.0,7.0,2.0,9.0,3.0,3.0,,,6.0,,6.0,,8.0,1.0,3.0,,1.0,,,,,,,,,,56,1.0,1.0,0.2222222222222222,0.2631578947368421,0.2631578947368421,,,18.24817518248175,,0.12121212121212122,0.025,0.125,0.12195121951219512,0.017241379310344827,0.047619047619047616,,0.07692307692307693,0.15384615384615385,0.14285714285714285,,,0.21052631578947367,,,,0.5,0.7368421052631579,0.5103941176470588,0.501,,,7.388888888888889,0.5137614678899083,2.0,3.0,2.0,3.0,1.0,7.0,2.0,10.0,6.0,5.0,1.0,1.0,,1.0,0.2,0.25,0.5263157894736842,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.10526315789473684,0.15789473684210525,0.3684210526315789,0.14285714285714285,0.16666666666666666,1.0,0.2,29.689999999999998,,,1.0,,,2.0,,1.0,,5.0,,,1.0,,3.0,,7.0,,4.0,,,3.0,,4.0,1.0,,,4.0,,,,,,0.2,,0.2,0.14285714285714285,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,,0.2,,0.5,,0.5148250000000001,,0.4,,1.0,1.0,0.08333333333333333,,,,,2.0,,,1.0,2.0,2.0,,,,0.6666666666666666,,1.0,0.2,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.1,0.14285714285714285,,,,True,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,6242.0,104,-57,200,196,35,22.0,29.0,396,10.0,20.0,3.0,17.0,42.0,11.0,45.0,240,4.0,18.0,16.0,5.0,3.0,3.0,6.0,2.0,3.0,,15.0,5.0,4.0,8.0,13.0,8.0,21.0,,,5.0,3.0,5.0,2.0,10.0,2.0,9.0,,14.0,,1.0,17.0,1.0,8.0,3.0,3.0,,3.0,2.0,,35,0.5294117647058824,0.6,0.40476190476190477,0.40476190476190477,0.45,0.11904761904761904,0.15,25.10460251046025,0.5,0.1095890410958904,0.05813953488372093,0.25,0.1348314606741573,0.06896551724137931,0.07317073170731707,0.05555555555555555,0.13043478260869565,0.03225806451612903,0.25,0.25,0.6666666666666666,0.47619047619047616,0.5,0.5882352941176471,0.3,0.75,0.47619047619047616,0.474652380952381,0.5665666666666667,0.16326530612244897,0.16326530612244897,8.27857142857143,0.175,2.0,8.0,14.0,,,,,,,,,,1.0,,,,,0.19047619047619047,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,2.0,5.0,,,,,,,,,2.0,,,6.0,6.0,,,2.0,4.0,4.0,,1.0,,3.0,,1.0,,4.0,1.0,,,0.5,0.5,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.21052631578947367,1.0,0.35714285714285715,0.35714285714285715,,,,,,,,0.3333333333333333,,,,,0.42460000000000003,0.13333333333333333,0.08888888888888889,1.0,1.0,,0.05,0.8,2.0,1.0,2.0,1.0,,3.0,,1.0,1.0,,,,0.16666666666666666,0.25,0.3333333333333333,,0.1,0.037037037037037035,0.16666666666666666,,0.6666666666666666,,0.5,,,1.0,,1.0,,,,,,True,,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,5087.0,85,-53,156,156,28,17.0,29.0,312,4.0,10.0,,7.0,20.0,4.0,30.0,198,2.0,4.0,10.0,1.0,3.0,3.0,6.0,2.0,2.0,1.0,15.0,1.0,3.0,6.0,9.0,1.0,10.0,2.0,,2.0,,1.0,2.0,3.0,6.0,10.0,,4.0,,1.0,4.0,,2.0,,,,,,,28,0.2857142857142857,0.2857142857142857,0.35,0.4642857142857143,0.5,0.05,0.1,16.923076923076923,0.6666666666666666,0.09375,0.013513513513513514,0.3333333333333333,0.1232876712328767,0.010101010101010102,0.029411764705882353,,0.17647058823529413,0.10344827586206896,0.14285714285714285,1.0,,0.35714285714285715,0.4,0.4444444444444444,0.25,,0.6428571428571429,0.5026339285714286,0.4728375,0.06666666666666667,0.09090909090909091,7.890000000000001,0.1794871794871795,1.0,4.0,6.0,2.0,3.0,6.0,4.0,8.0,6.0,6.0,3.0,,,0.5,0.5,0.5,0.2857142857142857,0.14285714285714285,0.25,0.25,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.5,0.5,0.3333333333333333,0.5,24.300000000000004,2.0,2.0,1.0,,,,1.0,2.0,,,,1.0,2.0,3.0,6.0,,,2.0,8.0,,2.0,1.0,,,1.0,,,8.0,,0.5,,,0.375,0.5,0.375,0.5714285714285714,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.5,0.5,1.0,0.3333333333333333,,,,,0.47631666666666667,0.1,0.26666666666666666,1.0,,1.0,,,,1.0,,3.0,6.0,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,,,,True,,,
1853,1610612752,Anthony Carter,Anthony Carter,1853,NYK,2413.0,40,16,79,77,28,37.0,14.0,156,1.0,3.0,1.0,5.0,10.0,2.0,15.0,64,2.0,6.0,4.0,,4.0,2.0,6.0,1.0,4.0,,14.0,1.0,,5.0,5.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,,1.0,,3.0,,,2.0,,,,,,,,,28,0.6,0.6,0.5,0.5909090909090909,0.625,,,17.391304347826086,0.75,0.16129032258064516,0.03571428571428571,,0.14285714285714285,0.024390243902439025,0.06666666666666667,,0.125,0.15384615384615385,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,0.36363636363636365,0.44998181818181815,0.5176499999999999,,,11.42,0.35443037974683544,,2.0,5.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.09090909090909091,0.18181818181818182,,,0.45454545454545453,,0.09090909090909091,1.0,1.0,1.0,1.0,24.4,,4.0,,,,,,,,,,,,,2.0,,,2.0,6.0,,1.0,2.0,,,,1.0,,6.0,1.0,,,,,1.0,,1.0,0.2,,0.8,0.8,,,,,,,,,,,,,0.41165,,0.4,1.0,,,,0.5,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,True,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,3801.0,63,-15,117,117,52,42.0,26.0,234,8.0,17.0,6.0,8.0,18.0,2.0,18.0,135,6.0,10.0,6.0,3.0,,,,,,,,7.0,1.0,4.0,5.0,10.0,15.0,3.0,2.0,3.0,1.0,,2.0,3.0,3.0,5.0,,3.0,1.0,,2.0,,,4.0,2.0,2.0,5.0,1.0,,52,0.625,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.47368421052631576,0.16666666666666666,0.11764705882352941,15.068493150684931,1.0,0.09090909090909091,0.14893617021276595,0.1111111111111111,0.09433962264150944,0.14705882352941177,0.24,,0.07692307692307693,0.0625,0.14285714285714285,,0.2,0.9444444444444444,0.47058823529411764,0.5333333333333333,0.625,1.0,0.9444444444444444,0.5352111111111112,0.5766999999999999,,,1.6166666666666663,0.4444444444444444,,1.0,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,7.0,,,,,,,,,,4.0,,,8.0,8.0,,,2.0,10.0,4.0,1.0,3.0,1.0,,,1.0,,10.0,1.0,,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5555555555555556,0.13333333333333333,,,,,,,,,,,0.875,,,,,0.5540875,0.4444444444444444,0.5555555555555556,,2.0,,0.2857142857142857,,4.0,4.0,,4.0,,3.0,,,1.0,,1.0,1.0,0.5,1.0,,,0.14285714285714285,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.6666666666666666,0.25,0.5714285714285714,,,,,,,,,,,True,,,
