EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,OffThreePtRebounds,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceFtPoints,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,on,BlockedLongMidRange
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,16942.0,282,49.0,525,522,100.0,140.0,53.0,1047,17.0,31.0,1.0,1.0,4.0,5.0,4.0,15.0,16.0,29.0,3.0,5.0,2.0,2.0,1.0,1.0,17.0,37.0,3.0,5.0,2.0,7.0,37.0,75.0,20.0,42.0,21.0,155.0,536,2.0,3.0,5.0,7.0,19.0,9.0,18.0,3.0,8.0,27.0,36.0,38.0,54.0,6.0,2.0,37.0,17.0,8.0,16.0,8.0,24.0,5.0,3.0,9.0,2.0,5.0,56.0,3.0,4.0,26.0,4.0,34.0,3.0,37.0,1.0,8.0,3.0,5.0,9.0,3.0,5.0,10.0,1.0,4.0,3.0,19.0,3.0,1.0,13.0,2.0,23.0,1.0,3.0,1.0,29.0,1.0,2.0,4.0,1.0,25.0,4.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,27.0,99.0,2.0,0.4864864864864865,0.5,0.9,0.47619047619047616,0.7142857142857143,0.375,0.47619047619047616,0.49333333333333335,0.6666666666666666,0.5,0.5726495726495726,0.95,0.5192307692307693,0.6111111111111112,0.95,0.5192307692307693,0.358974358974359,0.10666666666666667,0.16129032258064516,0.06666666666666667,0.06896551724137931,24.786324786324787,0.47368421052631576,0.21052631578947367,0.13903743315508021,0.016853932584269662,0.0547945205479452,0.11538461538461539,0.01327433628318584,0.015873015873015872,0.028985507246376812,0.09836065573770492,0.15217391304347827,0.1625,0.08,0.0196078431372549,0.6666666666666666,0.26495726495726496,0.5483870967741935,0.6538461538461539,0.5294117647058824,0.1282051282051282,0.26666666666666666,0.2857142857142857,0.25,0.24786324786324787,0.5517241379310345,0.5925925925925926,0.5,0.042735042735042736,0.6,0.6,1.0,0.3162393162393162,0.4594594594594595,0.4594594594594595,0.8823529411764706,0.1,1.0,0.2,1.0,1.0,0.5,0.6,1.0,0.19230769230769232,0.8,0.038461538461538464,1.0,0.2692307692307692,0.2857142857142857,0.6239316239316239,0.4594594594594595,0.5025700854700853,0.5404785714285715,0.44617307692307695,0.096,0.12345679012345678,0.045454545454545456,0.12258064516129032,0.17419354838709677,9.409333333333333,25.138095238095236,0.19047619047619047,,,,,,,,,,,,,,,,,,,True,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,17602.0,293,78.0,543,543,94.0,141.0,62.0,1086,31.0,56.0,,3.0,4.0,7.0,6.0,12.0,9.0,23.0,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,46.0,91.0,,3.0,16.0,108.0,534,,5.0,,2.0,,6.0,12.0,,2.0,20.0,32.0,60.0,,,,2.0,,10.0,44.0,29.0,73.0,16.0,13.0,15.0,6.0,23.0,175.0,9.0,11.0,23.0,2.0,36.0,10.0,46.0,2.0,10.0,6.0,4.0,16.0,10.0,14.0,14.0,3.0,2.0,1.0,30.0,1.0,6.0,2.0,1.0,10.0,,2.0,,32.0,,1.0,3.0,2.0,28.0,4.0,,12.0,,4.0,,,,,,,,,20.0,93.0,4.0,0.34782608695652173,0.34782608695652173,,,,,,0.5054945054945055,,0.5,0.48936170212765956,,0.42857142857142855,0.5094339622641509,,0.5555555555555556,0.031914893617021274,0.10989010989010989,0.16071428571428573,0.08333333333333333,,22.22222222222222,0.5333333333333333,0.1,0.115,0.04838709677419355,0.13924050632911392,0.12186379928315412,0.043859649122807015,0.07692307692307693,0.041666666666666664,0.07042253521126761,0.15384615384615385,0.12987012987012986,0.13725490196078433,0.05555555555555555,,0.5957446808510638,0.5535714285714286,0.6595744680851063,0.25806451612903225,0.1276595744680851,0.5,0.5454545454545454,0.5,0.24468085106382978,0.391304347826087,0.391304347826087,0.5555555555555556,0.010638297872340425,,,,0.02127659574468085,,,,0.42857142857142855,,0.14285714285714285,,,0.14285714285714285,,,0.5,0.5714285714285714,0.07142857142857142,,0.07142857142857142,,0.6276595744680851,,0.5194515957446808,0.47618571428571427,0.44722500000000004,0.11764705882352941,0.12121212121212122,,,0.18518518518518517,6.337362637362637,24.133333333333336,0.1731123388581952,8.0,1.0,2.0,0.023809523809523808,0.02040816326530612,0.029411764705882353,0.14285714285714285,,,,,,,,,,,,True,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,6699.0,112,4.0,213,205,69.0,81.0,20.0,418,8.0,12.0,,1.0,3.0,3.0,2.0,7.0,2.0,7.0,5.0,8.0,,1.0,1.0,3.0,1.0,2.0,,,,1.0,12.0,26.0,6.0,10.0,7.0,49.0,212,,2.0,,1.0,,3.0,4.0,1.0,4.0,12.0,18.0,6.0,18.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,2.0,5.0,2.0,5.0,3.0,10.0,5.0,15.0,1.0,2.0,1.0,1.0,4.0,,1.0,2.0,2.0,3.0,,6.0,,,5.0,1.0,13.0,,,,9.0,,,,,10.0,2.0,,6.0,,,2.0,,,1.0,1.0,2.0,2.0,,12.0,69.0,3.0,0.75,0.75,1.0,0.6,,0.25,0.6666666666666666,0.46153846153846156,,0.75,0.5833333333333334,,0.5625,0.6125,,0.6666666666666666,0.2777777777777778,0.07692307692307693,,0.2857142857142857,,19.491525423728813,0.6666666666666666,0.3333333333333333,0.07575757575757576,0.08064516129032258,0.05714285714285714,0.06930693069306931,0.058823529411764705,0.047619047619047616,0.05555555555555555,0.07407407407407407,,0.13043478260869565,0.047619047619047616,0.06666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.875,0.19444444444444445,0.2857142857142857,0.4,,0.19444444444444445,0.2857142857142857,0.2857142857142857,1.0,0.2222222222222222,0.625,0.625,1.0,0.05555555555555555,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.375,1.0,0.375,0.3333333333333333,0.125,,0.6111111111111112,1.0,0.5051385714285713,0.5864499999999999,0.5646,0.15,0.2,,,0.24489795918367346,7.699999999999999,25.8,0.323943661971831,3.0,,,,0.13043478260869565,,0.07142857142857142,1.0,,,,,,,,,,,True,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,7741.0,129,-9.0,227,225,56.0,89.0,30.0,452,5.0,13.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,10.0,,,,,,,,,,,,,11.0,28.0,,,6.0,28.0,264,3.0,3.0,,,6.0,3.0,6.0,,,6.0,16.0,6.0,,,2.0,,,4.0,5.0,2.0,7.0,1.0,1.0,3.0,,2.0,16.0,3.0,5.0,13.0,,18.0,5.0,23.0,,1.0,1.0,,1.0,,,6.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,,15.0,,1.0,2.0,6.0,,,2.0,,6.0,,,3.0,,,,,,,,,,,6.0,56.0,3.0,0.7272727272727273,0.8,,,,,,0.39285714285714285,1.0,0.5,0.39285714285714285,1.0,0.5,0.45161290322580644,1.0,0.5,,0.14285714285714285,0.3076923076923077,,,14.559386973180077,0.14285714285714285,,0.16455696202531644,0.036585365853658534,0.1388888888888889,0.1565217391304348,0.039603960396039604,0.0625,0.04,0.21428571428571427,0.11764705882352941,0.14705882352941177,0.125,,,0.4642857142857143,0.38461538461538464,0.5555555555555556,0.6,0.17857142857142858,0.2,0.2,1.0,0.35714285714285715,0.5,0.5,0.8,,,,,,,,,0.3333333333333333,1.0,,,,,,,0.5,0.3333333333333333,,,,,0.4642857142857143,,0.46491071428571434,0.47256666666666675,0.48291666666666666,0.0967741935483871,0.0967741935483871,,0.21428571428571427,0.21428571428571427,9.039285714285715,,0.24669603524229075,,1.0,,0.05263157894736842,,,0.16666666666666666,,1.0,1.0,1.0,0.125,0.3333333333333333,,,,,,True,
951,1610612738,Ray Allen,Ray Allen,951,BOS,21678.0,361,54.0,663,660,123.0,181.0,72.0,1323,11.0,18.0,,1.0,1.0,1.0,3.0,9.0,11.0,26.0,11.0,16.0,3.0,4.0,,2.0,21.0,40.0,2.0,3.0,1.0,5.0,25.0,53.0,32.0,56.0,24.0,170.0,675,5.0,9.0,5.0,7.0,29.0,2.0,5.0,1.0,7.0,21.0,28.0,22.0,81.0,15.0,2.0,40.0,21.0,6.0,18.0,4.0,22.0,1.0,3.0,10.0,2.0,6.0,48.0,4.0,10.0,18.0,1.0,29.0,5.0,34.0,,11.0,8.0,3.0,6.0,3.0,4.0,4.0,,2.0,1.0,10.0,2.0,2.0,11.0,,21.0,,,,21.0,,2.0,2.0,3.0,25.0,2.0,4.0,6.0,1.0,5.0,1.0,,,1.0,,1.0,,,21.0,122.0,1.0,0.56,0.5833333333333334,0.84375,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.4716981132075472,0.5555555555555556,0.4,0.6697247706422018,0.78125,0.2916666666666667,0.7076271186440678,0.8235294117647058,0.5526315789473685,0.5137614678899083,0.11320754716981132,0.2222222222222222,0.1111111111111111,0.038461538461538464,17.181208053691275,0.6,0.04,0.07659574468085106,0.017467248908296942,0.10416666666666667,0.08459214501510574,0.01730103806228374,0.025,0.012048192771084338,0.09876543209876543,0.06779661016949153,0.06315789473684211,0.047619047619047616,,,0.1651376146788991,0.6111111111111112,0.7857142857142857,0.5454545454545454,0.08256880733944955,0.3333333333333333,0.375,,0.23853211009174313,0.4230769230769231,0.44,0.7272727272727273,0.14678899082568808,0.6875,0.6875,1.0,0.3669724770642202,0.525,0.5384615384615384,0.7619047619047619,0.0625,,0.25,0.75,1.0,0.1875,0.6666666666666666,0.5,0.08333333333333333,1.0,0.16666666666666666,,0.4166666666666667,0.2,0.6788990825688074,0.525,0.5270922018348624,0.4912375,0.5186166666666666,0.061946902654867256,0.10526315789473684,0.017857142857142856,0.17058823529411765,0.12352941176470589,10.647169811320754,24.49642857142857,0.18552036199095023,14.0,1.0,5.0,0.016666666666666666,0.015151515151515152,0.02040816326530612,0.21212121212121213,,,,,,,4.0,1.0,1.0,0.017857142857142856,0.025,True,
2753,1610612738,Delonte West,Delonte West,2753,BOS,6156.0,103,-20.0,189,176,56.0,75.0,15.0,365,3.0,7.0,1.0,1.0,,1.0,2.0,4.0,6.0,8.0,2.0,3.0,,,,1.0,,8.0,,2.0,,4.0,11.0,19.0,2.0,11.0,8.0,36.0,195,1.0,1.0,,2.0,2.0,1.0,2.0,,5.0,7.0,4.0,18.0,6.0,,2.0,8.0,,2.0,7.0,1.0,8.0,1.0,,3.0,,4.0,17.0,2.0,4.0,3.0,1.0,8.0,2.0,10.0,,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,,6.0,,2.0,4.0,1.0,13.0,,2.0,1.0,8.0,,1.0,,,10.0,,,3.0,,2.0,,,,,,,,,5.0,55.0,3.0,0.18181818181818182,0.2,1.0,0.18181818181818182,,,0.18181818181818182,0.5789473684210527,1.0,0.5,0.4666666666666667,0.3333333333333333,0.14285714285714285,0.5142857142857142,0.3333333333333333,0.35,0.36666666666666664,0.10526315789473684,0.14285714285714285,,0.125,19.806763285024157,0.5,0.14285714285714285,0.057692307692307696,0.03278688524590164,0.13333333333333333,0.08536585365853659,0.022988505747126436,0.045454545454545456,,0.058823529411764705,0.14285714285714285,,0.15,,,0.23333333333333334,0.42857142857142855,0.5,,0.13333333333333333,0.5,0.5,,0.26666666666666666,0.75,0.8571428571428571,0.3333333333333333,0.1,0.6666666666666666,0.6666666666666666,1.0,0.26666666666666666,,,,0.3333333333333333,1.0,,,,0.6666666666666666,,,0.14285714285714285,,0.14285714285714285,,0.5714285714285714,,0.6,,0.44836000000000004,0.4726,0.4482571428571429,0.09090909090909091,0.13636363636363635,,0.05555555555555555,0.19444444444444445,10.584210526315792,24.345454545454547,0.2962962962962963,5.0,,1.0,,0.047619047619047616,,0.1,,,,,,,,1.0,,0.09090909090909091,0.125,True,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,17811.0,297,44.0,544,548,92.0,140.0,61.0,1092,24.0,35.0,5.0,7.0,7.0,7.0,11.0,36.0,16.0,42.0,,,,,,,,1.0,,,,1.0,51.0,113.0,,1.0,19.0,121.0,559,6.0,13.0,,,16.0,12.0,20.0,,1.0,25.0,56.0,46.0,,,10.0,1.0,,5.0,13.0,8.0,21.0,7.0,1.0,8.0,2.0,3.0,50.0,12.0,16.0,47.0,6.0,69.0,19.0,88.0,3.0,15.0,10.0,5.0,6.0,4.0,6.0,10.0,,,1.0,16.0,1.0,4.0,14.0,,25.0,1.0,2.0,2.0,20.0,,1.0,1.0,,25.0,,,11.0,,2.0,9.0,,,5.0,4.0,9.0,3.0,,25.0,91.0,1.0,0.5490196078431373,0.6086956521739131,,,,,,0.45132743362831856,0.46153846153846156,0.6,0.4473684210526316,0.46153846153846156,0.5714285714285714,0.4763779527559055,0.5,0.5681818181818182,0.008771929824561403,0.04424778761061947,0.11428571428571428,0.027777777777777776,,23.202614379084967,0.375,0.2727272727272727,0.23857868020304568,0.06382978723404255,0.23880597014925373,0.23863636363636365,0.07916666666666666,0.109375,0.04285714285714286,0.15625,0.1509433962264151,0.3625,0.2558139534883721,0.05357142857142857,0.3333333333333333,0.30701754385964913,0.6857142857142857,0.7741935483870968,0.5416666666666666,0.3157894736842105,0.3055555555555556,0.3142857142857143,0.18181818181818182,0.3684210526315789,0.38095238095238093,0.38095238095238093,0.8125,,,,,0.008771929824561403,,,,0.5384615384615384,0.7142857142857143,,,,,,,0.3333333333333333,1.0,,,0.047619047619047616,,0.3157894736842105,,0.44385701754385964,0.5252769230769231,0.4423523809523809,0.088,0.08870967741935484,,0.1322314049586777,0.2066115702479339,9.99911504424779,25.1,0.16911764705882354,1.0,7.0,1.0,0.1346153846153846,0.037037037037037035,0.16279069767441862,0.20833333333333334,,,,2.0,,,4.0,,,,,True,
979,1610612738,Jermaine O'Neal,Jermaine O'Neal,979,BOS,11254.0,188,70.0,341,349,15.0,31.0,38.0,690,11.0,20.0,4.0,7.0,,1.0,6.0,12.0,3.0,8.0,,,,,,,,,,,,,20.0,40.0,,,10.0,50.0,323,6.0,10.0,,,13.0,,1.0,,,,28.0,12.0,,,8.0,,,7.0,7.0,1.0,8.0,1.0,,4.0,1.0,2.0,17.0,11.0,7.0,10.0,4.0,21.0,13.0,34.0,,2.0,,2.0,3.0,,2.0,5.0,1.0,1.0,,8.0,1.0,1.0,24.0,2.0,33.0,,1.0,2.0,18.0,2.0,3.0,6.0,,11.0,3.0,,7.0,,,16.0,,,13.0,3.0,16.0,7.0,1.0,,15.0,3.0,0.7,0.875,,,,,,0.5,0.6,,0.5,0.6,,0.5681818181818182,0.65,,,0.175,0.3,,0.125,13.506493506493506,0.375,0.3076923076923077,0.07246376811594203,0.08461538461538462,0.14583333333333334,0.0913978494623656,0.0718954248366013,0.06976744186046512,0.08163265306122448,0.02127659574468085,0.06060606060606061,0.1206896551724138,0.11764705882352941,,0.4375,0.5,0.55,0.7857142857142857,0.45454545454545453,0.3,0.5,0.5,1.0,0.2,0.375,0.42857142857142855,1.0,,,,,,,,,0.7,0.5714285714285714,,,,,,,1.0,,,,,,0.5,,0.4825925,0.5247888888888889,0.5717,0.1590909090909091,0.1590909090909091,,0.26,,7.147499999999999,,0.04398826979472141,,,,,0.10526315789473684,,0.21428571428571427,,2.0,,2.0,0.5,,1.0,,,,,True,
2420,1610612738,Nenad Krstic,Nenad Krstic,2420,BOS,2138.0,36,-4.0,62,63,10.0,27.0,7.0,125,2.0,2.0,1.0,1.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,4.0,6.0,,,2.0,10.0,68,1.0,1.0,,,2.0,,1.0,,,2.0,6.0,2.0,,,2.0,,,,1.0,,1.0,,,,,1.0,2.0,4.0,2.0,2.0,,4.0,5.0,9.0,,,,,1.0,,,1.0,,1.0,,2.0,1.0,,6.0,,8.0,,,1.0,3.0,,,,,3.0,1.0,,2.0,,,2.0,,,1.0,1.0,2.0,1.0,,2.0,10.0,,0.75,1.0,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.7142857142857143,1.0,0.5,,,,,,12.5,0.5,,0.1111111111111111,0.15384615384615385,0.14285714285714285,0.125,0.15151515151515152,0.1,0.1111111111111111,0.25,,,0.2222222222222222,,0.5,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,0.46611666666666657,,0.4172,0.2857142857142857,0.2857142857142857,,0.2,0.2,11.799999999999999,,0.16129032258064516,2.0,1.0,,0.14285714285714285,0.2857142857142857,0.16666666666666666,,,,,,,,,,,,,True,
406,1610612738,Shaquille O'Neal,Shaquille O'Neal,406,BOS,369.0,6,4.0,8,9,,,2.0,17,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,9,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,2.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.3333333333333333,,,,,,,,30.0,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.57695,0.4856,,0.3333333333333333,0.3333333333333333,,,,4.4,,,,,,,,,,,,,,,,,,,,,True,
