EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceFG2M,SecondChancePoints,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,Travels,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceTurnovers,Offensive Fouls,BlockedShortMidRange,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,BadPassTurnovers,Charge Fouls,LongMidRangePctBlocked,Corner3Assists,SecondChanceCorner3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,3SecondViolations,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,121.0,2,1.0,3,3,1.0,1,6,3,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,2905.0,48,-12.0,86,90,25.0,37,176,99,3.0,25.0,0.29069767441860467,8.0,4.0,9.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,15.0,1.0,2.0,2.0,17.0,2.0,1.0,4.0,1.0,2.0,1.0,6.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,7.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,0.4,0.25,0.4411764705882353,0.4166666666666667,0.4473684210526316,0.42857142857142855,0.11764705882352941,0.06666666666666667,0.1111111111111111,23.711340206185568,0.5,0.5,0.11538461538461539,0.03125,0.058823529411764705,0.09302325581395349,0.02702702702702703,0.08333333333333333,0.25,0.09090909090909091,0.125,1.0,0.5294117647058824,0.4444444444444444,0.5,1.0,0.23529411764705882,0.5,0.5,0.11764705882352941,0.058823529411764705,1.0,1.0,1.0,0.058823529411764705,0.5,0.5,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,0.6470588235294118,0.44609375,0.563,0.42634,0.10526315789473684,0.11764705882352941,0.35294117647058826,5.333333333333333,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,2711.0,45,-17.0,80,84,25.0,37,164,96,3.0,25.0,0.3125,8.0,,3.0,,,,3.0,4.0,8.0,,,,,,,7.0,15.0,,,2.0,16.0,1.0,3.0,3.0,,,,6.0,10.0,4.0,,,,4.0,6.0,1.0,14.0,,3.0,5.0,,8.0,1.0,9.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,4.0,4.0,3.0,2.0,,,,,6.0,,0.7142857142857143,0.7142857142857143,,,,,0.4666666666666667,1.0,0.4666666666666667,1.0,0.5,1.0,,,,19.78021978021978,0.5,,0.19230769230769232,,0.21428571428571427,0.2,0.027777777777777776,,0.3333333333333333,0.2222222222222222,,,0.2,,,,0.26666666666666666,0.75,0.75,0.5333333333333333,,,,,,,,,,,,0.2,0.40486000000000005,0.4008,0.4092,0.125,0.125,0.375,12.533333333333333,,4.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.1,0.2,0.3333333333333333,0.5,0.5,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,1610612738,Nenad Krstic,Nenad Krstic,2420,BOS,3357.0,56,-22.0,98,102,25.0,43,200,115,4.0,25.0,0.25510204081632654,9.0,3.0,3.0,1.0,1.0,1.0,,1.0,4.0,,,,,,,5.0,8.0,,,2.0,12.0,1.0,1.0,2.0,,,2.0,4.0,8.0,2.0,,,,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,7.0,5.0,12.0,,,,,2.0,1.0,,2.0,3.0,1.0,6.0,8.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,,0.8,1.0,,,,,0.625,0.5,0.625,0.5,0.6666666666666666,0.6666666666666666,,,,10.909090909090908,0.6666666666666666,0.16666666666666666,0.10714285714285714,0.10526315789473684,0.16666666666666666,0.13043478260869565,0.10869565217391304,0.07142857142857142,,0.16666666666666666,,0.5,0.375,1.0,1.0,0.6666666666666666,0.125,,,0.5,,,,,,1.0,0.5,1.0,,,,0.375,0.472225,,0.515,0.2222222222222222,0.2222222222222222,0.3333333333333333,11.2,,2.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,0.125,,0.2727272727272727,0.16666666666666666,,0.5,0.5,1.0,0.16666666666666666,1.0,2.0,1.0,1.0,2.0,0.25,0.0625,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,2823.0,47,-21.0,80,80,15.0,24,160,92,3.0,15.0,0.1875,8.0,2.0,4.0,,,,,1.0,6.0,1.0,1.0,,,4.0,1.0,5.0,11.0,2.0,5.0,2.0,18.0,,1.0,1.0,,1.0,,2.0,2.0,8.0,6.0,,,4.0,4.0,2.0,8.0,,2.0,2.0,,4.0,,4.0,,1.0,,1.0,,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,1.0,,,,,2.0,1.0,0.2,0.2,1.0,0.4,,0.4,0.45454545454545453,1.0,0.5,0.5,0.5294117647058824,0.5,0.3125,,,20.87912087912088,,,0.09090909090909091,,0.14285714285714285,0.1111111111111111,,,,0.2,,,0.25,0.5,0.5,,0.0625,,,0.375,0.0625,1.0,1.0,1.0,0.25,,,,,,0.5,0.5625,0.46347499999999997,0.4761,0.48395,0.058823529411764705,0.08333333333333333,0.1111111111111111,12.381818181818183,24.54,3.0,,,,,1.0,,,,,,,,,,,0.125,,,0.5,0.5,0.3333333333333333,,,,,,,,,,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,0.25,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,1212.0,20,-25.0,36,39,10.0,17,75,49,1.0,10.0,0.2777777777777778,2.0,,2.0,,,,1.0,2.0,2.0,,,,,1.0,,1.0,6.0,,1.0,,2.0,1.0,1.0,2.0,,,,2.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,1.0,2.0,,,3.0,1.0,1.0,2.0,,,,,,,2.0,,1.0,1.0,,,,,0.16666666666666666,0.5,0.14285714285714285,0.5,0.14285714285714285,0.5,0.14285714285714285,0.3333333333333333,,26.31578947368421,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,1.0,0.25,,,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,0.2857142857142857,,,,,0.14285714285714285,,,,,,,0.42857142857142855,0.4363428571428571,0.4041,0.36505,,,1.0,9.450000000000001,25.3,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,1066.0,18,,33,37,14.0,23,70,37,,14.0,0.42424242424242425,2.0,,1.0,,,,1.0,2.0,3.0,,,,,,,3.0,6.0,,,,6.0,,2.0,3.0,,,,4.0,2.0,4.0,,,,4.0,6.0,1.0,14.0,,1.0,1.0,1.0,3.0,,3.0,,,,,,1.0,,,1.0,,,2.0,,,,,,,4.0,,0.3333333333333333,0.3333333333333333,,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,,,,20.0,,0.25,0.09090909090909091,,0.2,0.125,,,0.25,0.3333333333333333,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,0.5,,,,,,,,,,,,0.16666666666666666,0.35308333333333336,,0.35673333333333335,,,0.6666666666666666,13.799999999999999,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,452.0,8,-10.0,12,12,,6,24,16,,,,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,1.0,4.0,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.25,,0.25,,0.25,,,,,30.769230769230766,,0.5,,,,,,,,,,,0.25,1.0,1.0,,0.25,,,0.5,,,,,,,,,,,,0.25,0.3659,0.3816,,,,,13.350000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,2138.0,36,-4.0,62,63,10.0,27,125,68,2.0,10.0,0.16129032258064516,7.0,,1.0,,,,1.0,1.0,4.0,,1.0,,1.0,6.0,,3.0,6.0,3.0,7.0,5.0,20.0,1.0,,1.0,,1.0,2.0,2.0,4.0,2.0,3.0,,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,,4.0,1.0,5.0,,1.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,5.0,2.0,,,,,2.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.42857142857142855,,0.42857142857142855,0.5,,0.5769230769230769,,0.6333333333333333,0.3333333333333333,0.5384615384615384,0.16666666666666666,,23.61111111111111,0.5,,0.1111111111111111,,0.14285714285714285,0.125,0.030303030303030304,,,,,,0.07692307692307693,,,,0.07692307692307693,1.0,1.0,0.3076923076923077,0.07692307692307693,,,,0.46153846153846156,,,,0.5,,,0.6153846153846154,0.4848884615384615,0.480475,0.459675,0.13333333333333333,0.25,0.1,14.116666666666665,25.157142857142855,2.0,1.0,2.0,,,,1.0,,,,,1.0,0.5,0.5,0.14285714285714285,,0.125,0.4,,0.5,0.6666666666666666,1.0,0.1,,,,,,,,0.16666666666666666,,3.0,,1.0,6.0,3.0,,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,,0.5,1.0,,0.25,,1.0,6.0,1.0,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,187.0,3,-4.0,7,7,,7,14,8,,,,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,25.0,,,,,0.5,0.3333333333333333,,,,0.5,,,0.5,,,,,,,,,,,,0.5,,,,,,,1.0,0.463825,,,,,,2.6,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
