EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,OffThreePtRebounds,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,PenaltyArc3FGM,PenaltyArc3Accuracy,on,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,BlockedCorner3,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,1294.0,22,-6,40,39,12,12,2.0,79,1.0,2.0,1.0,1.0,2.0,3.0,3.0,7,51,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,8.0,9.0,5.0,2.0,7.0,1.0,2.0,2.0,2.0,12,2.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5,13.953488372093023,0.1111111111111111,0.1,0.2,0.14285714285714285,0.07142857142857142,0.5,0.14285714285714285,0.25,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.4463,0.5,0.5,0.2857142857142857,5.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,17894.0,298,-36,524,528,46,43,61.0,1052,17.0,31.0,17.0,48.0,56.0,125.0,44.0,159,550,10.0,26.0,60.0,52.0,2.0,4.0,49.0,55.0,2.0,57.0,3.0,2.0,12.0,20.0,39.0,5.0,45.0,2.0,17.0,4.0,24.0,44,3.0,0.5357142857142857,0.5454545454545454,0.448,0.4136690647482014,0.4873417721518987,0.6842105263157895,31.08108108108108,0.2474747474747475,0.011235955056179775,0.08163265306122448,0.2145748987854251,0.007662835249042145,,0.225,0.08571428571428572,0.22302158273381295,0.5483870967741935,0.7083333333333334,0.29411764705882354,0.34532374100719426,0.3541666666666667,0.40476190476190477,0.3237410071942446,0.4473064748201439,0.11038961038961038,0.12142857142857143,0.16352201257861634,10.606399999999999,0.08778625954198473,2.0,3.0,2.0,4.0,22.0,46.0,2.0,1.0,1.0,12.0,2.0,2.0,1.0,14.0,6.0,11.0,2.0,12.0,8.0,11.0,3.0,3.0,2.0,12.0,1.0,13.0,4.0,9.0,13.0,6.0,3.0,2.0,2.0,35.0,2.0,1.0,1.0,17.0,2.0,8.0,9.0,3.0,9.0,1.0,26.0,6.0,7.0,1.0,2.0,2.0,5.0,6.0,5.0,1.0,6.0,5.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.5454545454545454,0.7272727272727273,0.46153846153846156,0.5714285714285714,0.46153846153846156,0.10071942446043165,0.104,0.22580645161290322,0.125,0.6538461538461539,0.16666666666666666,0.03571428571428571,0.2909090909090909,0.23809523809523808,0.07142857142857142,0.014492753623188406,0.8333333333333334,0.4117647058823529,0.33093525179856115,0.4782608695652174,0.4782608695652174,0.8181818181818182,0.014388489208633094,0.08633093525179857,0.08333333333333333,0.08333333333333333,1.0,0.23076923076923078,0.6666666666666666,0.15384615384615385,0.2857142857142857,0.5,0.07142857142857142,0.14285714285714285,0.08333333333333333,0.42505,0.4334321428571429,0.07547169811320754,24.47142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,6070.0,101,-29,186,189,47,43,22.0,375,4.0,6.0,2.0,5.0,9.0,19.0,6.0,33,220,4.0,9.0,2.0,16.0,,,4.0,4.0,,4.0,7.0,4.0,4.0,8.0,6.0,,10.0,,3.0,2.0,7.0,45,1.0,0.1111111111111111,0.1111111111111111,0.47368421052631576,0.4090909090909091,0.4342105263157895,0.375,20.476190476190474,0.08888888888888889,,,0.0625,,,0.047619047619047616,,0.18181818181818182,0.6666666666666666,0.8,0.25,0.15151515151515152,0.4,0.4,0.6060606060606061,0.5190640625,0.08333333333333333,0.13636363636363635,0.2727272727272727,10.215789473684211,0.25268817204301075,,,1.0,1.0,3.0,8.0,4.0,1.0,2.0,10.0,,5.0,3.0,14.0,1.0,1.0,,2.0,1.0,3.0,6.0,6.0,,9.0,2.0,1.0,5.0,3.0,8.0,2.0,1.0,3.0,,19.0,,,3.0,3.0,1.0,1.0,2.0,1.0,2.0,,5.0,,,,,,,,,,,,,0.6666666666666666,0.21428571428571427,0.23076923076923078,1.0,0.3333333333333333,1.0,0.2777777777777778,1.0,0.42424242424242425,0.05263157894736842,0.16666666666666666,,0.6,,,0.13333333333333333,0.1111111111111111,,,,,0.24242424242424243,0.375,0.375,,0.12121212121212122,0.30303030303030304,0.2,0.2222222222222222,0.5,,,,0.1111111111111111,1.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,,0.5053777777777778,0.06060606060606061,25.47142857142857,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.16666666666666666,0.07142857142857142,0.1,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,4352.0,73,-35,133,139,20,24,13.0,272,6.0,11.0,,4.0,6.0,18.0,7.0,34,166,3.0,6.0,,12.0,3.0,3.0,5.0,8.0,5.0,13.0,1.0,1.0,1.0,7.0,7.0,,9.0,1.0,3.0,2.0,6.0,20,2.0,,,0.3333333333333333,0.45,0.5,0.5,27.2108843537415,0.13157894736842105,0.07894736842105263,0.15789473684210525,0.14035087719298245,0.08064516129032258,0.07142857142857142,0.2,0.15384615384615385,0.36666666666666664,0.5454545454545454,0.6,,0.13333333333333333,,,0.7666666666666667,0.5187116666666667,0.09375,0.15,0.17647058823529413,5.522222222222222,0.15037593984962405,,,,1.0,,3.0,1.0,1.0,4.0,11.0,2.0,2.0,5.0,12.0,,1.0,2.0,,,1.0,3.0,3.0,,11.0,4.0,2.0,8.0,6.0,14.0,3.0,3.0,7.0,,34.0,,3.0,,4.0,2.0,3.0,2.0,,1.0,,6.0,,1.0,,,,,,,,,,,0.2,0.4166666666666667,0.4166666666666667,,,,0.375,,0.4,0.1111111111111111,0.09090909090909091,,0.6666666666666666,,,,0.2,0.16666666666666666,0.1875,,,0.1,,,,0.03333333333333333,0.36666666666666664,0.36363636363636365,0.36363636363636365,,,,0.6666666666666666,0.25,,0.25,0.5,0.36363636363636365,0.4411,0.562375,,24.650000000000006,1.0,1.0,1.0,12.0,,,1.0,0.3333333333333333,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.08333333333333333,0.18181818181818182,0.05,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,19938.0,332,-68,590,605,78,74,67.0,1195,1.0,7.0,,2.0,2.0,15.0,9.0,94,640,2.0,2.0,2.0,2.0,1.0,7.0,9.0,18.0,1.0,19.0,11.0,6.0,13.0,40.0,15.0,1.0,12.0,,5.0,1.0,2.0,76,1.0,0.5,0.5,0.13333333333333333,0.5120481927710844,0.5280898876404494,0.16666666666666666,14.93212669683258,0.04205607476635514,0.005291005291005291,0.11864406779661017,0.05860805860805861,0.0035087719298245615,0.012987012987012988,0.05747126436781609,0.09302325581395349,0.08433734939759036,0.14285714285714285,0.2,,0.024096385542168676,,,0.9036144578313253,0.5510006097560975,0.056818181818181816,0.25,0.02127659574468085,9.18,0.13220338983050847,,,,1.0,1.0,6.0,24.0,2.0,14.0,44.0,7.0,2.0,27.0,68.0,,1.0,10.0,8.0,,1.0,4.0,66.0,,43.0,14.0,3.0,6.0,6.0,12.0,6.0,,2.0,2.0,30.0,2.0,,5.0,7.0,1.0,6.0,3.0,,1.0,,10.0,,,,,1.0,,2.0,1.0,1.0,2.0,2.0,,0.8148148148148148,0.39705882352941174,0.40298507462686567,,,0.2727272727272727,,0.3333333333333333,0.8192771084337349,0.2,0.2857142857142857,0.5,0.7,0.15384615384615385,,0.01694915254237288,0.04411764705882353,0.1875,,1.0,,0.07228915662650602,0.16666666666666666,0.16666666666666666,1.0,0.2891566265060241,0.5301204819277109,0.3181818181818182,0.3181818181818182,0.9285714285714286,,,0.6363636363636364,0.2,,0.4,0.4,0.32558139534883723,0.5369833333333333,0.490525,0.0851063829787234,24.870588235294118,13.0,,,15.0,1.0,,2.0,,,,0.5416666666666666,0.5416666666666666,0.6923076923076923,,,1.0,3.0,,,,,,3.0,2.0,2.0,2.0,1.0,5.0,0.2,0.2727272727272727,0.2857142857142857,1.0,,,,,,,,,True,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,16044.0,267,-40,468,480,60,49,56.0,948,3.0,8.0,2.0,8.0,12.0,27.0,2.0,74,491,,2.0,2.0,22.0,2.0,7.0,22.0,31.0,5.0,36.0,15.0,7.0,6.0,9.0,8.0,,2.0,,1.0,,2.0,58,,0.08333333333333333,0.08333333333333333,0.4444444444444444,0.5625,0.5692307692307692,0.25,16.6351606805293,0.12154696132596685,0.013071895424836602,0.16666666666666666,0.13004484304932734,0.021645021645021644,0.03076923076923077,0.136986301369863,0.15625,0.125,0.375,0.5,,0.125,0.25,0.4,0.703125,0.50356484375,0.015384615384615385,0.03571428571428571,0.02702702702702703,11.392592592592594,0.1282051282051282,,,1.0,1.0,7.0,11.0,2.0,1.0,16.0,35.0,4.0,2.0,16.0,37.0,,1.0,4.0,3.0,1.0,1.0,3.0,39.0,,35.0,16.0,6.0,42.0,10.0,52.0,8.0,2.0,14.0,12.0,114.0,2.0,3.0,8.0,14.0,7.0,10.0,9.0,1.0,4.0,1.0,23.0,3.0,5.0,,,,,2.0,1.0,1.0,2.0,1.0,,0.8125,0.43243243243243246,0.43243243243243246,,1.0,0.3,0.25,0.3,0.578125,0.2222222222222222,0.25,0.375,0.6086956521739131,0.2222222222222222,,0.14583333333333334,0.08333333333333333,0.2,0.1,0.5,,0.171875,0.6363636363636364,0.7,0.14285714285714285,0.03125,0.546875,0.45714285714285713,0.45714285714285713,0.8125,,,0.8,0.25,1.0,0.25,0.5,0.45714285714285713,0.523275,0.5316875,0.04054054054054054,24.613513513513514,,,,9.0,,,16.0,,,,,,,,3.0,,,0.09090909090909091,0.038461538461538464,,0.03278688524590164,0.058823529411764705,,1.0,1.0,,,,0.25,,0.25,1.0,1.0,2.0,,,,,,,True,,,,,,,,,,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,658.0,11,-8,24,27,19,24,1.0,51,,,,,,,1.0,4,26,1.0,4.0,,,,1.0,,2.0,,2.0,1.0,,,1.0,1.0,,2.0,,,1.0,4.0,19,1.0,,,,1.5,1.0,1.0,8.333333333333334,,,0.2,0.1,,,,,,,,,,,,1.0,0.5838,,,1.0,,0.7916666666666666,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,3.0,,,,,,1.0,1.0,,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.5,,1.0,,,,,1.0,,,,0.5,,,,,,,,1.0,,,,,,,,,,1.0,,,,0.5838,,23.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,
201147,1610612742,Corey Brewer,Corey Brewer,201147,DAL,358.0,6,2,12,12,12,12,,24,1.0,1.0,,,1.0,2.0,,2,8,,2.0,,2.0,,,,,,,2.0,2.0,,,,,,,,,2.0,12,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.333333333333336,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.54105,,,1.0,10.1,1.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,,,0.54105,,46.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,13304.0,222,-47,388,403,25,26,47.0,791,19.0,35.0,16.0,41.0,37.0,81.0,5.0,79,415,,6.0,48.0,26.0,12.0,7.0,18.0,25.0,14.0,39.0,3.0,2.0,9.0,12.0,10.0,1.0,7.0,1.0,4.0,,6.0,25,,0.6486486486486487,0.6666666666666666,0.4567901234567901,0.44047619047619047,0.4540229885057471,1.0,23.23462414578588,0.10843373493975904,0.09022556390977443,0.2413793103448276,0.1282051282051282,0.07329842931937172,0.06896551724137931,0.14754098360655737,0.23809523809523808,0.4166666666666667,0.5428571428571428,0.5757575757575758,0.6842105263157895,0.4880952380952381,0.3902439024390244,0.45714285714285713,0.4523809523809524,0.4955083333333333,0.04597701149425287,0.047619047619047616,0.0759493670886076,5.306172839506172,0.06443298969072164,3.0,7.0,,,2.0,5.0,2.0,,,1.0,1.0,,,3.0,4.0,9.0,1.0,11.0,3.0,3.0,,,2.0,1.0,,8.0,12.0,7.0,19.0,5.0,2.0,10.0,1.0,45.0,,6.0,1.0,12.0,3.0,7.0,3.0,,5.0,,15.0,,1.0,,,,,6.0,3.0,3.0,7.0,4.0,,,,,0.4444444444444444,1.0,0.4,1.0,0.4583333333333333,0.03571428571428571,0.09876543209876543,0.05714285714285714,0.14634146341463414,0.8,,0.14285714285714285,0.021739130434782608,0.13559322033898305,0.25,0.15384615384615385,0.5714285714285714,0.625,0.05952380952380952,0.4,0.4,0.5,0.023809523809523808,0.011904761904761904,,,,0.7,0.42857142857142855,0.1,,,,,,0.5448062499999999,0.42146666666666666,0.13924050632911392,23.366666666666664,,,,,,,1.0,,,,,,,,2.0,,,,0.034482758620689655,0.06060606060606061,0.04081632653061224,,,,,3.0,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,1947.0,32,-23,55,66,13,21,5.0,121,2.0,2.0,,2.0,2.0,4.0,2.0,6,71,,,4.0,,2.0,,4.0,4.0,2.0,6.0,1.0,1.0,,2.0,4.0,,8.0,,4.0,,,13,,1.0,1.0,0.5,0.5,0.375,,15.0,0.16,0.125,,0.125,0.07692307692307693,0.2,,,0.5,1.0,1.0,1.0,0.5,,,0.5,0.518675,0.5,0.5,,4.7250000000000005,0.23636363636363636,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,3.0,2.0,1.0,3.0,3.0,,,,,,,,,0.25,,,,,1.0,,,0.4,0.16666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,
