EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,Fg3aBlocked,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,Charge Fouls Drawn,PenaltyOffPossExcludingTakeFouls,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,BlockingFoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2A,TwoPtAssists,AtRimAssists,OffThreePtRebounds,SelfOReb,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,DeadBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGM,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,SecondChanceTurnovers,Offensive Fouls Drawn,ShortMidRangePctBlocked,BlockingFouls,BlockedShortMidRange,OffLongMidRangeReboundPct,on,3SecondViolations,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,FTOffRebounds,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceAtRimPctAssisted,Travels,Charge Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations
101142,1610612752,Ronny Turiaf,Ronny Turiaf,101142,NYK,4305.0,72,-32,136,137,17,273,7.0,11.0,7.0,11.0,21.0,158,10.0,1.0,3.0,1.0,7.0,3.0,3.0,10,0.7142857142857143,0.7142857142857143,0.6363636363636364,0.6363636363636364,0.7,11.39240506329114,0.05263157894736842,0.0410958904109589,0.1111111111111111,1.0,0.6363636363636364,0.7,0.7142857142857143,1.0,0.5664545454545454,1.5545454545454547,5.0,1.0,,,,,,,,4.0,,7.0,1.0,,1.0,8.0,,5.0,,,,,0.06451612903225806,0.09722222222222222,,0.08,,,,,0.03676470588235294,,,,,,,,,,,7.0,,,,,,,,,4.0,,,,,3.0,2.0,1.0,3.0,,1.0,4.0,,10.0,,,,,,,,,,,,,,0.6666666666666666,0.3,0.08333333333333333,0.2857142857142857,,,,,,,,,,,,,,,0.6112,,,1.0,,,,,,1.0,2.0,1.0,,,1.0,,,0.08333333333333333,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,6.0,,0.09090909090909091,0.09090909090909091,0.3333333333333333,,,0.4,0.4,,,,6.0,5.0,6.0,3.0,,0.5,,,,1.0,,,1.0,,False,1.0,,,,,,,,,,,,
1497,1610612752,Chauncey Billups,Chauncey Billups,1497,NYK,2071.0,35,1,60,60,9,120,,1.0,1.0,5.0,10.0,63,,1.0,4.0,1.0,9.0,,,2,,,0.2,0.36363636363636365,0.4166666666666667,21.42857142857143,,,,0.09090909090909091,,,,0.6363636363636364,0.5027045454545455,15.320000000000002,3.0,,5.0,,6.0,,,5.0,,2.0,,2.0,,,,1.0,,3.0,0.5454545454545454,,,,0.06666666666666667,0.058823529411764705,0.2,0.09090909090909091,0.45454545454545453,,,24.366666666666664,0.05,1.0,,3.0,1.0,,2.0,,,,2.0,2.0,,,,,,,2.0,2.0,2.0,3.0,3.0,2.0,,,2.0,,3.0,,1.0,2.0,,2.0,,2.0,,0.5,0.3333333333333333,,,0.3333333333333333,,,,,1.0,0.6666666666666666,,,,0.09090909090909091,0.2727272727272727,,,0.09090909090909091,0.4,0.4,0.5,,,,,,0.4,,,0.2,,,1.0,,,,,3.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,0.08333333333333333,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
200761,1610612752,Shawne Williams,Shawne Williams,200761,NYK,3488.0,58,12,107,110,20,217,,1.0,2.0,6.0,20.0,106,2.0,,3.0,,6.0,3.0,3.0,10,0.5,1.0,0.3333333333333333,0.59375,0.5882352941176471,13.846153846153845,0.07142857142857142,0.05084745762711865,0.1111111111111111,0.0625,,,,0.6875,0.5025968749999999,16.083333333333332,32.0,25.0,5.0,3.0,10.0,4.0,,5.0,,6.0,,7.0,2.0,1.0,1.0,4.0,,32.0,0.625,,,,0.15,0.14583333333333334,0.07692307692307693,0.15384615384615385,0.3125,0.6,0.53211,24.029999999999998,0.29906542056074764,,2.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,,1.0,2.0,,6.0,2.0,15.0,,2.0,,1.0,1.0,,1.0,,5.0,7.0,1.0,2.0,,6.0,,1.0,0.5,1.0,0.5,0.5,,1.1666666666666667,0.6,1.1666666666666667,0.6,1.0,0.125,0.21428571428571427,,,0.3125,0.4,0.4,0.3125,0.4,0.4,1.0,0.3333333333333333,1.0,1.0,0.2,0.3333333333333333,0.4,0.550175,0.35,0.3,,1.0,,3.0,,,2.0,3.0,,,,1.0,,,0.05555555555555555,,,,,0.5,0.6,0.6,1.0,,,,,0.2,,,2.0,,2.0,1.0,2.0,1.0,,1.0,2.0,,1.0,1.0,0.16666666666666666,1.0,1.0,,,0.058823529411764705,0.14285714285714285,,1.0,,2.0,,2.0,1.0,,0.5,,1.0,1.0,,,1.0,1.0,0.06666666666666667,False,,1.0,,,,,,,,,,,
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,3919.0,65,-30,124,127,13,251,2.0,3.0,3.0,11.0,7.0,140,6.0,1.0,4.0,1.0,9.0,1.0,1.0,4,1.0,1.0,0.2727272727272727,0.23076923076923078,0.21875,14.084507042253522,0.017857142857142856,0.014925373134328358,0.08333333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,0.48420769230769234,9.42727272727273,5.0,,2.0,,2.0,,,2.0,,3.0,,3.0,2.0,2.0,,3.0,,5.0,0.15384615384615385,,,,0.05084745762711865,0.04285714285714286,0.1,0.041666666666666664,0.15384615384615385,,0.4262,24.5,0.04032258064516129,4.0,1.0,4.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,2.0,4.0,,,,,6.0,,,,,,,,,,,,,,0.5,,0.04,,0.3076923076923077,0.3076923076923077,0.25,0.25,,,,,,,,,,,0.4588,,,1.0,,,,,,1.0,3.0,3.0,,1.0,,,,,,0.1,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,0.1875,0.21428571428571427,1.0,,,3.0,2.0,3.0,1.0,,0.3333333333333333,,,,,,,,,False,,1.0,1.0,,,,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,6287.0,105,-43,198,196,36,394,10.0,21.0,15.0,43.0,62.0,230,10.0,3.0,11.0,1.0,25.0,5.0,9.0,30,0.3333333333333333,0.4166666666666667,0.3488372093023256,0.38095238095238093,0.4420289855072464,32.37704918032787,0.056179775280898875,0.06722689075630252,0.0625,0.3333333333333333,0.47619047619047616,0.625,0.4,0.6507936507936508,0.49688809523809524,8.751162790697673,35.0,29.0,16.0,1.0,20.0,2.0,,16.0,,20.0,1.0,21.0,4.0,2.0,2.0,14.0,,35.0,0.31746031746031744,,,0.25,0.2597402597402597,0.21978021978021978,0.16666666666666666,0.3939393939393939,0.25396825396825395,0.1,0.44722,24.660000000000004,0.17676767676767677,4.0,5.0,18.0,4.0,1.0,5.0,1.0,3.0,1.0,6.0,14.0,1.0,3.0,19.0,4.0,8.0,1.0,7.0,18.0,20.0,12.0,6.0,5.0,2.0,,5.0,3.0,10.0,,4.0,11.0,,17.0,3.0,18.0,3.0,0.6666666666666666,0.3,0.3333333333333333,0.5,0.3,0.5,0.5,0.55,0.5588235294117647,0.6923076923076923,0.5,,0.15384615384615385,,0.06349206349206349,0.2857142857142857,0.2777777777777778,0.2777777777777778,0.06349206349206349,0.3125,0.3125,0.6,0.2,0.3333333333333333,,0.1,1.0,0.3125,0.5322291666666668,0.3064516129032258,0.2903225806451613,7.0,3.0,,1.0,,,12.0,8.0,4.0,3.0,2.0,2.0,,0.1,0.07142857142857142,0.125,0.058823529411764705,,,0.2,0.25,0.25,1.0,0.4666666666666667,,,,0.3,5.0,2.0,6.0,4.0,6.0,6.0,1.0,3.0,5.0,2.0,1.0,4.0,7.0,0.5,0.13953488372093023,0.23809523809523808,,0.7142857142857143,0.6666666666666666,0.10606060606060606,0.15217391304347827,2.0,,2.0,2.0,2.0,3.0,1.0,0.09090909090909091,0.3333333333333333,,,2.0,,0.25,,,0.03225806451612903,False,,,,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,,,,
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,3962.0,66,1,122,122,24,244,2.0,9.0,6.0,19.0,23.0,134,4.0,,4.0,,8.0,4.0,5.0,8,0.3333333333333333,0.4,0.3157894736842105,0.40384615384615385,0.42592592592592593,22.22222222222222,0.08163265306122448,0.05970149253731343,,0.34615384615384615,0.2222222222222222,0.2222222222222222,,0.6153846153846154,0.4942807692307692,6.6684210526315795,37.0,27.0,4.0,1.0,7.0,3.0,,4.0,,1.0,1.0,3.0,2.0,,2.0,5.0,,37.0,0.2692307692307692,,,0.25,0.025,0.0425531914893617,,,0.15384615384615385,0.16666666666666666,0.5098583333333334,23.928571428571427,0.30327868852459017,7.0,1.0,3.0,3.0,2.0,2.0,,1.0,,3.0,2.0,,1.0,2.0,2.0,3.0,,,4.0,8.0,9.0,,2.0,,1.0,,,7.0,3.0,,9.0,2.0,3.0,,4.0,,1.0,0.42857142857142855,,,0.42857142857142855,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.14285714285714285,0.05555555555555555,0.16666666666666666,0.2692307692307692,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.11538461538461539,0.5,0.5,1.0,0.16666666666666666,,,0.3333333333333333,,0.5,0.5342,0.08695652173913043,0.17391304347826086,4.0,,3.0,1.0,,,5.0,4.0,3.0,,3.0,,1.0,,0.2,,0.1875,0.42857142857142855,0.5,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,,,1.0,,1.0,,2.0,1.0,1.0,,7.0,1.0,,1.0,2.0,0.2,0.05263157894736842,,,0.25,,0.07407407407407407,0.1,,,4.0,,,,,,,0.6666666666666666,,3.0,2.0,0.14285714285714285,,,,False,,,1.0,1.0,,,,0.14285714285714285,,1.0,1.0,1.0,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,6195.0,103,-62,191,191,32,382,10.0,20.0,17.0,44.0,44.0,234,14.0,4.0,7.0,3.0,18.0,6.0,10.0,23,0.4117647058823529,0.4666666666666667,0.38636363636363635,0.38636363636363635,0.4230769230769231,25.423728813559322,0.06521739130434782,0.08333333333333333,0.058823529411764705,0.45454545454545453,0.5,0.5882352941176471,0.1,0.45454545454545453,0.47590909090909084,9.006818181818183,19.0,8.0,,,,,,,,10.0,2.0,13.0,1.0,,1.0,13.0,,19.0,,,,0.3333333333333333,0.13333333333333333,0.12222222222222222,0.25,0.10344827586206896,,,0.45605,,0.09947643979057591,7.0,5.0,17.0,,,,,,,,10.0,,,6.0,2.0,4.0,,,4.0,20.0,,,,1.0,1.0,3.0,1.0,8.0,2.0,2.0,5.0,1.0,17.0,,4.0,,,,,,,0.5,0.5,0.5,0.42857142857142855,0.5,0.375,0.06666666666666667,0.1,0.08333333333333333,0.1590909090909091,0.38636363636363635,0.29411764705882354,0.29411764705882354,,,,,,,,,,,0.5665666666666667,0.13636363636363635,0.09090909090909091,3.0,2.0,2.0,,,,4.0,3.0,3.0,4.0,1.0,2.0,,0.14285714285714285,0.07692307692307693,,0.043478260869565216,0.2857142857142857,0.3333333333333333,0.8,,,,0.75,,,,0.5,2.0,2.0,2.0,2.0,4.0,4.0,,,5.0,,,1.0,9.0,0.5,0.09090909090909091,0.15,,0.6666666666666666,1.0,0.17307692307692307,0.17307692307692307,2.0,,1.0,3.0,3.0,3.0,2.0,0.2,0.6666666666666666,1.0,,,,0.14285714285714285,,,0.05555555555555555,False,1.0,,,,,,,,,,1.0,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,5646.0,94,-55,173,174,34,347,4.0,9.0,7.0,19.0,33.0,211,4.0,4.0,8.0,2.0,20.0,2.0,2.0,9,0.2857142857142857,0.2857142857142857,0.3684210526315789,0.453125,0.4852941176470588,17.209302325581397,0.024691358024691357,0.01834862385321101,,0.28125,0.4444444444444444,0.5,0.25,0.6875,0.51324375,8.789473684210527,20.0,13.0,10.0,1.0,13.0,1.0,,10.0,,5.0,,7.0,2.0,2.0,,5.0,,20.0,0.40625,,,,0.07692307692307693,0.09210526315789473,,0.07407407407407407,0.3125,0.2,0.53989,24.53846153846154,0.11560693641618497,3.0,2.0,7.0,3.0,,4.0,,1.0,1.0,5.0,4.0,,2.0,,2.0,4.0,1.0,2.0,9.0,10.0,9.0,6.0,4.0,2.0,2.0,2.0,1.0,3.0,,7.0,11.0,,4.0,,9.0,,0.6,0.38461538461538464,,1.0,0.38461538461538464,0.5,,0.7,,0.75,0.6666666666666666,0.18181818181818182,0.13636363636363635,,0.09375,0.21875,0.2857142857142857,0.2857142857142857,0.09375,0.4,0.4,0.5,0.25,,,,1.0,0.4,0.4963875,,0.2727272727272727,,2.0,1.0,1.0,,1.0,2.0,4.0,2.0,,,1.0,,,0.030303030303030304,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,0.25,,,0.4,,1.0,,,,1.0,,2.0,1.0,,,,2.0,,0.05263157894736842,0.1111111111111111,0.6666666666666666,,0.5,0.058823529411764705,0.09523809523809523,,,,,,,,,,1.0,,,2.0,,,,0.029411764705882353,False,,,1.0,,,,,,,,,,
1853,1610612752,Anthony Carter,Anthony Carter,1853,NYK,1869.0,31,4,59,57,14,116,3.0,5.0,4.0,8.0,10.0,53,4.0,1.0,2.0,,5.0,2.0,2.0,5,0.5,0.6666666666666666,0.5,0.4,0.45454545454545453,17.333333333333332,0.07692307692307693,0.05555555555555555,,0.5,0.6,0.6,0.3333333333333333,0.7,0.48123000000000005,7.187500000000001,19.0,26.0,2.0,,2.0,,,2.0,,3.0,,3.0,1.0,1.0,,2.0,,19.0,0.2,,,,0.14285714285714285,0.125,0.14285714285714285,0.1111111111111111,0.2,,0.4102,24.700000000000003,0.3220338983050847,1.0,1.0,2.0,,,,,,,,2.0,,,2.0,1.0,1.0,,2.0,4.0,4.0,,,,1.0,,2.0,1.0,2.0,1.0,,,,2.0,1.0,4.0,1.0,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,0.2,,0.1,0.2,0.5,0.5,,,,,,,,,,,0.5355666666666666,0.2,0.4,2.0,,,,,,3.0,1.0,1.0,,,1.0,,,0.13333333333333333,,,,,1.0,,,,0.6666666666666666,,,,,1.0,,1.0,,2.0,,,,,,,,,0.3333333333333333,,,,0.5,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,False,,1.0,,,,,,,,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,3228.0,54,-16,95,96,26,191,5.0,11.0,5.0,13.0,13.0,106,8.0,1.0,1.0,1.0,3.0,6.0,8.0,13,0.8,1.0,0.38461538461538464,0.38461538461538464,0.43333333333333335,12.598425196850393,0.125,0.12121212121212122,0.1,0.8461538461538461,0.45454545454545453,0.5555555555555556,0.8,0.8461538461538461,0.4983384615384615,2.946153846153846,25.0,31.0,,,,,,,,3.0,1.0,5.0,2.0,1.0,1.0,4.0,1.0,25.0,,,,0.3333333333333333,0.08333333333333333,0.09302325581395349,0.2222222222222222,0.06666666666666667,,,0.3784,,0.2631578947368421,1.0,,1.0,,,,,,,,3.0,,,6.0,,1.0,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,3.0,5.0,,4.0,1.0,2.0,1.0,,,,,,,0.5,,0.5,0.5,1.0,0.14285714285714285,,0.16666666666666666,0.07692307692307693,0.07692307692307693,,,,,,,,,,,,,0.6181333333333333,0.46153846153846156,0.15384615384615385,6.0,,,,,,6.0,,,2.0,,,,0.1111111111111111,0.18181818181818182,,,,,,,,,1.0,,,,,3.0,,3.0,,2.0,3.0,,,,,1.0,,1.0,0.5,0.23076923076923078,0.18181818181818182,,0.5,,0.07142857142857142,0.07142857142857142,,,,5.0,4.0,6.0,2.0,0.13333333333333333,0.3333333333333333,,,,,1.0,,1.0,0.0625,False,,,,,,1.0,1.0,,0.6666666666666666,,,,1.0
