EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,Fg3aBlocked,BlockingFouls,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedArc3,LongMidRangePctBlocked,on,Charge Fouls,HeaveMakes
693,1610612747,Joe Smith,Joe Smith,693,LAL,259.0,4,-2,6,7,2,2,,13,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,6910.0,115,-22,201,200,36,32,35.0,401,11.0,18.0,6.0,10.0,4.0,4.0,11.0,19.0,3.0,5.0,25.0,42.0,16.0,66.0,225,9.0,16.0,3.0,21.0,5.0,5.0,2.0,12.0,30.0,20.0,10.0,4.0,3.0,5.0,1.0,,2.0,12.0,12.0,2.0,10.0,3.0,15.0,19.0,34.0,2.0,,,,,6.0,,2.0,6.0,1.0,3.0,4.0,13.0,2.0,16.0,,21.0,3.0,12.0,,4.0,1.0,2.0,4.0,3.0,,,12.0,36,,0.6,0.75,0.5952380952380952,0.5625,1.0,0.5952380952380952,0.5625,1.0,0.6470588235294118,0.6176470588235294,1.0,0.09523809523809523,0.05555555555555555,0.15789473684210525,23.456790123456788,,0.42857142857142855,0.14285714285714285,0.15789473684210525,0.07142857142857142,0.12244897959183673,0.16666666666666666,0.2608695652173913,0.14285714285714285,0.09375,0.1,0.21052631578947367,0.12903225806451613,0.09090909090909091,,0.15384615384615385,0.75,0.42857142857142855,0.6111111111111112,0.6470588235294118,0.45454545454545453,0.4523809523809524,0.5789473684210527,0.6875,0.7272727272727273,0.11904761904761904,0.6,0.6,0.6666666666666666,0.625,0.6,0.16666666666666666,0.8,1.0,0.42857142857142855,0.460454761904762,0.5202615384615384,0.47526,0.23529411764705882,0.23529411764705882,0.3181818181818182,0.18181818181818182,6.057142857142857,0.1791044776119403,,,,,,,,,,,,,,,,,,,,2.0,1.0,6.0,,,,,,,,1.0,,,,,,0.1875,0.13636363636363635,,,,,,,,,,,,,,,,,,,1.0,,,0.14285714285714285,,,1.0,1.0,,,,,0.3,,1.0,,,1.0,,,,,,,,False,1.0,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,6931.0,116,-16,204,202,39,36,35.0,406,6.0,16.0,,4.0,,,4.0,9.0,1.0,6.0,11.0,31.0,9.0,34.0,220,1.0,7.0,,5.0,1.0,1.0,,2.0,12.0,10.0,,2.0,12.0,12.0,5.0,6.0,1.0,24.0,5.0,4.0,18.0,1.0,23.0,6.0,29.0,2.0,1.0,,4.0,4.0,3.0,,,7.0,1.0,2.0,4.0,12.0,2.0,11.0,,11.0,1.0,6.0,,1.0,1.0,,1.0,,,1.0,2.0,39,,0.5454545454545454,0.5454545454545454,0.3548387096774194,0.14285714285714285,1.0,0.3048780487804878,0.3125,0.25,0.3695652173913043,0.3125,0.25,0.06451612903225806,0.125,,21.544715447154474,0.5714285714285714,0.14285714285714285,0.2535211267605634,0.0641025641025641,0.13793103448275862,0.22,0.05504587155963303,0.043478260869565216,0.14285714285714285,0.029411764705882353,0.3,0.21052631578947367,0.25,0.13636363636363635,0.14285714285714285,0.07692307692307693,,0.3902439024390244,0.375,0.42857142857142855,0.5,0.21951219512195122,0.4444444444444444,0.4444444444444444,0.75,0.14634146341463414,0.16666666666666666,0.16666666666666666,,0.5,,,,,0.6341463414634146,0.4578231707317072,0.48150000000000004,0.4181,0.13043478260869565,0.16666666666666666,0.14705882352941177,0.058823529411764705,7.18709677419355,0.19117647058823528,,,,,1.0,10.0,1.0,,3.0,1.0,10.0,1.0,,3.0,3.0,,,10.0,1.0,,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,0.1,,0.1,0.24390243902439024,0.03225806451612903,0.047619047619047616,,,,,0.24390243902439024,0.1,0.1,1.0,0.125,,,0.75,,0.1,,26.85,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,False,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,2043.0,34,-14,67,65,24,27,9.0,132,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,3.0,7.0,1.0,13.0,82,2.0,2.0,1.0,5.0,3.0,4.0,1.0,10.0,2.0,4.0,4.0,1.0,,,,,,,2.0,,2.0,,2.0,3.0,5.0,,,,,,1.0,,,1.0,,,1.0,5.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,10.0,24,,0.3333333333333333,1.0,0.42857142857142855,1.0,0.75,0.6666666666666666,1.0,0.9,0.7222222222222222,1.25,1.0,0.14285714285714285,,0.5,13.333333333333334,,,0.08,0.08333333333333333,,0.06060606060606061,0.1,,,0.18181818181818182,0.1111111111111111,0.16666666666666666,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.2222222222222222,0.5,1.0,1.0,0.2222222222222222,,,,1.0,1.0,,0.4,1.0,0.5555555555555556,0.46891875,0.5826,0.507,0.1111111111111111,0.14285714285714285,0.38461538461538464,0.7692307692307693,8.442857142857145,0.3582089552238806,,,,,2.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,3.0,3.0,1.0,,1.0,,,1.0,,,,,,,,1.0,0.5,1.0,1.0,1.0,0.2222222222222222,0.16666666666666666,0.25,,,,,0.2222222222222222,1.0,1.0,0.5,,,,0.2,1.0,,,35.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,False,,1.0
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,4972.0,83,-25,142,143,26,22,27.0,285,8.0,9.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,8.0,11.0,19.0,3.0,28.0,160,1.0,2.0,2.0,4.0,2.0,3.0,,4.0,8.0,14.0,2.0,2.0,6.0,6.0,4.0,2.0,,12.0,2.0,2.0,3.0,,5.0,2.0,7.0,,2.0,2.0,3.0,2.0,2.0,1.0,,5.0,,,1.0,5.0,1.0,8.0,,8.0,2.0,5.0,,1.0,1.0,,1.0,1.0,,,4.0,26,,0.36363636363636365,0.4,0.5789473684210527,0.5,0.6666666666666666,0.4166666666666667,0.5,0.3333333333333333,0.42424242424242425,0.6666666666666666,0.3333333333333333,0.10526315789473684,0.1111111111111111,,21.59090909090909,0.6,,0.06976744186046512,0.037037037037037035,0.1,0.07936507936507936,0.024096385542168676,,,0.08,,,0.13043478260869565,0.07692307692307693,0.14285714285714285,,1.0,0.3,0.8888888888888888,1.0,0.25,0.06666666666666667,0.5,0.5,,0.26666666666666666,0.25,0.2857142857142857,1.0,0.5,1.0,,0.3333333333333333,1.0,0.6666666666666666,0.477598275862069,0.4243,0.49246,0.15151515151515152,0.22727272727272727,0.14285714285714285,0.14285714285714285,9.66842105263158,0.18309859154929578,,4.0,,1.0,1.0,7.0,,,2.0,1.0,11.0,,,3.0,3.0,,,7.0,1.0,,,,,,,,,,,,1.0,0.09090909090909091,,0.09090909090909091,0.36666666666666664,,,0.13333333333333333,,,,0.23333333333333334,0.14285714285714285,0.14285714285714285,1.0,,0.16666666666666666,,0.3333333333333333,,0.14285714285714285,,26.081818181818186,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,0.125,False,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,2374.0,40,-17,78,75,25,30,11.0,153,3.0,3.0,,,1.0,1.0,,,1.0,5.0,4.0,8.0,5.0,13.0,98,,,,,1.0,2.0,5.0,7.0,4.0,4.0,,,4.0,5.0,2.0,1.0,1.0,11.0,,,1.0,,1.0,,1.0,,,,2.0,1.0,,1.0,,2.0,,,1.0,3.0,,3.0,,6.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,7.0,25,2.0,0.5,0.5,0.5,,0.5,0.4444444444444444,,0.5,0.5416666666666666,,0.7,,,,15.730337078651685,1.0,,0.041666666666666664,,,0.03225806451612903,,,,,0.1111111111111111,,,,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,0.5555555555555556,0.2,0.2,1.0,,,,0.5,1.0,0.4444444444444444,0.4651611111111111,,0.4087,0.1,0.1111111111111111,,0.5384615384615384,13.637500000000001,0.32051282051282054,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,0.1111111111111111,,,,,,,0.1111111111111111,,,,,,,,,,,24.8,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,4564.0,76,-4,127,129,16,11,25.0,256,,1.0,,,,,,1.0,,2.0,,4.0,,9.0,131,,1.0,,,,,,6.0,,,,,8.0,9.0,2.0,4.0,2.0,19.0,1.0,3.0,4.0,,7.0,1.0,8.0,,2.0,1.0,3.0,3.0,1.0,,,4.0,,,2.0,4.0,,1.0,,,,,,,,,,,,,6.0,16,,,,,,,0.34615384615384615,,1.5,0.34615384615384615,,1.5,,,,10.625,0.75,,0.08333333333333333,0.02040816326530612,0.13636363636363635,0.1,0.013513513513513514,0.05555555555555555,,,0.08333333333333333,,0.125,0.06666666666666667,0.2857142857142857,,,0.07692307692307693,,,,0.07692307692307693,,,,0.15384615384615385,,,,,,,,,0.7692307692307693,0.5208923076923078,0.5028,0.5178,,,,0.6666666666666666,12.825,0.12598425196850394,2.0,5.0,1.0,1.0,1.0,4.0,,1.0,1.0,3.0,9.0,1.0,2.0,2.0,6.0,3.0,,4.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6923076923076923,,,0.38461538461538464,0.4,0.4,1.0,0.3076923076923077,0.25,0.25,,,0.5,1.0,0.5,1.0,0.25,,23.644444444444442,,,,,,,,,,1.0,,,,,,1.0,,0.5,,1.0,,,,,,,,False,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,2769.0,46,-14,86,85,28,29,12.0,171,1.0,2.0,,,,,6.0,10.0,3.0,11.0,10.0,23.0,4.0,27.0,101,,2.0,,,1.0,6.0,3.0,5.0,8.0,12.0,,2.0,3.0,3.0,1.0,1.0,1.0,6.0,,3.0,4.0,,7.0,,7.0,,3.0,2.0,,,3.0,,,3.0,,,,2.0,,3.0,,6.0,,1.0,2.0,,,,,,,,5.0,28,2.0,0.4,0.4,0.43478260869565216,,0.16666666666666666,0.4107142857142857,,0.125,0.43548387096774194,,0.25,0.08695652173913043,0.5,0.1,34.69387755102041,,,0.125,,0.2727272727272727,0.16279069767441862,,,,,0.15384615384615385,,0.16666666666666666,0.2727272727272727,,,,0.07142857142857142,0.5,1.0,,0.35714285714285715,0.6,0.6666666666666666,0.5,0.39285714285714285,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,,,0.25,0.41737857142857143,0.47136666666666666,0.4104000000000001,0.034482758620689655,0.041666666666666664,,0.18518518518518517,12.908695652173915,0.32558139534883723,,1.0,,,1.0,4.0,,,2.0,1.0,5.0,1.0,,2.0,,3.0,,4.0,1.0,,,,1.0,1.0,1.0,,,,,,,0.2,,0.2,0.17857142857142858,,,0.03571428571428571,,,,0.14285714285714285,0.25,0.25,,,,,0.25,,0.25,,25.48,,,,,,,,,,1.0,,,,,,1.0,,0.3333333333333333,,1.0,,,,,,,,False,,
201234,1610612747,Trey Johnson,Trey Johnson,201234,LAL,633.0,11,-9,19,20,10,10,4.0,39,,,,,,,,,1.0,4.0,1.0,4.0,1.0,3.0,21,1.0,1.0,,2.0,,2.0,,,2.0,,,,,,,,,,,1.0,,2.0,3.0,1.0,4.0,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,,1.0,,,,,,,,,,10,,1.0,1.0,0.25,1.0,,0.2,1.0,,0.25,1.0,,,,,26.08695652173913,,0.6666666666666666,,,0.3333333333333333,0.16666666666666666,0.07692307692307693,,,,,,,0.3333333333333333,,,,,,,,,,,,0.8,0.25,0.25,1.0,,,,,,0.2,0.41600000000000004,,0.41713333333333336,0.16666666666666666,0.2,0.6666666666666666,,19.025,0.5263157894736842,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,0.2,0.16666666666666666,0.25,,,,,0.2,,,,,,,0.3333333333333333,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2440,1610612747,Matt Barnes,Matt Barnes,2440,LAL,4723.0,79,-10,134,136,25,18,26.0,270,9.0,11.0,3.0,5.0,3.0,3.0,,1.0,,4.0,9.0,16.0,4.0,22.0,145,3.0,5.0,1.0,7.0,3.0,3.0,1.0,7.0,12.0,6.0,6.0,1.0,3.0,4.0,2.0,1.0,,9.0,5.0,4.0,8.0,1.0,13.0,8.0,21.0,,3.0,1.0,2.0,1.0,3.0,1.0,,5.0,,1.0,8.0,16.0,1.0,8.0,,7.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,7.0,25,1.0,0.6666666666666666,1.0,0.5625,0.6,1.0,0.42857142857142855,0.6,0.75,0.4583333333333333,0.5833333333333334,0.7,0.0625,0.09090909090909091,,17.365269461077844,0.4,0.16666666666666666,0.18181818181818182,0.09803921568627451,0.2,0.1875,0.1038961038961039,0.0625,0.18181818181818182,0.08333333333333333,0.2222222222222222,0.25,0.13043478260869565,0.23076923076923078,0.14285714285714285,,1.0,0.5238095238095238,0.8181818181818182,0.9,0.6666666666666666,0.047619047619047616,,,,0.19047619047619047,,,,1.0,0.6,,0.75,1.0,0.7619047619047619,0.5381428571428571,0.5793,0.617475,0.13043478260869565,0.16666666666666666,0.3181818181818182,0.3181818181818182,6.5687500000000005,0.1865671641791045,,2.0,,,,3.0,,,1.0,,5.0,,,1.0,,,,3.0,,1.0,,3.0,2.0,,1.0,,1.0,,,1.0,,,,,0.23809523809523808,0.11538461538461539,0.1,0.09523809523809523,,,,0.14285714285714285,,,,,,,0.25,,,,23.7,,,,,,,,,1.0,,,,,,0.16666666666666666,,,,,1.0,,,,,,,,False,1.0,
693,1610612747,Joe Smith,Joe Smith,693,LAL,388.0,6,-4,15,14,14,14,3.0,29,,,,,,,,,,2.0,,2.0,,,16,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,11.11111111111111,,,,,,,0.125,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.33475,,0.33475,,,,,16.85,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
689,1610612747,Theo Ratliff,Theo Ratliff,689,LAL,54.0,1,2,2,2,2,2,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,259.0,4,-2,10,9,10,9,3.0,19,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,30.769230769230766,1.0,,1.0,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.6474,0.7467,0.6474,,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,0.5,,,,,0.5,,0.5,,,,23.5,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,False,,
