EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,on,HeaveMakes
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,21107.0,352,-45,628,627,93.0,61,85,1255,2.0,4.0,1.0,2.0,2.0,3.0,19.0,4.0,19.0,2.0,9.0,36.0,3.0,2.0,5.0,7.0,25,13.0,55.0,2.0,55.0,673,3.0,3.0,1.0,2.0,7.0,2.0,8.0,4.0,10.0,39.0,36.0,9.0,15.0,3.0,18.0,2.0,1.0,6.0,2.0,7.0,39.0,3.0,2.0,21.0,1.0,24.0,3.0,27,9.0,6.0,3.0,8.0,2.0,8.0,6.0,2.0,14.0,1.0,1.0,11.0,1.0,27,1.0,11.0,1.0,1.0,4.0,2.0,6.0,2.0,4.0,6.0,4.0,8.0,93.0,2.0,0.2857142857142857,0.2857142857142857,1.0,0.23636363636363636,0.2857142857142857,0.23636363636363636,0.28,0.33125,0.375,0.3353658536585366,0.4,0.6875,13.278008298755186,0.5714285714285714,0.07692307692307693,0.08235294117647059,0.012448132780082987,0.03278688524590164,0.07278481012658228,0.00980392156862745,0.02702702702702703,0.01,0.07954545454545454,0.04938271604938271,0.11627906976744186,0.043478260869565216,0.6666666666666666,0.05,0.5,0.5,0.025,1.0,1.0,0.2375,0.15789473684210525,0.15789473684210525,0.6666666666666666,0.2375,0.21052631578947367,0.21052631578947367,1.0,0.45,0.25,0.25,1.0,0.16666666666666666,0.5,0.25,0.625,0.4,0.7375,0.25,0.5282100000000001,0.5132166666666668,0.5203,0.14545454545454545,15.008,24.54181818181818,0.1480891719745223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,26918.0,449,70,772,780,145.0,97,104,1552,14.0,29.0,13.0,2.0,12.0,,1.0,,,,,,,,,16.0,42,,,15.0,47.0,767,15.0,,4.0,,,4.0,8.0,22.0,10.0,,,,7.0,2.0,9.0,1.0,1.0,2.0,3.0,2.0,20.0,25.0,13.0,35.0,2.0,50.0,31.0,81,8.0,6.0,2.0,3.0,,1.0,7.0,,10.0,1.0,3.0,21.0,,40,5.0,24.0,5.0,2.0,23.0,1.0,23.0,16.0,7.0,23.0,13.0,8.0,145.0,1.0,0.6875,0.9166666666666666,,,,,0.38095238095238093,0.38095238095238093,0.5,0.44339622641509435,0.5714285714285714,,7.054871220604704,0.3,0.15384615384615385,0.10638297872340426,0.08992805755395683,0.14285714285714285,0.11428571428571428,0.08196721311475409,0.07142857142857142,0.11504424778761062,0.12037037037037036,0.09345794392523364,0.10526315789473684,0.171875,0.5652173913043478,0.6904761904761905,0.4827586206896552,0.56,0.2857142857142857,0.16666666666666666,0.2,0.023809523809523808,,,,,,,,,,,,0.8666666666666667,,,,,0.6904761904761905,,0.5110023809523809,0.5761857142857142,0.438975,0.1702127659574468,3.3404761904761906,,0.1878238341968912,5.0,1.0,3.0,5.0,10.0,2.0,8.0,6.0,5.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,11.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.13793103448275862,0.16666666666666666,0.034482758620689655,0.056818181818181816,0.07407407407407407,0.058823529411764705,0.05,0.07407407407407407,0.2,0.7142857142857143,0.5,0.38461538461538464,0.2,0.75,0.3333333333333333,0.21153846153846154,0.21153846153846154,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,8859.0,148,55,261,254,75.0,67,31,515,4.0,8.0,3.0,,,2.0,5.0,2.0,7.0,,8.0,21.0,3.0,1.0,6.0,6.0,13,10.0,28.0,,42.0,232,4.0,3.0,3.0,1.0,6.0,,9.0,4.0,8.0,30.0,21.0,8.0,6.0,2.0,8.0,,2.0,3.0,2.0,1.0,18.0,6.0,8.0,14.0,3.0,25.0,6.0,31,4.0,3.0,1.0,3.0,,3.0,3.0,1.0,6.0,1.0,,8.0,,20,,2.0,,1.0,,,,,,,,9.0,74.0,,0.3333333333333333,0.5,1.0,0.35714285714285715,0.16666666666666666,0.35714285714285715,0.46153846153846156,0.5121951219512195,0.5,0.5121951219512195,0.5,0.6829268292682927,15.878378378378379,0.5,0.2727272727272727,0.15730337078651685,0.08108108108108109,0.21621621621621623,0.1746031746031746,0.05660377358490566,0.10344827586206896,0.0967741935483871,0.14814814814814814,0.08695652173913043,0.20512820512820512,0.25,,0.1951219512195122,0.5,0.5714285714285714,,,,0.12195121951219512,0.4,0.4,0.5,0.17073170731707318,0.2857142857142857,0.2857142857142857,1.0,0.5121951219512195,0.38095238095238093,0.38095238095238093,1.0,0.42857142857142855,0.42857142857142855,,0.6666666666666666,0.16666666666666666,0.8780487804878049,0.38095238095238093,0.5226719512195122,0.57576,0.43607222222222225,0.21428571428571427,8.807692307692308,24.789285714285715,0.28735632183908044,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,,,2.0,,1.0,4.0,,,,0.5,1.0,0.2857142857142857,0.2857142857142857,0.07692307692307693,0.125,,,,,,,0.1111111111111111,0.09090909090909091,0.25,,0.6666666666666666,,0.2222222222222222,1.0,,,0.09523809523809523,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2544,1610612748,LeBron James,LeBron James,2544,MIA,44861.0,748,40,1332,1331,335.0,248,161,2663,58.0,86.0,11.0,15.0,48.0,32.0,83.0,3.0,7.0,3.0,20.0,60.0,7.0,6.0,20.0,105.0,217,23.0,67.0,83.0,362.0,1370,21.0,7.0,54.0,7.0,23.0,31.0,100.0,58.0,152.0,39.0,60.0,20.0,70.0,31.0,101.0,22.0,9.0,35.0,6.0,29.0,233.0,14.0,15.0,85.0,12.0,112.0,23.0,135,31.0,24.0,7.0,27.0,5.0,17.0,24.0,1.0,51.0,3.0,14.0,21.0,,43,5.0,96.0,5.0,2.0,113.0,13.0,21.0,16.0,2.0,22.0,13.0,100.0,332.0,11.0,0.2761904761904762,0.29292929292929293,0.5652173913043478,0.34328358208955223,0.30434782608695654,0.34328358208955223,0.4838709677419355,0.49119718309859156,0.44805194805194803,0.5424242424242425,0.515625,0.23591549295774647,25.09907529722589,0.5294117647058824,0.3333333333333333,0.16966067864271456,0.03146067415730337,0.09933774834437085,0.15337423312883436,0.033003300330033,0.04580152671755725,0.016216216216216217,0.12195121951219512,0.18012422360248448,0.20454545454545456,0.08333333333333333,0.5909090909090909,0.3028169014084507,0.6744186046511628,0.7341772151898734,0.16901408450704225,0.3125,0.3333333333333333,0.29225352112676056,0.3855421686746988,0.3902439024390244,0.09375,0.02464788732394366,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2112676056338028,0.3333333333333333,0.3389830508474576,0.55,0.39285714285714285,0.25,0.03896103896103896,0.2597402597402597,0.3,0.5387323943661971,0.3333333333333333,0.4706491197183098,0.4962562499999999,0.4587512987012987,0.27624309392265195,9.648387096774194,25.156716417910445,0.2515015015015015,8.0,17.0,24.0,11.0,35.0,24.0,12.0,11.0,6.0,3.0,4.0,10.0,7.0,2.0,1.0,15.0,47.0,0.5238095238095238,0.4444444444444444,0.5,0.5303030303030303,0.05069124423963134,0.08139534883720931,0.0625,0.05263157894736842,0.037267080745341616,0.03875968992248062,0.03305785123966942,0.05,0.13953488372093023,0.029411764705882353,0.3620689655172414,0.3333333333333333,0.7272727272727273,0.125,0.3116883116883117,0.7083333333333334,0.15141955835962145,0.18875502008032127,0.09668508287292818,4.0,1.0,2.0,2.0,7.0,30.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,4.0,0.2857142857142857,0.014925373134328358,0.012048192771084338,0.016666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.014705882352941176,,,,,,,,,,,,True,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,50050.0,834,69,1491,1488,357.0,258,179,2979,62.0,104.0,30.0,20.0,56.0,56.0,127.0,,,,,4.0,,,2.0,138.0,287,,4.0,114.0,390.0,1506,40.0,,51.0,,2.0,37.0,89.0,180.0,96.0,,4.0,,18.0,5.0,23.0,4.0,1.0,10.0,2.0,6.0,51.0,33.0,27.0,92.0,12.0,131.0,47.0,178,14.0,8.0,6.0,24.0,3.0,9.0,16.0,4.0,40.0,2.0,7.0,32.0,1.0,48,1.0,92.0,5.0,1.0,140.0,6.0,19.0,14.0,5.0,19.0,9.0,86.0,354.0,3.0,0.6521739130434783,0.7317073170731707,,,,,0.4808362369337979,0.4742268041237113,0.49056603773584906,0.547752808988764,0.6013513513513513,0.013745704467353952,23.36283185840708,0.6,0.3,0.16370106761565836,0.06693711967545639,0.15606936416184972,0.1619047619047619,0.07004470938897168,0.06711409395973154,0.04854368932038835,0.15469613259668508,0.18478260869565216,0.15228426395939088,0.152,0.47368421052631576,0.35738831615120276,0.5961538461538461,0.6595744680851063,0.19243986254295534,0.35714285714285715,0.40816326530612246,0.436426116838488,0.4409448818897638,0.4444444444444444,0.8214285714285714,,,,,0.013745704467353952,,,,0.75,,,0.03773584905660377,,0.3711340206185567,,0.44224621993127167,0.5310393939393938,0.452033962264151,0.2282051282051282,10.205574912891986,25.325,0.23943661971830985,19.0,13.0,22.0,25.0,61.0,26.0,30.0,18.0,14.0,,5.0,15.0,3.0,3.0,,10.0,69.0,0.625,0.5098039215686274,0.625,0.648936170212766,0.0627177700348432,0.09615384615384616,0.125,,0.07865168539325842,0.09420289855072464,0.08270676691729323,0.06666666666666667,0.16666666666666666,0.03759398496240601,0.532258064516129,0.55,0.6333333333333333,0.15789473684210525,0.41509433962264153,0.5909090909090909,0.19714285714285715,0.1994219653179191,0.1564102564102564,3.0,,,,11.0,,,1.0,,,,,,,4.0,,,0.007874015748031496,,,,,,3.0,3.0,,,,,,,,,,True,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,43072.0,718,49,1304,1299,345.0,245,154,2603,77.0,121.0,27.0,26.0,73.0,33.0,73.0,3.0,3.0,,9.0,40.0,4.0,6.0,20.0,136.0,267,12.0,43.0,117.0,425.0,1313,35.0,5.0,67.0,6.0,20.0,36.0,116.0,78.0,194.0,21.0,38.0,9.0,54.0,21.0,75.0,10.0,11.0,29.0,9.0,16.0,171.0,26.0,24.0,67.0,,91.0,36.0,127,33.0,21.0,12.0,36.0,4.0,21.0,23.0,7.0,59.0,8.0,9.0,22.0,1.0,51,6.0,94.0,2.0,3.0,149.0,9.0,22.0,9.0,9.0,25.0,15.0,114.0,342.0,8.0,0.2867647058823529,0.30708661417322836,0.5833333333333334,0.27906976744186046,0.3,0.2926829268292683,0.5093632958801498,0.4967741935483871,0.45977011494252873,0.5621693121693122,0.5370370370370371,0.13870967741935483,29.50708980418636,0.6101694915254238,,0.1375770020533881,0.05922551252847381,0.1610738255033557,0.1430817610062893,0.05922165820642978,0.09558823529411764,0.0223463687150838,0.13496932515337423,0.14375,0.13414634146341464,0.1559633027522936,0.6,0.3903225806451613,0.6363636363636364,0.7333333333333333,0.23548387096774193,0.3561643835616438,0.4,0.23548387096774193,0.4520547945205479,0.4520547945205479,0.15151515151515152,0.00967741935483871,1.0,1.0,1.0,0.12903225806451613,0.225,0.225,0.4444444444444444,0.675,0.1,,0.22988505747126436,0.3,0.5290322580645161,0.23684210526315788,0.48487500000000017,0.5124383333333333,0.463594705882353,0.27294117647058824,8.216104868913858,26.472093023255812,0.2645705521472393,14.0,17.0,27.0,18.0,61.0,31.0,18.0,24.0,9.0,1.0,7.0,15.0,2.0,6.0,,10.0,67.0,0.5142857142857142,0.4626865671641791,0.5625,0.6224489795918368,0.0898876404494382,0.1322314049586777,0.1095890410958904,0.018867924528301886,0.05921052631578947,0.07258064516129033,0.05217391304347826,0.08108108108108109,0.175,0.05343511450381679,0.37662337662337664,0.19230769230769232,0.5185185185185185,0.2857142857142857,0.3103448275862069,0.6296296296296297,0.1897018970189702,0.20679012345679013,0.14352941176470588,2.0,,2.0,3.0,16.0,15.0,,,2.0,,3.0,3.0,3.0,4.0,6.0,0.6,,,,0.5,1.0,,0.06666666666666667,,,1.0,1.0,2.0,1.0,0.025,1.0,1.0,,,True,
2592,1610612748,James Jones,James Jones,2592,MIA,10017.0,167,47,298,297,94.0,52,42,595,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,11.0,4.0,4.0,9.0,1.0,1.0,3.0,5.0,6,10.0,20.0,11.0,51.0,283,2.0,3.0,2.0,4.0,7.0,4.0,18.0,4.0,6.0,30.0,9.0,4.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,6.0,13.0,1.0,20.0,2.0,22,4.0,4.0,,1.0,,1.0,1.0,,2.0,,,5.0,,13,,6.0,1.0,1.0,11.0,2.0,1.0,,,1.0,,18.0,92.0,2.0,0.4,0.5,1.0,0.5,0.5714285714285714,0.5,0.8333333333333334,0.7692307692307693,0.7777777777777778,0.8103448275862069,0.8181818181818182,0.7692307692307693,9.011627906976745,0.5,0.09090909090909091,0.11711711711711711,0.00980392156862745,0.1935483870967742,0.13380281690140844,0.014814814814814815,,0.023255813953488372,0.06666666666666667,0.15,0.12195121951219512,0.16666666666666666,,0.038461538461538464,1.0,1.0,0.038461538461538464,1.0,1.0,0.15384615384615385,0.75,0.75,0.6666666666666666,0.4230769230769231,0.5454545454545454,0.5454545454545454,1.0,0.34615384615384615,0.4444444444444444,0.4444444444444444,1.0,0.2,0.2,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.8076923076923077,0.4444444444444444,0.5333942307692308,0.5531,0.52125,0.35294117647058826,15.15,24.275,0.31543624161073824,1.0,1.0,1.0,2.0,7.0,1.0,2.0,,1.0,,,,,,,,,1.0,0.5,0.7,0.7,,,,,0.030303030303030304,,0.043478260869565216,,0.2857142857142857,,,,1.0,,0.1111111111111111,1.0,0.037037037037037035,,0.13725490196078433,1.0,3.0,,1.0,,,,,,4.0,1.0,,,1.0,2.0,0.3333333333333333,,,,,,0.75,0.047619047619047616,,1.0,1.0,2.0,,,0.4,0.5,1.0,1.0,,True,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,12653.0,211,41,379,382,126.0,102,30,761,11.0,17.0,4.0,1.0,3.0,7.0,26.0,,,,,,,,,19.0,46,,,9.0,47.0,367,5.0,,13.0,,,5.0,13.0,36.0,2.0,,,,2.0,2.0,4.0,,2.0,1.0,,1.0,10.0,4.0,5.0,19.0,4.0,28.0,7.0,35,6.0,3.0,3.0,6.0,,2.0,2.0,1.0,8.0,1.0,3.0,14.0,,24,1.0,15.0,1.0,4.0,10.0,,4.0,3.0,1.0,4.0,3.0,13.0,125.0,,0.9473684210526315,0.9473684210526315,,,,,0.41304347826086957,0.41304347826086957,0.3076923076923077,0.47,0.43333333333333335,,14.04358353510896,0.75,0.3076923076923077,0.1532258064516129,0.041237113402061855,0.08333333333333333,0.13043478260869565,0.04929577464788732,0.1111111111111111,0.02,0.175,0.11627906976744186,0.17073170731707318,0.0975609756097561,0.75,0.3695652173913043,0.6470588235294118,0.7857142857142857,0.06521739130434782,0.3333333333333333,0.3333333333333333,0.5652173913043478,0.2692307692307692,0.2692307692307692,1.0,,,,,,,,,0.8,,,,,0.3695652173913043,,0.4487369565217391,0.46824999999999994,0.45723846153846154,0.2765957446808511,10.523913043478263,,0.3324538258575198,1.0,2.0,5.0,1.0,7.0,4.0,,3.0,3.0,,,4.0,,5.0,1.0,2.0,6.0,0.2,0.3076923076923077,0.2,0.5,0.06521739130434782,0.17647058823529413,,,0.06666666666666667,,0.09090909090909091,,0.05263157894736842,,0.9090909090909091,1.0,0.25,1.0,0.38461538461538464,0.4,0.12,0.12,0.14893617021276595,,,,,5.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,727.0,12,-5,22,23,,5,1,45,2.0,4.0,1.0,,,,,,,,,,,,,2.0,4,,,,4.0,29,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,3,1.0,1.0,,,,,1.0,,1.0,,,1.0,,3,1.0,1.0,,,,,,,,,,,,,0.5,1.0,,,,,0.5,0.5,,0.5,,,21.73913043478261,,1.0,,0.125,,,0.125,0.25,,,,,,,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.48725,0.5788,,,2.1,,,1.0,,,1.0,2.0,,2.0,1.0,,,1.0,,,1.0,,,,1.0,,1.0,1.0,0.25,0.25,,,,,,,,1.0,0.5,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,839.0,14,-4,25,26,3.0,2,3,51,,1.0,,,,,,,,,,,,,,,1,,,2.0,2.0,35,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1,,,,,,,1.0,,1.0,,1.0,,,1,1.0,2.0,,,2.0,,,,,,,,3.0,,,,,,,,,,,0.5,,,10.714285714285714,,,0.2,,,0.16666666666666666,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5224,,,,2.4,,0.12,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
