EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Charge Fouls Drawn,DefensiveGoaltends,PtsUnassisted3s,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,on,OffensiveGoaltends
200796,1610612763,Leon Powe,Leon Powe,200796,MEM,93.0,2,-5,2,3,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,31123.0,519,29,965,965,329,1930,991,284.0,149.0,36.0,58.0,8.0,15.0,14.0,24.0,25.0,58.0,11.0,23.0,2.0,1.0,1.0,72.0,139.0,2.0,51.0,195.0,13.0,22.0,1.0,6.0,32.0,27.0,46.0,1.0,19.0,73.0,94.0,50.0,14.0,2.0,9.0,17.0,12.0,29.0,9.0,3.0,6.0,5.0,6.0,70.0,6.0,32.0,3.0,29.0,58.0,18.0,105.0,41.0,146.0,1.0,14.0,8.0,6.0,16.0,1.0,5.0,10.0,2.0,11.0,2.0,26.0,5.0,9.0,21.0,5.0,44.0,1.0,4.0,2.0,72.0,9.0,3.0,1.0,73.0,7.0,32.0,8.0,25.0,3.0,2.0,14.0,1.0,11.0,28.0,18.0,1.0,73.0,276.0,5.0,8.0,0.6527777777777778,0.7230769230769231,0.5179856115107914,0.5909090909090909,0.5869565217391305,0.5106382978723404,0.5652173913043478,0.574468085106383,0.5603448275862069,0.5714285714285714,0.5983606557377049,0.014184397163120567,0.06474820143884892,0.05172413793103448,0.10344827586206896,17.68346595932803,0.6153846153846154,0.5,0.1,0.1858974358974359,0.08,0.232,0.07407407407407407,0.19908466819221968,0.079002079002079,0.09352517985611511,0.08280254777070063,0.057692307692307696,0.11320754716981132,0.18867924528301888,0.1958762886597938,0.1743119266055046,0.19101123595505617,0.3333333333333333,0.017241379310344827,0.6428571428571429,0.41134751773049644,0.6206896551724138,0.6545454545454545,0.6111111111111112,0.41134751773049644,0.43103448275862066,0.4807692307692308,0.6,0.16312056737588654,0.4782608695652174,0.4782608695652174,0.9090909090909091,0.014184397163120567,0.6521739130434783,0.5333333333333333,0.043478260869565216,0.5106382978723404,0.5833333333333334,0.02127659574468085,0.425531914893617,0.45314822695035467,0.48443249999999993,0.45000106382978733,0.1927710843373494,0.1951219512195122,0.1641025641025641,0.37435897435897436,7.0669064748201444,25.65,0.29430051813471503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,15965.0,266,62,505,495,201,1000,523,196.0,79.0,12.0,24.0,1.0,2.0,3.0,6.0,3.0,15.0,8.0,16.0,24.0,5.0,9.0,23.0,55.0,35.0,21.0,115.0,2.0,4.0,6.0,2.0,18.0,5.0,16.0,13.0,9.0,31.0,26.0,20.0,2.0,23.0,6.0,15.0,6.0,21.0,4.0,2.0,5.0,7.0,3.0,48.0,,7.0,,4.0,15.0,1.0,20.0,7.0,27.0,1.0,8.0,5.0,3.0,8.0,2.0,7.0,8.0,,1.0,1.0,16.0,1.0,6.0,12.0,,32.0,,2.0,1.0,15.0,1.0,1.0,1.0,26.0,3.0,10.0,3.0,3.0,,,2.0,,1.0,3.0,3.0,,29.0,192.0,12.0,2.0,0.5652173913043478,0.5909090909090909,0.41818181818181815,0.5,0.3125,0.5222222222222223,0.8,0.3793103448275862,0.565,0.8181818181818182,0.44285714285714284,0.3888888888888889,0.10909090909090909,0.125,0.13333333333333333,19.528619528619526,0.5,0.038461538461538464,,0.0949367088607595,0.03910614525139665,0.056338028169014086,,0.08296943231441048,0.03056768558951965,0.046875,0.0410958904109589,0.023809523809523808,,0.0196078431372549,0.07407407407407407,0.18867924528301888,0.05172413793103448,0.07692307692307693,0.023255813953488372,1.0,0.26666666666666666,0.5,0.5714285714285714,0.5,0.16666666666666666,0.2,0.23076923076923078,0.3333333333333333,0.17777777777777778,0.5,0.5333333333333333,0.75,0.26666666666666666,0.2,0.5,0.5,0.20689655172413793,0.5,0.3103448275862069,0.6555555555555556,0.5009808988764045,0.5096444444444443,0.4789178571428571,0.10309278350515463,0.16129032258064516,0.1565217391304348,0.26956521739130435,8.870909090909093,25.222857142857144,0.38811881188118813,7.0,11.0,1.0,1.0,2.0,4.0,9.0,3.0,2.0,16.0,4.0,4.0,48.0,1.0,9.0,3.0,3.0,1.0,1.0,0.45714285714285713,0.6666666666666666,0.3076923076923077,0.47058823529411764,0.0625,0.12222222222222222,0.6363636363636364,0.6363636363636364,1.0,0.375,0.375,1.0,0.1,1.0,1.0,0.6,1.0,0.13793103448275862,0.5,0.2222222222222222,0.391304347826087,,,,,,True,
201970,1610612763,Sam Young,Sam Young,201970,MEM,12509.0,208,-3,385,382,94,767,374,61.0,56.0,18.0,26.0,2.0,2.0,3.0,4.0,2.0,12.0,11.0,31.0,1.0,,,31.0,69.0,10.0,6.0,77.0,3.0,8.0,2.0,,9.0,3.0,10.0,3.0,2.0,11.0,38.0,24.0,2.0,1.0,6.0,2.0,,2.0,,,1.0,,1.0,4.0,,6.0,,4.0,16.0,,20.0,6.0,26.0,1.0,5.0,4.0,1.0,3.0,,3.0,4.0,1.0,,1.0,7.0,,,4.0,,17.0,,,1.0,7.0,,1.0,,11.0,1.0,5.0,1.0,2.0,,,1.0,,1.0,2.0,1.0,1.0,11.0,61.0,4.0,1.0,0.6129032258064516,0.6333333333333333,0.4492753623188406,0.375,0.3,0.44936708860759494,0.45,0.34615384615384615,0.4583333333333333,0.45,0.39285714285714285,0.12658227848101267,0.08695652173913043,0.15384615384615385,0.16666666666666666,20.40358744394619,0.42857142857142855,,,0.12598425196850394,0.0335195530726257,0.09302325581395349,,0.11764705882352941,0.029556650246305417,0.017857142857142856,0.06153846153846154,0.017241379310344827,,0.06818181818181818,0.029411764705882353,0.24489795918367346,0.16,,0.02564102564102564,0.5,0.3291139240506329,0.6923076923076923,0.8181818181818182,0.5,0.1518987341772152,0.16666666666666666,0.2,,0.3924050632911392,0.3548387096774194,0.3548387096774194,0.9090909090909091,0.012658227848101266,0.2,1.0,,0.3076923076923077,0.75,,0.45569620253164556,0.483223417721519,0.45278,0.46959230769230764,0.060240963855421686,0.0684931506849315,0.11688311688311688,0.14285714285714285,10.508695652173913,23.7,0.15844155844155844,3.0,9.0,1.0,2.0,1.0,3.0,,,,3.0,1.0,1.0,9.0,,,,,,1.0,0.3,0.5,0.3333333333333333,0.3,,0.11392405063291139,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,0.5,1.0,,,0.23076923076923078,0.3333333333333333,,,1.0,1.0,,,,True,
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,4858.0,81,-12,147,148,68,295,145,58.0,29.0,3.0,7.0,1.0,2.0,,1.0,6.0,11.0,1.0,2.0,6.0,,1.0,10.0,20.0,6.0,8.0,31.0,1.0,2.0,,,2.0,2.0,6.0,1.0,2.0,9.0,,20.0,,6.0,3.0,10.0,2.0,12.0,,2.0,5.0,,5.0,26.0,,2.0,,7.0,2.0,,9.0,2.0,11.0,1.0,3.0,2.0,1.0,2.0,,2.0,,,,,2.0,,2.0,3.0,,6.0,,,,8.0,,,,11.0,1.0,5.0,1.0,,,,,,,,,,9.0,58.0,3.0,,,,0.5,0.5,0.3333333333333333,0.4423076923076923,0.5,0.5,0.5,0.5,0.5625,0.23076923076923078,0.15,0.2857142857142857,0.09090909090909091,17.97752808988764,1.0,,,0.044444444444444446,0.02857142857142857,0.28,,0.12857142857142856,0.022988505747126436,,0.03333333333333333,0.09090909090909091,,0.07142857142857142,,0.09090909090909091,0.2777777777777778,0.2857142857142857,0.08333333333333333,,0.2692307692307692,0.42857142857142855,0.6,,0.4230769230769231,0.5454545454545454,0.6,,0.07692307692307693,0.5,0.5,,0.23076923076923078,1.0,0.5,,0.14285714285714285,,0.14285714285714285,0.5,0.41727500000000006,0.40965,0.38925000000000004,0.16666666666666666,0.20833333333333334,0.06451612903225806,0.2903225806451613,7.175,25.916666666666668,0.3945578231292517,,,,,,,1.0,,1.0,1.0,,1.0,3.0,,1.0,,,,1.0,0.16666666666666666,,1.0,0.16666666666666666,,,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,1.0,0.16666666666666666,,,,,,True,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,26176.0,436,49,816,812,261,1628,838,228.0,121.0,18.0,42.0,1.0,4.0,5.0,10.0,11.0,31.0,23.0,51.0,33.0,6.0,9.0,52.0,124.0,35.0,34.0,171.0,3.0,7.0,7.0,2.0,17.0,16.0,31.0,10.0,13.0,54.0,18.0,86.0,2.0,33.0,17.0,63.0,11.0,74.0,3.0,8.0,24.0,15.0,24.0,159.0,,4.0,1.0,10.0,21.0,1.0,32.0,5.0,37.0,1.0,13.0,3.0,10.0,20.0,3.0,13.0,8.0,1.0,7.0,2.0,28.0,,8.0,17.0,1.0,36.0,1.0,1.0,,40.0,1.0,7.0,3.0,41.0,1.0,16.0,5.0,2.0,,,2.0,,,2.0,2.0,,47.0,220.0,7.0,1.0,0.17307692307692307,0.17647058823529413,0.41935483870967744,0.42857142857142855,0.5161290322580645,0.4308176100628931,0.5357142857142857,0.5,0.4776536312849162,0.5666666666666667,0.5625,0.22012578616352202,0.13709677419354838,0.2857142857142857,0.16129032258064516,21.766561514195583,0.7142857142857143,0.029411764705882353,0.038461538461538464,0.07806691449814127,0.012121212121212121,0.1,,0.08401084010840108,0.01015228426395939,,0.023622047244094488,0.01098901098901099,,0.06451612903225806,0.1038961038961039,0.0707070707070707,0.07042253521126761,0.1724137931034483,0.01282051282051282,1.0,0.2641509433962264,0.42857142857142855,0.6,0.2777777777777778,0.1949685534591195,0.3548387096774194,0.4230769230769231,,0.32075471698113206,0.45098039215686275,0.45098039215686275,0.17391304347826086,0.20754716981132076,0.2857142857142857,0.25,0.42857142857142855,0.24390243902439024,0.5,0.21951219512195122,0.48427672955974843,0.4639345911949686,0.5310392857142857,0.44357073170731703,0.09195402298850575,0.11510791366906475,0.09941520467836257,0.3157894736842105,10.32258064516129,25.51142857142857,0.27941176470588236,1.0,2.0,1.0,1.0,,1.0,10.0,2.0,3.0,11.0,3.0,3.0,27.0,,10.0,1.0,,,0.8181818181818182,0.3142857142857143,0.42857142857142855,0.3,0.3142857142857143,,0.012578616352201259,0.5,0.5,1.0,0.30303030303030304,0.30303030303030304,0.8,0.07142857142857142,1.0,1.0,0.3333333333333333,0.5,0.024390243902439025,,0.3333333333333333,0.30303030303030304,4.0,,6.0,1.0,,True,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,5955.0,99,-22,184,185,106,369,196,76.0,25.0,7.0,19.0,2.0,4.0,3.0,10.0,5.0,13.0,7.0,14.0,,,,19.0,46.0,,4.0,42.0,3.0,5.0,,,6.0,7.0,21.0,,2.0,16.0,28.0,10.0,6.0,,3.0,4.0,,4.0,,,4.0,,,8.0,1.0,7.0,,2.0,4.0,,6.0,8.0,14.0,,6.0,1.0,5.0,3.0,,1.0,1.0,,2.0,,4.0,1.0,1.0,9.0,1.0,14.0,,2.0,1.0,10.0,,,1.0,6.0,1.0,3.0,1.0,5.0,,,2.0,,3.0,5.0,1.0,,16.0,76.0,2.0,,0.7368421052631579,0.875,0.41304347826086957,0.6,0.3333333333333333,0.41304347826086957,0.6,0.3333333333333333,0.42857142857142855,0.6,0.36363636363636365,,0.06521739130434782,0.15789473684210525,,24.528301886792452,0.75,,,0.07017543859649122,0.08139534883720931,0.06451612903225806,0.0625,0.06818181818181818,0.0784313725490196,0.06666666666666667,0.08333333333333333,0.1,0.125,0.04,0.05263157894736842,0.15384615384615385,0.09523809523809523,,,0.2,0.41304347826086957,0.3684210526315789,0.4375,0.5714285714285714,0.2826086956521739,0.38461538461538464,0.38461538461538464,0.6,0.30434782608695654,0.5,0.5,1.0,,0.8,0.5,,0.47619047619047616,0.3,,0.41304347826086957,0.4582086956521739,0.52706,0.4610380952380952,0.0625,0.0625,0.14285714285714285,0.38095238095238093,8.96086956521739,,0.41304347826086957,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,15388.0,256,16,486,483,238,969,501,215.0,81.0,7.0,11.0,5.0,8.0,2.0,4.0,9.0,15.0,1.0,1.0,10.0,1.0,5.0,17.0,27.0,24.0,5.0,57.0,7.0,11.0,2.0,,14.0,7.0,12.0,13.0,5.0,28.0,12.0,22.0,10.0,8.0,3.0,7.0,2.0,9.0,2.0,,2.0,3.0,2.0,20.0,3.0,10.0,,9.0,13.0,2.0,24.0,13.0,37.0,1.0,6.0,4.0,2.0,1.0,,1.0,3.0,1.0,,,4.0,,1.0,6.0,,20.0,,1.0,2.0,13.0,1.0,4.0,,8.0,,1.0,3.0,4.0,,,2.0,,2.0,4.0,2.0,,28.0,207.0,3.0,3.0,0.35294117647058826,0.5,0.6296296296296297,0.6363636363636364,0.5833333333333334,0.5098039215686274,0.5384615384615384,0.46,0.5181818181818182,0.5384615384615384,0.4827586206896552,0.47058823529411764,0.1111111111111111,0.18181818181818182,0.06666666666666667,10.225303292894282,0.25,0.08,,0.09219858156028368,0.052083333333333336,0.13636363636363635,0.05357142857142857,0.10628019323671498,0.05241935483870968,0.029850746268656716,0.08536585365853659,0.023255813953488372,0.058823529411764705,0.09259259259259259,0.10869565217391304,0.07317073170731707,0.125,0.16666666666666666,0.043478260869565216,0.5,0.21568627450980393,0.6363636363636364,0.7777777777777778,0.2857142857142857,0.29411764705882354,0.6,0.6428571428571429,0.4444444444444444,0.0196078431372549,1.0,1.0,,0.19607843137254902,0.6153846153846154,0.625,0.07692307692307693,0.16,0.5,0.2,0.6862745098039216,0.5224500000000001,0.5392227272727271,0.5131760869565217,0.019230769230769232,0.03571428571428571,0.24561403508771928,0.49122807017543857,5.500000000000001,26.695833333333336,0.44238683127572015,4.0,14.0,,1.0,2.0,8.0,2.0,,1.0,6.0,,3.0,18.0,2.0,2.0,,,,1.0,0.25,,0.23076923076923078,0.2727272727272727,,0.27450980392156865,0.2857142857142857,0.2857142857142857,1.0,0.2,0.2,1.0,0.07692307692307693,,,,,0.32,0.25,0.2,0.25,1.0,,,,0.045454545454545456,True,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,18562.0,309,-17,562,584,129,1146,592,95.0,81.0,29.0,51.0,9.0,11.0,6.0,8.0,2.0,20.0,6.0,15.0,1.0,,,37.0,86.0,7.0,22.0,99.0,10.0,15.0,,3.0,23.0,8.0,12.0,1.0,11.0,27.0,42.0,32.0,8.0,1.0,10.0,17.0,,17.0,,,13.0,1.0,3.0,34.0,1.0,10.0,1.0,4.0,13.0,3.0,20.0,12.0,32.0,2.0,23.0,14.0,9.0,12.0,3.0,10.0,9.0,,2.0,2.0,21.0,4.0,3.0,14.0,,38.0,2.0,,1.0,24.0,1.0,2.0,2.0,33.0,1.0,13.0,4.0,4.0,1.0,1.0,2.0,,2.0,5.0,3.0,,27.0,91.0,4.0,4.0,0.5675675675675675,0.6363636363636364,0.43023255813953487,0.6666666666666666,0.6666666666666666,0.41397849462365593,0.6666666666666666,0.6153846153846154,0.4541284403669725,0.6764705882352942,0.6428571428571429,0.07526881720430108,0.11627906976744186,0.11764705882352941,0.2,19.90811638591118,0.5714285714285714,0.25,0.05,0.06598984771573604,0.04048582995951417,0.05555555555555555,0.02702702702702703,0.06319702602230483,0.03873239436619718,0.011494252873563218,0.053763440860215055,0.05970149253731343,0.038461538461538464,0.047619047619047616,,0.13513513513513514,,0.17391304347826086,0.044444444444444446,0.6,0.5483870967741935,0.5686274509803921,0.6444444444444445,0.5517241379310345,0.21505376344086022,0.1,0.125,1.0,0.16129032258064516,0.4,0.4,0.5,0.010752688172043012,0.7333333333333333,0.8181818181818182,,0.6153846153846154,0.75,,0.6236559139784946,0.5143188172043011,0.5387428571428571,0.5655153846153846,0.12380952380952381,0.1326530612244898,0.23232323232323232,0.2727272727272727,6.296511627906977,23.971428571428568,0.16903914590747332,1.0,6.0,,,,1.0,,,,1.0,,,3.0,,,,,,1.0,0.14285714285714285,,,0.14285714285714285,,0.06451612903225806,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,0.07692307692307693,,,,,1.0,,0.4444444444444444,,True,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,287.0,5,9,10,8,2,18,7,6.0,3.0,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,2.0,2.0,,1.0,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,2.0,,,,2.0,,1.0,,,,,,,,,,,2.0,6.0,,,,,,,,,,,0.3333333333333333,,0.5,0.5,,,,28.57142857142857,,,,0.25,0.3333333333333333,,,0.2,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,1.0,0.5,0.5214,0.5214,,0.3333333333333333,0.5,,1.0,5.3,65.4,0.6,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
