EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,ShootingFouls,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PtsPutbacks,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SelfOReb,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAssists,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceArc3Frequency,ShortMidRangePctBlocked,BlockedShortMidRange,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,on,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Corner3Assists,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,Charge Fouls Drawn,Offensive Fouls Drawn,DefensiveGoaltends,BlockingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockingFouls,BlockedCorner3
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,1455.0,24.0,6.0,46.0,42,16.0,22.0,8.0,88,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,10.0,41.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,16.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.375,1.0,0.5,1.25,0.5,1.25,0.1111111111111111,20.0,1.0,1.0,0.05263157894736842,0.25,0.08695652173913043,0.07692307692307693,0.25,0.1111111111111111,0.1111111111111111,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,1.0,1.0,0.5,1.0,0.2222222222222222,1.0,0.3901722222222223,0.42012499999999997,0.5,17.125,25.5,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200756,1610612737,Hilton Armstrong,Hilton Armstrong,200756,ATL,1113.0,19.0,14.0,35.0,34,19.0,26.0,7.0,69,3.0,,1.0,,,,,,,1.0,4.0,,,3.0,5.0,24.0,,3.0,,,3.0,,2.0,,,,,4.0,2.0,6.0,9.0,1.0,,,,,1.0,,1.0,,6.0,,3.0,19.0,1.0,,,,,,,0.25,,0.25,,0.35714285714285715,0.25,,18.6046511627907,,0.6666666666666666,0.3076923076923077,,0.2222222222222222,0.3,,0.75,0.25,,,,,,,,,,,,,0.75,,0.590425,0.5718333333333333,0.6,1.875,,0.5428571428571428,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5822,0.3333333333333333,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,1099.0,18.0,8.0,34.0,35,15.0,25.0,5.0,69,2.0,,,,2.0,,1.0,,,1.0,4.0,,1.0,5.0,7.0,27.0,,1.0,,,2.0,,2.0,,1.0,,1.0,1.0,,2.0,2.0,,,,,,1.0,1.0,1.0,,6.0,,2.0,15.0,,,,,,,,0.25,,0.2,,0.4375,0.5,0.2,21.951219512195124,,,0.058823529411764705,0.125,0.08,0.1,0.16666666666666666,0.4,,,,0.4,,,,0.2,,,,,,0.6,,0.5180999999999999,0.8029,0.2857142857142857,10.625,25.0,0.4411764705882353,1.0,,1.0,,,,2.0,,1.0,2.0,,5.0,,,,,1.0,,3.0,,3.0,,,,,,,,,,,,0.5,0.5,,1.0,,0.375,0.42857142857142855,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,1610612737,Josh Powell,Josh Powell,2694,ATL,1207.0,20.0,8.0,39.0,38,19.0,27.0,8.0,77,3.0,1.0,2.0,1.0,1.0,,,,,3.0,6.0,,,,6.0,30.0,1.0,2.0,,,2.0,4.0,2.0,,,,1.0,2.0,,3.0,6.0,,,,,,1.0,1.0,,,,,2.0,19.0,,0.6666666666666666,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,14.583333333333334,,,0.14285714285714285,0.2,0.15789473684210525,0.1,0.2,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,,0.5,,0.49983333333333335,0.5531,0.3333333333333333,7.283333333333334,,0.48717948717948717,1.0,2.0,1.0,3.0,,4.0,,1.0,,,,,,3.0,3.0,,1.0,,,,,,,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.1875,,0.15789473684210525,0.2,,,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5603666666666667,,,0.6666666666666666,,,,,,1.0,1.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.25,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,1610612737,Damien Wilkins,Damien Wilkins,2863,ATL,2311.0,39.0,9.0,70.0,69,23.0,36.0,12.0,139,7.0,,1.0,2.0,3.0,,2.0,,2.0,7.0,11.0,,2.0,,14.0,62.0,2.0,3.0,,2.0,4.0,6.0,8.0,,2.0,,,5.0,,5.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,,2.0,,,,4.0,23.0,,0.42857142857142855,0.6,,,,,0.6363636363636364,0.6666666666666666,0.5384615384615384,0.4,0.5384615384615384,0.4,0.15384615384615385,17.647058823529413,1.0,,0.16129032258064516,,0.12195121951219512,0.23529411764705882,,0.5384615384615384,0.07692307692307693,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.15384615384615385,,,,0.4,,0.6923076923076923,,0.4748769230769231,0.42957999999999996,0.2857142857142857,5.545454545454545,26.6,0.32857142857142857,5.0,3.0,2.0,3.0,,4.0,,,1.0,1.0,,2.0,,3.0,3.0,,,,1.0,,,,,0.6666666666666666,,,0.10714285714285714,,0.09090909090909091,0.125,,0.09090909090909091,0.7142857142857143,0.7142857142857143,1.0,0.4,0.5368666666666667,,,0.2857142857142857,,,1.0,,,2.0,1.0,2.0,4.0,,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,0.5,2.0,2.0,2.0,2.0,1.0,0.25,0.4,0.5,0.4,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202377,1610612737,Pape Sy,Pape Sy,202377,ATL,642.0,11.0,6.0,18.0,19,10.0,11.0,5.0,37,1.0,1.0,1.0,,1.0,,,,,2.0,3.0,,,2.0,6.0,13.0,1.0,1.0,,,3.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,,3.0,10.0,,0.5,0.5,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6,0.75,,26.08695652173913,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.5489333333333334,0.9069,0.5,9.200000000000001,,0.5555555555555556,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,,6.0,,1.0,1.0,,,,2.0,,2.0,,,0.25,,,0.14285714285714285,,0.125,,,,1.0,1.0,,1.0,0.3801,0.4,0.4,0.16666666666666666,,,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,557.0,9.0,-5.0,15.0,15,1.0,5.0,1.0,30,,,,,2.0,,,,,,2.0,,,,,20.0,,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,11.76470588235294,,,0.3333333333333333,,0.2857142857142857,0.5,,,,,,1.0,,,,,,,,,,,,0.31565,,,19.95,,0.06666666666666667,,,,,,,,,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,1174.0,20.0,-4.0,35.0,34,3.0,9.0,6.0,69,1.0,,,3.0,4.0,1.0,3.0,,,4.0,5.0,1.0,3.0,2.0,13.0,38.0,1.0,1.0,,,2.0,,8.0,,3.0,1.0,,1.0,,1.0,2.0,,,,,,1.0,,1.0,,2.0,,2.0,3.0,,,,,0.3333333333333333,,0.3333333333333333,0.8,1.0,0.6875,1.0,0.7222222222222222,1.0,0.375,22.727272727272727,,,0.058823529411764705,,0.047619047619047616,,,0.125,,,,0.5,0.75,0.75,,0.375,0.3333333333333333,0.3333333333333333,,,,0.5,0.3333333333333333,0.42090000000000005,0.2298,0.15384615384615385,14.580000000000002,25.7,0.08571428571428572,1.0,,1.0,,,,,,2.0,2.0,2.0,4.0,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,0.05555555555555555,,0.05,,,0.1111111111111111,1.0,1.0,,1.0,0.53385,0.1111111111111111,0.16666666666666666,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,0.2,,,,,1.0,1.0,3.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,665.0,11.0,-1.0,18.0,18,3.0,9.0,2.0,36,,,1.0,,,,,,,,1.0,,,,,19.0,,,,,,,,,,,,2.0,1.0,3.0,4.0,,,,,,,,5.0,1.0,,,,3.0,2.0,,,,,,,,,,,,,,5.0,,1.0,0.16666666666666666,,0.11764705882352941,,,,1.0,,,,,,,,,,,,,,,0.4395,,,5.1,,0.16666666666666666,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,0.2,,0.14285714285714285,,,0.2857142857142857,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612737,Jason Collins,Jason Collins,2215,ATL,221.0,4.0,,6.0,7,,,1.0,13,1.0,,,1.0,1.0,,,,,1.0,2.0,,,1.0,3.0,7.0,,,,,,,2.0,,,,,1.0,,1.0,3.0,,,,,,,,1.0,,2.0,,,,,,,,,,,0.5,,0.5,,0.5,,,37.5,,,0.25,,0.25,,,0.5,,,,0.5,1.0,1.0,,,,,,,,0.5,,0.4837,,,9.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,2.0,2.0,,,,1.0,,1.0,,,0.25,0.5,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,,1.0,,0.5674,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
