EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,BlockingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,BadPassTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2A,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,AtRimAssists,DefThreePtRebounds,DefRebounds,ShootingFouls,Fouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,DefTwoPtRebounds,DeadBallTurnovers,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,DefAtRimReboundPct,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTDefRebounds,Blocked2s,BlockedLongMidRange,Blocks,DefFTReboundPct,LongMidRangePctAssisted,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,BlockingFouls,Charge Fouls Drawn,BlockedAtRim,OffCorner3ReboundPct,Charge Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,346.0,6,2.0,11,10,7,3.0,21,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7,14.285714285714285,1.0,0.2,0.16666666666666666,0.5,1.0,1.0,0.4735,0.4735,6.8,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,385.0,6,4.0,12,12,8,4.0,24,2.0,5.0,9.0,3.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,,8,43.75,1.0,0.16666666666666666,0.14285714285714285,,,0.4,0.45294,0.46596666666666664,6.780000000000001,0.6666666666666666,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,11.0,2.0,3.0,7.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,0.75,0.75,0.8,0.6666666666666666,0.8,0.6666666666666666,0.9166666666666666,0.875,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.3333333333333333,1.0,0.4,0.2,0.2,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202347,1610612740,Quincy Pondexter,Quincy Pondexter,202347,NOH,510.0,8,3.0,16,16,12,4.0,32,,3.0,15.0,3.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,12,30.0,,,,,,,0.54024,0.524625,2.3000000000000003,0.75,6.0,1.0,3.0,1.0,3.0,,,1.0,,2.0,1.0,,2.0,2.0,,,,,,,2.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.16666666666666666,0.2,,0.5,0.3333333333333333,0.5,1.0,,,,,0.6,0.3333333333333333,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.5,0.3333333333333333,0.16666666666666666,1.0,0.2,0.2,0.5575,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,385.0,6,4.0,12,12,8,4.0,24,,1.0,9.0,1.0,,,,,2.0,2.0,4.0,,,,1.0,,,,,8,12.5,,0.3333333333333333,0.2857142857142857,0.5,,,0.6152,0.6152,2.9,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,,2.0,,2.0,,,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,2.0,,,,,,,0.3333333333333333,,,,1.0,,,0.6152,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,346.0,6,2.0,11,10,7,3.0,21,1.0,2.0,9.0,1.0,1.0,1.0,,2.0,,,3.0,,,,,,,,,7,14.285714285714285,,,,,,0.5,0.41345,0.4218,4.5,0.6363636363636364,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,0.5,,,,1.0,,,,,,1.0,,,,1.0,1.0,3.0,,,,,,1.0,0.6,1.0,,,1.0,,,0.4218,,,,,,2.0,,,,,,0.5,,0.5,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,39.0,1,2.0,1,2,1,1.0,3,,,,,,,,,,,1.0,,,,,,,,,1,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,99.0,2,1.0,3,4,3,1.0,7,,,3.0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,125.0,2,-1.0,4,4,4,,8,,,6.0,,,,,,,,,,,,,,,,,4,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,125.0,2,-1.0,4,4,4,,8,,,6.0,,1.0,1.0,,2.0,,,,,,,,,,,,4,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201607,1610612740,Patrick Ewing,Patrick Ewing,201607,NOH,125.0,2,-1.0,4,4,4,,8,,,6.0,,,,,,,,,,,,,,,,,4,25.0,,,,,,,0.45555,0.45555,,1.0,4.0,,,,,,,,,3.0,,,3.0,,,,,,,,3.0,,,,,,1.5,1.5,1.5,1.5,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,24.2,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
