EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,FTDefRebounds,FG3APct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,HeaveMakes,HeaveAttempts,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,Offensive Fouls Drawn,ShortMidRangePctAssisted,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallSteals,NonHeaveFg3Pct,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,Corner3Assists,DefThreePtRebounds,LostBallTurnovers,Charge Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,OffThreePtRebounds,FTOffRebounds,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SelfOReb,Clear Path Fouls,BlockingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Travels,LongMidRangePctBlocked,PenaltyCorner3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3SecondViolations
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,5073.0,85,6.0,151,150,39.0,53.0,301,2.0,4.0,,,5.0,9,13.0,164,1.0,1.0,2.0,8.0,1.0,,2.0,38.0,0.8,0.8,0.5555555555555556,1.0,0.5555555555555556,1.0,0.5416666666666666,1.0,8.241758241758241,0.4444444444444444,0.5,0.6666666666666666,0.5,,,0.4444444444444444,0.4331777777777778,0.384,0.15384615384615385,7.388888888888889,0.2582781456953642,27.0,1.0,2.0,1.0,3.0,,7.0,11.0,13.0,23.0,2.0,2.0,3.0,,8.0,1.0,7.0,1.0,4.0,0.6666666666666666,0.19642857142857142,0.17567567567567569,0.0625,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,6.0,10.0,10.0,14.0,0.1111111111111111,0.25,0.0967741935483871,0.09876543209876543,0.10714285714285714,0.2916666666666667,0.5,0.40700000000000003,2.0,3.0,,,,,2.0,,2.0,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,1.0,,,,3.0,,2.0,2.0,,,,0.25,0.07142857142857142,,0.15384615384615385,False,,,,,,,,1.0,2.0,,,,,4.0,1.0,4.0,1.0,,0.1111111111111111,0.1,0.1875,0.13333333333333333,,,,,,,,,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,0.2222222222222222,0.10526315789473684,0.07142857142857142,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,4503.0,75,-3.0,142,141,57.0,49.0,283,6.0,16.0,2.0,5.0,7.0,22,23.0,149,2.0,6.0,8.0,6.0,4.0,2.0,8.0,55.0,0.42857142857142855,0.6,0.3181818181818182,0.3333333333333333,0.30434782608695654,0.3333333333333333,0.4107142857142857,0.5,19.87951807228916,0.6956521739130435,0.375,0.5454545454545454,0.3333333333333333,0.8333333333333334,0.4,0.7391304347826086,0.49178260869565216,0.5020833333333333,0.34782608695652173,5.550000000000001,0.4014084507042254,22.0,1.0,4.0,2.0,5.0,,12.0,7.0,10.0,18.0,3.0,2.0,5.0,3.0,8.0,,11.0,1.0,5.0,0.6,0.1590909090909091,0.11290322580645161,0.2727272727272727,0.17391304347826086,0.25,0.25,1.0,0.18518518518518517,0.19230769230769232,5.0,6.0,5.0,6.0,8.0,9.0,17.0,0.22727272727272727,0.3125,0.11320754716981132,0.1095890410958904,0.041666666666666664,0.05555555555555555,0.8333333333333334,0.5258499999999999,,2.0,1.0,,1.0,,8.0,1.0,3.0,2.0,3.0,0.043478260869565216,0.5,0.08695652173913043,,,0.043478260869565216,,26.7,,,,,,,,,,2.0,,,,,,,,,,,1.0,2.0,,,2.0,9.0,2.0,,4.0,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4,0.17391304347826086,False,,,,,,,4.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,0.29411764705882354,0.2,,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,,,,0.1,0.125,,,4.0,1.0,1.0,1.0,1.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,2675.0,45,-9.0,80,85,18.0,21.0,165,2.0,3.0,,,3.0,8,16.0,102,,,1.0,4.0,1.0,,1.0,17.0,0.6666666666666666,0.6666666666666666,0.375,,0.6818181818181818,,0.6666666666666666,0.5,13.68421052631579,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,0.5454545454545454,0.46232272727272733,,0.0625,14.175,0.225,11.0,1.0,5.0,1.0,3.0,1.0,7.0,4.0,5.0,5.0,1.0,,1.0,1.0,3.0,,2.0,,1.0,1.0,0.12121212121212122,0.11363636363636363,0.08333333333333333,0.45454545454545453,0.2,0.2,,0.08333333333333333,0.1111111111111111,1.0,2.0,,,,3.0,5.0,,,,,,0.2727272727272727,0.5,0.44925000000000004,,,1.0,,3.0,,2.0,1.0,2.0,,,0.2727272727272727,,,,,0.09090909090909091,,24.333333333333332,1.0,,3.0,,9.0,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,0.5,0.5,0.5,,1.0,0.125,False,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,0.09090909090909091,,,0.1111111111111111,,0.18181818181818182,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
201985,1610612754,AJ Price,AJ Price,201985,IND,4798.0,80,-15.0,149,148,32.0,18.0,297,2.0,3.0,,,6.0,19,42.0,161,1.0,3.0,8.0,2.0,3.0,1.0,8.0,32.0,0.16666666666666666,0.2,0.3157894736842105,0.3333333333333333,0.4714285714285714,0.5,0.5384615384615384,0.6666666666666666,26.900584795321638,0.08571428571428572,0.6666666666666666,0.6666666666666666,,,,0.5428571428571428,0.4551161764705882,0.39416249999999997,0.19047619047619047,13.25263157894737,0.21476510067114093,20.0,3.0,11.0,4.0,6.0,3.0,16.0,4.0,5.0,7.0,5.0,3.0,7.0,4.0,10.0,1.0,10.0,,3.0,0.7142857142857143,0.07017543859649122,0.06944444444444445,0.06666666666666667,0.3142857142857143,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.1282051282051282,0.13636363636363635,1.0,2.0,,1.0,2.0,1.0,5.0,,,0.01818181818181818,0.02631578947368421,,0.13043478260869565,0.3333333333333333,0.5047833333333333,1.0,5.0,15.0,2.0,16.0,2.0,10.0,14.0,2.0,1.0,,0.45714285714285713,,0.14285714285714285,0.2,0.2,0.42857142857142855,0.4,27.449999999999996,7.0,1.0,7.0,1.0,6.0,,1.0,1.0,,2.0,0.2857142857142857,0.4375,0.5,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.5,1.0,,7.0,,2.0,0.4666666666666667,0.5,1.0,9.0,1.0,,5.0,2.0,0.5,0.8333333333333334,0.8333333333333334,,1.0,0.11904761904761904,False,,1.0,,,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,0.06666666666666667,0.06666666666666667,,,0.5,0.02857142857142857,,,,,0.3333333333333333,,1.0,,,1.0,,1.0,,,,,,0.047619047619047616,0.0625,,,,,,,,,,,,1.0,1.0,15.0,1.0,1.0,2.0,1.0,1.0,0.11764705882352941,,,,,,,
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,2974.0,50,-17.0,92,92,32.0,39.0,184,5.0,8.0,2.0,3.0,9.0,17,26.0,108,3.0,4.0,10.0,2.0,1.0,1.0,10.0,31.0,0.1111111111111111,0.125,0.5294117647058824,0.75,0.45,0.5,0.5652173913043478,0.7142857142857143,23.85321100917431,0.4,0.625,0.7142857142857143,0.2,0.5,0.6666666666666666,0.55,0.46260500000000004,0.47317500000000007,0.38461538461538464,6.935294117647059,0.34782608695652173,13.0,2.0,4.0,1.0,2.0,1.0,5.0,,,2.0,2.0,,3.0,,6.0,1.0,9.0,2.0,4.0,0.6666666666666666,,,,0.2,0.5,0.5,,0.21739130434782608,0.21052631578947367,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.11764705882352941,0.125,0.05714285714285714,0.044444444444444446,,,0.6666666666666666,0.4821166666666667,2.0,5.0,1.0,,3.0,2.0,16.0,1.0,1.0,1.0,,0.15,,0.25,0.4,0.5,0.05,,23.96666666666667,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,8.0,1.0,1.0,3.0,2.0,0.5,0.3333333333333333,0.5,0.14285714285714285,0.5,0.11538461538461539,False,,2.0,,2.0,1.0,1.0,4.0,,,2.0,,,,,,,1.0,0.2,,0.08333333333333333,,,,0.1,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,8748.0,146,-24.0,273,270,78.0,85.0,543,4.0,12.0,2.0,4.0,14.0,40,47.0,299,7.0,15.0,22.0,6.0,5.0,5.0,22.0,77.0,0.21428571428571427,0.21428571428571427,0.35,0.4666666666666667,0.43478260869565216,0.5555555555555556,0.46078431372549017,0.5789473684210527,18.575851393188856,0.2608695652173913,0.3333333333333333,0.6666666666666666,0.5,0.2222222222222222,0.5,0.391304347826087,0.4589619565217392,0.4334194444444444,0.46808510638297873,9.9425,0.2857142857142857,39.0,5.0,13.0,4.0,20.0,4.0,44.0,7.0,9.0,13.0,8.0,5.0,9.0,4.0,8.0,,11.0,,3.0,0.8888888888888888,0.06862745098039216,0.0625,,0.2826086956521739,0.38461538461538464,0.45454545454545453,0.2,0.061224489795918366,0.06976744186046512,1.0,4.0,9.0,4.0,4.0,3.0,7.0,0.225,0.5,0.03278688524590164,0.027972027972027972,0.046511627906976744,0.11538461538461539,0.25,0.43375,5.0,15.0,4.0,1.0,6.0,3.0,22.0,4.0,16.0,8.0,,0.13043478260869565,,0.32608695652173914,0.3333333333333333,0.35714285714285715,0.08695652173913043,0.05555555555555555,24.883333333333336,3.0,1.0,4.0,2.0,3.0,,,7.0,,1.0,0.25,0.6666666666666666,0.6666666666666666,0.75,0.75,,1.0,1.0,,3.0,1.0,,0.6666666666666666,0.75,1.0,7.0,2.0,,4.0,,0.5,0.5,0.5,0.06666666666666667,1.0,0.0851063829787234,False,1.0,2.0,,2.0,,,2.0,,2.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,0.06666666666666667,0.047619047619047616,,0.07142857142857142,0.0625,,0.043478260869565216,0.5,0.5,1.0,,,0.1111111111111111,,,1.0,,,,,,1.0,1.0,,,,,0.5,2.0,,,,1.0,0.1111111111111111,,,,,,9.0,,,,,,,1.0,1.0,0.15384615384615385,0.5,,,
202331,1610612754,Paul George,Paul George,202331,IND,7504.0,125,-34.0,231,238,49.0,46.0,469,4.0,13.0,1.0,1.0,5.0,17,26.0,253,2.0,3.0,7.0,4.0,7.0,5.0,7.0,49.0,0.4,0.4,0.29411764705882354,0.6666666666666666,0.3275862068965517,0.7,0.3939393939393939,0.7,15.037593984962406,0.4482758620689655,0.3076923076923077,0.4444444444444444,0.5,0.2,1.0,0.8620689655172413,0.5759741379310345,0.54374,0.2692307692307692,4.3352941176470585,0.21212121212121213,31.0,1.0,3.0,1.0,4.0,1.0,9.0,13.0,19.0,24.0,2.0,,7.0,1.0,7.0,1.0,8.0,,4.0,0.2857142857142857,0.14444444444444443,0.136,0.07142857142857142,0.10344827586206896,0.3333333333333333,0.3333333333333333,,0.12121212121212122,0.19047619047619047,2.0,2.0,5.0,5.0,5.0,4.0,11.0,0.29411764705882354,0.3076923076923077,0.04807692307692308,0.040983606557377046,0.05714285714285714,0.2857142857142857,0.6666666666666666,0.59675,,1.0,6.0,1.0,12.0,2.0,6.0,6.0,3.0,2.0,2.0,0.41379310344827586,0.5,0.034482758620689655,,,0.20689655172413793,0.2,24.59166666666667,1.0,,3.0,1.0,9.0,,,1.0,,5.0,1.0,0.25,0.5,0.16666666666666666,0.16666666666666666,1.0,,,,1.0,,2.0,0.25,0.16666666666666666,,7.0,,2.0,2.0,,,,0.25,,,0.07692307692307693,False,2.0,6.0,1.0,1.0,,1.0,,,4.0,2.0,2.0,,,10.0,10.0,10.0,1.0,1.0,0.11428571428571428,0.07692307692307693,0.10909090909090909,0.15384615384615385,,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.2,,,2.0,,,1.0,1.0,,,4.0,,,,,0.4,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,3674.0,61,22.0,119,112,37.0,32.0,231,,1.0,,,3.0,7,20.0,114,,,5.0,4.0,1.0,,5.0,36.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.4,,0.5,0.5,15.000000000000002,0.06666666666666667,,,,,,0.6,0.47349,0.402225,0.25,16.28571428571429,0.31092436974789917,18.0,3.0,6.0,1.0,5.0,1.0,11.0,4.0,6.0,6.0,1.0,,1.0,,7.0,,12.0,,1.0,1.0,0.10256410256410256,0.13043478260869565,0.09090909090909091,0.4,0.5,0.5,0.6666666666666666,0.16666666666666666,0.125,,,,,,1.0,2.0,,,,,,0.09090909090909091,,,,,7.0,2.0,8.0,2.0,2.0,7.0,4.0,1.0,,0.5333333333333333,,,,,0.4666666666666667,1.0,25.1875,1.0,,2.0,,6.0,,,3.0,,,1.0,0.25,,0.14285714285714285,0.14285714285714285,1.0,,1.0,,1.0,,1.0,0.25,0.14285714285714285,,8.0,,1.0,4.0,,,1.5,1.0,,,0.2,False,1.0,1.0,,,1.0,1.0,5.0,,2.0,1.0,,,2.0,,,,,,0.2857142857142857,,0.16666666666666666,0.2857142857142857,,0.06666666666666667,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,1.0,,,,2.0,1.0,1.0,0.2,,,,,1.0,,
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,9557.0,159,-41.0,301,300,66.0,68.0,601,10.0,26.0,3.0,5.0,20.0,58,56.0,337,6.0,12.0,14.0,28.0,6.0,3.0,14.0,65.0,0.7,0.7368421052631579,0.3448275862068966,0.5,0.3448275862068966,0.5,0.42424242424242425,0.5384615384615384,21.428571428571427,0.4482758620689655,0.38461538461538464,0.47619047619047616,0.5,0.4166666666666667,0.6,0.4482758620689655,0.4775137931034483,0.44948333333333323,0.25,9.239655172413793,0.21926910299003322,38.0,7.0,24.0,,5.0,,10.0,8.0,13.0,25.0,7.0,2.0,9.0,1.0,19.0,2.0,18.0,2.0,10.0,0.7777777777777778,0.06837606837606838,0.07643312101910828,0.08333333333333333,0.41379310344827586,0.2916666666666667,0.2916666666666667,1.0,0.15151515151515152,0.15151515151515152,8.0,10.0,6.0,10.0,12.0,7.0,12.0,0.10344827586206896,0.19230769230769232,0.07874015748031496,0.07894736842105263,0.04,,0.8,0.5698666666666666,3.0,8.0,,,,,12.0,,5.0,3.0,1.0,,0.25,0.13793103448275862,0.375,0.42857142857142855,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,0.6666666666666666,,1.0,3.0,,,2.0,16.0,2.0,,4.0,2.0,0.2,0.2,0.2,0.06451612903225806,0.25,0.07142857142857142,False,,,,,,,2.0,,4.0,5.0,,,,,,,,0.125,0.1,0.13043478260869565,0.0967741935483871,0.0967741935483871,0.1111111111111111,,,,,,,,2.0,,2.0,1.0,,,3.0,,,,,0.08,0.05263157894736842,0.16666666666666666,,3.0,,,1.0,,0.09375,,,0.5,,,,,,,,,,,1.0,,,,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,7609.0,127,-42.0,238,240,59.0,45.0,478,9.0,18.0,2.0,4.0,19.0,43,48.0,260,3.0,6.0,10.0,24.0,2.0,1.0,10.0,59.0,0.631578947368421,0.8571428571428571,0.4418604651162791,0.5,0.4418604651162791,0.5,0.48,0.5555555555555556,22.743682310469314,0.4186046511627907,0.5,0.6428571428571429,0.5555555555555556,0.6666666666666666,0.5,0.4186046511627907,0.4707325581395349,0.5453833333333332,0.20833333333333334,7.462790697674418,0.24789915966386555,30.0,4.0,9.0,,3.0,,6.0,14.0,19.0,32.0,3.0,2.0,13.0,4.0,20.0,3.0,15.0,1.0,7.0,0.23076923076923078,0.14432989690721648,0.13432835820895522,0.2222222222222222,0.20930232558139536,0.4444444444444444,0.4444444444444444,1.0,0.14285714285714285,0.14285714285714285,6.0,8.0,6.0,13.0,13.0,13.0,21.0,0.13953488372093023,0.2222222222222222,0.12037037037037036,0.10317460317460317,0.1282051282051282,0.30434782608695654,0.75,0.5375125000000001,6.0,16.0,,,,,14.0,,3.0,1.0,1.0,,0.5,0.37209302325581395,0.375,0.42857142857142855,,,,,,,,,,,1.0,,10.0,,,,,,,,1.0,0.5,,1.0,1.0,,,4.0,10.0,5.0,,10.0,10.0,0.625,0.625,0.625,0.14814814814814814,0.6666666666666666,0.20833333333333334,False,,,,,,,4.0,,4.0,1.0,3.0,,1.0,9.0,9.0,9.0,,0.125,0.10810810810810811,0.09523809523809523,0.05357142857142857,0.034482758620689655,0.375,,,,,,,,,,2.0,2.0,4.0,1.0,,,,4.0,,,,,0.4444444444444444,3.0,,,,1.0,0.16666666666666666,,,,,,,1.0,,,,,,,3.0,,,,1.0,2.0
