EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,on,Blocked3s,BlockedCorner3,DefensiveGoaltends,Corner3PctBlocked,HeaveMakes
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,9936.0,166,-16,281,298,96.0,132.0,44,579,9.0,11.0,2.0,2.0,3.0,3.0,5.0,6.0,13.0,1.0,1.0,2.0,2.0,1.0,1.0,15.0,29.0,2.0,3.0,11.0,47.0,309,2.0,5.0,1.0,1.0,7.0,5.0,14.0,1.0,7.0,17.0,22.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,1.0,7.0,1.0,1.0,2.0,3.0,15.0,6.0,6.0,11.0,17.0,6.0,23,7.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,7.0,12.0,11.0,2.0,15.0,1.0,4.0,4.0,5.0,2.0,1.0,2.0,5.0,3.0,13.0,93.0,2.0,1.0,0.7333333333333333,0.8461538461538461,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5172413793103449,0.4,0.35714285714285715,0.5625,0.5833333333333334,0.3333333333333333,0.6025641025641025,0.5833333333333334,0.4473684210526316,0.09375,0.06896551724137931,0.4,12.352941176470589,0.6666666666666666,0.088,0.05172413793103448,0.2,0.10967741935483871,0.04081632653061224,0.06818181818181818,0.034482758620689655,0.046511627906976744,0.07317073170731707,0.05714285714285714,0.12244897959183673,0.23076923076923078,0.6,0.34375,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.15625,0.40625,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.03125,0.0625,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.2,1.0,0.06666666666666667,0.4375,1.0,0.48185625,0.4911916666666667,0.4465833333333334,0.11428571428571428,0.125,0.14893617021276595,0.3617021276595745,10.506896551724138,24.599999999999998,0.3416370106761566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,30093.0,502,62,908,909,164.0,234.0,135,1817,34.0,84.0,16.0,44.0,5.0,7.0,25.0,2.0,5.0,,,,,,,48.0,114.0,,,33.0,129.0,935,17.0,50.0,,,45.0,6.0,9.0,,11.0,23.0,56.0,40.0,,28.0,,,12.0,30.0,8.0,38.0,6.0,18.0,4.0,8.0,84.0,49.0,19.0,63.0,89.0,61.0,150,12.0,6.0,6.0,11.0,,5.0,6.0,17.0,4.0,30.0,60.0,39.0,2.0,45.0,4.0,21.0,4.0,33.0,21.0,1.0,11.0,33.0,15.0,23.0,161.0,5.0,2.0,0.5833333333333334,0.8235294117647058,,,,,0.42105263157894735,0.34,0.6666666666666666,0.42105263157894735,0.34,0.6666666666666666,0.4777777777777778,0.39473684210526316,0.71875,,0.10526315789473684,0.08,14.007421150278294,0.6470588235294118,0.17548746518105848,0.1396011396011396,0.2638888888888889,0.1902552204176334,0.12815126050420167,0.1411042944785276,0.1724137931034483,0.10891089108910891,0.12612612612612611,0.2289156626506024,0.18181818181818182,0.24528301886792453,0.45454545454545453,0.7368421052631579,0.40476190476190477,0.4594594594594595,0.5294117647058824,0.21929824561403508,0.043859649122807015,0.4,0.4,0.5,,,,,,0.88,0.36363636363636365,,,,0.7777777777777778,0.7142857142857143,,0.7368421052631579,,0.5217140350877193,0.550259090909091,0.5486333333333334,0.16030534351145037,0.16030534351145037,0.3488372093023256,0.17829457364341086,3.43421052631579,,0.18061674008810572,12.0,11.0,2.0,12.0,7.0,10.0,1.0,6.0,1.0,2.0,1.0,5.0,2.0,4.0,4.0,3.0,1.0,4.0,0.11904761904761904,0.2916666666666667,0.096,0.09523809523809523,0.0975609756097561,0.3157894736842105,0.18518518518518517,0.48,0.5217391304347826,0.75,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,769.0,13,-13,23,22,1.0,,5,45,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,26,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,2,1.0,,1.0,2.0,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,13.793103448275863,1.0,0.25,,,0.18181818181818182,,,,,,0.2,0.5,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,0.5,,0.410625,,,,,,,19.8,27.9,0.043478260869565216,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,38970.0,650,81,1174,1169,266.0,355.0,183,2343,69.0,131.0,5.0,9.0,13.0,27.0,66.0,31.0,78.0,4.0,,25.0,97.0,3.0,12.0,124.0,275.0,25.0,101.0,111.0,434.0,1185,12.0,24.0,3.0,14.0,43.0,23.0,53.0,29.0,35.0,90.0,44.0,204.0,42.0,10.0,90.0,25.0,34.0,94.0,29.0,123.0,20.0,44.0,15.0,35.0,275.0,10.0,7.0,42.0,49.0,20.0,69,22.0,14.0,8.0,38.0,5.0,29.0,21.0,59.0,15.0,17.0,33.0,84.0,,134.0,12.0,62.0,7.0,11.0,7.0,2.0,2.0,11.0,6.0,88.0,262.0,1.0,4.0,0.1774193548387097,0.18487394957983194,0.56,0.24752475247524752,0.21428571428571427,0.26595744680851063,0.4509090909090909,0.5,0.4339622641509434,0.4295212765957447,0.4342105263157895,0.3353658536585366,0.4965437788018433,0.48863636363636365,0.44554455445544555,0.26861702127659576,0.12363636363636364,0.13636363636363635,35.142857142857146,0.6440677966101694,0.09210526315789473,0.022026431718061675,0.0707070707070707,0.08828828828828829,0.032520325203252036,0.029556650246305417,0.017699115044247787,0.014492753623188406,0.06521739130434782,0.05309734513274336,0.13170731707317074,0.0958904109589041,0.5454545454545454,0.3484042553191489,0.5267175572519084,0.6448598130841121,0.2028985507246377,0.17553191489361702,0.2074468085106383,0.3974358974358974,0.4025974025974026,0.1935483870967742,0.010638297872340425,0.2579787234042553,0.25773195876288657,0.2631578947368421,0.56,0.23684210526315788,0.5555555555555556,0.3157894736842105,0.25,1.0,0.32926829268292684,0.48148148148148145,,0.6170212765957447,0.2777777777777778,0.4839221467391305,0.47377692307692304,0.454677027027027,0.14754098360655737,0.19076923076923077,0.09907834101382489,0.2073732718894009,8.238181818181816,27.778217821782178,0.22657580919931858,24.0,10.0,9.0,10.0,,6.0,5.0,9.0,6.0,,3.0,,3.0,1.0,,4.0,,,0.183206106870229,,0.062111801242236024,0.07207207207207207,0.04,,0.033707865168539325,0.36363636363636365,0.42105263157894735,0.08333333333333333,0.2,2.0,3.0,29.0,3.0,33.0,7.0,2.0,1.0,2.0,5.0,1.0,0.10344827586206896,0.019801980198019802,0.01282051282051282,0.020618556701030927,0.05263157894736842,0.35365853658536583,0.10344827586206896,0.00980392156862745,,,,,,,,,,,,True,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,11085.0,185,36,325,333,120.0,131.0,51,658,16.0,21.0,5.0,8.0,7.0,8.0,10.0,9.0,20.0,,,,,,,26.0,51.0,,,7.0,59.0,302,7.0,12.0,,,15.0,10.0,17.0,,3.0,23.0,36.0,16.0,,10.0,,,2.0,6.0,1.0,7.0,1.0,5.0,,1.0,15.0,15.0,4.0,12.0,24.0,20.0,44,3.0,2.0,1.0,4.0,,4.0,3.0,7.0,2.0,10.0,12.0,8.0,,10.0,2.0,5.0,1.0,12.0,11.0,,1.0,12.0,9.0,23.0,117.0,,1.0,0.6923076923076923,0.8571428571428571,,,,,0.5098039215686274,0.5833333333333334,0.5882352941176471,0.5098039215686274,0.5833333333333334,0.5882352941176471,0.5363636363636364,0.5769230769230769,0.6052631578947368,,0.0392156862745098,0.1,16.020671834625322,0.5714285714285714,0.08823529411764706,0.12396694214876033,0.12121212121212122,0.09467455621301775,0.12048192771084337,0.1951219512195122,0.12121212121212122,0.06382978723404255,0.07894736842105263,0.13953488372093023,0.05454545454545454,0.07407407407407407,0.75,0.4117647058823529,0.7619047619047619,0.7619047619047619,0.5,0.19607843137254902,0.39215686274509803,0.45,0.47368421052631576,1.0,,,,,,0.6666666666666666,0.625,,,,0.47058823529411764,0.875,,0.4117647058823529,,0.45248039215686275,0.49964166666666676,0.44435882352941175,0.09259259259259259,0.09259259259259259,0.2542372881355932,0.3898305084745763,9.576470588235294,,0.36923076923076925,1.0,1.0,,5.0,8.0,,1.0,,2.0,,,1.0,,,,,,,,0.6666666666666666,0.1111111111111111,0.05405405405405406,0.375,0.3333333333333333,,0.1,0.1111111111111111,1.0,,,,,,,,,,1.0,,,,,0.05,,,,,,,,,,,,,,,,,True,,,,,
2586,1610612741,Keith Bogans,Keith Bogans,2586,CHI,18182.0,303,34,539,545,56.0,69.0,83,1084,3.0,7.0,,2.0,,1.0,,,3.0,31.0,6.0,15.0,27.0,2.0,3.0,3.0,10.0,25.0,58.0,1.0,82.0,536,,2.0,3.0,7.0,9.0,,1.0,10.0,,9.0,6.0,,75.0,,27.0,15.0,2.0,10.0,2.0,12.0,2.0,4.0,3.0,3.0,26.0,1.0,2.0,14.0,16.0,3.0,19,10.0,3.0,7.0,5.0,,3.0,2.0,7.0,,11.0,25.0,12.0,6.0,4.0,,1.0,1.0,3.0,3.0,,,3.0,1.0,9.0,56.0,1.0,1.0,1.0,1.0,1.0,0.43103448275862066,0.42857142857142855,0.43103448275862066,0.3,,,0.5955882352941176,0.5,0.4090909090909091,0.5857142857142857,0.5,0.375,0.8529411764705882,0.2,,11.91950464396285,0.7142857142857143,0.06481481481481481,0.0045871559633027525,0.043478260869565216,0.061068702290076333,0.010033444816053512,,,0.016666666666666666,0.045454545454545456,0.08695652173913043,0.0673076923076923,0.03225806451612903,0.3333333333333333,0.10294117647058823,0.42857142857142855,0.6,1.0,,0.04411764705882353,,,,0.45588235294117646,0.39705882352941174,0.5555555555555556,0.5555555555555556,1.0,0.2222222222222222,,0.3333333333333333,0.6666666666666666,1.0,0.09090909090909091,,0.5454545454545454,0.9558823529411765,0.5555555555555556,0.5821911764705883,0.5545125,0.5838954545454546,0.014492753623188406,0.09090909090909091,0.10975609756097561,0.10975609756097561,6.860000000000001,24.24137931034483,0.1038961038961039,,,,2.0,,1.0,1.0,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,0.2857142857142857,,0.024691358024691357,0.03773584905660377,,0.06666666666666667,0.02631578947368421,,,,,4.0,2.0,4.0,3.0,,,,,,,,0.3,,,,0.4444444444444444,0.36363636363636365,0.5,,10.0,1.0,1.0,0.3225806451612903,0.3225806451612903,1.0,0.25,1.0,0.16666666666666666,,,True,,,,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,12429.0,207,46,402,377,132.0,181.0,58,779,1.0,4.0,,,1.0,4.0,1.0,9.0,23.0,9.0,4.0,12.0,27.0,2.0,3.0,10.0,28.0,15.0,36.0,5.0,70.0,401,,,2.0,3.0,6.0,3.0,8.0,15.0,5.0,35.0,16.0,4.0,45.0,,27.0,12.0,,7.0,5.0,12.0,2.0,5.0,1.0,1.0,29.0,,3.0,11.0,15.0,1.0,16,6.0,3.0,3.0,6.0,1.0,5.0,5.0,11.0,3.0,18.0,29.0,7.0,1.0,5.0,,1.0,1.0,3.0,3.0,,,3.0,2.0,35.0,131.0,3.0,1.0,0.8,0.8,1.0,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.35714285714285715,,0.375,0.5078125,1.0,0.6521739130434783,0.5227272727272727,1.0,0.68,0.5625,,,16.452991452991455,0.5454545454545454,0.08461538461538462,,0.11538461538461539,0.08974358974358974,0.005208333333333333,,,,0.07894736842105263,0.06451612903225806,0.09836065573770492,0.1,0.6666666666666666,0.0625,0.25,0.25,1.0,0.015625,0.359375,0.391304347826087,0.391304347826087,0.7777777777777778,0.140625,0.421875,0.4444444444444444,0.4444444444444444,1.0,,,1.0,0.6666666666666666,1.0,0.17391304347826086,0.25,0.17391304347826086,0.625,0.4444444444444444,0.48433671875,0.56085,0.49694565217391296,0.015384615384615385,0.034482758620689655,0.08571428571428572,0.5,15.724999999999998,25.022222222222226,0.3283582089552239,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,0.07692307692307693,0.01818181818181818,0.02631578947368421,,0.16666666666666666,,,,,,,7.0,11.0,8.0,,,,,2.0,1.0,,0.5333333333333333,,,,,0.4782608695652174,0.6363636363636364,,3.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.25,,,True,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,36630.0,610,113,1104,1096,248.0,328.0,176,2200,35.0,60.0,10.0,15.0,2.0,5.0,33.0,19.0,48.0,25.0,4.0,9.0,36.0,2.0,7.0,65.0,141.0,17.0,61.0,50.0,231.0,1098,11.0,18.0,2.0,10.0,37.0,8.0,22.0,19.0,20.0,48.0,86.0,44.0,48.0,12.0,36.0,9.0,14.0,26.0,14.0,40.0,10.0,15.0,2.0,9.0,94.0,18.0,10.0,56.0,72.0,24.0,96,20.0,14.0,6.0,14.0,3.0,11.0,10.0,24.0,6.0,17.0,36.0,60.0,7.0,58.0,6.0,26.0,6.0,10.0,5.0,1.0,4.0,10.0,7.0,46.0,244.0,5.0,5.0,0.6615384615384615,0.7288135593220338,0.9411764705882353,0.2786885245901639,0.2,0.2786885245901639,0.46099290780141844,0.6111111111111112,0.36363636363636365,0.44801980198019803,0.5,0.34146341463414637,0.506578947368421,0.5606060606060606,0.46153846153846156,0.30198019801980197,0.09929078014184398,0.06060606060606061,19.119878603945374,0.5833333333333334,0.12933025404157045,0.042352941176470586,0.10752688172043011,0.12547528517110265,0.041666666666666664,0.061224489795918366,0.028846153846153848,0.024,0.1,0.11926605504587157,0.15463917525773196,0.1044776119402985,0.7,0.297029702970297,0.5833333333333334,0.7142857142857143,0.6571428571428571,0.16336633663366337,0.2376237623762376,0.3958333333333333,0.40425531914893614,0.7894736842105263,0.12376237623762376,0.1782178217821782,0.25,0.25,0.8888888888888888,0.5357142857142857,0.6666666666666666,0.25,0.2857142857142857,1.0,0.12195121951219512,0.4,0.0975609756097561,0.599009900990099,0.25,0.4809621287128713,0.516,0.44640853658536583,0.11711711711711711,0.16149068322981366,0.16017316017316016,0.2077922077922078,9.226241134751774,24.818032786885247,0.2246376811594203,11.0,9.0,4.0,6.0,6.0,5.0,,3.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,,,,0.18333333333333332,0.1875,0.039735099337748346,0.03773584905660377,0.044444444444444446,0.11538461538461539,0.049019607843137254,0.3333333333333333,0.3548387096774194,0.45454545454545453,0.2,3.0,3.0,15.0,4.0,3.0,,,1.0,,,,0.21052631578947367,,0.020833333333333332,,0.10714285714285714,0.36585365853658536,0.2,,8.0,,1.0,0.32,0.32,1.0,,,0.25,,,True,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,28509.0,475,59,868,849,143.0,222.0,137,1717,35.0,84.0,8.0,26.0,8.0,14.0,38.0,19.0,41.0,1.0,1.0,,,,,69.0,163.0,,1.0,47.0,185.0,886,9.0,29.0,,,31.0,9.0,21.0,1.0,9.0,27.0,102.0,36.0,,14.0,,,23.0,16.0,10.0,26.0,7.0,10.0,1.0,5.0,62.0,32.0,19.0,79.0,108.0,39.0,147,9.0,6.0,3.0,12.0,2.0,5.0,15.0,27.0,2.0,17.0,48.0,39.0,,55.0,5.0,26.0,4.0,7.0,7.0,,,7.0,5.0,27.0,142.0,3.0,3.0,0.7391304347826086,0.8225806451612904,,,,,0.4233128834355828,0.3103448275862069,0.42857142857142855,0.42073170731707316,0.3103448275862069,0.4090909090909091,0.4894179894179894,0.4305555555555556,0.5,0.006097560975609756,0.1411042944785276,0.07894736842105263,20.869565217391305,0.4444444444444444,0.23795180722891565,0.093841642228739,0.27941176470588236,0.245,0.08260869565217391,0.12962962962962962,0.08235294117647059,0.0425531914893617,0.18627450980392157,0.2465753424657534,0.267515923566879,0.2608695652173913,0.7142857142857143,0.5121951219512195,0.4166666666666667,0.5384615384615384,0.6857142857142857,0.23170731707317074,0.25,0.4634146341463415,0.475,0.8947368421052632,0.006097560975609756,,,,,0.896551724137931,0.3076923076923077,,,,0.6363636363636364,0.5714285714285714,0.045454545454545456,0.5182926829268293,,0.4658859756097561,0.529784,0.47162727272727273,0.14054054054054055,0.14130434782608695,0.16756756756756758,0.14594594594594595,7.384662576687117,23.4,0.16474654377880185,15.0,13.0,3.0,6.0,10.0,3.0,,7.0,2.0,,5.0,9.0,5.0,,,,2.0,7.0,0.2261904761904762,0.45454545454545453,0.05042016806722689,0.05405405405405406,0.044444444444444446,0.3181818181818182,0.04225352112676056,0.39473684210526316,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,0.024390243902439025,,,,,,,,,,,,,,,1.0,0.0625,True,,,,,
703,1610612741,Kurt Thomas,Kurt Thomas,703,CHI,3721.0,62,-16,116,116,51.0,68.0,19,232,4.0,5.0,2.0,3.0,1.0,1.0,2.0,5.0,8.0,,,,2.0,,,10.0,15.0,,2.0,,20.0,135,3.0,4.0,,,6.0,2.0,3.0,,,4.0,16.0,4.0,,4.0,2.0,,2.0,1.0,2.0,3.0,2.0,1.0,,,8.0,8.0,1.0,8.0,9.0,8.0,17,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,,8.0,11.0,,,,,,,3.0,1.0,,2.0,3.0,2.0,4.0,51.0,1.0,,0.8,1.0,,,,,0.6666666666666666,0.75,0.6666666666666666,0.5882352941176471,0.75,0.6666666666666666,0.5882352941176471,0.75,0.6666666666666666,0.11764705882352941,0.13333333333333333,0.5,14.388489208633095,0.6666666666666666,0.22857142857142856,0.2,0.09090909090909091,0.1956521739130435,0.1509433962264151,0.25,0.2,0.14285714285714285,0.25,0.2,0.23076923076923078,0.125,0.6666666666666666,0.29411764705882354,0.8,1.0,0.5,0.11764705882352941,0.47058823529411764,0.625,0.625,1.0,,0.11764705882352941,,,,0.75,0.6666666666666666,,,,0.3333333333333333,1.0,,0.4117647058823529,,0.42715,0.466725,0.4214333333333333,,,0.3,0.2,11.680000000000001,26.5,0.4396551724137931,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,0.2,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,True,,,,,
