EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedLongMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,SecondChancePointsPct,BadPassSteals,Loose Ball Fouls Drawn,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,SelfOReb,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,OffThreePtRebounds,BlockingFouls,Charge Fouls Drawn,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceFtPoints,Charge Fouls,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,Travels,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,OffensiveGoaltends,DefensiveGoaltends,HeaveAttempts
202347,1610612740,Quincy Pondexter,Quincy Pondexter,202347,NOH,39.0,1,2,1,2,1,2.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,10477.0,175,-29,315,315,69,102.0,33.0,630,4.0,9.0,7.0,12.0,8.0,15.0,1.0,1.0,1.0,1.0,5.0,9.0,3.0,5.0,19.0,36.0,6.0,10.0,19.0,75.0,359.0,3.0,5.0,7.0,4.0,6.0,7.0,29.0,36.0,12.0,6.0,9.0,5.0,3.0,43.0,12.0,55.0,8.0,19.0,12.0,12.0,122.0,7.0,21.0,28.0,31.0,10.0,6.0,3.0,6.0,1.0,20.0,5.0,2.0,8.0,21.0,1.0,3.0,24.0,,5.0,1.0,4.0,29.0,69,2.0,4.0,0.6666666666666666,0.6,0.6666666666666666,0.6,0.5277777777777778,0.7142857142857143,0.6086956521739131,0.8461538461538461,0.6428571428571429,0.8235294117647058,0.21739130434782608,0.08333333333333333,0.2222222222222222,,21.468926553672315,0.1875,0.2916666666666667,0.20588235294117646,0.125,0.2,0.22857142857142856,0.3157894736842105,0.1956521739130435,0.4444444444444444,0.5714285714285714,0.2608695652173913,0.5833333333333334,0.5833333333333334,0.32608695652173914,0.5333333333333333,0.5714285714285714,0.021739130434782608,1.0,1.0,1.0,0.1956521739130435,0.5555555555555556,0.5555555555555556,0.2,0.07692307692307693,0.38461538461538464,0.6,0.41304347826086957,0.5555555555555556,0.4598217391304347,0.4881166666666667,0.4399307692307692,0.11538461538461539,0.12195121951219512,0.09090909090909091,0.38666666666666666,10.28888888888889,25.33,0.21904761904761905,1.0,,2.0,2.0,2.0,12.0,2.0,2.0,,3.0,14.0,10.0,4.0,2.0,1.0,3.0,,,,0.05263157894736842,0.05263157894736842,1.0,1.0,1.0,0.7,,0.01834862385321101,0.02142857142857143,0.025,0.2,,0.14285714285714285,,0.2,0.4,,0.16,4.0,1.0,1.0,,,1.0,,,,,0.03125,0.0625,,1.0,,,1.0,,,,0.03225806451612903,0.043478260869565216,2.0,,,1.0,2.0,0.6666666666666666,0.6,0.5,1.0,4.0,False,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,8026.0,134,-21,240,245,35,68.0,23.0,485,3.0,4.0,5.0,10.0,4.0,17.0,2.0,6.0,,,6.0,14.0,1.0,2.0,12.0,31.0,8.0,20.0,2.0,50.0,269.0,1.0,1.0,4.0,1.0,2.0,,5.0,2.0,24.0,,14.0,6.0,4.0,2.0,1.0,3.0,,,1.0,1.0,7.0,,4.0,4.0,4.0,4.0,3.0,,3.0,1.0,4.0,,3.0,10.0,4.0,2.0,,2.0,,1.0,,,5.0,35,2.0,,1.0,0.4,0.5,0.4,0.3870967741935484,0.25,0.47058823529411764,0.4166666666666667,0.4807692307692308,0.4166666666666667,0.39215686274509803,0.12903225806451613,0.25,0.3,20.973782771535582,0.04395604395604396,,0.03773584905660377,,0.07894736842105263,0.034482758620689655,,0.0784313725490196,0.75,1.0,0.19607843137254902,0.5,0.7142857142857143,0.3333333333333333,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.3333333333333333,0.4,1.0,0.27450980392156865,0.42857142857142855,0.46153846153846156,,,0.3333333333333333,0.5,0.47058823529411764,0.42857142857142855,0.4782421568627451,0.42183333333333334,0.5201416666666666,0.019230769230769232,0.03125,,0.1,13.480645161290322,25.205000000000002,0.14583333333333334,,2.0,1.0,1.0,3.0,2.0,22.0,,,,1.0,1.0,,,2.0,,,,,0.9166666666666666,0.9166666666666666,0.3333333333333333,0.25,0.25,0.25,,,,,,1.0,0.8,1.0,,0.25,0.3333333333333333,0.04,1.0,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,1.0,False,,,,,,,,2.0,1.0,0.1,0.16666666666666666,0.07142857142857142,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,1351.0,23,-3,43,41,19,37.0,5.0,84,,,,,4.0,7.0,,,,,,,,,4.0,7.0,,,,8.0,59.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,3.0,,,,,,,,,,19,,,,,,,0.5714285714285714,,0.5714285714285714,,0.5714285714285714,,,0.14285714285714285,,,14.285714285714286,,,,,,,,,,,,,,1.0,0.5714285714285714,0.6666666666666666,,,,,,,,,,,,,,0.4165,,0.40245,,,,,17.385714285714283,,0.4418604651162791,,,,,,,8.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0.14285714285714285,,,,,,,,,1.0,1.0,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,8722.0,145,-28,262,261,56,62.0,26.0,523,16.0,29.0,4.0,11.0,4.0,10.0,,,,,,,,,24.0,50.0,,,19.0,67.0,288.0,,4.0,4.0,,,10.0,18.0,10.0,,,,,10.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,3.0,7.0,10.0,19.0,2.0,1.0,,6.0,2.0,9.0,4.0,11.0,19.0,18.0,3.0,,22.0,2.0,9.0,,3.0,18.0,56,1.0,3.0,,,,,0.48,1.0,0.48,1.0,0.5583333333333333,1.0,,0.2,0.27586206896551724,0.18181818181818182,23.711340206185564,0.07368421052631578,0.15,0.08695652173913043,0.11538461538461539,0.0975609756097561,,0.125,0.58,0.5517241379310345,0.7619047619047619,0.22,0.36363636363636365,0.4444444444444444,0.2,0.4,0.4,,,,,,,,,,,,0.58,,0.46128199999999997,0.49615,0.543175,0.15789473684210525,0.15789473684210525,,0.26865671641791045,6.584,,0.21374045801526717,6.0,3.0,,2.0,7.0,6.0,38.0,7.0,,9.0,3.0,1.0,2.0,2.0,4.0,,3.0,,3.0,0.7916666666666666,0.8260869565217391,0.2857142857142857,0.2857142857142857,0.375,0.3333333333333333,,0.07692307692307693,0.07627118644067797,0.03125,0.25,0.75,0.75,1.0,0.8571428571428571,,0.75,0.08955223880597014,1.0,1.0,2.0,3.0,2.0,,2.0,1.0,,0.125,0.07407407407407407,,0.3333333333333333,0.3333333333333333,0.5,1.0,2.0,,,1.0,0.07407407407407407,0.09523809523809523,2.0,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,10247.0,171,-34,307,307,69,102.0,33.0,614,14.0,25.0,4.0,14.0,6.0,16.0,4.0,6.0,,3.0,2.0,12.0,,3.0,24.0,55.0,6.0,18.0,12.0,78.0,355.0,,5.0,12.0,2.0,6.0,4.0,20.0,28.0,18.0,,12.0,2.0,4.0,11.0,3.0,14.0,2.0,7.0,2.0,2.0,31.0,5.0,14.0,20.0,26.0,6.0,2.0,,4.0,,5.0,1.0,2.0,10.0,11.0,1.0,1.0,15.0,3.0,8.0,,1.0,20.0,69,3.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43636363636363634,0.4166666666666667,0.4520547945205479,0.4444444444444444,0.4936708860759494,0.5,0.2465753424657534,0.07272727272727272,0.08,0.14285714285714285,23.98843930635838,0.1320754716981132,0.20833333333333334,0.14615384615384616,0.0967741935483871,0.12195121951219512,0.17647058823529413,0.2631578947368421,0.3424657534246575,0.56,0.6086956521739131,0.1917808219178082,0.2857142857142857,0.3333333333333333,0.2191780821917808,0.375,0.375,0.0821917808219178,0.6666666666666666,0.6666666666666666,1.0,0.1643835616438356,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,0.589041095890411,0.16666666666666666,0.46211917808219166,0.47228333333333333,0.4080027777777777,0.10256410256410256,0.13333333333333333,,0.2564102564102564,8.296363636363637,25.0,0.2247557003257329,5.0,7.0,,3.0,6.0,9.0,20.0,4.0,1.0,6.0,1.0,1.0,,1.0,,,1.0,,2.0,0.4166666666666667,0.47619047619047616,0.5,0.5,0.6428571428571429,0.2,0.16666666666666666,0.037037037037037035,0.043478260869565216,,,0.42857142857142855,0.25,0.5,0.8333333333333334,,0.3888888888888889,0.11538461538461539,4.0,1.0,3.0,3.0,6.0,3.0,1.0,1.0,,0.05405405405405406,0.0625,0.07894736842105263,0.5,0.6,,0.42857142857142855,2.0,1.0,,,0.06666666666666667,0.043478260869565216,3.0,1.0,0.14285714285714285,,,,1.0,,,1.0,False,,2.0,1.0,,,,0.6666666666666666,,,,,,,,1.0,1.0,1.0,,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,2602.0,43,1,77,77,21,37.0,7.0,154,2.0,3.0,,1.0,1.0,1.0,,,,,,,,,3.0,5.0,,,,6.0,89.0,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,11.0,12.0,13.0,1.0,,,1.0,,2.0,,5.0,6.0,2.0,,,2.0,,,,1.0,,21,,1.0,,,,,0.6,,0.6,,0.5,,,,,,9.195402298850574,0.3548387096774194,,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.15384615384615385,,0.6,0.6666666666666666,0.6666666666666666,0.2,,,0.2,1.0,1.0,,,,,,,,,,,,0.6,,0.46717999999999993,,0.3964,,,,,5.760000000000001,,0.2727272727272727,,1.0,,,,,6.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,0.5,0.3333333333333333,0.038461538461538464,0.029411764705882353,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,0.14285714285714285,,0.5,1.0,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,1.0,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,7478.0,125,-21,224,225,37,52.0,23.0,449,6.0,9.0,5.0,7.0,,1.0,,,,,,,,,11.0,17.0,,,1.0,23.0,246.0,,1.0,2.0,,,,2.0,2.0,,,,,4.0,,,,,,,,,1.0,9.0,10.0,21.0,3.0,1.0,1.0,5.0,1.0,8.0,1.0,10.0,20.0,4.0,,,4.0,,2.0,,,2.0,37,3.0,,,,,,0.6470588235294118,0.5,0.6470588235294118,0.5,0.6052631578947368,0.5,,0.23529411764705882,0.3333333333333333,0.14285714285714285,10.756972111553786,0.1125,0.047619047619047616,0.09900990099009901,0.05263157894736842,0.1111111111111111,0.16,0.058823529411764705,0.5294117647058824,0.6666666666666666,1.0,0.4117647058823529,0.7142857142857143,0.8333333333333334,0.058823529411764705,,,,,,,,,,,,,,0.5294117647058824,,0.46641176470588236,0.5349666666666667,0.26085,0.10526315789473684,0.10526315789473684,,0.08695652173913043,5.464705882352941,,0.16517857142857142,3.0,,,2.0,3.0,4.0,20.0,8.0,,11.0,3.0,1.0,2.0,,1.0,,3.0,,3.0,0.9090909090909091,0.9090909090909091,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,,0.1,0.10891089108910891,0.1111111111111111,,0.8333333333333334,1.0,,1.0,,,0.17391304347826086,2.0,1.0,2.0,,,,1.0,2.0,,0.07142857142857142,0.12,,0.6666666666666666,0.6666666666666666,0.5,,3.0,1.0,,2.0,0.14285714285714285,0.11764705882352941,,,0.25,,,,,,,,False,,,2.0,,,,,,3.0,,,,,,,,,1.0,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,941.0,16,-9,28,30,9,20.0,5.0,58,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,43.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,3.0,,1.0,1.0,3.0,2.0,1.0,,,,,,2.0,4.0,1.0,,,2.0,,1.0,,,1.0,9,1.0,,,,,,1.0,,1.0,,0.75,0.5,,,,,5.88235294117647,0.125,,0.1,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.5086,,,0.5,0.5,,0.3333333333333333,2.2,,0.32142857142857145,,,,,,,2.0,2.0,,2.0,,,,,,,2.0,,2.0,1.0,1.0,,,,,,0.2,0.14285714285714285,,,1.0,,,,,,,1.0,,,,,,,2.0,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,False,,,,,,,,,,,,,,,,,,,
2584,1610612740,Willie Green,Willie Green,2584,NOH,2570.0,43,-6,80,76,35,42.0,7.0,156,2.0,3.0,4.0,7.0,1.0,3.0,1.0,2.0,1.0,1.0,,5.0,,2.0,7.0,13.0,1.0,7.0,3.0,20.0,96.0,3.0,1.0,3.0,,3.0,1.0,3.0,6.0,3.0,,5.0,,1.0,1.0,2.0,3.0,,1.0,,,8.0,,,,,,,,1.0,,1.0,,4.0,8.0,3.0,1.0,,4.0,,1.0,,1.0,3.0,35,,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.5384615384615384,0.3333333333333333,0.425,0.16666666666666666,0.45454545454545453,0.21428571428571427,0.35,0.07692307692307693,,,25.84269662921348,,,,,,,,0.15,0.6666666666666666,0.6666666666666666,0.35,0.5714285714285714,0.5714285714285714,0.15,0.3333333333333333,0.5,0.1,0.5,0.5,1.0,0.25,,,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.5,,0.4575625,0.53725,0.426825,0.047619047619047616,0.07142857142857142,,0.15,8.884615384615385,25.02857142857143,0.4375,,,2.0,,,,8.0,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714,,,,,,,,,,1.0,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,False,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,
202347,1610612740,Quincy Pondexter,Quincy Pondexter,202347,NOH,471.0,8,1,15,14,11,4.0,3.0,29,1.0,3.0,,,,,,2.0,,1.0,,1.0,,1.0,1.0,3.0,,3.0,,2.0,15.0,,1.0,3.0,,2.0,,2.0,,,,,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,2.0,11,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.16666666666666666,0.2,0.5,0.3333333333333333,0.3333333333333333,,33.333333333333336,,0.5,0.16666666666666666,,,,0.5,0.5,0.3333333333333333,0.5,,,,,,,0.3333333333333333,,,,0.16666666666666666,,,,0.2,0.2,,1.0,,0.54024,0.5575,0.524625,,,,1.0,2.3000000000000003,35.0,0.7333333333333333,1.0,3.0,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,0.6,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,1.0
201607,1610612740,Patrick Ewing,Patrick Ewing,201607,NOH,125.0,2,-1,4,4,4,4.0,,8,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,3.0,6.0,,,,1.0,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4,,,1.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,,,25.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,0.45555,,0.45555,,,,1.0,,24.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,,1.0,,,,,,,,,,,,
