EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,PtsPutbacks,BlockingFouls,Loose Ball Fouls,DefensiveGoaltends,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,SelfOReb,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,Offensive Fouls,Offensive Fouls Drawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,on,PenaltyCorner3FGA,PenaltyCorner3Frequency,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,6002.0,100.0,-67.0,182,180.0,9.0,13.0,29.0,362,1.0,1.0,1.0,1.0,2.0,10.0,2.0,8.0,9.0,2.0,1.0,3.0,12.0,2.0,17.0,12.0,223.0,3.0,2.0,1.0,2.0,4.0,6.0,9.0,3.0,2.0,5.0,2.0,1.0,2.0,12.0,1.0,1.0,6.0,1.0,8.0,1.0,9.0,4.0,1.0,4.0,2.0,1.0,6.0,1.0,5.0,7.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,9.0,0.3333333333333333,0.3333333333333333,1.0,0.11764705882352941,0.11764705882352941,0.25,0.20689655172413793,0.20689655172413793,0.5862068965517241,16.27906976744186,0.6666666666666666,0.25,0.08571428571428572,0.013157894736842105,0.1,0.0875,0.01,0.030303030303030304,0.13043478260869565,0.09090909090909091,0.04,0.1,0.6666666666666666,0.034482758620689655,0.034482758620689655,1.0,1.0,0.3448275862068966,0.2,0.2,0.5,0.27586206896551724,0.25,0.25,1.0,0.3103448275862069,0.2,0.4,1.0,0.6206896551724138,0.518398275862069,0.49316000000000004,0.5871,15.958333333333334,24.376470588235293,0.04945054945054945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,6213.0,104.0,-65.0,190,187.0,14.0,20.0,29.0,377,7.0,,3.0,4.0,7.0,11.0,,,7.0,1.0,,14.0,22.0,1.0,7.0,47.0,233.0,1.0,1.0,,6.0,22.0,3.0,7.0,8.0,1.0,9.0,1.0,3.0,5.0,19.0,,2.0,10.0,1.0,13.0,2.0,15.0,5.0,,4.0,2.0,,7.0,,2.0,5.0,12.0,,5.0,3.0,1.0,5.0,4.0,14.0,0.21428571428571427,0.21428571428571427,1.0,0.14285714285714285,0.14285714285714285,0.6363636363636364,0.5344827586206896,0.5769230769230769,0.2413793103448276,20.62780269058296,0.7142857142857143,0.25,0.14084507042253522,,0.2,0.14814814814814814,0.019801980198019802,,0.13043478260869565,0.09090909090909091,0.19230769230769232,0.2,0.8,0.2413793103448276,0.13793103448275862,0.75,0.75,0.3793103448275862,0.6363636363636364,0.6363636363636364,0.14285714285714285,,,,,0.2413793103448276,,0.5,,0.4827586206896552,0.47291206896551724,0.5709,0.47614,11.399999999999999,25.17142857142857,0.07368421052631578,4.0,2.0,2.0,1.0,16.0,1.0,2.0,5.0,5.0,4.0,14.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,24.0,2.0,2.0,11.0,1.0,1.0,14.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.09090909090909091,0.2857142857142857,0.08333333333333333,0.1111111111111111,0.5714285714285714,0.8,0.25,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.4,1.0,0.14285714285714285,0.2894736842105263,0.3548387096774194,0.0425531914893617,0.2978723404255319,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,5822.0,97.0,-69.0,177,174.0,7.0,7.0,28.0,351,8.0,1.0,4.0,18.0,6.0,14.0,,,1.0,,,15.0,40.0,,1.0,38.0,218.0,4.0,,,14.0,16.0,,1.0,1.0,,1.0,,,1.0,2.0,3.0,1.0,15.0,2.0,18.0,6.0,24.0,3.0,2.0,1.0,2.0,,5.0,1.0,5.0,8.0,7.0,,3.0,3.0,,3.0,2.0,7.0,0.4666666666666667,0.5,,,,0.375,0.36585365853658536,0.41304347826086957,0.024390243902439025,24.401913875598087,0.6,0.5,0.21739130434782608,0.04,0.125,0.2077922077922078,0.061224489795918366,0.0625,0.2608695652173913,0.2727272727272727,0.125,0.125,0.6666666666666666,0.1951219512195122,0.43902439024390244,0.2222222222222222,0.25,0.34146341463414637,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.024390243902439025,0.25,,,0.21951219512195122,0.41902317073170736,0.5523,0.4384,10.7675,25.3,0.03954802259887006,5.0,,,,8.0,3.0,6.0,,1.0,,,,2.0,3.0,4.0,3.0,1.0,2.0,,1.0,,11.0,1.0,,6.0,,,,,0.75,,0.75,,0.75,,0.05,,0.13043478260869565,0.17647058823529413,0.625,0.625,0.4,0.25,,,,,,,0.13043478260869565,0.13333333333333333,0.15789473684210525,,1.0,2.0,1.0,1.0,1.0,0.1111111111111111,0.041666666666666664,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,6118.0,102.0,-65.0,187,184.0,11.0,17.0,29.0,371,10.0,1.0,1.0,5.0,6.0,14.0,,,4.0,1.0,1.0,11.0,29.0,1.0,4.0,36.0,227.0,2.0,1.0,1.0,10.0,12.0,3.0,4.0,9.0,2.0,11.0,,3.0,3.0,24.0,3.0,1.0,7.0,,8.0,4.0,12.0,4.0,,4.0,,,4.0,1.0,2.0,4.0,8.0,,3.0,2.0,1.0,3.0,2.0,11.0,0.45454545454545453,0.45454545454545453,1.0,0.25,0.25,0.3793103448275862,0.3787878787878788,0.45,0.12121212121212122,20.0,1.0,,0.09859154929577464,0.03896103896103896,0.1,0.09876543209876543,0.039603960396039604,,,0.18181818181818182,0.11538461538461539,0.1,0.6666666666666666,0.30303030303030304,0.15151515151515152,0.2,0.2,0.42424242424242425,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,0.12121212121212122,0.3333333333333333,0.3333333333333333,0.5,0.42424242424242425,0.4805151515151515,0.6133,0.50045,10.475862068965517,24.825,0.058823529411764705,4.0,,,1.0,11.0,1.0,6.0,,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,2.0,,,,,14.0,,,6.0,1.0,,2.0,1.0,0.5,,0.3333333333333333,,0.5,0.3333333333333333,0.10344827586206896,0.3,0.041666666666666664,,0.4,0.5714285714285714,0.75,,0.25,0.25,1.0,,,0.25,0.15384615384615385,0.17142857142857143,0.16666666666666666,0.05555555555555555,,,,,,,0.041666666666666664,,4.0,2.0,3.0,1.0,0.10526315789473684,0.16666666666666666,0.05555555555555555,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1610612748,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,MIA,6213.0,104.0,-65.0,190,187.0,14.0,20.0,29.0,377,15.0,10.0,1.0,6.0,4.0,9.0,,,,,,14.0,30.0,,,32.0,233.0,10.0,,,16.0,12.0,,,3.0,,3.0,,2.0,1.0,6.0,14.0,5.0,12.0,,17.0,15.0,32.0,3.0,1.0,2.0,6.0,,9.0,1.0,9.0,16.0,6.0,1.0,3.0,3.0,,3.0,3.0,14.0,0.5714285714285714,1.0,,,,0.4666666666666667,0.4666666666666667,0.48484848484848486,,18.83408071748879,0.3333333333333333,,0.16901408450704225,0.18181818181818182,0.5,0.20987654320987653,0.1485148514851485,0.11764705882352941,0.2608695652173913,,0.23076923076923078,0.5,1.0,0.5,0.2,0.16666666666666666,0.2,0.3,0.4444444444444444,0.4444444444444444,1.0,,,,,,1.0,,,0.5,0.4666666666666667,0.56505,,8.2,,0.07368421052631578,9.0,,,,4.0,6.0,12.0,,,,,,2.0,1.0,,,,1.0,,,,6.0,,,3.0,,,,,0.6,,0.6,,0.6,,0.06666666666666667,0.06666666666666667,0.041666666666666664,0.05555555555555555,0.6,0.6428571428571429,0.3333333333333333,1.0,,,,,,,0.09090909090909091,0.09090909090909091,0.375,,6.0,12.0,,1.0,,0.16666666666666666,0.125,0.6,,,,2.0,0.3684210526315789,,0.14285714285714285,4.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,391.0,7.0,4.0,13,13.0,7.0,13.0,1.0,26,,,,,,,,,1.0,,1.0,,,1.0,1.0,3.0,15.0,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,7.0,,,1.0,1.0,1.0,,1.5,1.5,1.0,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.4584,,0.4584,,25.6,0.5384615384615384,,,,1.0,,,,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,1.5,,1.5,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,8.0,,2.0,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,95.0,2.0,,3,3.0,3.0,3.0,,6,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,203.0,3.0,,7,7.0,5.0,7.0,,14,,,,,,1.0,,,,,,,1.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4079,,0.4079,23.0,,0.7142857142857143,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,18886.0,315.0,27.0,558,556.0,136.0,97.0,65.0,1114,3.0,,1.0,2.0,4.0,13.0,3.0,13.0,36.0,2.0,9.0,7.0,18.0,15.0,49.0,61.0,563.0,,2.0,12.0,2.0,12.0,45.0,36.0,16.0,2.0,18.0,1.0,7.0,7.0,38.0,3.0,4.0,19.0,,23.0,4.0,27.0,7.0,1.0,7.0,4.0,1.0,11.0,,8.0,23.0,8.0,,3.0,,3.0,3.0,2.0,136.0,0.14285714285714285,0.14285714285714285,1.0,0.30612244897959184,0.30612244897959184,0.3888888888888889,0.44029850746268656,0.4420289855072464,0.7313432835820896,12.658227848101266,0.6363636363636364,,0.0794979079497908,0.01507537688442211,0.05970149253731343,0.07516339869281045,0.015503875968992248,,0.08139534883720931,0.0273972602739726,0.125,0.08,0.6666666666666666,0.04477611940298507,0.029850746268656716,0.5,0.5,0.19402985074626866,0.3076923076923077,0.3076923076923077,0.25,0.19402985074626866,0.23076923076923078,0.23076923076923078,1.0,0.5373134328358209,,1.0,0.5625,0.7761194029850746,0.5164097014925373,0.58335,0.46521875,14.788888888888888,24.80816326530612,0.24372759856630824,2.0,,,12.0,2.0,,,2.0,4.0,2.0,15.0,12.0,,1.0,11.0,8.0,3.0,,,2.0,,4.0,,,,2.0,,15.0,2.0,,0.5,,0.40625,,0.4166666666666667,,,0.01694915254237288,0.02127659574468085,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,0.2459016393442623,,,1.0,1.0,,,,,,1.0,2.0,,0.04477611940298507,,,1.0,2.0,,1.0,3.0,3.0,0.25,0.3333333333333333,False,3.0,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
