EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FTOffRebounds,FTDefRebounds,Travels,BlockingFouls,Loose Ball Fouls,Offensive Fouls,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,on,Clear Path Fouls
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,22373.0,373,30.0,673,677,221,194,68,1350,17.0,38.0,1.0,7.0,14.0,19.0,8.0,26.0,3.0,9.0,1.0,2.0,13.0,41.0,2.0,8.0,16.0,39.0,83.0,16.0,50.0,30.0,156,728,1.0,1.0,2.0,5.0,7.0,8.0,22.0,9.0,18.0,16.0,59.0,20.0,58.0,30.0,18.0,2.0,41.0,13.0,7.0,1.0,34.0,23.0,57.0,16.0,7.0,23.0,3.0,8.0,137.0,1.0,3.0,8.0,18.0,26.0,4,30,1.0,11.0,5.0,6.0,11.0,4.0,8.0,8.0,2.0,3.0,19.0,1.0,6.0,7.0,26.0,1.0,38,1.0,4.0,3.0,38.0,4.0,2.0,14.0,6.0,2.0,1.0,1.0,2.0,59.0,221,7.0,5.0,0.2564102564102564,0.2631578947368421,0.625,0.32,0.5,0.32,0.46987951807228917,1.0,0.36363636363636365,0.47368421052631576,0.3333333333333333,0.5375,0.5167785234899329,0.5833333333333334,0.58,0.37593984962406013,0.02,0.08433734939759036,0.15789473684210525,0.05263157894736842,0.1111111111111111,22.296395193591454,0.5789473684210527,0.0967741935483871,0.015873015873015872,0.08,0.008695652173913044,0.09090909090909091,0.013157894736842105,0.017241379310344827,0.0273972602739726,0.011494252873563218,0.061224489795918366,0.08955223880597014,0.12857142857142856,0.07042253521126761,0.10344827586206896,0.014285714285714285,0.2857142857142857,0.4473684210526316,0.53125,0.35294117647058826,0.14285714285714285,0.7368421052631579,0.7777777777777778,0.14285714285714285,0.19548872180451127,0.3076923076923077,0.3076923076923077,0.25,0.06766917293233082,0.3333333333333333,0.375,1.0,0.3082706766917293,0.3170731707317073,0.3170731707317073,0.5384615384615384,0.6666666666666666,0.175,0.14285714285714285,0.05,0.5,0.4,0.5,0.6616541353383458,0.3170731707317073,0.49203383458646616,0.50655,0.47205624999999996,0.0979020979020979,0.15053763440860216,0.04487179487179487,0.3782051282051282,8.828915662650601,25.022000000000002,0.32838038632986627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,7857.0,131,22.0,240,245,99,83,28,485,21.0,33.0,10.0,14.0,2.0,8.0,,5.0,,,,,,,,,,23.0,46.0,,,19.0,65,249,7.0,12.0,,7.0,21.0,10.0,18.0,,,9.0,29.0,22.0,24.0,,,8.0,,,5.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,8.0,11.0,7.0,16.0,26.0,20,46,3.0,5.0,3.0,2.0,4.0,,,4.0,1.0,4.0,8.0,1.0,3.0,9.0,19.0,,17,1.0,1.0,,22.0,,,7.0,4.0,1.0,1.0,,1.0,29.0,99,5.0,4.0,0.4782608695652174,0.5789473684210527,,,,,0.5,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.5555555555555556,0.5701754385964912,0.65625,0.6041666666666666,,,0.10869565217391304,0.15151515151515152,,,23.80952380952381,0.5,0.23529411764705882,0.15942028985507245,0.22580645161290322,0.16666666666666666,0.23232323232323232,0.1623931623931624,0.3181818181818182,0.125,0.17647058823529413,0.21739130434782608,0.25,0.24,0.16666666666666666,0.42857142857142855,0.16666666666666666,0.717391304347826,0.6363636363636364,0.75,0.5238095238095238,0.17391304347826086,0.25,0.25,,0.10869565217391304,,,,,,,,,,,,,0.7777777777777778,0.7142857142857143,,,,,0.717391304347826,,0.4963065217391305,0.548888888888889,0.5167777777777778,0.1320754716981132,0.1320754716981132,0.3230769230769231,0.4461538461538462,4.552173913043478,,0.4125,7.0,11.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.043478260869565216,0.14285714285714285,1.0,0.9166666666666666,0.6363636363636364,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,True,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,10515.0,175,19.0,328,332,165,133,33,660,7.0,11.0,5.0,8.0,1.0,6.0,4.0,5.0,3.0,11.0,1.0,4.0,1.0,6.0,2.0,1.0,4.0,12.0,22.0,4.0,17.0,6.0,42,318,,3.0,3.0,,,10.0,14.0,2.0,8.0,3.0,29.0,12.0,12.0,12.0,,,6.0,1.0,2.0,,7.0,4.0,11.0,3.0,1.0,6.0,,1.0,26.0,2.0,6.0,7.0,11.0,18.0,8,26,2.0,8.0,6.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,4.0,7.0,13.0,1.0,11,,2.0,,10.0,,,3.0,1.0,,,,,29.0,165,3.0,,0.5,0.5,1.0,0.23529411764705882,0.25,0.23529411764705882,0.5454545454545454,,0.7142857142857143,0.46153846153846156,,0.5909090909090909,0.4883720930232558,,0.6041666666666666,0.4358974358974359,,0.09090909090909091,0.09090909090909091,0.16666666666666666,,13.535911602209945,0.5,0.11224489795918367,0.06741573033707865,0.11666666666666667,0.03389830508474576,0.11392405063291139,0.05405405405405406,0.10344827586206896,,0.047619047619047616,0.06060606060606061,0.09375,0.18181818181818182,0.14285714285714285,0.05555555555555555,0.09523809523809523,0.28205128205128205,0.6363636363636364,0.7,0.5714285714285714,0.15384615384615385,0.16666666666666666,0.2,1.0,0.1282051282051282,0.8,0.8,0.25,0.28205128205128205,0.2727272727272727,0.2727272727272727,1.0,0.15384615384615385,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.36363636363636365,0.625,0.18181818181818182,0.25,0.18181818181818182,0.25,0.717948717948718,0.16666666666666666,0.5101179487179487,0.5087,0.47802500000000003,0.11904761904761904,0.12,,0.6904761904761905,7.722727272727274,23.776470588235295,0.5030487804878049,,2.0,,,,,1.0,,,,,,,0.09375,,,0.3333333333333333,,,1.0,1.0,2.0,2.0,0.16666666666666666,0.11764705882352941,,,,,,,,,,,,,,,,,True,
1718,1610612751,Paul Pierce,Paul Pierce,1718,BKN,19969.0,333,11.0,613,609,216,149,58,1222,21.0,29.0,10.0,13.0,4.0,10.0,10.0,31.0,2.0,5.0,,2.0,13.0,40.0,3.0,1.0,10.0,35.0,70.0,15.0,45.0,23.0,138,659,3.0,4.0,3.0,1.0,10.0,15.0,30.0,1.0,12.0,15.0,48.0,36.0,34.0,45.0,,,40.0,13.0,3.0,,16.0,5.0,21.0,2.0,3.0,11.0,4.0,1.0,47.0,,1.0,13.0,25.0,44.0,1,45,1.0,14.0,6.0,8.0,6.0,1.0,1.0,9.0,,5.0,15.0,,4.0,22.0,43.0,2.0,37,2.0,2.0,4.0,28.0,5.0,,13.0,3.0,3.0,2.0,1.0,4.0,48.0,216,4.0,3.0,0.5142857142857142,0.5142857142857142,1.0,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.5,0.75,0.5,0.5,0.6428571428571429,0.39285714285714285,0.5476190476190477,0.7142857142857143,0.4897959183673469,0.391304347826087,,0.04285714285714286,0.10344827586206896,,,20.88888888888889,0.4,0.15527950310559005,0.005847953216374269,0.13978494623655913,,0.14960629921259844,0.0038022813688212928,,0.014084507042253521,,0.14634146341463414,0.14285714285714285,0.171875,0.125,0.1724137931034483,0.016129032258064516,0.25217391304347825,0.7241379310344828,0.8076923076923077,0.7142857142857143,0.08695652173913043,0.4,0.4,,0.26956521739130435,0.3225806451612903,0.3225806451612903,0.3,0.043478260869565216,0.4,0.4,1.0,0.34782608695652173,0.325,0.325,1.0,0.42857142857142855,0.30952380952380953,0.7692307692307693,0.047619047619047616,,0.23809523809523808,0.1,0.6434782608695652,0.325,0.4943552173913043,0.49395000000000006,0.4641119047619047,0.11382113821138211,0.16666666666666666,0.07246376811594203,0.34782608695652173,9.964285714285714,25.022222222222222,0.3523654159869494,1.0,1.0,,6.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,0.2857142857142857,,,,1.0,0.14285714285714285,1.0,,,5.0,1.0,1.0,,0.022222222222222223,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,True,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,28152.0,469,14.0,850,851,288,244,91,1701,17.0,21.0,10.0,12.0,40.0,71.0,19.0,39.0,9.0,20.0,3.0,6.0,13.0,33.0,3.0,2.0,14.0,76.0,131.0,22.0,53.0,36.0,254,927,5.0,10.0,5.0,1.0,14.0,21.0,37.0,5.0,20.0,27.0,84.0,40.0,112.0,57.0,9.0,6.0,33.0,13.0,5.0,1.0,21.0,14.0,35.0,9.0,5.0,15.0,2.0,4.0,84.0,4.0,5.0,14.0,19.0,37.0,9,46,4.0,6.0,3.0,3.0,10.0,2.0,3.0,9.0,2.0,7.0,19.0,1.0,7.0,11.0,20.0,1.0,39,,1.0,,43.0,3.0,2.0,10.0,12.0,3.0,1.0,1.0,3.0,84.0,288,4.0,12.0,0.2631578947368421,0.273972602739726,0.8636363636363636,0.41509433962264153,0.25,0.41509433962264153,0.5801526717557252,0.5,0.5675675675675675,0.592391304347826,0.43333333333333335,0.5,0.6231527093596059,0.4375,0.5833333333333334,0.28804347826086957,0.018867924528301886,0.03816793893129771,0.09523809523809523,0.028169014084507043,,23.36842105263158,0.5263157894736842,0.08016877637130802,0.02066115702479339,0.10144927536231885,0.027972027972027972,0.088,0.023376623376623377,0.013888888888888888,0.011363636363636364,0.009433962264150943,0.07042253521126761,0.07894736842105263,0.08888888888888889,0.12121212121212122,0.05128205128205128,0.05,0.11413043478260869,0.8095238095238095,0.8947368421052632,0.5294117647058824,0.3858695652173913,0.5633802816901409,0.5797101449275363,0.15,0.21195652173913043,0.48717948717948717,0.5,0.2631578947368421,0.10869565217391304,0.45,0.45,1.0,0.1793478260869565,0.3939393939393939,0.40625,0.7692307692307693,0.2,0.21052631578947367,0.8333333333333334,0.10526315789473684,0.5,0.24561403508771928,0.14285714285714285,0.40217391304347827,0.3939393939393939,0.4407796195652173,0.4697125,0.4354877192982456,0.05235602094240838,0.07246376811594203,0.05511811023622047,0.33070866141732286,10.24351145038168,24.5056603773585,0.3388235294117647,3.0,4.0,,4.0,,,,2.0,1.0,,,0.16666666666666666,,0.036585365853658534,0.08108108108108109,0.3333333333333333,0.26666666666666666,0.75,,2.0,,,,0.13333333333333333,,,1.0,,,0.2,,,1.0,1.0,1.0,1.0,0.02564102564102564,0.030303030303030304,0.5,1.0,,True,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,8733.0,146,10.0,254,253,79,97,35,507,5.0,7.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,11.0,1.0,2.0,8.0,29.0,4.0,1.0,5.0,8.0,13.0,13.0,40.0,4.0,59,279,4.0,5.0,4.0,2.0,10.0,1.0,2.0,2.0,7.0,1.0,9.0,10.0,6.0,39.0,,4.0,29.0,8.0,,1.0,,2.0,2.0,1.0,1.0,,,,6.0,4.0,4.0,5.0,11.0,16.0,8,24,2.0,2.0,2.0,,2.0,,2.0,,,,2.0,,1.0,5.0,10.0,,5,,,1.0,6.0,1.0,,2.0,1.0,2.0,2.0,,2.0,9.0,79,1.0,1.0,0.625,0.8333333333333334,1.0,0.325,0.2857142857142857,0.325,0.6153846153846154,0.8,0.5,0.5188679245283019,0.4444444444444444,0.4444444444444444,0.5363636363636364,0.5,0.45,0.7547169811320755,0.025,,,,,19.453924914675767,1.0,0.13924050632911392,0.05263157894736842,0.10638297872340426,0.07407407407407407,0.12698412698412698,0.06153846153846154,0.037037037037037035,0.11764705882352941,0.08108108108108109,0.0967741935483871,0.25,0.10714285714285714,0.05405405405405406,0.3,0.06666666666666667,0.1320754716981132,0.7142857142857143,0.7142857142857143,0.4,0.03773584905660377,0.5,0.5,1.0,0.07547169811320754,0.5,0.5,1.0,0.20754716981132076,0.45454545454545453,0.45454545454545453,1.0,0.5471698113207547,0.27586206896551724,0.2857142857142857,1.0,0.4444444444444444,0.1111111111111111,1.0,0.2222222222222222,0.5,0.5555555555555556,0.2,0.8867924528301887,0.27586206896551724,0.5154707547169812,0.5349375,0.4501722222222222,0.05555555555555555,0.14285714285714285,0.1694915254237288,0.15254237288135594,7.769230769230769,24.867500000000007,0.3110236220472441,3.0,4.0,,,,1.0,,,1.0,1.0,,,,0.03125,0.058823529411764705,0.5,0.4444444444444444,0.75,,,,1.0,1.0,,0.025,,,,,,,,,,,,,0.034482758620689655,,,,True,
1905,1610612751,Andrei Kirilenko,Andrei Kirilenko,1905,BKN,4307.0,72,1.0,128,133,48,45,17,261,3.0,5.0,2.0,3.0,,2.0,,,,,,,,,,,,3.0,7.0,,,3.0,9,153,1.0,4.0,,,2.0,2.0,3.0,,,2.0,6.0,4.0,2.0,,,,,,2.0,,6.0,1.0,7.0,,1.0,4.0,1.0,1.0,15.0,3.0,3.0,2.0,1.0,6.0,6,12,,6.0,3.0,3.0,2.0,,2.0,,,,2.0,,1.0,3.0,4.0,,8,,1.0,,6.0,,,1.0,2.0,1.0,1.0,,1.0,6.0,48,,2.0,0.6666666666666666,0.6666666666666666,,,,,0.42857142857142855,0.25,0.6666666666666666,0.42857142857142855,0.25,0.6666666666666666,0.45,0.25,0.6,,,0.2857142857142857,0.2,0.5,,8.108108108108109,1.0,0.041666666666666664,0.08823529411764706,0.09090909090909091,0.13043478260869565,0.06521739130434782,0.10526315789473684,0.1111111111111111,0.14285714285714285,0.15789473684210525,,,0.1,0.11764705882352941,,,0.7142857142857143,0.6,0.75,0.6666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,0.7142857142857143,,0.5318857142857143,0.52725,0.6325999999999999,0.125,0.125,0.2222222222222222,0.6666666666666666,2.557142857142857,,0.375,1.0,3.0,,3.0,,,,,1.0,,,0.5,,,,1.0,0.75,0.3333333333333333,,,2.0,,,,,,,,,,,,,,,,,,,,,True,
201977,1610612751,Marcus Thornton,Marcus Thornton,201977,BKN,3840.0,64,-8.0,110,109,19,22,18,219,4.0,7.0,,,,1.0,3.0,5.0,3.0,5.0,2.0,2.0,,5.0,,,1.0,7.0,13.0,3.0,10.0,6.0,29,141,2.0,3.0,1.0,,7.0,,1.0,2.0,3.0,2.0,8.0,4.0,10.0,9.0,,,5.0,,2.0,,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,4.0,1.0,6.0,2,8,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,2.0,,4,,,1.0,7.0,1.0,,3.0,1.0,,,,,8.0,19,,1.0,0.2857142857142857,0.2857142857142857,1.0,0.3,0.6666666666666666,0.3,0.5384615384615384,0.6666666666666666,,0.5,0.875,0.75,0.5576923076923077,0.875,0.8,0.43478260869565216,,0.15384615384615385,0.2857142857142857,,,20.610687022900763,,0.034482758620689655,0.02631578947368421,0.26666666666666666,0.045454545454545456,0.11363636363636363,0.03333333333333333,,,0.058823529411764705,,0.1111111111111111,,0.3333333333333333,,,0.30434782608695654,0.5714285714285714,0.8,0.5,0.043478260869565216,,,,0.21739130434782608,0.6,0.6,,0.21739130434782608,0.6,0.6,1.0,0.21739130434782608,,,,,,,0.5,1.0,0.25,,0.7391304347826086,,0.5480152173913043,0.5165,0.526575,0.12,0.2,0.2413793103448276,0.27586206896551724,9.507692307692308,23.840000000000003,0.17272727272727273,1.0,2.0,,1.0,,,,,,,,0.25,,0.06666666666666667,,,0.5,0.5,1.0,1.0,,,,0.25,,,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,True,
2733,1610612751,Shaun Livingston,Shaun Livingston,2733,BKN,16323.0,272,-24.0,490,487,131,113,49,977,15.0,24.0,1.0,5.0,12.0,29.0,6.0,14.0,,,,,1.0,1.0,,1.0,1.0,33.0,67.0,1.0,1.0,21.0,90,563,5.0,9.0,,1.0,11.0,4.0,10.0,1.0,1.0,6.0,17.0,26.0,40.0,,3.0,2.0,1.0,1.0,4.0,,22.0,10.0,32.0,6.0,4.0,11.0,4.0,7.0,74.0,2.0,5.0,13.0,19.0,32.0,7,39,2.0,3.0,2.0,1.0,11.0,3.0,9.0,8.0,2.0,2.0,19.0,1.0,9.0,11.0,31.0,1.0,22,1.0,,,29.0,1.0,,13.0,2.0,2.0,1.0,,4.0,17.0,131,5.0,2.0,0.3939393939393939,0.40625,,1.0,1.0,1.0,0.4925373134328358,0.5555555555555556,0.4,0.5073529411764706,0.5555555555555556,0.5,0.5487804878048781,0.6111111111111112,0.53125,0.014705882352941176,,0.05970149253731343,0.041666666666666664,0.10344827586206896,,18.634686346863468,0.5789473684210527,0.1310344827586207,0.03597122302158273,0.1566265060240964,0.02857142857142857,0.14035087719298245,0.03349282296650718,,0.0196078431372549,0.04,0.10869565217391304,0.02564102564102564,0.21666666666666667,0.13333333333333333,0.21739130434782608,0.06666666666666667,0.35294117647058826,0.625,0.6521739130434783,0.6666666666666666,0.4264705882352941,0.41379310344827586,0.46153846153846156,0.16666666666666666,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.16666666666666666,,,,,0.014705882352941176,1.0,1.0,,,0.45454545454545453,0.2,,,0.09090909090909091,1.0,0.36764705882352944,1.0,0.45805074626865677,0.5200833333333333,0.46112000000000003,0.1625,0.16455696202531644,0.12222222222222222,0.18888888888888888,8.085074626865671,35.9,0.2673469387755102,2.0,3.0,,,1.0,,1.0,1.0,3.0,,,,,0.08,,0.75,0.3333333333333333,0.6666666666666666,0.5,,1.0,,,,,,,2.0,2.0,,,,,,1.0,,,,,,,True,
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,5521.0,92,-19.0,166,164,57,63,12,330,6.0,9.0,,1.0,,2.0,,,,,,,,,,,,6.0,11.0,,,8.0,20,189,1.0,1.0,,,2.0,,1.0,,,3.0,3.0,10.0,2.0,,,2.0,,,1.0,,1.0,,1.0,,,,1.0,,2.0,1.0,2.0,6.0,7.0,15.0,3,18,,1.0,,1.0,2.0,,1.0,4.0,1.0,1.0,6.0,,3.0,12.0,20.0,2.0,10,,,,14.0,,,7.0,,4.0,4.0,,4.0,3.0,57,2.0,,0.8333333333333334,1.0,,,,,0.5454545454545454,1.0,,0.5454545454545454,1.0,,0.5555555555555556,1.0,0.5,,,0.09090909090909091,,0.5,,13.559322033898304,0.3333333333333333,0.16279069767441862,0.044444444444444446,0.16216216216216217,0.043478260869565216,0.1625,0.04411764705882353,,0.07692307692307693,0.05555555555555555,0.2222222222222222,0.1875,,0.11538461538461539,0.2727272727272727,,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.18181818181818182,,,,,,,,,,,,,,,,,1.0,,,,,,0.8181818181818182,,0.5575636363636364,0.5433,0.6096,0.3888888888888889,0.3888888888888889,0.1,0.15,2.9545454545454546,,0.3433734939759036,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,,0.06666666666666667,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,
