EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SelfOReb,BadPassSteals,SelfORebPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,BlockingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockingFouls,on
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,12592.0,210,-26.0,372,377,96,95,44,749,13.0,19.0,5.0,6.0,5.0,7.0,1.0,9.0,7.0,13.0,21.0,41.0,10.0,52.0,401,6.0,12.0,2.0,14.0,5.0,8.0,4.0,14.0,32.0,10.0,8.0,3.0,16.0,7.0,23.0,4.0,3.0,5.0,1.0,10.0,53.0,4.0,11.0,9.0,36.0,4.0,49,15.0,64,5.0,5.0,12.0,2.0,10.0,7.0,1.0,2.0,1.0,19.0,1.0,6.0,8.0,19,1.0,1.0,2.0,20.0,5.0,3.0,17.0,1.0,7.0,2.0,7.0,5.0,1.0,1.0,7.0,6.0,1.0,14.0,96,3.0,2.0,0.7619047619047619,0.9411764705882353,0.5121951219512195,0.5,0.625,0.5121951219512195,0.5,0.625,0.5306122448979592,0.5,0.6363636363636364,0.07317073170731707,0.10526315789473684,0.1111111111111111,15.813953488372094,0.631578947368421,0.25,0.24324324324324326,0.08148148148148149,0.225,0.07017543859649122,0.2393617021276596,0.078125,0.06666666666666667,0.12121212121212122,0.07017543859649122,0.043478260869565216,0.18181818181818182,0.23076923076923078,0.3,0.21739130434782608,0.23333333333333334,0.2,0.8571428571428571,0.4634146341463415,0.6842105263157895,0.7647058823529411,0.6153846153846154,0.21951219512195122,0.1111111111111111,0.125,1.0,0.3170731707317073,0.5384615384615384,0.5384615384615384,1.0,0.5,0.8333333333333334,0.2,0.875,0.7142857142857143,0.4634146341463415,0.46581219512195127,0.4923888888888889,0.5358125,0.14893617021276595,0.14893617021276595,0.2692307692307692,0.2692307692307692,8.351219512195122,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201571,1610612741,D.J. Augustin,D.J. Augustin,201571,CHI,6697.0,112,13.0,200,197,86,79,28,397,7.0,18.0,1.0,1.0,2.0,6.0,1.0,9.0,3.0,7.0,11.0,34.0,14.0,51.0,202,1.0,3.0,,5.0,3.0,14.0,11.0,20.0,2.0,20.0,2.0,5.0,15.0,5.0,20.0,4.0,1.0,10.0,1.0,4.0,45.0,,2.0,,1.0,,1,2.0,3,3.0,3.0,5.0,,3.0,2.0,1.0,2.0,,7.0,1.0,2.0,4.0,13,,1.0,,13.0,1.0,1.0,16.0,1.0,5.0,2.0,,,,,,,,20.0,86,4.0,1.0,0.09090909090909091,0.1,0.3235294117647059,0.3333333333333333,0.21428571428571427,0.33636363636363636,0.4166666666666667,0.225,0.4112903225806452,0.4166666666666667,0.4,0.14705882352941177,0.2222222222222222,,28.8135593220339,0.7142857142857143,,0.011764705882352941,0.02857142857142857,,,0.009259259259259259,0.018691588785046728,0.037037037037037035,0.05,,,,,0.041666666666666664,,,,,0.32727272727272727,0.3888888888888889,0.5,,0.16363636363636364,0.1111111111111111,0.1111111111111111,,0.12727272727272726,0.42857142857142855,0.5,0.3333333333333333,0.16666666666666666,1.0,,0.3,0.3333333333333333,0.7090909090909091,0.49343909090909094,0.51395,0.4999725,0.1,0.13157894736842105,0.09803921568627451,0.39215686274509803,7.638235294117647,0.43,4.0,1.0,2.0,5.0,17.0,1.0,2.0,1.0,4.0,5.0,21.0,1.0,3.0,1.0,6.0,9.0,6.0,17.0,5.0,1.0,1.0,1.0,1.0,0.6,0.23809523809523808,0.3333333333333333,0.16666666666666666,0.23809523809523808,0.38181818181818183,0.047619047619047616,0.14285714285714285,0.25,0.07272727272727272,0.3090909090909091,0.29411764705882354,0.29411764705882354,0.6,0.16666666666666666,0.3333333333333333,0.5,1.0,0.1,0.2,0.25,0.29411764705882354,0.045454545454545456,24.895238095238092,,,,,,,,,,,,,,,,,,True
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,7112.0,119,4.0,206,213,74,74,31,419,19.0,27.0,6.0,9.0,8.0,11.0,4.0,9.0,4.0,10.0,27.0,46.0,17.0,71.0,216,8.0,12.0,5.0,21.0,9.0,16.0,7.0,25.0,40.0,14.0,6.0,3.0,,2.0,2.0,2.0,,,,,6.0,3.0,12.0,,8.0,,8,15.0,23,2.0,1.0,3.0,,,3.0,1.0,3.0,,6.0,1.0,3.0,5.0,10,,2.0,1.0,22.0,5.0,1.0,23.0,3.0,12.0,1.0,10.0,8.0,,2.0,10.0,8.0,1.0,25.0,74,,1.0,0.7407407407407407,0.8333333333333334,0.5869565217391305,0.6666666666666666,0.5625,0.5869565217391305,0.6666666666666666,0.5625,0.6339285714285714,0.65625,0.5952380952380952,0.06521739130434782,0.1111111111111111,,25.101214574898783,0.5,,0.09195402298850575,0.17142857142857143,,0.07692307692307693,0.07079646017699115,0.13761467889908258,0.18518518518518517,0.14285714285714285,0.18181818181818182,0.06666666666666667,0.1111111111111111,0.13793103448275862,0.08333333333333333,0.058823529411764705,,,0.8,0.5869565217391305,0.7037037037037037,0.7916666666666666,0.7368421052631579,0.1956521739130435,0.4444444444444444,0.4444444444444444,0.5,0.21739130434782608,0.4,0.4,1.0,0.75,0.6666666666666666,0.16666666666666666,0.6875,0.7272727272727273,0.5869565217391305,0.5173913043478261,0.5292777777777778,0.517025,0.21818181818181817,0.21818181818181817,0.29577464788732394,0.352112676056338,5.917391304347827,0.3592233009708738,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,True
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,11570.0,193,-27.0,346,348,88,86,38,694,6.0,10.0,,1.0,1.0,2.0,1.0,4.0,5.0,16.0,12.0,30.0,15.0,57.0,369,,1.0,2.0,5.0,2.0,5.0,8.0,18.0,18.0,6.0,,4.0,8.0,3.0,11.0,2.0,1.0,2.0,,6.0,25.0,,6.0,4.0,12.0,3.0,19,6.0,25,6.0,2.0,2.0,,1.0,1.0,,1.0,,3.0,,,6.0,11,,,1.0,14.0,1.0,,19.0,1.0,8.0,2.0,,,,,,,,18.0,88,1.0,2.0,0.75,0.75,0.4,,0.4,0.4375,0.5,0.5,0.5,0.625,0.6428571428571429,0.13333333333333333,0.1,0.25,15.113350125944583,0.6666666666666666,0.1875,0.08888888888888889,0.047619047619047616,0.11764705882352941,,0.09467455621301775,0.03389830508474576,0.10256410256410256,0.06451612903225806,,,,0.08823529411764706,0.08108108108108109,0.09375,0.16,,,0.20833333333333334,0.6,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.25,0.3333333333333333,,0.3333333333333333,0.3125,0.35714285714285715,1.0,0.3333333333333333,,,0.2,0.5,0.5833333333333334,0.4655697916666666,0.46695,0.4672899999999999,0.14545454545454545,0.21621621621621623,0.08771929824561403,0.3157894736842105,12.55,0.2543352601156069,3.0,2.0,1.0,4.0,15.0,,,1.0,4.0,6.0,18.0,1.0,2.0,2.0,5.0,15.0,3.0,15.0,4.0,,,,,0.8333333333333334,0.3333333333333333,0.5,0.4,0.3333333333333333,0.375,,0.125,,0.0625,0.3125,0.26666666666666666,0.26666666666666666,0.75,0.6666666666666666,,,,0.1,0.4,0.25,0.26666666666666666,,25.227777777777778,,4.0,,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,,,,,True
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,1825.0,30,-1.0,49,56,17,26,8,105,,,,,,,1.0,1.0,,1.0,1.0,2.0,,2.0,60,,,,,,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,4.0,,5,,5,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,17,,,,,0.5,,,0.14285714285714285,,,0.14285714285714285,,,,,,11.864406779661017,,,0.18181818181818182,,0.1111111111111111,,0.16129032258064516,,,,,,,0.3,0.2,,0.125,,,,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,,,,0.7142857142857143,0.48718571428571433,,0.42405,,,,,11.0,0.3469387755102041,1.0,,,,4.0,,,,1.0,,5.0,,,,1.0,,,4.0,,,,,,,,,,,0.7142857142857143,,,,0.14285714285714285,0.5714285714285714,,,,,,,,,0.5,,,,25.52,,,,,,,,,,,,,,,,,,True
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,8009.0,133,-30.0,241,243,34,41,22,484,9.0,13.0,4.0,5.0,1.0,2.0,1.0,4.0,3.0,10.0,13.0,27.0,4.0,63.0,261,4.0,5.0,,8.0,2.0,3.0,1.0,11.0,16.0,10.0,4.0,,5.0,3.0,8.0,2.0,1.0,5.0,,,19.0,,5.0,2.0,7.0,1.0,10,5.0,15,3.0,,4.0,,4.0,,,,,4.0,1.0,1.0,1.0,5,,,,6.0,,,6.0,1.0,3.0,,1.0,,1.0,,1.0,,,11.0,34,,,0.6153846153846154,0.7272727272727273,0.48148148148148145,0.8,0.6666666666666666,0.59,0.5714285714285714,0.8333333333333334,0.6057692307692307,0.5714285714285714,0.9166666666666666,,,,20.74074074074074,1.0,0.07692307692307693,0.07608695652173914,0.05747126436781609,0.09090909090909091,,0.07894736842105263,0.04201680672268908,0.13043478260869565,,0.046511627906976744,,,0.08695652173913043,0.041666666666666664,0.08888888888888889,,0.5,,0.26,0.6923076923076923,0.6923076923076923,0.4444444444444444,0.08,0.25,0.25,1.0,0.2,0.3,0.3,1.0,0.7142857142857143,0.8,0.25,0.3333333333333333,0.5,0.72,0.502506,0.5737642857142857,0.4870166666666667,0.07692307692307693,0.10344827586206896,0.12698412698412698,0.1746031746031746,8.966666666666667,0.14107883817427386,5.0,1.0,,9.0,18.0,,1.0,2.0,3.0,11.0,23.0,,2.0,2.0,3.0,33.0,,18.0,9.0,1.0,,,1.0,1.0,0.4782608695652174,,0.6666666666666666,0.4782608695652174,0.46,0.043478260869565216,,,0.1,0.36,0.5,0.5294117647058824,1.0,0.14285714285714285,0.14285714285714285,,,,0.5,0.6666666666666666,0.5,0.043478260869565216,25.186956521739127,1.0,3.0,0.04,2.0,,,,0.4,0.4,1.0,,,,1.0,1.0,0.05555555555555555,,True
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,9695.0,162,-29.0,285,289,68,55,36,574,5.0,12.0,,,1.0,4.0,4.0,6.0,7.0,19.0,16.0,37.0,2.0,55.0,313,,,,6.0,3.0,10.0,,9.0,2.0,30.0,,3.0,15.0,4.0,19.0,4.0,,8.0,2.0,5.0,42.0,,1.0,5.0,6.0,2.0,13,1.0,14,4.0,,6.0,1.0,2.0,4.0,1.0,4.0,,10.0,,,8.0,19,1.0,1.0,1.0,8.0,,1.0,4.0,,2.0,,1.0,,,1.0,1.0,,,9.0,68,4.0,,0.0625,0.0625,0.43243243243243246,,0.3,0.4732142857142857,1.5,0.3,0.47413793103448276,1.5,0.28125,0.08108108108108109,0.16666666666666666,,20.42042042042042,0.6,0.2,0.05454545454545454,0.009174311926605505,0.15625,,0.07746478873239436,0.006711409395973154,,,0.021739130434782608,,,0.1111111111111111,0.03333333333333333,0.03773584905660377,0.13043478260869565,0.2222222222222222,,0.21428571428571427,0.4166666666666667,0.5,,0.10714285714285714,0.6666666666666666,0.6666666666666666,,0.3392857142857143,0.3684210526315789,0.3888888888888889,0.14285714285714285,,,,0.26666666666666666,0.25,0.5535714285714286,0.4714767857142857,0.57585,0.46010666666666666,0.034482758620689655,0.05128205128205128,0.10909090909090909,0.16363636363636364,11.77027027027027,0.23859649122807017,5.0,1.0,,4.0,14.0,1.0,1.0,1.0,5.0,7.0,19.0,2.0,2.0,1.0,5.0,21.0,,14.0,4.0,,,,,1.0,0.3684210526315789,1.0,0.2,0.3684210526315789,0.3392857142857143,,0.05263157894736842,,0.08928571428571429,0.25,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,1.0,1.0,,0.3333333333333333,0.2,0.2857142857142857,,24.778947368421054,1.0,4.0,0.03333333333333333,3.0,1.0,,,0.6,0.6,1.0,1.0,1.0,,,,,2.0,True
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,5460.0,91,-34.0,161,162,17,19,13,323,1.0,6.0,,1.0,,1.0,2.0,6.0,7.0,18.0,10.0,30.0,5.0,25.0,183,,3.0,,,2.0,5.0,2.0,6.0,14.0,6.0,,4.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,16.0,2.0,20,4.0,24,1.0,,2.0,1.0,,4.0,,2.0,1.0,6.0,,,4.0,11,,3.0,2.0,8.0,2.0,,6.0,,3.0,,,,,,,,3.0,6.0,17,1.0,,0.7,0.7,0.3333333333333333,,0.4,0.3333333333333333,,0.4,0.3787878787878788,,0.5,0.13333333333333333,0.5,,21.91011235955056,0.3333333333333333,0.2222222222222222,0.26229508196721313,0.03125,0.14285714285714285,0.1111111111111111,0.24,0.04878048780487805,0.058823529411764705,0.08333333333333333,,0.125,,0.3,0.3125,0.22857142857142856,0.16666666666666666,,,0.2,0.16666666666666666,0.3333333333333333,1.0,0.2,0.3333333333333333,0.3333333333333333,0.5,0.6,0.3888888888888889,0.4117647058823529,0.7142857142857143,0.3333333333333333,,,0.2,,0.2,0.4196366666666666,0.41573333333333334,0.39988,0.09090909090909091,0.09090909090909091,,0.24,12.446666666666665,0.10559006211180125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,306.0,5,2.0,9,8,2,5,2,17,,1.0,,1.0,,,,,,,,1.0,,,11,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1,1.0,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,1.0,,,,,,,,,,,,,,,,7.692307692307692,,1.0,,0.2,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,0.5446,0.5446,,,,,,3.1,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201571,1610612741,D.J. Augustin,D.J. Augustin,201571,CHI,1763.0,29,7.0,54,54,20,35,11,108,2.0,7.0,1.0,1.0,,3.0,1.0,3.0,,2.0,3.0,12.0,4.0,16.0,55,1.0,2.0,,2.0,1.0,5.0,3.0,8.0,,6.0,2.0,3.0,4.0,,4.0,,,2.0,1.0,1.0,8.0,,2.0,,2.0,1.0,3,2.0,5,,,2.0,,,,,2.0,,2.0,1.0,1.0,2.0,3,,,,4.0,,,4.0,1.0,1.0,2.0,,,,,,,,6.0,19,1.0,,,,0.25,0.5,0.2,0.35294117647058826,0.3333333333333333,0.4166666666666667,0.42105263157894735,0.3333333333333333,0.5,0.25,0.2857142857142857,0.3333333333333333,29.850746268656714,1.0,0.2,0.1,0.08695652173913043,,,0.09090909090909091,0.06666666666666667,0.09090909090909091,0.16666666666666666,,,,,,0.2,,,,0.4117647058823529,0.2857142857142857,0.4,,0.17647058823529413,0.3333333333333333,0.5,,0.11764705882352941,,,,0.3333333333333333,1.0,,0.5,,0.7058823529411765,0.4912,0.5262666666666667,0.4342166666666667,0.058823529411764705,0.08333333333333333,0.125,0.5,7.5249999999999995,0.37037037037037035,3.0,1.0,,2.0,2.0,,,1.0,1.0,2.0,5.0,,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,0.5,0.4,,1.0,0.4,0.29411764705882354,,,,0.17647058823529413,0.11764705882352941,1.0,1.0,0.5,0.3333333333333333,,,,,0.16666666666666666,1.0,1.0,,24.12,,,,,,,,,,,,,,,,,,False
