EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGM,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Accuracy,FTOffRebounds,Offensive Fouls Drawn,BlockedAtRim,OffFTReboundPct,SecondChanceFtPoints,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,3pt And 1 Free Throw Trips,BlockedCorner3,BlockingFouls
101135,1610612744,David Lee,David Lee,101135,GSW,13048.0,217.0,10,430.0,431,86.0,122,60.0,861,36.0,60.0,7.0,17.0,7.0,11.0,4.0,13.0,1.0,4.0,41.0,77.0,15.0,97.0,481,9.0,19.0,18.0,7.0,12.0,3.0,17.0,66.0,16.0,14.0,15.0,12.0,6.0,18.0,5.0,1.0,10.0,1.0,1.0,42.0,11.0,13.0,12.0,26.0,2.0,40.0,24.0,64.0,1.0,4.0,3.0,1.0,8.0,3.0,9.0,2.0,5.0,17.0,3.0,3.0,12.0,28.0,2.0,4.0,3.0,20.0,3.0,1.0,2.0,19.0,1.0,10.0,1.0,1.0,17.0,85.0,3.0,0.8048780487804879,0.9705882352941176,0.5324675324675324,0.47368421052631576,0.5833333333333334,0.5324675324675324,0.47368421052631576,0.5833333333333334,0.563953488372093,0.47368421052631576,0.6071428571428571,0.19480519480519481,0.18333333333333332,0.3076923076923077,20.766129032258064,0.47058823529411764,0.09523809523809523,0.21311475409836064,0.104,0.1935483870967742,0.16666666666666666,0.20652173913043478,0.1256544502617801,0.10204081632653061,0.13636363636363635,0.0625,0.21739130434782608,0.05,0.1891891891891892,0.27906976744186046,0.16666666666666666,0.18,0.25,0.047619047619047616,0.7792207792207793,0.6,0.7346938775510204,0.8055555555555556,0.16883116883116883,0.3076923076923077,0.4444444444444444,1.0,0.05194805194805195,0.25,0.25,0.8947368421052632,0.4117647058823529,0.9166666666666666,0.6363636363636364,0.7792207792207793,0.5240545454545454,0.48807272727272727,0.5285333333333333,0.11627906976744186,0.11627906976744186,0.18556701030927836,0.17525773195876287,3.383116883116883,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200756,1610612744,Hilton Armstrong,Hilton Armstrong,200756,GSW,134.0,2.0,-2,7.0,6,7.0,6,1.0,13,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,4.0,10,,,,2.0,2.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,7.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,25.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,0.5,0.4023,,0.4023,,,,1.0,5.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,12907.0,215.0,10,424.0,425,86.0,119,59.0,849,7.0,14.0,,,1.0,3.0,1.0,9.0,9.0,15.0,17.0,38.0,26.0,108.0,477,,2.0,6.0,4.0,10.0,11.0,25.0,8.0,26.0,,5.0,33.0,11.0,44.0,5.0,6.0,24.0,4.0,5.0,99.0,1.0,,6.0,8.0,,14.0,1.0,15.0,,8.0,4.0,4.0,17.0,10.0,4.0,1.0,7.0,21.0,2.0,6.0,8.0,13.0,1.0,,,20.0,2.0,,1.0,29.0,,7.0,,1.0,25.0,85.0,1.0,0.23529411764705882,0.23529411764705882,0.4473684210526316,,0.4,0.5125,0.5,0.3684210526315789,0.5698924731182796,0.5,0.5,0.13157894736842105,0.2857142857142857,0.1111111111111111,23.26530612244898,0.8095238095238095,,0.06666666666666667,,0.0967741935483871,0.015384615384615385,0.07692307692307693,0.005263157894736842,,,,0.021739130434782608,,0.05555555555555555,0.06976744186046512,0.07317073170731707,0.1,0.08333333333333333,,0.175,0.5,0.7,0.2857142857142857,0.1125,0.1111111111111111,0.125,,0.1875,0.6,0.6,,,0.15789473684210525,0.3333333333333333,0.7,0.493876582278481,0.5147125,0.4192342105263158,0.09090909090909091,0.15555555555555556,0.05555555555555555,0.23148148148148148,9.986842105263158,0.2028301886792453,2.0,7.0,1.0,1.0,14.0,35.0,2.0,3.0,2.0,8.0,16.0,42.0,2.0,4.0,2.0,9.0,27.0,21.0,1.0,34.0,14.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,0.5625,0.38095238095238093,0.5,0.2222222222222222,0.3902439024390244,0.525,0.2222222222222222,0.0875,0.2857142857142857,0.2857142857142857,1.0,0.4375,0.4,0.4,0.5,0.16666666666666666,0.5,0.6666666666666666,1.0,0.05263157894736842,0.42105263157894735,0.25,0.4117647058823529,0.023255813953488372,26.219047619047622,,,,,,,,,,,,,,,,,,True,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,3510.0,58.0,14,120.0,125,40.0,54,15.0,245,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,3.0,5.0,7.0,2.0,21.0,138,,,,2.0,2.0,,7.0,6.0,4.0,,,2.0,2.0,4.0,,2.0,2.0,,,10.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,2.0,5.0,,,,3.0,,,,6.0,,2.0,,,7.0,40.0,1.0,0.6,0.6,0.7142857142857143,,1.0,0.7307692307692307,,0.875,0.65625,,0.875,,,,12.499999999999998,,,0.05,,0.07142857142857142,0.06666666666666667,0.05555555555555555,0.023809523809523808,,,,0.07142857142857142,,0.06666666666666667,,0.07692307692307693,0.1,,,0.15384615384615385,1.0,1.0,1.0,0.15384615384615385,0.5,0.5,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,,0.25,1.0,0.6153846153846154,0.49758846153846154,,0.533125,0.13333333333333333,0.2222222222222222,,0.3333333333333333,10.257142857142858,0.3333333333333333,1.0,2.0,,1.0,2.0,4.0,,,,1.0,3.0,6.0,,,1.0,2.0,9.0,,,4.0,2.0,,,,,1.0,2.0,,2.0,,1.0,0.5,,0.5,0.5,0.46153846153846156,0.5,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,0.5,0.5,1.0,,,,,0.25,0.25,,0.5,,24.733333333333334,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,True,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,10561.0,176.0,-2,340.0,341,68.0,91,47.0,681,10.0,14.0,,,,1.0,5.0,16.0,2.0,9.0,17.0,39.0,15.0,70.0,378,,1.0,,1.0,3.0,5.0,16.0,16.0,18.0,,3.0,10.0,11.0,21.0,9.0,2.0,8.0,1.0,1.0,53.0,,2.0,6.0,11.0,6.0,23.0,3.0,26.0,,4.0,2.0,2.0,6.0,4.0,7.0,1.0,2.0,13.0,,,7.0,16.0,2.0,,,17.0,,1.0,,24.0,,7.0,,,16.0,68.0,1.0,0.47058823529411764,0.47058823529411764,0.4358974358974359,,0.3333333333333333,0.55,,0.7857142857142857,0.5645161290322581,,0.7272727272727273,0.07692307692307693,0.07142857142857142,0.125,19.13265306122449,0.46153846153846156,0.3333333333333333,0.12087912087912088,0.0196078431372549,0.10714285714285714,,0.11564625850340136,0.012658227848101266,0.025,0.02702702702702703,,,,,0.08823529411764706,0.23529411764705882,0.11363636363636363,0.08333333333333333,,0.28,0.7142857142857143,0.7692307692307693,0.6,0.32,0.3125,0.35714285714285715,0.2,0.18,0.2222222222222222,0.2222222222222222,,,0.14285714285714285,,0.5,0.49587100000000006,0.49385,0.45562142857142857,0.12280701754385964,0.15217391304347827,,0.22857142857142856,7.964102564102565,0.2,3.0,6.0,2.0,1.0,4.0,5.0,,,2.0,3.0,7.0,11.0,,2.0,3.0,4.0,18.0,3.0,,5.0,4.0,,2.0,,,5.0,1.0,,1.0,4.0,0.8571428571428571,0.6363636363636364,,0.75,0.6363636363636364,0.22,0.5,0.12,0.5,0.5,1.0,0.1,0.8,0.8,0.75,0.6666666666666666,,,,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.8,,24.681818181818183,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.1111111111111111,,,,,,,,,True,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,8597.0,143.0,46,287.0,286,63.0,87,35.0,573,8.0,10.0,4.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,11.0,19.0,9.0,49.0,299,4.0,5.0,12.0,3.0,3.0,9.0,15.0,14.0,8.0,4.0,4.0,12.0,2.0,14.0,1.0,1.0,7.0,2.0,3.0,30.0,5.0,3.0,7.0,10.0,4.0,21.0,8.0,29.0,,11.0,4.0,7.0,5.0,4.0,7.0,,1.0,12.0,2.0,3.0,5.0,20.0,1.0,1.0,3.0,10.0,,3.0,,12.0,,2.0,,,15.0,62.0,2.0,0.6363636363636364,0.7777777777777778,0.5789473684210527,0.8,1.0,0.5405405405405406,0.8,0.3333333333333333,0.5697674418604651,0.8571428571428571,0.5,0.21052631578947367,0.2,0.5,16.87116564417178,0.4166666666666667,0.4,0.13333333333333333,0.04,0.14285714285714285,0.10204081632653061,0.13709677419354838,0.06451612903225806,0.034482758620689655,,0.09090909090909091,0.08571428571428572,0.14285714285714285,0.17391304347826086,0.14285714285714285,0.08333333333333333,0.15,0.1111111111111111,,0.2702702702702703,0.8,1.0,0.625,0.10810810810810811,0.5,1.0,0.5,0.13513513513513514,0.2,0.2,1.0,0.8,0.1111111111111111,1.0,0.7567567567567568,0.5091222222222223,0.57425,0.49449374999999995,0.05128205128205128,0.09523809523809523,0.24489795918367346,0.30612244897959184,6.310526315789474,0.21951219512195122,1.0,3.0,,1.0,5.0,15.0,,,,5.0,6.0,18.0,,,,6.0,18.0,,1.0,14.0,5.0,3.0,,,,4.0,6.0,1.0,7.0,3.0,1.0,0.3333333333333333,,,0.35294117647058826,0.4864864864864865,1.0,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.40540540540540543,0.3333333333333333,0.3333333333333333,1.0,,,,,0.1111111111111111,0.5555555555555556,,0.35714285714285715,,26.95555555555556,,1.0,4.0,0.5714285714285714,,,1.0,4.0,,4.0,1.0,1.0,1.0,0.25,,,,True,,,
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,927.0,15.0,4,33.0,33,12.0,17,3.0,66,2.0,2.0,,,,,,1.0,3.0,5.0,5.0,8.0,1.0,11.0,39,,1.0,,1.0,1.0,,2.0,10.0,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,,2.0,,,,2.0,,,,3.0,1.0,2.0,,,2.0,12.0,1.0,1.0,1.0,0.625,,1.0,0.625,,1.0,0.6111111111111112,,1.0,0.125,,1.0,24.324324324324326,,0.3333333333333333,0.09090909090909091,,,,0.09090909090909091,,,,,,,0.25,,,,,,0.25,1.0,1.0,1.0,0.125,,,,0.625,0.6,0.6,,,,,0.25,0.4406875,0.3596,0.4117,0.2222222222222222,0.2222222222222222,,0.18181818181818182,12.7625,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,10810.0,180.0,5,354.0,351,57.0,76,51.0,705,5.0,14.0,,2.0,1.0,1.0,5.0,12.0,5.0,12.0,15.0,38.0,9.0,81.0,392,,2.0,12.0,1.0,2.0,7.0,12.0,16.0,14.0,,2.0,15.0,6.0,21.0,5.0,1.0,12.0,2.0,1.0,48.0,,3.0,4.0,9.0,,13.0,3.0,16.0,,3.0,3.0,,5.0,1.0,3.0,,4.0,8.0,2.0,3.0,7.0,15.0,1.0,2.0,,11.0,,,,12.0,,3.0,,,12.0,56.0,2.0,0.5333333333333333,0.5333333333333333,0.39473684210526316,,0.5,0.48,0.5625,0.4166666666666667,0.5,0.6,0.6,0.05263157894736842,0.14285714285714285,,21.41119221411192,0.625,,0.09090909090909091,0.026785714285714284,0.07692307692307693,,0.08609271523178808,0.01818181818181818,0.041666666666666664,,0.03333333333333333,,,0.07142857142857142,0.10810810810810811,0.08823529411764706,0.09302325581395349,,,0.18666666666666668,0.35714285714285715,0.4166666666666667,0.8,0.16,0.4166666666666667,0.4166666666666667,0.2,0.16,0.4166666666666667,0.4166666666666667,0.25,,0.16666666666666666,1.0,0.68,0.49635199999999996,0.5287928571428572,0.5013916666666667,0.038461538461538464,0.07317073170731707,0.14814814814814814,0.14814814814814814,9.244736842105263,0.16101694915254236,5.0,14.0,4.0,2.0,9.0,23.0,1.0,2.0,,2.0,14.0,37.0,3.0,6.0,1.0,4.0,39.0,3.0,,23.0,9.0,,1.0,,,3.0,1.0,,2.0,2.0,0.9285714285714286,0.3783783783783784,0.5,0.25,0.3783783783783784,0.49333333333333335,0.6,0.18666666666666668,0.35714285714285715,0.35714285714285715,1.0,0.30666666666666664,0.391304347826087,0.391304347826087,0.8888888888888888,0.5,0.25,0.5,1.0,0.3333333333333333,0.3333333333333333,,0.391304347826087,,25.216216216216218,1.0,1.0,,,0.5,,2.0,,,3.0,1.0,1.0,,,2.0,0.5,1.0,True,,,
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,419.0,7.0,1,16.0,15,1.0,13,2.0,31,,,,,,,,,,,,,,3.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,0.5,,,,,,17.64705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5693,,,,,,,,0.0625,1.0,1.0,,,,2.0,,,,,1.0,3.0,,,,,3.0,,,2.0,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,True,,,
202348,1610612744,Jordan Crawford,Jordan Crawford,202348,GSW,964.0,16.0,-2,33.0,35,2.0,13,5.0,68,2.0,2.0,1.0,1.0,,,2.0,4.0,1.0,2.0,5.0,8.0,1.0,14.0,42,1.0,1.0,2.0,,,,,2.0,8.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,3.0,1.0,,,2.0,3.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,2.0,,0.2,0.25,0.625,1.0,,0.7222222222222222,1.0,,0.7777777777777778,1.0,,,,,32.432432432432435,1.0,,0.09090909090909091,0.125,0.25,,0.13333333333333333,0.08333333333333333,,0.25,,,,,,0.3333333333333333,0.25,,,0.2222222222222222,1.0,1.0,,0.4444444444444444,0.5,0.5,0.5,0.2222222222222222,0.5,0.5,1.0,1.0,,,0.3333333333333333,0.4375944444444444,0.5832,,0.1111111111111111,0.125,0.14285714285714285,,7.175000000000001,0.06060606060606061,,,,,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,0.1111111111111111,,,,,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,1.0,,25.4,,,,,,,,,,,,,,,,,,True,,,
